SA1_7DIGITCODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
1107717,0,0,0,0,0,5,4,0,0,9,0,0,5,0,0,0,0,0,0,3,4,0,3,0,6,0,3,0,0,21,19,31,52,46,74,42,34,14,3,308
1107718,0,0,0,0,0,11,7,12,9,29,0,0,0,0,0,0,0,0,0,0,0,3,14,5,16,4,0,7,3,56,10,29,84,48,52,65,31,41,19,386
1107719,0,3,0,0,0,0,4,4,3,16,0,0,3,0,0,0,0,0,0,4,0,0,4,5,0,4,3,3,0,19,10,35,72,47,50,41,31,17,9,315
1107720,4,0,0,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,12,0,0,5,3,6,4,3,0,30,31,35,62,47,48,50,30,20,4,328
1107721,0,0,0,0,0,4,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,0,21,3,24,37,26,32,40,44,28,3,240
1107722,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,14,11,22,28,23,38,24,23,12,0,189
1107723,0,0,0,0,3,7,7,7,3,27,0,0,0,0,0,0,0,0,0,0,4,3,4,4,5,3,3,5,0,32,17,24,63,43,59,52,44,32,7,354
1107724,0,0,0,0,0,0,3,3,14,28,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,4,4,0,18,0,13,18,13,18,26,36,37,42,208
1107725,0,0,0,0,0,4,0,0,3,11,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,5,11,20,22,23,34,33,23,6,5,167
1107726,0,0,0,0,0,0,3,8,3,15,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,13,12,0,41,4,24,60,48,61,50,51,49,19,375
1107727,0,0,0,3,0,3,0,3,0,11,0,0,0,0,0,0,3,0,0,0,3,6,12,4,6,5,11,4,0,52,17,24,49,49,39,40,44,35,6,302
1107728,0,0,0,0,0,6,5,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,14,9,23,37,50,45,58,37,18,5,289
1107729,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,8,3,22,13,23,54,36,51,43,44,32,17,300
1107730,0,0,0,0,3,3,9,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,6,0,19,5,22,53,36,64,47,54,27,12,320
1107731,0,0,0,0,6,3,4,8,7,26,0,0,0,0,0,0,0,0,0,3,0,3,0,4,7,4,6,3,3,34,12,32,58,65,72,69,56,27,14,412
1107732,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,20,42,9,19,50,17,10,0,172
1107733,0,3,0,3,8,13,7,3,3,35,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,5,4,8,3,35,14,29,46,38,53,68,45,22,8,328
1107734,0,0,0,0,3,7,0,3,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,16,10,14,35,21,34,31,21,16,8,189
1107735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3
1107736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,12,0,0,8,16,19,20,18,22,3,105
1107737,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,4,0,0,15,4,13,13,27,37,39,26,3,0,168
1107738,3,0,0,0,0,7,3,4,3,14,0,0,0,0,0,0,0,0,0,0,5,7,3,0,7,3,3,0,0,24,10,17,11,14,51,31,21,7,3,165
1107739,0,0,7,8,3,16,3,5,13,45,0,0,0,0,0,0,0,0,0,4,0,0,3,5,3,0,0,11,24,51,0,4,26,40,18,29,14,28,73,228
1107740,0,0,0,0,3,9,9,12,0,34,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,6,8,3,3,24,23,33,69,70,62,70,71,27,6,430
1107741,0,0,0,0,0,0,6,4,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,5,3,21,0,13,30,34,23,22,25,36,17,202
1107742,0,0,0,0,0,0,9,4,5,21,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,4,7,0,23,14,23,51,45,37,29,31,18,8,267
1107743,0,0,0,0,0,0,7,0,3,12,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,3,4,25,6,19,50,36,24,30,21,9,6,202
1107744,0,0,0,3,3,3,3,10,0,23,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,4,5,10,3,34,8,26,68,41,24,45,22,31,10,275
1107745,0,0,0,0,3,0,0,3,3,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,6,3,29,12,15,38,38,45,44,31,19,9,247
1107746,0,0,0,0,4,6,13,8,0,33,0,0,0,0,0,0,0,0,0,0,0,3,5,7,4,7,3,9,0,37,11,36,72,64,67,55,41,34,9,394
1107747,0,0,0,0,4,5,7,0,3,20,0,0,0,0,0,0,0,0,0,3,9,4,4,12,18,9,13,0,4,70,21,22,38,44,47,39,35,7,3,250
1107748,3,0,3,3,4,3,9,0,0,30,0,0,0,0,0,0,0,0,0,0,0,8,6,0,4,7,3,0,3,31,20,32,56,33,38,42,29,13,10,266
1107749,0,0,3,0,7,5,11,0,0,31,0,0,0,0,0,0,0,0,0,3,8,3,3,4,4,10,9,0,0,44,16,28,23,25,27,35,38,10,0,200
1107750,0,0,3,4,9,13,4,3,0,33,0,0,0,0,0,0,0,0,0,3,4,11,14,19,11,3,13,8,0,71,16,33,60,54,49,46,42,21,0,327
1107751,0,0,0,0,6,5,8,3,0,27,0,0,0,0,0,0,0,0,0,4,3,9,11,4,14,4,9,5,0,58,23,35,38,41,58,33,43,25,3,297
1107752,0,0,3,0,3,3,0,3,0,21,0,0,0,0,0,0,3,0,0,4,8,4,13,31,18,13,10,3,0,99,25,35,66,100,69,42,28,12,3,370
1107753,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,4,3,3,0,22,10,10,32,35,39,31,28,30,9,236
1107754,0,0,0,0,0,3,3,10,3,17,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,3,5,0,24,18,9,34,52,52,55,55,60,10,354
1107801,0,0,0,0,0,3,8,6,4,16,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,16,9,8,48,47,21,33,44,23,8,234
1107802,0,0,0,0,0,3,3,7,0,14,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,0,7,6,19,8,18,39,21,32,36,16,24,13,196
1107804,0,0,0,3,0,4,5,0,4,10,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,3,4,3,0,31,9,34,64,73,35,41,26,19,9,315
1107805,0,0,0,0,0,3,4,7,3,14,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,4,4,0,8,29,18,26,53,45,43,45,32,20,15,307
1107806,0,0,0,3,0,8,12,4,3,28,0,0,0,0,0,0,3,0,0,5,3,0,4,5,8,6,8,6,0,47,17,11,76,77,78,77,60,31,12,441
1107807,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,0,0,0,0,14,8,18,64,40,60,33,20,10,0,243
1107808,0,3,9,6,4,5,12,0,0,38,0,0,0,0,0,0,0,0,0,0,0,9,15,15,12,6,13,6,0,68,11,38,81,57,49,64,47,15,3,360
1107809,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,3,5,13,29,37,16,27,3,0,137
1107810,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,12,37,52,37,30,11,0,183
1107811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,3,0,17,7,23,29,41,38,19,23,15,0,188
1107812,0,0,0,0,4,4,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,3,0,3,16,16,10,55,66,44,40,22,14,3,290
1107813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,0,0,10,6,12,17,38,30,20,15,0,0,137
1107814,0,0,0,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,3,0,0,15,17,21,65,44,45,45,29,11,0,273
1107815,0,0,0,0,0,3,3,3,0,17,0,0,0,0,0,0,0,0,0,9,0,3,0,3,3,3,3,3,0,17,12,25,42,48,46,48,39,22,0,277
1107816,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,10,10,20,54,61,57,28,12,3,0,244
1107817,0,0,0,0,0,3,10,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,4,0,5,0,19,13,43,88,66,68,83,72,24,8,457
1107818,0,0,3,3,0,3,4,4,3,22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,3,3,7,0,22,19,29,68,97,72,37,28,28,3,378
1107819,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,3,3,24,7,9,34,54,35,31,31,22,4,238
1107820,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,3,12,21,20,31,42,30,9,9,182
1107821,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,16,10,13,29,28,22,29,17,14,3,170
1107822,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,3,3,3,3,10,3,4,0,0,27,19,27,70,82,64,54,45,16,0,366
1107823,0,0,0,0,5,0,6,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,7,12,18,20,38,74,52,23,13,0,237
1107824,0,0,0,0,0,5,5,3,13,31,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,8,6,8,25,11,12,30,48,67,79,62,46,38,396
1107825,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,0,0,0,14,8,10,33,40,41,32,33,13,8,215
1107826,0,0,0,3,3,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,14,14,19,58,73,61,37,22,15,3,303
1107827,0,0,0,0,0,9,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,8,10,8,4,0,12,0,0,41,30,89,190,175,103,60,42,15,3,695
1107828,0,0,0,0,0,3,5,11,4,29,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,5,5,24,16,33,92,61,51,57,56,33,16,414
1107829,0,0,0,0,0,8,9,3,3,28,0,0,0,0,0,0,0,0,0,3,0,4,4,10,3,8,4,10,4,46,14,30,67,64,48,66,56,29,20,386
1107830,0,0,0,3,3,7,9,8,7,26,0,0,0,0,0,0,0,0,0,0,3,7,10,7,3,3,11,3,0,41,17,37,91,70,61,43,46,37,14,410
1107831,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,3,0,0,0,16,5,14,34,30,57,79,50,21,0,296
1107833,0,0,0,0,3,0,3,3,0,18,0,0,3,3,0,0,0,0,0,5,0,0,9,13,9,8,3,3,0,52,30,48,166,203,133,92,44,15,3,733
1107834,0,0,0,0,0,3,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,3,9,15,3,13,3,6,0,56,21,38,162,235,155,112,85,39,5,858
1107835,0,0,0,0,0,3,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,3,0,13,10,14,29,55,78,86,61,18,6,357
1107836,0,0,6,3,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,8,3,7,3,3,0,0,0,25,16,62,141,76,56,42,13,3,0,407
1107837,0,0,0,0,0,7,0,3,3,21,0,0,0,0,0,0,0,0,0,3,3,0,3,3,5,10,12,8,0,44,7,7,46,38,39,43,26,16,3,219
1107838,0,0,0,0,0,0,7,8,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,9,0,3,0,27,5,21,61,31,28,33,26,23,0,227
1107839,0,0,0,0,4,6,5,11,0,28,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,9,6,3,0,37,17,17,37,43,46,43,39,23,6,279
1107840,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,12,7,26,60,35,28,12,3,3,3,183
1107841,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,4,0,6,7,6,0,4,0,0,25,17,64,161,97,52,38,19,10,5,459
1107842,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,9,0,3,7,3,5,0,3,0,0,30,19,67,173,117,62,48,27,11,0,519
1107843,0,0,0,0,0,3,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,11,13,32,34,28,28,21,13,0,183
1107844,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,21,7,20,59,74,58,24,22,15,4,290
1107845,0,0,0,0,3,4,3,0,3,13,0,0,0,0,5,0,3,0,0,10,3,0,15,3,8,3,4,0,0,31,55,90,143,88,91,65,33,12,7,585
1107901,0,0,0,0,4,6,0,3,4,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,7,0,0,22,3,11,29,27,29,41,42,23,10,215
1107902,0,0,0,0,0,10,4,10,0,20,0,0,0,0,0,0,0,0,0,0,3,3,4,3,5,0,4,0,0,23,7,10,35,33,46,48,30,21,5,240
1107903,4,0,0,0,3,5,0,11,5,21,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,4,3,7,0,29,13,20,39,44,40,42,37,29,9,261
1107904,0,0,0,0,0,0,11,9,9,35,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,5,3,9,11,38,16,24,31,52,32,37,56,45,38,335
1107905,0,0,0,0,0,6,8,7,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,8,7,28,4,4,37,40,38,45,38,22,6,235
1107906,0,0,0,0,0,3,9,6,3,20,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,3,3,0,20,10,9,18,20,24,19,26,15,4,141
1107907,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,17,11,12,31,46,53,35,31,10,5,230
1107908,0,0,0,0,0,3,7,7,3,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,7,3,18,6,8,33,40,40,31,56,27,7,242
1107909,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,5,9,3,0,32,11,9,30,30,44,44,34,8,0,203
1107910,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,10,0,6,26,7,4,8,29,30,28,40,7,8,155
1107911,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,4,3,4,0,17,7,4,36,66,27,46,37,15,3,243
1107912,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,18,12,17,14,29,57,33,36,12,3,212
1107913,0,0,0,0,0,0,3,5,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,6,17,3,7,4,0,42,17,19,30,48,93,61,55,16,3,341
1107914,0,0,0,0,0,6,3,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,5,6,5,9,5,0,0,31,17,13,21,39,52,63,27,16,3,253
1107915,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,5,0,0,11,12,22,7,33,57,53,36,11,3,227
1107916,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,5,14,13,33,33,39,31,13,0,187
1107917,0,0,0,0,0,3,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,3,0,20,3,14,38,25,34,31,20,16,4,192
1107918,0,0,0,0,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,19,4,14,29,45,27,39,24,14,3,197
1107919,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,8,0,17,11,15,54,33,36,41,29,22,7,245
1107920,0,0,0,0,0,6,4,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,3,0,3,3,20,12,8,28,23,31,30,26,16,5,172
1107921,0,0,0,0,0,4,9,3,9,27,0,0,0,0,0,0,0,0,0,0,4,3,6,0,5,3,0,0,0,17,5,21,35,30,35,37,41,22,12,238
1107922,0,0,0,0,0,0,6,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,0,0,19,7,10,33,42,62,66,48,19,3,287
1107923,0,0,0,0,0,4,4,3,3,10,0,0,0,0,0,0,0,0,0,0,3,4,3,0,4,3,5,0,0,24,6,10,11,20,28,22,20,11,4,136
1107924,0,0,0,0,0,3,11,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,7,7,4,0,28,16,17,59,63,83,79,71,10,7,401
1107925,0,0,0,0,3,5,5,3,0,18,0,0,0,0,0,0,0,0,0,0,3,0,12,0,6,6,8,3,0,34,21,26,75,65,84,76,64,15,3,434
1107926,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,6,4,9,19,33,23,20,4,3,121
1107927,0,0,0,0,5,0,3,3,0,16,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,3,0,0,0,22,11,15,40,40,61,61,40,21,5,293
1107928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,0,0,17,6,17,35,74,68,48,25,6,4,284
1107929,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,15,3,3,7,0,35,11,20,52,42,96,75,50,28,8,370
1107930,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,4,3,3,15,8,0,5,0,49,19,23,23,51,79,67,64,17,7,347
1107931,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,13,4,12,30,25,20,9,0,3,114
1107932,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,4,0,0,0,21,11,11,22,37,40,30,41,8,6,200
1107933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,12,0,3,8,34,9,17,6,11,0,88
1107934,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,15,3,6,25,36,26,60,45,11,0,219
1107935,0,0,0,0,0,0,4,0,3,7,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,14,15,12,20,36,40,41,19,9,9,198
1107936,0,0,0,0,0,0,3,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,3,0,0,27,11,12,23,48,69,56,42,27,7,283
1108001,0,0,0,0,0,0,10,4,5,20,0,0,0,0,0,0,0,0,0,0,6,0,4,4,10,3,3,13,3,46,9,8,22,38,50,37,78,58,26,333
1108002,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,3,11,7,4,3,41
1108003,0,0,0,0,0,0,6,4,11,15,0,0,3,3,0,0,0,0,0,4,3,0,3,4,0,6,3,3,17,35,16,11,37,43,29,35,39,32,46,279
1108004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,3,7,0,0,22
1108005,0,0,0,0,0,0,0,5,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,4,10,0,36,6,8,27,27,29,40,33,45,13,221
1108006,0,0,0,0,0,4,8,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,18,14,12,43,44,39,40,40,34,5,264
1108007,0,0,0,4,4,4,5,0,3,26,0,0,0,0,0,0,0,0,0,5,5,0,5,3,8,8,9,11,4,59,28,24,51,40,65,71,58,32,11,379
1108008,0,0,3,3,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,4,0,3,7,5,7,8,7,3,43,19,19,37,45,41,28,40,22,10,264
1108009,3,0,0,6,3,3,10,6,4,27,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,3,0,3,3,27,16,19,40,39,48,38,33,25,3,256
1108010,0,0,3,5,0,8,10,5,6,34,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,3,0,0,23,13,36,51,50,49,53,54,39,8,360
1108011,0,0,0,0,0,8,9,10,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,8,3,27,14,24,38,26,58,48,49,35,15,306
1108012,0,0,3,0,6,3,19,15,4,52,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,11,6,9,0,49,21,20,51,62,61,74,84,40,9,422
1108013,0,0,0,0,3,3,3,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,5,0,0,20,7,9,16,14,31,35,14,13,0,132
1108014,0,0,0,8,5,3,3,3,0,26,0,0,0,0,0,0,0,0,0,0,3,0,3,5,4,3,7,3,3,25,11,12,38,47,43,33,42,27,5,256
1108015,0,0,0,0,5,3,9,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,13,17,24,57,58,69,83,87,35,10,434
1108016,0,0,0,0,3,0,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,4,0,4,4,3,3,0,21,14,12,42,35,46,46,31,24,4,252
1108017,0,0,0,0,3,3,8,11,6,26,0,0,0,0,0,0,0,0,0,0,0,3,12,5,0,3,6,3,3,37,10,23,63,57,59,54,57,25,13,369
1108018,0,0,0,0,3,0,5,18,18,45,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,11,11,7,9,47,9,11,22,38,42,50,50,62,38,319
1108019,0,0,0,0,0,0,4,8,6,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,14,3,4,0,35,18,33,39,42,58,72,60,35,13,358
1108020,0,0,3,0,0,3,8,4,11,31,0,0,0,0,0,0,0,0,0,0,0,5,11,5,7,3,8,6,3,42,4,20,40,30,47,54,50,34,22,302
1108021,0,0,0,0,0,4,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,11,12,22,20,49,34,40,37,10,5,224
1108022,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,0,20,0,25,34,42,47,43,18,24,7,231
1108023,0,0,0,0,0,3,3,9,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,12,3,25,9,17,32,33,43,43,50,58,31,317
1108024,0,0,0,0,0,7,6,3,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,4,4,0,22,18,17,36,32,26,43,29,28,15,245
1108025,0,0,0,0,0,0,6,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,6,3,3,29,14,32,46,51,58,77,91,31,18,417
1108026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,105,72,43,6,0,0,0,256,0,29,105,72,43,6,0,0,0,256
1108027,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,4,6,4,0,27,9,25,37,56,59,42,49,30,12,318
1108028,0,0,0,0,0,3,0,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,10,11,36,30,43,58,30,28,14,255
1108029,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,3,4,5,25,13,39,56,57,84,50,40,14,8,367
1108030,0,0,3,0,0,4,3,3,3,16,0,0,0,0,0,0,0,0,0,0,4,4,4,6,10,3,7,5,0,44,16,36,42,59,55,53,49,27,4,345
1108031,0,0,0,0,3,3,6,3,6,26,0,0,0,0,0,0,0,0,0,4,0,3,7,9,3,13,4,6,8,55,11,23,64,42,50,64,63,44,21,373
1108032,0,0,0,0,4,0,3,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,9,3,32,10,10,23,30,29,44,52,39,26,257
1108033,0,0,0,0,0,3,0,3,9,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,13,11,8,42,31,50,87,75,24,14,337
1108034,0,0,0,0,0,0,5,8,4,19,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,4,5,5,7,34,4,10,40,30,45,55,35,32,16,272
1108036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,10,0,9,13,18,19,36,22,16,0,134
1108037,0,0,4,0,7,3,6,7,0,23,0,0,0,0,0,0,0,0,0,0,0,5,9,5,10,10,6,3,0,55,9,29,50,52,66,49,30,15,10,304
1108038,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,3,9,6,4,4,0,0,3,33,10,21,38,26,45,36,27,8,5,219
1108039,0,0,0,0,0,8,9,0,5,19,0,0,0,0,0,0,0,0,0,3,3,0,3,4,3,5,0,7,4,32,22,25,50,53,49,57,36,11,11,310
1108040,0,0,0,0,0,0,4,9,0,17,0,0,0,0,0,0,0,0,0,0,3,4,3,11,3,10,4,12,0,47,23,35,44,93,67,70,40,48,7,432
1108041,0,0,0,0,4,0,3,10,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,9,6,28,30,85,14,21,47,42,47,41,43,66,73,395
1108042,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4,31,6,14,44,37,23,42,39,27,15,243
