SA3_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
10304,0,5,3,0,0,0,0,0,9,0,10,13,8,0,0,0,0,34,12,61,95,139,168,272,195,138,1074,16,73,112,153,166,272,195,138,1121,3320,3253,3219,3293,3161,2613,1364,352,20579,248,220,223,235,210,195,135,66,1529,3585,3547,3555,3684,3535,3082,1692,557,23224,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,11,0,5,13,21,33,18,10,7,121,4,12,19,24,37,18,10,7,127,3207,3738,3669,3648,3566,3048,1740,714,23326,212,225,215,195,182,190,166,137,1522,3418,3976,3898,3869,3783,3261,1919,856,24976,0,4,3,0,3,0,0,0,14,4,14,16,8,3,0,0,0,43,11,66,110,162,200,291,206,148,1193,22,82,128,173,202,291,206,148,1251,6529,6989,6892,6943,6724,5663,3102,1067,43909,456,446,436,430,386,383,301,203,3045,7004,7524,7452,7551,7318,6343,3612,1414,48201
10401,3,0,0,4,0,0,0,0,18,0,10,12,7,0,0,0,0,29,6,48,88,146,228,475,359,208,1556,13,55,99,153,231,475,359,208,1605,2334,2004,2127,2596,3543,3479,1784,414,18282,336,560,460,369,340,239,152,58,2518,2697,2621,2681,3118,4112,4194,2291,681,22403,0,5,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,4,5,7,12,28,55,56,19,15,200,5,11,14,31,57,56,19,15,212,2156,2283,2405,3081,3917,3821,2191,937,20785,209,245,246,230,235,214,185,121,1691,2378,2542,2665,3340,4209,4093,2399,1070,22697,6,4,0,3,3,0,0,0,24,5,10,14,7,0,0,0,0,34,10,54,100,176,281,530,384,221,1760,25,68,110,182,287,530,384,221,1818,4498,4288,4532,5679,7464,7301,3973,1349,39076,549,806,706,601,573,453,334,183,4208,5068,5158,5351,6459,8325,8287,4693,1754,45096
10402,7,6,6,0,5,0,0,0,22,3,7,10,9,5,0,0,0,38,23,97,136,255,312,600,459,262,2135,30,105,151,274,322,600,459,262,2193,4352,4321,4525,4884,5428,5149,2457,654,31759,316,369,372,367,332,299,247,167,2472,4695,4791,5048,5521,6080,6049,3164,1075,36422,0,0,0,4,0,0,0,0,9,0,0,4,0,0,0,0,0,11,8,14,22,64,47,66,37,27,278,11,18,28,69,49,66,37,27,297,4233,4694,5206,5741,6491,5910,3245,1303,36818,312,362,336,325,306,340,359,317,2656,4551,5075,5577,6134,6847,6315,3642,1641,39775,5,9,6,5,3,0,0,0,31,3,10,19,11,13,0,0,0,48,27,113,160,314,358,664,492,288,2415,38,125,185,336,368,664,492,288,2493,8581,9017,9731,10618,11915,11056,5704,1951,68577,624,732,712,690,648,636,610,478,5124,9242,9868,10621,11650,12929,12358,6806,2720,76197
10501,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,9,3,11,11,27,63,85,43,21,263,3,11,16,29,65,85,43,21,273,972,1047,880,1042,1314,1013,517,128,6904,222,223,206,200,254,204,118,24,1448,1198,1287,1096,1275,1630,1294,681,169,8629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,9,11,3,0,7,39,0,5,7,10,13,3,0,7,40,918,1249,938,1110,1247,878,551,211,7110,211,229,227,229,226,174,133,61,1496,1132,1481,1169,1349,1483,1056,686,280,8639,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,8,3,17,22,33,74,90,41,25,301,3,17,26,39,77,90,41,25,312,1891,2297,1819,2156,2555,1891,1068,344,14012,435,458,434,431,482,375,256,82,2945,2331,2771,2273,2620,3117,2353,1362,451,17273
10502,3,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,11,3,15,24,46,67,116,104,53,432,6,14,27,49,71,116,104,53,446,963,1021,898,1007,1232,1069,461,129,6774,148,135,127,107,103,97,49,37,809,1115,1173,1043,1171,1410,1286,614,218,8029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,15,11,3,0,49,0,4,3,12,17,11,3,0,53,889,1150,973,1050,1353,1126,691,313,7551,116,129,113,98,104,83,99,84,828,1003,1282,1099,1154,1484,1224,793,398,8435,3,0,0,3,0,0,0,0,10,0,0,0,3,0,0,0,0,13,3,14,26,56,88,127,104,58,484,6,23,33,65,91,127,104,58,500,1851,2170,1869,2051,2589,2199,1152,442,14326,261,262,239,207,214,184,149,119,1637,2117,2451,2139,2321,2889,2510,1405,618,16461
10503,10,0,0,3,0,0,0,0,11,6,9,7,6,0,0,0,0,21,10,63,95,150,214,352,211,143,1232,18,75,101,157,212,352,211,143,1264,3540,4256,3483,3495,3851,3119,1771,451,23966,572,795,615,515,454,361,251,129,3698,4131,5121,4198,4168,4523,3836,2234,719,28930,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,12,3,5,16,36,34,27,9,16,153,0,14,19,45,32,27,9,16,167,3535,4616,3871,3897,4275,3542,2176,867,26781,407,518,480,404,393,351,310,197,3064,3947,5149,4368,4349,4699,3926,2498,1076,30004,10,4,0,0,0,0,0,0,14,3,13,4,9,3,0,0,0,33,11,67,117,190,241,383,228,156,1384,20,84,115,200,249,383,228,156,1428,7074,8869,7356,7395,8122,6664,3946,1314,50745,979,1316,1092,923,850,716,562,329,6761,8070,10267,8568,8515,9219,7765,4733,1794,58936
10601,317,127,34,28,4,0,0,0,506,6,24,25,14,16,0,0,0,88,19,152,199,282,368,544,297,159,2021,346,303,253,322,386,544,297,159,2611,5347,5551,5133,5314,5319,4158,1873,409,33089,590,831,703,548,450,341,203,59,3731,6279,6673,6088,6188,6155,5042,2380,630,39432,8,8,3,0,0,0,0,0,29,0,6,4,5,0,0,0,0,19,5,24,50,76,68,54,16,13,294,19,36,54,80,70,54,16,13,337,5198,6163,5636,5824,5814,4692,2232,939,36497,333,319,277,279,233,223,181,125,1964,5548,6514,5967,6182,6114,4965,2432,1083,38796,331,137,32,28,4,0,0,0,532,9,27,32,19,15,0,0,0,106,26,171,251,350,432,600,312,174,2313,361,333,312,402,452,600,312,174,2949,10543,11713,10769,11129,11134,8844,4107,1344,69584,921,1141,979,828,683,562,387,190,5699,11829,13192,12058,12364,12270,10008,4808,1710,78236
10602,30,164,127,71,16,0,0,0,401,8,38,32,17,17,0,0,0,104,18,148,225,285,274,459,312,152,1865,54,349,373,362,308,459,312,152,2374,5055,5403,5081,4551,4016,3158,1500,302,29060,218,290,261,175,172,132,98,64,1408,5331,6042,5708,5092,4497,3747,1904,516,32838,13,51,17,7,5,0,0,0,91,0,3,7,6,0,0,0,0,20,15,25,43,74,59,52,20,4,299,30,84,63,89,64,52,20,4,408,5071,6138,5707,5252,4805,3931,2103,812,33812,199,245,235,159,150,130,138,120,1372,5298,6471,5998,5498,5021,4114,2259,934,35586,44,221,142,73,16,0,0,0,490,10,43,29,21,24,0,0,0,121,34,173,262,359,336,516,328,157,2168,85,433,433,454,374,516,328,157,2777,10129,11538,10782,9803,8822,7084,3601,1111,62868,413,535,491,334,322,262,231,182,2778,10626,12511,11711,10592,9515,7868,4163,1452,68430
10603,60,156,166,160,50,0,0,0,596,6,21,41,60,70,0,0,0,198,19,87,173,292,506,828,575,249,2737,88,262,386,505,625,828,575,249,3534,3830,2924,3091,3796,4602,4601,2645,490,25964,229,213,202,241,269,273,274,120,1820,4150,3399,3682,4539,5492,5701,3497,862,31322,34,60,44,43,4,0,0,0,185,0,3,9,14,7,0,0,0,38,4,31,49,107,121,89,43,13,457,43,92,104,163,134,89,43,13,685,3502,3184,3671,4476,5467,5615,3210,994,30116,205,179,181,196,212,281,316,230,1790,3745,3458,3951,4826,5811,5983,3566,1241,32588,99,219,209,204,52,0,0,0,781,6,28,56,69,79,0,0,0,239,27,113,225,398,626,922,622,263,3197,131,358,488,670,760,922,622,263,4219,7329,6104,6761,8268,10064,10213,5859,1483,56082,436,390,388,434,480,549,587,350,3608,7895,6854,7634,9372,11303,11681,7066,2101,63908
10604,4,0,3,0,0,0,0,0,9,0,11,3,4,4,0,0,0,20,8,28,49,77,91,137,95,51,534,11,36,58,80,99,137,95,51,573,1612,1708,1694,1707,1759,1336,641,159,10627,148,231,191,174,133,104,77,37,1102,1775,1981,1945,1959,1991,1583,814,248,12299,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,10,13,14,24,8,7,9,74,0,7,15,14,23,8,7,9,81,1534,1843,1750,1814,1788,1402,805,337,11275,109,133,118,113,113,106,65,66,819,1650,1991,1877,1944,1924,1520,876,409,12179,7,0,5,0,0,0,0,0,7,0,12,3,4,11,0,0,0,27,8,37,62,91,115,152,103,59,612,10,45,71,91,124,152,103,59,650,3150,3555,3439,3520,3548,2747,1447,499,21898,257,361,311,288,247,210,144,109,1924,3421,3964,3823,3900,3914,3104,1690,659,24478
10701,9,11,11,7,4,0,0,0,40,0,18,9,8,4,0,0,0,38,6,64,93,135,203,255,194,115,1068,23,84,112,150,218,255,194,115,1146,4678,4564,4500,4480,4481,3451,2048,644,28846,237,260,209,205,183,149,141,86,1471,4939,4915,4822,4838,4871,3855,2380,842,31467,0,5,4,3,0,0,0,0,5,0,0,0,4,0,0,0,0,6,4,6,26,21,29,17,12,10,121,4,16,29,24,24,17,12,10,135,4447,4767,4829,4810,4785,3962,2686,1217,31497,209,260,226,174,148,167,177,184,1541,4661,5044,5080,5005,4965,4148,2873,1408,33173,10,16,13,7,4,0,0,0,56,4,17,11,10,4,0,0,0,46,9,70,112,157,232,275,200,122,1185,26,100,140,177,243,275,200,122,1287,9126,9330,9327,9295,9261,7409,4732,1856,60341,447,519,433,376,331,319,320,268,3009,9600,9956,9897,9843,9835,8003,5256,2249,64634
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
10703,16,75,44,15,12,0,0,0,159,9,22,21,12,21,0,0,0,72,19,109,134,198,310,407,296,181,1651,45,205,198,221,336,407,296,181,1887,5602,5126,5258,5483,5642,4812,2509,586,35019,263,254,254,242,216,262,226,248,1957,5905,5586,5707,5944,6198,5475,3032,1015,38864,5,11,5,0,4,0,0,0,25,0,0,14,0,0,0,0,0,16,5,27,27,50,60,25,14,11,222,10,35,45,54,61,25,14,11,255,5493,5682,5819,6217,6610,5650,3125,1149,39741,232,271,243,212,210,252,256,296,1987,5732,5994,6107,6483,6886,5929,3397,1455,41983,16,89,49,17,10,0,0,0,181,9,22,26,13,21,0,0,0,91,23,134,167,242,370,433,312,192,1870,49,246,239,275,402,433,312,192,2141,11087,10807,11074,11696,12255,10460,5633,1735,74761,501,528,499,459,425,511,485,540,3947,11635,11578,11815,12433,13081,11401,6432,2471,80850
10704,14,54,45,20,5,0,0,0,135,18,34,19,18,15,0,0,0,106,28,135,186,226,257,380,382,231,1836,62,229,253,272,272,380,382,231,2082,9157,8717,7661,7714,7367,5513,3081,920,50130,486,459,349,346,279,245,248,173,2580,9702,9405,8266,8332,7914,6138,3716,1330,54790,3,14,14,6,0,0,0,0,37,5,6,3,4,0,0,0,0,22,11,25,27,54,47,28,10,20,230,26,48,39,63,54,28,10,20,286,9023,8626,8221,8320,8017,6464,3984,1712,54367,468,390,329,283,244,272,350,454,2788,9519,9059,8588,8668,8314,6767,4342,2176,57441,15,72,51,22,4,0,0,0,167,25,40,25,19,14,0,0,0,129,40,162,215,288,307,410,399,251,2071,82,277,290,331,327,410,399,251,2366,18183,17343,15882,16035,15385,11976,7070,2631,104492,953,849,680,630,525,517,591,626,5367,19218,18467,16854,16993,16232,12909,8052,3503,112228
10801,0,4,0,3,0,0,0,0,12,0,4,0,3,3,0,0,0,11,3,19,37,68,128,315,276,185,1034,6,25,41,74,132,315,276,185,1062,1220,1010,1215,1644,2250,2608,1512,357,11823,114,75,92,140,152,216,160,92,1041,1339,1112,1351,1857,2538,3143,1951,633,13918,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,5,15,26,23,19,13,108,3,3,7,18,26,23,19,13,115,1140,1159,1390,1786,2646,2975,1799,731,13629,103,110,102,107,133,219,203,224,1196,1244,1276,1501,1910,2805,3225,2017,971,14941,4,5,5,3,0,0,0,0,17,0,4,0,8,3,0,0,0,15,5,28,44,78,152,343,296,204,1147,6,31,47,90,155,343,296,204,1174,2357,2175,2609,3428,4900,5589,3310,1086,25443,219,187,197,244,287,434,364,313,2243,2585,2385,2854,3760,5343,6366,3967,1599,28862
10802,0,0,0,0,3,0,0,0,6,0,12,4,4,8,0,0,0,28,7,50,51,124,209,418,362,183,1412,8,64,54,137,220,418,362,183,1451,2203,1854,1914,2408,3433,3520,1658,386,17376,398,497,406,292,321,271,143,59,2388,2611,2410,2377,2845,3978,4206,2165,626,21212,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,10,8,31,39,34,24,24,176,3,6,13,34,44,34,24,24,178,2070,2090,2244,2782,3963,3741,2008,818,19714,246,230,224,227,261,249,202,110,1753,2321,2324,2476,3046,4275,4023,2237,948,21644,0,4,0,3,6,0,0,0,10,0,12,5,4,10,0,0,0,30,9,57,61,156,254,453,379,212,1587,13,69,68,167,264,453,379,212,1629,4279,3942,4155,5198,7394,7259,3667,1198,37095,642,725,629,525,585,517,347,168,4143,4931,4738,4852,5892,8243,8231,4399,1579,42862
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,0,16,0,0,0,0,5,9,3,0,15,11,28,35,15,31,21,7,8,154,0,0,4,0,4,9,3,0,20,11,29,38,17,39,29,17,11,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,34,32,22,39,19,15,3,178,0,4,3,3,9,5,3,0,15,5,35,29,25,44,23,22,3,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,0,16,0,3,0,0,5,9,3,0,20,11,60,61,41,70,43,26,12,327,0,5,3,0,11,5,3,0,37,11,64,69,43,82,56,38,15,379
10804,10,0,5,3,0,0,0,0,32,5,15,6,13,13,0,0,0,52,21,86,132,244,324,702,648,384,2539,42,97,141,258,345,702,648,384,2620,4099,3313,3740,4440,4968,5403,3233,826,30020,258,226,230,214,249,277,220,162,1830,4399,3643,4108,4908,5551,6386,4104,1377,34472,3,5,0,0,0,0,0,0,9,3,4,0,0,0,0,0,0,16,5,17,25,58,62,70,33,42,311,12,30,28,60,66,70,33,42,332,4177,3774,4327,5283,6231,6447,4210,1740,36187,215,189,196,195,234,283,343,262,1927,4400,3999,4544,5537,6528,6805,4585,2042,38444,18,3,5,6,0,0,0,0,33,8,23,7,16,13,0,0,0,61,25,103,154,291,389,777,681,427,2847,46,128,169,315,408,777,681,427,2951,8278,7094,8064,9724,11191,11853,7446,2566,66209,476,418,426,414,478,563,566,420,3762,8803,7637,8655,10452,12081,13190,8692,3414,72918
10805,8,0,0,6,4,0,0,0,7,0,4,3,3,5,0,0,0,15,6,48,73,159,228,537,396,216,1661,8,46,76,168,228,537,396,216,1688,2472,2131,2179,2776,3759,4042,2077,436,19874,257,181,195,218,306,289,214,99,1758,2740,2365,2445,3168,4301,4867,2683,749,23313,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,8,23,45,36,50,22,18,197,6,11,23,42,34,50,22,18,201,2276,2359,2530,3242,4456,4498,2518,971,22846,212,220,206,207,253,278,253,190,1820,2492,2586,2754,3493,4746,4822,2792,1177,24865,8,0,0,6,4,0,0,0,7,0,0,3,3,3,0,0,0,18,8,52,89,207,260,587,423,234,1852,15,59,94,210,267,587,423,234,1885,4754,4482,4705,6022,8217,8537,4595,1401,42720,467,405,398,425,558,567,464,289,3579,5237,4950,5203,6659,9040,9693,5477,1926,48177
10901,27,33,21,27,4,0,0,0,115,0,14,13,13,11,0,0,0,51,18,71,123,169,244,424,287,154,1495,44,117,159,207,258,424,287,154,1658,3684,3667,3465,3433,3580,2994,1530,375,22717,284,265,261,249,250,206,133,64,1715,4011,4045,3885,3887,4086,3622,1950,596,26082,11,11,4,0,0,0,0,0,24,0,0,7,3,3,0,0,0,14,7,24,33,65,73,54,30,12,287,20,33,41,71,77,54,30,12,325,3726,3926,3929,3900,4077,3608,2092,900,26162,268,232,242,216,228,205,204,108,1697,4015,4191,4213,4185,4386,3862,2320,1017,28191,39,39,29,24,3,0,0,0,141,8,12,17,7,14,0,0,0,66,24,96,155,238,315,482,314,166,1780,64,147,198,278,340,482,314,166,1981,7410,7590,7394,7335,7658,6602,3617,1271,48880,556,494,503,464,480,412,336,175,3412,8022,8236,8100,8069,8468,7487,4274,1611,54274
10902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,22,42,85,45,34,251,0,9,10,26,42,85,45,34,251,619,617,578,703,879,658,337,78,4465,111,112,109,121,117,111,48,17,752,727,738,701,852,1039,860,425,127,5466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,9,0,0,25,0,5,0,5,11,9,0,0,25,543,628,579,720,876,662,371,132,4504,97,101,95,90,87,80,59,27,641,634,730,674,815,971,753,434,166,5170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,26,53,95,47,36,273,0,12,13,29,53,95,47,36,278,1157,1247,1153,1426,1750,1320,705,212,8970,202,212,205,213,205,193,106,43,1390,1358,1475,1369,1667,2010,1606,860,288,10636
10903,6,0,0,0,0,0,0,0,5,0,0,0,9,5,0,0,0,15,0,31,41,82,153,379,259,161,1116,3,35,46,91,158,379,259,161,1139,1805,1733,1726,2200,2758,2984,1575,396,15166,204,187,175,199,243,294,186,107,1594,2014,1953,1941,2485,3162,3656,2016,661,17893,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,11,21,40,35,7,10,141,0,9,16,25,43,35,7,10,146,1749,1824,1975,2387,3097,3129,1875,694,16723,168,183,169,174,239,240,247,152,1576,1915,2023,2159,2588,3378,3400,2136,855,18449,6,0,0,0,3,0,0,0,10,0,0,0,9,5,0,0,0,15,3,42,54,104,198,416,265,172,1262,6,38,60,117,202,416,265,172,1282,3554,3556,3696,4587,5857,6107,3447,1088,31893,369,375,349,374,479,534,427,259,3170,3924,3976,4106,5078,6542,7063,4148,1514,36343
11001,0,4,0,0,0,0,0,0,5,9,6,5,10,3,0,0,0,32,6,37,54,82,115,178,118,85,673,9,52,62,92,125,178,118,85,713,2217,1907,1746,1788,2102,1729,973,200,12659,382,223,145,154,169,124,116,50,1368,2609,2178,1949,2033,2399,2030,1207,333,14746,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,9,0,4,8,22,28,19,3,0,100,7,5,12,21,34,19,3,0,112,2388,2105,1866,2078,2312,1953,1252,452,14402,473,227,164,164,164,139,144,106,1576,2858,2339,2041,2265,2508,2110,1396,566,16086,0,5,0,0,0,0,0,0,6,6,9,9,8,6,0,0,0,40,7,42,66,105,151,194,120,88,776,13,54,76,119,157,194,120,88,825,4598,4011,3614,3865,4416,3677,2225,652,27060,857,446,309,315,334,266,260,154,2943,5476,4518,3993,4301,4900,4141,2610,897,30827
11002,6,0,6,0,3,0,0,0,12,4,3,3,0,4,0,0,0,13,8,29,41,76,158,343,179,112,940,7,34,42,77,162,343,179,112,959,1694,1547,1544,1934,2424,2322,1336,266,13069,248,236,232,263,264,255,163,66,1715,1948,1814,1817,2273,2849,2924,1676,442,15739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,19,41,36,5,6,126,0,9,7,19,42,36,5,6,127,1709,1689,1724,2197,2650,2539,1568,621,14692,193,183,198,234,228,232,188,107,1565,1906,1879,1929,2449,2919,2809,1764,732,16381,6,3,6,0,0,0,0,0,13,4,3,3,0,4,0,0,0,13,6,36,46,93,201,378,185,120,1064,10,38,51,98,205,378,185,120,1088,3403,3230,3266,4127,5071,4865,2904,889,27758,440,423,429,495,495,485,349,167,3277,3856,3694,3746,4723,5768,5731,3436,1176,32125
11003,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,4,3,16,29,29,64,100,53,36,329,3,20,25,28,67,100,53,36,339,1158,1283,1111,1255,1417,974,525,117,7840,236,243,260,262,285,203,103,30,1618,1394,1541,1398,1559,1763,1279,680,183,9801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,12,0,0,36,0,7,3,5,3,12,0,0,30,1129,1370,1201,1256,1436,1030,601,234,8261,251,254,230,251,267,161,104,43,1556,1376,1634,1437,1514,1708,1203,706,278,9852,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,7,3,19,31,35,66,110,61,36,360,3,26,34,33,74,110,61,36,369,2282,2649,2314,2513,2855,2010,1124,352,16103,484,504,490,516,552,358,205,70,3176,2772,3175,2839,3066,3474,2482,1386,457,19647
