SA3_CODE_2021,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
10102,7,5,0,0,0,0,0,0,0,15,56,190,4,4,10,0,0,8,5,266,584,609,60,76,117,60,50,71,34,1658,9,15,0,0,6,3,5,0,0,37,93,137,4,13,32,4,5,0,7,291,51,58,8,12,16,3,5,0,4,144,685,1252,184,193,240,119,84,88,57,2904,0,0,0,4,0,4,0,0,0,6,205,156,106,81,71,21,22,33,14,704,332,272,193,165,150,49,49,44,19,1271,697,276,2282,255,255,120,412,384,91,4776,19,17,37,30,20,12,18,26,0,178,45,38,26,29,17,19,26,26,4,232,24,26,20,7,4,5,8,11,4,109,25,41,30,13,19,17,47,23,43,245,2839,3071,2951,881,945,438,718,712,282,12839,5,19,0,0,3,0,0,0,0,21,59,153,0,8,17,0,0,0,3,248,411,667,25,124,164,53,3,20,39,1504,20,27,0,0,3,0,0,0,0,62
10103,0,0,0,0,0,0,0,0,0,4,5,17,0,0,4,0,0,0,0,32,59,91,9,8,11,5,5,5,0,189,0,5,5,0,0,0,0,0,0,8,14,27,0,8,0,0,0,0,0,47,4,3,0,0,0,0,0,0,0,12,192,283,49,67,36,21,18,54,6,728,0,0,0,0,0,0,0,0,0,0,59,27,25,34,8,4,9,12,8,182,59,37,50,44,4,22,12,18,4,253,371,35,781,126,60,88,232,213,33,1941,13,3,13,11,0,9,11,15,0,70,23,7,11,5,7,8,14,12,4,95,10,9,3,4,0,3,4,3,0,29,20,11,10,5,3,11,14,12,16,102,829,551,952,310,138,162,313,343,81,3690,0,3,0,0,0,0,0,0,0,7,0,19,0,0,0,0,0,0,0,22,46,149,6,11,13,0,0,3,3,243,3,9,0,0,0,0,0,0,0,11
10104,0,4,0,0,0,0,0,0,0,10,16,75,0,4,5,0,0,0,0,106,88,242,22,28,25,3,8,4,7,428,3,6,0,0,0,0,0,0,0,13,33,107,9,12,10,4,0,6,6,181,15,16,4,3,7,0,0,0,0,52,336,762,143,156,83,54,22,81,18,1655,0,3,0,0,0,0,0,4,0,8,129,96,73,93,37,24,33,35,7,517,146,105,110,131,35,32,27,62,12,663,807,160,2451,301,139,240,522,700,104,5420,26,13,32,26,9,24,23,50,9,203,36,24,32,39,18,22,31,65,0,264,7,16,13,9,0,5,6,8,0,63,52,13,57,16,10,22,53,59,28,308,1687,1648,2953,805,376,431,729,1074,185,9887,4,9,0,3,0,0,0,0,0,12,9,83,0,0,14,0,0,0,0,108,94,452,11,42,40,12,0,6,9,673,0,15,0,9,3,0,0,0,0,28
10105,0,0,0,0,0,0,0,0,0,3,8,30,0,0,0,0,0,4,0,41,74,115,16,14,9,4,5,5,0,237,0,5,0,0,3,0,0,0,0,13,18,41,4,9,6,0,0,3,0,80,9,9,0,20,0,0,0,0,3,41,181,348,61,86,45,25,18,39,17,814,0,0,0,0,0,0,0,0,0,3,84,51,37,61,11,19,8,21,0,286,117,66,78,102,35,21,24,37,15,493,510,80,1318,267,90,106,426,324,60,3177,17,5,17,9,4,6,18,24,0,101,44,10,14,23,3,14,31,33,0,177,10,5,8,3,3,6,0,4,0,45,30,8,32,12,5,10,22,34,22,167,1103,779,1580,605,220,214,553,516,112,5679,0,7,0,4,0,0,0,0,0,5,9,26,0,0,0,0,0,0,0,34,63,190,0,29,27,5,0,3,0,320,0,12,0,0,0,0,0,0,0,16
10106,0,9,0,0,0,0,0,0,0,4,24,55,0,0,0,0,0,0,0,75,147,185,13,16,24,5,6,10,9,409,0,3,0,0,0,0,0,0,0,3,31,42,7,3,4,0,0,0,3,105,9,20,0,8,3,0,0,0,0,44,384,454,52,70,76,30,9,41,13,1140,0,0,0,0,0,0,0,0,0,3,120,55,40,26,18,9,16,17,8,310,153,66,77,65,33,21,16,31,3,467,505,97,1283,117,122,102,285,292,46,2847,31,9,12,6,8,13,9,17,0,99,51,9,25,9,9,14,15,20,3,150,14,6,3,0,0,0,0,4,5,33,41,5,26,6,5,11,22,30,18,172,1513,1007,1546,335,307,212,370,461,105,5866,4,8,0,0,0,0,0,0,0,16,23,71,4,0,0,0,0,0,0,100,134,239,11,9,33,0,0,3,7,444,3,8,0,0,0,0,0,0,0,12
10201,4,27,0,0,0,0,0,0,0,37,42,343,3,3,8,0,0,6,6,414,531,1117,62,65,99,55,33,40,19,2029,18,40,0,0,3,0,0,0,0,65,80,237,31,25,24,7,4,0,3,414,54,88,3,8,15,0,0,6,0,183,1453,3662,415,427,412,266,132,189,84,7041,0,3,8,4,0,0,4,0,0,24,424,426,218,206,126,95,65,88,24,1672,609,548,409,316,205,176,103,141,37,2538,1655,610,5576,698,515,507,919,1118,213,11804,45,40,54,37,35,44,39,79,7,381,151,117,134,82,48,66,68,91,13,774,48,74,35,20,24,16,19,18,11,260,70,68,88,40,34,28,74,64,70,543,5193,7409,7043,1932,1552,1270,1458,1851,481,28182,4,47,0,0,4,0,0,0,0,61,38,268,3,7,11,3,0,0,4,332,405,1525,45,124,205,45,4,15,22,2394,14,69,0,3,8,0,0,0,3,105
10202,3,3,0,0,0,0,0,0,0,6,11,95,0,0,0,0,0,0,0,119,217,433,30,44,38,20,12,11,11,816,5,5,0,0,5,0,0,0,0,21,36,140,11,22,15,4,7,11,6,240,28,41,4,6,4,0,0,4,0,101,623,1735,223,287,187,135,102,109,44,3447,0,3,3,0,0,0,0,0,0,21,241,240,170,202,76,62,69,70,15,1140,460,358,333,329,158,104,124,116,22,2004,1448,444,6205,812,516,535,1367,1400,236,12967,38,26,70,44,32,54,70,97,6,437,88,63,87,79,50,49,120,107,16,656,30,28,32,18,10,13,21,29,8,185,59,57,90,41,28,23,78,87,69,540,3296,3690,7261,1881,1116,1010,1967,2053,419,22702,3,36,0,4,0,0,0,0,0,42,12,77,3,3,3,0,0,0,0,103,182,725,21,64,77,33,0,7,13,1107,0,39,0,3,3,0,0,0,0,50
10301,0,6,0,0,0,0,0,0,0,12,7,79,0,0,9,0,0,0,0,98,103,214,10,15,29,7,5,10,0,401,3,3,0,0,0,0,0,0,0,11,25,63,0,15,3,4,0,0,0,117,16,30,3,4,7,0,0,3,0,63,282,658,98,126,75,53,45,62,16,1418,0,0,0,0,0,0,0,0,0,3,65,58,54,56,16,21,16,23,3,304,107,82,111,102,37,35,41,32,9,545,564,119,1794,304,130,156,478,432,76,4053,15,6,25,18,9,13,33,35,3,157,34,14,23,28,13,12,26,25,0,183,3,11,4,4,0,3,5,9,0,46,31,12,32,18,5,9,33,32,19,195,1263,1358,2168,684,341,324,690,661,135,7617,6,13,0,0,0,0,0,0,0,15,10,73,0,0,0,0,0,0,0,90,75,318,6,27,31,14,0,10,8,497,0,13,0,0,0,0,0,0,0,14
10302,0,3,0,0,0,0,0,0,0,3,5,18,0,0,0,0,0,0,0,31,51,95,15,12,5,4,8,5,0,186,0,8,0,0,0,0,0,0,0,9,18,46,6,4,3,0,0,0,0,76,7,9,3,0,3,0,0,0,0,23,338,469,54,56,30,21,23,35,5,1046,0,4,0,0,0,0,0,0,0,8,120,58,33,37,20,6,18,10,0,306,169,47,62,61,23,26,30,30,6,447,934,91,1603,110,99,127,672,454,54,4149,58,5,20,3,4,14,23,40,0,179,84,6,23,7,5,16,28,31,0,212,17,4,9,4,0,5,3,12,0,60,71,15,46,9,5,11,58,70,26,310,1873,884,1875,310,212,235,866,695,99,7039,0,10,0,0,0,0,0,0,0,14,9,16,0,0,4,0,0,0,0,29,54,197,5,14,21,8,0,3,3,303,0,7,0,0,3,0,0,0,0,13
10303,0,3,0,0,0,0,0,0,0,7,10,16,0,0,5,0,0,0,0,28,57,114,12,11,3,4,3,9,0,217,6,4,0,0,0,0,0,0,0,14,11,31,5,3,0,0,5,0,0,62,6,4,0,3,0,0,4,0,0,18,228,403,77,59,44,27,35,31,12,910,0,0,6,0,0,0,0,0,4,7,93,49,73,43,12,17,29,19,4,339,110,52,108,63,27,25,49,24,0,467,548,122,1976,153,106,107,954,383,59,4415,26,6,23,12,9,12,37,30,0,150,36,8,14,12,4,10,26,28,0,148,16,4,15,4,0,4,15,7,0,63,28,6,20,16,6,7,56,28,25,192,1180,816,2326,379,233,208,1211,566,109,7031,0,3,0,0,0,0,0,0,0,5,3,35,0,3,0,0,0,0,0,38,56,220,0,20,21,6,0,0,5,331,3,7,0,0,4,0,0,0,0,15
