SA3_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
10304,12788,6615,7185,7179,7235,6966,6001,3424,1342,58733,20,30,12,18,15,18,14,26,6,163,298,537,376,280,263,280,182,141,49,2401,3,10,10,9,9,5,7,0,0,58,7,19,22,36,31,34,10,4,0,163,0,5,6,5,3,10,0,0,0,19,0,9,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,15,13,11,0,3,3,0,0,57,0,0,0,0,0,0,0,0,0,0,309,588,424,342,320,338,207,149,49,2721,330,615,438,355,331,356,219,170,54,2883,13118,7233,7625,7539,7567,7320,6228,3594,1400,61615
10401,8393,4756,4911,5084,6204,7822,7809,4497,1703,51190,10,18,14,16,10,30,35,38,19,188,206,279,240,240,264,459,508,173,36,2406,5,7,7,7,20,58,186,94,3,396,9,24,35,23,26,36,41,13,4,203,0,6,0,0,8,3,8,0,0,24,0,0,0,0,0,8,3,0,0,16,0,0,0,5,3,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,18,6,5,48,0,0,0,0,0,0,0,0,0,0,224,313,291,274,324,579,766,284,48,3116,239,332,302,294,337,608,798,327,64,3298,8622,5091,5217,5375,6537,8439,8611,4822,1766,54489
10402,15938,8754,9366,10195,11167,12238,11670,6536,2607,88473,22,26,20,22,22,41,33,36,19,240,361,587,536,436,469,586,659,229,91,3956,5,17,23,17,19,33,203,143,10,464,16,25,35,17,39,36,29,13,0,212,0,0,0,3,0,5,14,13,4,37,0,0,0,0,0,4,5,7,0,15,0,4,20,0,4,3,19,5,0,50,0,0,0,0,0,0,0,0,0,0,4,3,9,3,0,3,20,6,0,57,0,0,0,0,0,0,0,0,0,3,387,640,625,477,530,676,938,409,113,4794,410,659,640,498,560,715,974,447,135,5034,16347,9424,10009,10692,11720,12957,12647,6985,2737,93510
10501,4162,2107,2604,2139,2443,2924,2194,1272,429,20275,17,20,12,5,19,25,12,18,6,129,143,260,279,214,296,385,345,104,10,2048,0,4,18,19,12,19,36,15,3,133,0,26,18,23,25,42,20,7,0,165,0,4,9,11,14,14,10,5,0,64,0,0,0,0,0,4,4,0,0,16,0,6,0,0,0,5,3,0,0,20,0,0,0,0,0,5,7,0,0,10,0,3,0,0,0,10,7,0,0,26,0,0,0,0,0,0,0,0,0,0,145,304,332,263,349,487,423,138,16,2473,166,326,349,270,369,512,435,157,24,2606,4327,2434,2954,2408,2806,3435,2634,1426,457,22884
10502,3289,1967,2311,2017,2195,2710,2348,1335,598,18766,12,6,8,7,6,8,19,11,0,78,125,131,146,117,156,257,216,54,15,1219,3,23,13,12,19,13,34,0,0,125,0,4,3,7,4,17,10,0,0,39,4,30,24,19,32,45,59,7,0,222,0,0,0,0,3,5,4,0,0,22,0,0,0,3,0,0,4,0,0,13,0,0,6,0,0,0,0,0,0,10,0,0,3,0,0,6,6,4,0,28,0,0,0,0,0,0,0,0,0,0,133,200,199,161,211,350,336,78,15,1672,141,209,204,174,217,356,353,82,16,1752,3429,2174,2518,2183,2413,3067,2703,1416,618,20512
10503,14795,7499,9627,8055,8085,8750,7362,4526,1719,70413,27,31,29,41,24,32,35,36,14,263,359,630,440,355,380,405,367,152,57,3137,0,5,14,7,12,24,10,18,0,84,6,22,25,14,29,36,23,9,0,164,0,4,3,7,5,4,12,0,0,33,0,4,0,0,6,3,6,5,0,13,0,0,0,0,0,0,3,0,0,12,0,0,5,0,4,0,3,0,0,10,0,3,0,4,0,4,9,4,0,19,0,0,0,0,0,0,0,0,0,0,361,654,492,382,427,487,435,182,58,3483,390,685,517,422,453,517,469,219,73,3744,15183,8185,10142,8473,8539,9266,7838,4739,1792,74152
10601,19241,11314,12728,11712,11979,11733,9558,4650,1646,94555,10,28,16,14,16,24,34,13,3,167,526,528,490,361,393,378,286,140,60,3159,0,14,10,0,3,8,12,0,0,56,5,22,22,12,15,14,13,3,0,108,0,7,0,0,6,0,0,0,0,9,0,5,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,527,583,523,381,415,408,315,149,60,3366,540,611,541,398,433,432,354,170,65,3528,19784,11919,13271,12102,12410,12165,9908,4813,1712,98089
10602,18177,10217,12051,11352,10314,9122,7508,4034,1392,84168,10,6,8,6,7,10,22,14,4,95,397,421,366,231,184,214,165,109,69,2159,0,0,3,0,0,5,4,0,0,19,3,0,5,3,10,5,10,4,0,40,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,7,0,0,9,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,405,430,382,242,189,219,186,117,69,2244,420,440,387,250,200,229,207,129,73,2339,18597,10661,12443,11600,10518,9353,7710,4162,1464,86504
10603,12275,7492,6529,7356,8987,10682,10908,6717,2004,72960,7,14,6,9,12,28,33,21,7,148,355,346,307,251,289,353,301,136,61,2392,0,0,0,6,8,7,23,9,4,60,6,3,20,8,13,31,10,3,0,87,3,0,3,0,5,0,0,0,0,9,0,0,4,3,3,0,3,0,0,21,0,0,0,0,0,0,6,0,0,7,3,0,3,6,0,0,0,0,0,16,0,0,4,0,0,0,7,5,0,11,5,0,0,0,0,0,0,0,0,4,365,357,340,265,323,400,346,157,64,2607,375,375,342,270,332,435,382,181,71,2752,12644,7861,6875,7634,9319,11112,11291,6901,2081,75715
10604,5970,3273,3822,3704,3772,3739,2957,1629,630,29497,5,10,4,14,3,15,27,9,5,82,135,219,226,203,153,183,98,42,23,1283,0,6,4,4,6,7,8,0,0,21,0,16,14,3,3,9,4,0,0,50,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,230,254,213,167,201,108,48,23,1367,140,237,258,225,167,214,134,54,31,1454,6112,3516,4077,3927,3940,3951,3090,1680,657,30946
10701,14904,9295,9680,9686,9627,9603,7759,5098,2164,77808,0,16,10,11,12,14,18,17,15,111,276,222,237,215,145,118,103,66,45,1418,0,0,0,0,0,0,0,0,0,7,0,3,0,0,8,11,6,0,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,6,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,276,232,244,219,152,140,112,71,45,1483,278,242,252,232,164,157,131,81,58,1601,15181,9535,9934,9917,9796,9755,7889,5174,2218,79408
10702,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
10703,18026,11215,11132,11499,12073,12595,10903,6189,2369,95990,12,11,13,12,23,26,19,30,14,157,331,433,422,274,259,303,191,102,77,2395,5,6,3,8,5,9,4,5,0,31,4,11,3,11,11,11,14,3,0,64,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,4,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,7,0,5,7,6,4,0,0,31,0,0,0,0,0,0,0,0,0,0,337,451,431,298,287,338,213,104,77,2543,354,469,445,307,304,364,234,131,94,2693,18380,11679,11578,11810,12377,12952,11130,6319,2460,98690
10704,22060,18050,17758,16412,16566,15744,12465,7820,3351,130220,17,20,20,8,27,24,21,22,18,173,365,688,533,368,374,360,322,250,209,3468,4,7,11,9,3,5,5,5,0,51,0,9,10,6,7,10,8,6,0,70,0,0,0,0,0,0,0,4,0,4,4,3,0,0,5,5,9,5,0,22,0,4,0,0,0,4,4,0,0,15,0,0,4,0,0,0,0,0,0,7,0,21,0,0,8,7,4,0,3,43,0,0,0,0,0,0,0,0,0,0,377,737,563,375,396,393,354,266,214,3686,400,753,582,386,421,414,370,294,230,3853,22459,18801,18339,16797,16988,16156,12833,8115,3581,134073
10801,4300,2436,2234,2749,3572,5055,5954,3781,1538,31625,12,8,12,8,10,18,26,17,12,120,239,237,181,146,228,366,358,125,47,1928,0,3,9,0,4,14,32,17,4,87,5,8,10,12,0,4,7,14,0,48,0,0,0,0,0,0,3,6,0,9,0,0,0,0,0,4,8,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,6,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,240,248,197,159,247,400,419,156,49,2113,250,251,204,163,256,414,448,180,62,2232,4552,2690,2441,2915,3828,5470,6400,3961,1600,33854
10802,8056,4659,4499,4630,5618,7834,7853,4230,1516,48895,32,28,17,26,23,38,40,30,12,238,304,275,240,213,265,496,489,215,44,2540,4,0,12,10,4,42,98,49,4,227,9,5,18,9,18,25,16,0,0,109,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,4,6,0,0,20,0,0,0,0,6,12,10,7,0,30,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,5,4,5,0,23,0,0,0,0,0,0,0,0,0,0,323,291,269,236,297,583,631,282,51,2960,357,322,287,255,318,621,669,310,62,3197,8415,4975,4786,4883,5935,8453,8515,4542,1577,52097
10803,62,11,59,53,32,71,49,25,14,388,4,0,0,0,0,0,0,0,0,15,6,5,6,3,8,8,3,0,0,47,6,0,5,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,6,16,6,10,12,3,0,0,61,13,9,16,6,15,12,6,3,0,69,76,16,72,62,53,80,56,30,15,460
10804,13509,8314,7269,8265,10055,11454,12502,8383,3326,83073,6,10,12,10,20,26,38,27,17,161,419,552,427,377,377,578,612,252,99,3686,3,10,6,7,10,30,64,49,0,183,0,15,20,10,15,18,12,3,4,95,0,0,3,0,4,0,0,0,0,18,0,3,0,4,0,8,17,3,0,29,8,0,0,5,0,5,9,0,0,34,3,0,0,0,0,3,0,0,0,13,0,4,0,3,9,5,16,5,0,38,0,0,0,0,0,0,0,0,0,0,431,583,458,404,421,657,726,313,104,4100,442,589,472,418,439,676,766,343,119,4256,13950,8903,7737,8688,10493,12133,13269,8724,3442,87336
