SA3_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
10801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,12,11,8,3,16,5,3,3,0,0,0,0,3,57,0,3,5,0,7,7,18,9,0,0,4,0,0,0,3,53,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,3,3,3,0,0,3,0,0,0,3,3,4,0,5,28,3,5,0,0,4,6,3,0,0,0,0,0,0,0,0,22,31,52,20,8,9,11,9,6,0,0,0,0,0,0,10,153,0,5,6,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,9,8,0,3,3,0,0,14,19,5,9,6,7,4,0,4,93,0,5,3,3,6,0,0,10,6,4,5,0,0,0,0,42,0,0,3,5,0,0,0,0
10802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,14,11,10,10,4,10,3,0,0,0,0,0,3,66,0,0,0,0,6,4,23,16,5,11,18,14,0,0,12,110,4,0,5,6,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,3,0,12,14,13,0,0,0,0,0,0,0,6,53,37,52,29,12,29,15,11,4,0,3,0,4,0,0,18,214,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,3,0,0,3,0,0,0,3,0,0,0,3,16,0,0,6,3,4,4,32,39,11,8,3,10,6,0,8,144,3,3,3,0,0,4,8,6,3,4,0,4,3,0,0,35,0,0,0,0,0,0,0,0
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,3,11,6,0,0,0,0,0,0,0,14,0,3,21,18,21,19,43,21,0,5,3,8,4,0,0,180,4,3,4,0,15,27,46,29,3,12,8,18,0,0,11,179,0,11,24,5,0,3,0,0,0,0,0,0,0,0,0,40,0,11,12,6,0,7,6,5,0,3,0,6,0,0,0,58,0,3,3,7,18,12,10,3,0,0,0,0,0,3,4,69,47,94,56,35,49,22,23,15,0,3,0,0,0,0,18,365,0,12,12,10,0,0,6,0,0,0,0,0,0,0,0,35,0,3,0,12,5,0,8,8,0,5,0,0,0,0,0,55,7,9,11,18,6,26,72,105,19,19,22,29,9,0,9,366,3,11,0,0,5,10,13,3,3,0,5,0,0,0,6,62,0,0,0,3,5,3,6,5
10805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,19,0,0,10,12,15,10,10,3,3,3,0,0,6,0,0,69,0,0,0,0,13,9,24,20,0,0,3,0,0,0,0,81,0,4,10,9,0,0,0,0,0,0,0,0,0,0,0,26,0,7,5,0,0,0,5,0,5,0,0,5,0,0,0,28,0,0,5,4,4,4,5,4,0,5,0,0,0,0,0,28,27,53,35,20,21,8,17,14,6,6,0,0,0,0,6,214,0,9,6,0,0,0,0,0,0,0,0,0,0,0,3,22,3,0,0,4,9,0,0,5,0,0,0,0,0,0,0,27,4,5,5,7,4,0,43,46,10,9,17,32,22,5,3,209,3,3,0,0,0,6,3,4,0,4,0,0,0,0,0,30,0,0,0,0,0,0,6,6
10901,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,23,34,3,4,0,0,6,3,0,70,0,0,9,9,4,9,15,9,0,7,3,0,0,0,0,73,0,0,0,4,4,15,31,35,21,6,12,14,3,0,0,151,0,8,27,9,0,7,0,0,0,0,0,0,0,0,0,52,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,18,0,0,4,0,12,5,14,10,0,6,4,0,0,0,0,59,43,115,48,22,23,7,10,12,0,3,0,0,7,0,11,304,5,22,13,3,8,0,5,0,0,0,0,0,0,0,0,52,0,0,3,5,10,0,3,4,3,0,0,0,0,0,0,34,4,0,8,6,11,18,279,312,103,124,93,84,30,7,14,1100,0,0,0,0,0,4,6,12,3,0,0,0,0,0,0,39,0,0,0,0,3,6,10,6
10902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,5,0,0,4,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,12,9,0,0,7,0,0,0,39,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,16,7,3,6,14,7,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
10903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,5,0,0,0,0,0,0,0,28,0,0,0,0,9,14,10,8,0,5,4,4,0,0,5,54,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,0,0,4,0,0,3,0,0,0,5,0,0,0,21,28,52,20,3,3,0,4,0,0,0,0,4,0,0,5,131,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,10,0,0,5,3,0,3,21,34,14,16,17,15,11,7,4,149,0,0,0,0,0,0,8,7,0,0,5,0,5,0,0,37,0,0,0,0,0,0,0,0
11001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,22,6,13,27,9,0,0,0,101,0,0,4,15,4,11,17,8,0,3,9,4,6,0,0,87,0,0,0,7,8,17,46,22,9,12,8,29,5,0,5,154,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,4,7,0,3,3,5,0,0,0,0,26,10,21,8,14,18,11,15,14,0,0,0,3,0,0,0,116,0,4,0,0,0,0,0,4,0,0,0,0,3,0,3,10,0,0,0,3,6,3,3,0,0,0,0,0,0,0,0,23,4,0,3,3,3,11,68,46,19,23,39,46,15,4,3,286,0,5,5,3,0,6,7,4,0,5,0,6,0,0,0,34,0,0,0,0,3,3,4,19
11002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,3,0,0,0,0,0,0,0,3,29,0,0,0,0,3,7,11,9,0,3,8,3,0,0,12,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,9,9,0,5,0,0,0,6,39,32,9,104,13,33,15,15,9,3,5,3,0,0,0,0,0,0,0,109,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,14,7,0,7,3,0,0,18,24,11,10,12,25,7,0,6,123,0,4,5,0,0,6,8,0,0,0,0,0,0,0,6,17,0,0,0,0,0,0,0,0
11003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,3,6,0,0,0,3,3,0,0,0,17,0,0,0,0,3,6,6,4,8,0,3,4,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,10,3,16,9,0,3,0,3,0,0,0,42,0,4,6,3,4,3,9,0,0,0,0,3,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,16,17,4,0,0,7,0,4,4,65,0,0,0,0,0,0,0,3,0,0,0,11,3,0,0,30,0,0,0,0,0,0,0,0
11004,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,17,4,13,0,0,0,0,0,33,0,0,0,7,13,9,10,16,0,4,0,0,0,0,0,65,0,3,5,9,17,19,47,53,22,32,48,35,8,0,6,299,3,0,5,3,0,0,4,0,0,0,0,0,0,0,0,14,0,0,3,0,0,0,6,4,3,0,0,20,0,0,0,49,0,0,0,4,7,5,12,25,0,0,3,13,36,27,0,143,9,32,19,14,8,9,8,3,0,4,0,0,6,0,4,109,0,3,8,0,0,0,0,5,0,0,0,0,0,0,4,20,0,0,0,5,8,5,6,3,0,0,0,0,0,3,0,35,0,0,4,9,0,7,113,136,37,36,64,97,27,7,10,555,0,0,0,0,0,10,4,5,0,0,4,10,14,0,8,78,0,0,0,0,5,0,5,12
11101,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,10,0,0,0,0,3,8,15,12,0,4,0,0,0,0,0,38,0,4,16,27,29,25,63,36,3,5,9,0,0,0,3,229,0,6,8,19,40,40,130,73,25,22,14,11,4,0,12,411,0,11,27,15,3,8,0,0,0,0,0,0,0,0,4,73,0,5,19,5,0,7,9,6,3,0,0,0,0,0,0,52,0,0,9,7,22,14,14,10,0,0,5,0,4,0,4,93,195,156,44,14,37,20,40,27,5,10,4,9,7,0,13,575,7,29,45,10,3,0,0,5,0,0,0,0,0,0,6,97,0,0,0,14,19,20,14,4,0,0,0,0,0,0,0,97,4,6,26,41,25,55,176,86,30,30,40,22,10,4,10,550,0,0,3,7,7,16,39,14,3,7,8,6,3,0,5,127,0,0,0,0,6,0,16,17
11102,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,14,0,0,0,0,0,5,17,31,4,5,0,4,0,0,0,62,0,3,14,20,18,18,18,14,0,4,3,7,0,0,5,115,3,6,4,0,19,19,68,54,12,3,9,10,0,0,3,217,0,6,23,10,0,4,3,0,0,0,0,0,0,0,4,54,4,8,10,5,0,0,3,4,0,6,0,0,0,0,0,38,7,6,5,13,26,8,11,3,5,0,0,0,0,0,3,96,80,103,32,13,13,8,22,13,0,0,0,0,0,0,17,308,3,12,14,4,3,0,0,0,0,0,0,0,0,0,5,32,0,0,7,3,11,10,4,11,8,4,4,3,3,0,0,56,16,6,14,15,4,19,163,152,15,22,15,11,3,0,13,475,4,7,0,0,4,9,16,13,0,3,3,4,0,0,0,69,0,0,0,0,8,5,7,11
11103,0,0,0,0,0,0,12,174,21,28,5,33,7,11,3,290,0,0,0,0,4,18,48,52,16,64,33,26,11,0,0,283,4,3,32,33,32,50,110,64,8,15,16,26,13,6,3,404,6,11,12,24,52,101,366,255,68,153,125,152,31,10,36,1397,0,16,103,17,3,23,18,0,0,4,4,0,0,0,8,193,0,16,18,9,7,8,21,8,0,6,11,6,0,8,0,119,0,0,10,20,38,19,27,5,0,0,0,6,0,0,5,143,176,122,32,25,42,32,90,36,4,13,10,8,8,0,15,624,15,107,142,32,16,11,0,0,0,0,0,0,0,6,10,336,0,3,4,33,48,34,41,28,27,33,17,19,9,0,8,298,0,11,16,36,42,74,416,496,129,113,163,146,68,14,36,1764,0,0,3,5,13,23,69,34,20,26,20,24,18,4,10,283,0,0,0,3,5,4,32,75
11201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,3,7,24,45,38,49,74,62,19,17,14,26,13,0,0,396,3,10,0,7,5,5,29,10,3,0,7,3,0,0,0,96,0,9,9,0,6,0,0,0,0,0,0,0,0,0,0,25,0,6,5,0,0,3,0,3,0,0,0,6,0,0,3,24,0,3,4,5,13,5,5,4,0,0,9,0,4,0,7,61,26,80,40,27,111,91,115,52,19,25,18,26,12,0,13,658,0,15,9,3,0,0,0,0,0,0,0,0,0,0,0,27,0,0,6,7,22,8,6,3,0,0,0,4,0,0,4,57,7,4,16,16,19,18,89,45,6,6,13,24,9,3,15,286,0,9,0,10,7,10,17,21,4,3,8,8,10,0,3,106,0,0,3,3,16,8,3,7
11202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,16,0,0,11,25,21,16,27,9,3,6,0,0,4,0,0,130,0,3,0,0,8,7,28,21,8,0,0,4,0,0,3,78,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,0,0,0,0,9,3,0,0,5,8,5,3,0,31,0,4,6,5,5,7,6,8,0,0,4,0,0,0,0,45,22,34,44,23,77,43,40,15,3,0,6,4,4,0,10,324,0,5,3,5,0,0,0,4,0,0,0,0,0,0,0,18,0,0,9,0,3,4,6,3,0,0,5,0,0,0,0,27,0,3,10,11,16,14,61,40,12,14,13,20,11,4,0,216,0,6,4,0,0,9,13,3,0,0,0,0,4,0,0,53,0,0,0,3,3,0,4,3
11203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,6,4,22,25,35,36,68,40,0,8,0,10,10,0,3,268,9,3,3,3,21,13,60,33,14,13,7,7,7,0,6,193,6,6,13,3,0,3,0,0,0,0,0,0,0,0,0,29,6,7,4,5,0,0,0,0,0,0,0,0,0,0,0,20,0,7,3,15,11,11,28,3,0,4,0,0,0,0,3,90,53,115,51,47,45,51,55,21,5,7,3,8,4,0,24,478,0,3,15,3,0,0,0,4,0,0,0,0,0,0,5,36,6,5,6,5,8,5,9,5,0,5,0,6,3,3,0,59,11,10,30,29,30,21,115,128,38,19,32,34,9,8,11,508,0,8,3,6,5,15,14,18,0,6,0,3,4,0,4,89,0,0,0,0,6,0,4,0
11301,0,0,0,0,0,0,9,35,0,0,7,19,0,0,0,65,0,0,0,0,0,3,11,13,5,3,0,0,0,0,0,38,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,21,0,0,0,0,12,11,36,19,3,13,25,30,7,0,7,168,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,12,0,0,3,9,20,33,36,42,4,21,22,32,5,0,26,248,4,7,3,5,3,5,15,5,0,0,4,3,0,0,0,60,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,6,8,0,3,0,0,0,0,0,18,0,0,0,12,31,140,557,318,185,173,245,322,116,9,43,2156,0,0,0,3,0,0,3,6,3,4,9,23,0,0,0,55,0,0,0,0,0,4,4,0
11302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,3,0,0,4,0,0,0,0,0,0,0,0,16,0,0,0,0,5,0,11,7,0,4,0,0,0,0,11,35,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,15,5,13,12,7,5,0,8,3,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,16,11,0,4,7,9,5,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
11303,0,0,0,0,0,0,8,19,4,13,0,0,0,0,0,42,0,0,0,0,0,4,18,46,5,7,3,3,0,0,4,97,0,0,5,12,9,15,20,7,0,0,4,0,0,0,0,74,0,0,5,4,17,25,84,64,56,63,71,114,10,4,13,524,0,5,9,0,0,8,0,0,0,0,0,0,0,0,0,22,0,3,5,0,7,13,45,44,0,0,5,3,3,0,7,140,0,0,9,0,5,19,5,10,0,4,4,20,41,84,8,229,33,55,21,16,13,9,12,0,0,0,6,3,0,0,6,175,0,13,17,5,0,0,0,3,0,0,0,0,0,0,4,41,0,0,3,5,11,7,12,4,0,0,0,4,0,0,0,52,7,0,7,3,0,22,238,375,99,96,82,65,28,12,23,1071,0,5,0,0,0,7,11,8,4,3,5,3,0,0,0,51,0,0,0,0,0,10,7,29
11401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,7,0,0,0,0,0,32,0,0,28,31,22,19,38,19,3,5,6,5,3,0,8,183,6,12,8,6,26,25,71,39,12,14,9,32,6,0,15,280,0,19,82,36,3,17,0,0,0,0,0,0,0,0,3,171,10,18,21,0,0,5,6,6,0,0,0,0,0,0,0,70,4,3,5,16,19,12,5,9,0,0,3,0,0,0,12,94,71,200,77,34,51,29,29,15,5,3,0,0,3,0,27,541,4,39,82,19,0,0,5,0,0,0,0,0,0,0,7,162,0,5,3,8,15,3,3,9,7,0,3,0,3,0,3,57,11,7,16,19,10,14,80,109,47,42,64,88,17,0,19,546,3,11,0,6,8,13,15,15,3,5,0,9,3,0,0,92,0,0,0,0,5,3,3,0
11402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,3,0,0,4,0,0,0,0,27,0,4,24,31,20,14,28,17,7,0,3,3,7,0,3,148,0,3,5,0,23,11,42,31,8,4,10,19,4,0,6,176,0,3,24,6,4,5,4,0,0,0,0,0,0,0,0,54,4,11,12,7,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,8,15,7,10,4,0,0,0,4,0,0,5,62,47,67,36,35,42,21,20,10,0,0,0,0,3,0,12,295,0,8,28,10,5,4,3,0,0,0,0,0,0,0,0,64,0,0,12,13,10,10,14,9,0,9,3,0,4,0,0,95,6,4,16,17,13,18,105,75,20,29,43,24,11,0,12,409,0,9,0,0,9,9,13,3,0,3,0,0,0,0,0,45,0,0,0,4,4,0,7,14
11501,0,0,3,16,114,128,52,4,0,0,0,0,0,0,3,326,0,0,0,22,44,143,159,67,8,8,10,10,18,4,3,494,0,3,12,22,32,40,48,31,8,14,7,13,10,0,0,251,23,43,47,81,1153,1834,5086,2271,415,378,318,475,145,33,180,12470,4,23,161,46,31,26,7,0,0,0,0,0,0,0,5,317,15,20,105,69,130,87,79,83,31,22,23,22,15,19,15,733,0,7,20,58,296,215,122,18,0,0,3,12,10,0,15,785,84,88,60,45,50,50,55,15,4,9,5,13,8,5,27,503,3,48,114,29,9,3,3,8,0,0,0,0,0,0,13,247,7,16,34,187,791,1138,293,140,39,46,60,51,54,24,30,2913,10,9,111,241,743,1971,3520,1529,524,470,445,451,209,76,110,10428,0,9,17,71,190,343,271,72,21,23,18,18,13,3,20,1090,0,0,4,41,318,401,630,663
11502,0,0,0,4,7,15,0,0,0,0,0,0,0,0,0,28,0,0,0,0,4,3,9,0,0,0,0,0,0,0,0,20,0,0,11,8,7,6,11,4,0,0,0,0,0,0,0,49,9,6,10,8,63,76,204,92,19,10,11,24,4,0,16,550,0,9,33,17,8,0,4,0,0,0,0,0,0,0,7,73,0,5,13,8,9,11,14,0,0,0,0,0,0,0,4,59,0,3,10,4,24,3,0,0,0,0,0,0,0,0,0,44,19,26,20,9,13,12,18,6,4,0,0,0,0,0,4,126,0,10,18,4,6,0,0,6,0,0,0,0,0,0,3,48,0,0,0,12,24,42,11,7,0,0,0,0,0,0,0,117,0,3,17,10,33,70,127,42,20,11,3,9,0,7,3,361,0,0,6,3,19,18,6,0,0,0,0,0,3,0,0,51,0,0,0,0,36,33,25,18
11503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,5,3,0,0,0,0,0,0,0,0,36,0,0,3,4,5,12,27,8,3,0,3,0,0,0,0,81,0,0,14,3,3,4,0,0,0,0,0,0,0,0,0,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,16,15,28,16,15,15,5,8,4,0,3,3,0,0,0,6,118,0,5,13,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,5,0,9,3,0,0,0,0,0,0,0,0,0,19,0,0,5,0,8,9,10,4,0,0,0,6,0,0,0,49,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,4,6,5,0,0
11504,0,0,0,0,40,102,66,21,4,0,3,3,0,0,0,242,0,0,0,0,7,42,97,34,8,6,4,0,0,0,3,221,0,0,0,4,13,18,40,3,4,3,3,0,0,7,0,99,0,0,8,6,87,209,844,413,97,70,49,81,35,9,24,1935,0,7,57,15,4,4,0,0,0,0,0,0,0,0,3,99,0,8,19,13,50,38,63,61,30,52,32,27,23,0,11,436,0,0,3,9,91,95,58,25,5,6,0,0,0,0,5,296,15,27,9,15,7,9,25,12,4,4,0,0,0,0,5,126,3,5,18,4,3,0,0,10,0,0,0,0,0,0,0,50,0,0,8,14,47,81,33,31,5,8,0,5,0,0,0,230,0,3,22,27,105,405,1593,884,219,191,186,114,63,16,35,3868,0,0,0,29,23,87,104,28,6,0,8,0,4,0,10,299,0,0,5,7,60,120,229,258
11601,0,0,0,0,36,188,374,165,46,42,18,21,9,7,12,923,0,0,0,5,55,210,379,167,28,28,37,24,12,5,13,970,0,4,6,9,13,21,18,16,5,0,5,7,4,0,0,103,0,15,17,52,403,564,929,438,101,112,108,83,23,9,62,2926,5,25,194,76,22,115,24,8,0,0,0,0,0,0,6,484,3,17,74,92,133,128,130,88,3,17,11,7,0,6,17,730,0,0,11,81,630,702,600,197,52,65,52,82,26,6,45,2557,107,85,54,29,26,27,21,9,0,0,6,4,0,0,12,378,3,63,197,56,27,10,5,26,0,0,0,0,0,0,11,400,0,3,10,48,159,138,66,30,14,5,4,14,6,0,4,504,3,0,51,105,277,1096,5967,3759,1147,1330,1843,2086,540,103,277,18608,0,6,0,54,110,200,178,60,17,10,17,13,4,0,8,673,0,0,4,15,57,102,174,237
