SA3_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
10903,3,31,0,259,4,0,3,4,5,6,0,6,0,29,229,293,19,0,7,6,0,7,4,4,4,82,70,201,955,259,61,805,86,421,52,464,82,2513,353,6052
11001,5,4,0,316,3,0,3,4,0,3,0,0,0,9,127,154,7,0,0,4,4,4,0,4,0,24,20,65,893,252,38,708,62,346,48,328,50,1357,174,4251
11002,5,16,5,176,3,0,0,4,0,11,0,4,0,26,182,236,7,5,0,10,0,7,0,0,0,56,56,135,862,249,46,635,62,357,51,368,62,2018,275,4975
11003,0,15,0,174,3,3,0,10,0,7,0,0,3,7,104,140,12,4,3,0,0,4,0,0,5,33,25,77,699,82,31,436,47,208,15,141,37,596,158,2442
11004,5,29,6,551,13,0,0,4,0,9,3,8,0,22,322,386,12,5,3,3,0,0,0,4,0,62,68,168,2097,390,65,1260,154,782,79,585,121,3134,460,9126
11101,16,87,0,1059,3,3,0,3,3,8,4,8,3,35,367,444,0,5,0,4,0,3,4,0,0,108,65,192,2215,590,78,1755,233,1042,126,1063,215,6348,499,14166
11102,5,54,0,555,5,0,0,4,3,7,5,7,0,27,288,346,0,0,0,7,4,0,0,0,0,90,54,159,1533,410,51,1143,179,769,114,702,128,4544,382,9954
11103,16,111,0,1947,12,5,3,8,7,10,5,12,10,48,620,736,4,0,6,10,0,3,0,4,5,79,99,216,4121,1041,119,2785,389,1405,224,1326,210,6172,791,18579
11201,8,96,0,854,3,4,0,3,0,8,3,9,3,26,354,431,7,4,6,0,4,5,0,3,0,64,52,155,1304,855,87,1391,137,660,160,950,146,4090,464,10235
11202,4,19,0,332,9,3,3,3,3,0,0,0,3,28,270,330,8,0,10,9,0,6,0,4,4,57,45,152,1281,520,65,1126,104,638,105,635,121,2974,393,7962
11203,6,79,0,570,8,3,0,5,0,8,3,4,5,53,374,472,6,6,3,8,0,9,0,3,0,103,90,230,1295,640,83,1355,165,799,152,977,176,5498,551,11692
11301,3,25,0,283,7,0,3,8,0,11,0,4,3,17,163,212,14,0,4,6,4,4,0,3,0,47,44,133,1274,242,49,843,83,442,45,306,62,1429,259,5027
11302,0,11,0,110,0,0,0,3,0,5,0,0,5,7,67,92,0,0,4,0,0,0,0,0,0,14,15,44,326,86,17,301,28,170,18,125,31,650,103,1849
11303,0,53,5,661,7,0,4,4,7,10,0,7,3,35,415,500,23,0,8,3,3,0,0,3,3,84,76,221,2309,468,110,1586,158,879,91,750,130,3570,552,10600
11401,5,107,3,754,0,0,3,5,0,8,3,7,3,55,432,525,3,3,4,5,0,5,0,6,7,143,82,263,1563,747,89,1489,201,973,163,1181,222,7724,643,14999
11402,12,108,0,812,0,0,0,3,3,8,0,4,0,24,187,246,0,3,0,3,0,6,0,0,0,52,33,107,975,403,56,835,108,565,72,630,104,3125,269,7141
11501,10,115,0,2090,9,3,5,0,0,4,4,4,8,35,290,374,7,6,3,7,3,0,0,7,4,59,61,148,2235,564,107,1250,332,1283,166,1038,291,6078,400,13741
11502,6,52,0,415,0,0,0,0,0,0,0,3,3,6,73,93,3,0,0,0,0,5,4,0,0,20,13,43,378,165,35,290,60,264,48,242,54,1159,101,2794
11503,0,12,0,289,0,0,0,4,0,0,0,0,0,11,57,78,0,3,0,0,0,5,0,5,4,20,14,45,480,151,30,375,113,288,62,203,78,891,80,2750
11504,4,24,0,661,5,0,3,3,0,0,0,3,0,7,95,126,3,0,5,0,3,3,0,0,3,9,21,50,1115,172,47,493,178,437,61,222,91,1118,130,4067
11601,9,14,5,662,8,0,11,5,6,6,0,9,10,28,256,347,7,6,4,8,0,0,0,9,5,78,87,193,1908,388,173,1037,523,1292,263,710,359,3962,406,11019
11602,4,17,3,1223,8,0,6,3,5,3,0,6,4,21,182,234,8,0,6,0,0,5,0,0,5,23,49,96,2689,292,154,961,502,1016,192,464,208,2432,271,9174
11603,0,20,0,213,8,0,0,0,3,7,0,8,7,19,167,224,3,0,11,0,0,5,0,5,5,27,82,138,1046,189,106,646,308,885,145,423,211,2494,312,6759
11701,3,20,3,861,5,0,3,3,3,3,3,6,3,10,201,239,7,0,6,0,0,0,0,0,0,16,35,65,1689,329,96,749,297,589,144,401,133,1386,260,6080
11702,4,8,0,1638,3,5,0,0,3,0,3,0,0,9,180,206,3,0,0,0,4,0,0,0,0,7,24,41,2327,260,56,884,256,539,124,299,76,1084,216,6115
11703,37,249,12,10123,32,3,13,6,25,24,4,10,14,20,878,1036,23,0,10,7,0,3,0,4,3,36,129,220,12055,1457,485,3997,1357,3311,659,1813,483,4007,1089,30717
11801,27,500,8,5805,12,9,9,6,6,8,0,5,4,37,389,481,8,3,15,11,7,8,0,10,10,58,61,181,4745,815,163,1793,434,1388,218,1129,218,3047,497,14446
11802,13,128,4,3085,9,0,3,3,11,9,10,6,5,31,373,461,14,4,13,0,0,4,0,0,5,53,65,167,3964,602,143,1652,489,1275,246,872,234,3450,490,13405
11901,7,32,0,822,7,4,4,4,6,14,4,11,11,44,302,406,4,0,13,3,0,8,0,4,3,76,109,210,1576,362,243,841,457,1221,271,772,457,5547,494,12241
11902,9,29,5,638,4,0,3,0,6,10,0,13,12,40,261,348,0,0,12,0,0,6,0,0,14,74,97,198,1271,358,268,769,387,938,233,721,439,4410,439,10231
11903,9,82,5,1130,6,3,9,4,5,9,0,5,11,36,298,381,3,0,7,0,5,3,4,3,3,53,82,166,1905,578,221,1138,478,1053,247,877,376,5022,440,12337
11904,4,52,9,1612,13,6,10,7,11,10,0,7,4,26,347,438,10,0,8,3,5,6,0,3,6,65,108,209,3211,792,225,1566,597,1405,293,993,321,4709,536,14648
12001,5,122,0,2265,12,3,0,0,3,10,0,3,5,22,260,322,3,0,4,0,0,0,0,6,6,28,49,96,2711,455,142,1115,317,984,165,660,202,3098,333,10186
12002,12,87,0,2449,3,0,0,0,0,6,0,6,0,9,182,215,7,0,3,0,3,0,0,0,0,12,11,40,2265,269,58,843,186,712,83,386,88,1178,199,6272
12003,8,87,3,2411,9,0,12,13,3,17,0,10,7,30,423,514,8,0,4,5,4,4,0,0,7,52,82,173,4053,948,274,2009,612,1638,345,1124,396,4355,598,16344
12101,16,259,4,3378,8,0,5,5,6,0,0,10,4,27,303,366,12,0,0,0,3,5,0,5,0,17,46,88,3467,583,102,1320,340,1227,174,897,176,3328,374,11982
12102,5,33,0,1080,10,3,0,0,0,0,0,7,3,17,188,231,8,0,3,4,0,0,0,0,0,25,35,75,1683,359,81,984,246,805,128,543,156,2902,249,8132
12103,21,430,5,2784,3,0,3,4,0,8,4,6,4,28,261,324,4,0,7,6,0,0,0,5,4,61,41,132,1823,569,74,1083,199,1044,116,1023,165,5103,324,11520
12104,24,468,0,5048,8,0,0,9,4,7,4,7,6,15,332,392,9,0,5,4,4,3,0,4,3,36,29,99,4407,585,85,1503,389,1383,163,931,155,2841,391,12827
12201,11,176,5,1847,4,0,0,3,4,0,0,3,3,12,113,138,0,0,0,0,0,0,0,0,0,8,15,35,1446,256,25,551,140,441,59,363,64,1370,143,4852
12202,8,246,3,1480,5,0,4,9,3,5,0,3,3,20,169,218,4,0,3,7,0,0,0,3,3,40,30,88,995,447,69,753,154,573,121,683,122,2870,225,7018
12203,10,184,6,2727,17,0,7,9,8,11,9,5,10,47,345,462,7,3,7,3,3,3,0,5,0,61,55,154,3448,762,138,1880,506,1213,253,1144,250,5074,456,15128
12301,7,25,0,567,3,0,3,0,0,4,0,4,3,18,116,159,6,0,7,8,5,0,0,0,0,27,32,75,1343,203,86,799,272,582,126,337,122,1854,163,5891
12302,8,29,7,754,9,0,3,7,9,12,4,7,7,22,320,398,6,0,6,3,4,5,3,0,3,70,91,201,2283,442,240,1319,705,1559,289,830,418,4861,478,13430
12303,0,23,0,374,3,0,0,0,3,12,4,0,3,10,119,161,4,3,7,6,3,0,0,5,5,32,20,80,801,172,62,586,171,461,90,312,120,1632,169,4576
12401,13,56,0,986,6,0,5,3,3,15,0,6,0,21,216,278,5,0,3,0,0,0,4,0,0,37,22,80,1335,519,103,1065,273,868,197,835,218,3662,267,9355
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,8,37,0,1025,10,3,5,5,6,11,6,6,7,43,340,452,12,3,6,3,9,7,0,4,5,72,66,170,3079,529,185,1690,632,1409,264,802,290,4185,477,13529
12404,5,17,0,222,4,0,0,0,3,9,0,6,0,6,93,116,3,0,4,0,0,0,0,0,0,21,23,67,706,158,53,460,159,351,62,220,76,1121,136,3503
12405,4,9,0,207,4,0,8,0,3,7,0,3,0,13,110,144,5,0,0,0,0,0,0,0,0,37,31,68,859,124,58,506,181,561,61,298,125,1483,161,4417
12501,4,20,3,808,10,0,9,7,3,8,3,0,12,9,261,311,0,0,9,0,0,0,0,3,0,35,99,153,2015,509,248,963,404,1145,237,642,335,2756,416,9661
12502,5,19,0,587,4,0,0,0,3,0,0,0,3,16,174,208,0,3,3,4,0,0,0,0,0,25,37,80,1011,229,119,532,226,554,112,404,156,2515,233,6091
12503,4,16,6,494,5,0,9,4,3,11,4,5,5,41,246,338,6,0,5,9,8,7,0,0,9,79,118,230,1305,369,184,747,344,1050,184,652,362,4520,446,10164
12504,6,34,4,1402,7,0,15,0,3,7,7,9,10,33,338,427,17,0,9,0,5,0,3,6,0,45,75,159,3133,542,214,1368,550,1668,293,825,295,3745,474,13104
12601,3,64,0,856,3,0,0,4,0,3,5,4,0,16,116,154,4,0,5,0,4,0,0,4,0,12,18,47,974,210,47,509,164,540,66,385,77,2027,155,5152
12602,17,163,0,2529,8,4,12,9,7,14,6,3,7,21,389,480,4,0,6,3,4,4,0,5,3,50,88,166,3865,676,190,1686,563,1585,261,1034,304,4604,562,15325
12701,4,28,6,706,3,6,10,4,10,4,4,4,4,22,178,256,5,0,6,0,3,6,0,0,4,54,75,159,1983,300,176,840,464,917,196,485,273,3077,312,9017
12702,6,48,0,403,3,0,4,6,3,9,3,5,7,53,259,357,5,0,12,5,0,0,4,6,4,94,146,274,1055,267,210,615,399,1138,188,753,457,6770,534,12391
12703,8,28,0,629,3,0,4,0,3,9,3,6,7,27,263,332,4,0,6,3,8,0,0,0,4,50,80,149,1581,261,169,759,440,1025,195,510,288,3256,391,8869
12801,21,200,0,2022,0,4,0,8,5,7,7,3,5,39,273,360,11,0,6,3,6,3,0,3,0,63,49,145,2467,657,154,1333,448,971,239,922,270,4861,366,12683
12802,10,52,0,1443,7,3,0,6,9,3,5,3,0,36,229,306,0,0,8,8,0,6,0,3,0,55,29,115,2223,395,88,1149,398,939,172,768,216,4327,288,10969
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
