SA3_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
10304,346,864,2471,2554,2471,1843,511,83,5,11137,515,257,374,323,375,474,407,109,13,2847,57,18,86,70,92,89,46,7,0,476,17,40,63,43,48,24,21,7,6,262,937,1179,3000,2984,2981,2429,979,208,23,14719,39,76,56,56,72,60,5,0,0,351,63,24,32,16,18,21,18,0,0,201,100,98,85,75,88,82,22,0,0,555,1038,1278,3087,3055,3069,2511,1008,211,23,15276,835,214,245,271,399,803,1885,1352,460,6467,97,116,211,225,218,218,189,133,67,1485,1972,1613,3547,3555,3684,3535,3082,1692,557,23224,153,591,1623,1520,1835,1180,200,26,0,7127,709,469,1081,1373,1101,1065,411,62,4,6271,46,50,274,148,83,106,45,0,0,761,18,18,51,27,24,26,14,8,0,187,931,1127,3034,3066,3045,2379,665,94,5,14348,20,43,35,28,31,19,0,0,0,186,64,43,52,61,26,34,11,0,0,281,80,84,89,92,61,61,11,0,0,463
10401,205,501,1205,1302,1519,1358,318,53,7,6467,417,211,346,318,412,631,305,62,7,2711,43,11,57,62,94,122,41,10,0,445,19,32,53,47,36,43,13,6,5,245,675,757,1656,1733,2061,2159,680,128,14,9871,54,62,111,69,82,102,12,0,0,491,61,35,34,31,28,53,12,0,0,251,112,97,147,97,110,156,20,0,0,742,786,855,1799,1831,2170,2315,704,130,14,10613,578,287,639,639,716,1520,3245,1988,599,10200,98,89,179,211,236,280,250,175,74,1592,1457,1236,2621,2681,3118,4112,4194,2291,681,22403,91,302,656,802,1150,874,166,6,0,4053,477,355,778,902,983,1107,333,27,0,4965,40,31,132,98,90,110,36,0,0,534,22,26,34,30,35,30,14,4,6,189,621,711,1602,1832,2257,2114,554,42,3,9749,23,45,49,48,44,52,6,0,0,266,61,19,49,28,53,66,5,0,0,284,84,63,102,75,104,111,9,0,0,548
10402,343,823,2514,2887,3050,2243,528,51,3,12429,823,524,883,825,905,1107,650,92,12,5817,77,62,126,120,151,192,68,6,0,802,24,37,86,84,73,49,18,8,5,385,1263,1448,3604,3914,4176,3581,1268,153,19,19428,67,109,174,129,146,139,18,0,0,784,124,53,84,56,54,72,20,0,0,462,193,158,252,184,201,213,38,0,0,1248,1457,1602,3859,4096,4371,3797,1307,161,19,20680,1027,318,554,576,775,1953,4435,2747,898,13284,154,133,379,375,370,332,307,254,153,2459,2637,2053,4791,5048,5521,6080,6049,3164,1075,36422,149,574,1532,1824,2360,1538,256,16,3,8259,1106,706,1706,2077,2050,2126,645,51,5,10468,86,58,263,172,148,242,72,4,0,1056,33,42,92,62,60,53,14,9,0,369,1374,1379,3594,4144,4629,3945,988,80,6,20147,51,53,80,77,83,56,3,0,0,402,142,44,76,97,92,103,18,0,0,584,187,96,159,177,177,161,25,0,0,982
10501,135,260,710,619,708,770,269,46,6,3522,66,49,94,67,81,130,115,33,7,645,3,17,39,29,25,30,19,3,4,159,12,18,31,19,21,18,19,11,3,150,205,337,879,733,836,947,419,94,18,4476,15,27,44,22,30,31,7,0,0,175,14,13,9,9,3,18,3,0,0,73,33,38,58,36,38,44,16,0,0,252,244,376,930,768,869,988,433,98,18,4728,254,96,137,127,204,384,660,450,127,2451,125,95,222,202,199,254,204,131,26,1455,621,572,1287,1096,1275,1630,1294,681,169,8629,44,175,480,392,541,466,114,25,0,2240,119,102,315,300,263,296,114,18,0,1523,13,7,79,22,24,34,14,5,0,198,3,5,27,15,15,12,10,3,0,105,176,289,900,730,847,815,252,54,6,4060,15,11,26,20,21,9,0,0,0,107,12,8,13,15,9,20,4,0,0,83,25,22,43,36,33,30,6,0,0,189
10502,100,238,641,594,594,583,167,16,4,2937,124,83,139,93,111,150,95,10,0,810,11,10,39,31,38,39,21,4,0,192,10,19,16,12,8,22,10,0,0,100,250,349,838,730,754,797,288,33,5,4040,19,24,46,31,46,42,4,0,0,207,13,13,12,10,12,19,13,0,0,86,36,38,56,39,52,58,11,0,0,294,288,390,891,771,806,852,300,36,5,4342,227,82,167,169,253,451,887,519,184,2942,71,63,111,106,105,105,99,53,35,750,581,532,1173,1043,1171,1410,1286,614,218,8029,51,165,480,374,483,422,101,12,0,2087,186,113,297,273,246,320,90,14,0,1545,18,21,79,34,24,50,15,0,0,240,6,4,15,22,13,18,0,0,0,81,262,304,868,700,768,814,208,33,0,3953,11,4,8,23,14,13,0,0,0,76,14,16,14,17,18,16,6,0,0,91,28,17,23,38,31,27,6,0,0,163
10503,416,950,3095,2614,2488,2290,724,148,14,12739,539,263,509,354,377,499,385,105,19,3051,46,31,111,77,88,100,67,15,0,532,31,35,106,63,61,60,26,13,4,397,1030,1280,3822,3110,3012,2946,1199,279,38,16719,69,68,109,97,105,78,6,0,0,527,54,32,39,16,20,29,25,0,0,218,120,97,152,112,121,105,34,0,0,744,1153,1382,3968,3225,3137,3050,1234,277,38,17462,809,333,637,567,607,1051,2248,1701,552,8500,241,219,516,408,423,419,350,256,126,2968,2198,1929,5121,4198,4168,4523,3836,2234,719,28930,180,749,1915,1717,1930,1478,333,44,3,8364,737,446,1375,1329,1086,1203,472,75,9,6732,54,52,315,134,83,137,48,9,0,840,25,31,89,54,40,46,17,9,0,316,999,1291,3691,3234,3153,2875,874,144,12,16253,35,45,75,41,48,48,10,0,0,300,80,50,54,45,34,44,7,0,0,320,114,88,129,88,83,92,16,0,0,620
10601,688,1529,4011,3747,3679,2627,503,57,11,16859,700,495,716,567,626,763,398,98,4,4376,111,99,195,212,213,252,81,14,4,1180,39,58,112,84,103,63,27,8,0,500,1540,2181,5040,4621,4624,3707,1007,177,16,22909,119,129,172,144,135,108,20,0,0,831,167,48,48,22,33,43,22,0,0,393,286,181,222,166,163,157,35,0,0,1220,1825,2360,5262,4790,4788,3865,1046,181,16,24128,1191,487,1036,1007,1108,1968,3734,2013,562,13109,194,224,380,297,295,321,264,183,47,2197,3213,3067,6673,6088,6188,6155,5042,2380,630,39432,263,867,2091,1923,2092,1215,193,20,0,8666,1047,851,1935,2092,2029,1533,434,45,5,9967,185,205,539,317,254,260,75,0,0,1831,27,39,95,75,58,34,19,7,5,357,1527,1958,4652,4409,4433,3034,717,71,7,20819,52,78,104,63,77,57,0,0,0,434,134,64,118,77,82,78,13,0,0,562,185,147,217,143,164,132,8,0,0,994
10602,421,1297,4004,4021,3412,2252,379,17,0,15810,809,608,801,581,527,559,314,51,5,4261,104,80,189,151,165,165,63,9,0,938,27,48,92,77,40,33,10,6,3,332,1364,2032,5085,4828,4149,3011,766,84,14,21340,103,109,185,118,98,89,14,0,0,723,141,58,48,29,20,25,13,0,0,341,248,161,239,148,122,116,30,0,0,1062,1610,2197,5326,4975,4271,3124,800,84,14,22403,987,331,440,478,633,1189,2815,1722,442,9031,103,102,275,257,186,176,138,94,67,1408,2699,2630,6042,5708,5092,4497,3747,1904,516,32838,213,916,2369,2223,2244,1277,127,9,0,9365,1100,913,2013,2108,1745,1317,327,28,0,9557,196,144,514,288,184,187,48,5,0,1573,16,34,64,45,31,25,12,5,4,225,1517,2000,4962,4666,4198,2805,512,45,6,20713,45,70,85,67,68,49,3,0,0,384,155,76,87,93,74,53,9,0,0,551,202,149,174,159,139,102,8,0,0,937
10603,374,806,1943,2280,2718,2177,404,40,6,10750,588,395,505,432,549,819,451,99,5,3849,128,90,129,131,155,257,88,16,4,979,38,36,68,71,71,46,16,5,0,355,1123,1330,2648,2916,3490,3294,957,162,11,15928,64,98,116,95,118,119,20,0,0,641,96,63,35,21,37,41,21,4,0,308,159,159,159,120,153,162,37,3,0,954,1281,1486,2803,3036,3643,3455,996,164,11,16881,918,261,379,455,648,1758,4441,3044,739,12637,110,93,216,190,247,279,265,286,118,1803,2310,1839,3399,3682,4539,5492,5701,3497,862,31322,125,449,1013,1209,1680,1118,158,8,0,5770,773,636,1061,1463,1640,1618,434,45,4,7682,155,123,291,207,198,227,61,3,0,1271,31,32,57,34,39,40,10,3,4,257,1090,1245,2415,2921,3558,3004,671,63,12,14976,43,46,64,48,66,38,4,0,0,310,85,34,59,70,54,68,10,3,0,387,125,75,115,122,123,110,10,3,0,692
10604,199,457,1255,1283,1281,1004,279,44,3,5796,205,105,192,161,146,194,149,57,10,1217,16,16,38,55,54,79,24,5,0,288,6,12,50,45,21,28,13,7,7,194,430,593,1531,1534,1506,1303,462,111,20,7491,28,35,61,37,43,40,3,0,0,250,35,12,14,10,9,16,4,0,0,98,63,53,69,47,48,59,12,0,0,351,486,643,1602,1580,1556,1363,473,115,20,7840,432,100,218,249,270,506,1008,619,201,3599,58,50,151,115,133,126,106,77,33,861,975,795,1981,1945,1959,1991,1583,814,248,12299,115,324,772,698,757,482,109,14,0,3263,299,202,513,611,560,505,176,30,0,2905,41,21,101,63,56,61,18,5,0,358,13,7,25,18,26,14,16,0,0,120,469,556,1405,1389,1398,1063,315,49,4,6646,23,12,19,25,27,22,0,0,0,127,17,16,34,26,17,23,5,0,0,152,43,31,55,52,49,44,6,0,0,275
10701,319,918,2710,2871,2756,2007,250,18,0,11852,556,504,739,657,589,608,232,26,3,3914,153,197,298,257,254,221,75,9,0,1471,15,34,104,66,43,38,7,3,3,311,1045,1656,3850,3852,3641,2877,568,61,11,17547,72,137,171,104,122,85,9,0,0,705,103,47,60,33,29,39,5,0,0,329,175,186,232,141,149,130,19,3,0,1030,1220,1843,4084,3992,3792,2999,580,61,11,18579,1182,482,575,606,832,1687,3123,2172,742,11404,110,96,262,221,212,182,154,153,90,1482,2514,2427,4915,4822,4838,4871,3855,2380,842,31467,149,675,1554,1562,1645,967,123,7,0,6687,726,685,1372,1610,1463,1188,247,24,3,7312,184,243,587,391,294,269,76,0,0,2053,16,14,73,35,40,17,9,4,0,210,1079,1617,3583,3605,3443,2442,462,39,3,16260,32,78,75,56,53,27,0,0,0,321,132,67,68,67,52,39,7,0,0,422,160,145,144,119,113,61,7,0,0,748
10702,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,491,1206,3321,3729,3612,2657,409,33,6,15461,729,619,834,719,728,854,426,59,8,4978,217,213,353,276,334,337,121,13,0,1865,25,36,114,61,64,49,16,5,0,373,1466,2071,4619,4782,4734,3901,977,111,8,22670,85,149,165,110,123,89,17,0,0,741,114,63,36,19,28,47,15,0,0,326,206,206,207,126,149,139,35,0,0,1073,1666,2280,4826,4916,4884,4038,1011,114,8,23740,1272,429,506,537,815,1929,4207,2671,754,13120,125,130,261,257,247,232,256,248,256,2009,3061,2835,5586,5707,5944,6198,5475,3032,1015,38864,212,821,1972,1995,2244,1337,174,5,0,8763,1029,858,1747,2238,2184,1773,421,30,4,10288,327,273,726,453,412,377,100,4,0,2679,33,38,79,52,48,34,7,6,0,303,1600,1992,4534,4736,4887,3527,706,50,5,22032,49,64,71,58,59,40,3,0,0,339,132,71,76,83,70,76,11,0,0,514,180,138,148,135,130,116,11,0,0,856
10704,412,1558,4936,5268,5200,3349,545,40,0,21312,884,1508,1797,1102,1014,1111,577,97,10,8100,369,565,578,411,419,400,128,21,3,2894,15,73,116,97,69,57,13,0,0,450,1680,3708,7414,6879,6700,4919,1269,164,17,32753,89,192,275,178,165,146,16,3,0,1054,238,190,133,42,40,76,23,4,0,746,322,384,401,219,207,218,42,6,0,1802,2005,4092,7822,7097,6902,5137,1309,173,17,34553,1943,1201,1135,825,1081,2499,4570,3291,1151,17700,180,282,446,339,345,281,257,252,165,2533,4123,5571,9405,8266,8332,7914,6138,3716,1330,54790,154,1207,3521,2806,3427,1964,275,16,0,13374,1218,1852,2406,3020,2608,2125,579,49,4,13867,476,751,949,685,466,448,108,10,0,3898,30,62,87,54,54,35,14,3,0,332,1883,3872,6957,6565,6554,4574,975,81,3,31469,36,106,133,103,94,53,6,0,0,546,234,205,131,104,101,97,29,0,0,904,272,310,268,206,198,150,35,0,0,1445
10801,132,212,572,694,911,776,200,29,6,3531,225,138,185,230,291,408,206,50,3,1735,20,13,28,38,65,71,39,5,0,273,20,15,16,31,31,30,10,9,6,165,397,383,801,995,1294,1282,462,89,8,5713,30,34,55,54,50,65,7,0,0,301,16,14,15,9,22,33,14,0,0,124,47,47,74,62,71,101,19,0,0,422,445,436,868,1056,1369,1382,477,92,13,6133,280,89,167,202,351,996,2440,1678,527,6725,53,44,78,90,134,161,223,183,96,1065,778,566,1112,1351,1857,2538,3143,1951,633,13918,38,136,351,471,585,479,85,5,0,2151,306,180,442,531,660,789,275,42,3,3227,38,25,72,59,72,98,22,7,0,396,17,10,18,24,28,15,11,5,0,128,399,350,882,1081,1347,1384,396,59,3,5902,18,13,15,23,29,19,0,0,0,123,15,15,20,20,29,47,8,0,0,148,34,22,41,41,54,65,9,0,0,274
10802,206,409,985,1018,1235,1135,307,50,3,5348,335,197,362,346,435,637,340,67,10,2738,26,22,44,58,69,119,44,10,0,398,28,27,49,52,47,54,14,15,0,283,597,651,1438,1474,1788,1945,709,137,22,8759,46,87,126,91,83,105,14,0,0,551,39,31,31,20,38,66,21,0,0,248,91,122,152,107,118,167,35,0,0,800,691,776,1593,1578,1907,2114,741,142,21,9555,629,294,634,595,707,1568,3199,1855,542,10036,126,95,185,206,230,293,268,166,66,1620,1451,1161,2410,2377,2845,3978,4206,2165,626,21212,90,253,523,717,989,820,165,22,0,3569,438,296,699,799,928,1156,321,48,3,4688,44,37,127,83,85,141,35,8,0,552,14,22,37,34,36,44,11,11,0,201,584,602,1391,1628,2037,2154,530,89,4,9013,25,31,43,49,39,36,7,0,0,223,65,30,50,49,46,69,17,0,0,319,92,62,89,93,81,102,22,0,0,545
10803,0,0,6,17,10,13,4,0,0,60,0,0,9,7,10,10,6,0,0,45,0,0,3,4,0,3,0,0,0,8,0,0,0,5,0,0,0,0,0,6,4,4,18,32,15,29,13,3,0,121,0,0,0,4,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,5,0,0,5,4,0,0,0,0,0,3,4,4,21,30,15,29,13,3,0,124,0,0,4,3,0,9,14,5,8,43,0,0,0,5,0,4,9,0,0,18,4,8,29,38,17,39,29,17,11,187,0,0,13,8,8,11,3,0,0,47,4,4,10,12,6,11,6,0,0,59,0,0,7,3,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,4,35,27,16,25,10,4,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,6
10804,366,835,2117,2605,2958,2110,475,41,0,11516,840,424,586,596,699,997,558,116,11,4822,61,56,93,103,135,183,66,8,0,695,27,39,48,42,61,51,10,16,7,301,1290,1359,2839,3342,3851,3341,1113,179,17,17331,60,85,123,90,101,107,24,0,0,594,126,50,52,28,42,63,21,3,0,390,183,133,178,114,140,173,52,5,0,982,1473,1497,3022,3456,3993,3514,1160,181,22,18312,906,302,400,426,703,1787,4929,3699,1183,14341,121,107,220,227,214,247,293,224,171,1819,2504,1899,3643,4108,4908,5551,6386,4104,1377,34472,189,570,1360,1595,2287,1502,233,13,3,7745,1086,763,1319,1726,1812,1915,553,65,5,9240,99,83,258,165,139,212,66,11,0,1032,13,41,45,38,45,34,18,11,11,255,1389,1453,2977,3530,4286,3660,867,93,17,18270,24,45,63,43,63,51,0,0,0,295,138,50,51,56,76,104,28,4,5,515,160,96,116,102,140,155,31,5,4,805
10805,244,480,1227,1276,1561,1490,365,58,4,6713,370,248,353,326,471,649,389,67,5,2889,41,38,55,68,96,114,64,7,7,481,19,24,59,45,46,58,23,16,4,294,675,792,1690,1719,2174,2304,847,145,24,10378,52,84,123,100,97,114,17,0,0,596,61,32,36,23,30,31,16,0,0,225,108,116,158,128,132,142,30,0,0,822,785,913,1851,1844,2304,2449,883,145,24,11197,625,205,333,413,633,1536,3686,2315,639,10381,120,96,187,184,227,312,302,224,91,1736,1532,1206,2365,2445,3168,4301,4867,2683,749,23313,105,290,714,810,1171,921,180,8,0,4207,545,305,776,934,1122,1232,366,46,0,5328,43,51,124,90,84,142,35,6,0,582,32,21,45,37,48,32,21,6,4,252,731,672,1663,1871,2425,2326,603,73,6,10366,31,33,65,44,49,50,3,0,0,273,63,49,51,56,49,71,15,0,0,354,92,83,122,98,95,125,20,0,0,625
10901,380,982,2606,2615,2457,2021,470,51,6,11595,568,407,539,423,422,526,417,86,3,3394,46,37,66,80,93,131,51,8,0,508,33,28,68,38,45,34,12,15,3,275,1027,1456,3277,3155,3013,2709,951,159,20,15765,55,78,106,96,101,90,10,0,0,548,86,47,35,25,15,46,25,0,0,280,142,129,149,120,118,133,35,0,0,825,1173,1580,3430,3273,3126,2844,993,158,20,16592,789,219,346,355,504,994,2425,1646,510,7791,125,124,268,256,258,252,213,137,68,1705,2092,1925,4045,3885,3887,4086,3622,1950,596,26082,156,614,1523,1427,1700,1162,204,17,0,6806,859,701,1316,1555,1362,1329,478,45,0,7640,52,69,271,148,115,130,49,5,0,834,14,30,41,30,32,29,15,6,4,204,1082,1418,3153,3160,3199,2652,745,73,9,15484,30,49,45,49,47,39,6,0,0,261,106,54,59,63,47,54,6,0,0,392,130,98,105,115,92,87,13,0,0,647
10902,70,184,446,415,501,548,168,21,4,2349,70,55,61,73,67,101,87,12,0,523,6,0,18,15,23,12,11,3,0,103,5,12,17,10,14,14,4,0,0,78,152,250,545,513,600,675,266,45,7,3054,5,12,16,23,12,26,4,0,0,110,11,0,8,0,4,7,3,0,0,27,15,21,25,22,16,33,7,0,0,137,169,263,571,537,617,709,280,45,7,3194,147,42,52,48,108,211,470,334,101,1521,49,52,121,110,123,117,112,50,15,756,369,359,738,701,852,1039,860,425,127,5466,14,99,216,225,338,273,54,12,0,1222,108,83,210,214,217,262,85,16,0,1194,12,13,36,23,23,32,9,3,0,139,10,11,11,5,14,4,3,6,0,61,143,197,472,466,589,570,150,34,0,2621,4,9,8,4,14,8,0,0,0,47,4,4,11,8,7,15,0,0,0,48,7,15,19,6,22,22,0,0,0,98
10903,248,516,1282,1306,1659,1507,510,91,10,7136,300,105,192,190,200,398,343,93,14,1841,34,17,44,49,64,103,69,11,5,383,29,14,47,42,30,28,23,14,0,234,605,652,1572,1588,1957,2045,952,200,28,9591,31,29,43,32,43,63,3,0,0,243,23,10,13,5,12,21,20,0,0,108,49,42,56,38,62,84,20,0,0,355,656,693,1627,1621,2011,2127,972,200,28,9944,397,94,128,158,272,786,2399,1604,515,6348,96,85,197,167,202,248,286,208,116,1603,1152,867,1953,1941,2485,3162,3656,2016,661,17893,82,278,637,730,1042,814,193,28,0,3806,463,249,624,819,836,1060,375,55,6,4478,54,40,152,77,93,118,43,6,0,587,12,16,33,17,21,28,17,7,0,157,608,583,1455,1640,1989,2018,626,106,4,9033,10,15,24,17,20,25,4,0,0,112,27,23,28,22,18,35,6,0,0,166,39,36,54,43,41,61,5,0,0,278
11001,185,437,1190,1205,1261,1154,376,71,6,5877,304,273,342,267,205,333,272,90,8,2091,23,30,45,34,46,75,29,10,3,306,11,21,38,18,17,25,11,13,0,152,520,759,1619,1520,1534,1589,692,178,19,8430,14,50,86,43,35,38,11,0,0,273,54,43,28,18,20,18,9,0,0,194,67,92,112,62,57,56,18,0,0,466,593,854,1728,1582,1594,1640,712,178,19,8895,543,260,226,225,291,584,1192,905,257,4486,163,197,224,143,154,172,127,124,53,1364,1300,1314,2178,1949,2033,2399,2030,1207,333,14746,86,269,788,792,973,727,169,12,0,3816,423,398,679,630,608,693,293,54,5,3783,53,50,111,60,70,86,34,6,0,468,16,13,20,18,23,21,10,9,0,140,579,735,1596,1498,1671,1531,504,84,7,8206,18,31,29,23,26,28,0,0,0,168,61,44,38,26,27,25,11,0,0,227,76,81,66,52,54,58,11,0,0,391
11002,165,409,978,997,1185,1096,413,114,17,5374,239,132,175,191,227,365,256,93,15,1689,15,13,20,34,43,63,24,14,3,227,23,35,37,31,27,44,19,14,12,244,434,583,1214,1256,1483,1570,710,232,44,7531,34,49,85,50,71,75,11,0,0,372,41,24,16,21,25,33,16,0,0,181,78,73,105,68,97,108,19,0,0,554,512,659,1316,1322,1582,1677,729,232,48,8081,431,137,311,287,458,917,1931,1282,340,6093,105,97,188,198,238,260,256,160,57,1564,1048,897,1814,1817,2273,2849,2924,1676,442,15739,73,242,520,636,890,707,215,39,0,3317,381,214,512,567,655,727,316,63,4,3439,35,19,89,42,47,78,40,0,0,365,19,12,34,30,22,31,14,12,3,166,502,482,1149,1274,1620,1543,580,121,9,7280,22,22,45,38,56,48,7,0,0,235,28,22,38,30,40,26,5,0,0,188,54,37,86,68,89,75,11,0,0,421
