SA3_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
11102,46,404,2850,11646,10532,1889,411,305,28081,0,176,789,469,36,6,5,46,1525,0,43,263,284,45,0,0,12,646,0,217,1056,744,77,6,7,59,2170,7,210,231,50,17,0,3,28,545,0,11,50,27,0,0,0,0,87,0,3,29,41,4,0,0,0,77,0,0,0,0,0,0,0,0,0,0,19,34,15,11,0,0,0,82,7,240,348,131,24,3,3,29,794,11,94,95,17,5,3,0,16,245,9,18,21,6,9,4,0,0,68,78,977,4370,12545,10654,1902,419,414,31352
11103,76,621,7700,24102,13012,2703,589,453,49256,16,532,2555,1341,132,23,6,71,4672,44,555,2134,2921,385,81,25,92,6229,57,1084,4685,4253,518,102,35,165,10900,124,1345,1523,358,58,10,5,88,3521,41,503,1436,237,6,4,3,58,2299,57,419,953,443,24,0,8,20,1921,24,415,634,274,23,0,0,10,1386,9,76,121,70,22,10,0,6,307,249,2763,4663,1386,130,30,16,187,9432,19,76,94,43,23,5,0,7,251,9,45,28,30,9,0,5,11,136,410,4590,17170,29815,13692,2843,649,825,69987
11201,159,841,2967,10574,7913,1657,414,383,24905,11,171,1352,1287,133,16,6,66,3042,7,193,876,1270,154,22,7,33,2562,20,358,2232,2559,285,39,11,105,5603,21,271,628,282,34,0,4,34,1273,0,25,147,60,4,0,0,9,244,0,10,25,37,0,0,0,0,67,0,3,12,3,0,0,0,0,21,15,80,40,19,19,9,0,0,183,32,384,852,407,49,11,8,43,1784,85,297,319,91,8,7,0,64,863,17,62,31,21,12,3,5,13,160,304,1939,6394,13650,8276,1714,434,601,33315
11202,172,763,3056,11090,6723,1325,315,400,23842,21,178,925,320,34,4,0,37,1520,7,60,256,195,19,11,3,14,566,23,237,1185,512,50,12,3,47,2082,18,183,546,156,30,0,4,25,964,0,6,70,8,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,32,22,11,0,0,0,91,21,211,646,191,38,0,3,28,1139,84,178,78,32,12,0,4,21,407,8,21,25,22,7,0,0,3,83,307,1410,4996,11844,6832,1341,332,506,27563
11203,127,695,2820,10042,8540,1818,414,371,24836,10,220,1670,2195,108,8,4,75,4289,3,148,920,1572,112,11,3,44,2823,13,369,2592,3766,217,22,5,123,7107,42,318,1193,374,28,3,3,58,2023,0,140,1080,323,5,3,0,26,1584,0,70,368,169,9,0,0,14,630,0,46,334,124,5,0,0,14,525,0,32,19,8,9,5,0,0,70,48,602,2994,1007,54,14,3,113,4828,56,317,265,35,13,3,3,23,716,14,23,27,17,10,0,5,5,107,258,2008,8692,14867,8843,1856,438,637,37602
11301,15,173,1364,6845,5341,844,163,288,15038,3,62,215,195,19,3,0,14,514,0,30,22,21,4,3,0,6,78,0,95,234,215,18,4,0,15,595,3,197,813,254,12,4,0,39,1324,0,5,21,3,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,10,3,202,836,262,21,0,0,39,1366,10,46,42,35,16,6,9,18,182,4,6,20,24,20,6,5,12,100,34,524,2499,7377,5422,867,175,370,17272
11302,19,83,663,2631,1450,245,41,80,5201,6,48,249,34,4,0,0,11,356,0,0,4,7,0,0,0,0,8,6,48,254,41,4,0,0,11,359,0,16,29,0,0,0,0,0,51,0,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,29,0,0,0,0,0,58,4,7,4,5,4,0,0,0,33,0,12,10,6,4,0,0,6,33,30,176,954,2684,1463,247,40,96,5687
11303,60,308,2866,14153,11778,2179,425,499,32266,8,190,862,213,29,3,0,35,1344,0,15,124,107,5,3,0,0,260,10,211,988,319,39,3,4,35,1605,10,318,1633,205,22,7,8,62,2267,0,42,65,16,0,0,0,0,130,0,10,21,16,0,0,0,0,40,0,0,0,0,0,0,0,0,3,0,3,8,6,8,0,0,0,29,16,379,1725,247,28,6,8,64,2467,11,41,49,42,15,7,11,10,181,3,13,17,30,13,3,4,9,93,96,949,5649,14785,11872,2204,450,620,36613
11401,86,561,4051,16104,12871,2465,546,478,37167,4,220,1487,757,72,13,9,64,2622,0,113,396,283,25,7,0,17,843,6,331,1879,1050,101,14,12,81,3470,11,157,299,181,21,4,4,23,709,0,0,14,14,0,0,0,0,32,0,0,3,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,23,36,29,14,4,3,6,115,12,184,362,228,32,11,8,30,865,17,191,459,104,27,4,0,40,843,9,49,84,24,11,0,0,74,256,139,1316,6828,17516,13048,2491,562,695,42603
11402,42,295,1435,6720,7352,1731,466,211,18258,3,105,514,265,28,0,6,25,942,0,6,112,199,21,0,0,0,342,3,108,624,464,52,3,0,27,1284,5,95,218,52,10,5,0,12,386,0,3,12,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,10,14,6,3,0,56,5,114,238,58,23,8,4,17,464,8,46,56,24,6,5,0,6,146,0,7,11,13,8,0,0,3,35,57,569,2367,7274,7445,1745,480,261,20186
11501,17,165,886,6631,20890,8081,1546,265,38489,0,76,497,468,29,4,0,21,1094,5,71,693,3050,786,65,11,34,4713,0,148,1187,3510,817,72,11,53,5810,3,156,429,300,11,0,0,26,922,0,71,617,305,0,0,0,9,1007,3,384,1126,392,15,0,0,18,1940,0,178,583,131,5,0,0,6,909,7,18,53,23,27,9,3,6,145,13,809,2811,1155,58,16,8,59,4929,0,0,0,4,0,0,0,0,3,3,8,11,23,14,6,3,8,77,38,1133,4902,11331,21775,8175,1574,383,49311
11502,18,134,395,1468,3239,1577,853,74,7758,0,20,76,32,9,0,3,4,138,0,0,8,172,25,0,3,3,209,0,20,85,203,29,3,4,3,343,0,37,151,21,0,0,0,7,216,0,0,14,0,0,0,0,0,14,0,0,53,3,0,0,0,3,66,0,0,0,0,0,0,0,0,0,0,15,19,7,4,6,0,5,57,0,51,231,37,8,6,0,8,351,5,15,35,10,4,4,6,0,77,0,13,17,9,0,5,0,3,43,26,228,768,1730,3277,1588,859,96,8570
11503,24,161,633,2657,3005,1032,415,96,8018,0,9,0,0,3,0,0,0,17,0,0,0,7,0,0,3,0,10,0,9,0,5,5,0,3,0,26,0,5,5,3,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,0,3,0,11,0,7,11,4,4,0,3,0,35,8,17,6,5,5,0,0,0,42,0,5,4,4,8,4,0,0,25,33,200,657,2679,3029,1032,419,96,8146
11504,7,69,287,1796,8880,3045,558,108,14740,0,0,9,11,18,5,4,0,46,0,6,91,232,326,73,11,3,743,0,9,102,242,346,79,14,3,792,0,76,50,31,15,0,0,0,173,0,25,93,38,3,0,0,0,156,0,86,454,162,5,0,0,4,709,0,17,50,38,0,0,0,0,111,4,9,17,3,17,8,0,3,58,8,216,660,271,31,9,0,14,1208,16,18,16,5,0,0,0,0,64,0,0,5,3,12,3,3,0,29,28,320,1069,2309,9264,3133,573,134,16834
11601,58,415,3226,17125,10866,2746,686,480,35606,21,155,529,700,167,15,0,43,1628,17,248,807,2646,835,70,9,85,4713,43,402,1333,3343,1000,83,11,128,6339,103,339,142,39,15,0,0,31,666,0,3,85,16,0,0,0,3,109,14,220,2414,317,33,0,0,53,3057,0,16,146,49,3,0,0,7,219,6,28,171,85,34,7,7,14,350,121,600,2970,505,87,7,12,104,4406,0,4,20,11,0,0,0,0,37,0,18,20,12,3,5,0,9,62,222,1442,7565,20998,11956,2847,709,718,46456
11602,31,192,1114,6575,21098,5481,739,419,35651,0,51,215,592,297,40,6,8,1208,7,39,345,1558,806,81,16,29,2889,7,92,562,2146,1101,123,29,33,4100,0,4,37,101,5,0,0,0,145,0,0,32,13,0,0,0,0,53,11,266,1332,271,4,0,0,14,1906,0,0,0,0,0,0,0,0,0,3,8,34,9,11,9,0,9,89,17,282,1439,399,25,13,0,25,2188,0,4,0,3,16,6,0,0,32,0,9,10,27,55,9,0,6,117,56,568,3134,9148,22291,5635,768,489,42087
11603,42,239,1120,14941,8489,1777,436,502,27540,8,81,384,874,87,12,3,28,1470,6,135,261,1582,702,43,9,55,2785,12,218,643,2457,779,51,12,87,4258,19,183,51,47,3,0,0,20,329,0,49,326,29,0,0,0,17,413,9,88,986,184,5,0,0,35,1302,0,0,0,0,0,0,0,0,0,3,18,135,59,25,11,4,11,269,33,337,1498,313,31,11,7,83,2315,0,7,10,16,4,0,0,0,31,3,3,11,9,4,3,0,3,38,83,796,3283,17741,9315,1838,459,670,34185
11701,9,69,670,2614,1623,556,159,63,5755,0,75,368,453,106,19,7,22,1046,6,125,177,653,203,20,4,16,1203,4,202,544,1102,306,40,13,37,2244,50,275,1189,225,22,11,8,30,1804,32,291,1891,612,16,0,0,60,2910,21,1277,2805,824,36,0,0,61,5021,5,939,2262,933,34,0,0,59,4230,0,0,15,3,4,0,0,0,26,113,2785,8150,2599,114,11,8,214,13998,0,26,61,32,6,3,0,0,129,0,6,31,4,0,0,0,8,48,128,3092,9452,6354,2051,605,174,313,22177
11702,26,161,1026,2978,1647,388,104,88,6419,34,129,1626,1759,369,44,15,24,3998,33,88,383,918,445,81,9,20,1979,61,215,2012,2676,815,124,25,47,5976,152,1033,1359,256,50,11,7,38,2915,77,846,2042,197,17,0,3,29,3215,131,772,1493,173,10,0,0,14,2594,0,60,96,0,0,0,0,0,161,9,76,66,30,10,4,0,0,198,372,2785,5055,652,96,16,12,90,9078,47,159,168,87,19,9,4,12,504,7,24,11,10,0,8,0,3,58,516,3340,8270,6400,2581,548,151,244,22044
11703,24,115,396,968,555,148,47,27,2273,19,548,2451,1588,384,59,16,50,5124,211,1382,4464,5586,2289,416,167,137,14655,230,1931,6912,7170,2674,479,186,192,19777,310,1048,937,321,58,19,13,65,2771,913,3124,3866,778,81,10,11,131,8913,1922,11369,12931,2995,139,20,12,453,29845,1878,12840,16744,3436,173,21,25,532,35645,9,25,24,20,16,0,4,0,89,5030,28403,34505,7545,462,61,69,1185,77262,49,199,199,142,29,6,7,21,647,72,173,96,36,10,5,7,42,446,5399,30816,42119,15860,3730,701,316,1459,100396
11801,20,81,494,2488,3789,1928,521,95,9418,8,92,899,1246,499,90,14,28,2873,22,193,1502,3403,1975,360,49,72,7563,26,291,2394,4645,2471,444,59,96,10433,84,1100,2917,1211,177,50,24,86,5644,333,2556,7729,2234,190,23,12,168,13244,426,1825,4022,1506,94,5,5,96,7975,193,1136,1731,850,32,3,4,60,4007,3,6,36,32,21,8,0,7,105,1032,6621,16435,5833,509,83,49,413,30971,30,196,241,148,11,4,3,9,658,11,30,28,16,5,0,0,10,109,1129,7223,19595,13132,6788,2464,633,626,51592
11802,29,111,806,4830,5185,2131,591,107,13789,56,125,1019,1558,472,105,17,31,3381,10,202,797,2498,1404,221,29,54,5215,69,327,1814,4059,1874,326,49,79,8595,172,1190,2709,1115,132,24,19,101,5462,119,2421,8872,1843,72,13,14,180,13526,113,1616,4292,1005,28,23,6,96,7188,50,396,1299,438,21,0,0,17,2215,11,30,42,16,23,9,6,3,140,463,5641,17212,4412,286,74,42,390,28523,9,133,178,91,24,5,9,3,443,5,11,22,5,8,3,4,12,74,578,6226,20028,13402,7380,2533,691,592,51429
11901,56,333,3421,14361,11258,3805,962,561,34762,27,215,430,1244,385,81,4,47,2441,17,422,1006,3746,3250,370,24,146,8976,43,633,1430,4994,3641,445,30,199,11414,122,836,611,250,52,9,4,73,1956,50,272,3093,559,6,0,4,91,4076,24,233,1742,291,6,0,0,48,2346,5,69,839,177,0,0,0,28,1121,10,59,224,103,66,37,12,17,525,203,1464,6508,1390,130,45,20,256,10022,0,24,147,79,20,8,0,7,291,4,11,45,23,19,5,0,9,120,307,2470,11554,20844,15070,4311,1014,1033,56605
11902,48,229,2690,10438,5761,2028,585,353,22136,24,90,586,437,86,19,3,31,1271,7,192,1027,1467,943,97,14,70,3809,30,282,1611,1899,1024,112,15,101,5078,81,801,6977,617,90,26,15,187,8793,33,299,3835,444,26,0,3,102,4743,23,690,2746,464,33,8,0,68,4022,0,84,125,12,0,0,0,4,225,8,23,116,68,35,21,5,11,274,141,1897,13786,1601,182,50,19,370,18053,7,28,95,32,7,3,0,9,179,5,20,28,22,10,0,4,11,95,224,2456,18213,14002,6985,2203,625,846,45549
11903,32,184,1968,8947,7831,3580,905,263,23702,61,164,567,1142,89,15,3,37,2076,5,243,613,1607,995,236,25,52,3776,66,409,1175,2750,1086,249,29,88,5855,78,457,1038,210,19,11,0,50,1868,23,343,3430,1046,55,0,6,79,4985,31,604,3740,943,70,5,0,68,5473,6,727,1770,532,22,0,0,54,3118,3,42,122,49,24,21,8,4,271,142,2170,10109,2789,192,36,18,260,15716,3,28,84,46,9,0,0,3,183,0,26,20,14,0,3,0,5,73,240,2813,13357,14554,9119,3881,955,622,45536
11904,34,199,2233,9406,6088,2286,570,276,21094,20,101,1668,1734,129,13,3,35,3706,4,60,398,1476,543,72,10,35,2602,25,167,2060,3207,666,91,10,77,6306,37,395,978,222,20,0,7,31,1697,18,362,3882,645,12,0,4,84,5010,59,1316,8177,1535,38,3,5,184,11322,42,1552,4293,859,46,0,0,89,6878,4,52,99,62,24,16,7,9,267,164,3680,17427,3325,149,24,19,387,25179,10,138,199,72,15,6,4,15,463,7,24,44,15,14,0,3,20,127,246,4203,21966,16034,6934,2408,603,773,53171
12001,21,83,1225,5316,4127,1494,304,114,12685,0,67,459,401,106,17,5,9,1072,3,75,561,1244,261,18,9,23,2198,3,148,1021,1647,368,36,9,37,3263,52,424,1919,764,59,9,0,36,3271,4,184,2262,804,39,0,0,25,3312,8,1241,3397,1724,73,3,0,57,6498,13,957,2388,661,12,0,0,59,4091,0,10,28,18,18,0,3,0,93,82,2813,9994,3978,200,16,9,177,17269,0,75,185,89,9,0,0,3,373,0,7,15,10,5,0,0,3,46,112,3129,12439,11045,4712,1548,322,338,33640
12002,16,122,1513,3124,1655,325,40,34,6837,6,216,1692,1477,492,54,8,25,3964,30,259,1306,2188,766,119,24,24,4718,40,473,2999,3661,1260,174,31,44,8687,87,555,992,413,44,3,0,27,2128,126,712,1113,169,8,0,0,28,2156,133,814,1093,300,16,0,0,20,2385,13,125,142,65,0,0,0,0,349,5,16,31,6,4,4,0,0,61,360,2226,3373,954,82,9,6,80,7074,7,51,65,29,9,0,0,3,161,0,11,9,6,3,0,0,0,28,423,2879,7961,7777,3002,508,74,167,22794
12003,58,229,1791,8291,6197,2515,864,191,20136,9,147,1227,1134,242,39,14,32,2841,11,157,854,1405,750,225,100,26,3525,27,304,2074,2531,989,266,111,55,6370,194,1513,4066,678,78,33,23,114,6694,143,1372,7198,1003,59,5,5,122,9912,146,2145,6774,1414,66,37,0,151,10739,61,1253,3553,633,26,3,0,81,5612,0,26,55,13,13,4,7,3,129,539,6311,21644,3743,243,90,38,476,33082,36,130,223,132,24,8,0,15,570,22,57,66,22,11,0,3,23,206,678,7026,25802,14723,7470,2887,1013,758,60357
12101,19,95,1199,5781,7212,3190,599,88,18181,3,32,430,452,125,15,0,6,1057,3,142,458,1024,226,29,7,12,1893,3,171,890,1476,344,46,6,19,2956,44,451,1392,422,40,9,5,20,2382,129,894,4121,931,33,4,0,66,6169,132,1760,4069,1122,19,0,0,68,7169,214,2311,3371,1158,26,0,4,69,7161,0,16,39,27,16,9,4,6,113,526,5429,12993,3652,138,25,8,230,22996,4,18,43,14,0,0,0,0,83,6,13,18,16,0,0,0,3,59,555,5735,15139,10935,7699,3256,619,334,44276
12102,34,202,1153,6765,7855,2415,457,123,18998,0,93,56,119,23,7,0,6,313,9,90,293,1022,188,18,3,12,1630,9,183,353,1144,208,21,3,18,1943,7,232,390,248,23,0,5,12,907,78,272,2270,325,0,0,3,38,2992,5,692,2206,457,6,0,0,24,3389,18,481,1739,263,4,0,0,21,2525,0,21,66,7,3,7,8,0,118,106,1704,6668,1299,31,15,14,102,9934,4,11,14,10,5,0,0,0,48,0,8,6,3,0,5,0,0,24,148,2109,8200,9222,8106,2458,468,244,30954
12103,13,106,683,6173,12967,7219,1499,165,28826,0,25,61,114,11,8,3,0,210,3,36,175,952,210,26,9,10,1419,7,57,234,1063,218,34,9,10,1630,16,129,796,626,28,10,4,23,1632,43,249,794,572,22,0,4,11,1702,7,1093,3790,2075,57,4,0,59,7081,3,252,472,103,3,0,0,4,842,0,16,31,5,7,16,0,3,88,62,1742,5884,3384,130,27,9,108,11350,0,61,43,12,0,0,0,3,121,4,6,15,8,3,0,0,0,37,87,1975,6852,10649,13316,7279,1520,288,41956
12104,10,67,570,2349,2923,1414,241,44,7616,6,62,573,991,258,33,0,10,1931,10,152,724,2082,498,66,12,21,3567,18,211,1301,3073,758,99,12,25,5499,79,887,2414,1373,122,26,5,35,4944,209,2618,5474,1538,74,4,11,80,10010,211,2205,3376,1107,33,7,5,58,7001,415,2421,3137,1115,58,6,3,70,7227,6,20,40,24,0,0,0,0,95,913,8153,14451,5155,286,38,27,247,29272,4,36,76,43,3,0,0,4,171,5,32,37,3,7,0,6,16,101,944,8502,16432,10626,3981,1557,282,334,42656
12201,4,43,334,1833,2516,1092,174,32,6028,54,45,175,307,137,8,0,9,737,0,83,328,875,240,37,4,9,1573,57,116,504,1183,375,49,4,17,2306,15,342,1107,509,59,11,4,14,2071,16,458,1545,574,39,6,0,25,2659,81,517,880,493,21,5,0,24,2016,16,209,554,408,5,0,0,12,1203,4,4,5,3,0,0,0,0,19,127,1532,4083,1985,131,21,12,72,7966,0,25,50,19,8,3,0,0,103,5,8,4,4,0,0,0,0,23,197,1723,4975,5020,3033,1167,190,123,16422
12202,48,297,1093,5131,6366,2363,560,125,15981,4,52,174,137,57,22,4,6,444,3,83,406,1027,171,37,9,23,1761,3,133,580,1170,225,54,7,24,2197,27,212,542,493,77,15,3,18,1383,13,268,866,222,6,0,0,13,1392,9,164,591,173,6,0,0,3,939,0,0,0,10,0,0,0,0,13,6,36,40,14,14,3,0,0,123,56,678,2044,910,99,15,8,38,3851,5,26,61,27,0,0,0,5,130,3,9,24,15,3,3,0,3,65,108,1148,3803,7247,6703,2439,574,194,22227
12203,117,463,1798,9781,12901,5388,1360,225,32029,41,293,332,180,45,11,3,18,923,22,456,819,1226,248,35,15,47,2868,62,743,1151,1410,297,46,21,62,3794,146,1051,1525,417,69,17,8,67,3302,46,1674,7042,786,33,8,3,110,9707,80,1363,3432,647,10,0,3,58,5586,4,227,324,132,0,0,0,12,696,12,78,159,57,37,19,3,0,377,282,4389,12483,2042,155,49,22,241,19662,10,38,69,24,8,0,0,6,154,3,20,31,18,3,0,0,8,92,474,5658,15532,13275,13362,5486,1409,540,55729
12301,19,190,420,5275,12523,2632,507,176,21740,6,102,246,222,27,5,0,10,620,4,119,184,292,114,20,3,19,754,13,219,431,516,141,23,4,26,1378,0,28,119,10,12,0,0,9,176,0,0,0,0,0,0,0,0,0,0,7,17,11,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,19,11,6,8,4,4,0,54,0,52,146,28,21,5,4,9,265,8,28,22,0,0,0,0,5,60,0,7,8,8,3,0,0,3,35,39,497,1034,5825,12683,2662,514,215,23480
12302,63,325,1913,20689,16507,4052,1007,614,45158,18,95,1666,1874,161,9,7,81,3921,22,315,1577,2165,539,58,13,104,4787,40,409,3242,4045,699,71,16,185,8705,34,155,644,155,7,3,0,24,1023,0,17,304,165,0,0,0,13,500,4,135,1107,299,0,0,0,18,1570,0,28,118,31,0,0,0,0,182,0,64,210,63,35,12,7,12,405,42,396,2380,713,44,23,10,66,3674,0,4,7,3,0,0,0,0,15,0,10,24,10,6,4,0,16,71,144,1140,7568,25457,17257,4144,1037,880,57624
12303,24,174,837,4014,6285,1814,564,182,13894,4,46,285,162,25,4,0,12,543,0,0,15,31,9,0,0,0,67,4,47,305,194,30,3,4,14,603,0,28,47,15,7,0,0,0,99,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,10,10,4,5,0,59,0,34,73,26,18,4,5,0,164,15,41,30,9,4,0,3,3,106,0,4,11,12,10,0,0,3,35,40,308,1255,4252,6347,1829,576,202,14805
12401,50,440,3238,12096,9066,2455,496,212,28054,13,139,262,311,38,0,0,7,783,4,32,211,267,24,5,5,8,554,17,175,480,583,60,9,3,18,1339,18,224,257,60,7,4,0,9,584,4,52,113,22,0,0,4,0,195,0,19,14,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,30,48,26,18,9,0,0,131,18,322,433,110,26,8,3,19,943,0,11,25,11,5,0,0,0,47,4,12,7,5,4,0,5,23,64,100,958,4182,12799,9158,2475,506,278,30458
12402,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,5,0,0,0,0,0,4
12403,47,337,1757,16271,18070,4344,1091,467,42383,20,158,506,1173,156,25,9,39,2086,5,229,859,2647,548,40,4,70,4406,24,385,1366,3821,712,68,15,105,6493,48,273,947,120,14,0,0,32,1437,4,87,955,140,5,0,0,20,1205,21,285,1564,164,0,0,3,25,2067,0,229,549,43,0,0,0,5,831,0,31,72,37,16,5,8,3,174,76,901,4096,499,34,8,10,93,5717,10,41,62,19,6,0,0,0,142,3,16,20,19,12,3,4,3,77,163,1682,7298,20627,18828,4433,1122,673,54809
12404,30,97,784,4635,3542,931,297,109,10421,13,118,592,805,66,8,4,29,1627,0,55,89,313,63,3,0,4,519,13,177,679,1114,125,9,4,34,2151,0,64,205,28,5,0,0,6,308,4,14,68,11,0,0,0,4,100,0,0,17,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,9,8,6,0,0,0,38,4,82,307,49,9,0,0,8,464,5,0,14,6,5,0,0,0,35,0,0,17,8,7,3,0,0,41,53,361,1800,5814,3688,949,302,150,13112
12405,21,163,1012,7833,4534,1137,281,255,15231,7,58,212,283,49,3,6,13,636,3,24,171,1157,380,12,0,26,1776,14,81,384,1439,432,21,8,35,2412,4,54,194,32,9,0,0,11,296,10,18,254,27,0,0,0,12,323,0,25,211,4,0,0,0,8,241,0,0,0,0,0,0,0,0,0,0,10,40,28,24,6,0,4,109,11,103,695,98,29,4,0,30,974,0,0,9,7,0,0,0,0,19,0,3,3,6,4,0,0,0,23,50,351,2105,9383,4997,1162,293,323,18663
