SA3_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
11004,208,7,0,10,218,67,0,284,0,0,0,0,0,0,0,0,0,3,5,12,1768,191,51,25,2034,26,4,33,2061,141,3,2218,610,52,8,0,676,0,4,4,675,31,0,708,438,46,7,6,495,7,4,10,507,15,0,522,19,3,4,0,26,0,0,0,28,5,0,34,4,0,0,3,8,0,0,0,11,0,0,11,1070,104,22,13,1210,14,4,15,1223,46,5,1274,9,0,0,0,7,0,0,5,13,0,0,16,5,0,0,0,9,0,0,0,7,0,0,10,13,0,0,0,14,0,4,3,24,4,0,21,1081,111,22,13,1225,10,3,17,1243,47,5,1294,96,9,0,10,120,6,0,10,125,59,0,193,0,0,0,0,0,0,0,0,0,0,4,5,1187,118,28,21,1348,22,8,30,1374,110,9,1493,726,50,10,0,791,7,3,10,801,36,0,834,443,55,12,0,506,3,0,3,507,20,0,527
11101,321,10,0,10,327,92,0,420,0,0,0,0,0,0,0,0,0,0,4,8,2651,365,82,29,3127,31,7,37,3161,212,13,3381,674,70,15,9,772,0,3,3,770,44,0,819,804,97,20,8,927,9,0,6,932,35,4,971,42,3,9,0,57,0,0,0,55,8,0,65,3,0,0,5,8,0,0,0,8,0,4,11,1524,172,42,23,1760,11,5,15,1772,86,5,1864,10,0,0,0,11,0,0,0,12,0,0,9,13,5,0,0,20,0,0,0,20,0,0,19,23,4,0,0,32,3,0,3,27,0,0,33,1540,170,50,23,1785,16,5,18,1803,86,5,1900,166,22,13,0,206,8,0,8,213,80,0,294,0,0,0,0,0,0,0,0,0,0,6,4,1709,198,60,20,1996,18,5,27,2017,167,10,2195,825,112,22,5,956,19,8,23,984,55,0,1036,955,115,28,5,1105,10,7,15,1121,42,0,1168
11102,274,5,5,8,282,71,5,359,0,0,0,4,0,0,0,0,7,0,0,5,1501,228,62,23,1814,31,6,36,1854,150,12,2021,421,52,13,5,494,3,0,3,495,29,0,525,373,92,12,4,479,4,5,4,491,22,0,510,39,9,3,0,55,0,0,0,54,0,0,56,4,0,0,6,11,0,0,0,11,0,4,10,840,149,34,14,1034,6,5,10,1040,52,3,1100,3,4,0,0,6,0,0,0,6,0,0,7,9,0,0,0,8,0,0,0,13,0,0,13,11,4,0,0,15,0,0,0,19,0,0,19,852,153,31,14,1048,6,0,9,1059,53,3,1119,121,19,9,0,156,0,4,5,163,58,3,221,0,0,0,0,0,0,0,0,0,0,4,6,975,171,42,16,1205,14,10,18,1219,112,13,1344,531,61,11,5,613,0,0,0,615,22,0,640,481,95,11,3,590,8,0,7,593,26,3,627
11103,442,17,12,28,471,107,0,582,0,4,0,4,10,0,0,0,10,0,4,11,3268,515,105,40,3926,60,26,90,4017,251,10,4275,826,108,18,6,961,11,0,10,970,57,0,1029,868,149,14,7,1046,5,0,7,1056,38,0,1090,33,6,10,0,54,0,0,0,53,4,0,59,5,0,0,3,8,0,0,0,13,0,0,10,1736,269,45,17,2067,15,3,19,2090,100,0,2190,5,0,0,0,11,3,0,3,15,0,0,15,19,4,0,0,22,0,0,0,24,0,0,24,21,10,0,0,29,8,0,3,35,0,0,35,1758,278,46,17,2097,22,5,27,2128,100,0,2223,227,47,6,0,281,8,7,7,294,74,0,364,5,3,0,0,5,0,0,0,5,0,4,9,1990,326,56,17,2389,23,10,39,2423,174,0,2600,1102,142,32,4,1287,13,10,23,1303,86,0,1392,1077,192,24,12,1298,9,7,19,1316,47,0,1369
11201,230,5,0,11,237,56,0,293,6,3,0,0,13,0,0,0,13,0,9,15,1338,403,55,29,1833,15,7,24,1859,161,8,2025,344,68,9,3,421,3,4,4,424,24,0,456,410,139,12,4,560,4,0,3,564,35,0,601,24,5,12,0,39,0,0,0,39,3,0,47,7,0,0,9,13,0,0,0,13,0,0,15,774,218,29,20,1035,8,3,10,1046,71,3,1121,5,4,0,0,5,6,0,6,9,3,0,11,5,3,0,0,9,0,0,0,11,0,0,11,12,0,0,0,20,4,0,4,18,3,0,22,784,223,29,21,1053,10,3,13,1064,72,3,1143,76,27,9,0,116,6,0,6,120,42,0,164,0,0,0,0,3,0,0,0,3,0,3,6,861,251,36,21,1173,16,8,17,1187,112,12,1312,435,91,14,8,550,4,4,9,557,34,0,596,444,111,14,10,578,3,0,3,584,36,0,626
11202,233,5,0,3,241,74,0,313,0,0,0,0,0,0,0,0,0,0,3,7,1208,268,41,36,1549,18,14,32,1580,163,11,1759,357,64,9,3,430,0,5,6,436,34,5,467,332,84,5,7,425,3,0,7,434,28,0,457,16,7,5,0,25,0,0,0,25,6,0,29,3,0,0,7,10,0,0,0,10,0,0,14,712,151,12,11,893,9,7,14,901,60,7,973,3,0,0,0,3,0,0,0,3,0,0,3,4,3,0,0,3,0,0,0,9,0,0,10,7,3,0,0,9,0,0,0,13,4,0,13,716,151,12,15,902,5,11,16,914,60,7,980,89,22,8,4,125,4,0,4,127,40,0,167,0,0,0,0,0,0,0,0,0,0,5,5,807,172,23,18,1023,12,11,20,1045,104,8,1159,410,71,9,5,491,0,0,0,492,30,0,522,347,88,16,4,456,8,0,5,465,35,0,494
11203,268,6,6,16,283,72,0,357,6,0,0,0,7,0,0,0,7,0,8,16,1672,367,77,25,2147,27,12,44,2189,183,18,2386,418,78,11,3,508,6,0,6,520,28,0,543,463,101,10,3,580,6,0,9,592,42,4,636,29,15,9,0,52,0,0,0,52,6,0,55,0,0,0,0,7,0,0,0,7,0,6,12,910,205,26,8,1149,18,3,20,1167,73,6,1252,3,0,0,0,3,0,0,0,6,4,0,9,13,7,0,0,16,0,0,0,17,6,0,19,20,7,0,0,22,0,0,0,22,10,0,32,931,205,26,8,1170,17,5,22,1190,78,6,1284,108,34,6,5,147,6,0,4,157,54,0,211,4,0,0,0,3,0,0,0,3,0,9,8,1040,240,32,15,1321,22,9,25,1349,141,12,1502,566,93,15,4,674,8,0,12,689,40,0,731,498,120,13,3,638,3,6,9,640,40,5,686
11301,155,0,4,3,160,50,0,209,4,0,0,0,3,0,0,0,3,3,0,8,1072,103,9,15,1196,9,4,13,1208,86,5,1300,272,30,10,0,309,5,0,5,313,9,0,315,283,26,6,4,313,0,0,0,310,8,0,323,11,6,0,0,15,0,0,0,15,0,0,15,5,0,0,5,10,0,0,0,10,0,0,10,570,50,10,12,643,0,0,0,646,16,0,660,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,9,0,0,0,9,0,0,9,7,3,0,0,14,0,0,0,14,0,0,14,574,58,9,12,654,0,0,0,660,16,0,674,66,17,5,0,87,0,0,0,97,32,0,123,3,0,0,0,3,0,0,0,3,0,0,4,639,76,13,15,749,3,0,3,752,48,0,800,383,28,4,0,420,0,0,0,421,17,0,435,365,31,0,5,404,3,0,3,408,15,4,431
11302,37,3,0,7,39,26,0,64,0,0,0,0,0,0,0,0,0,0,3,3,305,34,5,7,352,8,0,8,363,38,3,403,69,4,3,0,78,0,0,0,78,6,0,84,78,6,0,0,85,0,0,0,85,4,0,90,0,0,0,0,5,0,0,0,5,0,0,7,0,0,0,0,4,0,0,0,4,3,0,7,154,15,8,0,174,0,0,0,174,13,0,185,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,157,11,8,0,174,0,0,0,174,13,0,187,20,3,0,0,24,0,0,0,25,12,0,36,0,0,0,0,0,0,0,0,0,0,0,5,174,17,8,0,193,0,9,8,200,24,3,226,88,6,0,0,96,0,0,0,96,5,0,103,97,10,3,0,112,0,0,0,116,5,0,121
11303,318,14,0,17,335,119,0,449,0,0,0,0,5,0,0,0,5,0,11,18,2203,224,54,34,2511,35,6,37,2545,194,13,2755,714,66,9,3,794,3,3,10,802,24,0,827,505,55,10,4,570,3,3,6,572,28,0,599,29,4,4,0,44,0,0,0,44,0,0,38,4,0,0,8,14,0,0,0,14,0,3,15,1253,125,25,17,1417,5,7,9,1430,51,0,1485,11,0,0,0,6,3,0,3,8,0,0,13,9,0,0,0,8,0,0,5,14,5,0,13,14,3,0,0,20,6,0,6,21,5,0,29,1267,122,25,17,1438,8,10,17,1454,57,0,1515,159,16,4,9,190,9,0,10,202,69,0,268,0,0,0,0,0,0,0,0,0,0,9,8,1432,146,29,22,1627,20,13,28,1656,122,7,1793,853,59,11,3,929,5,0,5,933,36,0,964,548,82,13,0,651,6,0,6,652,22,0,675
11401,300,9,6,15,318,105,0,422,4,0,0,0,6,0,0,0,6,0,10,15,1568,313,70,30,1981,32,20,51,2031,210,10,2258,412,63,19,0,496,3,0,12,505,31,0,534,449,103,10,0,566,7,0,11,574,46,0,622,33,14,6,3,53,0,0,0,49,7,0,59,5,0,0,11,10,0,0,0,10,0,0,10,899,181,30,14,1123,15,3,14,1143,78,0,1225,11,0,0,0,14,0,0,0,15,0,0,20,16,0,0,0,17,0,0,0,17,3,0,20,22,0,0,0,27,0,0,0,32,5,0,36,923,184,36,14,1155,14,3,21,1176,82,0,1260,127,28,6,6,175,5,0,5,183,90,0,274,3,0,0,0,3,0,0,0,3,0,3,9,1054,211,41,26,1339,23,3,28,1362,173,7,1546,558,72,13,3,647,0,9,3,657,49,0,703,577,98,7,3,692,7,5,12,701,50,0,752
11402,190,0,0,4,193,34,4,230,0,0,0,0,5,0,0,0,5,0,0,5,1104,210,37,23,1381,6,0,12,1390,75,7,1475,279,45,9,5,339,3,0,7,345,14,0,357,295,63,6,0,366,0,0,0,369,14,0,380,19,4,0,0,25,0,0,0,25,3,0,31,5,0,0,0,6,0,0,0,6,0,0,6,599,110,23,0,735,6,0,7,740,32,0,772,3,0,0,0,0,0,0,0,5,0,0,4,9,4,0,0,10,3,0,3,10,3,0,14,8,3,0,0,15,3,0,3,16,3,0,19,605,116,23,6,747,9,0,9,760,35,0,799,94,11,5,8,120,4,0,4,119,21,3,144,0,0,0,0,0,0,0,0,0,0,0,0,697,124,27,14,864,8,0,8,876,61,3,941,343,49,14,3,407,3,0,4,414,13,0,429,322,66,13,0,397,0,0,4,402,24,0,428
11501,950,21,0,26,967,172,0,1148,8,0,0,11,23,0,0,0,23,0,9,31,4687,639,209,57,5600,111,17,132,5723,348,23,6099,1427,157,43,3,1634,33,0,33,1670,78,0,1748,947,177,35,9,1170,21,3,26,1195,32,0,1230,124,31,31,3,191,0,0,0,194,11,0,205,3,0,0,9,19,0,0,0,19,0,3,17,2507,371,112,28,3013,55,3,61,3070,122,3,3201,33,0,0,0,35,4,0,6,43,4,0,44,41,6,4,0,42,0,0,6,47,0,0,49,68,8,4,0,78,10,0,9,86,4,0,94,2576,377,117,27,3091,68,6,66,3160,127,3,3291,466,78,33,8,581,19,0,19,603,102,0,709,3,0,0,7,10,0,0,0,10,0,0,15,3048,447,144,43,3684,84,6,88,3773,231,12,4010,1878,205,59,13,2147,55,3,60,2211,106,0,2314,1174,229,47,5,1464,34,0,37,1500,65,0,1567
11502,169,3,0,6,180,45,0,217,0,0,0,4,7,0,0,0,7,0,5,8,746,159,45,18,969,14,0,11,982,80,3,1068,215,28,12,0,254,4,0,4,253,4,0,262,191,44,6,0,248,0,0,3,247,11,3,260,30,8,6,0,37,0,0,0,37,0,0,44,3,0,0,0,4,0,0,0,4,0,0,7,434,80,23,7,547,3,0,5,549,22,3,571,4,0,0,0,7,0,0,0,7,0,0,7,4,4,0,0,9,0,0,0,9,0,0,9,3,5,0,0,8,0,0,0,8,0,0,8,439,80,23,7,553,3,0,5,560,22,3,583,86,17,3,3,112,0,0,0,112,26,0,140,0,0,0,0,0,0,0,0,0,0,0,0,527,101,32,10,666,3,0,5,674,48,3,726,288,34,15,0,336,5,0,5,336,21,0,356,239,54,13,0,304,0,0,3,309,15,0,324
11503,117,0,0,0,117,25,0,136,0,0,0,0,0,0,0,0,0,0,0,0,582,123,57,15,767,7,0,13,778,57,3,844,152,29,4,0,193,0,0,0,189,10,0,197,159,29,9,5,203,3,0,3,201,10,0,208,9,0,7,0,21,0,0,0,21,4,0,28,0,0,0,4,5,0,0,0,5,0,3,4,325,60,23,7,419,3,0,3,420,23,3,440,0,4,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,3,4,4,0,0,7,0,0,0,7,0,0,3,329,65,23,7,420,3,0,3,428,25,3,453,45,8,3,3,61,4,0,4,62,26,0,90,0,0,0,0,4,0,0,0,4,0,0,4,369,75,31,13,485,5,0,5,488,49,3,540,216,25,20,0,261,0,0,0,265,12,0,274,169,36,20,0,224,9,0,9,230,17,0,246
11504,344,12,0,12,358,48,0,408,7,0,0,0,6,0,0,0,6,0,8,17,1888,293,108,28,2314,35,4,38,2352,108,13,2478,540,61,25,0,630,5,0,10,636,23,0,658,341,66,23,0,426,8,0,8,430,13,0,448,60,12,16,0,90,3,0,3,93,3,0,94,4,3,0,3,8,0,0,0,8,0,3,15,948,135,63,8,1157,17,0,15,1169,40,10,1212,9,3,0,0,14,0,0,0,19,0,0,19,10,4,0,0,15,0,0,0,15,0,0,14,20,4,0,0,23,0,0,0,26,0,0,33,971,141,63,11,1179,14,0,16,1196,38,10,1243,162,25,7,0,197,4,0,4,203,39,0,241,0,0,0,0,0,0,0,0,0,0,4,7,1135,163,71,16,1388,19,0,23,1403,80,10,1494,724,76,31,0,833,17,0,17,851,24,3,881,369,75,18,0,463,0,0,4,460,29,0,492
11601,701,32,3,36,733,315,6,1055,6,7,0,16,27,0,0,0,27,4,10,39,2344,510,323,68,3244,86,23,113,3358,543,29,3931,669,87,64,6,828,21,7,25,853,67,4,924,363,103,59,5,537,21,5,22,557,78,0,633,75,11,39,3,126,3,0,3,132,9,0,140,10,0,0,11,21,0,4,4,21,0,0,23,1116,199,166,28,1507,36,14,53,1558,157,5,1722,21,7,0,0,28,8,0,6,38,6,0,46,9,5,0,0,20,0,0,0,20,4,0,27,37,9,3,0,52,8,0,6,64,11,0,71,1147,213,168,28,1556,48,14,63,1621,165,5,1793,282,68,51,7,410,24,0,24,434,177,4,618,7,0,0,5,15,0,0,0,15,0,3,23,1439,281,218,43,1983,76,16,88,2071,347,18,2432,844,150,89,6,1089,16,8,22,1112,97,0,1213,437,117,72,11,634,19,5,19,655,84,3,736
11602,775,28,6,33,815,174,4,993,10,3,0,8,22,0,0,0,22,0,17,46,4340,560,326,72,5296,122,15,139,5430,366,41,5836,1296,135,98,9,1531,20,0,23,1558,88,0,1642,628,121,53,9,801,13,0,15,816,54,0,871,100,11,44,0,162,4,0,4,163,4,0,169,6,0,0,16,23,0,0,0,27,0,6,31,2033,272,190,28,2527,37,0,38,2566,147,10,2724,28,4,0,0,36,11,0,11,44,0,0,46,35,5,0,0,43,0,0,0,44,0,0,45,63,10,0,5,80,13,0,13,92,6,0,95,2097,282,195,39,2606,43,0,48,2654,152,10,2817,354,58,31,11,454,13,0,13,470,110,3,587,0,0,3,12,11,0,0,0,11,0,0,16,2445,338,228,51,3074,63,0,65,3139,262,18,3415,1523,171,113,6,1816,27,4,31,1843,106,0,1950,691,153,79,3,925,17,0,14,939,50,0,995
11603,931,52,15,63,998,452,4,1458,4,0,0,12,19,0,0,0,19,11,22,43,1936,452,297,91,2779,102,29,134,2911,662,40,3613,470,72,40,5,588,10,0,10,594,65,6,666,266,78,27,8,378,13,8,15,395,60,4,452,40,15,27,0,80,3,0,5,82,6,0,91,8,3,0,11,23,0,0,0,23,4,0,27,784,168,95,21,1068,21,10,31,1098,137,6,1242,14,3,7,0,22,0,3,8,28,3,0,34,25,5,0,0,33,0,0,5,39,3,0,37,40,10,9,0,57,6,3,8,66,11,0,75,828,176,100,21,1124,29,11,40,1161,142,6,1312,306,96,57,13,476,23,9,38,511,305,3,817,0,0,0,4,7,0,0,0,7,0,5,20,1130,275,163,41,1612,51,18,74,1681,450,19,2149,654,92,68,11,818,11,3,14,835,90,4,924,293,85,35,4,415,10,3,15,426,67,4,501
11701,185,5,5,7,189,68,0,259,3,0,0,0,6,0,0,0,6,0,4,7,807,188,46,11,1053,25,3,25,1083,126,6,1212,257,32,11,0,303,10,3,17,319,20,0,337,133,39,3,0,179,7,0,3,183,9,0,195,26,12,7,0,47,0,0,0,45,5,0,48,0,0,0,0,3,0,0,0,3,0,0,3,422,87,27,0,532,18,7,21,546,32,0,577,8,0,0,0,8,0,0,0,10,0,0,3,3,0,0,0,5,0,0,0,4,5,0,9,8,0,0,0,12,0,0,0,14,0,0,17,429,85,27,0,539,16,7,24,567,31,0,597,66,22,5,0,99,5,4,3,104,43,0,145,5,0,0,0,3,0,0,0,3,0,4,8,501,108,33,8,641,22,3,27,669,79,5,752,321,73,12,3,414,6,0,6,420,31,0,452,183,61,16,3,265,3,0,3,270,14,0,290
11702,125,0,0,0,125,36,0,161,9,0,0,0,8,0,0,0,8,0,0,10,793,133,44,8,984,18,0,20,1004,89,3,1092,227,35,7,0,264,4,0,12,272,26,0,302,152,47,0,0,200,3,0,3,201,14,0,214,11,0,8,0,13,0,0,0,13,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,388,79,18,0,483,6,0,11,498,41,0,534,7,3,0,0,12,0,0,0,10,0,0,10,0,0,0,0,4,4,0,4,7,0,0,7,7,4,0,0,12,3,0,3,16,0,0,16,400,81,13,0,496,13,0,10,511,42,0,554,60,11,3,0,80,0,0,0,82,22,4,111,0,0,0,0,5,0,0,0,5,0,0,5,459,97,21,0,578,10,0,17,594,65,3,668,285,38,17,0,342,8,3,12,350,26,0,380,174,47,4,0,230,4,0,4,236,16,0,248
11703,219,6,4,8,219,100,0,320,0,0,0,0,4,0,0,0,4,0,8,8,1107,231,69,8,1419,27,10,39,1460,183,8,1644,333,60,11,3,402,3,0,3,406,35,0,440,186,47,8,0,244,3,0,7,250,22,0,269,19,3,13,0,36,0,0,0,36,0,0,38,0,0,0,3,3,0,0,0,3,0,0,3,535,109,32,3,680,9,6,7,690,63,0,753,6,0,0,0,6,0,0,0,6,0,0,6,11,4,0,0,15,0,0,0,15,0,0,15,16,4,0,0,21,0,0,0,25,0,0,25,557,113,32,3,704,7,6,15,719,63,0,774,94,18,0,4,117,4,0,3,122,42,0,161,5,0,0,0,5,0,0,0,5,0,0,5,648,130,31,7,825,10,5,18,839,103,0,942,348,84,8,0,446,13,0,21,461,40,0,497,199,55,9,0,265,3,0,3,268,34,0,304
11801,590,3,0,3,598,71,0,664,3,0,0,6,9,0,0,0,9,0,5,17,2336,371,42,53,2799,45,0,44,2847,174,8,3027,573,82,3,0,663,8,3,13,674,52,6,722,499,101,8,0,616,4,0,10,623,33,0,653,42,8,17,0,63,0,0,0,68,0,0,70,8,0,0,8,16,0,0,0,16,0,5,17,1126,199,28,14,1356,12,5,19,1376,86,4,1468,7,4,0,0,13,6,0,6,13,0,0,13,22,3,0,0,23,0,0,0,27,0,0,24,29,3,0,0,32,7,0,7,38,0,0,39,1150,198,27,14,1390,20,5,23,1414,86,4,1507,309,50,4,12,374,5,0,3,376,59,0,434,0,0,0,4,7,0,0,0,7,0,0,9,1462,245,36,25,1769,27,9,30,1800,147,11,1949,757,96,6,3,865,17,4,20,882,63,0,948,595,132,11,0,735,12,0,12,746,29,3,774
11802,417,4,0,4,418,84,0,502,6,0,0,4,9,0,0,0,9,0,12,22,2450,412,104,37,3000,49,11,57,3063,214,12,3292,696,96,25,0,817,17,8,17,832,54,0,895,507,117,13,5,646,13,3,8,657,21,0,676,55,7,6,0,66,0,0,0,66,5,0,80,5,0,0,8,5,0,0,0,5,0,0,5,1263,220,51,8,1537,26,10,30,1568,82,0,1657,8,0,0,0,13,0,0,0,12,4,0,15,9,3,0,0,9,0,0,0,17,4,0,20,19,3,0,0,27,0,0,0,28,11,0,34,1280,222,53,13,1562,29,10,34,1598,89,0,1689,199,43,8,7,257,4,0,4,262,58,0,322,0,0,0,0,6,0,0,0,6,0,0,6,1484,266,58,25,1829,35,10,38,1864,144,0,2010,897,132,27,4,1056,12,4,17,1075,86,0,1159,640,139,26,9,810,12,0,12,823,40,6,867
11901,1295,82,26,107,1397,1137,14,2548,3,5,0,16,25,0,0,0,25,8,41,73,2372,791,579,118,3865,139,35,175,4036,1519,61,5621,557,75,102,6,735,20,5,20,760,114,0,879,436,159,87,13,692,11,0,8,706,104,0,810,71,38,72,6,186,0,0,0,185,24,0,210,11,0,0,6,23,0,4,4,22,7,5,38,1073,278,260,32,1637,27,6,41,1676,249,5,1930,10,3,5,0,21,7,6,10,29,5,0,32,19,7,6,0,32,5,3,8,41,12,0,48,27,11,5,0,48,13,5,15,68,19,0,85,1103,292,263,32,1688,41,14,54,1741,269,5,2019,438,174,164,31,808,42,18,60,866,726,8,1605,4,0,3,11,17,0,0,0,17,0,30,51,1536,473,432,74,2516,86,29,116,2627,997,40,3672,820,119,126,11,1072,27,7,32,1102,171,0,1267,559,222,92,5,882,17,0,21,901,134,0,1040
