region_id,C01_Tot_R225_274,C01_Tot_R275_349,C01_Tot_R350_449,C01_Tot_R450_549,C01_Tot_R550_649,C01_Tot_R650m,C01_Tot_R_NS,C01_Tot_R_Tot,C06_N_inc_R0_74,C06_N_inc_R75_99,C06_Ne_Ni_inc_R100_149,C06_Ne_Ni_inc_R150_199,C06_Ne_Ni_inc_R200_224,C06_Ne_Ni_inc_R225_274,C06_Ne_Ni_inc_R275_349,C06_Ne_Ni_inc_R350_449,C06_Ne_Ni_inc_R450_549,C06_Ne_Ni_inc_R550_649,C06_Ne_Ni_inc_Re_650mo,C06_Ne_Nil_inc_R_NS,C06_N_inc_Re_Tot,C06_1_199_R0_74,C06_1_199_R75_99,C06_1_199_R100_149,C06_1_199_R150_199,C06_1_199_R200_224,C06_1_199_R225_274,C06_1_199_R275_349,C06_1_199_R350_449,C06_1_199_R450_549,C06_1_199_R550_649,C06_1_199_R650m,C06_1_199_R_NS,C06_1_199_R_Tot,C06_200_299_R0_74,C06_200_299_R75_99,C06_200_299_R100_149,C06_200_299_R150_199,C06_200_299_R200_224,C06_200_299_R225_274,C06_200_299_R275_349,C06_200_299_R350_449,C06_200_299_R450_549,C06_200_299_R550_649,C06_200_299_R650me,C06_200_299_R_NS,C06_200_299_R_Tot,C06_300_399_R0_74,C06_300_399_R75_99,C06_300_399_R100_149,C06_300_399_R150_199,C06_300_399_R200_224,C06_300_399_R225_274,C06_300_399_R275_349,C06_300_399_R350_449,C06_300_399_R450_549,C06_300_399_R550_649,C06_300_399_R650me,C06_300_399_R_NS,C06_300_399_R_Tot,C06_400_599_R0_74,C06_400_599_R75_99,C06_400_599_R100_149,C06_400_599_R150_199,C06_400_599_R200_224,C06_400_599_R225_274,C06_400_599_R275_349,C06_400_599_R350_449,C06_400_599_R450_549,C06_400_599_R550_649,C06_400_599_R650m,C06_400_599_R_NS,C06_400_599_R_Tot,C06_600_799_R0_74,C06_600_799_R75_99,C06_600_799_R100_149,C06_600_799_R150_199,C06_600_799_R200_224,C06_600_799_R225_274,C06_600_799_R275_349,C06_600_799_R350_449,C06_600_799_R450_549,C06_600_799_R550_649,C06_600_799_R650m,C06_600_799_R_NS,C06_600_799_R_Tot,C06_800_999_R0_74,C06_800_999_R75_99,C06_800_999_R100_149,C06_800_999_R150_199,C06_800_999_R200_224,C06_800_999_R225_274,C06_800_999_R275_349,C06_800_999_R350_449,C06_800_999_R450_549,C06_800_999_R550_649,C06_800_999_R650m,C06_800_999_R_NS,C06_800_999_R_Tot,C06_1000_1249_R0_74,C06_1000_1249_R75_99,C06_1000_1249_R_100_149,C06_1000_1249_R_150_199,C06_1000_1249_R_200_224,C06_1000_1249_R_225_274,C06_1000_1249_R_275_349,C06_1000_1249_R_350_449,C06_1000_1249_R_450_549,C06_1000_1249_R_550_649,C06_1000_1249_R650m,C06_1000_1249_R_NS,C06_1000_1249_R_Tot,C06_1250_1499_R0_74,C06_1250_1499_R75_99,C06_1250_1499_R_100_149,C06_1250_1499_R_150_199,C06_1250_1499_R_200_224,C06_1250_1499_R_225_274,C06_1250_1499_R_275_349,C06_1250_1499_R_350_449,C06_1250_1499_R_450_549,C06_1250_1499_R_550_649,C06_1250_1499_R650m,C06_1250_1499_R_NS,C06_1250_1499_R_Tot,C06_1500_1999_R0_74,C06_1500_1999_R75_99,C06_1500_1999_R_100_149,C06_1500_1999_R_150_199,C06_1500_1999_R_200_224,C06_1500_1999_R_225_274,C06_1500_1999_R_275_349,C06_1500_1999_R_350_449,C06_1500_1999_R_450_549,C06_1500_1999_R_550_649,C06_1500_1999_R650m,C06_1500_1999_R_NS,C06_1500_1999_R_Tot,C06_2000_2499_R0_74,C06_2000_2499_R75_99,C06_2000_2499_R100_149,C06_2000_2499_R150_199,C06_2000_2499_R200_224,C06_2000_2499_R225_274,C06_2000_2499_R275_349,C06_2000_2499_R350_449,C06_2000_2499_R450_549,C06_2000_2499_R550_649,C06_2000_2499_R650m,C06_2000_2499_R_NS,C06_2000_2499_R_Tot,C06_2500_2999_R0_74,C06_2500_2999_R75_99,C06_2500_2999_R_100_149,C06_2500_2999_R_150_199,C06_2500_2999_R_200_224,C06_2500_2999_R_225_274,C06_2500_2999_R_275_349,C06_2500_2999_R_350_449,C06_2500_2999_R_450_549,C06_2500_2999_R_550_649,C06_2500_2999_Re_650mo,C06_2500_2999_R_NS,C06_2500_2999_Re_Tot,C06_3000m_R0_74,C06_3000m_R75_99,C06_3000m_R100_149,C06_3000m_R150_199,C06_3000m_R200_224,C06_3000m_R225_274,C06_3000m_R275_349,C06_3000m_R350_449,C06_3000m_R450_549,C06_3000m_R550_649,C06_3000m_R650mo,C06_3000m_R_NS,C06_3000m_R_Tot,C06_PI_S_R0_74,C06_PI_S_R75_99,C06_PI_S_R100_149,C06_PI_S_R150_199,C06_PI_S_R200_224,C06_PI_S_R225_274,C06_PI_S_R275_349,C06_PI_S_R350_449,C06_PI_S_R450_549,C06_PI_S_R550_649,C06_PI_S_R650me,C06_PI_S_R_NS,C06_PI_S_Re_Tot,C06_AI_NS_R0_74,C06_AI_NS_R75_99,C06_AI_NS_R100_149,C06_AI_NS_R150_199,C06_AI_NS_R200_224,C06_AI_NS_R225_274,C06_AI_NS_R275_349,C06_AI_NS_R350_449,C06_AI_NS_R450_549,C06_AI_NS_R550_649
101011001,12,7,3,6,0,20,90,2433,4,11,10,4,4,0,0,0,0,0,0,0,33,14,14,16,8,0,4,0,0,0,0,0,0,56,108,65,66,36,0,0,0,0,0,4,4,24,307,74,69,146,72,18,6,0,0,0,0,0,8,393,46,46,155,142,21,8,0,0,3,0,3,11,435,13,23,76,128,27,13,7,0,0,0,0,10,297,7,3,47,91,25,11,0,0,0,0,0,6,190,17,4,52,143,46,18,0,0,0,0,4,10,294,3,0,17,54,18,18,10,0,0,0,0,7,127,3,3,8,59,23,20,5,0,3,0,3,3,130,3,0,3,17,9,9,0,0,0,0,0,5,46,3,3,3,13,0,8,0,0,0,0,0,0,30,3,0,0,7,3,4,0,0,0,0,0,0,17,4,6,21,45,19,17,3,0,0,0,0,4,119,13,7,17,10,3,3,0,0,0,0
101011002,0,0,0,0,0,6,23,660,4,3,0,0,0,3,0,0,0,0,0,3,13,8,3,0,4,0,0,0,0,0,0,0,3,18,27,3,15,3,0,3,0,0,0,0,0,0,51,34,6,22,13,0,0,0,0,0,0,0,4,79,45,16,22,20,5,5,4,0,0,0,0,3,120,30,3,17,12,3,3,0,3,0,0,0,3,74,19,7,14,15,3,0,0,0,0,0,0,3,61,28,8,22,22,5,3,0,0,0,0,0,6,94,13,3,12,3,3,0,0,0,0,0,0,0,34,18,3,12,9,4,7,0,0,0,0,0,3,56,4,0,0,4,3,4,0,3,0,0,0,0,18,3,3,3,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,3,14,3,4,10,3,3,4,0,0,0,0,3,44,3,0,3,0,0,0,0,0,0,0
101011003,0,3,0,0,0,0,25,488,0,0,4,0,0,0,0,0,0,0,0,0,4,5,3,0,3,0,0,0,0,0,0,0,0,11,23,4,7,4,0,0,0,0,0,0,0,5,43,31,3,13,17,12,3,0,0,0,0,0,0,79,8,4,29,28,18,9,0,0,0,0,0,4,100,7,3,20,8,7,6,3,0,0,0,3,4,61,3,3,7,15,12,3,3,0,0,3,0,0,49,3,3,10,18,9,7,0,0,3,0,0,0,53,6,0,0,12,4,12,0,0,0,0,0,0,34,0,3,0,8,7,3,3,0,0,0,0,6,30,0,3,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,4,3,0,0,0,0,0,0,0,0,7,5,0,8,4,9,6,3,0,0,0,0,0,35,0,0,4,0,0,0,0,0,0,0
101011004,17,30,6,7,3,6,23,569,0,0,0,4,0,0,0,0,0,0,0,0,4,5,0,0,0,5,0,0,0,0,0,0,0,10,14,0,3,3,0,0,0,3,0,0,0,3,26,18,3,15,6,0,4,0,0,0,0,0,0,46,19,0,18,7,5,3,3,0,0,0,0,3,58,28,3,12,7,4,0,3,0,0,0,0,6,63,18,0,7,6,0,0,3,4,0,0,0,3,41,28,5,14,5,5,9,3,3,0,0,0,7,79,16,3,7,4,11,5,6,4,0,0,0,3,59,15,0,5,4,4,11,11,4,0,0,0,3,57,8,3,3,3,0,7,4,6,3,0,0,3,40,5,0,3,3,0,0,4,9,3,0,0,3,30,5,0,3,0,0,3,3,5,3,0,0,3,25,12,0,3,3,0,3,0,5,3,0,0,3,32,0,0,0,0,0,0,3,0,0,0
101011005,3,0,0,0,3,9,40,970,3,0,3,5,0,0,0,0,0,3,0,0,14,5,5,4,4,0,0,0,0,0,0,0,3,21,35,22,31,11,0,3,0,0,0,0,0,6,108,39,17,51,44,6,0,0,0,0,0,3,8,168,14,19,81,78,16,5,0,0,0,0,0,3,216,9,7,33,44,9,3,0,0,0,0,0,0,105,3,6,17,24,19,3,0,0,0,0,0,3,75,6,0,21,48,23,3,0,0,0,0,0,3,104,3,3,10,14,13,5,0,0,0,0,0,0,48,10,0,7,13,13,11,0,0,0,0,0,3,57,0,0,4,7,0,3,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,0,0,3,0,0,0,0,0,11,0,5,15,11,9,6,0,3,0,0,3,5,57,4,5,11,11,4,0,0,0,0,0
101011006,0,0,0,3,0,15,38,660,7,0,0,0,0,0,0,0,3,0,0,0,10,12,5,0,0,0,0,0,0,0,0,0,0,17,27,12,20,3,0,0,0,0,0,0,3,4,69,15,6,28,4,0,0,0,3,0,0,0,5,61,34,10,50,8,4,0,0,0,0,0,3,3,112,26,4,25,7,0,0,0,0,0,0,0,11,73,22,0,17,5,0,0,0,0,0,0,0,3,47,32,5,17,3,0,0,0,0,0,0,0,10,67,16,0,6,3,0,3,0,0,0,0,0,3,31,18,3,12,5,0,0,0,0,0,0,0,0,38,3,0,0,3,0,0,0,0,0,0,3,3,12,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3,23,4,5,6,4,0,0,3,0,0,0,0,45,6,0,7,3,0,0,0,0,0,0
101021007,0,3,0,3,0,0,3,208,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,6,4,3,4,0,0,0,0,0,0,0,3,0,14,5,3,9,4,3,0,0,0,0,0,0,3,27,4,0,10,17,0,0,0,0,0,0,0,0,31,7,0,3,3,3,0,0,0,0,0,0,0,16,3,0,5,5,4,3,0,3,0,0,0,0,23,3,0,7,13,0,0,0,0,0,0,0,3,26,0,0,0,3,4,3,0,0,0,0,0,0,10,3,0,3,4,0,0,0,0,0,0,0,0,10,0,0,3,3,0,3,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,0,0,0,0,0,0,11,0,3,3,3,0,0,0,0,0,0
101021008,33,7,6,0,3,3,41,1001,3,0,3,0,0,4,0,0,0,0,0,0,10,7,3,3,4,0,0,0,0,0,0,3,0,20,36,12,22,0,3,4,3,0,0,0,3,5,88,16,22,32,12,3,4,3,0,0,0,0,5,97,11,15,51,39,10,14,6,0,0,0,0,6,152,3,4,24,20,16,16,17,0,0,0,0,6,106,3,6,20,9,10,18,11,0,3,0,0,0,80,5,3,29,16,22,41,31,3,0,0,0,0,150,0,0,14,10,7,10,11,0,0,0,0,3,55,0,0,3,7,14,22,35,8,0,0,3,3,95,3,0,3,13,3,10,13,3,3,0,0,0,51,3,0,0,4,3,0,11,0,3,0,0,0,24,0,0,0,3,0,0,3,3,0,0,0,0,9,3,4,9,18,9,11,15,3,0,0,0,3,75,3,0,3,4,4,3,3,0,0,0
101021009,25,10,0,0,3,3,32,1607,0,0,3,5,3,0,0,4,0,0,0,4,19,4,3,9,0,3,0,0,0,0,0,0,6,25,49,8,29,21,7,3,0,0,0,0,3,5,125,24,9,62,32,9,4,0,0,0,0,3,0,143,7,3,71,61,24,14,18,0,3,0,0,3,204,7,3,61,63,15,23,10,0,0,0,3,6,191,3,0,23,61,21,22,15,3,0,0,0,3,151,3,3,36,79,31,33,28,5,0,0,0,3,221,4,3,7,37,15,28,27,3,0,0,0,3,127,3,0,5,22,15,23,30,11,0,0,0,0,109,3,0,0,6,10,12,11,3,0,0,0,0,45,0,0,3,7,6,7,9,0,0,0,3,0,35,0,0,0,0,0,0,7,0,0,0,0,0,7,3,3,11,19,5,17,11,3,0,0,3,0,75,3,3,10,13,4,3,0,3,0,0
101021010,15,12,3,0,3,9,15,745,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,19,8,3,0,0,0,0,0,0,3,48,12,6,31,23,3,0,9,0,0,0,0,0,84,11,0,31,24,8,11,4,0,0,0,0,3,92,4,5,34,38,19,7,4,0,0,0,0,0,111,0,4,33,29,5,10,3,0,0,0,0,5,89,3,0,24,25,21,17,10,4,0,0,3,0,107,0,0,4,8,4,12,7,8,0,0,0,0,43,0,0,9,19,7,12,24,7,0,0,0,0,78,0,0,0,4,9,7,3,0,0,0,0,0,23,0,0,0,3,4,5,4,5,0,0,0,0,21,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,3,5,6,5,9,8,0,0,0,0,36,0,0,5,3,0,4,3,0,0,0
