region_id,C06_CF_NCu15DS_1000_1399,C06_CF_NCu15DS_1400_1799,C06_CF_NCu15DS_1800_2399,C06_CF_NCu15DS_2400_2999,C06_CF_NCu15DS_3000_3999,C06_CF_NCu15DS_4000ov,C06_CF_NCu15DS_NS,C06_CF_NCu15DS_Tot,C06_CF_NDCO_0_299,C06_CF_NDCO_300_449,C06_CF_NDCO_450_599,C06_CF_NDCO_600_799,C06_CF_NDCO_800_999,C06_CF_NDCO_1000_1399,C06_CF_NDCO_1400_1799,C06_CF_NDCO_1800_2399,C06_CF_NDCO_2400_2999,C06_CF_NDCO_3000_3999,C06_CF_NDCO_4000ov,C06_CF_NDCO_NS,C06_CF_NDCO_Tot,C06_CF_T_0_299,C06_CF_T_300_449,C06_CF_T_450_599,C06_CF_T_600_799,C06_CF_T_800_999,C06_CF_T_1000_1399,C06_CF_T_1400_1799,C06_CF_T_1800_2399,C06_CF_T_2400_2999,C06_CF_T_3000_3999,C06_CF_T_4000ov,C06_CF_T_NS,C06_CF_T_Tot,C06_1PF_Cu15DS_0_299,C06_1PF_Cu15DS_300_449,C06_1PF_Cu15DS_450_599,C06_1PF_Cu15DS_600_799,C06_1PF_Cu15DS_800_999,C06_1PF_Cu15DS_1000_1399,C06_1PF_Cu15DS_1400_1799,C06_1PF_Cu15DS_1800_2399,C06_1PF_Cu15DS_2400_2999,C06_1PF_Cu15DS_3000_3999,C06_1PF_Cu15DS_4000ov,C06_1PF_Cu15DS_NS,C06_1PF_Cu15DS_Tot,C06_1PF_CU15_NDS_0_299,C06_1PF_CU15_NDS_300_449,C06_1PF_CU15_NDS_450_599,C06_1PF_CU15_NDS_600_799,C06_1PF_CU15_NDS_800_999,C06_1PF_CU15_NDS_1000_1399,C06_1PF_CU15_NDS_1400_1799,C06_1PF_CU15_NDS_1800_2399,C06_1PF_CU15_NDS_2400_2999,C06_1PF_CU15_NDS_3000_3999,C06_1PF_CU15_NDS_4000ov,C06_1PF_CU15_NDS_NS,C06_1PF_CU15_NDS_Tot,C06_1PF_NCu15DS_0_299,C06_1PF_NCu15DS_300_449,C06_1PF_NCu15DS_450_599,C06_1PF_NCu15DS_600_799,C06_1PF_NCu15DS_800_999,C06_1PF_NCu15DS_1000_1399,C06_1PF_NCu15DS_1400_1799,C06_1PF_NCu15DS_1800_2399,C06_1PF_NCu15DS_2400_2999,C06_1PF_NCu15DS_3000_3999,C06_1PF_NCu15DS_4000ov,C06_1PF_NCu15DS_NS,C06_1PF_NCu15DS_Tot,C06_1PF_NDCO_0_299,C06_1PF_NDCO_300_449,C06_1PF_NDCO_450_599,C06_1PF_NDCO_600_799,C06_1PF_NDCO_800_999,C06_1PF_NDCO_1000_1399,C06_1PF_NDCO_1400_1799,C06_1PF_NDCO_1800_2399,C06_1PF_NDCO_2400_2999,C06_1PF_NDCO_3000_3999,C06_1PF_NDCO_4000ov,C06_1PF_NDCO_NS,C06_1PF_NDCO_Tot,C06_1PF_T_0_299,C06_1PF_T_300_449,C06_1PF_T_450_599,C06_1PF_T_600_799,C06_1PF_T_800_999,C06_1PF_T_1000_1399,C06_1PF_T_1400_1799,C06_1PF_T_1800_2399,C06_1PF_T_2400_2999,C06_1PF_T_3000_3999,C06_1PF_T_4000ov,C06_1PF_T_NS,C06_1PF_T_T,C06_T_0_299,C06_T_300_449,C06_T_450_599,C06_T_600_799,C06_T_800_999,C06_T_1000_1399,C06_T_1400_1799,C06_T_1800_2399,C06_T_2400_2999,C06_T_3000_3999,C06_T_4000ov,C06_T_NS,C06_T_T,C11_CFNC_0_299,C11_CFNC_300_449,C11_CFNC_450_599,C11_CFNC_600_799,C11_CFNC_800_999,C11_CFNC_1000_1399,C11_CFNC_1400_1799,C11_CFNC_1800_2399,C11_CFNC_2400_2999,C11_CFNC_3000_3999,C11_CFNC_4000ov,C11_CFNC_NS,C11_CFNC_T,C11_CF_Cu15DS_0_299,C11_CF_Cu15DS_300_449,C11_CF_Cu15DS_450_599,C11_CF_Cu15DS_600_799,C11_CF_Cu15DS_800_999,C11_CF_Cu15DS_1000_1399,C11_CF_Cu15DS_1400_1799,C11_CF_Cu15DS_1800_2399,C11_CF_Cu15DS_2400_2999,C11_CF_Cu15DS_3000_3999,C11_CF_Cu15DS_4000ov,C11_CF_Cu15DS_NS,C11_CF_Cu15DS_Tot,C11_CF_Cu15NDS_0_299,C11_CF_Cu15NDS_300_449,C11_CF_Cu15NDS_450_599,C11_CF_Cu15NDS_600_799,C11_CF_Cu15NDS_800_999,C11_CF_Cu15NDS_1000_1399,C11_CF_Cu15NDS_1400_1799,C11_CF_Cu15NDS_1800_2399,C11_CF_Cu15NDS_2400_2999,C11_CF_Cu15NDS_3000_3999,C11_CF_Cu15NDS_4000ov,C11_CF_Cu15NDS_NS,C11_CF_Cu15NDS_Tot,C11_CF_NCu15DS_0_299,C11_CF_NCu15DS_300_449,C11_CF_NCu15DS_450_599,C11_CF_NCu15DS_600_799,C11_CF_NCu15DS_800_999,C11_CF_NCu15DS_1000_1399,C11_CF_NCu15DS_1400_1799,C11_CF_NCu15DS_1800_2399,C11_CF_NCu15DS_2400_2999,C11_CF_NCu15DS_3000_3999,C11_CF_NCu15DS_4000ov,C11_CF_NCu15DS_NS,C11_CF_NCu15DS_Tot,C11_CF_NDCO_0_299,C11_CF_NDCO_300_449,C11_CF_NDCO_450_599,C11_CF_NDCO_600_799,C11_CF_NDCO_800_999,C11_CF_NDCO_1000_1399,C11_CF_NDCO_1400_1799,C11_CF_NDCO_1800_2399,C11_CF_NDCO_2400_2999,C11_CF_NDCO_3000_3999,C11_CF_NDCO_4000ov,C11_CF_NDCO_NS,C11_CF_NDCO_Tot,C11_T_0_299,C11_T_300_449,C11_T_450_599,C11_T_600_799,C11_T_800_999,C11_T_1000_1399,C11_T_1400_1799,C11_T_1800_2399,C11_T_2400_2999,C11_T_3000_3999,C11_T_4000ov,C11_T_NS,C11_T_T,C11_1PF_Cu15DS_0_299,C11_1PF_Cu15DS_300_449,C11_1PF_Cu15DS_450_599,C11_1PF_Cu15DS_600_799,C11_1PF_Cu15DS_800_999,C11_1PF_Cu15DS_1000_1399,C11_1PF_Cu15DS_1400_1799,C11_1PF_Cu15DS_1800_2399,C11_1PF_Cu15DS_2400_2999,C11_1PF_Cu15DS_3000_3999
101011001,22,12,6,3,3,5,10,111,9,4,9,22,20,32,26,14,3,3,0,23,165,22,41,54,115,153,288,233,142,34,21,10,68,1181,0,0,3,5,3,5,4,0,0,0,0,0,20,0,9,9,19,20,38,18,9,4,0,0,7,133,0,0,7,5,3,3,0,0,0,0,0,3,21,7,4,4,7,7,8,6,3,0,0,0,8,54,7,13,23,36,33,54,28,12,4,0,0,18,228,57,76,93,208,258,477,342,210,52,26,15,133,1947,22,10,18,44,43,118,133,101,52,19,17,46,623,4,3,4,4,8,22,33,34,16,11,3,3,145,10,15,12,26,42,148,216,180,68,38,22,24,801,5,3,6,5,18,27,26,39,9,5,3,3,149,11,3,3,13,19,35,36,30,18,10,0,10,188,30,24,25,48,87,232,311,283,111,64,28,40,1283,0,0,3,5,3,7,6,5,0,0
101011002,19,10,15,3,3,0,12,83,3,3,6,12,7,14,9,16,0,0,0,9,79,11,32,31,67,63,150,112,109,33,12,6,48,674,0,3,0,0,3,0,3,0,4,0,0,0,13,3,7,8,0,4,15,3,5,4,0,0,8,57,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15,3,0,0,6,0,0,0,6,34,7,10,8,15,10,15,6,11,8,0,0,14,104,23,64,63,116,106,235,157,155,54,31,12,103,1119,29,8,8,37,29,68,51,73,47,42,16,18,426,3,0,3,3,3,16,20,18,14,9,4,9,102,18,7,3,10,15,76,63,89,51,35,18,25,410,5,3,3,5,6,14,8,18,6,9,0,4,81,6,4,3,5,9,9,18,13,9,3,4,8,91,32,14,12,23,33,115,109,138,80,56,26,46,684,0,0,0,0,5,4,4,7,0,0
101011003,7,6,4,7,0,0,4,31,0,3,4,7,5,13,3,0,0,0,0,4,39,0,9,12,31,60,100,71,45,15,9,3,28,383,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,9,7,9,3,0,0,0,3,40,0,3,0,5,4,0,0,0,0,0,0,0,12,0,3,0,0,3,4,0,3,3,0,3,3,22,3,12,0,8,16,11,9,6,3,0,3,6,77,9,24,17,56,98,163,115,72,30,18,9,51,662,9,3,8,10,14,20,26,50,32,27,17,15,231,0,0,0,0,6,6,13,10,6,8,6,4,59,5,3,0,10,6,44,48,96,50,26,10,11,309,0,5,0,0,3,9,11,5,3,4,0,3,43,3,0,0,8,0,11,3,9,3,3,0,3,43,8,8,0,18,15,70,75,120,62,41,16,21,454,0,0,0,0,0,4,0,3,0,0
101011004,9,5,13,4,7,4,7,66,4,4,10,8,3,18,13,14,7,3,7,4,95,13,18,30,42,41,120,108,124,89,43,34,44,706,0,3,0,0,3,3,3,0,0,0,0,0,12,3,0,3,3,3,6,4,3,3,3,0,3,34,0,0,0,0,3,3,3,0,0,3,0,3,15,0,0,0,0,3,3,3,3,0,0,0,3,15,3,3,3,3,12,15,13,6,3,6,0,9,76,28,26,47,64,80,190,176,196,127,82,45,104,1165,26,7,13,14,15,68,54,77,76,74,52,21,497,4,4,5,0,6,10,10,24,20,29,15,7,134,9,4,4,8,15,47,88,111,92,111,57,11,557,3,0,4,4,3,15,8,20,17,13,16,9,112,3,8,3,3,5,8,16,10,3,5,10,6,80,19,16,16,15,29,80,122,165,132,158,98,33,883,0,0,0,0,0,0,0,0,3,0
101011005,12,5,3,3,3,0,3,50,3,4,6,14,10,8,7,0,3,3,0,3,61,8,33,45,96,89,160,93,55,23,9,3,34,648,0,0,0,0,5,5,0,0,0,0,0,0,10,5,3,3,8,9,13,6,0,0,0,0,5,52,0,3,3,6,0,0,0,3,0,0,0,0,15,4,5,3,5,7,0,0,0,0,0,0,0,24,9,11,9,19,21,18,6,3,0,0,0,5,101,31,62,64,146,147,240,118,68,26,9,8,71,990,11,18,7,18,26,67,30,22,8,8,4,9,228,0,3,3,5,10,26,27,16,6,8,4,0,108,3,5,8,16,27,107,101,75,21,23,6,9,401,3,0,3,5,5,23,12,3,3,0,0,3,60,3,6,0,3,6,18,10,3,7,0,0,4,60,9,14,14,29,48,174,150,97,37,31,10,16,629,0,0,0,0,3,3,3,0,0,0
101011006,3,0,0,3,3,0,4,27,3,9,0,9,5,6,3,0,0,0,0,5,40,9,31,32,53,53,63,31,18,3,6,7,37,343,0,0,5,5,0,0,0,0,0,0,0,0,10,0,12,6,9,7,0,0,0,0,0,0,5,39,0,3,3,0,0,0,0,0,0,3,0,3,12,0,0,0,6,0,0,0,0,0,0,0,4,10,0,15,14,20,7,0,0,0,0,3,0,12,71,20,63,65,92,87,90,39,28,6,9,11,92,602,35,15,12,27,32,43,26,18,10,3,8,11,240,7,0,3,3,13,13,6,6,0,5,3,4,63,19,9,8,13,20,39,35,27,4,10,3,17,204,4,3,5,3,3,8,3,8,0,0,0,0,37,3,3,3,3,3,6,3,8,0,4,0,3,39,33,15,19,22,39,66,47,49,4,19,6,24,343,0,0,0,0,0,0,0,0,0,0
101021007,6,0,0,0,0,0,0,6,3,0,0,5,0,0,0,0,3,0,0,4,15,7,5,0,12,7,27,10,11,10,0,0,9,98,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,3,4,7,3,0,0,0,0,0,0,0,17,7,12,8,31,22,38,22,14,15,0,6,17,192,6,3,3,13,10,17,12,20,8,12,10,5,119,0,0,0,0,4,0,6,5,0,3,0,3,21,3,3,3,5,6,9,32,24,10,4,4,8,111,0,0,0,0,0,5,3,4,4,0,0,0,16,3,0,0,0,0,5,0,0,5,0,4,3,20,6,3,3,5,10,19,41,33,19,7,8,14,168,0,0,0,0,0,5,0,0,3,0
101021008,18,14,10,3,0,0,9,76,4,0,10,8,8,26,17,12,4,3,5,6,103,21,10,13,31,50,164,132,118,31,15,11,43,639,0,0,0,0,3,0,0,3,3,0,0,0,9,3,3,3,5,4,17,3,3,3,3,0,0,47,0,0,0,0,3,3,3,0,0,0,0,3,12,0,5,0,6,4,6,3,3,3,0,0,0,30,3,8,3,11,14,26,9,9,9,3,0,3,98,24,24,24,61,95,251,191,182,52,26,11,55,996,11,6,4,7,20,29,34,73,41,26,3,16,270,0,0,0,3,4,7,12,26,4,14,0,3,73,6,5,3,4,6,37,41,108,75,43,21,15,364,0,0,4,0,5,15,16,17,7,5,3,7,79,8,3,3,3,6,9,19,25,6,7,7,3,99,14,8,10,10,21,68,88,176,92,69,31,28,615,0,0,0,0,0,3,4,0,0,0
101021009,7,9,3,0,0,0,3,29,0,3,3,3,6,16,10,9,3,0,3,3,59,6,10,12,24,34,99,90,74,15,9,9,26,408,0,3,0,0,0,3,0,0,3,0,0,0,9,0,7,4,6,3,13,20,7,0,0,0,9,69,0,0,4,11,0,0,5,0,0,0,0,0,20,0,6,3,0,12,11,0,0,0,0,0,6,38,0,16,11,17,15,27,25,7,3,0,0,15,136,21,39,30,54,68,175,167,125,22,16,13,57,787,11,4,6,9,12,45,44,79,55,36,15,16,332,4,0,0,3,3,7,7,7,11,3,0,4,49,6,3,3,0,7,36,42,85,65,36,12,13,308,0,0,0,3,4,4,9,8,3,7,0,0,38,4,0,3,5,9,11,15,6,4,6,0,6,69,14,3,6,11,23,58,73,106,83,52,12,23,464,3,0,0,0,0,3,3,3,3,0
101021010,3,3,5,0,4,0,3,24,0,0,3,3,5,5,6,0,0,0,0,0,22,0,8,14,12,16,33,51,40,8,12,0,9,203,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,3,3,5,0,0,0,0,0,17,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,4,3,6,0,0,0,0,0,0,13,0,0,3,7,9,15,5,0,0,0,0,0,39,3,14,20,26,34,76,68,61,20,19,6,23,370,5,3,0,3,10,18,17,41,37,21,21,0,176,0,0,0,0,0,0,7,0,4,5,3,4,23,0,0,3,0,6,13,21,38,27,15,12,7,142,0,0,3,0,0,3,5,5,5,3,4,0,28,0,0,0,6,0,3,3,4,5,3,0,0,24,0,0,6,6,6,19,36,47,41,26,19,11,217,0,0,0,0,0,0,0,0,0,0
