region_id,C11_AI_NS_R100_149,C11_AI_NS_R150_199,C11_AI_NS_R200_224,C11_AI_NS_R225_274,C11_AI_NS_R275_349,C11_AI_NS_R350_449,C11_AI_NS_R450_549,C11_AI_NS_R550_649,C11_AI_NS_R650m,C11_AI_NS_R_NS,C11_AI_NS_R_Tot,C11_Tot_R0_74,C11_Tot_R75_99,C11_Tot_R100_149,C11_Tot_R150_199,C11_Tot_R200_224,C11_Tot_R225_274,C11_Tot_R275_349,C11_Tot_R350_449,C11_Tot_R450_549,C11_Tot_R550_649,C11_Tot_R650m,C11_Tot_R_NS,C11_Tot_R_Tot
102021054,7,9,6,12,5,0,0,0,0,15,60,63,38,84,191,132,299,283,71,15,6,3,49,1234
102021055,0,0,0,0,0,0,0,0,0,0,0,16,0,6,14,19,90,198,121,22,7,0,6,499
102021056,0,0,0,0,0,8,3,0,0,3,17,30,9,42,56,20,22,140,462,72,6,5,20,884
102021057,9,5,0,0,10,3,0,0,0,21,60,52,128,127,132,93,165,305,78,8,5,9,72,1174
103011058,3,12,11,11,9,0,0,0,3,15,76,159,116,306,512,438,659,501,204,24,3,15,89,3026
103011059,7,0,0,0,3,0,0,0,0,4,17,50,42,86,124,56,102,165,112,13,0,6,15,771
103011060,3,0,0,0,0,0,0,0,0,3,12,96,18,61,51,31,33,25,12,6,0,0,21,354
103011061,3,3,3,3,0,0,0,0,0,3,18,59,36,68,68,73,68,23,4,0,0,0,19,418
103021062,13,0,0,0,0,0,0,0,0,9,29,246,46,274,121,21,12,3,0,0,0,6,44,773
103021063,14,11,0,0,0,0,0,0,0,7,35,72,78,234,364,120,82,25,9,3,3,10,24,1024
103021064,3,5,3,0,0,0,0,0,0,3,17,117,28,87,126,28,18,0,3,0,0,4,24,435
103021065,5,9,4,3,0,0,0,0,0,12,40,172,85,248,343,84,40,23,3,0,0,11,60,1069
103021066,4,4,0,0,0,0,0,0,0,0,15,80,39,102,58,9,6,0,0,0,0,3,18,315
103021067,6,9,3,3,0,3,0,0,0,9,44,94,108,275,342,107,152,89,38,3,0,5,61,1274
103021068,3,0,0,0,0,0,0,0,0,0,9,96,24,109,37,4,5,6,0,0,0,0,15,296
103021069,0,3,0,3,0,0,0,0,0,5,15,128,32,98,91,41,50,25,0,3,3,6,40,517
103031070,13,8,4,0,3,0,0,0,0,12,47,99,103,254,412,227,188,60,39,0,0,13,41,1436
103031071,4,5,0,0,0,0,0,0,0,0,14,77,23,85,156,54,37,28,0,5,0,0,22,487
103031072,12,4,3,3,4,0,0,0,3,19,52,66,31,126,180,171,257,249,169,34,3,24,59,1369
103031073,5,7,0,0,0,0,0,0,0,0,12,63,14,81,114,31,24,9,0,0,0,3,12,351
103031074,0,5,12,0,0,0,0,0,0,9,30,183,22,95,126,77,84,55,24,6,0,6,39,717
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,6,5,0,0,0,0,0,0,0,3,18,69,47,90,171,66,64,36,15,0,3,4,30,595
103041077,10,10,4,7,10,0,3,0,0,39,106,135,195,308,548,315,536,427,149,56,16,42,174,2901
103041078,5,18,0,0,0,5,0,0,0,13,46,65,55,120,202,128,286,367,307,89,18,27,62,1726
103041079,0,7,0,0,0,3,0,0,0,4,17,176,21,88,152,66,72,51,33,0,3,6,41,709
104011080,19,9,6,12,10,3,0,0,5,18,100,111,134,266,411,275,475,347,81,6,4,10,81,2201
104011081,4,3,0,3,3,3,0,0,0,6,25,161,14,97,156,104,142,103,27,7,0,6,34,851
104011082,9,14,4,9,3,0,3,0,3,9,57,101,27,174,308,214,387,458,118,37,12,39,45,1920
104021083,0,5,0,0,4,0,0,0,0,3,12,50,17,52,59,54,91,153,89,3,0,3,24,595
104021084,8,13,3,9,6,3,3,0,0,24,77,97,145,165,373,233,394,513,320,84,15,26,112,2477
104021085,3,7,3,3,4,3,0,0,0,15,51,84,149,121,164,166,256,397,234,39,12,6,67,1695
104021086,0,0,0,0,3,0,0,0,0,0,6,34,0,10,28,20,36,41,28,9,0,0,0,206
104021087,0,3,0,0,0,0,0,0,0,0,3,56,10,50,69,44,31,6,0,0,0,3,10,279
104021088,0,0,3,3,3,3,0,0,0,3,15,34,6,15,27,35,83,166,194,64,12,18,15,669
104021089,13,11,4,4,9,6,0,0,0,11,61,114,100,193,262,187,364,512,306,45,9,14,77,2183
104021090,3,3,0,3,0,0,0,0,0,4,16,30,35,58,61,67,103,105,38,7,0,6,12,522
104021091,3,3,0,0,7,3,0,0,0,7,29,65,18,93,146,117,230,317,198,18,3,12,37,1254
105011092,3,3,0,0,0,0,0,0,0,3,20,280,75,137,94,24,6,6,6,0,0,6,49,683
105011093,0,3,0,0,0,0,0,0,0,4,13,152,46,180,146,53,57,36,7,6,6,9,38,736
105011094,7,3,0,0,3,0,0,0,0,3,26,162,35,173,94,12,9,6,3,0,0,3,38,535
105011095,11,4,0,0,0,0,3,0,0,3,30,145,64,204,120,44,24,6,6,9,0,0,39,661
105011096,16,5,0,0,0,3,0,0,0,12,43,392,77,253,141,28,18,0,12,3,0,6,97,1027
105021097,11,20,3,4,3,0,0,0,0,16,60,208,58,400,500,175,102,70,19,9,9,24,82,1656
105021098,3,0,0,0,3,0,0,0,0,3,12,221,28,111,19,5,5,3,0,0,3,3,30,428
105031099,13,0,0,3,0,0,0,3,0,3,32,204,53,257,187,22,18,0,0,3,3,6,48,801
105031100,13,4,3,6,3,0,0,5,0,9,46,66,62,220,254,190,272,167,44,0,5,10,43,1333
105031101,6,13,8,6,3,0,0,0,0,9,62,94,138,277,410,239,413,253,99,9,0,17,74,2023
105031102,5,4,0,4,3,5,0,0,0,4,31,49,32,151,188,99,108,69,60,3,4,5,21,789
105031103,0,0,0,0,3,0,0,0,0,0,3,56,7,17,22,19,23,19,6,0,0,0,22,191
105031104,6,3,0,0,0,0,0,0,0,4,19,84,49,148,122,22,0,0,3,0,0,9,21,458
105031105,0,5,0,0,0,0,0,0,3,8,22,129,49,187,187,77,39,9,3,0,0,10,38,728
105031106,13,8,3,0,0,0,0,0,0,3,30,142,81,303,211,66,58,5,0,4,0,6,36,912
106011107,0,0,0,0,3,0,0,0,0,12,15,61,0,26,48,52,99,179,185,29,6,14,41,740
106011108,8,10,11,13,6,0,0,0,0,19,83,110,136,209,379,241,493,418,126,10,0,16,84,2222
106011109,0,0,3,0,0,0,0,0,0,5,8,56,9,23,34,51,61,39,19,9,0,3,20,324
106011110,0,5,0,5,0,0,0,0,0,4,18,101,19,66,116,71,99,52,21,3,0,4,32,584
106011111,5,9,11,10,3,0,0,0,0,14,57,74,74,153,267,160,361,269,48,6,4,3,44,1463
106011112,4,0,3,7,4,5,3,0,0,17,55,79,107,144,139,122,249,351,401,75,15,14,86,1782
106011113,0,3,0,3,0,3,0,0,0,3,15,79,15,27,38,43,47,45,24,5,0,3,24,350
106021114,3,3,0,3,0,0,0,0,0,3,15,17,12,50,88,51,87,87,63,13,0,3,20,491
106021115,13,9,4,3,13,4,0,0,0,19,77,97,209,266,379,250,399,758,383,53,9,15,101,2919
106021116,0,0,0,0,3,0,0,0,0,3,6,11,0,6,19,21,37,86,72,21,3,6,9,291
106021117,3,4,0,9,4,9,0,0,0,11,55,89,115,176,181,119,277,438,420,61,4,15,64,1959
106021118,3,0,0,0,3,0,0,0,0,3,9,24,6,23,44,49,101,138,69,14,3,3,21,495
106031119,0,3,0,0,0,0,0,0,0,4,7,13,6,18,24,38,67,146,102,15,6,3,14,452
106031120,4,3,0,3,3,0,0,0,0,4,20,18,4,41,94,91,180,193,93,8,0,0,15,737
106031121,3,0,8,0,9,6,0,0,3,24,60,112,102,104,224,226,416,609,442,85,26,44,91,2481
106031122,13,4,3,4,3,3,0,0,0,20,61,87,169,221,277,234,440,340,87,13,0,12,65,1945
106031123,0,0,0,0,0,0,0,0,0,0,3,21,3,15,9,9,21,22,12,3,0,3,7,125
106031124,0,0,5,0,3,0,3,0,0,0,11,46,0,29,48,70,110,129,43,6,0,4,18,503
106031125,4,0,0,0,3,0,0,3,0,3,13,46,12,56,110,168,135,187,107,35,6,12,27,901
106041126,5,5,4,5,5,3,0,0,0,15,42,59,47,167,252,181,254,273,277,48,9,27,78,1672
106041127,0,4,0,0,0,0,0,0,0,4,11,105,12,37,60,29,39,58,34,9,6,9,26,424
106041128,7,4,0,0,0,0,0,0,0,3,18,45,33,101,134,101,116,109,46,3,9,4,35,736
106041129,11,5,0,0,0,0,0,0,0,8,38,287,29,116,137,80,65,51,26,3,0,7,73,874
107011130,22,18,4,4,12,4,0,0,3,20,114,252,363,524,579,295,441,460,168,26,6,24,116,3254
107011131,4,9,6,8,7,0,0,0,0,14,65,107,153,177,246,129,325,419,171,30,6,12,78,1853
107011132,0,0,3,0,3,0,0,0,0,3,9,12,3,3,13,15,20,105,97,16,0,4,12,300
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,10,4,0,4,4,0,0,0,0,16,49,82,151,176,100,80,164,215,111,36,8,0,62,1185
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6
107031136,0,0,0,3,0,0,4,0,0,3,10,45,16,32,33,56,89,189,206,30,4,3,21,724
107031137,4,3,0,4,6,0,0,0,0,7,27,32,45,61,85,48,109,166,79,3,0,3,28,659
107031138,0,4,0,3,3,0,0,0,0,0,10,45,9,25,49,51,99,193,175,46,20,17,20,749
107031139,0,0,0,3,0,3,0,0,0,0,6,12,3,6,16,25,45,75,100,27,3,0,4,316
107031140,0,6,0,0,0,0,0,0,0,0,6,39,16,18,48,36,52,104,122,34,9,12,21,511
107031141,3,3,0,3,0,3,0,0,3,0,18,40,57,39,53,38,80,236,299,127,17,18,27,1031
107031142,3,3,3,3,3,3,0,0,3,0,24,27,57,60,90,79,135,228,115,24,0,3,14,832
107031143,13,15,6,6,10,3,0,0,0,23,108,121,252,343,404,259,467,518,198,23,0,16,119,2720
107041144,6,4,3,9,8,4,3,0,3,11,64,114,232,175,243,129,291,467,328,91,29,21,79,2199
107041145,4,13,3,9,7,0,3,0,0,15,73,111,255,258,322,214,401,385,227,32,9,7,87,2308
107041146,3,7,3,6,7,5,0,0,0,8,48,74,63,112,230,142,234,254,282,104,27,49,61,1632
107041147,0,3,0,5,0,0,0,0,0,3,11,28,8,12,18,18,39,74,121,55,27,10,12,422
107041148,5,0,0,0,0,0,0,0,0,14,19,46,15,27,32,28,75,134,219,130,48,33,32,819
107041149,21,11,10,10,28,23,12,0,4,42,200,307,441,327,576,468,830,1324,930,420,165,88,170,6046
107041150,3,3,3,3,0,0,3,0,3,16,51,106,237,150,173,106,152,339,282,99,24,24,78,1770
108011151,0,0,3,0,0,0,0,0,0,5,8,51,10,46,93,68,40,22,4,0,0,4,28,366
108011152,9,6,4,5,8,3,0,0,0,4,50,72,39,156,341,138,301,382,163,22,11,6,41,1672
108011153,3,3,0,3,0,0,0,0,0,3,15,46,6,39,85,54,91,75,23,0,0,3,24,446
108011154,0,11,4,0,3,0,0,0,0,10,31,44,51,82,223,102,141,135,28,0,6,10,33,855
108021155,7,12,12,6,3,0,0,0,0,9,56,103,96,254,475,285,261,83,17,4,0,12,55,1645
108021156,3,8,5,3,0,0,0,0,0,3,25,106,10,114,142,97,122,66,29,9,0,3,36,734
108021157,7,0,0,0,0,0,0,0,0,4,11,29,25,74,80,76,95,56,19,0,6,0,19,479
108021158,8,8,0,10,0,0,0,0,0,11,43,56,95,168,215,114,181,158,33,5,0,6,37,1068
108021159,0,4,3,0,0,0,0,0,0,3,10,84,15,88,88,82,67,60,19,0,0,0,16,519
108021160,3,3,3,9,0,3,0,0,0,3,24,25,5,40,139,94,174,119,39,26,0,9,24,694
108031161,0,0,0,0,0,0,0,0,0,0,0,20,6,5,6,9,0,4,4,0,0,0,6,60
108041162,4,7,7,0,4,0,3,0,0,5,36,63,53,76,204,137,264,341,166,21,6,15,43,1389
108041163,6,8,8,9,4,6,3,0,3,23,76,100,108,146,426,277,544,760,576,132,17,31,95,3212
108041164,5,12,4,5,7,3,0,3,0,19,72,112,176,191,254,196,317,424,257,46,12,13,92,2090
108041165,0,0,3,0,0,0,0,0,0,5,8,75,8,35,54,34,35,37,25,5,0,0,11,319
108041166,0,3,0,4,0,0,0,0,0,11,18,43,41,101,112,96,171,200,84,9,6,12,33,908
108051167,10,0,0,0,0,0,0,0,0,0,14,76,18,99,103,67,59,44,9,0,0,6,22,503
108051168,3,0,0,3,3,0,0,0,0,3,15,45,12,44,145,113,240,214,72,6,6,7,27,931
108051169,18,26,13,13,4,5,0,0,0,16,109,137,178,382,686,311,502,252,47,12,3,19,93,2622
108051170,4,3,3,3,0,0,0,0,0,9,26,115,14,107,170,111,164,108,18,3,0,15,36,861
108051171,0,8,0,7,0,0,0,0,0,3,21,30,19,81,101,72,136,32,5,0,0,0,11,487
109011172,6,3,3,0,3,0,0,0,0,6,24,41,39,160,196,148,244,236,145,22,10,9,32,1282
109011173,7,3,3,4,4,0,0,0,0,4,32,49,76,213,207,138,212,164,43,6,0,0,34,1142
109011174,9,3,7,3,3,0,0,0,0,11,41,79,131,320,281,179,252,210,83,20,10,16,56,1637
109011175,3,5,3,0,0,0,0,0,0,8,25,142,28,140,166,72,58,40,8,0,6,6,46,712
109011176,16,8,7,4,0,0,0,0,3,20,66,69,107,462,563,248,329,180,31,7,0,15,82,2093
109021177,5,3,0,0,0,0,0,0,0,3,11,78,21,134,82,9,11,0,6,3,6,3,27,380
109021178,5,3,4,0,0,0,0,0,0,3,21,89,25,142,197,45,44,15,14,0,0,3,18,592
109021179,4,0,0,0,0,0,0,0,0,3,13,136,17,83,91,14,4,0,0,0,3,7,27,382
109031180,6,4,0,4,0,0,0,0,0,5,22,35,24,123,165,77,90,21,3,3,0,6,26,573
109031181,3,0,3,3,0,0,0,0,0,3,12,88,30,70,89,55,94,39,8,9,6,3,17,508
109031182,22,5,0,3,0,0,0,0,0,10,50,52,45,271,254,62,58,24,10,0,0,9,32,817
109031183,8,6,3,0,0,0,0,0,0,6,28,226,36,161,98,23,13,15,3,4,0,3,43,625
109031184,0,6,0,5,0,0,0,0,0,3,14,49,6,18,94,60,136,70,28,6,3,12,21,503
109031185,8,5,0,3,0,0,0,0,0,9,31,157,70,218,226,69,56,18,0,6,0,8,46,874
110011186,10,9,4,4,7,12,3,0,3,14,78,149,129,336,634,367,516,451,266,25,7,19,96,2995
110011187,3,0,0,3,0,0,0,0,0,3,12,101,16,84,98,32,33,8,3,0,0,3,29,407
110011188,3,4,0,0,0,0,0,5,0,0,12,82,14,80,96,42,43,29,21,0,5,3,27,442
110011189,3,0,0,3,0,0,0,0,0,3,9,113,23,87,64,20,3,0,0,0,0,6,22,338
110021190,9,6,3,0,0,0,0,0,0,5,37,100,42,235,256,115,74,17,0,0,3,9,51,902
110021191,10,8,10,0,3,0,0,0,0,18,57,117,75,247,308,156,275,98,39,3,3,11,61,1393
110021192,4,3,0,0,0,0,0,0,0,0,11,163,23,99,73,30,15,0,0,3,0,0,22,428
110021193,3,3,0,0,0,0,0,0,0,0,13,157,35,133,91,24,7,3,9,3,0,0,29,491
110021194,0,10,7,0,0,0,0,0,0,0,23,91,28,162,208,73,42,8,5,0,0,6,22,645
110031195,22,12,0,3,3,0,0,0,0,9,68,94,49,304,349,102,161,82,46,6,9,3,47,1252
110031196,3,0,0,0,0,0,0,0,4,5,27,397,23,201,66,24,29,3,3,0,0,4,66,816
110031197,7,6,4,3,3,3,0,0,0,7,36,59,53,231,172,72,86,83,51,12,0,12,34,865
110031198,9,0,0,0,0,0,0,0,0,6,18,181,34,146,90,21,23,4,0,3,0,0,39,541
110041199,8,13,3,4,3,3,0,0,0,3,43,52,36,170,256,160,181,106,55,11,6,14,44,1091
110041200,0,3,0,0,0,0,0,0,0,5,8,138,16,54,60,39,23,21,9,6,0,6,43,415
110041201,3,4,0,0,0,0,0,0,0,8,26,179,42,186,218,63,70,41,0,0,0,7,56,862
110041202,11,16,5,6,3,3,0,0,3,18,74,91,80,252,448,318,482,402,175,15,0,15,69,2347
110041203,11,7,5,8,7,0,0,0,0,6,44,87,63,193,314,212,366,438,105,16,0,6,54,1854
110041204,5,3,4,6,0,0,0,0,0,5,31,37,68,104,196,137,143,95,21,0,0,0,24,825
110041205,8,5,3,3,0,0,0,0,0,9,34,249,44,225,241,102,106,87,41,10,0,9,79,1193
111011206,9,7,3,4,0,0,0,0,0,9,43,77,106,130,193,109,193,330,190,72,14,18,47,1479
111011207,8,3,0,5,3,0,0,0,0,6,31,47,46,76,116,67,167,155,56,15,6,15,24,790
111011208,6,4,0,5,9,0,0,0,3,9,44,104,123,149,211,127,317,639,359,69,12,11,73,2194
111011209,0,9,0,0,5,0,0,0,0,11,33,76,65,107,161,95,265,505,200,68,12,9,60,1623
111011210,18,3,3,3,0,0,3,0,0,15,66,90,249,278,165,114,161,164,89,20,3,18,57,1408
111011211,0,0,0,0,0,0,0,0,0,0,4,18,15,11,18,12,24,36,41,20,0,9,0,204
111011212,6,9,3,3,0,3,0,0,0,9,36,40,64,96,109,79,183,202,142,38,14,6,38,1011
111011213,0,0,3,0,0,0,0,0,0,0,8,21,3,8,18,21,42,105,144,59,8,6,3,438
111011214,0,4,4,3,3,0,0,0,0,13,32,51,32,35,110,79,160,352,238,68,10,20,34,1189
111021215,10,4,0,3,3,0,0,0,0,7,30,51,93,124,124,73,192,181,60,19,0,3,51,971
111021216,0,0,3,3,0,4,3,0,0,6,19,24,6,25,42,55,166,226,99,12,0,0,24,679
111021217,5,0,0,3,0,0,0,0,0,4,15,41,59,83,41,38,98,168,129,81,0,3,34,775
111021218,6,0,0,4,5,0,3,0,0,8,31,92,43,121,170,111,174,235,131,25,0,18,40,1160
111021219,10,3,0,4,6,3,0,0,3,11,52,79,112,155,188,54,274,314,134,25,11,16,60,1422
111021220,0,0,0,3,5,0,0,0,0,3,16,32,9,71,60,45,140,196,76,18,3,3,18,671
111021221,0,0,0,0,4,0,0,0,0,5,9,13,3,10,33,35,36,121,29,3,0,0,8,291
111031222,3,3,0,0,0,0,0,0,0,9,22,68,60,69,115,77,223,405,287,69,18,9,51,1451
111031223,4,0,0,6,4,0,0,0,0,4,18,50,43,100,107,87,180,179,22,3,3,3,35,812
111031224,11,5,3,4,4,3,0,0,0,23,76,148,212,220,192,125,204,365,324,110,38,23,89,2050
111031225,4,3,3,0,8,3,0,0,0,9,37,74,119,141,224,133,270,497,310,61,27,15,44,1915
111031226,3,0,0,3,0,0,0,3,0,3,15,16,23,25,44,32,76,195,137,37,6,3,19,613
111031227,4,7,3,8,6,0,0,0,0,17,58,117,137,176,229,181,281,580,301,26,9,24,82,2143
111031228,3,6,3,3,3,3,3,0,3,7,40,87,138,63,114,106,239,390,359,148,75,52,40,1811
111031229,8,0,3,3,6,11,5,0,9,15,79,147,256,105,168,102,226,442,559,279,129,141,81,2635
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
111031231,4,4,0,6,7,3,0,0,3,6,43,69,110,120,136,85,234,364,202,70,28,64,44,1526
111031232,5,3,0,0,0,0,0,0,0,3,15,47,64,59,68,25,59,123,83,32,9,9,16,594
111031233,4,5,3,3,3,0,0,0,0,19,59,105,162,161,180,115,274,557,251,39,12,11,167,2034
111031234,8,3,3,0,3,8,0,0,3,9,52,66,133,152,218,109,239,420,234,34,14,37,52,1708
111031235,4,3,0,5,8,0,0,0,3,5,31,40,42,80,137,91,232,372,268,78,20,18,31,1409
112011236,9,9,3,7,4,8,3,0,5,25,89,135,223,186,243,165,340,624,534,101,12,32,94,2689
112011237,0,0,3,0,3,4,0,3,5,7,28,107,29,90,132,98,195,286,255,44,16,5,36,1293
112011238,0,4,0,0,0,0,0,3,0,3,10,67,9,10,50,31,36,75,117,79,44,32,21,571
112011239,0,0,0,5,0,4,0,4,0,6,19,46,15,41,76,68,123,205,368,79,15,11,22,1069
112011240,8,3,0,0,0,7,3,3,5,12,45,59,21,76,68,46,71,150,329,228,127,131,67,1373
112011241,10,3,0,3,0,0,0,0,3,3,26,45,11,93,126,84,160,139,48,14,0,12,19,751
112011242,0,0,0,3,3,0,3,0,3,3,15,20,3,11,11,24,32,133,271,111,29,23,12,680
112011243,0,3,0,0,0,0,0,0,0,7,10,57,10,39,71,61,74,152,174,51,6,17,29,741
112021244,11,12,10,4,4,0,0,0,0,14,64,72,87,182,287,162,287,254,17,6,0,15,63,1432
112021245,3,0,0,3,0,0,0,0,0,3,15,96,24,68,91,40,74,32,8,0,0,0,31,464
112021246,4,6,0,5,4,0,0,0,0,9,35,55,95,117,191,150,295,334,141,16,0,9,44,1447
112021247,4,0,0,4,0,0,0,0,0,4,15,102,11,112,129,66,145,51,18,6,0,0,29,669
112021248,12,7,4,5,7,0,0,0,3,14,63,97,122,254,442,277,371,542,123,15,3,12,68,2326
112021249,0,4,0,4,7,3,0,0,0,3,21,156,19,112,135,110,125,176,89,21,3,6,41,993
112031250,4,4,4,0,3,5,4,3,0,3,38,48,37,86,123,94,149,363,336,143,73,66,34,1552
112031251,3,3,3,0,3,0,0,0,3,3,27,22,44,106,154,92,131,265,126,9,0,7,28,984
112031252,0,4,3,0,3,0,0,0,0,0,17,110,10,55,93,63,107,142,88,12,0,9,31,720
112031253,0,0,0,4,7,3,3,0,0,9,35,59,30,65,68,75,192,356,490,74,10,16,48,1483
112031254,5,12,3,12,12,14,3,0,3,19,97,107,104,146,165,164,376,730,479,131,19,34,94,2549
112031255,8,8,3,3,10,8,0,0,6,22,85,93,149,180,174,105,225,606,674,157,33,28,102,2526
