region_id,C06_F_u_a_a_h_FH_One_PFam,C06_F_u_a_a_h_FH_oth_fa,C06_F_u_a_a_h_FH_Tot,C06_F_u_a_a_h_LP_H,C06_F_u_a_a_h_GH,C06_F_u_a_a_h_OH,C06_F_u_a_a_h_Tot,C06_F_u_a_T_FH_CF_no_ch,C06_F_u_a_T_FH_CF_w_ch,C06_F_u_a_T_FH_One_PFam,C06_F_u_a_T_FH_oth_fa,C06_F_u_a_T_FH_Tot,C06_F_u_a_T_LP_H,C06_F_u_a_T_GH,C06_F_u_a_T_OH,C06_F_u_a_T_Tot,C06_OD_C_c_hb_FH_CF_no_ch,C06_OD_C_c_hb_FH_CF_w_ch,C06_OD_C_c_hb_FH_One_PFam,C06_OD_C_c_hb_FH_oth_fa,C06_OD_C_c_hb_FH_Tot,C06_OD_C_c_hb_LP_H,C06_OD_C_c_hb_GH,C06_OD_C_c_hb_OH,C06_OD_C_c_hb_Tot,C06_OD_Ih_t_s_FH_CF_no_ch,C06_OD_Ih_t_s_FH_CF_w_ch,C06_OD_Ih_t_s_FH_One_PFam,C06_OD_Ih_t_s_FH_oth_fa,C06_OD_Ih_t_s_FH_Tot,C06_OD_Ih_t_s_LP_H,C06_OD_Ih_t_s_GH,C06_OD_Ih_t_s_OH,C06_OD_Ih_t_s_Tot,C06_OD_H_f_so_FH_CF_no_ch,C06_OD_H_f_so_FH_CF_w_ch,C06_OD_H_f_so_FH_One_PFam,C06_OD_H_f_so_FH_oth_fa,C06_OD_H_f_so_FH_Tot,C06_OD_H_f_so_LP_H,C06_OD_H_f_so_GH,C06_OD_H_f_so_OH,C06_OD_H_f_so_Tot,C06_OD_T_FH_CF_no_ch,C06_OD_T_FH_CF_w_ch,C06_OD_T_FH_One_PFam,C06_OD_T_FH_oth_fa,C06_OD_T_FH_Tot,C06_OD_Tot_LP_H,C06_OD_Tot_GH,C06_OD_Tot_OH,C06_OD_T_T,C06_DS_ns_FH_CF_no_ch,C06_DS_ns_FH_CF_w_ch,C06_DS_ns_FH_One_PFam,C06_DS_ns_FH_oth_fa,C06_DS_ns_FH_Tot,C06_DS_ns_LP_H,C06_DS_ns_GH,C06_DS_ns_OH,C06_DS_NS_T,C06_T_FH_CF_no_ch,C06_T_FH_CF_w_ch,C06_T_FH_One_PFam,C06_T_FH_oth_fa,C06_T_FH_Tot,C06_Tot_LP_H,C06_Tot_GH,C06_Tot_OH,C06_T_T,C11_S_h_FH_CF_no_ch,C11_S_h_FH_CF_w_ch,C11_S_h_FH_One_PFam,C11_S_h_FH_oth_fa,C11_S_h_FH_Tot,C11_S_h_LP_H,C11_S_h_GH,C11_S_h_OH,C11_S_h_Tot,C11_Sd_r_t_1_FH_CF_no_ch,C11_Sd_r_t_1_FH_CF_w_ch,C11_Sd_r_t_1_FH_One_PFam,C11_Sd_r_t_1_FH_oth_fa,C11_Sd_r_t_1_FH_Tot,C11_Sd_r_t_1_LP_H,C11_Sd_r_t_1_GH,C11_Sd_r_t_1_OH,C11_Sd_r_t_1_Tot,C11_Sd_r_t_2m_FH_CF_no_ch,C11_Sd_r_t_2m_FH_CF_w_ch,C11_Sd_r_t_2m_FH_One_PFam,C11_Sd_r_t_2m_FH_oth_fa,C11_Sd_r_t_2m_FH_Tot,C11_Sd_r_t_2m_LP_H,C11_Sd_r_t_2m_GH,C11_Sd_r_t_2m_OH,C11_Sd_r_t_2m_Tot,C11_Sd_r_t_T_FH_CF_no_ch,C11_Sd_r_t_T_FH_CF_w_ch,C11_Sd_r_t_T_FH_One_PFam,C11_Sd_r_t_T_FH_oth_fa,C11_Sd_r_t_T_FH_Tot,C11_Sd_r_t_T_LP_H,C11_Sd_r_t_T_GH,C11_Sd_r_t_T_OH,C11_Sd_r_t_T_Tot,C11_F_u_a_1_2_FH_CF_no_ch,C11_F_u_a_1_2_FH_CF_w_ch,C11_F_u_a_1_2_FH_One_PFam,C11_F_u_a_1_2_FH_oth_fa,C11_F_u_a_1_2_FH_Tot,C11_F_u_a_1_2_LP_H,C11_F_u_a_1_2_GH,C11_F_u_a_1_2_OH,C11_F_u_a_1_2_Tot,C11_F_u_a_3_FH_CF_no_ch,C11_F_u_a_3_FH_CF_w_ch,C11_F_u_a_3_FH_One_PFam,C11_F_u_a_3_FH_oth_fa,C11_F_u_a_3_FH_Tot,C11_F_u_a_3_LP_H,C11_F_u_a_3_GH,C11_F_u_a_3_OH,C11_F_u_a_3_Tot,C11_F_u_a_4m_FH_CF_no_ch,C11_F_u_a_4m_FH_CF_w_ch,C11_F_u_a_4m_FH_One_PFam,C11_F_u_a_4m_FH_oth_fa,C11_F_u_a_4m_FH_Tot,C11_F_u_a_4m_LP_H,C11_F_u_a_4m_GH,C11_F_u_a_4m_OH,C11_F_u_a_4m_Tot,C11_F_u_a_a_h_FH_CF_no_ch,C11_F_u_a_a_h_FH_CF_w_ch,C11_F_u_a_a_h_FH_One_PFam,C11_F_u_a_a_h_FH_oth_fa,C11_F_u_a_a_h_FH_Tot,C11_F_u_a_a_h_LP_H,C11_F_u_a_a_h_GH,C11_F_u_a_a_h_OH,C11_F_u_a_a_h_Tot,C11_F_u_a_T_FH_CF_no_ch,C11_F_u_a_T_FH_CF_w_ch,C11_F_u_a_T_FH_One_PFam,C11_F_u_a_T_FH_oth_fa,C11_F_u_a_T_FH_Tot,C11_F_u_a_T_LP_H,C11_F_u_a_T_GH,C11_F_u_a_T_OH,C11_F_u_a_T_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_T_FH_CF_no_ch,C11_OD_T_FH_CF_w_ch,C11_OD_T_FH_One_PFam,C11_OD_T_FH_oth_fa,C11_OD_T_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_T_T,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_T,C11_T_FH_CF_no_ch,C11_T_FH_CF_w_ch,C11_T_FH_One_PFam,C11_T_FH_oth_fa
101011001,0,0,3,7,0,3,13,68,13,26,4,111,378,30,70,589,12,4,0,0,16,38,4,46,104,0,0,0,0,0,0,0,0,0,9,6,4,0,19,20,4,8,51,21,10,4,0,35,58,8,54,155,0,0,0,0,0,4,0,0,4,1994,2143,1027,78,5242,2362,223,334,8161,1927,2115,989,74,5105,1852,163,184,7304,77,58,59,3,197,273,19,19,508,15,9,12,0,36,21,4,4,65,92,67,71,3,233,294,23,23,573,34,13,40,4,91,273,12,31,407,5,0,7,0,12,21,3,3,39,0,0,0,0,0,32,0,5,37,0,0,0,0,0,3,0,0,3,39,13,47,4,103,329,15,39,486,16,3,3,3,25,50,0,40,115,3,0,0,0,3,0,0,0,3,13,14,0,3,30,20,3,11,64,32,17,3,6,58,70,3,51,182,0,0,0,0,0,4,0,0,4,2090,2212,1110,87
101011002,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,9,3,3,3,0,9,10,3,9,31,3,3,0,0,6,3,0,3,12,4,0,0,0,4,3,3,0,10,10,6,3,0,19,16,6,12,53,4,3,3,0,10,3,0,3,16,1425,1340,317,30,3112,940,64,260,4376,1526,1243,352,43,3164,1007,68,212,4451,16,4,3,0,23,43,0,3,69,0,0,0,0,0,0,0,0,0,16,4,3,0,23,43,0,3,69,3,0,0,0,3,11,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,6,6,0,0,0,6,11,0,3,20,9,0,0,0,9,12,0,12,33,0,5,0,0,5,5,0,0,10,3,3,3,0,9,3,0,0,12,12,8,3,0,23,20,0,12,55,6,10,3,0,19,9,0,0,28,1566,1265,361,43
101011003,0,0,0,0,0,0,0,12,0,7,0,19,67,0,0,86,0,3,0,0,3,16,0,15,34,0,0,0,0,0,0,0,0,0,3,3,3,0,9,7,0,0,16,3,6,3,0,12,23,0,15,50,0,0,0,0,0,0,0,0,0,632,668,235,11,1546,573,36,52,2207,627,719,216,8,1570,444,42,64,2120,26,12,12,0,50,91,7,8,156,4,0,0,0,4,0,3,0,7,30,12,12,0,54,91,10,8,163,8,6,4,0,18,25,4,7,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,0,18,25,4,7,54,3,0,0,0,3,10,0,20,33,4,3,3,0,10,0,0,0,10,0,4,0,0,4,0,0,0,4,7,7,3,0,17,10,0,20,47,0,0,0,0,0,0,0,0,0,672,744,235,8
101011004,0,0,0,0,0,0,0,0,3,3,0,6,9,3,0,18,12,8,0,0,20,11,0,8,39,3,8,0,0,11,4,0,22,37,3,0,3,0,6,6,0,0,12,18,16,3,0,37,21,0,30,88,0,0,0,0,0,0,0,3,3,1084,1245,203,20,2552,526,57,157,3292,1204,1407,232,20,2863,584,56,165,3668,0,0,5,0,5,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,9,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,6,3,0,0,0,3,7,0,0,10,7,3,3,0,13,6,0,10,29,4,3,0,0,7,0,0,3,10,8,3,0,0,11,5,0,0,16,19,9,3,0,31,11,0,13,55,0,0,0,0,0,0,0,0,0,1226,1416,240,20
101011005,0,0,6,7,0,0,13,37,23,22,5,87,135,15,14,251,6,0,3,0,9,15,3,18,45,0,0,0,0,0,0,0,0,0,4,6,0,0,10,7,0,5,22,10,6,3,0,19,22,3,23,67,0,0,0,0,0,0,0,0,0,1002,1147,459,43,2651,1051,87,98,3887,974,1079,432,35,2520,816,79,135,3550,26,10,12,0,48,122,3,10,183,0,3,0,0,3,0,0,0,3,26,13,12,0,51,122,3,10,186,17,9,20,3,49,158,4,19,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,17,9,20,3,49,162,4,19,234,5,0,0,0,5,8,0,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,5,0,0,0,5,15,0,8,28,3,3,0,0,6,0,0,0,6,1025,1104,464,38
101011006,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,9,0,0,0,0,0,13,3,7,23,0,0,0,0,0,3,0,3,6,4,7,0,0,11,4,0,0,15,4,7,0,0,11,20,3,10,44,0,0,0,0,0,3,0,0,3,890,834,240,25,1989,806,51,72,2918,907,745,267,25,1944,801,62,99,2906,10,3,3,0,16,43,0,3,62,0,0,3,0,3,0,0,0,3,10,3,6,0,19,43,0,3,65,0,0,8,0,8,12,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,8,0,8,16,0,0,24,5,0,5,0,10,13,0,3,26,0,0,0,0,0,3,0,3,6,6,3,0,0,9,3,0,3,15,11,3,5,0,19,19,0,9,47,0,0,0,0,0,0,0,0,0,928,751,286,25
101021007,0,0,0,0,0,0,0,3,3,3,0,9,11,0,0,20,3,3,3,0,9,10,0,7,26,0,0,0,0,0,3,0,5,8,0,0,0,0,0,0,0,0,0,3,3,3,0,9,13,0,12,34,0,0,0,0,0,0,0,0,0,322,234,85,9,650,309,15,63,1037,423,308,118,6,855,360,24,78,1317,3,3,3,0,9,8,3,3,23,3,3,0,0,6,3,0,0,9,6,6,3,0,15,11,3,3,32,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,6,6,0,0,12,10,0,9,31,0,3,0,0,3,6,0,0,9,0,0,3,0,3,0,0,0,3,6,9,3,0,18,16,0,9,43,0,0,0,0,0,0,0,0,0,435,323,124,6
101021008,0,0,0,10,0,0,10,27,15,19,0,61,136,14,31,242,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,712,1192,474,36,2414,748,89,166,3417,592,1011,406,31,2040,477,45,98,2660,62,41,40,3,146,134,9,15,304,23,21,10,3,57,37,6,3,103,85,62,50,6,203,171,15,18,407,15,9,11,0,35,80,3,15,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,15,9,11,0,35,84,3,15,137,0,0,0,0,0,12,0,24,36,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,0,0,3,12,0,24,39,0,0,0,0,0,0,0,0,0,692,1085,467,37
101021009,0,0,3,3,0,3,9,173,101,116,21,411,810,59,166,1446,3,0,0,0,3,6,3,50,62,0,0,0,0,0,0,0,0,0,3,3,3,0,9,0,0,0,9,6,3,3,0,12,6,3,50,71,0,0,0,0,0,0,0,0,0,841,802,451,58,2152,1572,148,349,4221,555,681,270,31,1537,509,85,81,2212,96,61,51,4,212,226,21,23,482,65,48,35,8,156,105,13,17,291,161,109,86,12,368,331,34,40,773,79,73,46,7,205,411,26,64,706,118,50,55,8,231,354,37,79,701,42,17,10,5,74,80,8,36,198,4,0,0,0,4,16,0,4,24,243,140,111,20,514,861,71,183,1629,4,0,0,0,4,10,0,21,35,0,0,0,0,0,0,0,0,0,4,5,0,0,9,8,3,3,23,8,5,0,0,13,18,3,24,58,3,3,0,0,6,8,0,0,14,970,938,467,63
101021010,0,0,0,0,0,0,0,85,44,45,4,178,374,25,102,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,6,3,0,3,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,390,367,171,14,942,717,75,186,1920,262,303,86,13,664,134,13,39,850,53,36,15,3,107,106,9,12,234,51,45,30,3,129,89,15,11,244,104,81,45,6,236,195,24,23,478,50,32,22,7,111,215,16,27,369,31,13,4,3,51,99,9,23,182,41,22,13,3,79,112,11,33,235,0,0,0,0,0,3,0,0,3,122,67,39,13,241,429,36,83,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,0,9,3,0,0,12,3,3,3,0,9,6,0,0,15,0,0,0,0,0,0,0,0,0,491,454,173,32
