region_id,C06_Tot_resp_Bplace_ns,C06_Tot_resp_Tot_resp,C06_T_P_BP_B_OS,C06_T_P_Fa_only_bor_os,C06_T_P_Mo_O_B_OS,C06_T_P_BP_B_Aus,C06_T_P_Bplace_NS,C06_T_P_Tot_resp,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS,C11_Aus_Mo_O_B_OS,C11_Aus_BP_B_Aus,C11_Aus_Bplace_NS,C11_Aus_Tot_resp,C11_Aus_Ab_BP_B_OS,C11_Aus_Ab_Fa_O_B_OS,C11_Aus_Ab_Mo_O_B_OS,C11_Aus_Ab_BP_B_Aus,C11_Aus_Abor_Bplace_NS,C11_Aus_Abor_Tot_respons,C11_Chi_BP_B_OS,C11_Chi_Fa_O_B_OS,C11_Chi_Mo_O_B_OS,C11_Chi_BP_B_Aus,C11_Chi_Bplace_NS,C11_Chi_Tot_resp,C11_Cro_BP_B_OS,C11_Cro_Fa_O_B_OS,C11_Cro_Mo_O_B_OS,C11_Cro_BP_B_Aus,C11_Cro_Bplace_NS,C11_Cro_Tot_resp,C11_Dut_BP_B_OS,C11_Dut_Fa_O_B_OS,C11_Dut_Mo_O_B_OS,C11_Dut_BP_B_Aus,C11_Dut_Bplace_NS,C11_Dut_Tot_resp,C11_Eng_BP_B_OS,C11_Eng_Fa_O_B_OS,C11_Eng_Mo_O_B_OS,C11_Eng_BP_B_Aus,C11_Eng_Bplace_NS,C11_Eng_Tot_resp,C11_Fil_BP_B_OS,C11_Fil_Fa_O_B_OS,C11_Fil_Mo_O_B_OS,C11_Fil_BP_B_Aus,C11_Fil_Bplace_NS,C11_Fil_Tot_resp,C11_Fre_BP_B_OS,C11_Fre_Fa_O_B_OS,C11_Fre_Mo_O_B_OS,C11_Fre_BP_B_Aus,C11_Fre_Bplace_NS,C11_Fre_Tot_resp,C11_Ger_BP_B_OS,C11_Ger_Fa_O_B_OS,C11_Ger_Mo_O_B_OS,C11_Ger_BP_B_Aus,C11_Ger_Bplace_NS,C11_Ger_Tot_resp,C11_Gre_BP_B_OS,C11_Gre_Fa_O_B_OS,C11_Gre_Mo_O_B_OS,C11_Gre_BP_B_Aus,C11_Gre_Bplace_NS,C11_Gre_Tot_resp,C11_Hun_BP_B_OS,C11_Hun_Fa_O_B_OS,C11_Hun_Mo_O_B_OS,C11_Hun_BP_B_Aus,C11_Hun_Bplace_NS,C11_Hun_Tot_resp,C11_Ind_BP_B_OS,C11_Ind_Fa_O_B_OS,C11_Ind_Mo_O_B_OS,C11_Ind_BP_B_Aus,C11_Ind_Bplace_NS,C11_Ind_Tot_resp,C11_Iri_BP_B_OS,C11_Iri_Fa_O_B_OS,C11_Iri_Mo_O_B_OS,C11_Iri_BP_B_Aus,C11_Iri_Bplace_NS,C11_Iri_Tot_resp,C11_Ita_BP_B_OS,C11_Ita_Fa_O_B_OS,C11_Ita_Mo_O_B_OS,C11_Ita_BP_B_Aus,C11_Ita_Bplace_NS,C11_Ita_Tot_resp,C11_Kor_BP_B_OS,C11_Kor_Fa_O_B_OS,C11_Kor_Mo_O_B_OS,C11_Kor_BP_B_Aus,C11_Kor_Bplace_NS,C11_Kor_Tot_resp,C11_Leb_BP_B_OS,C11_Leb_Fa_O_B_OS,C11_Leb_Mo_O_B_OS,C11_Leb_BP_B_Aus,C11_Leb_Bplace_NS,C11_Leb_Tot_resp,C11_Mac_BP_B_OS,C11_Mac_Fa_O_B_OS,C11_Mac_Mo_O_B_OS,C11_Mac_BP_B_Aus,C11_Mac_Bplace_NS,C11_Mac_Tot_resp,C11_Mal_BP_B_OS,C11_Mal_Fa_O_B_OS,C11_Mal_Mo_O_B_OS,C11_Mal_BP_B_Aus,C11_Mal_Bplace_NS,C11_Mal_Tot_resp,C11_Mao_BP_B_OS,C11_Mao_Fa_O_B_OS,C11_Mao_Mo_O_B_OS,C11_Mao_BP_B_Aus,C11_Mao_Bplace_NS,C11_Mao_Tot_resp,C11_NZ_BP_B_OS,C11_NZ_Fa_O_B_OS,C11_NZ_Mo_O_B_OS,C11_NZ_BP_B_Aus,C11_NZ_Bplace_NS,C11_NZ_Tot_resp,C11_Pol_BP_B_OS,C11_Pol_Fa_O_B_OS,C11_Pol_Mo_O_B_OS,C11_Pol_BP_B_Aus,C11_Polish_Bplace_NS,C11_Pol_Tot_resp,C11_Rus_BP_B_OS,C11_Rus_Fa_O_B_OS,C11_Rus_Mo_O_B_OS,C11_Rus_BP_B_Aus,C11_Russian_Birthplac_ns,C11_Rus_Tot_resp,C11_Sco_BP_B_OS,C11_Sco_Fa_O_B_OS,C11_Sco_Mo_O_B_OS,C11_Sco_BP_B_Aus,C11_Sco_Birthplac_ns,C11_Sco_Tot_resp,C11_Ser_BP_B_OS,C11_Ser_Fa_O_B_OS,C11_Ser_Mo_O_B_OS,C11_Ser_BP_B_Aus,C11_Ser_Bplace_NS,C11_Ser_Tot_resp,C11_Sinha_BP_B_OS,C11_Sinh_Fa_O_B_OS,C11_Sinh_Mo_O_B_OS,C11_Sinh_BP_B_Aus,C11_Sinha_Bplace_NS,C11_Sinha_Tot_resp,C11_S_Afr_BP_B_OS,C11_S_Af_Fa_O_B_OS,C11_S_Af_Mo_O_B_OS,C11_S_Af_BP_B_Aus,C11_S_Af_Bplace_NS,C11_S_Af_Tot_resp,C11_Span_BP_B_OS,C11_Span_Fa_O_B_OS,C11_Span_Mo_O_B_OS,C11_Span_BP_B_Aus,C11_Span_Bplace_NS,C11_Span_Tot_resp,C11_Turk_BP_B_OS,C11_Turk_Fa_O_B_OS,C11_Turk_Mo_O_B_OS,C11_Turk_BP_B_Aus,C11_Turk_Bplace_NS,C11_Turk_Tot_resp,C11_Viet_BP_B_OS,C11_Viet_Fa_O_B_OS,C11_Viet_Mo_O_B_OS,C11_Viet_BP_B_Aus,C11_Viet_Bplace_NS,C11_Viet_Tot_resp,C11_Welsh_BP_B_OS,C11_Wels_Fa_O_B_OS,C11_Wels_Mo_O_B_OS,C11_Wels_BP_B_Aus,C11_Welsh_Bplace_NS,C11_Welsh_Tot_resp,C11_Other_BP_B_OS,C11_Othr_Fa_O_B_OS,C11_Othr_Mo_O_B_OS,C11_Othr_BP_B_Aus,C11_Other_Bplace_NS,C11_Other_Tot_resp,C11_Anc_ns_Bo_pa_born_os,C11_Anc_ns_Fa_on_born_os,C11_Anc_ns_Mo_on_born_os,C11_Anc_ns_Bo_pa_bor_Aus,C11_Anc_ns_Bplace_NS,C11_Anc_NS_T_resp
105011095,299,6674,215,167,117,4616,273,5389,3,88,57,2410,53,2611,0,0,0,44,4,48,16,0,3,21,0,40,0,4,0,15,0,19,10,3,9,11,0,33,86,85,48,1820,53,2092,3,3,4,0,0,10,0,0,0,8,0,8,14,8,3,104,4,133,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,29,26,14,628,17,714,6,3,4,15,0,28,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,3,0,4,4,0,11,7,0,0,0,0,7,11,6,3,0,0,20,8,0,0,4,0,12,8,0,0,0,0,8,28,22,18,348,7,423,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,6,0,9,67,3,11,29,4,114,3,3,4,157,266,433
105011096,751,9293,899,253,167,5572,725,7619,18,126,88,2565,121,2918,0,8,0,561,10,579,11,0,4,24,0,39,49,0,0,0,0,49,30,6,9,13,3,61,228,103,77,1811,79,2298,38,0,5,0,3,46,10,0,0,16,0,26,71,14,12,195,0,292,13,0,4,14,0,31,30,0,3,11,0,44,11,0,4,7,0,22,57,29,20,575,9,690,20,3,0,39,0,62,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,18,3,3,6,0,30,11,3,0,3,0,17,14,4,3,3,0,24,3,0,0,0,0,3,51,25,13,386,12,487,45,7,0,0,0,52,0,0,0,0,0,0,14,3,0,0,0,17,4,3,0,3,4,14,0,4,0,0,0,4,0,0,0,0,0,0,11,5,0,17,3,36,188,28,21,52,12,301,40,12,0,215,569,836
105021097,1843,24113,1237,807,417,15112,1734,19313,26,393,206,7794,242,8661,0,0,0,84,10,94,39,0,0,21,3,63,28,3,0,13,0,44,46,11,16,25,0,98,351,329,180,6188,245,7293,45,3,18,9,3,78,4,7,3,33,0,47,73,35,18,735,13,874,41,12,3,47,10,113,8,0,0,5,0,13,47,4,3,13,4,71,57,71,25,1475,33,1661,145,75,17,242,7,486,3,0,0,0,0,3,11,3,0,17,0,31,0,0,0,0,0,0,70,42,19,135,4,270,15,3,0,5,3,26,21,13,10,5,0,49,16,4,10,37,0,67,4,3,0,6,0,13,107,70,48,1193,38,1456,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,15,9,3,0,11,0,23,3,0,0,0,0,3,3,0,0,0,0,3,12,10,0,51,5,78,170,66,23,151,12,422,35,6,11,530,1127,1709
105021098,265,3693,198,90,78,2385,259,3007,4,48,30,1171,45,1298,0,0,0,482,3,485,7,0,3,3,0,13,0,0,0,0,0,0,13,0,3,3,0,19,96,40,33,841,32,1042,0,0,3,0,0,3,3,0,0,7,0,10,24,9,4,109,4,150,4,0,0,12,0,16,0,0,0,0,0,0,0,3,0,3,3,9,20,11,8,250,5,294,7,9,0,24,0,40,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,4,5,4,0,3,0,12,9,0,0,3,5,17,12,8,4,4,0,28,3,0,0,4,0,7,3,0,0,0,0,3,25,15,14,199,5,258,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,10,52,10,3,21,3,89,3,3,0,52,173,231
105031099,612,10285,620,311,223,6479,547,8176,14,151,137,3437,94,3833,0,3,0,84,4,91,18,4,3,30,0,55,0,0,0,0,0,0,34,13,7,24,0,78,260,172,114,2793,87,3426,13,0,0,3,0,16,4,0,0,9,0,13,59,28,10,245,3,345,7,0,0,4,0,11,11,6,0,3,0,20,3,0,0,0,0,3,31,26,20,734,23,834,15,10,3,43,7,78,3,0,0,0,0,3,5,0,3,7,0,15,0,0,0,0,0,0,4,5,0,6,0,15,4,3,7,3,0,17,11,5,6,4,0,26,21,4,0,3,0,28,3,0,0,0,0,3,58,36,34,675,17,820,3,0,0,4,0,7,0,0,0,0,0,0,0,0,5,3,0,8,12,0,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,27,0,42,68,16,13,44,8,149,9,9,6,178,363,565
105031100,820,13333,671,444,220,8422,774,10524,7,231,140,4843,160,5381,0,0,3,180,9,192,40,6,6,45,3,100,3,0,0,0,0,3,35,21,12,33,0,101,221,205,106,3504,104,4140,40,0,8,0,0,48,8,3,3,36,3,53,28,19,17,317,7,388,11,4,3,25,0,43,9,0,0,3,0,12,57,3,3,12,3,78,43,48,17,1095,14,1217,33,17,0,97,0,147,7,0,0,0,0,7,9,7,0,12,0,28,0,0,0,0,0,0,3,4,0,13,0,20,18,3,0,0,0,21,15,9,13,12,5,54,10,5,0,10,3,28,5,0,0,4,0,9,68,53,25,742,18,906,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,3,0,20,6,3,4,12,0,25,3,0,0,3,0,6,3,0,0,0,0,3,9,5,0,16,0,30,152,35,20,82,3,292,11,5,11,276,454,757
105031101,1389,19386,1035,577,407,11988,1309,15318,48,333,233,6646,181,7441,0,5,0,138,4,147,110,3,9,48,3,173,10,5,0,3,0,18,48,28,21,58,0,155,333,290,215,5349,153,6340,44,0,7,0,0,51,12,3,8,52,3,78,49,25,13,473,5,565,32,14,4,35,0,85,14,0,0,0,0,14,90,10,3,7,3,113,82,70,34,2051,39,2276,43,24,9,141,0,217,10,0,0,0,0,10,18,7,0,12,9,46,0,0,0,0,0,0,7,11,0,22,0,40,21,3,3,9,0,36,28,5,13,19,0,65,14,3,0,19,0,36,12,0,3,3,0,18,96,84,49,1217,20,1466,0,0,0,0,0,0,18,0,0,0,0,18,18,4,4,3,0,29,5,0,3,16,0,24,0,0,0,4,0,4,13,0,4,0,0,17,7,8,5,34,0,54,262,51,33,97,16,459,26,13,9,344,674,1066
105031102,813,9082,394,240,151,5735,778,7298,9,191,91,3509,106,3906,0,6,0,115,14,135,42,4,3,23,0,72,3,0,0,0,0,3,26,6,8,23,0,63,163,131,100,2573,97,3064,6,0,3,0,0,9,10,10,0,23,0,43,24,9,8,223,0,264,6,7,0,12,0,25,0,3,0,0,0,3,13,0,0,5,0,18,30,27,22,754,16,849,22,10,6,67,7,112,0,0,0,0,0,0,4,4,0,16,3,27,7,3,0,0,0,10,3,4,3,10,0,20,15,5,4,6,3,33,21,13,3,3,0,40,8,0,3,12,0,23,9,0,3,4,0,16,43,38,33,514,12,640,3,0,0,0,0,3,4,0,0,0,0,4,15,3,4,3,0,25,0,0,0,8,0,8,0,0,0,0,0,0,4,0,0,0,0,4,3,3,3,18,0,27,102,24,10,54,3,193,9,0,4,193,300,506
105031103,393,6359,286,193,164,3936,369,4947,7,94,97,2172,57,2427,0,0,0,12,0,12,3,0,0,16,0,19,0,0,0,0,0,0,29,5,9,22,0,65,116,102,81,1797,37,2133,3,0,0,0,0,3,4,3,0,9,3,19,19,7,0,134,3,163,0,0,0,4,0,4,0,3,0,0,0,3,0,0,0,0,0,0,24,17,15,581,10,647,8,4,3,41,3,59,0,0,0,0,0,0,0,0,3,9,0,12,0,3,0,0,0,3,9,7,0,9,0,25,0,4,0,0,0,4,6,7,6,4,0,23,3,3,3,7,0,16,3,0,3,3,0,9,35,33,29,418,16,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,15,37,8,9,28,3,85,3,3,7,97,271,381
105031104,357,5681,220,137,98,3764,329,4553,5,69,57,2095,46,2272,0,0,0,22,0,22,10,0,0,7,4,21,0,0,0,0,0,0,24,3,3,10,0,40,79,67,60,1526,41,1773,11,0,0,0,0,11,0,0,3,4,0,7,4,3,5,158,4,174,4,0,0,9,0,13,3,0,0,0,0,3,3,0,3,0,0,6,11,20,18,465,12,526,3,6,6,22,6,43,0,0,0,0,0,0,3,4,0,3,0,10,0,0,0,0,0,0,3,0,0,0,0,3,11,3,4,0,3,21,4,0,0,0,0,4,5,3,3,0,0,11,3,0,0,4,0,7,19,18,9,340,6,392,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,11,0,14,0,0,0,0,0,0,5,0,0,0,0,5,3,6,0,13,0,22,32,5,7,23,0,67,11,3,3,115,213,345
105031105,353,8226,329,244,160,5433,326,6498,6,128,81,3085,49,3349,0,0,0,77,3,80,16,0,0,9,0,25,0,0,0,3,0,3,19,4,3,3,0,29,122,118,85,2177,66,2568,0,0,0,0,0,0,0,0,3,14,0,17,28,8,6,179,4,225,0,0,0,7,0,7,0,0,0,0,0,0,5,4,0,3,0,12,30,19,9,656,15,729,12,4,0,40,0,56,0,0,0,0,0,0,5,0,3,9,0,17,0,0,0,0,0,0,9,0,0,5,0,14,7,9,6,9,5,36,9,5,0,4,0,18,3,3,0,3,0,9,3,0,3,0,0,6,39,20,13,476,25,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,14,0,26,56,13,11,40,11,131,10,6,0,174,272,462
105031106,697,10729,507,319,251,6818,630,8515,11,153,138,3535,137,3974,0,3,0,125,7,135,22,0,3,60,0,85,0,3,0,0,0,3,46,9,10,23,3,91,188,139,103,2703,101,3234,23,0,0,0,0,23,3,0,0,20,0,23,40,11,7,228,10,296,7,3,0,10,0,20,9,5,0,0,0,14,7,0,0,0,0,7,33,43,22,800,27,925,17,9,0,53,4,83,0,0,3,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,7,7,0,5,0,19,8,0,0,0,0,8,21,5,6,9,0,41,8,3,3,3,0,17,4,3,0,3,0,10,48,42,26,530,6,652,4,0,0,0,0,4,0,0,0,0,0,0,13,0,3,0,0,16,10,0,0,3,0,13,0,3,0,0,0,3,6,0,0,0,0,6,6,0,3,16,0,25,68,11,17,46,3,145,22,3,4,198,809,1036
106011107,546,10945,912,373,301,6422,508,8511,19,238,221,3778,82,4338,0,0,0,12,0,12,37,0,5,14,3,59,3,0,0,7,0,10,42,19,10,54,0,125,402,207,187,2998,90,3884,20,0,6,0,0,26,23,3,3,26,0,55,72,29,17,376,4,498,10,0,0,9,0,19,10,3,3,3,0,19,18,0,0,0,0,18,89,48,26,904,24,1091,44,10,7,92,4,157,0,0,0,0,0,0,4,0,0,7,0,11,0,4,0,0,0,4,26,5,4,19,3,57,42,8,3,3,0,56,46,12,15,4,4,81,73,14,13,73,3,176,9,3,3,17,0,32,99,73,51,654,13,890,3,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,20,4,0,0,7,0,11,0,0,0,0,0,0,5,0,0,0,0,5,14,3,4,28,3,52,201,45,35,98,6,385,12,14,0,187,382,595
106011108,2025,23230,1406,920,610,13514,1919,18376,33,517,305,7925,244,9024,0,0,3,72,3,78,65,11,3,30,3,112,12,3,0,5,0,20,50,29,20,70,3,172,602,486,333,6473,222,8116,53,3,24,0,7,87,14,0,0,37,0,51,84,38,25,499,12,658,10,8,0,35,3,56,12,4,0,3,0,19,34,0,0,0,0,34,87,64,45,1484,33,1713,39,34,8,145,3,229,3,0,0,0,0,3,14,0,0,9,4,27,0,0,0,0,0,0,11,10,0,6,0,27,50,18,8,22,6,104,47,24,16,14,8,109,19,4,3,32,3,61,8,4,0,18,0,30,234,215,119,1766,25,2359,0,0,3,4,0,7,0,0,0,0,0,0,3,0,3,4,0,10,9,3,5,20,0,37,3,0,0,0,0,3,4,0,0,0,0,4,29,17,5,102,3,156,206,66,23,140,9,444,41,14,22,534,1624,2235
106011109,470,8040,663,370,235,4536,428,6234,16,189,155,2740,70,3170,0,0,0,32,3,35,3,0,0,10,0,13,9,0,0,3,0,12,41,8,11,16,0,76,359,230,128,2195,77,2989,15,0,12,0,0,27,13,12,0,11,0,36,55,25,9,189,4,282,10,5,0,16,0,31,9,0,3,3,0,15,4,0,3,0,0,7,63,35,27,562,15,702,28,12,0,49,0,89,0,0,0,0,0,0,0,3,0,6,0,9,0,0,0,0,0,0,12,0,0,13,0,25,11,4,0,0,4,19,18,16,3,8,0,45,21,10,3,11,0,45,6,0,0,0,0,6,98,57,52,523,12,742,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,3,0,0,5,0,8,4,0,0,0,0,4,0,0,0,0,0,0,17,6,3,28,0,54,90,27,22,63,3,205,6,7,7,170,242,432
106011110,550,10266,517,333,243,6327,521,7940,14,188,142,3435,68,3847,0,0,0,18,0,18,6,0,0,11,0,17,3,0,0,0,0,3,33,16,10,12,0,71,254,212,134,2979,79,3658,6,3,4,3,0,16,0,3,0,16,0,19,44,21,10,348,21,444,4,4,0,7,0,15,8,0,0,4,3,15,0,0,0,0,0,0,37,34,14,871,17,973,18,13,8,46,4,89,0,0,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,7,3,0,7,0,17,3,8,4,4,0,19,8,3,7,4,0,22,16,4,3,21,0,44,9,0,0,6,0,15,76,52,28,646,18,820,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,37,0,49,81,22,23,71,3,200,4,6,7,194,265,476
106011111,806,19240,1191,821,539,11820,724,15103,35,428,298,6833,189,7783,0,0,0,42,0,42,18,0,6,19,3,46,4,3,0,0,3,10,48,32,18,46,0,144,549,431,306,5632,183,7101,35,4,13,5,3,60,9,4,5,19,0,37,95,27,34,414,6,576,6,9,4,15,0,34,9,0,4,6,0,19,19,7,0,0,0,26,82,61,29,1218,22,1412,23,22,6,75,3,129,4,4,3,0,0,11,6,3,3,7,0,19,6,3,3,3,0,15,13,3,0,5,0,21,12,9,0,18,3,42,24,12,11,11,3,61,49,14,3,30,0,96,8,3,0,3,0,14,176,137,88,1246,26,1673,3,0,0,0,0,3,0,0,0,0,0,0,6,3,3,0,0,12,14,3,0,14,0,31,3,0,0,0,0,3,0,0,4,0,0,4,18,16,5,93,4,136,130,44,30,139,5,348,31,16,20,453,454,974
106011112,1015,19403,1469,693,531,11559,923,15179,37,432,408,6874,170,7921,0,3,0,38,3,44,55,3,15,21,3,97,5,3,3,4,0,15,72,33,20,67,0,192,739,366,342,5272,144,6863,69,3,11,6,4,93,13,10,8,46,0,77,85,40,38,629,9,801,11,9,0,23,0,43,7,3,0,8,0,18,39,0,0,6,0,45,154,67,54,1428,34,1737,20,32,9,105,3,169,8,0,3,0,0,11,8,0,3,9,0,20,0,3,0,0,0,3,22,4,5,28,0,59,79,22,14,10,3,128,105,36,16,0,0,157,20,4,13,19,0,56,7,3,0,6,0,16,205,106,90,1150,41,1592,4,0,0,4,0,8,7,0,0,0,0,7,62,0,10,0,3,75,17,0,0,9,0,26,4,0,0,0,0,4,23,3,0,0,0,26,28,14,6,53,0,101,234,68,43,111,10,466,31,13,8,303,601,956
106011113,303,6280,469,234,203,3695,285,4879,3,126,94,2054,40,2317,0,0,0,12,0,12,7,0,3,6,0,16,4,3,0,0,0,7,44,19,7,27,0,97,168,112,86,1518,58,1942,7,0,3,0,0,10,5,7,0,20,3,35,32,14,12,148,4,210,3,0,0,3,0,6,0,0,0,3,0,3,3,0,0,3,0,6,41,14,21,334,11,421,15,5,0,44,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,9,0,26,4,0,0,0,0,4,9,6,9,9,0,33,10,0,0,7,0,17,4,0,0,0,0,4,46,27,22,394,12,501,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,12,0,3,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,8,0,17,54,11,11,25,0,101,3,0,3,60,195,261
106021114,362,5655,429,228,146,3236,344,4386,14,116,88,1821,34,2073,0,4,4,7,0,15,39,0,0,9,0,48,3,3,0,0,0,6,25,6,7,20,0,58,166,119,84,1672,42,2083,11,0,4,3,0,18,6,0,0,10,0,16,46,16,9,133,6,210,11,5,0,14,0,30,0,3,0,0,0,3,12,0,0,4,0,16,47,27,18,541,11,644,14,3,3,25,3,48,8,0,0,0,0,8,3,3,0,6,0,12,0,3,3,5,0,11,5,3,0,3,0,11,10,0,10,0,0,20,12,5,9,4,0,30,18,5,0,6,0,29,3,0,0,6,0,9,43,37,19,338,3,440,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,20,0,34,86,14,12,43,4,159,14,7,7,103,386,517
106021115,1656,30640,2261,1301,778,17759,1532,23637,60,752,528,9985,246,11571,0,3,0,87,0,90,191,10,8,36,3,248,15,7,0,3,0,25,99,50,22,128,5,304,861,669,470,8696,229,10925,117,5,29,3,7,161,24,4,5,50,0,83,144,80,59,903,17,1203,24,19,3,51,3,100,25,5,7,19,0,56,135,8,0,10,3,156,174,121,86,2475,53,2909,72,35,13,176,7,303,18,0,3,4,0,25,5,5,4,9,0,23,3,3,0,6,0,12,15,10,13,26,0,64,56,22,8,11,3,100,45,42,18,20,0,125,142,20,18,85,6,271,36,3,4,15,0,58,228,187,117,1923,28,2483,14,3,0,0,0,17,3,0,0,0,0,3,65,8,6,3,0,82,40,0,0,38,3,81,0,0,0,0,0,0,7,3,3,0,0,13,48,35,6,109,3,201,511,125,108,218,13,975,52,14,18,448,858,1390
106021116,269,7199,514,260,211,4326,243,5547,21,165,145,2563,60,2954,0,4,0,7,0,11,14,0,4,8,0,26,3,3,0,6,0,12,35,14,18,19,0,86,288,186,155,2216,42,2887,4,0,9,0,0,13,8,0,0,13,0,21,50,16,19,238,3,326,15,3,0,12,0,30,0,3,0,6,0,9,15,4,0,0,0,19,47,32,19,679,21,798,17,3,6,42,0,68,0,0,0,3,0,3,9,3,0,3,0,15,3,0,0,9,0,12,3,0,0,8,0,11,11,3,4,0,0,18,23,11,0,7,0,41,29,3,3,13,3,51,3,0,0,3,0,6,92,41,41,516,8,698,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,0,24,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,30,0,51,86,36,26,47,3,198,4,3,9,113,122,251
106021117,1068,20549,1277,768,568,12488,958,16051,43,423,375,7693,178,8712,0,0,0,52,3,55,34,4,4,32,0,74,11,0,0,0,3,14,81,24,24,79,3,211,600,441,321,6006,167,7535,64,3,29,3,3,102,20,4,0,42,0,66,123,45,44,700,23,935,3,10,3,28,0,44,6,5,5,10,0,26,58,3,0,6,0,67,112,77,58,1640,33,1920,60,21,3,121,7,212,3,0,0,0,0,3,0,3,0,12,0,15,8,7,0,0,0,15,23,17,3,14,0,57,22,18,4,10,0,54,54,28,17,11,10,120,104,17,15,78,3,217,13,3,3,8,0,27,158,109,75,1190,27,1559,11,0,4,3,0,18,3,0,0,0,0,3,39,3,0,3,0,45,10,6,0,18,0,34,0,0,0,3,0,3,0,0,0,0,0,0,24,11,15,54,0,104,237,73,42,121,7,480,34,23,16,408,612,1093
106021118,386,10239,706,434,312,6232,339,8019,21,250,178,3791,61,4301,0,6,0,16,0,22,21,0,0,4,0,25,17,6,0,0,0,23,48,16,14,27,0,105,315,234,164,2780,72,3565,28,0,12,0,0,40,4,0,0,18,0,22,44,35,14,259,13,365,3,7,4,7,0,21,13,3,0,0,3,19,36,0,0,3,0,39,48,30,23,640,8,749,39,21,6,65,0,131,3,0,0,0,0,3,0,5,0,0,0,5,7,0,0,0,0,7,9,7,4,6,0,26,8,0,5,0,0,13,19,7,26,7,4,63,50,11,6,36,0,103,8,4,0,9,0,21,81,68,60,621,16,846,10,0,0,0,0,10,0,0,0,0,0,0,14,0,3,0,0,17,16,3,0,7,0,26,3,0,0,0,0,3,3,0,0,0,0,3,13,7,0,31,3,54,95,39,33,76,4,247,19,3,7,174,168,371
106031119,330,7045,783,394,250,3705,282,5421,9,204,145,1864,55,2277,0,0,0,3,0,3,11,3,5,3,0,22,18,3,0,8,0,29,51,9,9,13,0,82,359,191,127,1518,63,2258,24,4,6,0,0,34,20,3,3,10,3,39,67,25,11,149,8,260,10,0,3,14,0,27,7,4,0,0,0,11,4,0,0,0,0,4,60,29,23,459,9,580,27,22,4,39,0,92,3,0,0,0,0,3,3,3,3,7,0,16,4,0,0,0,0,4,15,3,3,11,0,32,6,18,6,0,0,30,14,5,5,6,3,33,23,7,3,14,0,47,0,3,0,0,0,3,98,49,40,402,4,593,8,3,0,0,0,11,0,0,0,0,0,0,21,3,3,0,0,27,5,3,3,0,0,11,5,3,0,0,0,8,6,0,0,0,0,6,22,5,0,17,0,44,99,29,18,41,7,194,13,8,3,92,205,321
