region_id,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_c_o_c_c_g,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_over_REA,C11_650over_ST_HA,C11_650ove_Pe_no_sa_ho,C11_650ov_H_co_op_c_ch_gr,C11_650over_Oth_lan_typ,C11_650over_LLT_NS,C11_650_over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Pe_no_sa_ho,C11_R_NS_H_co_op_c_ch_gr,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_T_Pe_no_sa_ho,C11_Tot_Ho_co_op_co_ch_gr,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_T_T
101021011,3,0,19,8,0,19,0,6,0,33,5,0,20,0,3,0,28,7,0,28,0,9,0,44,44,0,32,0,8,0,84,64,0,34,0,6,0,104,33,0,17,0,3,0,53,33,0,14,0,0,0,47,11,0,4,0,4,0,19,0,0,13,0,7,3,23,214,0,234,3,73,29,553
101021012,8,0,39,17,24,6,3,20,0,70,15,9,8,0,36,0,68,11,13,9,0,84,0,117,57,14,28,0,97,0,196,137,9,59,0,17,3,225,104,0,30,0,4,0,138,51,0,16,0,5,0,72,32,0,4,0,3,0,39,8,9,9,0,9,0,35,435,130,183,3,286,12,1049
101031013,8,0,57,11,5,24,0,5,0,45,6,0,4,0,0,0,10,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,3,0,6,0,4,0,13,34,14,105,0,36,25,214
101031014,8,3,166,74,34,42,6,8,3,167,70,3,26,3,6,0,108,103,3,28,0,3,0,137,49,0,9,0,3,0,61,8,0,6,0,0,0,14,0,0,0,0,3,0,3,0,0,3,0,3,0,6,5,3,3,0,0,0,11,8,3,8,3,5,0,27,423,96,191,25,53,25,813
101031015,3,0,23,12,0,15,0,3,0,30,7,0,3,0,0,0,10,6,0,9,0,0,0,15,7,0,4,0,0,0,11,5,0,7,0,0,0,12,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,13,0,0,3,20,44,0,98,0,26,19,187
101031016,16,0,51,45,4,35,0,6,0,90,28,0,29,0,7,0,64,59,6,20,0,0,0,85,59,0,20,0,9,0,88,56,0,14,0,5,0,75,21,0,10,3,3,0,37,24,0,3,0,7,0,34,110,0,36,0,27,3,176,17,0,18,3,12,0,50,431,10,230,12,110,28,821
101041017,11,0,100,60,15,40,10,3,3,131,56,7,42,0,4,0,109,133,17,58,5,5,0,218,136,3,40,0,6,0,185,59,0,18,0,3,0,80,10,0,3,0,0,0,13,0,0,0,0,0,0,0,4,0,3,0,3,0,10,6,6,3,0,9,0,24,476,152,247,31,49,25,980
101041018,3,0,57,63,12,37,4,3,3,122,58,10,32,0,6,0,106,160,6,48,4,3,4,225,181,3,37,0,7,0,228,76,0,14,0,0,0,90,0,0,4,0,0,0,4,0,0,0,0,0,0,0,5,0,3,0,5,0,13,4,7,10,0,5,0,26,561,61,225,16,38,22,923
101041019,9,3,93,84,37,46,6,9,4,186,76,8,37,0,5,3,129,117,7,35,4,0,0,163,71,0,32,5,0,0,108,21,0,3,0,0,0,24,4,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,6,8,15,10,4,4,0,41,409,154,207,43,43,32,888
101041020,5,0,84,34,0,55,0,11,0,100,31,0,30,0,4,0,65,22,0,25,0,0,0,47,23,0,11,0,0,0,34,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,14,3,10,3,33,129,4,261,6,46,35,481
101041021,3,0,33,17,0,16,0,13,0,46,30,0,17,0,0,0,47,56,0,20,0,0,0,76,31,0,13,0,0,0,44,11,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,4,3,0,3,10,161,3,96,6,20,9,295
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,75,55,18,27,0,0,0,100,25,8,9,0,3,3,48,52,26,16,0,3,0,97,45,4,11,0,3,0,63,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,6,4,0,10,0,20,199,129,94,12,28,13,475
101041024,6,3,59,3,0,27,0,0,0,30,7,0,15,0,0,0,22,11,0,14,0,0,0,25,6,0,8,0,0,0,14,3,0,3,0,3,0,9,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,9,0,0,9,0,3,0,12,36,15,125,12,26,17,231
101041025,3,3,73,135,4,65,6,3,0,213,85,3,39,0,7,3,137,134,4,59,0,5,3,205,171,3,33,0,5,0,212,60,0,12,0,6,3,81,7,0,3,0,4,0,14,3,0,0,0,0,0,3,4,0,6,0,5,0,15,16,0,15,5,3,3,42,638,40,276,41,53,33,1081
101041026,0,0,100,62,10,46,0,7,0,125,52,15,33,5,5,0,110,124,9,37,0,3,0,173,65,3,23,0,3,0,94,16,0,3,0,0,0,19,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,9,3,5,15,0,5,0,28,345,127,212,15,34,26,759
101041027,12,0,83,118,10,70,3,9,0,210,85,8,41,4,3,3,144,122,5,54,0,3,0,184,60,3,19,0,3,0,85,9,0,3,0,3,0,15,5,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,3,0,0,3,8,5,8,4,7,3,35,432,80,251,45,58,30,896
102011028,0,0,4,12,0,9,0,0,0,21,24,0,9,0,5,0,38,48,0,12,0,8,0,68,85,0,31,0,0,0,116,115,0,22,0,0,0,137,72,0,6,0,0,0,78,19,0,6,0,0,0,25,14,0,4,0,0,0,18,3,0,5,4,0,3,15,392,0,117,4,13,13,539
102011029,14,0,28,15,0,19,0,15,0,49,17,0,26,0,8,0,51,41,0,16,3,3,0,63,98,0,27,0,0,0,125,111,0,26,0,0,0,137,49,0,9,0,0,0,58,19,0,3,0,0,0,22,12,0,6,0,0,0,18,4,0,4,0,0,5,13,373,0,158,3,40,24,598
102011030,6,0,24,8,0,33,0,10,3,54,11,0,19,0,0,0,30,19,0,20,0,0,0,39,29,0,17,0,3,0,49,25,0,14,0,7,0,46,11,0,4,0,0,0,15,3,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,6,0,6,0,15,116,0,162,0,53,30,361
102011031,32,0,82,13,19,20,6,17,0,75,18,12,19,4,23,3,79,54,4,30,3,10,3,104,132,15,39,0,0,0,186,109,0,28,0,0,0,137,49,0,8,0,0,0,57,17,0,4,0,0,0,21,6,0,3,0,3,0,12,4,7,10,3,7,5,36,405,134,182,32,92,23,868
102011032,9,3,242,122,73,45,31,6,4,281,125,23,54,6,5,3,216,470,45,90,4,0,0,609,930,20,124,3,5,6,1088,337,4,32,0,4,0,377,70,4,6,0,4,0,84,6,0,3,0,0,0,9,14,3,3,3,0,0,23,28,46,15,3,6,8,106,2129,641,432,119,47,46,3414
102011033,0,0,24,0,16,3,3,0,0,22,4,6,5,0,3,0,18,19,4,11,0,0,0,34,124,9,19,0,0,3,155,79,3,17,0,3,0,102,19,0,4,0,0,0,23,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,5,253,69,65,3,6,3,399
102011034,6,0,59,4,18,9,4,0,0,35,8,5,14,0,4,0,31,45,18,11,0,0,0,74,87,5,29,0,0,0,121,66,0,15,0,4,4,89,8,0,3,0,0,0,11,3,0,3,0,0,0,6,3,0,3,0,0,0,6,3,6,3,3,0,0,15,231,143,99,18,17,11,519
102011035,0,0,24,4,11,7,3,3,0,28,3,4,11,3,0,0,21,42,6,22,3,0,0,73,76,14,32,0,0,0,122,54,4,13,0,0,3,74,11,0,0,0,3,0,14,7,0,0,0,0,0,7,3,0,0,0,0,0,3,0,10,7,0,0,0,17,200,87,98,12,6,9,412
102011036,0,0,29,3,14,9,3,0,0,29,3,4,11,0,0,0,18,40,4,18,0,0,0,62,102,8,47,0,4,4,165,103,0,11,0,4,0,118,14,0,0,0,3,0,17,3,0,0,0,0,0,3,3,0,0,0,0,0,3,3,6,3,0,0,5,17,274,116,112,7,11,15,535
102011037,0,0,49,22,0,12,5,0,3,42,13,3,4,5,0,0,25,40,0,13,0,0,0,53,119,0,27,0,3,0,149,72,0,16,0,0,0,88,25,0,3,0,0,0,28,3,0,3,0,0,0,6,3,0,0,0,0,0,3,6,0,0,0,0,0,6,303,45,99,33,3,7,490
102011038,0,0,16,12,0,7,0,0,0,19,16,0,13,0,0,0,29,41,0,22,0,0,3,66,70,0,37,0,6,0,113,88,0,18,0,0,0,106,20,0,3,0,0,3,26,12,0,0,0,0,0,12,6,0,0,4,0,0,10,0,0,12,0,0,0,12,271,12,133,7,6,12,441
102011039,15,0,31,24,3,8,0,11,0,46,24,0,19,0,0,0,43,80,0,40,0,0,0,120,215,5,46,0,0,0,266,294,0,76,0,6,0,376,133,0,23,0,0,0,156,58,0,14,0,0,0,72,39,0,4,0,6,0,49,9,0,9,0,7,0,25,876,19,271,0,45,18,1229
102011040,6,0,134,235,8,71,5,5,6,330,153,3,75,3,4,3,241,467,3,102,3,4,3,582,710,4,115,3,14,0,846,415,0,73,0,4,0,492,61,0,13,0,4,0,78,8,0,4,0,0,0,12,10,0,4,0,0,4,18,36,9,23,6,3,9,86,2163,78,567,39,48,62,2957
102011041,0,3,18,9,0,11,3,0,0,23,17,0,18,0,0,0,35,43,0,17,3,3,0,66,93,0,34,0,3,3,133,139,0,29,0,0,0,168,80,0,11,0,0,0,91,17,0,4,0,0,0,21,15,0,4,0,0,0,19,9,0,6,0,0,0,15,428,0,156,9,9,10,612
102011042,3,0,136,81,49,42,5,3,3,183,65,11,44,8,3,0,131,190,15,71,0,3,3,282,344,12,60,0,10,0,426,188,4,41,0,0,3,236,27,0,3,0,0,0,30,7,0,0,0,0,0,7,6,3,3,0,0,0,12,15,33,15,8,0,3,74,947,423,318,35,26,31,1780
102011043,4,3,71,14,26,14,0,11,4,69,15,14,23,0,7,0,59,54,24,43,6,0,0,127,189,16,60,0,10,5,280,106,0,21,3,0,0,130,6,0,5,0,0,0,11,0,0,3,0,0,0,3,0,0,0,0,0,0,0,7,10,6,3,3,0,29,397,231,192,29,43,19,911
102021044,6,3,151,37,80,43,20,7,3,190,53,21,48,0,3,0,125,215,34,87,9,4,0,349,436,38,120,3,9,5,611,216,0,45,3,0,0,264,42,0,10,0,0,0,52,8,0,3,0,0,0,11,5,3,3,3,0,0,14,17,23,15,13,0,0,68,1042,468,413,103,35,36,2097
102021045,5,0,30,20,15,19,0,4,0,58,35,4,35,0,4,0,78,181,7,55,0,0,0,243,330,5,57,0,0,0,392,140,0,18,0,0,4,162,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,0,6,26,733,49,214,0,13,17,1026
102021046,16,0,72,63,5,41,4,16,0,129,61,3,46,3,3,0,116,181,0,59,0,8,0,248,158,3,43,0,4,0,208,43,0,11,0,4,0,58,0,0,0,0,0,0,0,3,0,0,0,3,0,6,3,0,3,0,0,0,6,9,4,11,0,3,3,30,529,62,245,11,57,20,924
102021047,3,3,48,19,14,25,5,0,0,63,26,4,31,0,0,0,61,106,17,42,3,0,0,168,297,0,93,0,4,3,397,139,0,29,0,3,3,174,31,0,9,0,0,0,40,16,0,0,0,0,0,16,5,0,3,0,0,0,8,4,0,8,0,8,3,23,652,81,275,14,18,26,1066
102021048,31,0,152,85,41,63,37,25,5,256,130,25,77,11,12,0,255,407,15,137,5,10,5,579,434,12,106,3,6,4,565,124,3,20,0,3,0,150,8,0,6,0,0,0,14,3,0,3,0,0,0,6,3,3,7,0,3,0,16,22,14,13,3,4,5,61,1235,284,495,95,103,50,2262
102021049,0,0,9,0,0,4,0,0,0,4,0,0,9,3,0,0,12,7,0,4,0,0,0,11,3,0,7,0,3,0,13,12,0,7,0,0,0,19,5,0,0,0,0,5,10,4,0,3,0,0,0,7,4,0,0,0,0,0,4,3,0,9,0,0,0,12,38,0,64,3,7,11,123
102021050,51,0,80,24,3,21,0,16,0,64,39,0,37,0,6,3,85,132,0,59,0,11,0,202,168,0,51,0,3,0,222,64,0,23,0,3,0,90,4,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,3,11,0,5,3,30,452,15,222,0,104,12,805
102021051,0,0,18,5,0,6,4,3,0,18,8,0,17,0,0,0,25,67,0,25,0,0,0,92,86,0,31,0,0,0,117,21,0,9,0,3,3,36,8,0,3,0,0,0,11,3,0,0,0,0,0,3,3,0,0,0,3,0,6,3,3,4,0,3,0,13,207,20,115,7,15,7,371
102021052,0,0,9,15,0,18,0,3,0,36,27,0,16,0,0,3,46,106,0,35,0,3,0,144,112,0,25,0,3,0,140,50,0,3,0,0,0,53,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,3,0,7,324,0,108,0,15,15,462
102021053,7,3,131,199,36,84,9,17,4,349,195,4,54,0,9,3,265,530,4,96,0,13,3,646,741,8,93,0,17,3,862,279,3,33,0,0,3,318,40,0,11,0,0,0,51,15,0,6,0,3,0,24,14,3,7,0,3,0,27,25,13,17,0,4,11,70,2090,261,461,21,80,59,2972
102021054,12,0,85,116,11,42,4,16,3,192,84,9,35,3,3,0,134,229,4,50,0,12,3,298,223,0,47,4,10,0,284,54,0,15,0,3,0,72,8,0,0,0,3,0,11,3,0,0,0,0,0,3,3,3,0,0,0,0,6,20,7,9,0,10,3,49,767,96,241,20,78,30,1232
102021055,0,0,6,10,0,0,0,3,0,13,7,3,9,0,3,0,22,66,0,21,0,3,0,90,168,0,25,3,0,0,196,106,0,10,0,0,3,119,20,0,4,0,0,0,24,5,0,4,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,4,389,3,87,3,9,6,497
102021056,35,0,42,9,6,7,0,35,0,57,7,0,5,0,3,3,18,6,5,11,0,0,0,22,105,0,32,0,0,0,137,401,0,56,0,5,0,462,66,0,5,0,0,3,74,7,0,0,0,0,0,7,6,0,0,0,0,0,6,5,0,8,5,3,0,21,615,14,134,17,84,16,880
102021057,8,0,128,21,64,25,6,18,0,134,51,21,16,3,3,0,94,96,22,40,4,3,0,165,251,4,42,0,7,0,304,65,0,11,0,0,0,76,9,0,0,0,0,0,9,6,0,3,0,0,0,9,0,3,3,0,3,0,9,13,34,11,5,3,5,71,528,404,163,25,48,11,1179
103011058,7,5,306,335,43,110,7,10,6,511,269,45,107,8,7,0,436,529,12,101,7,9,0,658,422,3,74,3,3,0,505,173,0,31,0,0,0,204,20,3,3,0,0,0,26,0,0,3,0,0,0,3,7,0,3,0,0,0,10,30,22,20,3,10,5,90,1956,344,560,58,58,50,3026
103011059,7,0,88,27,72,22,0,0,3,124,21,9,26,0,0,0,56,68,3,28,0,3,0,102,134,3,28,0,0,0,165,97,0,13,0,0,0,110,13,0,0,0,0,0,13,0,0,0,0,0,0,0,5,0,0,0,0,0,5,4,5,5,3,0,0,17,376,211,141,15,18,9,770
103011060,8,3,58,23,0,22,3,3,3,54,8,0,21,0,3,0,32,17,0,13,0,3,3,36,13,0,9,0,4,0,26,10,0,4,0,0,0,14,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,6,3,18,89,6,166,3,41,48,353
103011061,12,3,69,44,8,15,0,4,0,71,59,0,14,0,0,0,73,56,0,11,0,0,0,67,21,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,10,0,19,215,36,85,3,56,22,417
103021062,26,3,274,56,7,47,5,3,3,121,5,0,7,5,3,0,20,6,0,5,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,4,19,0,16,0,42,129,116,248,65,137,76,771
103021063,10,6,237,214,51,87,0,5,5,362,80,0,27,3,10,0,120,65,0,9,0,4,0,78,18,0,3,0,5,0,26,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,3,0,3,0,10,4,5,11,3,3,0,26,535,167,216,33,52,21,1024
103021064,11,0,85,54,5,61,0,7,0,127,14,0,11,0,0,0,25,8,0,10,0,0,0,18,0,0,3,0,3,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,3,6,0,14,0,23,120,25,192,4,67,29,437
103021065,15,3,247,221,23,85,0,17,0,346,55,0,30,0,0,0,85,24,0,11,0,3,0,38,12,0,7,0,5,0,24,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,10,11,13,17,0,15,4,60,439,168,297,14,100,56,1074
103021066,7,4,104,29,0,27,0,4,0,60,3,0,7,0,0,0,10,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,9,0,3,0,12,75,18,145,26,29,22,315
103021067,19,0,276,188,41,87,7,17,3,343,58,0,42,0,5,0,105,122,3,25,3,0,0,153,70,3,12,0,4,0,89,26,0,10,0,0,0,36,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,7,13,15,14,4,13,0,59,621,232,300,36,70,15,1274
103021068,14,3,111,14,0,17,0,5,0,36,3,0,0,3,0,0,6,0,0,3,0,0,0,3,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,5,0,15,49,23,118,35,44,30,299
103021069,9,0,99,29,10,33,0,18,0,90,18,3,15,0,7,0,43,17,5,9,0,20,0,51,11,0,4,0,5,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,0,3,0,0,3,0,0,0,3,6,0,13,4,18,0,41,129,47,177,16,107,41,517
103031070,4,0,254,240,70,91,0,8,3,412,147,23,53,0,3,0,226,151,5,21,5,3,3,188,48,3,8,0,0,0,59,35,0,4,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,0,14,9,16,11,0,5,0,41,724,344,284,17,37,28,1434
103031071,3,0,83,70,33,41,0,7,3,154,26,3,20,0,3,0,52,20,0,15,0,0,0,35,11,3,11,0,3,0,28,4,0,0,0,0,0,4,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,3,10,0,7,0,23,167,76,173,0,37,34,487
103031072,14,0,126,84,38,34,8,14,3,181,86,44,26,3,7,0,166,184,29,36,3,7,0,259,201,5,38,0,4,3,251,142,0,23,0,3,0,168,32,0,4,0,0,0,36,3,0,3,0,0,0,6,11,0,8,0,0,0,19,27,11,9,0,13,0,60,807,214,220,21,76,29,1367
103031073,0,3,81,70,16,20,0,6,3,115,20,3,9,0,0,0,32,15,3,7,0,0,0,25,7,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,9,158,35,87,8,29,34,351
103031074,14,0,96,66,10,41,0,12,0,129,41,5,26,0,4,3,79,65,0,19,0,0,0,84,47,0,7,0,0,0,54,8,0,6,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,7,4,0,23,0,13,0,40,259,30,261,8,93,64,715
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,12,4,92,113,17,38,0,4,0,172,42,0,27,0,0,0,69,47,0,16,0,0,0,63,29,0,6,0,3,0,38,5,0,3,0,3,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,4,5,4,8,0,8,0,25,299,54,151,23,42,29,598
103041077,5,5,307,336,119,79,10,6,0,550,213,42,53,3,6,0,317,431,13,79,4,7,4,538,357,4,62,0,4,0,427,126,0,21,0,0,0,147,44,0,6,0,6,0,56,13,0,3,0,0,0,16,32,3,3,0,6,0,44,46,57,35,10,23,3,174,1692,614,415,67,78,37,2903
103041078,4,0,118,80,83,25,8,3,3,202,64,21,27,3,11,0,126,212,22,43,3,9,0,289,329,0,34,0,7,0,370,276,3,23,3,3,3,311,80,0,4,0,3,0,87,8,0,5,0,3,0,16,19,0,5,0,3,3,30,20,20,7,0,12,3,62,1114,299,208,23,62,24,1730
