region_id,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85o,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85_ov,C06_F_InfTec_Tot,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_Agr_env_re_st_85o,C06_F_AgEnv_RS_Tot,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_To,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_Tot,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_Tot,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Society_cultur_Tot,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_arts_85ov,C06_F_Creative_arts_Tot,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_Foo_hos_pers_S_Tot,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85_ov,C06_F_MixFld_pr_Tot,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_Tot,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T,C11_F_NatPhy_sci_15_19,C11_F_NatPhy_sci_20_24,C11_F_NatPhy_sci_25_34,C11_F_NatPhy_sci_35_44,C11_F_NatPhy_sci_45_54,C11_F_NatPhy_sci_55_64,C11_F_NatPhy_sci_65_74,C11_F_NatPhy_sci_75_84,C11_F_NatPhy_sci_85_ov,C11_F_NatPhy_sci_Tot,C11_F_InfTec_15_19,C11_F_InfTec_20_24,C11_F_InfTec_25_34,C11_F_InfTec_35_44,C11_F_InfTec_45_54,C11_F_InfTec_55_64,C11_F_InfTec_65_74,C11_F_InfTec_75_84,C11_F_InfTec_85_o,C11_F_InfTec_T,C11_F_EngRT_15_19,C11_F_EngRT_20_24,C11_F_EngRT_25_34,C11_F_EngRT_35_44,C11_F_EngRT_45_54,C11_F_EngRT_55_64,C11_F_EngRT_65_74,C11_F_EngRT_75_84,C11_F_EngRT_85_o,C11_F_EngRT_T,C11_F_ArchBuild_15_19,C11_F_ArchBuild_20_24,C11_F_ArchBuild_25_34,C11_F_ArchBuild_35_44,C11_F_ArchBuild_45_54,C11_F_ArchBuild_55_64,C11_F_ArchBuild_65_74,C11_F_ArchBuild_75_84,C11_F_ArchBuild_85o,C11_F_ArchBuild_T,C11_F_AgEnv_RS_15_19,C11_F_AgEnv_RS_20_24,C11_F_AgEnv_RS_25_34,C11_F_AgEnv_RS_35_44,C11_F_AgEnv_RS_45_54,C11_F_AgEnv_RS_55_64,C11_F_AgEnv_RS_65_74,C11_F_AgEnv_RS_75_84,C11_F_AgEnv_RE_85o,C11_F_AgEnv_RS_T
101011001,0,13,11,11,5,3,3,4,0,50,3,8,14,15,11,3,0,0,0,54,0,3,6,13,6,5,9,3,3,48,0,0,3,3,3,3,0,0,0,12,0,6,22,8,3,3,3,0,0,45,6,30,105,123,206,101,55,34,9,669,0,9,56,87,119,76,43,23,7,420,15,121,190,190,133,72,30,27,7,785,9,75,167,114,78,55,12,8,0,518,3,11,24,22,17,5,8,4,0,94,16,68,72,55,28,21,4,3,0,267,3,0,0,0,0,0,0,0,0,3,0,5,5,3,6,4,0,0,0,23,74,44,87,107,98,123,156,160,64,913,129,393,762,751,713,474,323,266,90,3901,0,6,10,8,11,3,0,6,0,44,3,3,12,13,12,3,0,0,0,46,0,3,3,6,10,11,7,7,3,50,0,3,5,7,3,3,0,0,0,21,3,7,22,18,9,4,0,0,0,63
101011002,0,0,3,8,11,14,3,0,0,39,3,0,0,5,4,3,0,0,0,15,0,0,4,3,7,8,8,3,0,33,0,0,5,0,4,3,0,0,0,12,3,6,13,22,19,3,3,0,0,69,0,7,43,73,118,73,41,11,3,369,0,3,34,31,88,47,25,9,3,240,14,26,66,127,79,75,31,13,3,434,7,14,40,64,39,29,16,0,0,209,0,0,8,7,10,15,3,3,0,46,3,14,27,30,18,13,7,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,6,3,0,0,21,33,12,36,66,73,84,70,45,12,431,63,82,282,440,475,373,210,84,21,2030,0,0,3,7,9,9,9,0,0,37,0,0,4,3,7,4,0,0,0,18,0,0,3,7,8,14,11,3,0,46,0,0,5,6,0,0,3,0,0,14,0,6,12,19,21,12,4,0,0,74
101011003,0,0,3,10,3,0,3,0,0,19,0,0,0,4,6,3,0,0,0,13,0,0,0,10,0,0,0,0,0,10,0,0,3,3,0,3,0,0,0,9,0,4,9,5,6,0,3,0,0,27,3,8,19,35,34,29,20,14,0,162,0,3,21,15,41,26,15,6,3,130,5,21,39,63,44,25,5,4,4,210,3,8,28,42,28,20,9,0,0,138,0,3,12,9,4,3,0,5,3,39,3,7,20,18,7,5,5,0,0,65,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,12,18,9,16,23,16,19,37,31,22,191,32,66,173,240,192,133,97,60,32,1025,0,0,10,16,6,5,0,0,0,37,0,0,0,4,3,4,0,0,0,11,0,3,6,0,3,3,0,3,0,18,3,0,0,6,6,0,0,0,0,15,0,3,18,10,5,0,3,0,0,39
101011004,0,3,16,24,28,13,4,0,0,88,0,3,6,7,9,3,0,3,0,31,0,0,4,8,9,6,5,0,0,32,0,0,4,7,3,4,0,0,0,18,7,3,19,24,12,11,6,0,0,82,0,7,27,65,85,56,23,10,0,273,0,5,25,43,74,70,31,4,0,252,5,18,81,132,83,54,16,4,0,393,0,14,52,76,96,66,15,0,0,319,0,4,16,27,24,13,9,0,0,93,0,9,18,17,11,7,4,0,0,66,0,0,0,0,3,0,0,0,0,3,0,0,9,11,3,7,0,3,0,33,37,7,15,39,42,40,27,27,6,240,49,73,292,480,482,350,140,51,6,1923,0,4,9,38,26,20,10,0,0,107,3,3,3,10,14,8,0,0,0,41,0,0,6,10,11,7,7,3,3,47,0,3,3,11,5,6,0,0,0,28,0,4,20,23,23,10,4,3,0,87
101011005,0,8,3,5,6,3,0,0,0,25,0,3,3,3,3,0,0,0,0,12,0,3,7,3,3,3,0,0,0,19,0,0,0,3,0,4,0,0,0,7,0,5,14,4,10,3,4,0,0,40,4,14,42,58,96,65,33,18,4,334,0,16,49,39,49,33,15,9,10,220,11,35,95,91,61,39,10,3,0,345,0,7,36,33,26,9,0,0,0,111,0,3,9,4,0,3,9,0,3,31,0,11,39,20,16,7,0,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,39,21,22,40,35,41,62,78,38,376,54,126,319,307,308,210,133,112,55,1624,0,0,7,4,3,0,3,0,0,17,0,3,3,0,0,3,0,0,0,9,0,3,3,4,4,8,0,0,5,27,0,0,0,4,0,0,0,0,0,4,3,3,10,4,7,5,3,3,0,38
101011006,0,0,0,3,4,5,0,0,0,12,0,0,3,0,3,3,3,0,0,12,0,0,0,5,8,0,0,0,0,13,0,0,0,0,0,4,0,0,0,4,4,9,13,20,11,7,0,3,0,67,0,10,20,45,63,35,14,9,0,196,0,0,38,33,41,34,9,6,0,161,4,17,39,62,57,31,11,3,3,227,3,9,23,32,21,19,3,3,0,113,0,0,7,5,0,5,0,0,0,17,0,5,15,23,14,9,5,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,9,36,24,33,48,59,16,255,30,61,167,264,246,185,93,83,19,1148,0,0,3,3,4,4,3,3,0,20,0,0,0,3,4,3,0,0,0,10,0,3,0,0,3,3,0,3,0,12,0,0,0,3,0,3,0,0,0,6,3,7,13,16,10,9,3,3,0,64
101021007,0,0,3,0,6,3,3,0,0,15,0,0,0,0,3,4,0,0,0,7,0,0,3,3,3,0,0,3,0,12,0,0,0,0,3,0,0,0,0,3,0,0,7,6,4,0,0,0,0,17,0,3,3,12,17,13,8,3,3,62,0,0,9,9,22,19,9,3,0,71,0,3,11,18,17,22,7,0,0,78,0,4,5,10,10,23,3,3,0,58,0,0,7,14,9,6,0,0,0,36,3,0,9,5,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,15,5,0,4,12,9,16,21,12,9,88,8,10,64,92,111,109,54,24,12,484,0,0,0,10,7,4,0,0,0,21,0,0,0,3,4,0,3,0,0,10,0,0,0,5,5,0,0,0,0,10,0,0,0,6,0,0,0,0,0,6,0,3,6,11,11,0,3,0,0,34
101021008,0,3,11,14,3,5,3,0,0,39,3,6,3,14,4,0,0,0,0,30,0,0,8,6,6,7,3,0,0,30,0,3,0,0,0,0,0,0,0,3,0,3,5,4,4,3,0,0,0,19,0,11,29,44,43,28,9,5,3,172,0,4,20,22,26,22,4,0,0,98,11,39,102,109,91,21,13,3,0,389,4,29,86,79,41,13,3,3,0,258,0,6,19,9,3,6,0,0,0,43,7,21,36,20,25,10,0,0,0,119,0,3,0,0,0,0,0,0,0,3,0,3,8,8,7,0,0,0,0,26,43,36,51,55,54,48,37,37,3,364,68,167,378,384,307,163,72,48,6,1593,0,0,13,12,10,3,3,3,0,44,3,0,11,10,0,3,0,0,0,27,0,0,7,9,5,0,4,0,0,25,0,0,7,4,3,3,0,0,0,17,3,0,4,0,4,0,0,0,0,11
101021009,0,13,21,10,6,4,0,0,0,54,0,5,15,6,11,5,0,0,0,42,0,3,5,15,5,4,3,6,3,44,0,3,0,5,4,0,0,0,0,12,0,6,4,6,4,0,0,0,0,20,3,8,31,38,62,32,23,11,3,211,0,8,32,27,23,17,8,11,3,129,6,40,112,92,48,35,13,15,3,364,3,29,95,66,47,36,13,0,0,289,3,10,23,27,5,4,3,0,0,75,3,19,32,16,12,4,3,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,5,9,10,0,0,0,0,24,34,32,65,64,58,60,62,95,63,533,52,176,440,381,295,201,128,138,75,1886,0,0,38,15,10,3,0,0,0,66,0,8,24,6,3,8,0,0,0,49,0,0,16,16,7,3,3,6,3,54,0,0,5,8,5,0,0,0,0,18,0,0,7,9,3,6,0,0,0,25
101021010,0,3,9,10,4,7,0,0,0,33,0,4,4,0,9,3,0,0,0,20,0,0,3,5,0,4,4,0,0,16,0,0,3,3,0,0,0,0,0,6,0,3,3,3,0,0,0,0,0,9,0,4,23,15,24,17,6,3,0,92,0,0,16,13,13,17,0,0,0,59,4,31,56,44,28,17,8,4,0,192,0,25,45,32,32,17,0,0,0,151,0,0,10,12,6,5,3,3,0,39,5,10,8,10,8,5,0,0,0,46,0,0,0,0,3,0,0,0,0,3,0,0,5,3,0,3,0,0,0,11,14,23,31,20,26,19,22,17,8,180,23,103,216,170,153,114,43,27,8,857,0,0,17,14,7,3,6,0,0,47,3,4,11,9,10,4,0,0,0,41,0,3,4,4,5,3,3,3,0,25,0,0,9,3,3,4,0,0,0,19,0,0,5,0,3,0,0,0,0,8
