region_id,C01_N_inc_R0_74,C01_N_inc_R75_99,C01_Ne_Ni_inc_R100_149,C01_Ne_Ni_inc_R150_199,C01_Ne_Ni_inc_R200_224,C01_Ne_Ni_inc_R225_274,C01_Ne_Ni_inc_R275_349,C01_Ne_Ni_inc_R350_449,C01_Ne_Ni_inc_R450_549,C01_Ne_Ni_inc_R550_649,C01_Ne_Ni_inc_R650m,C01_Ne_Nil_inc_R_NS,C01_N_inc_Re_Tot,C01_1_199_R0_74,C01_1_199_R75_99,C01_1_199_R100_149,C01_1_199_R150_199,C01_1_199_R200_224,C01_1_199_R225_274,C01_1_199_R275_349,C01_1_199_R350_449,C01_1_199_R450_549,C01_1_199_R550_649,C01_1_199_R650m,C01_1_199_R_NS,C01_1_199_R_Tot,C01_200_299_R0_74,C01_200_299_R75_99,C01_200_299_R100_149,C01_200_299_R150_199,C01_200_299_R200_224,C01_200_299_R225_274,C01_200_299_R275_349,C01_200_299_R350_449,C01_200_299_R450_549,C01_200_299_R550_649,C01_200_299_R650m,C01_200_299_R_NS,C01_200_299_R_Tot,C01_300_399_R0_74,C01_300_399_R75_99,C01_300_399_R100_149,C01_300_399_R150_199,C01_300_399_R200_224,C01_300_399_R225_274,C01_300_399_R275_349,C01_300_399_R350_449,C01_300_399_R450_549,C01_300_399_R550_649,C01_300_399_R650m,C01_300_399_R_NS,C01_300_399_R_Tot,C01_400_599_R0_74,C01_400_599_R75_99,C01_400_599_R100_149,C01_400_599_R150_199,C01_400_599_R200_224,C01_400_599_R225_274,C01_400_599_R275_349,C01_400_599_R350_449,C01_400_599_R450_549,C01_400_599_R550_649,C01_400_599_R650m,C01_400_599_R_NS,C01_400_599_R_Tot,C01_600_799_R0_74,C01_600_799_R75_99,C01_600_799_R100_149,C01_600_799_R150_199,C01_600_799_R200_224,C01_600_799_R225_274,C01_600_799_R275_349,C01_600_799_R350_449,C01_600_799_R450_549,C01_600_799_R550_649,C01_600_799_R650m,C01_600_799_R_NS,C01_600_799_R_Tot,C01_800_999_R0_74,C01_800_999_R75_99,C01_800_999_R100_149,C01_800_999_R150_199,C01_800_999_R200_224,C01_800_999_R225_274,C01_800_999_R275_349,C01_800_999_R350_449,C01_800_999_R450_549,C01_800_999_R550_649,C01_800_999_R650m,C01_800_999_R_NS,C01_800_999_R_Tot,C01_1000_1249_R0_74,C01_1000_1249_R75_99,C01_1000_1249_R_100_149,C01_1000_1249_R_150_199,C01_1000_1249_R_200_224,C01_1000_1249_R_225_274,C01_1000_1249_R_275_349,C01_1000_1249_R_350_449,C01_1000_1249_R_450_549,C01_1000_1249_R_550_649,C01_1000_1249_R650m,C01_1000_1249_R_NS,C01_1000_1249_R_Tot,C01_1250_1499_R0_74,C01_1250_1499_R75_99,C01_1250_1499_R_100_149,C01_1250_1499_R_150_199,C01_1250_1499_R_200_224,C01_1250_1499_R_225_274,C01_1250_1499_R_275_349,C01_1250_1499_R_350_449,C01_1250_1499_R_450_549,C01_1250_1499_R_550_649,C01_1250_1499_R650m,C01_1250_1499_R_NS,C01_1250_1499_R_Tot,C01_1500_1999_R0_74,C01_1500_1999_R75_99,C01_1500_1999_R_100_149,C01_1500_1999_R_150_199,C01_1500_1999_R_200_224,C01_1500_1999_R_225_274,C01_1500_1999_R_275_349,C01_1500_1999_R_350_449,C01_1500_1999_R_450_549,C01_1500_1999_R_550_649,C01_1500_1999_R650m,C01_1500_1999_R_NS,C01_1500_1999_R_Tot,C01_2000_2499_R0_74,C01_2000_2499_R75_99,C01_2000_2499_R100_149,C01_2000_2499_R150_199,C01_2000_2499_R200_224,C01_2000_2499_R225_274,C01_2000_2499_R275_349,C01_2000_2499_R350_449,C01_2000_2499_R450_549,C01_2000_2499_R550_649,C01_2000_2499_R650m,C01_2000_2499_R_NS,C01_2000_2499_R_Tot,C01_2500_2999_R0_74,C01_2500_2999_R75_99,C01_2500_2999_R_100_149,C01_2500_2999_R_150_199,C01_2500_2999_R_200_224,C01_2500_2999_R_225_274,C01_2500_2999_R_275_349,C01_2500_2999_R_350_449,C01_2500_2999_R_450_549,C01_2500_2999_R_550_649,C01_2500_2999_Re_650mo,C01_2500_2999_R_NS,C01_2500_2999_Re_Tot,C01_3000m_R0_74,C01_3000m_R75_99,C01_3000m_R100_149,C01_3000m_R150_199,C01_3000m_R200_224,C01_3000m_R225_274,C01_3000m_R275_349,C01_3000m_R350_449,C01_3000m_R450_549,C01_3000m_R550_649,C01_3000m_R650m,C01_3000m_R_NS,C01_3000m_R_Tot,C01_PI_S_R0_74,C01_PI_S_R75_99,C01_PI_S_R100_149,C01_PI_S_R150_199,C01_PI_S_R200_224,C01_PI_S_R225_274,C01_PI_S_R275_349,C01_PI_S_R350_449,C01_PI_S_R450_549,C01_PI_S_R550_649,C01_PI_S_Re_650mo,C01_PI_S_R_NS,C01_PI_S_Re_Tot,C01_AI_NS_R0_74,C01_AI_NS_R75_99,C01_AI_NS_R100_149,C01_AI_NS_R150_199,C01_AI_NS_R200_224,C01_AI_NS_R225_274,C01_AI_NS_R275_349,C01_AI_NS_R350_449,C01_AI_NS_R450_549,C01_AI_NS_R550_649,C01_AI_NS_R650m,C01_AI_NS_R_NS,C01_AI_NS_R_Tot,C01_Tot_R0_74,C01_Tot_R75_99,C01_Tot_R100_149,C01_Tot_R150_199,C01_Tot_R200_224
101011001,6,0,3,0,0,0,0,0,0,0,0,3,12,108,37,40,3,0,0,0,0,3,0,0,11,202,144,68,79,21,0,0,0,0,3,0,0,15,330,84,65,95,41,0,0,0,0,0,0,0,9,294,56,78,195,106,3,3,0,0,0,0,3,14,458,33,22,141,90,8,3,0,0,0,0,5,9,311,16,18,99,81,5,0,0,0,0,0,3,8,230,8,15,71,76,3,3,0,0,0,0,3,3,182,0,3,27,32,3,0,0,0,0,0,3,0,68,15,5,25,32,12,0,4,0,0,0,0,0,93,0,3,3,23,3,3,0,0,0,0,3,0,38,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,33,42,8,0,3,3,0,0,0,5,123,33,12,24,7,0,0,0,0,0,0,0,13,89,525,333,835,554,48
101011002,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,10,0,0,0,0,0,0,0,0,0,44,42,12,14,0,0,0,0,0,0,0,0,0,68,31,10,26,4,3,0,0,0,0,0,0,0,74,52,18,37,11,0,0,0,0,0,0,0,6,124,38,8,28,8,0,0,0,0,0,0,0,6,88,26,3,22,4,0,0,0,0,0,0,0,0,55,24,8,27,4,0,0,0,0,0,0,0,0,63,16,4,7,3,0,0,0,0,0,0,3,0,33,14,5,6,3,0,0,0,0,0,0,0,0,28,4,0,3,3,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,13,3,3,0,0,0,0,0,3,3,44,7,4,7,3,0,0,0,0,0,0,0,5,26,294,85,200,46,6
101011003,0,0,0,0,0,0,0,0,0,0,0,3,3,18,5,12,0,0,0,0,0,0,0,0,0,35,27,8,23,0,0,0,0,0,0,0,0,3,61,17,6,33,4,0,0,0,0,0,0,0,3,63,14,15,43,11,0,0,0,0,0,0,0,4,87,8,6,39,7,0,0,0,0,0,0,0,3,63,8,7,16,3,0,0,0,0,0,0,0,0,34,8,3,17,10,0,0,3,0,0,0,0,3,44,0,3,10,7,0,0,0,0,0,0,0,0,20,4,0,14,5,0,0,0,0,0,0,0,0,23,0,3,3,3,0,0,0,0,0,0,0,3,12,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,3,0,0,0,0,0,0,0,0,21,9,0,4,3,0,0,0,0,0,0,0,3,19,121,56,227,56,0
101011004,3,0,0,0,0,0,0,0,0,0,0,0,3,13,0,4,0,3,0,0,0,0,0,0,4,24,22,6,7,0,0,0,0,0,0,0,0,0,35,22,4,12,4,3,0,0,0,0,0,0,0,45,40,16,15,11,6,3,3,0,0,0,0,9,103,44,8,20,6,4,0,3,0,0,0,0,3,88,24,4,13,9,0,0,4,0,0,0,0,0,54,18,5,15,8,4,4,3,0,0,0,0,4,61,10,3,7,3,3,0,0,0,0,0,0,0,26,13,0,3,8,4,6,7,3,4,0,3,0,51,4,0,5,5,3,0,4,0,3,3,0,0,27,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,6,13,3,4,4,3,4,3,3,0,0,3,0,40,3,0,0,0,0,0,0,0,0,0,0,0,3,229,49,105,61,33
101011005,3,0,0,0,0,0,0,0,0,0,0,0,3,41,11,15,3,0,0,0,0,0,3,3,4,80,40,35,39,0,3,0,0,0,0,0,0,3,120,43,27,69,10,0,0,0,0,0,0,3,4,156,25,36,86,17,3,0,0,0,0,0,0,7,174,18,14,66,19,0,3,0,0,0,0,0,0,120,11,6,47,10,0,0,0,0,0,0,0,3,77,12,3,40,14,0,0,0,0,0,0,0,0,69,4,0,16,7,0,0,0,0,0,0,0,3,30,3,0,14,10,3,0,0,0,0,0,3,0,33,0,0,4,3,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,16,7,3,0,0,0,0,0,0,3,46,20,10,9,3,0,0,0,0,0,0,0,10,52,229,150,421,103,12
101011006,3,0,0,0,0,0,0,0,0,0,0,0,3,22,7,6,0,0,0,0,0,3,0,3,3,44,49,16,12,0,0,0,0,0,0,0,0,3,80,35,19,24,0,0,0,0,0,0,0,3,6,87,67,19,28,0,0,0,0,0,0,0,0,5,119,29,18,14,0,0,0,0,0,0,0,3,8,72,36,7,20,0,0,0,0,0,0,0,0,4,67,26,9,10,3,0,0,0,0,0,0,0,3,51,7,3,9,3,0,0,0,0,0,0,0,0,22,20,3,8,0,0,0,0,0,0,0,0,0,31,6,3,4,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,22,4,12,0,0,0,0,0,0,0,3,3,44,8,3,4,0,0,0,0,0,0,0,0,3,18,333,114,151,6,0
101021007,0,0,3,0,0,0,0,0,3,0,0,0,6,5,0,5,3,0,0,0,0,0,0,0,0,13,16,8,12,0,0,0,0,0,0,0,0,0,36,6,4,9,3,0,0,0,0,0,0,0,0,22,10,6,15,0,0,0,0,0,0,0,0,0,31,5,0,16,3,0,0,3,0,0,0,0,0,27,3,0,8,0,0,0,0,0,0,0,0,0,11,0,0,10,3,0,0,0,0,0,0,0,0,13,0,3,6,3,0,0,0,0,0,0,0,0,12,5,0,4,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,12,4,3,3,0,0,0,0,0,0,0,0,3,13,57,27,97,18,0
101021008,3,3,0,0,0,0,0,0,0,0,0,0,6,27,15,0,0,0,0,0,0,0,0,0,4,46,62,23,15,9,3,0,0,0,0,0,0,5,117,40,28,17,19,0,0,0,0,0,0,3,4,111,33,48,46,43,4,3,0,0,0,0,0,8,185,8,24,43,53,5,0,0,0,0,3,0,6,142,8,12,14,42,11,5,4,0,0,0,0,0,96,6,6,18,32,12,9,0,3,0,0,0,0,86,5,3,8,23,5,4,0,0,0,0,0,0,48,0,3,10,20,6,9,0,3,0,0,0,3,54,0,3,4,8,3,3,0,0,0,0,0,0,21,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,8,22,4,0,0,0,0,0,0,5,55,6,4,5,4,3,0,0,0,0,0,0,6,28,209,177,188,278,56
101021009,3,4,3,3,0,0,0,0,0,0,0,0,13,65,34,27,7,0,0,0,0,0,0,3,6,142,64,69,44,9,0,0,0,0,0,0,0,9,195,27,30,51,20,0,3,0,0,0,0,0,5,136,39,87,118,51,7,0,0,0,0,0,0,0,302,17,56,87,60,13,6,3,0,0,0,0,0,242,12,33,61,61,10,3,3,0,0,0,0,0,183,8,21,48,55,8,0,0,0,0,3,0,0,143,8,6,17,31,9,3,0,0,0,0,0,3,77,9,5,17,15,5,7,4,0,0,0,0,0,62,0,3,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,11,15,6,3,0,0,0,0,0,3,51,14,13,13,6,0,0,0,0,0,0,0,6,52,273,367,500,336,58
101021010,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,13,3,0,0,0,0,0,0,0,0,44,22,20,24,3,0,0,0,0,0,0,0,3,72,13,13,27,9,3,0,0,0,0,0,0,0,65,17,35,46,30,0,3,0,0,0,0,3,3,137,23,25,43,33,0,4,0,0,0,0,0,3,131,5,11,33,24,0,0,0,0,0,3,3,0,79,3,11,39,20,0,0,0,0,0,0,0,0,73,3,5,11,7,0,3,3,3,0,0,0,0,35,0,3,14,16,3,5,3,0,0,0,0,3,47,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,4,6,6,7,0,0,0,0,0,0,0,0,23,6,8,4,3,0,0,0,0,0,0,3,3,27,109,152,266,155,6
