region_id,C01_0_74_CF_NC,C01_0_74_CF_Cu15DS_,C01_0_74_CF_CU15_NDS,C01_0_74_CF_NCU15_DS,C01_0_74_CF_NDCO,C01_0_74_CF_T,C01_75_99_CF_NC,C01_75_99_CF_Cu15DS_,C01_75_99_CF_CU15_NDS,C01_75_99_CF_NCU15_DS,C01_75_99_CF_NDCO,C01_75_99_CF_T,C01_100_149_CF_NC,C01_100_149_CF_Cu15DS_,C01_100_149_CF_CU15_NDS,C01_100_149_CF_NCU15_DS,C01_100_149_CF_NDCO,C01_100_149_Co_fam_To,C01_150_199_CF_NC,C01_150_199_CF_Cu15DS_,C01_150_199_CF_CU15_NDS,C01_150_199_CF_NCU15_DS,C01_150_199_CF_NDCO,C01_150_199_CF_T,C01_200_224_CF_NC,C01_200_224_CF_Cu15DS_,C01_200_224_CF_CU15_NDS,C01_200_224_CF_NCU15_DS,C01_200_224_CF_NDCO,C01_200_224_CF_T,C01_225_274_CF_NC,C01_225_274_CF_Cu15DS_,C01_225_274_CF_CU15_NDS,C01_225_274_CF_NCU15_DS,C01_225_274_CF_NDCO,C01_225_274_CF_T,C01_275_349_CF_NC,C01_275_349_CF_Cu15DS_,C01_275_349_CF_CU15_NDS,C01_275_349_CF_NCU15_DS,C01_275_349_CF_NDCO,C01_275_349_CF_T,C01_350_449_CF_NC,C01_350_449_CF_Cu15DS_,C01_350_449_CF_CU15_NDS,C01_350_449_CF_NCU15_DS,C01_350_449_CF_NDCO,C01_350_449_CF_T,C01_450_549_CF_NC,C01_450_549_CF_Cu15DS_,C01_450_549_CF_CU15_NDS,C01_450_549_CF_NCU15_DS,C01_450_549_CF_NDCO,C01_450_549_CF_T,C01_550_649_CF_NC,C01_550_649_CF_Cu15DS_,C01_550_649_CF_CU15_NDS,C01_550_649_CF_NCU15_DS,C01_550_649_CF_NDCO,C01_550_649_CF_T,C01_650over_CF_NC,C01_650ov_CF_Cu15DS_,C01_650ov_CF_CU15_NDS,C01_650ov_CF_NCU15_DS,C01_650ov_CF_NDCO,C01_650ov_CF_T,C01_Rns_CF_NC,C01_Rns_CF_Cu15DS_,C01_Rns_CF_CU15_NDS,C01_Rns_CF_NCU15_DS,C01_Rns_CF_NDCO,C01_Rns_CF_T,C01_Tot_CF_NC,C01_Tot_CF_Cu15DS_,C01_Tot_CF_CU15_NDS,C01_Tot_CF_NCU15_DS,C01_Tot_CF_NDCO,C01_Tota_Coup_fam_Tota,C06_0_74_CF_NC,C06_0_74_CF_Cu15DS_,C06_0_74_CF_CU15_NDS,C06_0_74_CF_NCU15_DS,C06_0_74_CF_NDCO,C06_0_74_Coup_fam_Tot,C06_75_99_CF_NC,C06_75_99_CF_Cu15DS_,C06_75_99_CF_CU15_NDS,C06_75_99_CF_NCU15_DS,C06_75_99_CF_NDCO,C06_75_99_CF_T,C06_100_149_CF_NC,C06_100_149_CF_Cu15DS_,C06_100_149_CF_CU15_NDS,C06_100_149_CF_NCU15_DS,C06_100_149_CF_NDCO,C06_100_149_Co_fam_To,C06_150_199_CF_NC,C06_150_199_CF_Cu15DS_,C06_150_199_CF_CU15_NDS,C06_150_199_CF_NCU15_DS,C06_150_199_CF_NDCO,C06_150_199_CF_T,C06_200_224_CF_NC,C06_200_224_CF_Cu15DS_,C06_200_224_CF_CU15_NDS,C06_200_224_CF_NCU15_DS,C06_200_224_CF_NDCO,C06_200_224_CF_T,C06_225_274_CF_NC,C06_225_274_CF_Cu15DS_,C06_225_274_CF_CU15_NDS,C06_225_274_CF_NCU15_DS,C06_225_274_CF_NDCO,C06_225_274_CF_T,C06_275_349_CF_NC,C06_275_349_CF_Cu15DS_,C06_275_349_CF_CU15_NDS,C06_275_349_CF_NCU15_DS,C06_275_349_CF_NDCO,C06_275_349_CF_T,C06_350_449_CF_NC,C06_350_449_CF_Cu15DS_,C06_350_449_CF_CU15_NDS,C06_350_449_CF_NCU15_DS,C06_350_449_CF_NDCO,C06_350_449_CF_T,C06_450_549_CF_NC,C06_450_549_CF_Cu15DS_,C06_450_549_CF_CU15_NDS,C06_450_549_CF_NCU15_DS,C06_450_549_CF_NDCO,C06_450_549_CF_T,C06_550_649_CF_NC,C06_550_649_CF_Cu15DS_,C06_550_649_CF_CU15_NDS,C06_550_649_CF_NCU15_DS,C06_550_649_CF_NDCO,C06_550_649_CF_T,C06_650over_CF_NC,C06_650ov_CF_Cu15DS_,C06_650ov_CF_CU15_NDS,C06_650ov_CF_NCU15_DS,C06_650ov_CF_NDCO,C06_650ov_CF_T,C06_Rns_CF_NC,C06_Rns_CF_Cu15DS_,C06_Rns_CF_CU15_NDS,C06_Rns_CF_NCU15_DS,C06_Rns_CF_NDCO,C06_Rns_CF_T,C06_Tot_CF_NC,C06_Tot_CF_Cu15DS_,C06_Tot_CF_CU15_NDS,C06_Tot_CF_NCU15_DS,C06_Tot_CF_NDCO,C06_Tot_CF_T,C11_0_74_CF_NC,C11_0_74_CF_Cu15DS_,C11_0_74_CF_CU15_NDS,C11_0_74_CF_NCU15_DS,C11_0_74_CF_NDCO,C11_0_74_CF_T,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_CF_T,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_CF_T,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_CF_T,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_CF_T,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_CF_T,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_CF_T,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_
101011001,61,4,29,0,12,106,31,3,38,3,0,75,121,11,105,14,18,269,88,18,146,20,20,292,8,5,10,3,3,29,6,0,0,0,0,6,3,0,4,0,0,7,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,3,3,4,0,0,10,7,0,8,0,3,18,331,47,344,40,56,818,27,0,12,0,3,42,20,4,8,0,4,36,88,4,55,0,7,154,144,18,144,9,21,336,34,7,58,3,9,111,23,3,39,5,7,77,4,0,11,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,0,11,3,4,32,357,36,338,20,55,806,26,3,11,3,0,43,8,0,3,3,0,14,54,6,22,0,6,88,77,11,43,6,8,145,47,5,51,3,17,123,81,11,96,12,11,211,38,19,77,8,8,150,6,4
101011002,70,8,67,6,6,157,17,0,11,0,3,31,36,4,50,3,0,93,8,5,14,0,3,30,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,10,0,8,0,0,18,151,17,150,12,12,342,60,5,49,5,3,122,14,0,7,0,4,25,27,5,22,0,4,58,21,8,26,0,4,59,5,0,11,0,0,16,5,0,16,0,4,25,3,3,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,3,7,6,0,22,149,24,138,11,19,341,51,3,25,8,9,96,12,0,5,0,0,17,15,0,14,0,3,32,33,3,21,3,6,66,17,3,22,0,0,42,14,3,20,3,0,40,3,3,8,0,8,22,3,3
101011003,16,3,12,0,4,35,9,3,4,0,0,16,36,6,38,4,6,90,7,4,18,0,0,29,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,4,0,0,7,71,19,79,4,10,183,13,0,9,0,0,22,0,3,4,0,0,7,17,0,15,0,0,32,22,4,17,0,5,48,12,3,19,0,0,34,10,5,19,0,0,34,3,0,13,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,0,7,84,18,96,0,5,203,15,0,4,0,0,19,0,0,0,0,0,0,10,0,6,0,0,16,14,0,6,0,0,20,4,0,7,0,3,14,15,4,18,3,3,43,20,7,42,3,7,79,8,4
101011004,59,5,58,6,7,135,7,0,11,0,3,21,31,0,20,0,3,54,12,4,15,0,0,31,6,0,5,0,3,14,8,0,5,0,0,13,7,0,6,0,0,13,0,0,0,0,3,3,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,137,9,123,6,19,294,44,3,51,3,6,107,4,0,4,0,3,11,18,3,16,3,0,40,9,0,9,0,0,18,6,0,5,0,0,11,13,0,11,0,3,27,11,3,12,0,0,26,13,3,9,3,3,31,8,0,0,0,3,11,0,0,0,0,0,0,3,3,0,0,0,6,5,3,6,3,3,20,134,18,123,12,21,308,27,8,34,3,3,75,0,0,3,0,0,3,3,0,8,0,4,15,11,0,13,0,0,24,9,0,15,0,0,24,11,0,8,0,0,19,12,0,22,0,3,37,19,0
101011005,36,4,24,0,0,64,20,0,14,0,0,34,74,6,70,5,7,162,16,7,37,0,3,63,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,4,0,0,7,149,17,155,5,10,336,7,3,12,5,0,27,9,0,0,4,0,13,44,10,29,0,0,83,52,6,56,5,4,123,20,3,31,0,4,58,8,0,12,0,7,27,5,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,15,154,22,149,14,15,354,12,3,7,0,0,22,3,0,0,0,0,3,18,0,7,4,4,33,51,0,31,0,5,87,29,3,32,5,5,74,30,6,52,0,0,88,11,4,19,0,4,38,0,4
101011006,74,7,71,5,8,165,21,4,20,0,3,48,26,6,35,4,3,74,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,5,4,10,0,0,19,129,24,145,9,14,321,58,12,53,5,6,134,7,0,5,0,0,12,29,3,33,3,3,71,12,0,17,0,3,32,0,3,4,0,0,7,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,8,3,10,3,4,28,120,21,128,11,16,296,49,4,44,9,0,106,7,0,6,3,0,16,19,6,14,0,0,39,19,4,25,0,0,48,8,3,12,0,0,23,3,3,3,0,0,9,3,0,5,0,0,8,0,0
101021007,12,3,8,0,0,23,3,0,3,0,0,6,14,3,24,3,0,44,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,35,6,35,3,0,79,8,0,10,0,3,21,0,0,0,0,0,0,11,0,5,0,3,19,12,0,20,0,0,32,6,0,10,0,0,16,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,40,0,51,0,6,97,12,0,8,0,0,20,0,0,0,0,0,0,6,0,4,0,0,10,7,0,9,0,0,16,7,0,6,0,0,13,8,7,11,4,3,33,8,0,11,0,0,19,0,0
101021008,24,0,8,3,5,40,16,4,17,3,0,40,23,3,39,5,10,80,45,9,91,8,13,166,9,0,22,3,3,37,8,3,8,0,3,22,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,4,0,3,11,135,19,192,22,37,405,7,0,5,0,0,12,6,0,3,0,3,12,26,3,23,3,3,58,20,3,35,4,4,66,8,3,15,3,14,43,34,4,33,6,4,81,37,3,42,3,3,88,6,3,5,0,0,14,0,0,3,0,3,6,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,3,0,9,147,19,170,22,34,392,4,0,0,0,0,4,0,0,3,0,0,3,4,0,8,0,5,17,9,0,3,0,0,12,8,4,7,3,0,22,11,4,15,3,0,33,31,4,22,0,11,68,54,4
101021009,22,3,8,3,3,39,31,0,17,0,3,51,79,3,50,3,4,139,71,6,72,5,5,159,10,4,17,0,3,34,3,4,9,3,0,19,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,3,3,0,10,220,20,179,17,21,457,9,3,7,0,0,19,5,0,3,0,0,8,27,3,7,0,3,40,81,0,41,0,0,122,28,0,30,0,6,64,41,3,27,4,3,78,42,3,43,3,3,94,3,0,7,3,3,16,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8,243,12,169,13,18,455,11,0,3,0,3,17,0,0,0,0,0,0,10,0,0,4,0,14,25,0,11,0,0,36,19,0,17,0,0,36,56,4,28,3,3,94,85,0,63,3,3,154,78,6
101021010,9,0,3,0,0,12,19,3,4,0,0,26,45,0,42,0,3,90,34,0,29,0,0,63,0,0,0,0,0,0,5,0,6,0,0,11,5,0,5,0,0,10,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,3,0,0,0,0,3,123,3,92,3,3,224,6,0,0,0,0,6,0,0,0,0,0,0,18,3,11,0,0,32,31,0,24,0,0,55,17,0,14,0,0,31,21,0,14,4,0,39,27,0,9,4,5,45,4,0,11,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,127,3,83,8,5,226,5,0,3,0,3,11,0,0,0,0,0,0,6,0,3,3,0,12,15,0,8,0,0,23,8,0,10,0,0,18,27,0,23,0,0,50,49,0,30,0,0,79,39,6
101021011,27,3,18,3,3,54,7,0,4,3,0,14,27,3,22,3,3,58,14,0,27,0,0,41,5,0,6,3,0,14,9,3,5,0,3,20,3,0,8,3,0,14,0,0,3,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,95,12,96,18,12,233,31,0,10,3,0,44,3,0,3,0,0,6,9,0,7,0,0,16,11,3,6,0,0,20,12,0,20,0,0,32,14,0,14,0,4,32,12,3,24,0,3,42,14,6,21,3,0,44,6,0,11,0,0,17,0,3,3,0,3,9,0,0,0,3,0,3,4,0,4,0,0,8,116,15,123,9,10,273,21,3,22,0,0,46,6,0,0,0,0,6,4,0,3,0,0,7,11,0,0,0,0,11,5,0,9,0,0,14,7,0,11,0,3,21,18,3,13,3,3,40,25,3
101021012,7,0,5,3,0,15,3,3,9,0,0,15,40,6,81,0,3,130,60,10,92,4,5,171,12,4,14,3,0,33,13,0,26,3,0,42,12,4,12,0,3,31,5,0,4,3,0,12,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,3,0,9,0,0,12,158,27,255,16,11,467,6,0,7,0,0,13,0,0,0,0,0,0,16,4,27,5,0,52,37,8,129,7,7,188,11,0,20,3,3,37,23,0,18,5,4,50,30,5,50,3,4,92,44,8,56,4,7,119,8,3,15,3,3,32,0,3,0,3,0,6,3,0,3,0,0,6,3,0,13,0,0,16,181,31,338,33,28,611,8,0,7,0,0,15,0,0,0,0,0,0,8,0,4,0,0,12,9,0,18,3,3,33,25,0,16,0,0,41,28,4,53,7,3,95,31,16,73,3,3,126,51,6
101031013,25,0,19,0,5,49,3,0,4,0,0,7,9,0,18,0,0,27,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,41,0,5,86,20,3,19,0,0,42,0,0,0,0,0,0,13,4,15,0,0,32,3,0,9,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,36,7,47,3,0,93,13,0,13,0,0,26,0,0,3,0,0,3,7,0,10,0,0,17,7,0,12,0,4,23,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101031014,27,3,16,3,3,52,14,0,15,0,0,29,48,5,53,4,7,117,17,7,27,3,3,57,0,3,5,0,0,8,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,118,21,119,10,13,281,9,0,9,0,0,18,6,0,3,3,0,12,31,3,16,3,6,59,39,5,41,0,5,90,10,3,12,0,0,25,5,3,14,0,0,22,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,3,0,0,3,3,0,3,0,0,6,106,14,107,9,11,247,8,0,4,3,0,15,4,0,0,0,0,4,15,0,0,0,0,15,33,0,13,0,5,51,20,0,23,3,0,46,18,6,34,0,5,63,11,0,22,3,0,36,3,3
