region_id,C11_All_in_ns_1PF_1C,C11_All_in_ns_1PF_2C,C11_All_in_ns_1PF_3C,C11_All_in_ns_1_pa_fa_4m_c,C11_All_in_ns_1_pa_fa_w_To,C11_Tot_1PF_1C,C11_Tot_1PF_2C,C11_Tot_1PF_3C,C11_Tot_1_pa_fa_4mor_ch,C11_Tot_T
102021054,13,3,3,0,19,298,162,49,24,533
102021055,3,0,0,0,3,135,88,29,12,264
102021056,4,3,0,3,10,223,163,80,30,496
102021057,11,6,5,4,26,320,167,72,34,593
103011058,13,6,6,3,28,592,306,119,55,1072
103011059,9,0,0,0,9,188,102,63,31,384
103011060,5,0,0,0,5,113,48,17,9,187
103011061,4,3,0,0,7,85,39,27,13,164
103021062,10,6,4,0,20,161,69,44,17,291
103021063,8,3,5,3,19,187,97,58,31,373
103021064,6,0,0,0,6,115,67,11,6,199
103021065,7,3,3,3,16,234,116,53,26,429
103021066,0,0,0,0,0,85,39,13,6,143
103021067,16,3,0,3,22,288,151,65,29,533
103021068,4,0,0,0,4,87,43,15,15,160
103021069,7,0,0,0,7,109,48,19,11,187
103031070,5,5,3,0,13,398,167,62,31,658
103031071,9,0,3,0,12,159,95,29,24,307
103031072,4,6,0,0,10,252,135,49,23,459
103031073,8,3,0,0,11,86,44,11,3,144
103031074,10,4,0,0,14,228,67,45,6,346
103031075,0,0,0,0,0,0,0,0,0,0
103041076,4,0,0,0,4,171,67,28,15,281
103041077,23,18,11,4,56,591,282,135,69,1077
103041078,12,3,3,4,22,360,192,68,52,672
103041079,5,0,0,0,5,167,90,28,25,310
104011080,28,11,8,4,51,611,316,120,67,1114
104011081,9,3,3,0,15,327,182,82,32,623
104011082,12,3,0,0,15,398,197,79,28,702
104021083,0,3,4,0,7,196,109,37,20,362
104021084,11,4,5,6,26,539,283,102,47,971
104021085,10,4,0,0,14,303,128,47,24,502
104021086,0,0,0,0,0,78,35,14,9,136
104021087,0,3,0,0,3,92,40,18,0,150
104021088,4,0,0,0,4,169,92,30,14,305
104021089,20,16,3,0,39,569,319,109,37,1034
104021090,0,3,0,0,3,143,65,17,6,231
104021091,7,3,3,0,13,307,170,65,36,578
105011092,15,3,5,6,29,119,46,31,24,220
105011093,8,0,0,0,8,111,33,19,12,175
105011094,6,4,0,3,13,107,64,42,20,233
105011095,9,7,3,0,19,130,61,27,25,243
105011096,14,11,7,3,35,206,85,43,35,369
105021097,19,9,6,8,42,570,296,127,53,1046
105021098,4,0,0,0,4,80,24,18,13,135
105031099,16,7,0,0,23,184,95,38,24,341
105031100,15,3,3,3,24,332,147,78,65,622
105031101,7,5,5,0,17,386,249,93,33,761
105031102,13,7,3,6,29,229,125,55,41,450
105031103,6,0,0,0,6,72,52,12,6,142
105031104,4,0,4,0,8,101,56,34,12,203
105031105,10,8,0,0,18,175,91,53,33,352
105031106,17,3,0,0,20,230,131,48,41,450
106011107,3,7,0,0,10,174,120,37,20,351
106011108,19,5,3,3,30,652,337,137,61,1187
106011109,5,0,0,0,5,185,90,26,14,315
106011110,6,5,0,0,11,186,88,36,14,324
106011111,26,16,7,0,49,556,279,116,48,999
106011112,11,8,0,0,19,351,198,80,32,661
106011113,3,0,0,0,3,66,32,13,9,120
106021114,4,0,3,0,7,130,77,32,8,247
106021115,22,11,4,3,40,676,407,118,59,1260
106021116,0,0,0,0,0,109,83,17,8,217
106021117,13,8,4,4,29,495,262,102,57,916
106021118,0,3,3,0,6,159,108,35,6,308
106031119,0,4,3,0,7,135,81,26,13,255
106031120,7,3,3,0,13,173,85,43,18,319
106031121,9,8,3,0,20,457,251,77,16,801
106031122,24,6,4,5,39,497,260,106,66,929
106031123,0,4,0,0,4,70,43,16,0,129
106031124,5,0,0,0,5,112,36,13,9,170
106031125,10,0,0,0,10,240,152,64,20,476
106041126,11,7,3,3,24,293,141,68,40,542
106041127,0,0,0,0,0,63,42,13,4,122
106041128,4,0,0,0,4,125,77,28,5,235
106041129,7,5,0,3,15,145,91,28,19,283
107011130,32,26,5,5,68,945,484,175,68,1672
107011131,23,7,0,3,33,615,369,126,75,1185
107011132,3,6,0,0,9,146,101,26,12,285
107011133,0,0,0,0,0,0,0,0,0,0
107011134,14,10,0,0,24,303,201,76,30,610
107021135,0,0,0,0,0,0,0,0,0,0
107031136,6,5,4,0,15,269,190,68,33,560
107031137,5,5,3,0,13,226,134,56,12,428
107031138,3,0,3,0,6,180,78,26,9,293
107031139,4,0,0,0,4,123,65,15,5,208
107031140,8,0,0,0,8,120,67,22,12,221
107031141,4,3,0,0,7,272,160,45,20,497
107031142,11,3,3,3,20,271,151,55,18,495
107031143,38,17,0,3,58,744,394,142,81,1361
107041144,16,4,3,0,23,548,248,83,18,897
107041145,28,11,3,0,42,512,307,89,29,937
107041146,9,7,3,0,19,410,248,54,18,730
107041147,0,0,0,0,0,141,92,34,6,273
107041148,7,0,0,0,7,222,129,23,8,382
107041149,21,0,0,0,21,687,293,80,24,1084
107041150,8,3,3,0,14,516,261,93,23,893
108011151,4,0,4,0,8,110,50,25,7,192
108011152,11,7,0,0,18,383,185,59,35,662
108011153,6,0,0,0,6,119,90,24,24,257
108011154,7,3,0,0,10,183,65,34,5,287
108021155,23,9,5,0,37,509,289,127,91,1016
108021156,12,5,3,5,25,238,127,58,29,452
108021157,7,3,0,0,10,136,77,32,11,256
108021158,5,3,3,5,16,206,106,44,30,386
108021159,4,5,0,0,9,182,93,48,30,353
108021160,6,0,4,0,10,142,58,18,3,221
108031161,0,0,0,0,0,6,4,0,0,10
108041162,9,0,0,0,9,345,202,62,36,645
108041163,16,6,0,0,22,704,399,97,27,1227
108041164,18,10,3,0,31,456,231,69,31,787
108041165,4,0,0,5,9,95,63,14,8,180
108041166,9,5,3,0,17,297,134,77,25,533
108051167,3,0,0,0,3,93,50,15,9,167
108051168,5,4,0,0,9,219,135,39,24,417
108051169,21,11,8,10,50,656,302,137,82,1177
108051170,9,3,3,0,15,279,129,35,25,468
108051171,8,3,3,0,14,164,98,33,24,319
109011172,5,3,3,0,11,239,137,53,16,445
109011173,9,3,0,4,16,285,154,57,27,523
109011174,10,0,0,0,10,262,110,43,16,431
109011175,6,4,5,0,15,187,91,47,21,346
109011176,13,5,0,3,21,443,226,84,44,797
109021177,6,3,0,3,12,62,41,16,12,131
109021178,9,0,3,0,12,133,58,36,8,235
109021179,4,3,0,0,7,65,27,9,3,104
109031180,9,0,0,0,9,101,63,40,9,213
109031181,6,0,0,0,6,119,56,18,13,206
109031182,14,5,0,0,19,198,98,37,22,355
109031183,9,5,0,0,14,105,58,24,6,193
109031184,0,3,0,0,3,83,48,16,6,153
109031185,6,3,3,0,12,169,81,39,12,301
110011186,19,6,3,3,31,547,290,110,61,1008
110011187,0,3,0,0,3,94,29,15,9,147
110011188,4,0,0,0,4,110,53,30,11,204
110011189,4,0,3,0,7,64,17,16,9,106
110021190,14,6,3,0,23,208,104,50,25,387
110021191,13,11,3,0,27,288,177,70,47,582
110021192,0,0,4,0,4,104,53,33,26,216
110021193,5,3,0,0,8,111,51,22,6,190
110021194,5,3,0,0,8,158,68,46,21,293
110031195,17,11,3,8,39,253,125,51,37,466
110031196,7,0,3,3,13,89,59,27,21,196
110031197,7,7,0,0,14,161,93,38,19,311
110031198,3,3,0,0,6,80,39,28,13,160
110041199,6,7,3,0,16,209,126,58,25,418
110041200,3,4,4,0,11,94,44,17,17,172
110041201,6,3,0,0,9,205,85,39,19,348
110041202,17,8,0,3,28,577,305,105,57,1044
110041203,14,4,3,0,21,380,192,68,19,659
110041204,4,3,5,4,16,214,131,63,64,472
110041205,20,8,3,0,31,370,159,78,42,649
111011206,15,0,3,0,18,458,219,77,34,788
111011207,5,0,3,0,8,200,86,37,14,337
111011208,21,11,5,0,37,743,342,120,45,1250
111011209,11,5,0,0,16,648,337,103,32,1120
111011210,16,10,3,3,32,350,178,66,38,632
111011211,3,0,0,0,3,66,42,10,0,118
111011212,13,3,3,0,19,265,145,58,19,487
111011213,3,7,0,0,10,195,113,28,5,341
111011214,13,5,0,0,18,385,170,57,9,621
111021215,6,4,0,6,16,299,159,62,35,555
111021216,7,3,0,0,10,229,140,50,18,437
111021217,8,0,0,0,8,269,156,61,17,503
111021218,12,7,3,3,25,280,172,67,26,545
111021219,11,5,4,0,20,389,205,70,34,698
111021220,9,3,0,0,12,214,121,40,11,386
111021221,4,4,0,3,11,170,115,27,7,319
111031222,10,0,0,0,10,397,185,54,15,651
111031223,14,0,4,0,18,266,150,70,37,523
111031224,21,12,3,0,36,375,158,47,20,600
111031225,6,0,0,0,6,485,235,48,19,787
111031226,5,0,0,5,10,246,170,57,20,493
111031227,15,3,3,0,21,513,206,56,25,800
111031228,0,5,0,0,5,250,120,29,10,409
111031229,5,0,3,0,8,216,55,24,6,301
111031230,0,0,0,0,0,0,0,0,0,0
111031231,8,4,3,0,15,241,129,40,19,429
111031232,8,3,0,0,11,207,76,20,7,310
111031233,25,6,0,3,34,548,291,104,40,983
111031234,12,3,0,4,19,415,175,44,21,655
111031235,14,0,0,0,14,303,116,38,9,466
112011236,14,8,3,3,28,582,270,75,27,954
112011237,9,0,3,3,15,387,192,58,27,664
112011238,0,0,0,0,0,145,59,18,3,225
112011239,3,3,3,0,9,337,129,47,12,525
112011240,8,0,3,0,11,313,118,24,3,458
112011241,7,3,0,0,10,137,85,37,5,264
112011242,5,0,0,0,5,183,92,26,9,310
112011243,0,4,0,5,9,281,137,40,12,470
112021244,17,8,0,4,29,354,213,91,46,704
112021245,6,0,3,0,9,144,87,26,24,281
112021246,8,7,7,6,28,412,176,73,41,702
112021247,6,5,3,0,14,219,96,48,16,379
112021248,14,8,3,0,25,599,289,102,34,1024
112021249,10,3,0,3,16,386,182,71,24,663
112031250,7,3,0,3,13,301,167,43,12,523
112031251,3,0,0,0,3,302,145,57,29,533
112031252,7,3,0,0,10,257,120,44,19,440
112031253,4,7,0,3,14,295,201,77,25,598
112031254,20,3,3,3,29,585,216,65,33,899
112031255,17,17,0,0,34,728,413,128,53,1322
113011256,15,6,4,6,31,410,202,83,40,735
113011257,12,0,0,0,12,204,113,52,31,400
113011258,7,5,5,0,17,201,137,51,27,416
113011259,10,4,4,0,18,154,64,36,19,273
113021260,0,3,0,0,3,53,36,12,6,107
113021261,3,3,0,3,9,157,85,29,19,290
113021262,3,0,0,0,3,89,40,11,3,143
113031263,5,0,3,0,8,176,74,38,22,310
113031264,3,3,3,0,9,71,31,18,4,124
113031265,4,0,0,0,4,135,55,20,14,224
113031266,0,3,0,0,3,137,65,24,19,245
113031267,8,4,4,4,20,377,215,85,42,719
113031268,0,4,0,0,4,53,27,13,0,93
113031269,18,4,6,9,37,523,287,108,76,994
113031270,10,3,4,4,21,341,161,68,33,603
113031271,8,5,0,0,13,247,116,59,21,443
114011272,6,4,0,0,10,145,65,25,12,247
114011273,3,0,0,0,3,80,49,18,15,162
114011274,8,3,0,3,14,146,56,13,9,224
114011275,0,0,0,0,0,0,0,0,0,0
114011276,0,0,0,0,0,80,42,12,3,137
114011277,10,3,3,0,16,379,227,103,23,732
114011278,22,12,0,0,34,538,305,104,68,1015
114011279,23,7,0,0,30,379,207,81,33,700
114011280,5,0,3,0,8,119,56,21,6,202
114011281,3,0,0,0,3,56,24,11,3,94
114011282,12,0,3,3,18,407,213,70,30,720
114011283,3,4,0,0,7,105,50,17,3,175
114021284,10,5,0,0,15,248,129,42,15,434
114021285,5,0,0,0,5,150,67,26,17,260
114021286,0,0,0,3,3,230,115,36,20,401
114021287,6,0,3,0,9,235,125,42,28,430
114021288,4,0,0,0,4,56,39,8,3,106
114021289,0,0,0,0,0,112,63,22,6,203
115011290,8,7,0,0,15,473,249,68,18,808
115011291,6,4,0,0,10,217,180,42,5,444
115011292,5,0,0,0,5,504,257,81,20,862
115011293,4,3,0,0,7,321,255,67,19,662
115011294,3,3,0,0,6,66,45,15,10,136
115011295,8,5,3,0,16,289,221,90,26,626
115011296,0,0,0,0,0,150,101,30,6,287
115021297,11,4,0,0,15,290,193,78,23,584
115021298,3,3,0,0,6,87,48,25,0,160
115031299,0,0,0,0,0,52,17,9,3,81
115031300,7,4,4,0,15,348,210,82,31,671
115041301,3,7,0,0,10,164,85,33,11,293
115041302,3,4,0,0,7,211,156,70,18,455
116011303,12,3,3,0,18,402,191,70,35,698
116011304,20,8,3,4,35,509,288,115,53,965
116011305,25,11,0,7,43,730,401,139,81,1351
116011306,22,8,9,4,43,585,338,153,83,1159
116011307,19,14,3,5,41,707,389,103,52,1251
116011308,10,6,3,6,25,543,311,111,33,998
116021309,4,0,0,4,8,183,171,44,24,422
116021310,7,3,0,0,10,250,206,66,13,535
116021311,11,9,3,5,28,510,337,117,49,1013
116021312,10,9,0,0,19,353,153,54,33,593
116031313,42,23,9,12,86,788,522,258,208,1776
116031314,11,0,0,0,11,188,124,55,23,390
116031315,10,8,4,0,22,388,276,121,49,834
116031316,45,22,7,12,86,681,398,205,191,1475
116031317,30,16,4,11,61,718,369,180,133,1400
116031318,0,0,0,0,0,0,0,0,0,0
116031319,12,0,3,0,15,463,253,123,71,910
117011320,0,0,0,0,0,0,0,0,0,0
117011321,6,3,0,3,12,232,128,24,12,396
117011322,6,8,0,0,14,544,260,58,22,884
117011323,13,4,0,0,17,339,155,42,13,549
117011324,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0
117021326,18,5,0,0,23,708,304,72,36,1120
117021327,11,4,0,0,15,406,144,34,12,596
117021328,4,4,3,0,11,205,67,19,9,300
117031329,3,0,0,0,3,89,18,3,0,110
117031330,0,3,4,0,7,226,84,16,6,332
117031331,13,4,0,3,20,369,134,45,30,578
117031332,8,3,3,0,14,299,110,24,3,436
117031333,4,0,0,0,4,225,54,13,9,301
117031334,4,4,0,0,8,294,106,25,3,428
117031335,8,3,3,0,14,294,85,27,4,410
117031336,3,6,0,0,9,169,49,3,0,221
117031337,7,4,0,0,11,294,78,6,0,378
117031338,19,9,3,0,31,488,176,41,10,715
118011339,5,3,0,0,8,274,119,27,3,423
118011340,6,0,0,0,6,337,110,27,7,481
118011341,6,0,0,0,6,347,146,30,7,530
118011342,0,0,0,0,0,0,0,0,0,0
118011343,4,0,3,0,7,434,176,38,6,654
118011344,5,6,0,0,11,197,84,25,9,315
118011345,7,0,0,0,7,222,87,18,3,330
118011346,4,3,0,0,7,195,92,45,9,341
118011347,0,3,5,0,8,153,62,12,4,231
118021348,21,6,0,0,27,501,174,41,3,719
118021349,14,3,0,0,17,511,190,47,9,757
118021350,20,3,3,0,26,545,297,74,29,945
118021351,31,4,0,0,35,811,357,78,21,1267
118021352,7,3,0,0,10,602,214,42,3,861
119011353,30,17,7,4,58,904,536,169,79,1688
119011354,11,12,3,5,31,529,327,140,85,1081
119011355,0,0,0,0,0,0,0,0,0,0
119011356,9,5,3,3,20,234,161,59,28,482
119011357,21,13,5,5,44,570,324,170,106,1170
119011358,12,5,0,0,17,415,228,55,18,716
119011359,4,6,3,3,16,586,312,103,41,1042
119011360,16,5,0,0,21,414,205,74,29,722
119011361,17,8,5,4,34,489,264,116,78,947
119021362,20,3,3,0,26,559,269,73,38,939
119021363,22,13,0,0,35,832,340,93,38,1303
119021364,11,0,4,3,18,615,263,77,18,973
119021365,28,16,10,4,58,563,288,113,54,1018
119021366,17,18,5,7,47,469,248,115,71,903
119021367,7,5,6,0,18,316,164,65,24,569
119031368,9,5,3,3,20,560,264,65,22,911
119031369,7,3,0,0,10,626,257,58,12,953
119031370,10,3,0,0,13,330,156,48,17,551
119031371,5,0,0,0,5,215,122,33,10,380
119031372,9,3,0,0,12,338,191,61,23,613
119031373,10,3,0,0,13,307,159,42,22,530
119031374,7,6,3,0,16,518,246,59,35,858
119041375,4,3,3,0,10,334,131,57,35,557
119041376,17,7,4,3,31,617,296,89,37,1039
119041377,8,0,0,0,8,300,141,42,9,492
119041378,4,4,0,0,8,251,76,28,4,359
119041379,11,4,0,0,15,437,166,50,9,662
119041380,11,0,0,0,11,426,186,41,18,671
119041381,13,3,0,0,16,400,180,56,21,657
119041382,9,6,0,3,18,390,190,48,15,643
120011383,14,0,0,0,14,435,190,52,13,690
120011384,5,5,0,0,10,333,168,32,15,548
120011385,4,0,0,0,4,331,139,32,10,512
120011386,5,10,0,0,15,484,214,46,6,750
120021387,3,0,0,0,3,309,97,18,11,435
120021388,9,4,0,0,13,580,219,40,11,850
120021389,3,3,3,0,9,290,93,20,6,409
120031390,9,7,3,0,19,610,226,37,12,885
120031391,14,3,0,0,17,539,216,51,14,820
120031392,6,0,0,0,6,281,99,26,11,417
120031393,8,3,3,0,14,462,194,60,15,731
120031394,9,0,0,0,9,461,177,45,13,696
120031395,8,3,0,0,11,323,94,27,9,453
120031396,0,0,3,3,6,300,124,27,9,460
120031397,11,9,0,0,20,513,270,60,18,861
121011398,11,4,0,0,15,609,261,53,10,933
121011399,5,0,0,0,5,383,145,37,3,568
121011400,5,7,0,4,16,434,181,55,10,680
121011401,0,0,0,0,0,180,52,9,0,241
121011402,6,3,0,0,9,456,239,53,12,760
121021403,10,0,0,0,10,351,175,64,11,601
121021404,5,0,0,3,8,167,135,38,14,354
121021405,13,9,0,0,22,806,349,73,6,1234
121021406,5,0,6,0,11,307,172,68,21,568
121031407,9,3,0,0,12,336,194,58,8,596
121031408,3,3,3,0,9,304,195,59,15,573
121031409,4,0,0,0,4,253,133,33,10,429
121031410,5,3,0,0,8,245,164,49,7,465
121031411,4,0,0,0,4,275,150,35,13,473
121031412,3,6,0,0,9,241,156,36,13,446
121041413,3,0,0,0,3,342,132,19,0,493
121041414,10,0,0,0,10,310,115,13,0,438
121041415,4,0,0,0,4,490,205,65,9,769
121041416,6,0,0,0,6,265,65,16,0,346
121041417,0,0,0,0,0,142,51,6,3,202
122011418,4,3,0,0,7,354,180,49,9,592
122011419,10,0,0,0,10,336,142,43,3,524
122021420,3,4,0,0,7,223,131,36,11,401
122021421,3,3,0,0,6,148,86,34,3,271
122021422,4,6,0,0,10,256,134,37,9,436
122021423,7,3,0,4,14,481,231,56,10,778
122031424,8,4,0,0,12,275,157,50,21,503
122031425,4,0,3,0,7,127,73,15,8,223
122031426,13,8,0,0,21,640,222,45,9,916
122031427,6,6,0,0,12,226,128,31,6,391
122031428,12,3,0,0,15,366,229,71,11,677
122031429,13,3,0,0,16,399,187,39,6,631
122031430,12,0,0,3,15,320,170,49,12,551
122031431,11,6,3,0,20,476,241,55,10,782
122031432,3,0,0,0,3,37,29,9,3,78
123011433,3,3,0,0,6,237,134,42,7,420
123011434,10,3,3,0,16,290,209,86,28,613
123011435,9,4,3,4,20,444,313,157,56,970
123021436,26,10,5,6,47,679,417,204,107,1407
123021437,18,6,0,0,24,479,245,83,33,840
123021438,18,13,7,6,44,598,409,212,106,1325
123021439,0,0,0,0,0,0,0,0,0,0
123021440,20,6,6,0,32,471,247,87,24,829
123021441,5,4,5,0,14,480,275,92,36,883
123021442,34,11,6,5,56,685,390,144,95,1314
123021443,11,12,3,3,29,483,299,129,65,976
123021444,24,7,6,3,40,574,340,154,90,1158
123031445,10,0,0,0,10,108,50,27,12,197
123031446,7,0,0,0,7,119,60,24,5,208
123031447,10,3,6,0,19,369,213,75,50,707
123031448,4,7,0,0,11,138,95,40,15,288
124011449,0,3,0,0,3,157,70,21,7,255
124011450,3,4,3,0,10,370,219,71,27,687
124011451,0,0,0,0,0,0,0,3,0,3
124011452,10,4,4,0,18,386,172,63,25,646
124011453,9,0,0,0,9,271,156,40,23,490
124011454,0,4,0,0,4,497,264,69,26,856
124011455,3,0,0,0,3,147,67,11,9,234
124021456,0,0,0,0,0,0,0,0,0,0
124031457,16,4,4,0,24,448,267,104,36,855
124031458,13,3,5,3,24,454,270,124,59,907
124031459,6,4,0,0,10,318,188,59,18,583
124031460,14,4,0,0,18,370,241,103,39,753
124031461,14,8,0,0,22,491,263,89,25,868
124031462,28,15,0,0,43,618,283,106,59,1066
124031463,9,0,3,0,12,106,66,23,9,204
124031464,19,7,3,0,29,462,206,60,25,753
124031465,3,3,0,0,6,80,52,30,12,174
124041466,15,0,7,0,22,417,222,79,20,738
124041467,16,7,0,0,23,542,327,127,44,1040
124041468,3,0,0,3,6,114,55,20,21,210
124051469,0,5,0,0,5,104,94,31,10,239
124051470,14,8,3,3,28,507,318,125,53,1003
124051471,39,16,8,6,69,1045,499,207,115,1866
125011472,34,11,3,11,59,668,327,160,83,1238
125011473,4,0,3,0,7,176,91,23,6,296
125011474,18,7,4,0,29,739,384,123,68,1314
125011475,0,0,0,0,0,0,0,0,0,0
125021476,4,3,3,0,10,490,256,73,13,832
125021477,14,8,3,0,25,515,238,95,35,883
125021478,11,8,5,0,24,392,193,54,25,664
125031479,10,6,9,4,29,474,259,115,64,912
125031480,16,3,4,0,23,433,242,75,71,821
125031481,11,7,3,3,24,395,208,100,67,770
125031482,13,5,3,0,21,525,326,115,45,1011
125031483,14,8,3,3,28,407,211,135,85,838
125031484,12,4,7,3,26,563,293,114,53,1023
125031485,18,9,8,3,38,753,364,153,77,1347
125031486,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0
125041488,20,8,7,3,38,605,268,82,42,997
125041489,17,6,3,0,26,540,221,48,28,837
125041490,0,0,0,0,0,130,65,23,8,226
125041491,10,3,0,0,13,362,164,39,13,578
125041492,19,8,3,0,30,477,182,44,20,723
125041493,16,6,0,0,22,509,237,86,31,863
125041494,7,0,3,0,10,176,125,32,9,342
126011495,7,0,0,0,7,468,229,38,10,745
126011496,3,3,0,0,6,311,169,47,12,539
126021497,14,5,3,0,22,500,230,52,18,800
126021498,5,0,0,0,5,285,130,28,6,449
126021499,4,0,0,0,4,155,72,25,3,255
126021500,8,4,0,0,12,388,121,30,3,542
126021501,4,3,0,0,7,258,137,40,0,435
126021502,12,3,0,0,15,635,286,64,16,1001
126021503,9,3,0,0,12,381,171,24,10,586
127011504,45,23,20,4,92,642,364,191,113,1310
127011505,4,3,3,3,13,167,131,47,17,362
127011506,0,4,0,3,7,107,64,26,16,213
127011507,24,15,3,0,42,571,443,174,77,1265
127011508,11,5,0,3,19,296,264,99,35,694
127021509,10,9,3,4,26,408,331,145,68,952
127021510,15,9,4,0,28,393,245,113,37,788
127021511,35,18,11,6,70,897,534,163,64,1658
127021512,24,13,8,5,50,570,360,123,80,1133
127021513,15,16,3,4,38,667,481,181,61,1390
127021514,5,9,6,0,20,222,154,62,25,463
127021515,15,12,5,4,36,580,338,114,53,1085
127021516,12,12,5,0,29,498,314,141,75,1028
127021517,6,6,4,0,16,174,139,56,25,394
127021518,0,0,0,0,0,59,42,16,6,123
127021519,15,5,3,0,23,466,276,105,64,911
127021520,0,5,3,0,8,280,186,56,32,554
127021521,0,0,0,0,0,0,0,0,0,0
127031522,12,7,0,0,19,332,191,72,37,632
127031523,16,3,3,0,22,356,228,71,27,682
127031524,10,7,0,3,20,286,233,80,24,623
127031525,25,7,4,4,40,924,458,158,72,1612
127031526,21,15,7,3,46,573,383,176,86,1218
128011527,17,11,3,0,31,605,290,72,23,990
128011528,14,8,0,0,22,744,306,88,13,1151
128011529,4,3,0,0,7,354,193,46,9,602
128011530,11,7,3,0,21,477,233,67,14,791
128011531,8,6,0,0,14,324,178,43,22,567
128021532,5,4,3,0,12,485,291,96,30,902
128021533,0,0,0,0,0,93,76,22,9,200
128021534,4,3,0,0,7,132,100,38,12,282
128021535,4,4,4,0,12,376,284,112,26,798
128021536,0,3,0,3,6,380,194,45,20,639
128021537,0,0,0,0,0,0,0,0,0,0
128021538,12,3,0,0,15,561,239,81,10,891
197979799,0,0,0,0,0,0,0,0,0,0
