region_id,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T
101021011,0,0,0,604,1443,660,835,389,172,4103,564,1499,718,918,420,181,4300,15,12,6,3,0,0,36,4,0,0,3,0,0,7,19,12,6,6,0,0,43,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,9,3,6,0,3,0,0,12,57,44,9,5,0,0,115,3,3,4,0,4,4,18,3,4,0,0,0,0,7,63,51,13,5,4,4,140,0,0,3,0,0,0,3,649,1568,740,932,424,185,4498
101021012,0,0,0,493,1082,727,924,383,117,3726,332,951,650,947,414,134,3428,193,171,59,27,8,3,461,30,52,23,10,0,3,118,223,223,82,37,8,6,579,45,29,13,10,0,0,97,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,3,50,29,13,13,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,9,3,3,3,0,0,0,9,0,0,0,0,0,0,0,608,1206,748,997,422,140,4121
101031013,0,0,0,291,395,118,124,50,18,996,306,380,101,113,48,23,971,12,3,0,0,0,0,15,0,0,0,0,0,0,0,12,3,0,0,0,0,15,11,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,15,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,3,0,0,0,3,6,0,3,0,0,0,9,0,0,0,0,0,0,0,335,387,104,113,48,23,1010
101031014,3,0,6,860,920,342,323,131,56,2632,663,926,311,270,143,52,2365,120,34,8,6,0,0,168,5,0,3,3,0,0,11,125,34,11,9,0,0,179,84,17,3,0,3,0,107,4,0,0,0,0,0,4,3,3,0,0,0,0,6,5,0,0,0,0,0,5,96,20,3,0,3,0,122,3,3,0,0,0,0,6,0,0,0,0,0,0,0,6,3,0,3,0,0,12,9,6,0,3,0,0,18,0,0,0,3,0,0,3,893,986,325,285,146,52,2687
101031015,0,0,0,256,461,120,128,71,30,1066,287,469,140,154,60,30,1140,12,15,3,10,0,3,43,0,7,0,0,3,0,10,12,22,3,10,3,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,13,4,0,0,0,0,0,4,0,6,0,0,0,0,6,13,6,0,4,0,0,23,3,0,0,0,0,0,3,315,497,143,168,63,33,1219
101031016,0,0,12,476,633,299,278,96,39,1821,338,521,234,295,95,34,1517,31,40,19,18,4,0,112,31,31,7,11,6,0,86,62,71,26,29,10,0,198,71,59,29,16,4,0,179,6,12,10,4,0,0,32,5,3,0,3,0,0,11,0,0,0,0,0,0,0,82,74,39,23,4,0,222,16,12,0,3,0,0,31,3,0,0,0,0,0,3,7,0,0,0,0,0,7,26,12,0,3,0,0,41,38,9,13,3,0,0,63,546,687,312,353,109,34,2041
101041017,0,0,0,786,1282,352,301,149,87,2957,533,1018,303,250,144,91,2339,98,55,6,9,0,0,168,38,33,7,0,0,0,78,136,88,13,9,0,0,246,188,102,11,8,0,0,309,7,3,0,0,0,0,10,0,0,0,0,0,0,0,3,6,0,0,0,0,9,198,111,11,8,0,0,328,28,16,3,0,0,0,47,3,0,0,0,0,0,3,0,3,4,0,0,0,7,31,19,7,0,0,0,57,0,0,0,0,0,0,0,898,1236,334,267,144,91,2970
101041018,0,0,0,756,1397,385,368,125,60,3091,552,1164,371,286,126,74,2573,70,54,27,3,4,0,158,63,57,6,4,0,0,130,133,111,33,7,4,0,288,117,98,22,11,7,0,255,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5,127,98,22,11,7,0,265,24,16,0,0,0,0,40,0,0,0,0,0,0,0,7,0,0,0,0,0,7,31,16,0,0,0,0,47,0,0,0,0,0,0,0,843,1389,426,304,137,74,3173
101041019,0,0,20,830,1096,373,379,174,81,2933,607,1058,415,372,148,75,2675,64,14,3,3,3,0,87,14,9,0,3,0,0,26,78,23,3,6,3,0,113,167,75,14,16,6,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,9,170,78,14,19,6,0,287,20,6,3,0,0,3,32,3,3,3,0,0,0,9,3,0,0,0,0,0,3,26,9,6,0,0,3,44,5,8,0,0,0,0,13,886,1176,438,397,157,78,3132
101041020,0,0,0,699,1281,485,467,205,120,3257,699,1372,431,392,219,83,3196,0,4,3,0,0,3,10,3,8,3,0,0,0,14,3,12,6,0,0,3,24,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,5,4,3,0,0,0,12,17,7,0,4,0,0,28,6,0,7,3,4,0,20,5,11,3,0,0,0,19,28,18,10,7,4,0,67,3,0,0,0,0,0,3,738,1406,450,399,223,86,3302
101041021,0,0,0,329,368,101,104,63,19,984,241,354,121,95,57,22,890,92,49,10,3,0,0,154,3,10,3,3,3,0,22,95,59,13,6,3,0,176,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,9,3,3,0,0,0,15,30,20,0,0,0,0,50,3,0,0,0,0,0,3,0,3,0,0,0,0,3,33,23,0,0,0,0,56,0,3,0,0,0,0,3,378,442,137,101,60,22,1140
101041022,0,0,0,0,0,0,0,0,0,0,3,12,3,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,0,3,21
101041023,0,0,0,287,429,182,125,65,37,1125,247,445,168,110,65,20,1055,41,18,3,0,3,0,65,4,3,0,4,0,0,11,45,21,3,4,3,0,76,59,44,10,4,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,44,10,4,0,0,117,16,17,3,0,0,0,36,3,0,0,0,0,0,3,3,3,3,0,0,0,9,22,20,6,0,0,0,48,0,0,0,0,0,0,0,373,530,187,118,68,20,1296
101041024,0,0,0,211,375,154,115,53,32,940,274,483,185,127,63,36,1168,4,3,0,0,0,0,7,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,17,10,0,0,0,0,27,3,0,0,0,0,0,3,4,8,0,0,0,0,12,24,18,0,0,0,0,42,3,0,0,0,0,0,3,308,504,185,127,63,36,1223
101041025,0,0,0,966,1638,453,416,141,58,3672,583,1353,385,336,153,60,2870,145,107,13,7,0,0,272,106,132,18,15,0,0,271,251,239,31,22,0,0,543,287,174,38,26,5,4,534,3,5,0,0,0,0,8,0,0,0,0,0,0,0,10,4,0,0,0,0,14,300,183,38,26,5,4,556,19,15,3,0,0,3,40,0,0,0,0,0,0,0,3,0,3,0,0,0,6,22,15,6,0,0,3,46,0,0,0,0,0,0,0,1156,1790,460,384,158,67,4015
101041026,0,0,0,836,1384,396,373,153,68,3210,689,1303,376,290,124,72,2854,52,31,10,5,0,0,98,41,21,5,4,4,0,75,93,52,15,9,4,0,173,62,11,4,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,71,11,4,0,0,0,86,13,3,4,3,0,0,23,0,0,0,3,0,0,3,0,0,0,3,0,0,3,13,3,4,9,0,0,29,3,0,0,0,0,0,3,869,1369,399,308,128,72,3145
101041027,0,0,0,1051,1576,445,320,156,72,3620,823,1400,358,262,113,58,3014,70,61,8,0,0,0,139,41,47,5,10,6,0,109,111,108,13,10,6,0,248,150,55,9,3,3,0,220,20,13,3,3,0,0,39,0,0,0,0,0,0,0,7,3,0,3,0,0,13,177,71,12,9,3,0,272,74,33,5,0,0,0,112,0,0,0,0,0,0,0,5,8,0,6,0,0,19,79,41,5,6,0,0,131,0,0,0,0,0,0,0,1190,1620,388,287,122,58,3665
102011028,0,0,0,451,794,331,458,215,74,2323,342,657,338,472,209,79,2097,10,12,7,5,3,0,37,23,29,11,10,3,0,76,33,41,18,15,6,0,113,8,12,4,5,0,0,29,3,3,0,3,0,3,12,3,8,0,3,0,0,14,6,4,0,3,0,0,13,20,27,4,14,0,3,68,63,27,0,0,0,0,90,0,0,0,0,0,0,0,10,3,0,0,0,0,13,73,30,0,0,0,0,103,0,0,0,0,0,0,0,468,755,360,501,215,82,2381
102011029,0,0,9,887,1339,499,619,291,99,3734,804,1357,531,600,241,98,3631,12,7,0,3,0,0,22,3,6,4,0,0,3,16,15,13,4,3,0,3,38,65,52,11,3,3,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,65,52,11,6,3,0,137,42,6,0,3,0,0,51,0,0,0,0,0,0,0,3,0,0,0,3,0,6,45,6,0,3,3,0,57,0,0,0,0,0,0,0,929,1428,546,612,247,101,3863
102011030,0,0,3,320,492,181,190,100,43,1326,298,475,197,223,123,54,1370,18,25,5,13,11,5,77,0,0,0,0,0,0,0,18,25,5,13,11,5,77,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,6,13,5,0,0,0,3,21,0,0,0,0,0,0,0,3,3,6,3,0,3,18,16,8,6,3,0,6,39,4,3,0,0,0,0,7,342,511,208,239,134,65,1499
102011031,0,0,18,1328,1694,644,733,355,119,4873,997,1400,638,773,325,137,4270,296,221,27,18,4,0,566,56,32,8,5,3,0,104,352,253,35,23,7,0,670,54,12,3,0,0,0,69,18,6,0,0,0,0,24,0,0,0,0,0,0,0,3,3,0,3,0,0,9,75,21,3,3,0,0,102,5,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,8,0,0,0,0,0,0,0,1429,1674,676,802,332,137,5050
102011032,0,0,6,2457,2390,904,738,314,102,6905,707,1150,640,608,250,124,3479,350,166,23,25,7,0,571,494,373,140,90,20,13,1130,844,539,163,115,27,13,1701,489,212,40,25,5,0,771,352,260,69,11,0,0,692,326,404,82,43,6,0,861,11,0,0,0,0,0,11,1178,876,191,79,11,0,2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,3,0,0,17,8,3,3,3,0,0,17,44,28,9,0,0,0,81,2781,2596,1006,805,288,137,7613
102011033,0,0,0,266,587,343,515,226,90,2027,248,512,346,488,209,90,1893,45,30,22,13,3,3,116,3,7,9,3,3,0,25,48,37,31,16,6,3,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,549,377,507,215,93,2037
102011034,0,0,0,840,879,331,406,209,68,2733,306,564,336,402,180,74,1862,457,269,20,9,6,0,761,24,24,5,4,0,0,57,481,293,25,13,6,0,818,38,14,0,0,0,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,10,42,17,0,0,3,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,832,874,361,415,189,77,2748
102011035,0,0,3,408,778,432,477,214,85,2394,308,599,373,423,176,88,1967,85,85,19,16,9,0,214,18,21,10,4,0,0,53,103,106,29,20,9,0,267,6,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,10,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,421,711,402,443,185,88,2250
102011036,0,0,0,322,655,409,535,232,89,2242,278,662,399,554,244,111,2248,65,38,33,22,4,0,162,23,32,32,20,10,0,117,88,70,65,42,14,0,279,64,14,0,0,0,0,78,9,18,0,0,0,0,27,0,0,0,0,0,0,0,3,0,0,0,0,0,3,76,32,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,764,464,596,258,111,2635
102011037,0,0,0,648,837,364,335,143,37,2364,438,748,314,352,148,59,2059,55,29,0,3,0,0,87,20,25,8,0,0,0,53,75,54,8,3,0,0,140,73,3,0,0,0,0,76,19,0,0,0,0,0,19,0,0,0,0,0,0,0,6,5,0,0,0,0,11,98,8,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,810,322,355,148,59,2305
102011038,0,0,0,581,855,360,369,159,56,2380,412,773,368,408,163,66,2190,77,67,7,4,0,0,155,36,20,3,0,0,0,59,113,87,10,4,0,0,214,40,34,3,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,34,3,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,894,381,412,163,66,2481
102011039,0,0,0,930,1565,696,751,311,81,4334,541,1117,526,615,269,76,3144,103,102,46,21,3,0,275,146,247,109,86,41,12,641,249,349,155,107,44,12,916,58,84,21,12,3,3,181,42,42,11,4,3,0,102,0,0,0,4,0,0,4,5,3,3,0,0,0,11,105,129,35,20,6,3,298,186,74,0,3,0,3,266,0,0,0,0,0,0,0,3,0,0,0,0,0,3,189,74,0,3,0,3,269,3,0,4,0,0,0,7,1087,1669,720,745,319,94,4634
102011040,0,0,0,2697,3055,1192,907,396,178,8425,1747,2421,1055,972,396,181,6772,628,450,96,50,10,5,1239,94,122,53,25,13,5,312,722,572,149,75,23,10,1551,402,237,50,23,13,5,730,9,8,0,0,0,0,17,11,3,4,0,0,0,18,25,11,0,0,0,0,36,447,259,54,23,13,5,801,37,17,3,3,0,0,60,0,0,0,0,0,0,0,6,7,0,3,0,0,16,43,24,3,6,0,0,76,0,3,0,0,0,0,3,2959,3279,1261,1076,432,196,9203
