region_id,C06_C_Jeh_Wit_0_14,C06_C_Jeh_Wit_15_24,C06_C_Jeh_Wit_25_34,C06_C_Jeh_Wit_35_44,C06_C_Jeh_Wit_45_54,C06_C_Jeh_Wit_55_64,C06_C_Jeh_Wit_65_74,C06_C_Jeh_Wit_75_84,C06_C_Jeh_Wit_85ov,C06_C_Jeh_Wit_Tot,C06_C_Lat_Da_Saint_0_14,C06_C_Lat_Da_Saint_15_24,C06_C_Lat_Da_Saint_25_34,C06_C_Lat_Da_Saint_35_44,C06_C_Lat_Da_Saint_45_54,C06_C_Lat_Da_Saint_55_64,C06_C_Lat_Da_Saint_65_74,C06_C_Lat_Da_Saint_75_84,C06_C_Lat_Da_Saint_85ov,C06_C_Lat_Da_Saint_Tot,C06_C_Luthe_0_14,C06_C_Luthe_15_24,C06_C_Luthe_25_34,C06_C_Luthe_35_44,C06_C_Luthe_45_54,C06_C_Luthe_55_64,C06_C_Luthe_65_74,C06_C_Luthe_75_84,C06_C_Luthe_85ov,C06_C_Luthe_Tot,C06_C_Ori_Orth_0_14,C06_C_Ori_Orth_15_24,C06_C_Ori_Orth_25_34,C06_C_Ori_Orth_35_44,C06_C_Ori_Orth_45_54,C06_C_Ori_Orth_55_64,C06_C_Ori_Orth_65_74,C06_C_Ori_Orth_75_84,C06_C_Ori_Orth_85ov,C06_C_Ori_Orth_To,C06_C_Oth_Prot_0_14,C06_C_Oth_Prot_15_24,C06_C_Oth_Prot_25_34,C06_C_Oth_Prot_35_44,C06_C_Oth_Prot_45_54,C06_C_Oth_Prot_55_64,C06_C_Oth_Prot_65_74,C06_C_Oth_Prot_75_84,C06_C_Oth_Prot_85ov,C06_C_Oth_Prot_Tot,C06_C_Pentec_0_14,C06_C_Pentec_15_24,C06_C_Pentec_25_34,C06_C_Pentec_35_44,C06_C_Pentec_45_54,C06_C_Pentec_55_64,C06_C_Pentec_65_74,C06_C_Pentec_75_84,C06_C_Pentec_85ov,C06_C_Pentec_Tot,C06_C_Pres_Ref_0_14,C06_C_Pres_Ref_15_24,C06_C_Pres_Ref_25_34,C06_C_Pres_Ref_35_44,C06_C_Pres_Ref_45_54,C06_C_Pres_Ref_55_64,C06_C_Pres_Ref_65_74,C06_C_Pres_Ref_75_84,C06_C_Pres_Ref_85ov,C06_C_Pres_Ref_Tot,C06_C_Sal_Army_0_14,C06_C_Sal_Army_15_24,C06_C_Sal_Army_25_34,C06_C_Sal_Army_35_44,C06_C_Sal_Army_45_54,C06_C_Sal_Army_55_64,C06_C_Sal_Army_65_74,C06_C_Sal_Army_75_84,C06_C_Sal_Army_85ov,C06_C_Sal_Army_Tot,C06_C_Sev_day_Adv_0_14,C06_C_Sev_day_Adv_15_24,C06_C_Sev_day_Adv_25_34,C06_C_Sev_day_Adv_35_44,C06_C_Sev_day_Adv_45_54,C06_C_Sev_day_Adv_55_64,C06_C_Sev_day_Adv_65_74,C06_C_Sev_day_Adv_75_84,C06_C_Sev_day_Adv_85oe,C06_C_Sev_day_Adv_Tot,C06_C_Unit_Chur_0_14,C06_C_Unit_Chur_15_24,C06_C_Unit_Chur_25_34,C06_C_Unit_Chur_35_44,C06_C_Unit_Chur_45_54,C06_C_Unit_Chur_55_64,C06_C_Unit_Chur_65_74,C06_C_Unit_Chur_75_84,C06_C_Unit_Chur_85ov,C06_C_Unit_Chur_Tot,C06_C_Christi_nfd_0_14,C06_C_Christi_nfd_15_24,C06_C_Christi_nfd_25_34,C06_C_Christi_nfd_35_44,C06_C_Christi_nfd_45_54,C06_C_Christi_nfd_55_64,C06_C_Christi_nfd_65_74,C06_C_Christi_nfd_75_84,C06_C_Christi_nfd_85ov,C06_C_Christi_nfd_Tot,C06_C_Oth_Chris_0_14,C06_C_Oth_Chris_15_24,C06_C_Oth_Chris_25_34,C06_C_Oth_Chris_35_44,C06_C_Oth_Chris_45_54,C06_C_Oth_Chris_55_64,C06_C_Oth_Chris_65_74,C06_C_Oth_Chris_75_84,C06_C_Oth_Chris_85ov,C06_C_Oth_Chris_Tot,C06_Christia_Tot_0_14,C06_Christia_Tot_15_24,C06_Christia_Tot_25_34,C06_Christia_Tot_35_44,C06_Christia_Tot_45_54,C06_Christia_Tot_55_64,C06_Christia_Tot_65_74,C06_Christia_Tot_75_84,C06_Christia_Tot_85ov,C06_Christ_T_T,C06_Hinduism_0_14,C06_Hinduism_15_24,C06_Hinduism_25_34,C06_Hinduism_35_44,C06_Hinduism_45_54,C06_Hinduism_55_64,C06_Hinduism_65_74,C06_Hinduism_75_84,C06_Hinduism_85ov,C06_Hinduism_Tot,C06_Islam_0_14,C06_Islam_15_24,C06_Islam_25_34,C06_Islam_35_44,C06_Islam_45_54,C06_Islam_55_64,C06_Islam_65_74,C06_Islam_75_84,C06_Islam_85ov,C06_Islam_Tot,C06_Judaism_0_14,C06_Judaism_15_24,C06_Judaism_25_34,C06_Judaism_35_44,C06_Judaism_45_54,C06_Judaism_55_64,C06_Judaism_65_74,C06_Judaism_75_84,C06_Judaism_85ov,C06_Judaism_Tot,C06_OR_AusAborTrad_0_14,C06_OR_AusAborTrad15_24,C06_OR_AusAborTrad25_34,C06_OR_AusAborTrad35_44,C06_OR_AusAborTrad45_54,C06_OR_AusAborTrad55_64,C06_OR_AusAborTrad65_74,C06_OR_AusAborTrad75_84,C06_OR_AusAborTrad85oe,C06_OR_AusAborTrade_Tot,C06_OR_Ot_Re_Gr_0_14,C06_OR_Ot_Re_Gr_15_24,C06_OR_Ot_Re_Gr_25_34,C06_OR_Ot_Re_Gr_35_44,C06_OR_Ot_Re_Gr_45_54,C06_OR_Ot_Re_Gr_55_64,C06_OR_Ot_Re_Gr_65_74,C06_OR_Ot_Re_Gr_75_84,C06_OR_Ot_Re_Gr_85ov,C06_OR_Ot_Re_Gr_Tot,C06_OthRel_T_0_14,C06_OthRel_T_15_24,C06_OthRel_T_25_34,C06_OthRel_T_35_44,C06_OthRel_T_45_54,C06_OthRel_T_55_64,C06_OthRel_T_65_74,C06_OthRel_T_75_84,C06_OthRel_T_85ov,C06_OthRel_T_T,C06_NoRel_0_14,C06_NoRel_15_24,C06_NoRel_25_34,C06_NoRel_35_44,C06_NoRel_45_54,C06_NoRel_55_64,C06_NoRel_65_74,C06_NoRel_75_84,C06_NoRel_85ov,C06_NoRel_Tot
101011001,10,5,0,10,4,5,9,6,3,52,0,3,7,0,0,4,0,0,0,14,8,4,5,17,12,10,3,12,0,71,4,5,3,5,3,0,0,0,0,20,0,0,5,4,3,0,0,0,0,12,23,26,20,21,15,16,7,0,0,128,49,41,52,78,113,107,77,60,20,597,12,16,3,4,13,11,7,7,0,73,0,3,3,3,10,8,3,4,0,34,195,129,124,150,182,165,143,93,46,1227,50,41,23,21,37,22,3,3,0,200,0,0,0,0,7,0,0,0,0,7,3118,2387,2090,2347,2295,1936,1446,1090,345,17054,4,4,3,4,0,3,3,0,0,21,11,12,12,11,5,3,0,0,0,54,0,0,3,4,0,0,3,0,3,13,0,0,0,0,3,0,0,0,0,3,4,13,7,9,6,4,3,0,0,46,4,13,7,9,9,4,3,0,0,49,550,413,367,241,222,169,43,36,14,2055
101011002,4,0,0,3,0,8,0,0,0,15,0,0,0,0,3,0,0,0,0,3,3,3,3,4,8,11,12,4,0,48,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,4,0,0,7,6,8,12,3,4,3,4,0,0,40,24,11,16,45,66,96,39,36,9,342,3,0,4,3,4,3,5,0,0,22,3,3,0,4,6,5,4,3,0,28,112,81,51,116,115,117,115,54,12,773,35,17,5,20,23,18,7,0,0,125,0,0,0,0,3,3,3,0,3,12,1715,829,703,1222,1338,1351,976,435,111,8680,0,0,0,3,0,4,0,0,0,7,13,3,3,3,0,0,0,0,0,22,8,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,3,4,9,4,4,0,0,0,30,6,3,4,9,4,4,0,0,0,30,274,91,123,168,184,190,90,22,7,1149
101011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,5,10,6,5,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,8,4,3,4,4,5,0,0,0,28,26,12,8,22,29,31,19,22,3,172,0,5,0,3,0,4,0,0,3,15,0,0,0,0,0,0,0,0,0,0,69,36,39,57,68,58,46,37,11,421,27,10,7,11,9,5,3,0,3,75,0,0,0,0,0,0,0,0,0,0,947,510,434,689,628,558,428,326,111,4631,5,0,0,5,0,0,0,0,0,10,9,5,0,4,0,0,3,0,0,21,4,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,3,10,0,0,0,0,0,18,5,0,3,10,0,0,0,0,0,18,188,89,92,96,90,65,31,15,3,669
101011004,3,0,3,3,0,3,0,0,0,12,0,0,0,0,3,0,0,0,0,3,14,4,3,12,17,13,8,4,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,9,22,12,11,5,16,8,4,0,0,78,14,12,24,34,61,65,22,14,3,249,7,0,3,3,3,7,3,0,0,26,5,0,0,3,0,3,0,0,0,11,107,58,55,92,100,108,70,21,16,627,49,19,8,26,24,21,6,6,0,159,0,0,0,3,3,0,0,0,0,6,1356,629,597,985,1098,900,460,214,45,6284,5,0,0,0,0,0,0,0,0,5,3,3,0,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,12,7,3,3,0,0,32,4,0,3,12,7,3,3,0,0,32,438,161,184,307,300,243,71,17,3,1724
101011005,4,7,0,3,10,8,3,0,0,35,0,0,0,0,0,0,0,0,0,0,4,14,9,4,12,4,0,6,0,53,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,15,0,4,3,5,0,3,3,3,36,42,33,29,57,57,47,51,38,17,371,13,5,10,5,7,4,4,0,0,48,4,3,3,3,6,3,3,3,0,28,82,57,50,63,75,78,50,57,19,531,21,22,5,11,25,16,10,4,4,118,0,4,0,0,3,0,0,0,0,7,1802,971,912,1069,1037,966,743,576,220,8296,3,0,8,3,3,3,0,0,0,20,66,26,18,18,4,7,4,0,0,143,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,9,0,3,0,3,0,3,0,0,0,9,279,140,127,95,81,68,27,7,3,827
101011006,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,3,0,7,4,0,11,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,4,0,3,3,9,3,0,0,30,24,13,17,29,47,55,47,21,3,256,4,4,3,6,6,3,0,3,0,29,9,0,0,0,0,0,0,0,0,9,86,44,36,56,73,84,59,33,10,481,13,5,3,7,8,8,4,3,0,51,0,0,0,0,0,0,0,0,0,0,1204,515,523,788,881,950,621,387,116,5985,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,12,0,0,0,3,3,3,0,0,3,12,198,69,72,75,80,86,32,9,3,624
101021007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,9,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,8,7,0,3,13,11,18,3,5,7,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,8,15,9,19,22,13,4,107,3,3,3,4,3,3,0,3,0,22,0,0,0,0,0,4,0,0,0,4,259,101,127,186,229,260,195,101,40,1498,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,10,0,0,3,0,7,0,0,0,0,10,97,38,38,80,90,85,36,6,3,473
101021008,0,0,4,4,3,4,3,6,0,24,12,3,0,3,3,0,3,0,0,24,0,8,5,11,17,7,8,11,0,67,3,3,0,7,0,3,0,0,0,16,6,3,6,3,0,3,3,0,0,24,14,11,6,15,5,3,0,0,0,54,35,31,33,58,52,57,24,19,5,314,7,7,6,4,13,3,3,0,0,43,0,7,0,0,4,0,3,0,0,14,64,52,36,58,54,38,19,18,3,342,28,16,19,8,16,8,0,0,0,95,3,0,0,0,0,0,0,0,0,3,1493,1052,913,1094,1057,771,411,221,42,7054,8,4,8,0,5,3,0,0,0,28,10,3,5,7,0,3,0,0,0,28,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,5,8,3,0,0,0,0,22,3,3,5,8,3,0,0,0,0,22,291,187,210,167,132,53,15,7,3,1065
101021009,5,0,7,0,4,0,0,0,0,16,0,0,3,3,0,0,3,0,0,9,5,0,3,11,21,13,11,17,0,81,0,4,0,0,0,0,0,0,0,4,3,3,0,5,0,3,0,0,0,14,10,8,12,10,7,8,3,0,0,58,25,32,26,37,47,46,28,29,12,282,7,7,3,3,3,3,5,0,3,34,0,0,3,0,4,0,0,0,0,7,47,56,36,32,62,30,15,25,9,312,36,26,22,19,13,10,3,0,0,129,5,0,0,0,0,5,0,0,0,10,891,831,827,882,887,790,559,469,145,6281,4,0,11,3,3,3,0,0,0,24,25,11,32,21,5,3,0,0,0,97,3,3,3,3,0,0,0,4,0,16,0,0,0,3,0,0,0,0,0,3,5,11,15,17,6,4,0,0,0,58,5,11,15,20,6,4,0,0,0,61,333,235,334,255,190,97,31,20,8,1503
101021010,0,3,3,3,4,3,3,0,0,19,3,7,4,3,6,0,0,0,0,23,4,7,6,6,8,11,5,3,0,50,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,9,7,7,8,4,9,4,0,0,0,39,15,14,13,17,40,13,13,5,3,133,3,5,4,0,3,3,3,0,0,21,3,3,3,3,0,3,0,0,0,15,17,22,16,15,21,29,16,3,0,139,12,10,13,6,4,3,3,0,0,51,0,0,0,0,0,0,0,0,0,0,428,449,400,404,440,324,152,110,26,2733,4,3,11,6,0,0,3,0,0,27,10,3,18,9,3,3,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,16,3,0,3,0,0,0,31,4,5,16,3,0,3,0,0,0,31,110,133,138,100,118,78,21,9,0,707
