region_id,C01_SH_0b_NPFH_2,C01_SH_0b_NPFH_3,C01_SH_0b_NPFH_4,C01_SH_0b_NPFH_5,C01_SH_0b_NPFH_6_mor,C01_SH_0bTotal,C01_SH_1b_NPFH_2,C01_SH_1b_NPFH_3,C01_SH_1b_NPFH_4,C01_SH_1b_NPFH_5,C01_SH_1b_NPFH_6_mor,C01_SH_1b_Tot,C01_SH_2b_NPFH_2,C01_SH_2b_NPFH_3,C01_SH_2b_NPFH_4,C01_SH_2b_NPFH_5,C01_SH_2b_NPFH_6_mor,C01_SH_2b_Tot,C01_SH_3b_NPFH_2,C01_SH_3b_NPFH_3,C01_SH_3b_NPFH_4,C01_SH_3b_NPFH_5,C01_SH_3b_NPFH_6_mor,C01_SH_3b_Tot,C01_SH_4mb_NPFH_2,C01_SH_4mb_NPFH_3,C01_SH_4mb_NPFH_4,C01_SH_4mb_NPFH_5,C01_SH_4mb_NPFH_6_mor,C01_SH_4mb_Tot,C01_SH_NB_NS_NPFH_2,C01_SH_NB_NS_NPFH_3,C01_SH_NB_NS_NPFH_4,C01_SH_NB_NS_NPFH_5,C01_SH_NB_NS_NPFH_6_mor,C01_SH_NB_NS_T,C01_SH_Tot_NPFH_2,C01_SH_Tot_NPFH_3,C01_SH_Tot_NPFH_4,C01_SH_Tot_NPFH_5,C01_SH_Tot_NPFH_6_mor,C01_SH_T_T,C01_SDRTHT_0b_NPFH_2,C01_SDRTHT_0b_NPFH_3,C01_SDRTHT_0b_NPFH_4,C01_SDRTHT_0b_NPFH_5,C01_SDRTHT_0b_NPFH_6_mor,C01_SDRTHT_0bTotal,C01_SDRTHT_1b_NPFH_2,C01_SDRTHT_1b_NPFH_3,C01_SDRTHT_1b_NPFH_4,C01_SDRTHT_1b_NPFH_5,C01_SDRTHT_1b_NPFH_6_mor,C01_SDRTHT_1b_Tot,C01_SDRTHT_2b_NPFH_2,C01_SDRTHT_2b_NPFH_3,C01_SDRTHT_2b_NPFH_4,C01_SDRTHT_2b_NPFH_5,C01_SDRTHT_2b_NPFH_6_mor,C01_SDRTHT_2b_Tot,C01_SDRTHT_3b_NPFH_2,C01_SDRTHT_3b_NPFH_3,C01_SDRTHT_3b_NPFH_4,C01_SDRTHT_3b_NPFH_5,C01_SDRTHT_3b_NPFH_6_mor,C01_SDRTHT_3b_Tot,C01_SDRTHT_4mb_NPFH_2,C01_SDRTHT_4mb_NPFH_3,C01_SDRTHT_4mb_NPFH_4,C01_SDRTHT_4mb_NPFH_5,C01_SDRTHT_4mb_NPFH_6_mor,C01_SDRTHT_4mb_Tot,C01_SDRTHT_NB_NS_NPFH_2,C01_SDRTHT_NB_NS_NPFH_3,C01_SDRTHT_NB_NS_NPFH_4,C01_SDRTHT_NB_NS_NPFH_5,C01_SDRTHT_NB_NS_NPFH_6_mor,C01_SDRTHT_NB_NS_T,C01_SDRTHT_Tot_NPFH_2,C01_SDRTHT_Tot_NPFH_3,C01_SDRTHT_Tot_NPFH_4,C01_SDRTHT_Tot_NPFH_5,C01_SDRTHT_Tot_NPFH_6_mor,C01_SDRTHT_T_T,C01_FUA_0b_NPFH_2,C01_FUA_0b_NPFH_3,C01_FUA_0b_NPFH_4,C01_FUA_0b_NPFH_5,C01_FUA_0b_NPFH_6_mor,C01_FUA_0bTotal,C01_FUA_1b_NPFH_2,C01_FUA_1b_NPFH_3,C01_FUA_1b_NPFH_4,C01_FUA_1b_NPFH_5,C01_FUA_1b_NPFH_6_mor,C01_FUA_1b_Tot,C01_FUA_2b_NPFH_2,C01_FUA_2b_NPFH_3,C01_FUA_2b_NPFH_4,C01_FUA_2b_NPFH_5,C01_FUA_2b_NPFH_6_mor,C01_FUA_2b_Tot,C01_FUA_3b_NPFH_2,C01_FUA_3b_NPFH_3,C01_FUA_3b_NPFH_4,C01_FUA_3b_NPFH_5,C01_FUA_3b_NPFH_6_mor,C01_FUA_3b_Tot,C01_FUA_4mb_NPFH_2,C01_FUA_4mb_NPFH_3,C01_FUA_4mb_NPFH_4,C01_FUA_4mb_NPFH_5,C01_FUA_4mb_NPFH_6_mor,C01_FUA_4mb_Tot,C01_FUA_NB_NS_NPFH_2,C01_FUA_NB_NS_NPFH_3,C01_FUA_NB_NS_NPFH_4,C01_FUA_NB_NS_NPFH_5,C01_FUA_NB_NS_NPFH_6_mor,C01_FUA_NB_NS_T,C01_FUA_Tot_NPFH_2,C01_FUA_Tot_NPFH_3,C01_FUA_Tot_NPFH_4,C01_FUA_Tot_NPFH_5,C01_FUA_Tot_NPFH_6_mor,C01_FUA_T_T,C01_OD_0b_NPFH_2,C01_OD_0b_NPFH_3,C01_OD_0b_NPFH_4,C01_OD_0b_NPFH_5,C01_OD_0b_NPFH_6_mor,C01_OD_0bTotal,C01_OD_1b_NPFH_2,C01_OD_1b_NPFH_3,C01_OD_1b_NPFH_4,C01_OD_1b_NPFH_5,C01_OD_1b_NPFH_6_mor,C01_OD_1b_Tot,C01_OD_2b_NPFH_2,C01_OD_2b_NPFH_3,C01_OD_2b_NPFH_4,C01_OD_2b_NPFH_5,C01_OD_2b_NPFH_6_mor,C01_OD_2b_Tot,C01_OD_3b_NPFH_2,C01_OD_3b_NPFH_3,C01_OD_3b_NPFH_4,C01_OD_3b_NPFH_5,C01_OD_3b_NPFH_6_mor,C01_OD_3b_Tot,C01_OD_4mb_NPFH_2,C01_OD_4mb_NPFH_3,C01_OD_4mb_NPFH_4,C01_OD_4mb_NPFH_5,C01_OD_4mb_NPFH_6_mor,C01_OD_4mb_Tot,C01_OD_NB_NS_NPFH_2,C01_OD_NB_NS_NPFH_3,C01_OD_NB_NS_NPFH_4,C01_OD_NB_NS_NPFH_5,C01_OD_NB_NS_NPFH_6_mor,C01_OD_NB_NS_T,C01_OD_Tot_NPFH_2,C01_OD_Tot_NPFH_3,C01_OD_Tot_NPFH_4,C01_OD_Tot_NPFH_5,C01_OD_Tot_NPFH_6_mor,C01_OD_T_T,C01_DS_NS_NPFH_2,C01_DS_NS_NPFH_3,C01_DS_NS_NPFH_4,C01_DS_NS_NPFH_5,C01_DS_NS_NPFH_6_mor,C01_DS_NS_T,C01_Tot_NPFH_2,C01_Tot_NPFH_3,C01_Tot_NPFH_4,C01_Tot_NPFH_5,C01_Tot_NPFH_6_mor,C01_T_T,C06_SH_0b_NPFH_2,C06_SH_0b_NPFH_3,C06_SH_0b_NPFH_4,C06_SH_0b_NPFH_5,C06_SH_0b_NPFH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPFH_2,C06_SH_1b_NPFH_3,C06_SH_1b_NPFH_4,C06_SH_1b_NPFH_5,C06_SH_1b_NPFH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPFH_2,C06_SH_2b_NPFH_3,C06_SH_2b_NPFH_4,C06_SH_2b_NPFH_5,C06_SH_2b_NPFH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPFH_2,C06_SH_3b_NPFH_3
101011001,3,0,0,0,0,3,11,3,3,0,0,17,356,73,30,6,3,468,1362,655,621,173,45,2856,450,263,416,262,123,1514,21,8,3,3,0,35,2203,1002,1073,444,171,4893,0,0,0,0,0,0,5,0,0,0,0,5,59,9,5,4,0,77,47,37,22,6,0,112,8,8,8,3,3,30,0,0,0,0,0,0,119,54,35,13,3,224,3,0,0,0,0,3,10,0,0,0,0,10,76,17,4,0,0,97,13,7,3,3,3,29,3,0,0,0,0,3,0,0,0,0,0,0,105,24,7,3,3,142,3,0,0,0,0,3,4,3,0,3,0,10,8,0,0,0,0,8,8,6,0,3,0,17,3,3,0,3,0,9,0,0,0,0,0,0,26,12,0,9,0,47,19,5,10,0,5,39,2472,1097,1125,469,182,5345,0,0,0,0,0,0,9,0,0,3,0,12,320,73,22,3,0,418,1314,582
101011002,3,0,3,0,0,6,35,5,3,0,0,43,203,37,32,6,5,283,679,277,253,90,47,1346,397,182,228,182,96,1085,12,3,0,0,3,18,1329,504,519,278,151,2781,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0,9,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,3,8,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,12,3,0,0,3,18,8,3,3,3,0,17,1362,513,528,281,154,2838,3,0,3,0,0,6,28,10,3,3,0,44,200,54,22,4,3,283,738,258
101011003,3,3,0,0,0,6,7,0,0,0,0,7,93,20,11,3,0,127,345,151,138,54,16,704,133,87,110,92,47,469,5,0,0,0,0,5,586,261,259,149,63,1318,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,27,8,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,31,7,0,3,0,41,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,5,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,641,268,262,152,63,1386,0,0,0,0,0,0,7,0,0,0,0,7,91,19,11,3,0,124,366,154
101011004,0,0,0,0,0,0,33,4,3,3,3,46,122,48,27,5,0,202,416,168,175,61,16,836,378,214,256,158,84,1090,3,0,0,0,0,3,952,434,461,227,103,2177,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,3,3,0,3,0,9,0,0,0,0,0,0,10,3,0,3,0,16,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,6,4,0,0,0,0,4,3,0,3,0,0,6,0,3,0,0,0,3,0,0,0,0,0,0,10,6,3,0,0,19,5,3,3,3,0,14,983,446,467,233,103,2232,7,0,0,0,0,7,24,4,4,3,0,35,129,52,28,3,0,212,477,189
101011005,3,0,0,0,0,3,11,3,0,0,0,14,157,42,20,4,3,226,568,313,236,78,48,1243,295,152,207,156,100,910,7,0,3,0,0,10,1041,510,466,238,151,2406,0,0,0,0,0,0,3,0,0,0,0,3,27,4,0,0,0,31,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,36,4,0,0,0,40,0,0,0,0,0,0,4,0,3,0,0,7,37,12,0,3,0,52,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,44,12,3,3,0,62,3,0,0,0,0,3,3,0,0,0,0,3,3,3,0,0,0,6,7,0,5,3,0,15,7,0,3,3,3,16,0,0,0,0,0,0,23,3,8,6,3,43,3,0,0,0,0,3,1147,529,477,247,154,2554,4,0,0,0,0,4,9,0,3,3,0,15,146,30,11,3,5,195,590,273
101011006,0,0,0,0,0,0,11,3,0,0,3,17,172,41,27,5,0,245,497,191,182,64,35,969,238,129,137,130,70,704,3,3,3,0,0,9,921,367,349,199,108,1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,3,6,0,0,3,0,3,6,6,0,0,3,0,9,0,0,0,0,0,0,17,0,3,3,6,29,6,3,0,0,0,9,955,373,356,202,114,2000,4,0,3,0,0,7,23,3,0,0,0,26,145,44,18,3,0,210,514,169
101021007,0,0,3,0,0,3,10,0,0,0,0,10,86,12,6,4,0,108,149,60,39,21,5,274,70,27,24,30,14,165,4,0,0,0,0,4,319,99,72,55,19,564,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,3,0,0,0,3,3,0,0,0,0,3,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,9,6,0,0,0,15,0,0,0,0,0,0,337,105,75,55,19,591,0,0,0,0,0,0,13,3,0,3,0,19,75,16,11,0,0,102,180,54
101021008,0,0,0,0,0,0,3,3,0,0,0,6,56,16,11,5,0,88,450,287,297,86,26,1146,179,178,292,156,98,903,7,0,3,0,3,13,695,484,603,247,127,2156,0,0,0,0,0,0,3,0,0,0,0,3,54,14,3,3,0,74,43,35,13,6,3,100,0,3,3,0,0,6,0,0,0,0,0,0,100,52,19,9,3,183,0,0,0,0,0,0,13,0,0,0,0,13,21,7,9,0,3,40,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,38,7,9,0,3,57,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,3,3,7,0,3,16,842,549,638,256,136,2421,3,0,0,0,0,3,7,0,3,0,0,10,42,9,13,0,0,64,446,291
101021009,0,0,0,0,0,0,3,0,0,0,0,3,118,38,18,7,0,181,365,209,182,62,34,852,121,118,121,99,37,496,0,0,0,0,0,0,607,365,321,168,71,1532,0,0,0,0,0,0,0,0,0,0,0,0,117,20,10,3,0,150,35,21,10,11,0,77,3,0,0,3,0,6,3,0,0,0,0,3,158,41,20,17,0,236,3,0,0,0,0,3,35,4,0,0,0,39,175,66,32,6,0,279,9,9,4,3,0,25,0,3,0,3,0,6,3,0,0,0,0,3,225,82,36,12,0,355,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,6,3,0,3,3,0,9,0,0,0,0,0,0,9,0,3,6,0,18,6,3,4,0,0,13,1005,491,384,203,71,2154,0,0,0,0,0,0,7,0,0,0,0,7,127,47,19,5,0,198,369,186
101021010,0,0,0,0,0,0,0,0,0,0,0,0,15,9,3,0,0,27,100,54,46,14,0,214,87,56,65,49,31,288,3,3,0,0,0,6,205,122,114,63,31,535,0,0,0,0,0,0,3,0,0,0,0,3,68,23,9,0,0,100,16,12,4,0,0,32,3,0,0,0,0,3,0,0,0,0,0,0,90,35,13,0,0,138,3,0,0,0,0,3,25,4,0,0,0,29,96,32,10,0,0,138,5,7,3,3,0,18,3,0,0,0,0,3,0,0,0,0,0,0,132,43,13,3,0,191,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,8,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,5,3,6,0,0,14,0,0,0,0,0,0,432,203,146,66,31,878,0,0,0,0,0,0,5,0,0,0,0,5,25,11,0,0,0,36,113,61
