region_id,C01_M_NatPhy_sci_15_19,C01_M_NatPhy_sci_20_24,C01_M_NatPhy_sci_25_34,C01_M_NatPhy_sci_35_44,C01_M_NatPhy_sci_45_54,C01_M_NatPhy_sci_55_64,C01_M_NatPhy_sci_65_74,C01_M_NatPhy_sci_75_84,C01_M_NatPhy_sci_85_ov,C01_M_NatPhy_sci_Tot,C01_M_InfTec_15_19,C01_M_InfTec_20_24,C01_M_InfTec_25_34,C01_M_InfTec_35_44,C01_M_InfTec_45_54,C01_M_InfTec_55_64,C01_M_InfTec_65_74,C01_M_InfTec_75_84,C01_M_InfTec_85_ov,C01_M_InfTec_Tot,C01_M_EngRT_15_19,C01_M_EngRT_20_24,C01_M_EngRT_25_34,C01_M_EngRT_35_44,C01_M_EngRT_45_54,C01_M_EngRT_55_64,C01_M_EngRT_65_74,C01_M_EngRT_75_84,C01_M_EngRT_85_ov,C01_M_EngRT_Tot,C01_M_ArchBuild_15_19,C01_M_ArchBuild_20_24,C01_M_ArchBuild_25_34,C01_M_ArchBuild_35_44,C01_M_ArchBuild_45_54,C01_M_ArchBuild_55_64,C01_M_ArchBuild_65_74,C01_M_ArchBuild_75_84,C01_M_ArchBuild_85o,C01_M_Arch_building_Tot,C01_M_AgEnv_RS_15_19,C01_M_AgEnv_RS_20_24,C01_M_AgEnv_RS_25_34,C01_M_AgEnv_RS_35_44,C01_M_AgEnv_RS_45_54,C01_M_AgEnv_RS_55_64,C01_M_AgEnv_RS_65_74,C01_M_AgEnv_RS_75_84,C01_M_AgEnv_RS_85_ov,C01_M_AgEnv_RS_Tot,C01_M_Health_15_19,C01_M_Health_20_24,C01_M_Health_25_34,C01_M_Health_35_44,C01_M_Health_45_54,C01_M_Health_55_64,C01_M_Health_65_74,C01_M_Health_75_84,C01_M_Health_85o,C01_M_Healt_To,C01_M_Educ_15_19,C01_M_Educ_20_24,C01_M_Educ_25_34,C01_M_Educ_35_44,C01_M_Educ_45_54,C01_M_Educ_55_64,C01_M_Educ_65_74,C01_M_Educ_75_84,C01_M_Educ_85o,C01_M_Educ_Tot,C01_M_MngtCom_15_19,C01_M_MngtCom_20_24,C01_M_MngtCom_25_34,C01_M_MngtCom_35_44,C01_M_MngtCom_45_54,C01_M_MngtCom_55_64,C01_M_MngtCom_65_74,C01_M_MngtCom_75_84,C01_M_MngtCom_85o,C01_M_MngtCom_Tot,C01_M_Soc_cult_15_19,C01_M_Soc_cult_20_24,C01_M_Soc_cult_25_34,C01_M_Soc_cult_35_44,C01_M_Soc_cult_45_54,C01_M_Soc_cult_55_64,C01_M_Soc_cult_65_74,C01_M_Soc_cult_75_84,C01_M_Soc_cult_85o,C01_M_Soc_cult_Tot,C01_M_Creative_art_15_19,C01_M_Creative_art_20_24,C01_M_Creative_art_25_34,C01_M_Creative_art_35_44,C01_M_Creative_art_45_54,C01_M_Creative_art_55_64,C01_M_Creative_art_65_74,C01_M_Creative_art_75_84,C01_M_Creat_arts_85o,C01_M_Creative_arts_Tot,C01_M_FoodHos_PS_15_19,C01_M_FoodHos_PS_20_24,C01_M_FoodHos_PS_25_34,C01_M_FoodHos_PS_35_44,C01_M_FoodHos_PS_45_54,C01_M_FoodHos_PS_55_64,C01_M_FoodHos_PS_65_74,C01_M_FoodHos_PS_75_84,C01_M_FoodHos_PS_85o,C01_M_FoodHos_PS_Tot,C01_M_MixFld_pr_15_19,C01_M_MixFld_pr_20_24,C01_M_MixFld_pr_25_34,C01_M_MixFld_pr_35_44,C01_M_MixFld_pr_45_54,C01_M_MixFld_pr_55_64,C01_M_MixFld_pr_65_74,C01_M_MixFld_pr_75_84,C01_M_MixFld_pr_85_ov,C01_M_MixFld_pr_Tot,C01_M_FldStu_ID_15_19,C01_M_FldStu_ID_20_24,C01_M_FldStu_ID_25_34,C01_M_FldStu_ID_35_44,C01_M_FldStu_ID_45_54,C01_M_FldStu_ID_55_64,C01_M_FldStu_ID_65_74,C01_M_FldStu_ID_75_84,C01_M_FldStu_ID_85o,C01_M_FldStu_ID_Tot,C01_M_FldStu_NS_15_19,C01_M_FldStu_NS_20_24,C01_M_FldStu_NS_25_34,C01_M_FldStu_NS_35_44,C01_M_FldStu_NS_45_54,C01_M_FldStu_NS_55_64,C01_M_FldStu_NS_65_74,C01_M_FldStu_NS_75_84,C01_M_FldStu_NS_85o,C01_M_FldStu_NS_T,C01_M_Tot_15_19,C01_M_Tot_20_24,C01_M_Tot_25_34,C01_M_Tot_35_44,C01_M_Tot_45_54,C01_M_Tot_55_64,C01_M_Tot_65_74,C01_M_Tot_75_84,C01_M_Tot_85o,C01_M_T_T,C06_M_NatPhy_sci_15_19,C06_M_NatPhy_sci_20_24,C06_M_NatPhy_sci_25_34,C06_M_NatPhy_sci_35_44,C06_M_NatPhy_sci_45_54,C06_M_NatPhy_sci_55_64,C06_M_NatPhy_sci_65_74,C06_M_NatPhy_sci_75_84,C06_M_NatPhy_sci_85_ov,C06_M_NatPhy_sci_Tot,C06_M_InfTec_15_19,C06_M_InfTec_20_24,C06_M_InfTec_25_34,C06_M_InfTec_35_44,C06_M_InfTec_45_54,C06_M_InfTec_55_64,C06_M_InfTec_65_74,C06_M_InfTec_75_84,C06_M_InfTec_85_ov,C06_M_InfTec_Tot,C06_M_EngRT_15_19,C06_M_EngRT_20_24,C06_M_EngRT_25_34,C06_M_EngRT_35_44,C06_M_EngRT_45_54,C06_M_EngRT_55_64,C06_M_EngRT_65_74,C06_M_EngRT_75_84,C06_M_EngRT_85_ov,C06_M_EngRT_Tot,C06_M_ArchBuild_15_19,C06_M_ArchBuild_20_24,C06_M_ArchBuild_25_34,C06_M_ArchBuild_35_44,C06_M_ArchBuild_45_54,C06_M_ArchBuild_55_64,C06_M_ArchBuild_65_74,C06_M_ArchBuild_75_84,C06_M_ArchBuild_85o,C06_M_Arch_building_Tot,C06_M_AgEnv_RS_15_19,C06_M_AgEnv_RS_20_24,C06_M_AgEnv_RS_25_34,C06_M_AgEnv_RS_35_44,C06_M_AgEnv_RS_45_54,C06_M_AgEnv_RS_55_64,C06_M_AgEnv_RS_65_74,C06_M_AgEnv_RS_75_84,C06_M_AgEnv_RS_85o,C06_M_AgEnv_RS_Tot
101011001,0,4,11,11,10,11,3,3,0,53,0,8,12,6,6,0,0,0,0,32,14,71,283,272,240,168,96,36,10,1190,5,32,91,96,91,53,48,14,3,433,0,20,43,31,39,22,13,6,0,174,0,3,24,43,55,40,12,11,4,192,0,3,18,36,66,19,17,4,0,163,5,44,46,71,88,39,24,7,0,324,0,27,65,62,43,19,16,3,0,235,0,7,12,17,20,5,5,0,0,66,3,24,68,35,16,11,6,3,3,169,0,0,0,0,0,0,0,0,0,0,0,3,0,4,12,4,3,0,0,26,94,168,326,227,132,120,141,93,20,1321,121,414,999,911,818,511,384,180,40,4378,0,8,12,8,15,8,3,0,0,54,3,35,34,15,9,3,0,0,0,99,19,101,261,286,238,201,113,68,11,1298,6,57,107,100,102,64,56,25,4,521,0,21,41,49,28,32,15,7,0,193
101011002,0,3,3,7,10,11,3,0,0,37,0,0,0,3,0,3,0,0,0,6,5,25,83,140,131,123,58,19,0,584,5,13,34,45,39,34,19,0,0,189,0,9,37,67,67,46,32,4,3,265,0,0,6,9,18,13,11,3,3,63,0,0,6,15,26,16,3,0,0,66,3,5,22,30,37,32,21,4,0,154,0,3,15,11,25,19,8,0,3,84,0,0,3,6,6,11,5,3,0,34,0,3,7,9,6,9,6,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,0,3,0,22,41,37,85,104,72,76,87,37,10,549,54,98,301,451,446,398,253,73,19,2093,0,0,5,3,9,12,3,3,0,35,0,0,5,0,4,6,3,0,0,18,8,27,82,144,169,169,84,25,3,711,3,11,41,65,58,46,34,8,3,269,3,12,34,57,73,61,30,10,0,280
101011003,0,3,6,6,5,3,3,0,0,26,0,3,0,6,3,0,0,0,0,12,3,17,55,97,62,39,30,12,3,318,0,0,25,24,21,20,10,3,0,103,0,3,15,15,19,8,7,4,0,71,0,0,3,9,6,3,4,3,0,28,0,0,3,8,14,3,5,0,0,33,3,5,7,18,22,12,7,5,0,79,3,0,11,8,13,11,7,0,0,53,0,0,0,5,3,0,0,0,0,8,3,3,5,13,7,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,12,11,7,14,15,18,12,20,13,3,113,23,41,144,227,196,118,96,40,6,891,0,0,4,3,3,3,3,0,0,16,0,3,11,3,3,3,0,0,0,23,4,19,50,94,67,60,37,19,0,350,0,3,17,29,19,14,20,4,0,106,0,4,15,20,23,13,10,14,0,99
101011004,0,3,11,28,18,20,6,3,0,89,0,5,15,19,14,3,0,0,0,56,0,20,77,118,105,62,38,14,4,438,0,8,23,36,35,34,6,4,0,146,0,7,36,53,55,40,14,3,3,211,0,0,4,9,12,12,3,3,0,43,0,3,4,14,11,14,4,0,0,50,0,4,20,39,42,31,9,4,0,149,0,3,16,38,59,43,13,3,0,175,0,0,3,13,13,7,3,0,0,39,0,3,7,11,9,4,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,3,0,0,18,27,13,20,31,26,21,20,8,0,166,27,69,239,409,405,297,122,42,7,1617,0,3,6,22,29,27,6,6,0,99,0,7,13,25,33,13,0,0,0,91,0,14,77,116,133,105,46,20,0,511,3,11,45,53,53,35,11,5,0,216,3,7,33,46,54,48,23,5,4,223
101011005,0,0,3,0,6,4,0,0,0,13,0,3,3,5,0,0,0,0,0,11,8,38,108,121,125,64,29,11,3,507,3,16,39,43,31,27,15,6,3,183,3,9,34,33,27,20,7,4,0,137,0,0,5,18,13,10,4,3,0,53,0,0,10,10,24,15,5,0,0,64,4,5,18,24,27,16,5,3,3,105,0,0,11,13,15,8,4,0,0,51,0,0,3,3,0,0,3,0,0,9,3,8,20,24,12,7,3,0,0,77,0,0,0,0,0,0,0,0,0,0,3,0,4,6,3,0,3,0,0,19,34,23,29,44,44,32,60,43,9,318,58,102,287,344,327,203,138,70,18,1547,0,0,5,3,7,8,0,0,0,23,0,4,6,0,3,0,0,0,0,13,11,39,109,111,113,102,38,15,3,541,5,14,38,54,42,32,19,6,0,210,4,18,34,38,26,23,16,4,0,163
101011006,0,0,3,0,4,5,3,0,0,15,0,0,0,0,3,0,0,0,0,3,3,25,50,60,57,46,20,13,0,274,5,7,20,16,14,22,11,3,0,98,3,13,55,64,53,31,13,5,3,240,0,0,3,6,6,0,5,0,0,20,0,0,3,8,11,4,3,0,0,29,0,3,10,17,24,8,3,0,0,65,0,0,6,6,11,11,3,3,0,40,0,0,3,3,0,3,0,0,0,9,0,6,7,11,18,9,3,0,0,54,0,0,0,3,0,0,0,0,0,3,3,0,0,3,3,3,3,0,0,15,19,9,19,37,29,32,42,28,5,220,33,63,179,234,233,174,109,52,8,1085,0,0,7,3,3,4,0,0,0,17,0,0,3,0,0,0,3,0,0,6,6,18,56,58,53,68,36,12,0,307,3,7,16,24,21,26,14,3,3,117,0,20,43,60,62,48,25,12,0,270
101021007,0,0,3,3,4,4,0,0,0,14,0,0,0,0,3,0,0,0,0,3,0,3,21,31,26,34,11,5,0,131,0,0,5,14,13,4,4,0,0,40,0,0,5,8,9,5,10,0,0,37,0,0,3,3,0,6,0,0,0,12,0,0,3,4,11,4,0,0,0,22,0,0,6,4,6,5,4,3,0,28,0,0,5,5,8,5,6,4,0,33,0,3,0,5,4,0,3,0,0,15,0,3,3,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,6,11,5,12,10,11,4,66,7,9,60,91,92,79,51,23,4,416,0,0,3,6,7,3,3,0,0,22,0,0,0,0,3,4,0,0,0,7,0,5,20,34,30,30,19,8,5,151,0,0,6,11,14,15,5,3,0,54,3,0,4,11,11,6,8,3,0,46
101021008,0,3,3,13,14,3,3,0,0,39,4,4,19,12,10,5,0,0,0,54,0,32,124,142,115,47,23,10,0,493,0,17,50,85,45,30,15,5,0,247,0,7,19,6,10,3,0,0,0,45,0,0,9,4,12,5,3,3,0,36,0,0,0,4,16,5,4,0,0,29,4,7,27,37,32,10,0,3,0,120,0,4,21,34,22,7,3,0,0,91,0,0,5,5,3,3,3,0,0,19,3,9,22,14,10,5,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,4,0,0,0,19,31,23,42,58,47,31,46,19,3,300,42,106,344,421,341,158,100,40,3,1555,0,0,10,6,17,3,3,0,0,39,0,10,23,25,13,7,0,0,0,78,0,26,95,119,130,64,28,9,0,471,0,26,52,55,57,37,18,12,3,260,0,4,18,10,7,5,0,0,3,47
101021009,0,5,16,16,12,5,4,0,0,58,3,14,24,17,11,0,3,0,0,72,0,35,125,141,97,55,41,15,8,517,0,12,51,63,62,36,28,14,5,271,3,5,15,11,14,4,4,0,0,56,0,0,5,6,7,9,4,3,0,34,0,3,7,12,18,6,5,0,3,54,3,22,27,33,24,17,7,3,0,136,3,8,30,40,29,15,7,5,0,137,3,5,13,7,6,0,3,3,0,40,3,15,30,18,13,8,3,5,0,95,0,0,0,0,0,0,0,0,0,0,0,3,6,4,3,3,3,3,0,25,37,26,57,52,57,55,48,45,12,389,55,153,406,420,353,213,160,96,28,1884,0,0,12,22,20,5,4,3,0,66,3,13,55,31,19,4,0,0,0,125,0,29,111,131,109,76,37,13,8,514,3,17,42,60,53,47,19,18,3,262,0,5,14,13,11,9,4,0,0,56
101021010,0,0,9,7,9,9,0,0,0,34,0,6,10,16,7,0,0,0,0,39,0,28,62,60,58,27,13,6,0,254,0,3,14,19,19,21,4,3,0,83,0,0,0,3,5,3,0,0,0,11,0,0,5,6,6,3,3,0,0,23,0,3,3,3,5,3,0,0,0,17,3,3,20,12,35,11,3,0,0,87,0,3,16,17,24,15,3,0,0,78,0,3,5,3,4,3,3,0,0,21,0,4,13,10,3,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,12,18,14,26,31,24,21,15,13,0,162,21,70,183,193,199,122,44,22,0,854,0,5,0,7,6,11,4,0,0,33,0,10,19,20,13,7,3,0,0,72,0,21,60,59,69,40,15,4,0,268,3,10,10,17,24,16,8,7,0,95,0,0,5,4,3,7,0,0,0,19
