region_id,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T
101011001,189,5105,0,0,0,0,0,0,3,0,0,0,0,3,74,12,0,3,0,89,49,22,18,5,8,102,14,8,11,6,0,39,3,0,0,0,0,3,143,42,29,14,8,236,0,0,0,0,0,0,6,0,0,0,0,6,59,16,7,0,0,82,7,6,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,4,76,22,7,0,0,105,0,0,0,0,0,0,6,4,0,0,0,10,10,3,0,0,0,13,6,5,5,0,0,16,7,0,0,0,3,10,3,0,0,0,0,3,32,12,5,0,3,52,0,0,0,0,0,0,2632,1197,1019,450,200,5498
101011002,124,3166,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,3,3,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,14,3,3,0,0,20,6,9,5,3,0,23,1723,571,531,285,124,3234
101011003,63,1573,0,0,0,0,0,0,0,0,0,0,0,0,23,6,5,0,0,34,13,4,0,0,0,17,0,0,0,0,0,0,4,0,0,0,0,4,40,10,5,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,6,0,0,3,0,0,3,0,0,0,0,3,3,3,0,0,0,0,3,9,3,3,0,3,18,0,0,0,0,0,0,779,313,328,174,66,1660
101011004,140,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,3,0,0,8,7,3,0,0,0,10,6,3,0,0,0,9,0,0,0,4,0,4,0,0,0,0,0,0,18,6,3,4,0,31,0,0,0,0,0,0,1312,530,621,300,140,2903
101011005,145,2523,0,0,0,0,0,0,4,0,0,0,0,4,19,6,0,0,0,25,8,5,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,31,11,6,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,23,0,3,0,0,26,12,6,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,35,6,6,0,0,47,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,3,0,0,6,1208,537,497,241,145,2628
101011006,98,1942,0,0,0,0,0,0,6,0,0,0,0,6,3,3,0,0,0,6,0,3,0,3,0,6,0,0,0,3,0,3,0,0,0,0,0,0,9,6,0,6,0,21,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,3,3,0,0,0,6,3,0,0,0,0,3,3,0,3,0,0,6,3,0,3,0,0,6,0,0,0,0,0,0,12,3,6,0,0,21,0,0,0,0,0,0,1071,296,333,195,98,1993
101021007,26,856,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,3,0,0,6,0,3,0,0,0,3,0,0,0,0,0,0,7,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,3,3,3,0,0,9,0,0,0,3,0,3,0,0,0,0,0,0,6,6,3,3,0,18,0,0,0,0,0,0,490,167,143,61,26,887
101021008,90,2039,0,0,0,0,0,0,0,0,0,0,0,0,51,22,5,0,0,78,54,34,13,6,3,110,4,0,7,0,3,14,3,0,0,0,0,3,112,56,25,6,6,205,0,0,0,0,0,0,3,3,0,0,0,6,17,6,0,0,0,23,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,6,0,0,0,0,0,0,864,548,542,233,96,2283
101021009,52,1538,0,0,0,0,0,0,5,3,0,0,0,8,118,52,12,3,3,188,76,32,33,4,3,148,3,3,3,3,3,15,3,0,0,3,0,6,205,90,48,13,9,365,3,0,0,0,0,3,64,11,3,0,0,78,246,82,43,8,3,382,16,11,5,3,3,38,3,0,0,0,0,3,3,4,3,0,0,10,335,108,54,11,6,514,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,12,0,0,0,3,15,4,0,0,3,0,7,1228,567,396,178,70,2439
101021010,35,664,0,0,0,0,0,0,3,0,0,0,0,3,81,29,10,3,3,126,43,23,21,6,3,96,4,4,0,0,0,8,0,0,0,3,0,3,131,56,31,12,6,236,0,0,0,0,0,0,39,10,3,0,0,52,102,39,25,8,0,174,9,3,3,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,153,52,31,8,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,577,255,207,71,41,1151
