region_id,C11_75_79_Sep_M,C11_75_79_Sep_F,C11_75_79_Div_M,C11_75_79_Div_F,C11_75_79_Wid_M,C11_75_79_Wid_F,C11_75_79_Nvr_marrd_M,C11_75_79_Nvr_marrd_F,C11_75_79_T_M,C11_75_79_T_F,C11_75_79_T_P,C11_80_84_Married_M,C11_80_84_Married_F,C11_80_84_Sep_M,C11_80_84_Sep_F,C11_80_84_Div_M,C11_80_84_Div_F,C11_80_84_Wid_M,C11_80_84_Wid_F,C11_80_84_Nvr_marrd_M,C11_80_84_Nvr_marrd_F,C11_80_84_T_M,C11_80_84_T_F,C11_80_84_T_P,C11_85o_Married_M,C11_85o_Married_F,C11_85o_Seprtd_M,C11_85o_Seprtd_F,C11_85o_Divorce_M,C11_85o_Divorce_F,C11_85o_Wid_M,C11_85o_Wid_F,C11_85o_Nvr_mard_M,C11_85o_Nvr_mard_F,C11_85o_T_M,C11_85o_T_F,C11_85o_T_P,C11_OS_visitrs_Marr_M,C11_OS_visitrs_Marr_F,C11_OS_visitr_Separ_M,C11_OS_visitr_Separ_F,C11_OS_visit_Divorc_M,C11_OS_visit_Divorc_F,C11_OS_visito_Widow_M,C11_OS_visito_Widow_F,C11_OS_vis_Nvr_marr_M,C11_OS_vis_Nvr_marr_F,C11_OS_vis_T_M,C11_OS_vis_T_F,C11_OS_vis_T_P,C11_T_Married_M,C11_T_Married_F,C11_Tot_Sep_M,C11_Tot_Sep_F,C11_Tot_Div_M,C11_Tot_Div_F,C11_Tot_Wid_M,C11_Tot_Wid_F,C11_Tot_nver_marrie_M,C11_Tot_nver_marrie_F,C11_Tot_T_M,C11_Tot_T_F,C11_Tot_T_P
101041020,3,0,17,9,9,35,10,0,125,100,225,42,23,3,3,3,3,7,31,7,0,62,60,122,20,8,3,0,0,0,12,36,0,0,35,44,79,0,4,0,0,0,3,0,0,8,11,8,18,26,1762,1786,110,111,384,382,95,206,1061,912,3412,3397,6809
101041021,0,3,7,7,11,28,0,0,65,77,142,31,16,0,0,7,0,10,36,4,4,52,56,108,22,10,0,0,0,0,15,51,0,0,37,61,98,3,4,0,0,0,0,0,0,3,4,6,8,14,594,607,54,51,127,139,56,164,310,255,1141,1216,2357
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,0,4,0,3,0,0,5,22,18,40
101041023,4,0,6,6,12,27,8,3,78,58,136,22,15,0,0,0,6,6,40,4,3,32,64,96,12,3,0,0,3,0,16,52,0,0,31,55,86,8,8,0,0,3,0,0,0,3,5,14,13,27,633,619,45,47,125,131,50,198,428,390,1281,1385,2666
101041024,0,0,6,3,0,18,4,4,40,43,83,18,15,0,0,0,3,9,21,0,0,27,39,66,11,7,0,0,0,0,7,12,0,0,18,19,37,0,0,0,0,0,0,0,0,3,4,3,4,7,666,659,49,49,144,133,30,88,424,341,1313,1270,2583
101041025,4,7,17,27,26,97,3,6,269,326,595,162,102,0,0,11,11,44,114,12,0,229,227,456,94,42,0,0,11,14,39,185,3,3,147,244,391,7,7,0,0,0,0,3,0,10,3,20,10,30,2500,2493,114,139,399,470,175,597,1049,920,4237,4619,8856
101041026,4,3,16,10,31,68,7,3,177,173,350,79,43,3,0,8,8,25,71,4,3,119,125,244,47,21,0,3,3,6,13,71,6,0,69,101,170,0,5,0,0,0,0,0,0,4,8,4,13,17,1599,1594,113,128,314,356,112,349,861,725,2999,3152,6151
101041027,6,9,20,17,30,87,9,3,250,254,504,109,77,0,0,14,14,33,120,12,4,168,215,383,89,44,4,3,9,5,43,155,3,7,148,214,362,3,6,3,0,0,0,0,0,3,5,9,11,20,1948,1936,145,141,441,443,175,531,928,724,3637,3775,7412
102011028,0,0,7,13,7,17,3,8,52,64,116,41,33,3,0,4,0,7,20,0,0,55,53,108,22,15,0,0,0,4,9,36,0,3,31,58,89,3,3,0,0,3,0,3,4,3,5,12,12,24,1388,1422,85,106,228,306,46,162,816,707,2563,2703,5266
102011029,4,6,7,19,23,54,6,7,172,186,358,91,59,3,4,12,12,27,72,5,4,138,151,289,49,24,0,0,8,4,32,83,4,3,93,114,207,6,11,0,0,3,3,0,0,9,0,18,14,32,2285,2318,124,147,303,417,129,373,1176,913,4017,4168,8185
102011030,3,3,9,6,4,7,3,0,63,37,100,18,11,0,0,3,0,5,14,3,3,29,28,57,12,4,3,0,0,3,5,25,0,0,20,32,52,3,5,0,3,3,0,3,0,8,10,17,18,35,902,923,73,52,173,145,46,101,608,495,1802,1716,3518
102011031,7,11,14,46,31,152,15,22,266,421,687,189,142,6,3,21,25,36,197,7,15,259,382,641,145,86,0,3,5,15,99,399,10,26,259,529,788,7,7,0,0,3,3,0,4,9,7,19,21,40,2889,2933,118,204,345,634,225,975,1444,1298,5021,6044,11065
102011032,15,3,40,51,17,138,8,16,243,334,577,140,101,6,5,16,32,41,190,8,7,211,335,546,105,70,0,3,3,17,73,318,9,19,190,427,617,3,14,0,0,3,4,0,4,12,13,18,35,53,3059,3084,328,315,805,1132,200,969,2838,2627,7230,8127,15357
102011033,3,0,3,10,8,18,3,3,62,52,114,16,13,3,0,0,3,3,22,0,3,22,41,63,9,3,0,0,0,0,3,20,0,0,12,23,35,0,0,0,0,3,0,0,0,3,3,6,3,9,1230,1244,60,102,147,221,29,132,939,717,2405,2416,4821
102011034,0,4,3,20,6,86,5,6,109,220,329,115,96,0,3,10,11,38,134,4,9,167,253,420,93,54,0,0,5,16,57,198,3,21,158,289,447,3,0,0,0,0,0,3,0,3,3,9,3,12,1365,1405,61,103,173,371,132,550,792,744,2523,3173,5696
102011035,0,0,3,11,7,23,0,0,58,60,118,31,19,0,3,5,8,9,19,0,0,45,49,94,17,8,3,0,3,3,17,30,0,0,40,41,81,3,5,0,0,3,0,3,5,0,0,9,10,19,1283,1291,68,108,161,315,63,149,867,775,2442,2638,5080
102011036,3,3,8,7,10,28,4,0,66,71,137,26,18,0,0,8,6,10,28,0,0,44,52,96,14,8,0,0,0,5,3,23,0,0,17,36,53,7,4,0,0,0,3,0,0,0,3,7,10,17,1568,1603,103,112,198,284,44,170,1010,934,2923,3103,6026
102011037,3,3,18,16,18,52,6,6,131,129,260,34,30,6,0,12,17,22,66,5,5,79,118,197,26,15,0,0,4,13,31,130,7,4,68,162,230,3,8,0,0,0,0,0,0,3,4,6,12,18,1262,1284,66,73,206,325,99,352,745,608,2378,2642,5020
102011038,3,3,4,13,12,54,5,6,98,148,246,73,55,3,0,7,10,16,56,0,5,99,126,225,36,19,0,0,3,4,24,73,3,5,66,101,167,6,0,0,0,0,0,0,0,0,3,6,3,9,1391,1420,67,78,183,282,84,273,745,654,2470,2707,5177
102011039,0,3,18,29,10,74,6,5,172,211,383,84,51,3,3,8,16,10,72,5,3,110,145,255,32,21,3,3,3,6,19,78,3,3,60,111,171,10,20,0,0,3,3,0,0,12,15,25,38,63,2643,2678,170,177,375,619,87,398,1717,1385,4992,5257,10249
102011040,13,11,42,56,72,205,28,22,411,515,926,227,141,14,5,23,35,79,301,16,20,359,502,861,146,89,0,3,16,24,106,421,5,14,273,551,824,9,8,7,0,3,0,0,0,3,15,22,23,45,3897,3920,306,431,913,1287,384,1371,2971,2709,8471,9718,18189
102011041,3,0,3,9,16,44,0,0,122,130,252,61,39,0,0,0,6,10,64,5,3,76,112,188,41,29,3,0,3,0,14,58,3,4,64,91,155,0,6,0,0,0,0,0,0,0,8,0,14,14,1881,1914,95,119,226,345,68,251,1123,956,3393,3585,6978
102011042,14,3,26,49,29,134,18,14,270,344,614,133,109,9,7,32,32,58,190,21,10,253,348,601,97,63,4,3,8,21,80,269,15,19,204,375,579,4,8,0,0,3,3,0,0,7,11,14,22,36,2291,2343,244,230,568,866,244,868,1888,1565,5235,5872,11107
102011043,0,3,12,23,23,94,12,12,151,208,359,90,84,3,7,12,20,41,161,10,12,156,284,440,93,66,3,3,8,8,74,339,5,13,183,429,612,4,5,0,0,0,3,0,0,4,4,8,12,20,1995,2020,138,170,349,593,183,763,1458,1271,4123,4817,8940
102021044,9,5,27,59,37,187,17,20,301,467,768,214,166,3,3,25,25,56,251,6,9,304,454,758,159,88,8,0,12,30,124,449,9,22,312,589,901,3,0,0,0,0,0,3,0,3,9,9,9,18,3798,3846,251,386,663,1145,324,1245,2656,2596,7692,9218,16910
102021045,4,4,5,12,11,50,3,0,113,122,235,39,30,4,0,9,3,17,49,0,0,69,82,151,18,14,0,0,0,3,9,32,4,0,31,49,80,3,3,0,0,3,0,0,3,3,8,9,14,23,1788,1817,166,207,300,478,82,273,1426,1326,3762,4101,7863
102021046,11,3,16,22,34,84,10,3,198,209,407,91,65,3,3,3,13,35,84,4,4,136,169,305,49,26,0,0,5,15,24,82,6,0,84,123,207,4,3,0,0,0,0,0,0,0,0,4,3,7,1651,1694,150,151,384,495,143,425,1188,973,3516,3738,7254
102021047,5,4,13,22,27,91,11,4,185,231,416,98,78,0,4,10,19,30,148,9,3,147,252,399,70,33,3,3,6,15,43,180,7,12,129,243,372,6,6,0,0,0,0,3,0,4,3,13,9,22,2928,2970,159,230,418,680,163,600,1948,1752,5616,6232,11848
102021048,7,12,38,58,55,206,26,8,375,456,831,181,118,5,5,20,35,76,268,13,8,295,434,729,102,70,5,3,13,23,99,362,7,8,226,466,692,8,7,0,0,0,0,0,5,3,7,11,19,30,3406,3468,352,402,795,1141,334,1242,2829,2499,7716,8752,16468
102021049,0,0,0,3,3,7,5,4,22,34,56,13,7,3,0,0,0,12,8,0,0,28,15,43,7,0,0,0,0,0,5,11,0,0,12,11,23,3,0,0,0,0,0,0,0,3,3,6,3,9,671,696,36,41,72,88,30,59,374,280,1183,1164,2347
102021050,8,4,28,26,25,80,10,5,266,266,532,108,67,10,3,13,12,39,102,3,3,173,187,360,40,22,0,0,0,9,24,69,4,3,68,103,171,0,3,0,0,4,0,0,0,0,6,4,9,13,1953,1986,138,181,392,519,145,485,1176,1052,3804,4223,8027
102021051,0,4,5,0,0,15,3,0,32,33,65,14,12,0,0,4,0,8,9,0,3,26,24,50,7,7,0,0,0,0,8,12,0,0,15,19,34,0,0,0,0,0,3,0,0,3,3,3,6,9,941,946,44,86,137,212,39,86,645,587,1806,1917,3723
102021052,3,3,6,6,16,42,3,0,96,89,185,30,23,0,0,3,0,14,25,3,3,50,51,101,15,3,0,0,4,3,19,39,0,0,38,45,83,0,0,0,0,0,0,0,0,5,0,5,0,5,1049,1083,100,84,211,234,76,194,618,497,2054,2092,4146
102021053,3,9,23,40,26,131,12,9,270,350,620,136,91,8,0,23,32,45,139,10,8,222,270,492,80,43,3,0,4,16,49,164,3,6,139,229,368,11,6,0,3,3,0,0,0,8,10,22,19,41,2229,2242,256,365,708,888,196,692,2075,1881,5464,6068,11532
102021054,5,3,16,24,32,100,10,12,182,244,426,115,67,4,5,11,21,50,136,10,8,190,237,427,65,45,0,3,0,7,67,209,13,5,145,269,414,0,0,0,3,3,0,0,0,4,6,7,9,16,1540,1553,173,191,397,518,198,627,1317,1018,3625,3907,7532
102021055,0,0,14,4,3,23,3,0,65,55,120,29,26,3,0,0,3,11,21,7,0,50,50,100,23,7,0,0,0,0,11,19,0,4,34,30,64,6,7,0,0,0,3,0,0,0,0,6,10,16,984,992,66,79,136,216,45,137,605,549,1836,1973,3809
102021056,4,4,10,11,15,77,6,3,153,175,328,81,40,0,0,0,12,20,76,7,4,108,132,240,30,33,0,0,4,3,41,127,4,5,79,168,247,0,4,0,0,0,3,0,4,4,6,4,17,21,2534,2584,127,199,287,438,118,429,1308,1205,4374,4855,9229
102021057,0,6,14,12,18,47,5,10,95,113,208,52,31,0,0,6,7,9,51,0,4,67,93,160,23,7,3,0,3,8,14,60,4,0,47,75,122,0,3,0,0,3,0,3,0,0,3,6,6,12,1289,1295,130,165,338,439,84,322,1272,1100,3113,3321,6434
103011058,6,6,10,31,30,137,23,24,241,365,606,138,82,3,5,15,21,41,202,12,18,209,328,537,58,32,0,3,7,15,44,229,12,36,121,315,436,6,10,0,0,0,0,0,0,10,36,16,46,62,3825,3659,267,380,663,905,215,883,4418,3766,9388,9593,18981
103011059,3,4,7,9,12,52,3,8,99,144,243,56,34,3,0,0,5,6,46,0,5,65,90,155,22,12,0,0,0,4,19,87,3,7,44,110,154,0,0,0,0,3,0,0,0,18,13,21,13,34,1842,1868,105,121,227,301,80,287,1205,1041,3459,3618,7077
103011060,0,0,9,0,7,23,4,3,65,63,128,24,13,3,3,5,0,11,26,3,0,46,42,88,13,5,0,0,3,0,4,26,4,11,24,42,66,7,3,0,0,0,0,0,0,4,7,11,10,21,1451,1403,95,72,253,208,43,169,811,634,2653,2486,5139
103011061,3,0,8,5,10,26,4,0,64,56,120,30,15,3,0,3,3,10,26,3,0,49,44,93,7,4,0,0,0,3,13,42,0,4,20,53,73,3,3,3,0,0,3,3,0,3,0,12,6,18,919,891,61,49,151,135,64,176,682,406,1877,1657,3534
103021062,5,0,11,6,21,41,15,4,145,108,253,57,49,3,0,4,4,21,48,8,5,93,106,199,39,21,3,0,0,6,19,81,5,0,66,108,174,3,3,3,0,0,0,0,0,6,3,12,6,18,1424,1368,89,84,211,178,104,288,952,765,2780,2683,5463
103021063,4,0,11,7,31,81,7,9,155,204,359,84,54,5,0,5,10,46,117,9,0,149,181,330,46,30,0,3,3,8,46,136,0,6,95,183,278,3,3,0,0,0,0,0,3,3,12,6,18,24,1701,1719,131,138,288,335,183,584,1163,940,3466,3716,7182
103021064,6,4,9,0,14,35,5,4,96,91,187,32,17,0,4,3,0,12,33,8,3,55,57,112,14,13,3,0,3,3,19,57,0,7,39,80,119,19,4,0,0,0,0,0,0,22,15,41,19,60,1175,1153,96,82,222,184,88,234,653,502,2234,2155,4389
103021065,0,0,9,8,23,97,14,8,170,209,379,69,48,5,3,6,11,26,88,6,6,112,156,268,37,15,0,3,3,3,31,143,4,6,75,170,245,3,0,0,0,3,3,0,0,5,4,11,7,18,1941,1919,127,132,276,317,142,526,1254,999,3740,3893,7633
103021066,4,0,10,3,8,29,9,4,79,71,150,41,21,0,3,7,0,12,41,4,3,64,68,132,15,13,0,0,4,3,10,48,3,0,32,64,96,0,3,0,0,0,0,0,0,4,0,4,3,7,796,790,62,50,145,123,60,169,403,286,1466,1418,2884
103021067,3,3,13,17,24,77,17,13,171,205,376,90,61,4,0,4,9,34,100,3,6,135,176,311,56,36,4,0,0,5,28,141,9,15,97,197,294,7,3,0,0,0,3,0,0,3,3,10,9,19,2061,2012,145,163,328,368,144,524,1439,1279,4117,4346,8463
103021068,3,0,6,3,13,22,4,0,59,53,112,35,11,5,0,5,0,11,25,6,5,62,41,103,9,8,0,0,3,0,6,28,3,3,21,39,60,0,0,0,0,0,0,0,0,4,4,4,4,8,715,722,42,33,133,96,47,144,435,308,1372,1303,2675
103021069,0,0,6,0,16,45,6,4,110,114,224,51,30,0,0,3,3,17,63,4,3,75,99,174,31,13,0,0,0,0,21,77,3,3,55,93,148,3,6,0,0,0,0,0,0,3,0,6,6,12,1279,1237,72,58,176,151,82,306,734,517,2343,2269,4612
103031070,5,3,17,24,21,94,12,14,194,220,414,96,61,0,4,14,10,21,102,3,10,134,187,321,43,17,0,0,3,3,20,186,10,13,76,219,295,3,3,0,0,0,3,0,3,3,12,6,21,27,2259,2104,184,205,474,537,144,619,1953,1459,5014,4924,9938
103031071,5,0,18,5,16,50,11,3,116,97,213,36,25,4,0,6,4,23,51,8,3,77,83,160,13,4,0,0,0,0,10,41,3,0,26,45,71,4,5,0,0,0,3,0,0,3,3,7,11,18,1559,1559,109,101,322,276,86,249,1078,822,3154,3007,6161
103031072,6,3,20,16,26,69,9,7,177,173,350,73,54,3,3,12,10,25,101,4,7,117,175,292,41,25,0,0,0,3,34,172,4,5,79,205,284,8,9,0,0,3,0,0,0,3,4,14,13,27,2061,1950,127,170,355,410,121,502,1555,1231,4219,4263,8482
103031073,5,4,3,4,10,26,3,0,68,68,136,21,12,0,0,0,4,13,34,3,0,37,50,87,16,4,0,0,3,3,7,38,3,0,29,45,74,0,0,0,0,0,0,0,3,0,4,0,7,7,642,635,62,53,134,142,70,172,422,338,1330,1340,2670
103031074,11,3,16,15,12,53,14,8,152,160,312,63,32,0,0,3,3,19,53,3,5,88,93,181,26,5,0,0,4,5,29,64,12,0,71,74,145,3,4,0,0,0,0,0,0,3,6,6,10,16,2125,2112,178,136,385,309,120,340,1246,842,4054,3739,7793
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,7,0,10,5,18,47,10,0,118,101,219,49,30,0,0,3,5,27,52,5,7,84,94,178,17,8,0,0,3,3,9,52,0,4,29,67,96,0,0,0,0,0,0,0,0,0,3,0,3,3,1420,1385,90,88,237,230,90,252,850,695,2687,2650,5337
103041077,10,10,25,36,38,162,25,10,303,388,691,125,88,4,3,14,19,47,204,17,11,207,325,532,84,45,4,3,9,11,69,333,16,12,182,404,586,11,7,0,3,3,0,0,0,16,9,30,19,49,3487,3253,280,349,708,906,257,1045,3343,2771,8075,8324,16399
103041078,0,3,9,10,16,81,7,3,153,181,334,61,40,3,3,7,7,10,83,6,3,87,136,223,37,26,0,3,4,4,17,93,0,0,58,126,184,8,7,0,3,0,3,0,3,11,7,19,23,42,3161,3209,140,206,383,562,105,445,2237,2084,6026,6506,12532
103041079,0,0,14,12,16,57,14,9,158,156,314,74,43,4,0,5,3,17,53,4,4,104,103,207,28,19,0,0,0,4,17,59,0,0,45,82,127,3,10,0,0,3,3,3,3,12,12,21,28,49,2433,2468,127,103,324,294,107,306,1145,990,4136,4161,8297
104011080,12,4,37,32,40,188,28,19,312,411,723,180,119,6,7,14,27,40,205,13,8,253,366,619,87,49,12,3,3,9,67,337,5,21,174,419,593,3,0,0,0,0,0,0,0,15,6,18,6,24,3252,3210,266,340,649,860,222,1094,2596,2258,6985,7762,14747
104011081,6,4,30,17,24,61,13,6,217,175,392,69,39,4,0,14,10,23,66,5,0,115,115,230,38,13,0,3,7,3,31,71,3,5,79,95,174,4,0,0,0,0,4,0,0,6,6,10,10,20,3038,3069,254,247,694,633,171,429,1908,1412,6065,5790,11855
104011082,10,7,45,19,59,141,20,16,493,436,929,211,121,9,4,17,20,59,173,22,7,318,325,643,104,54,0,0,4,6,78,245,6,6,192,311,503,15,16,0,0,0,3,0,3,10,14,25,36,61,3846,3831,230,251,703,748,307,875,1709,1513,6795,7218,14013
104021083,0,0,8,5,7,38,5,0,68,78,146,22,25,0,0,7,3,4,27,8,3,41,58,99,24,18,0,3,4,5,15,76,0,3,43,105,148,3,4,0,3,0,5,0,0,8,8,11,20,31,913,952,86,100,266,348,47,202,738,738,2050,2340,4390
104021084,10,5,22,29,18,132,16,4,266,310,576,150,81,9,8,15,13,33,150,6,8,213,260,473,82,51,3,0,12,12,57,189,3,3,157,255,412,34,33,0,0,4,4,3,0,31,40,72,77,149,3220,3210,213,322,713,927,192,781,2320,2099,6658,7339,13997
104021085,4,3,25,23,17,104,9,7,191,242,433,112,77,6,0,14,21,32,122,7,10,171,230,401,73,50,4,0,4,15,81,308,3,6,165,379,544,10,11,0,3,0,3,3,0,17,29,30,46,76,1819,1732,169,163,438,583,180,724,1512,1350,4118,4552,8670
104021086,3,0,5,3,0,10,0,0,42,25,67,8,9,0,0,0,3,5,7,3,0,16,19,35,8,5,0,0,0,0,5,3,4,0,17,8,25,0,3,0,0,0,0,0,0,4,3,4,6,10,725,763,40,42,147,135,34,63,453,364,1399,1367,2766
104021087,0,3,6,3,0,15,3,3,46,53,99,17,4,0,0,5,0,11,21,3,0,36,25,61,18,11,0,0,0,0,10,28,3,0,31,39,70,3,3,0,0,0,0,0,3,3,4,6,10,16,610,599,42,42,139,176,40,137,453,351,1284,1305,2589
104021088,5,0,3,9,14,26,4,0,105,89,194,60,34,0,0,3,7,7,22,0,0,70,63,133,25,10,0,0,0,4,10,34,0,0,35,48,83,24,14,0,0,0,0,0,5,7,10,31,29,60,1820,1824,124,113,255,344,63,184,890,766,3152,3231,6383
104021089,7,7,19,32,24,119,7,9,304,347,651,163,88,0,5,14,13,39,132,9,6,225,244,469,101,44,3,0,5,14,58,192,0,7,167,257,424,10,14,0,0,0,4,0,3,14,15,24,36,60,3719,3804,258,336,647,930,217,766,2267,2173,7108,8009,15117
104021090,3,0,23,11,15,39,4,3,130,118,248,57,32,4,3,3,3,16,53,3,0,83,91,174,33,12,0,0,4,3,14,37,3,3,54,55,109,4,3,0,3,0,0,0,0,0,0,4,6,10,971,982,81,72,224,255,85,221,540,474,1901,2004,3905
