region_id,C11_OTT_DS_FUA,C11_OTT_DS_OD,C11_OTT_DS_NS_,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_FUA,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS_,C11_TT_NS_T,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_FUA,C11_Tot_DS_OD,C11_Tot_DS_NS_,C11_T_T
102011031,15,0,0,169,168,61,15,0,0,244,4371,692,106,9,0,5178
102011032,44,0,3,77,225,159,268,25,23,700,3661,1816,2537,43,102,8159
102011033,3,0,0,12,69,9,0,0,0,78,1926,146,3,0,0,2075
102011034,3,0,0,227,54,89,4,0,0,147,1889,838,70,0,6,2803
102011035,0,0,0,0,66,13,0,5,0,84,2014,275,13,5,0,2307
102011036,14,0,0,27,74,11,7,0,0,92,2305,287,116,0,0,2708
102011037,0,0,0,8,140,13,15,0,0,168,2178,153,113,0,0,2444
102011038,8,0,0,66,90,23,8,0,0,121,2241,219,82,0,0,2542
102011039,0,5,0,15,169,86,43,21,0,319,3283,991,345,282,9,4910
102011040,42,0,0,92,383,113,85,17,0,598,7033,1612,841,103,3,9592
102011041,18,0,0,34,131,11,21,0,0,163,2883,188,138,5,6,3220
102011042,3,0,0,35,223,92,92,16,0,423,3794,981,971,46,4,5796
102011043,4,0,0,178,155,56,10,3,0,224,3396,689,152,26,0,4263
102021044,108,3,0,144,253,32,64,5,0,354,6940,647,590,29,0,8206
102021045,0,0,0,14,182,3,3,4,0,192,3655,55,6,4,0,3720
102021046,3,0,0,18,175,3,8,11,0,197,3532,87,104,77,3,3803
102021047,3,0,0,80,158,17,22,3,0,200,4873,333,215,15,0,5436
102021048,33,3,0,84,374,50,38,23,0,485,6909,817,346,134,4,8210
102021049,0,0,0,12,79,3,0,3,0,85,1002,10,0,10,4,1026
102021050,0,3,0,20,159,0,0,3,0,162,4090,29,17,66,0,4202
102021051,0,0,0,8,43,10,0,11,0,64,1317,332,10,11,0,1670
102021052,0,0,0,7,77,0,0,0,0,77,2055,22,16,0,0,2093
102021053,7,0,0,39,203,91,208,38,0,540,3089,1298,1792,193,9,6381
102021054,0,0,0,51,160,67,15,42,0,284,3022,654,131,155,4,3966
102021055,0,0,0,7,52,40,0,8,0,100,1099,614,3,39,0,1755
102021056,0,0,0,29,183,4,0,5,0,192,3760,71,8,112,3,3954
102021057,4,0,0,20,114,28,25,17,0,184,2539,316,289,69,3,3216
103011058,3,0,0,39,333,88,123,10,0,554,6817,969,964,23,13,8786
103011059,0,0,0,13,169,14,15,13,0,211,3117,107,52,38,0,3314
103011060,0,0,3,28,121,5,0,3,0,129,2366,5,7,29,13,2420
103011061,0,0,0,10,82,4,3,0,0,89,1647,39,46,17,0,1749
103021062,0,3,0,33,149,3,9,9,0,170,2638,38,57,58,0,2791
103021063,0,0,0,28,280,16,37,5,0,338,3275,148,237,58,3,3721
103021064,0,0,0,16,89,0,0,6,47,142,2106,21,17,27,47,2218
103021065,0,3,0,27,167,9,19,26,0,221,3559,129,181,83,4,3956
103021066,0,0,0,12,75,4,5,0,0,84,1435,35,64,7,0,1541
103021067,0,3,0,36,270,22,27,43,0,362,3850,188,191,83,3,4315
103021068,0,0,0,21,93,0,0,3,0,96,1292,11,21,28,6,1358
103021069,3,0,0,26,92,0,9,38,0,139,2175,15,101,68,0,2359
103031070,0,0,0,38,248,33,27,44,0,352,4326,427,214,81,6,5054
103031071,0,0,0,26,164,0,3,7,4,178,2977,10,39,22,4,3052
103031072,0,0,0,20,184,45,45,78,0,352,3381,338,276,160,4,4159
103031073,0,0,0,15,72,0,0,4,0,76,1398,5,13,25,0,1441
103031074,0,0,0,38,268,3,4,11,0,286,3810,13,46,52,0,3921
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,0,0,0,17,133,3,3,0,8,147,2516,63,56,26,11,2672
103041077,19,3,0,67,368,44,70,55,0,537,6510,558,848,99,5,8020
103041078,0,0,0,19,236,51,13,28,0,328,5391,512,84,78,0,6065
103041079,5,4,0,42,148,4,3,5,0,160,3862,38,40,66,3,4009
104011080,5,3,3,34,287,27,39,17,3,373,6141,387,637,124,27,7316
104011081,0,3,0,48,251,3,3,27,0,284,5522,25,46,222,0,5815
104011082,9,9,0,57,194,23,43,248,0,508,5506,422,574,678,3,7183
104021083,8,6,0,23,55,3,6,7,0,71,2074,48,54,74,0,2250
104021084,24,4,0,58,200,64,100,32,0,396,4488,893,1148,343,3,6875
104021085,3,0,3,33,110,36,88,12,0,246,2305,834,792,114,9,4054
104021086,0,3,0,7,64,0,0,3,0,67,1286,0,5,16,0,1307
104021087,0,0,0,25,84,0,4,0,0,88,1353,10,18,18,0,1399
104021088,0,6,0,20,99,19,14,15,0,147,2415,206,140,131,4,2896
104021089,13,10,0,190,208,43,36,15,0,302,5927,837,500,266,0,7530
104021090,0,3,0,15,64,5,16,12,0,97,1613,50,162,201,0,2026
104021091,3,3,0,37,189,13,14,36,0,252,3817,229,186,472,6,4710
105011092,0,6,0,26,177,0,8,105,0,290,1458,3,83,158,10,1712
105011093,0,3,0,14,127,3,4,27,3,164,1658,21,140,130,29,1978
105011094,0,0,0,25,117,3,3,3,0,126,1605,38,41,29,4,1717
105011095,0,0,0,24,136,8,9,13,0,166,1906,58,74,84,0,2122
105011096,0,23,0,92,243,3,21,70,0,337,2449,25,126,434,16,3050
105021097,5,6,3,63,562,38,55,24,0,679,7410,114,353,166,13,8056
105021098,0,5,3,50,82,0,3,25,3,113,944,0,44,168,61,1217
105031099,7,3,0,41,182,3,21,34,0,240,3066,18,126,114,12,3336
105031100,19,3,0,25,117,15,25,10,0,167,3164,325,318,70,0,3877
105031101,64,0,0,94,175,35,84,18,0,312,4956,397,831,54,3,6241
105031102,0,3,0,23,117,5,7,108,0,237,2472,114,130,122,0,2838
105031103,0,0,0,17,117,0,0,0,0,117,1835,3,3,8,0,1849
105031104,0,4,0,24,97,0,11,23,0,131,1612,6,115,54,0,1787
105031105,0,0,0,27,142,0,8,6,0,156,2406,46,89,37,0,2578
105031106,0,0,0,33,164,6,12,6,4,192,3009,67,123,51,4,3254
106011107,0,7,0,31,150,3,0,14,0,167,3117,96,58,49,7,3327
106011108,3,0,0,59,444,48,44,7,9,552,6600,535,370,49,15,7569
106011109,0,0,0,23,149,0,0,3,0,152,2553,6,3,21,0,2583
106011110,3,0,0,39,155,8,0,6,0,169,3134,55,31,23,0,3243
106011111,0,0,0,25,266,24,13,0,4,307,5697,292,162,12,4,6167
106011112,3,3,0,25,178,30,31,26,0,265,4876,447,388,151,3,5865
106011113,0,0,0,15,97,0,0,0,0,97,1694,6,0,12,0,1712
106021114,7,0,0,14,72,12,7,28,0,119,1473,177,87,132,0,1869
106021115,32,0,0,81,298,67,77,12,0,454,8202,798,872,48,3,9923
106021116,0,0,0,9,61,3,0,3,0,67,2173,93,27,6,0,2299
106021117,3,0,0,32,236,22,29,0,0,287,6035,361,244,4,3,6647
106021118,0,0,0,6,71,3,0,0,0,74,2769,119,3,0,3,2894
106031119,0,0,0,12,85,11,3,13,0,112,1737,195,27,81,6,2046
106031120,0,0,0,14,73,5,3,0,0,81,2348,172,40,24,0,2584
106031121,17,4,0,173,348,142,170,34,0,694,5408,1819,987,166,11,8391
106031122,4,6,0,23,219,38,14,34,0,305,4319,533,185,262,3,5302
106031123,0,0,0,12,63,0,0,0,0,63,1632,4,12,9,0,1657
106031124,3,0,0,79,87,22,6,4,0,119,1775,188,74,51,0,2088
106031125,0,4,0,22,207,0,0,8,0,215,4224,30,48,125,4,4431
106041126,3,0,0,24,225,22,44,38,0,329,3871,181,345,121,19,4537
106041127,0,3,0,18,98,14,0,6,0,118,1336,65,24,37,0,1462
106041128,3,3,0,18,79,4,19,3,0,105,1999,77,191,58,0,2325
106041129,0,3,3,55,191,5,3,18,3,220,3017,39,29,90,12,3187
107011130,3,6,0,73,532,50,123,39,0,744,8734,606,1065,195,8,10608
107011131,4,3,0,70,294,35,45,6,0,380,7282,489,514,149,0,8434
107011132,0,0,0,11,40,0,3,0,0,43,2254,65,28,0,0,2347
107011133,0,0,0,0,0,0,0,24,0,24,0,0,0,24,0,24
107011134,6,0,0,48,104,41,8,6,0,159,4365,728,147,15,7,5262
107021135,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
107031136,6,0,0,23,97,22,13,0,0,132,3855,435,117,12,0,4419
107031137,0,4,0,38,65,27,7,0,0,99,2052,371,81,7,0,2511
107031138,70,0,0,79,63,22,30,17,0,132,1933,500,485,99,0,3017
107031139,0,0,0,5,72,3,9,0,0,84,1939,74,51,0,3,2067
107031140,25,0,0,43,76,7,15,6,0,104,2290,96,142,36,0,2564
107031141,0,3,0,21,111,20,13,4,0,148,3718,510,277,88,0,4593
107031142,3,0,0,12,96,15,9,3,0,123,2908,414,221,9,0,3552
107031143,12,0,0,55,320,55,46,24,0,445,6298,847,521,257,4,7927
107041144,46,0,0,102,228,60,66,35,0,389,5524,1093,1045,138,0,7800
107041145,7,0,0,34,137,78,76,8,0,299,3737,1444,1037,49,8,6275
107041146,26,0,0,65,256,50,62,15,0,383,5837,631,703,185,9,7365
107041147,0,0,0,18,106,3,3,0,0,112,2481,175,91,4,0,2751
107041148,9,0,0,32,133,29,32,3,0,197,3150,430,311,16,3,3910
107041149,76,3,0,101,173,77,701,40,0,991,3967,1457,7034,94,18,12570
107041150,30,3,0,53,160,87,48,7,0,302,4978,1420,615,37,6,7056
108011151,0,3,0,23,102,3,0,32,0,137,1786,24,3,71,0,1884
108011152,3,0,0,64,213,72,108,18,0,411,4099,898,921,171,3,6092
108011153,0,0,3,20,108,0,7,17,0,132,2090,60,22,124,3,2299
108011154,0,12,0,28,52,61,33,51,0,197,1409,741,491,245,3,2889
108021155,0,3,0,27,216,24,15,12,0,267,4556,362,220,93,9,5240
108021156,0,3,0,38,195,9,12,20,0,236,3407,86,97,168,0,3758
108021157,6,0,0,20,79,3,8,0,0,90,1702,44,108,35,0,1889
108021158,6,0,0,25,116,43,43,96,0,298,2211,290,445,228,0,3174
108021159,0,0,0,19,133,4,0,5,0,142,2838,32,15,43,0,2928
108021160,0,3,0,8,86,7,28,17,0,138,1901,128,233,133,6,2401
108031161,0,0,0,0,3,0,3,0,0,6,122,0,18,4,3,147
108041162,14,5,0,102,232,25,35,16,0,308,5560,437,338,359,6,6700
108041163,16,45,0,149,208,78,213,47,3,549,7582,1615,1707,320,13,11237
108041164,55,8,0,224,215,101,124,28,0,468,4039,1223,1118,344,0,6724
108041165,0,0,0,20,118,0,3,15,0,136,1889,6,20,57,0,1972
108041166,0,0,0,41,150,9,7,4,0,170,3506,157,118,41,3,3825
108051167,0,0,0,13,78,3,8,9,0,98,1894,24,83,79,3,2083
108051168,0,0,0,42,110,29,12,4,0,155,3185,459,115,83,4,3846
108051169,22,3,0,62,339,29,114,24,0,506,6636,489,981,92,17,8215
108051170,3,0,0,29,265,3,3,10,0,281,4421,123,60,128,0,4732
108051171,3,0,0,8,97,0,13,0,0,110,1920,61,122,21,3,2127
109011172,3,0,0,76,147,8,41,0,0,196,4069,128,561,4,3,4765
109011173,0,0,0,15,193,9,60,5,0,267,3156,95,480,27,0,3758
109011174,5,0,0,44,165,31,97,11,4,308,3138,392,934,20,11,4495
109011175,3,0,0,39,225,10,0,13,0,248,3975,42,29,40,6,4092
109011176,0,4,0,28,193,27,123,5,0,348,4110,498,1316,81,0,6005
109021177,0,0,0,9,51,0,15,7,0,73,1124,0,83,60,3,1270
109021178,0,4,0,17,148,3,10,11,0,172,2080,33,103,171,3,2390
109021179,0,0,3,19,103,3,10,62,0,178,1318,25,36,110,3,1492
109031180,9,0,0,18,93,3,26,18,0,140,1944,69,297,60,6,2376
109031181,0,3,0,32,133,9,8,14,0,164,2406,70,125,73,6,2680
109031182,3,0,0,13,191,22,14,12,0,239,2682,177,139,84,9,3091
109031183,6,0,0,49,157,0,7,8,0,172,2555,16,109,65,3,2748
109031184,10,0,0,42,99,3,26,17,0,145,1773,28,218,89,12,2120
109031185,0,5,0,49,175,12,32,9,0,228,3393,158,193,122,3,3869
110011186,5,3,0,58,365,39,152,30,0,586,6758,531,1093,103,8,8493
110011187,0,0,0,32,92,3,0,14,0,109,1597,29,25,35,0,1686
110011188,3,0,0,23,83,3,4,0,0,90,2141,9,67,42,0,2259
110011189,0,3,0,25,56,3,3,14,0,76,1242,15,38,37,0,1332
110021190,0,0,0,39,195,12,11,3,0,221,3390,130,76,26,7,3629
110021191,4,3,0,39,176,3,40,4,0,223,3895,75,473,90,0,4533
110021192,0,0,0,33,83,0,0,7,0,90,1911,4,9,40,0,1964
110021193,0,0,0,34,87,0,6,0,0,93,2226,3,46,48,0,2323
110021194,3,3,0,41,171,3,6,12,0,192,2625,39,77,118,9,2868
110031195,3,3,0,21,254,42,74,22,0,392,2564,172,431,157,4,3328
110031196,0,0,0,39,117,0,0,9,0,126,2004,3,19,50,5,2081
110031197,9,0,0,22,142,4,33,24,0,203,2271,24,367,108,11,2781
110031198,0,0,0,29,113,0,5,12,0,130,1759,6,66,59,0,1890
110041199,0,3,0,30,155,14,25,36,0,230,2993,137,322,68,0,3520
110041200,0,0,3,26,106,0,0,12,0,118,1622,9,12,39,9,1691
110041201,0,0,0,29,135,0,3,6,0,144,2910,46,56,26,12,3050
110041202,0,0,0,29,321,76,79,5,0,481,6624,413,773,36,4,7850
110041203,0,0,3,47,232,37,109,69,5,452,4331,365,740,107,28,5571
110041204,0,0,0,9,87,9,8,0,0,104,1754,37,64,3,0,1858
110041205,0,4,0,88,250,10,7,24,0,291,6263,157,84,148,6,6658
111011206,37,3,0,80,190,30,64,11,0,295,5331,524,598,152,3,6608
111011207,3,3,0,23,78,17,20,20,0,135,1879,225,265,71,3,2443
111011208,3,0,0,28,305,25,64,0,0,394,7711,661,849,20,3,9244
111011209,0,0,0,32,264,29,17,0,0,310,7795,361,382,15,4,8557
111011210,21,0,0,33,111,45,20,0,0,176,2585,507,250,3,0,3345
111011211,0,0,0,23,29,5,0,8,0,42,1162,55,42,95,6,1360
111011212,0,0,0,71,208,49,15,7,0,279,3465,629,197,40,0,4331
111011213,0,0,0,21,94,14,3,0,0,111,3920,306,51,3,0,4280
111011214,0,0,0,16,135,44,12,6,0,197,4115,735,240,9,0,5099
111021215,0,3,0,47,101,18,6,25,0,150,2821,244,95,81,3,3244
111021216,3,0,0,9,120,3,0,0,0,123,3024,29,19,5,4,3081
111021217,40,0,0,49,99,6,38,3,0,146,3619,85,282,7,0,3993
111021218,55,0,0,136,149,19,18,31,0,217,4347,315,228,230,3,5123
111021219,11,0,0,33,194,26,22,17,0,259,4433,439,280,62,8,5222
111021220,8,0,0,15,85,5,5,0,0,95,3218,126,73,19,0,3436
111021221,0,3,0,10,97,0,7,0,0,104,2077,5,25,13,3,2123
111031222,7,0,0,24,164,21,36,3,0,224,5050,453,509,14,0,6026
111031223,0,0,0,6,163,5,17,0,0,185,3062,96,93,3,0,3254
111031224,29,0,0,62,143,38,210,37,0,428,3345,641,1196,68,4,5254
111031225,8,3,0,33,212,28,48,0,3,291,5298,648,645,26,34,6651
111031226,0,0,0,19,97,4,4,0,0,105,3543,114,31,9,3,3700
111031227,4,0,0,28,315,46,70,12,3,446,4991,590,534,32,19,6166
111031228,16,0,0,45,106,41,89,3,3,242,3543,810,1210,14,3,5580
111031229,15,0,0,22,35,74,254,14,0,377,922,1256,2831,49,3,5061
111031230,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,8
111031231,3,0,0,38,162,48,52,0,0,262,2739,600,415,9,3,3766
111031232,6,0,0,20,102,11,15,3,0,131,2171,113,123,36,3,2446
111031233,8,0,0,85,244,74,38,0,0,356,5968,1049,400,3,9,7429
111031234,3,0,0,32,196,39,62,0,3,300,3862,434,540,19,8,4863
111031235,3,0,0,25,140,70,20,4,0,234,2347,673,418,41,0,3479
112011236,93,7,0,149,175,78,157,76,0,486,4060,1240,1766,407,3,7476
112011237,18,3,0,51,184,10,22,15,0,231,5268,288,337,166,0,6059
112011238,3,0,0,22,103,0,9,3,0,115,1979,9,35,21,4,2048
112011239,0,0,0,22,107,18,37,153,0,315,2609,209,355,228,5,3406
112011240,7,3,0,46,175,84,34,214,0,507,2347,861,246,407,18,3879
112011241,5,4,0,19,71,10,18,29,0,128,1554,274,266,293,0,2387
112011242,0,0,0,15,70,22,0,22,0,114,2025,568,21,193,3,2810
112011243,0,0,0,27,204,3,12,64,0,283,2760,60,70,105,0,2995
112021244,14,3,0,43,177,21,40,7,0,245,3976,209,437,113,6,4741
112021245,3,3,0,29,162,0,0,0,0,162,2532,10,9,37,3,2591
112021246,18,0,0,40,122,29,27,0,0,178,4030,476,484,11,0,5001
112021247,3,0,0,25,144,5,3,12,0,164,2892,29,68,69,0,3058
112021248,3,3,0,37,202,41,64,48,0,355,4876,455,787,303,3,6424
112021249,3,0,0,64,243,8,4,28,0,283,5497,26,11,98,8,5640
112031250,3,3,0,28,108,39,79,55,0,281,2455,695,861,741,0,4752
112031251,3,0,0,17,140,41,48,36,0,265,2520,348,350,79,6,3303
112031252,0,6,0,48,213,0,3,29,0,245,3560,49,23,114,0,3746
112031253,0,5,0,33,114,37,26,13,0,190,3059,1200,300,191,3,4753
112031254,47,0,3,77,181,133,242,19,7,582,3980,1711,2343,188,37,8259
112031255,15,5,0,166,345,185,65,32,0,627,7127,2873,745,311,9,11065
113011256,4,0,0,36,414,54,103,14,0,585,5442,546,643,73,0,6704
113011257,0,3,0,57,242,4,0,15,0,261,4431,30,96,110,0,4667
113011258,7,0,0,16,202,15,57,9,0,283,3132,176,280,50,0,3638
113011259,0,0,0,22,165,3,19,33,0,220,2273,35,107,60,5,2480
113021260,0,0,0,15,63,0,6,11,0,80,1285,0,38,30,0,1353
113021261,4,3,0,23,118,4,21,3,0,146,2164,71,240,25,0,2500
113021262,4,0,0,13,79,5,8,17,17,126,1805,12,37,42,17,1913
113031263,4,0,0,22,146,3,14,5,0,168,2881,41,150,22,0,3094
113031264,0,3,0,25,59,3,7,6,0,75,1291,22,56,57,0,1426
113031265,0,0,0,14,106,6,3,3,7,125,1855,57,14,17,15,1958
113031266,0,0,0,29,106,3,9,10,0,128,2410,14,128,39,6,2597
113031267,0,0,0,18,150,15,22,0,0,187,5172,247,470,26,13,5928
113031268,0,0,0,41,28,10,0,5,0,43,889,121,14,21,0,1045
113031269,16,0,0,45,239,14,49,0,0,302,6974,162,587,13,3,7739
113031270,37,3,0,61,164,24,111,25,0,324,3384,402,1221,94,4,5105
113031271,5,0,0,52,230,4,19,12,0,265,4736,62,128,75,9,5010
114011272,6,3,0,71,136,13,14,13,0,176,2981,254,137,141,4,3517
114011273,0,0,0,7,97,0,0,4,0,101,1373,8,14,4,0,1399
114011274,0,0,0,19,87,8,3,9,0,107,1864,106,39,40,0,2049
114011275,0,0,0,0,7,0,0,0,0,7,20,0,0,0,0,20
114011276,0,0,0,4,137,15,8,0,0,160,1454,151,130,23,0,1758
114011277,3,0,0,24,204,8,36,9,0,257,5124,283,480,62,15,5964
114011278,14,0,0,56,405,83,61,36,0,585,5621,608,399,160,0,6788
114011279,3,0,3,65,268,14,0,15,0,297,4782,214,25,51,13,5085
114011280,11,4,0,25,71,7,20,4,0,102,1602,76,120,107,0,1905
114011281,3,0,0,14,65,0,0,3,0,68,1150,0,6,23,0,1179
114011282,0,5,3,48,249,20,28,16,5,318,5294,283,275,143,14,6009
114011283,0,0,0,13,105,0,0,8,0,113,1919,0,3,79,3,2004
114021284,18,0,0,61,184,28,15,3,0,230,4292,484,139,9,0,4924
114021285,0,0,0,5,96,0,0,0,0,96,1933,8,9,8,0,1958
114021286,0,3,0,29,129,32,7,4,0,172,2557,423,95,61,3,3139
114021287,0,0,0,15,118,21,4,9,0,152,3109,325,53,25,0,3512
114021288,0,0,0,16,51,0,0,3,0,54,1293,0,3,15,0,1311
114021289,3,0,0,37,121,0,3,5,0,129,2438,6,22,19,9,2494
115011290,0,0,0,58,136,50,31,0,0,217,5376,1543,563,0,4,7486
115011291,0,0,0,20,107,16,0,0,0,123,5025,618,16,0,0,5659
115011292,33,0,0,56,199,50,92,0,0,341,7033,1155,1193,3,3,9387
115011293,100,0,0,302,119,53,46,0,0,218,5913,1199,325,0,6,7443
115011294,0,0,0,119,45,10,0,0,0,55,1637,221,20,0,0,1878
115011295,3,0,0,21,152,27,4,0,0,183,6502,424,12,3,0,6941
115011296,0,0,8,38,63,13,0,0,0,76,3509,320,6,0,22,3857
115021297,3,3,3,73,230,6,15,5,0,256,5985,213,174,134,12,6518
115021298,15,0,0,52,55,5,5,3,0,68,1581,97,65,16,0,1759
115031299,0,3,0,12,144,0,0,0,0,144,961,4,0,15,9,989
115031300,3,0,0,47,382,7,3,13,0,405,6846,31,50,90,3,7020
115041301,0,3,0,18,107,21,0,14,0,142,2754,158,6,85,3,3006
115041302,0,0,0,14,180,5,21,0,0,206,5075,100,99,0,0,5274
116011303,7,0,0,40,182,43,160,0,0,385,3237,443,1915,6,0,5601
116011304,0,0,0,35,273,17,22,0,0,312,5209,346,179,3,0,5737
116011305,0,0,0,40,291,77,15,0,0,383,6936,1680,239,17,15,8887
116011306,0,0,0,39,262,36,0,3,0,301,5327,729,14,7,0,6077
116011307,15,0,0,46,290,17,72,4,0,383,7830,326,333,21,6,8516
116011308,3,0,0,41,235,84,19,3,5,346,6085,1225,326,14,44,7694
116021309,0,0,0,18,96,4,0,0,0,100,4112,196,0,0,0,4308
116021310,0,0,0,24,122,17,10,0,0,149,5553,850,201,0,0,6604
116021311,0,0,0,19,154,77,5,0,0,236,6308,1685,26,6,0,8025
116021312,0,0,0,30,243,5,0,46,0,294,3594,103,16,336,6,4055
116031313,0,0,0,30,267,71,18,0,0,356,4906,706,182,4,0,5798
116031314,0,0,0,14,91,0,0,0,0,91,2370,20,0,0,4,2394
116031315,0,0,0,44,216,14,0,0,0,230,5145,355,11,0,0,5511
116031316,4,0,0,52,357,36,60,0,0,453,4714,301,298,0,0,5313
116031317,5,0,0,22,283,74,145,0,0,502,4177,1272,1499,8,0,6956
116031318,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6
116031319,0,0,0,27,221,45,5,0,0,271,4644,1075,22,5,0,5746
117011320,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
117011321,8,0,0,21,69,49,95,3,0,216,1268,926,904,43,20,3161
117011322,18,0,0,38,168,47,332,4,0,551,2993,693,3843,34,12,7575
117011323,13,0,0,26,83,33,173,0,0,289,1526,535,2090,0,0,4151
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,14,4,0,44,203,132,377,28,3,743,3740,1922,3917,127,12,9718
117021327,4,0,0,30,132,190,307,14,0,643,2235,2627,3082,152,5,8101
117021328,0,0,0,19,114,79,47,6,0,246,1496,977,383,19,18,2893
117031329,12,0,0,19,11,152,577,46,3,789,132,1126,4226,76,28,5588
117031330,9,0,0,26,17,121,245,12,0,395,329,2614,3886,23,9,6861
117031331,15,0,0,60,43,247,539,31,0,860,568,3070,4480,84,4,8206
117031332,7,0,0,29,47,285,433,41,0,806,759,4716,3768,128,33,9404
117031333,43,0,0,49,3,137,1446,146,6,1738,48,694,10085,149,39,11015
117031334,45,0,0,49,0,86,1096,3,4,1189,32,733,8132,3,41,8941
117031335,35,0,0,46,53,257,783,11,0,1104,497,1989,5780,42,23,8331
117031336,37,0,0,51,11,259,830,28,3,1131,104,2155,5662,91,23,8035
117031337,50,0,3,59,45,68,1934,231,0,2278,287,271,10099,235,41,10933
117031338,35,0,14,64,87,145,1176,0,57,1465,967,1165,7649,7,343,10131
118011339,21,0,0,27,149,91,875,11,0,1126,1532,1032,5242,80,9,7895
118011340,23,0,0,37,100,127,968,9,0,1204,1237,1457,6260,52,10,9016
118011341,24,0,0,34,73,171,592,17,4,857,1098,1915,3844,58,31,6946
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,40,0,0,57,240,89,1112,0,4,1445,2307,882,7604,9,14,10816
118011344,41,0,0,52,62,38,186,0,0,286,1405,629,2123,3,13,4173
118011345,8,0,0,26,36,371,342,21,0,770,456,3599,2751,57,36,6899
118011346,22,0,0,29,158,24,182,3,0,367,2156,363,1681,24,6,4230
118011347,68,0,0,86,33,122,186,3,0,344,526,1205,1609,9,6,3355
118021348,37,0,0,63,117,92,697,0,0,906,2171,1416,6871,12,7,10477
118021349,24,0,3,42,167,68,610,15,3,863,3027,859,5919,68,14,9887
118021350,35,3,0,65,225,92,208,3,0,528,4234,1336,1570,45,14,7199
118021351,55,0,0,91,248,143,726,0,0,1117,3756,2434,5691,36,0,11917
118021352,25,0,0,46,109,106,666,7,0,888,1965,1741,8009,73,19,11807
119011353,28,3,0,71,242,90,669,3,6,1010,3384,1155,5501,28,9,10077
119011354,4,3,0,51,293,63,52,12,0,420,5215,855,457,56,3,6586
