region_id,C11_1PF_Cu15DS_4000ov,C11_1PF_Cu15DS_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_0_299,C11_1PF_CU15_NDS_300_449,C11_1PF_CU15_NDS_450_599,C11_1PF_CU15_NDS_600_799,C11_1PF_CU15_NDS_800_999,C11_1PF_CU15_NDS_1000_1399,C11_1PF_CU15_NDS_1400_1799,C11_1PF_CU15_NDS_1800_2399,C11_1PF_CU15_NDS_2400_2999,C11_1PF_CU15_NDS_3000_3999,C11_1PF_CU15_NDS_4000ov,C11_1PF_CU15_NDS_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_0_299,C11_1PF_NCu15DS_300_449,C11_1PF_NCu15DS_450_599,C11_1PF_NCu15DS_600_799,C11_1PF_NCu15DS_800_999,C11_1PF_NCu15DS_1000_1399,C11_1PF_NCu15DS_1400_1799,C11_1PF_NCu15DS_1800_2399,C11_1PF_NCu15DS_2400_2999,C11_1PF_NCu15DS_3000_3999,C11_1PF_NCu15DS_4000ov,C11_1PF_NCu15DS_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_0_299,C11_1PF_NDCO_300_449,C11_1PF_NDCO_450_599,C11_1PF_NDCO_600_799,C11_1PF_NDCO_800_999,C11_1PF_NDCO_1000_1399,C11_1PF_NDCO_1400_1799,C11_1PF_NDCO_1800_2399,C11_1PF_NDCO_2400_2999,C11_1PF_NDCO_3000_3999,C11_1PF_NDCO_4000ov,C11_1PF_NDCO_NS,C11_1PF_NDCO_Tot,C11_1PF_T_0_299,C11_1PF_T_300_449,C11_1PF_T_450_599,C11_1PF_T_600_799,C11_1PF_T_800_999,C11_1PF_T_1000_1399,C11_1PF_T_1400_1799,C11_1PF_T_1800_2399,C11_1PF_T_2400_2999,C11_1PF_T_3000_3999,C11_1PF_T_4000ov,C11_1PF_T_NS,C11_1_PF_T_T,C11_T_0_299,C11_T_300_449,C11_T_450_599,C11_T_600_799,C11_T_800_999,C11_T_1000_1399,C11_T_1400_1799,C11_T_1800_2399,C11_T_2400_2999,C11_T_3000_3999,C11_T_4000ov,C11_T_NS,C11_T_T
101031016,0,0,12,0,0,4,4,0,7,4,4,0,3,0,0,26,0,0,0,0,3,3,3,0,3,0,0,0,12,0,3,0,0,0,0,3,0,0,0,3,0,9,0,3,4,4,3,13,13,7,6,3,3,0,59,21,14,14,25,34,77,97,108,68,43,24,40,565
101041017,0,0,6,3,3,0,3,3,7,6,6,0,0,0,3,34,0,0,0,0,0,5,0,0,0,0,0,0,5,0,3,0,0,3,3,5,0,0,3,3,0,20,3,6,0,3,6,18,11,9,0,3,3,3,65,26,19,4,32,36,102,87,124,55,41,19,22,567
101041018,0,3,13,3,0,0,7,0,12,3,4,5,3,0,4,41,0,0,0,0,0,4,5,0,0,3,0,0,12,5,0,0,0,3,3,3,0,0,0,0,0,14,8,0,4,10,3,22,11,4,5,6,0,7,80,41,23,16,31,40,108,85,114,69,37,18,33,615
101041019,0,0,12,0,0,3,0,6,16,9,5,5,0,0,0,44,5,0,0,3,3,5,0,3,0,0,0,0,19,3,3,3,3,3,6,3,3,0,0,0,0,27,8,3,6,11,15,27,16,11,5,0,0,0,102,39,21,30,52,81,186,166,116,55,30,19,30,825
101041020,0,0,14,0,3,3,5,7,15,4,3,3,0,0,3,46,0,3,3,8,0,0,5,3,3,0,0,0,25,3,3,0,3,3,5,0,3,3,0,0,3,26,6,9,6,19,10,25,9,12,9,0,0,6,111,58,50,44,76,98,217,152,118,54,33,28,64,992
101041021,0,0,3,0,3,3,0,0,4,0,3,0,0,0,0,13,0,3,0,0,0,0,3,0,0,0,0,0,6,0,3,0,0,3,3,3,0,0,0,0,0,12,0,9,3,0,3,7,6,3,3,0,0,0,34,6,16,9,9,22,32,33,46,26,15,6,10,230
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
101041023,0,0,3,0,0,0,3,0,5,3,3,0,3,0,3,20,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,3,0,0,3,3,0,0,0,0,0,9,0,0,3,6,0,8,9,3,0,6,0,3,38,11,3,9,17,13,54,49,52,12,12,3,14,249
101041024,0,0,6,0,3,3,3,3,3,7,0,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,5,0,0,0,0,0,14,0,6,3,6,9,6,12,0,0,0,3,0,45,16,14,12,20,32,53,57,49,16,10,17,20,316
101041025,0,3,12,0,0,0,3,8,5,3,9,0,0,0,5,33,3,0,0,3,0,0,3,3,0,3,0,0,15,0,0,0,0,0,6,5,0,0,0,0,0,11,3,3,0,9,11,11,11,12,0,3,0,8,71,46,28,24,41,58,138,123,178,71,58,31,51,847
101041026,0,0,15,0,0,4,3,3,13,13,3,3,0,0,3,45,0,0,3,0,4,0,4,3,0,0,0,0,14,0,0,0,5,4,5,6,3,0,0,0,0,23,0,0,7,8,14,21,26,12,6,0,0,3,97,38,31,25,50,58,134,106,129,44,32,13,33,693
101041027,0,0,12,3,3,3,3,3,8,4,3,3,3,0,3,39,0,0,0,0,3,4,4,0,0,0,3,0,14,3,0,0,0,3,0,0,0,0,3,0,3,12,9,3,3,3,9,15,8,6,3,9,3,6,77,43,26,13,37,47,120,108,111,32,40,21,22,620
102011028,0,0,15,3,0,0,0,0,4,3,6,4,4,0,0,24,3,0,0,3,3,6,0,6,0,3,0,0,24,3,0,0,3,0,9,6,3,0,0,0,0,24,9,0,3,6,6,19,12,18,4,10,0,0,87,36,12,18,25,36,95,110,186,145,158,64,32,917
102011029,0,0,3,3,3,3,0,4,7,5,9,8,6,0,3,51,3,0,0,0,0,4,6,7,3,0,0,0,23,3,0,0,5,3,5,5,0,0,0,4,6,31,9,3,3,5,7,19,16,16,11,6,4,9,108,54,25,26,44,46,132,150,266,203,167,95,62,1270
102011030,0,0,7,3,3,0,0,0,3,4,0,0,3,3,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,4,12,3,3,3,0,3,8,4,4,0,3,3,7,41,29,17,11,14,13,53,57,68,32,59,66,41,460
102011031,0,3,21,4,0,0,0,4,8,7,12,10,7,4,4,60,3,0,0,0,4,11,7,4,0,3,3,0,35,4,0,0,0,8,8,12,10,4,4,3,4,57,11,0,0,0,19,30,29,32,14,17,10,11,173,72,26,22,53,48,180,188,323,204,206,156,76,1554
102011032,0,0,15,3,6,0,8,0,6,20,12,5,4,6,3,73,0,0,0,0,5,9,7,14,3,0,0,0,38,8,0,0,3,5,17,14,16,5,3,0,5,76,14,6,0,14,13,32,44,45,13,7,6,8,202,57,30,29,57,69,198,294,467,167,117,65,62,1612
102011033,0,0,13,0,3,0,0,0,7,14,13,0,0,0,0,37,3,0,0,0,0,0,3,9,3,3,0,0,21,3,3,3,0,0,3,3,4,5,3,0,3,30,6,6,3,0,0,10,23,33,11,6,0,3,101,22,15,10,20,36,119,165,305,173,75,14,50,1004
102011034,0,0,14,0,0,3,0,4,0,14,6,5,4,3,3,42,0,0,0,3,0,4,7,7,0,3,0,0,24,4,0,3,0,3,8,5,9,5,0,3,5,45,4,0,6,7,7,16,26,25,10,10,6,8,125,25,10,17,38,42,98,107,218,145,61,39,51,851
102011035,0,0,11,0,3,3,3,3,3,12,11,3,3,0,3,47,0,3,3,0,3,7,8,3,4,0,0,0,31,0,0,3,3,0,9,11,4,0,3,0,3,36,0,6,9,6,6,22,31,23,7,9,0,6,125,21,27,21,27,40,121,177,270,96,68,26,43,937
102011036,0,3,20,0,3,0,3,0,11,11,11,3,3,0,3,48,0,0,0,0,0,5,5,0,4,3,3,3,23,3,0,3,5,7,7,6,7,3,3,0,0,44,3,3,3,8,7,28,25,21,13,12,3,9,135,27,20,19,36,62,159,195,315,170,105,28,42,1178
102011037,0,3,8,0,0,0,0,0,7,12,9,3,3,0,0,34,0,0,0,0,0,4,0,8,3,0,0,0,15,0,0,0,0,4,4,3,8,3,0,0,3,25,0,0,0,5,4,15,15,25,9,3,0,6,82,27,10,12,25,27,86,99,209,134,70,21,39,759
102011038,0,3,16,0,0,0,3,0,5,6,8,3,0,0,3,28,0,3,0,3,3,3,3,3,3,3,0,3,27,4,3,0,3,3,3,0,3,3,3,0,3,28,4,6,0,9,9,15,12,17,9,6,0,12,99,23,20,17,27,49,80,90,249,134,102,38,45,874
102011039,4,0,22,4,0,0,0,3,10,3,11,3,12,4,7,57,3,4,0,3,0,3,5,7,0,0,0,0,25,9,0,0,0,7,4,3,8,3,6,0,0,40,16,4,0,6,13,20,14,29,9,18,8,7,144,61,17,19,28,49,137,127,257,206,250,141,75,1367
102011040,0,0,23,3,5,0,3,6,19,21,30,8,0,3,7,105,0,0,4,4,3,11,10,6,0,0,0,5,43,9,3,3,7,8,13,19,17,6,3,3,3,94,15,8,7,14,17,54,53,56,17,3,6,15,265,86,35,37,70,90,255,298,548,271,138,67,103,1998
102011041,3,0,16,0,0,0,0,0,9,9,11,3,6,3,5,46,3,0,0,3,0,6,4,0,0,5,3,3,27,0,5,3,0,3,6,7,3,3,0,3,3,36,3,5,3,3,3,24,20,18,9,14,12,11,125,43,12,26,27,28,143,139,299,161,170,133,62,1243
102011042,0,0,18,3,0,3,3,0,10,11,25,5,3,3,6,72,3,0,0,3,3,3,5,3,3,3,0,0,26,0,3,4,3,7,15,18,8,6,3,0,5,72,9,3,10,12,10,31,37,39,14,9,3,11,188,44,27,25,46,54,139,212,340,157,89,47,57,1237
102011043,0,3,24,3,3,0,5,3,19,15,25,5,0,0,3,81,3,3,3,4,5,3,9,3,3,3,0,0,39,3,0,0,5,9,12,13,6,9,0,0,5,62,12,6,3,14,17,41,41,38,17,6,0,11,206,42,22,22,40,69,161,270,449,158,56,26,41,1356
102021044,3,3,41,0,0,3,9,8,21,34,45,10,6,3,10,149,3,7,3,6,4,12,14,13,0,3,0,5,70,9,3,7,6,14,23,20,22,4,4,3,8,123,12,10,16,24,32,67,73,84,17,13,9,26,383,68,46,48,87,116,328,437,692,319,163,80,144,2528
102021045,0,0,30,3,0,5,3,4,23,29,24,10,0,0,8,109,3,0,0,6,0,7,6,3,0,0,0,3,28,0,3,7,0,7,12,14,9,0,0,0,7,59,6,3,12,13,15,47,60,42,10,0,0,18,226,35,24,28,43,60,211,380,395,106,33,14,70,1399
102021046,0,0,12,0,4,3,7,9,12,18,11,7,0,0,8,79,0,0,0,0,4,9,4,3,0,0,0,0,20,6,3,0,3,8,5,9,6,0,0,0,0,40,6,7,3,10,24,29,34,23,7,0,0,8,151,36,15,13,39,67,125,215,271,67,51,16,46,961
102021047,0,0,25,4,5,3,7,3,27,20,20,9,4,3,6,111,0,3,0,0,5,7,11,21,3,0,0,6,56,4,3,0,7,14,17,18,19,3,6,0,6,97,8,11,6,14,22,57,54,68,18,10,3,18,289,47,30,34,76,101,280,369,603,257,139,73,108,2117
102021048,0,3,36,10,0,0,11,17,26,36,26,9,5,4,12,156,0,0,0,0,6,22,15,10,0,0,0,8,61,14,10,6,9,13,39,18,14,6,7,4,3,143,24,10,6,24,36,96,80,59,15,12,8,26,396,73,51,39,90,128,382,509,556,149,72,37,113,2199
102021049,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,4,8,0,0,4,0,0,0,6,0,0,6,0,4,20,5,4,10,6,14,36,48,68,52,69,63,43,418
102021050,0,0,18,0,3,3,5,3,27,22,15,3,3,0,5,89,3,0,0,3,0,8,4,8,0,0,0,0,26,4,6,3,3,5,8,14,3,0,0,0,5,51,7,9,9,11,14,46,40,29,6,3,0,10,184,29,24,24,40,57,176,260,260,85,44,15,65,1079
102021051,0,0,3,3,0,0,3,3,3,9,13,4,0,3,0,41,0,0,0,0,3,3,0,4,0,0,0,0,10,0,3,0,3,0,3,7,3,0,0,0,0,19,3,3,0,6,6,12,16,20,4,0,3,0,73,28,12,9,25,37,81,103,176,77,73,51,25,697
102021052,0,0,12,0,0,0,3,5,7,4,3,3,3,0,3,31,0,0,0,3,0,3,3,3,0,0,0,0,12,0,3,0,0,0,4,3,3,0,0,0,4,17,0,3,0,9,5,17,10,12,6,3,0,7,72,23,12,13,42,29,99,130,151,66,40,4,40,649
102021053,0,0,0,3,3,0,4,9,13,9,3,3,0,0,0,47,0,0,0,0,3,3,3,3,3,3,0,0,18,6,3,0,4,0,6,4,7,4,0,0,5,39,9,6,0,8,12,22,16,13,10,3,0,5,104,32,28,12,20,37,112,106,190,105,65,47,44,798
102021054,0,0,13,0,0,7,0,3,8,3,12,0,0,0,5,38,3,0,0,0,3,3,3,0,0,0,3,0,15,3,0,3,3,0,6,8,8,3,0,3,3,40,9,0,10,3,9,20,14,24,3,0,6,8,106,27,13,17,24,34,113,117,193,75,44,17,43,717
102021055,3,0,12,0,0,5,5,0,5,10,7,4,0,3,0,39,0,0,0,3,0,4,0,4,3,4,0,0,18,0,0,0,0,4,7,5,5,0,0,3,0,24,0,0,5,8,4,19,15,19,10,4,9,0,93,15,11,5,17,22,88,91,165,103,39,24,28,608
102021056,0,0,14,3,0,7,3,3,16,15,20,16,7,0,4,94,3,0,0,3,3,3,4,3,3,0,0,0,22,0,0,0,3,0,3,7,7,3,3,0,0,26,6,0,7,12,6,25,26,35,25,10,0,4,156,31,17,18,40,39,138,216,546,420,169,24,67,1725
102021057,0,3,15,3,0,3,0,4,7,11,8,3,0,0,6,45,0,0,0,3,4,9,0,10,3,0,0,0,29,0,3,3,4,7,12,8,11,0,0,0,0,48,3,3,6,7,18,31,22,32,6,0,0,9,137,18,13,13,19,52,130,167,221,67,39,14,42,795
103011058,0,0,31,3,0,3,11,14,34,36,19,5,3,0,6,134,3,0,0,0,8,13,12,8,0,0,0,4,48,4,4,4,7,6,12,11,12,0,4,0,8,72,10,11,11,18,31,66,64,39,10,7,0,18,285,61,47,47,79,132,386,458,511,170,93,57,97,2138
103011059,0,0,12,0,0,0,3,0,8,17,8,6,0,0,3,45,0,0,0,0,0,3,3,3,0,0,0,0,9,3,0,0,3,3,8,4,3,0,0,3,0,27,3,3,0,6,3,22,27,17,6,0,3,3,93,28,19,15,36,51,170,230,329,139,67,29,42,1155
103011060,0,0,3,0,5,0,0,4,10,7,4,0,0,5,0,35,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,3,5,3,0,0,0,0,3,17,3,5,0,0,7,15,10,12,0,0,5,3,60,31,24,23,33,45,131,137,144,79,61,47,47,802
103011061,0,0,6,0,0,3,0,3,5,3,3,3,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,9,0,0,3,6,3,8,6,6,3,0,0,3,38,14,7,15,29,27,82,95,72,35,16,7,29,428
103021062,0,0,6,0,3,3,0,7,5,0,0,0,3,0,0,21,0,3,0,0,3,0,0,0,0,0,0,3,9,3,3,3,0,3,3,0,0,0,0,0,3,18,3,12,6,3,13,8,0,0,0,3,0,6,54,78,35,34,52,72,90,48,25,14,6,14,47,515
103021063,0,0,18,0,3,0,6,4,10,3,5,0,0,0,3,34,0,0,0,0,3,3,3,0,0,0,0,0,9,3,3,3,3,4,3,0,0,3,0,0,0,22,3,6,3,13,15,20,12,5,3,0,0,3,83,44,23,31,71,105,191,125,96,32,13,4,43,778
103021064,0,0,3,4,0,3,3,5,6,4,3,0,0,0,3,31,0,0,0,3,0,0,0,0,0,0,3,0,6,0,0,0,3,0,7,0,0,0,0,0,0,10,4,0,3,9,5,16,4,3,0,0,3,3,50,38,15,27,51,47,124,62,55,16,18,14,32,499
103021065,0,3,15,0,6,4,7,18,10,0,6,0,0,0,3,54,0,0,0,0,0,3,0,0,3,0,0,3,9,4,0,4,6,4,6,3,0,0,0,0,3,30,4,6,8,16,22,22,6,9,3,0,0,12,108,62,17,44,75,112,221,154,104,45,18,19,72,943
103021066,0,0,6,3,0,3,3,0,3,0,3,0,0,0,0,15,0,0,0,0,0,3,0,3,0,3,0,0,9,3,3,0,0,0,3,3,0,0,0,0,3,15,6,3,3,3,3,12,3,6,0,3,0,3,45,36,19,26,22,40,53,29,26,8,9,11,21,300
103021067,0,0,15,0,3,3,4,7,16,15,5,0,5,0,4,62,0,0,0,0,5,4,3,4,0,0,0,0,16,0,3,6,0,0,4,4,3,4,0,0,4,28,0,6,9,11,12,24,25,17,4,5,0,8,121,36,31,32,63,87,259,217,205,71,42,25,47,1115
103021068,0,0,0,3,0,0,0,3,3,0,3,0,0,0,3,15,3,0,3,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,3,3,0,0,0,0,0,6,6,0,3,3,6,6,3,3,0,0,0,3,33,37,15,14,31,29,41,21,21,11,12,6,22,260
103021069,0,0,8,3,5,3,6,7,9,3,3,3,0,0,0,42,0,0,3,0,5,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,6,12,17,3,3,3,0,0,0,62,44,30,34,45,57,96,73,55,14,9,17,31,505
103031070,0,0,18,3,3,3,3,10,16,10,3,3,0,0,4,58,3,3,0,0,5,5,0,0,3,0,0,0,19,3,0,3,3,3,14,4,3,0,0,0,4,37,9,6,6,9,21,38,17,6,9,3,0,8,132,36,29,27,44,118,257,193,187,89,56,26,49,1111
103031071,0,0,9,4,0,4,3,6,10,5,4,3,0,0,0,39,0,0,0,3,0,4,0,0,0,0,0,4,11,0,3,3,3,3,9,4,3,0,0,0,0,28,4,3,7,9,9,26,12,10,3,0,0,4,87,35,15,22,45,70,168,155,159,85,60,33,54,901
103031072,0,0,14,0,0,0,0,4,15,7,15,7,0,0,8,56,0,0,0,0,3,5,0,6,0,0,0,0,14,5,0,0,4,5,3,4,0,0,0,0,0,21,5,0,0,4,15,28,11,24,10,0,0,8,105,41,10,19,35,58,169,170,248,97,66,35,51,999
103031073,0,0,3,0,3,3,0,5,4,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,9,0,6,6,6,5,4,3,0,0,0,0,0,30,14,14,14,26,31,43,37,35,17,7,9,16,263
103031074,0,0,7,5,3,5,0,10,10,9,4,0,3,0,0,49,0,0,6,0,0,0,0,5,0,0,0,3,14,5,3,0,0,5,6,0,3,0,0,0,0,22,10,13,11,0,15,16,9,12,0,3,0,3,92,53,51,47,43,78,167,136,152,73,73,29,63,965
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,0,0,6,0,0,3,4,4,9,6,6,3,0,0,0,35,0,0,3,0,0,3,0,3,0,3,0,0,12,4,0,0,4,6,6,0,4,0,0,0,3,27,4,0,6,8,10,24,6,13,3,3,0,3,80,27,18,28,48,60,152,129,146,53,47,24,40,772
103041077,0,0,30,5,0,0,10,12,44,23,6,3,3,0,7,113,0,4,0,3,5,7,8,4,3,0,0,0,34,5,0,0,7,5,19,9,14,3,0,0,7,69,10,4,0,24,26,78,48,27,12,3,0,14,246,53,36,24,78,128,372,364,316,87,82,35,79,1654
103041078,0,0,21,3,0,4,3,3,14,14,20,6,5,3,4,79,3,0,0,5,0,7,8,0,0,5,0,0,28,0,6,3,9,11,12,4,7,3,0,0,0,55,6,6,7,17,14,37,30,34,12,13,3,4,183,41,30,32,58,106,278,359,545,245,143,59,71,1967
103041079,0,3,16,4,0,3,8,9,14,13,9,0,0,0,3,63,3,0,0,0,0,5,0,3,0,0,0,3,14,3,3,0,3,0,4,0,0,0,0,0,3,16,10,3,3,14,9,27,13,15,0,3,0,12,109,67,25,26,75,85,214,209,218,134,107,71,78,1309
104011080,0,0,26,5,4,7,8,17,31,32,11,0,0,0,9,124,0,3,0,3,4,9,9,8,0,0,0,3,39,5,0,5,9,8,15,6,6,4,0,3,3,64,10,7,12,20,35,68,54,25,4,0,3,15,253,54,49,56,125,156,407,389,252,70,43,20,65,1686
104011081,0,0,30,0,4,9,12,12,25,17,8,0,0,0,8,95,0,0,8,0,4,9,0,5,0,3,0,0,29,3,3,5,3,3,9,6,8,0,3,4,5,52,3,11,22,24,22,51,29,21,0,6,4,13,206,89,79,84,136,171,345,292,237,70,58,39,78,1678
104011082,0,0,18,5,0,0,0,12,14,11,11,0,0,3,5,61,0,0,3,3,4,15,5,3,0,0,0,3,36,0,7,4,7,0,6,0,5,0,4,0,0,33,5,7,7,10,19,41,19,22,3,4,3,8,148,64,61,42,59,93,209,219,225,80,52,45,53,1202
104021083,0,0,27,0,3,3,5,5,11,5,5,4,3,0,0,44,0,0,3,0,3,8,3,0,0,0,0,3,20,0,3,0,0,5,0,3,0,0,0,4,0,15,3,9,9,8,16,22,14,8,4,6,4,3,106,16,21,21,29,44,117,111,94,27,23,17,21,541
104021084,0,0,16,5,5,0,8,11,26,26,16,3,0,4,4,108,0,3,0,5,5,4,4,9,6,0,0,0,36,6,3,0,3,3,8,9,3,5,4,0,5,49,11,11,0,16,19,45,43,33,14,4,4,9,209,67,32,22,58,83,216,281,328,134,61,28,61,1371
