region_id,C01_0_74_REA,C01_0_74_ST_HA,C01_0_74_Per_no_sa_ho,C01_0_74_Ho_co_op_c_c_g,C01_0_74_Oth_land_typ,C01_0_74_LLT_NS,C01_0_74_Tot,C01_75_99_REA,C01_75_99_ST_HA,C01_75_99_Pe_no_sa_ho,C01_75_99_H_c_op_c_c_gr,C01_75_99_Oth_lan_typ,C01_75_99_Lan_type_ns,C01_75_99_Tot,C01_100_149_REA,C01_100_149_ST_HA,C01_100_149_Pe_no_sa_ho,C01_100_149_H_c_o_c_c_g,C01_100_149_Ot_lan_ty,C01_100_149_Lan_typ_ns,C01_100_149_Tot,C01_150_199_REA,C01_150_199_ST_HA,C01_150_199_Pe_no_sa_ho,C01_150_199_H_c_o_c_c_g,C01_150_199_Ot_lan_ty,C01_150_199_Lan_ty_ns,C01_150_199_Tot,C01_200_224_REA,C01_200_224_ST_HA,C01_200_224_Pe_no_sa_ho,C01_200_224_H_c_o_c_c_g,C01_200_224_Ot_lan_ty,C01_200_224_Lan_ty_ns,C01_200_224_Tot,C01_225_274_REA,C01_225_274_ST_HA,C01_225_274_Pe_no_sa_ho,C01_225_274_H_c_o_c_c_g,C01_225_274_Ot_la_typ,C01_225_274_Lan_ty_ns,C01_225_274_Tot,C01_275_349_REA,C01_275_349_ST_HA,C01_275_349_Pe_no_sa_ho,C01_275_349_H_c_o_c_c_g,C01_275_349_Ot_lan_ty,C01_275_349_Lan_ty_ns,C01_275_349_Tot,C01_350_449_REA,C01_350_449_ST_HA,C01_350_449_Pe_no_sa_ho,C01_350_449_H_c_o_c_c_g,C01_350_449_Ot_lan_ty,C01_350_449_Lan_ty_ns,C01_350_449_Tot,C01_450_549_REA,C01_450_549_ST_HA,C01_450_549_Pe_no_sa_ho,C01_450_549_H_c_o_c_c_g,C01_450_549_Oth_lan_typ,C01_450_549_Lan_ty_ns,C01_450_549_Tot,C01_550_649_REA,C01_550_649_ST_HA,C01_550_649_Pe_no_sa_ho,C01_550_649_H_c_o_c_c_g,C01_550_649_Ot_lan_ty,C01_550_649_Lan_ty_ns,C01_550_649_Tot,C01_650_over_REA,C01_650over_ST_HA,C01_650over_Pe_no_sa_ho,C01_650ov_H_co_op_c_ch_gr,C01_650over_Oth_lan_typ,C01_650over_LLT_NS,C01_650_over_Tot,C01_R_NS_REA,C01_R_NS_ST_HA,C01_R_NS_Pe_no_sa_ho,C01_R_NS_H_co_op_c_ch_gr,C01_R_NS_Oth_lan_typ,C01_R_NS_Land_typ_ns,C01_Rent_not_statd_Tot,C01_Tot_REA,C01_Tot_ST_HA,C01_T_Pe_no_sa_ho,C01_Tot_Ho_co_op_co_ch_gr,C01_Tot_Oth_lan_typ,C01_Tot_LLT_NS,C01_T_T,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_over_REA,C06_650over_ST_HA,C06_650over_Pe_no_sa_ho,C06_650ov_H_co_op_c_ch_gr,C06_650over_Oth_lan_typ,C06_650over_LLT_NS,C06_650_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g
101011001,18,342,50,21,76,23,530,134,98,73,15,13,3,336,453,97,259,7,17,3,836,326,33,167,3,27,0,556,26,0,18,3,0,0,47,4,0,7,0,3,0,14,3,0,5,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,16,3,4,0,3,0,26,18,38,15,4,7,5,87,998,617,598,53,146,34,2446,8,192,44,27,10,33,314,71,119,25,21,13,5,254,361,127,109,8,23,5,633,536,74,173,4,40,3,830,141,11,58,0,5,0,215,109,0,30,0,0,0,139,24,0,3,0,0,0,27,3,3,3,0,0,0,9,0,0,4,0,0,0,4,0,3,0,0,0,0,3,3,9,3,0,3,4,22,24,56,15,9,7,0,111,1280,594,467,69,101,50,2561,12,62,19,5,13,32,143,15,160,11,17,9,3,215,140,151,63,19
101011002,0,13,84,0,144,51,292,17,5,48,3,13,0,86,66,3,120,0,11,0,200,22,0,21,0,3,0,46,3,0,3,0,3,0,9,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,3,0,7,3,4,11,0,11,3,32,115,25,294,3,188,54,679,0,10,71,9,61,99,250,3,11,31,4,10,3,62,48,3,85,0,10,3,149,53,0,52,4,7,0,116,18,0,12,0,0,0,30,23,0,10,0,0,0,33,8,0,0,0,0,0,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,19,0,11,0,35,162,24,283,17,99,105,690,0,0,73,9,51,64,197,0,0,20,3,3,4,30,25,6,68,5
101011003,6,38,21,20,32,8,125,15,15,18,0,5,0,53,112,20,87,0,7,0,226,26,3,21,0,3,0,53,3,0,3,0,0,0,6,3,0,0,0,3,0,6,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,5,0,16,168,83,157,20,55,8,491,3,22,20,26,4,17,92,4,9,5,8,0,0,26,43,31,22,3,9,0,108,66,19,34,0,0,0,119,60,3,15,0,4,0,82,45,0,6,0,0,0,51,11,0,3,0,0,0,14,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,3,0,0,0,3,0,3,0,0,0,0,3,4,12,4,4,0,0,24,236,102,115,41,17,17,528,3,8,21,19,5,12,68,0,3,3,3,0,0,9,6,21,8,9
101011004,4,0,53,5,130,38,230,8,0,30,0,12,3,53,27,0,64,0,16,0,107,16,0,43,0,4,0,63,8,0,17,0,3,0,28,9,0,10,0,3,0,22,16,0,9,0,0,0,25,3,0,4,0,0,0,7,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,8,0,14,3,28,94,0,244,5,182,44,569,4,3,50,3,54,76,190,3,0,7,0,7,0,17,20,3,51,0,20,0,94,18,0,35,0,3,0,56,8,0,23,0,3,0,34,18,0,29,0,0,0,47,19,0,19,0,3,0,41,24,0,17,0,0,0,41,7,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,17,0,14,5,39,121,9,254,3,107,81,575,0,0,49,0,35,48,132,0,0,5,0,0,0,5,7,0,28,0
101011005,19,96,46,0,50,18,229,83,24,33,3,7,0,150,257,29,112,0,18,6,422,68,3,28,0,0,0,99,0,3,3,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,7,18,0,0,4,35,436,162,243,3,75,28,947,7,55,24,5,15,26,132,23,41,19,3,4,0,90,162,35,70,0,15,3,285,235,20,58,0,9,0,322,91,0,20,0,0,0,111,29,0,9,0,4,0,42,3,0,3,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,3,0,0,0,9,8,6,9,5,11,3,42,561,163,218,13,58,32,1045,4,13,17,4,11,19,68,8,20,8,6,0,0,42,78,39,38,10
101011006,9,17,107,10,144,44,331,34,11,55,0,8,3,111,48,3,83,3,14,0,151,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,8,0,0,12,0,23,3,38,91,31,265,13,192,50,642,0,6,72,8,67,90,243,10,4,23,3,7,0,47,67,21,90,0,12,0,190,23,3,22,0,4,0,52,4,0,3,0,0,0,7,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,0,9,3,0,14,0,27,0,44,107,37,236,11,123,90,604,4,3,62,3,66,62,200,4,4,22,3,5,0,38,41,8,63,3
101021007,3,7,25,0,20,7,62,7,3,17,0,0,0,27,42,3,43,0,8,0,96,3,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,55,13,95,0,28,7,198,3,3,11,0,3,15,35,3,3,3,0,3,0,12,18,3,22,0,4,0,47,40,3,22,0,3,0,68,10,0,7,0,3,0,20,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,12,81,15,71,0,19,15,201,0,0,26,0,3,22,51,0,6,4,0,0,0,10,6,4,15,0
101021008,16,147,18,11,12,5,209,79,62,18,11,4,0,174,45,62,38,18,26,3,192,138,46,73,3,16,3,279,38,0,17,0,0,0,55,21,0,13,0,3,0,37,4,0,4,0,3,0,11,3,0,3,0,3,0,9,0,0,3,0,0,0,3,0,3,0,0,0,0,3,3,5,0,0,0,0,8,7,24,3,0,3,7,44,354,349,190,43,70,18,1024,0,65,12,4,0,15,96,3,50,3,10,0,4,70,83,85,16,11,16,5,216,47,51,28,6,26,3,161,32,47,22,4,0,0,105,113,23,17,0,3,0,156,106,13,38,0,5,0,162,12,0,3,0,3,0,18,5,0,3,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,8,11,19,3,0,3,0,36,412,361,145,35,56,27,1036,0,22,8,3,0,3,36,0,65,0,4,4,0,73,5,72,6,7
101021009,83,93,45,11,32,10,274,266,11,77,6,6,3,369,336,11,134,6,10,3,500,231,3,94,0,5,3,336,45,0,16,0,0,3,64,15,0,10,0,3,0,28,4,0,4,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,9,13,6,10,0,3,4,36,993,124,393,23,62,32,1627,0,67,28,7,0,12,114,10,13,4,10,0,0,37,252,18,51,7,0,3,331,321,3,84,0,18,0,426,99,13,46,0,12,0,170,148,0,37,0,0,3,188,126,0,36,0,6,0,168,31,0,5,0,0,0,36,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,7,0,0,0,0,11,13,3,11,3,5,3,38,1004,124,305,27,41,21,1522,5,19,22,4,0,19,69,0,59,4,6,0,0,69,23,32,14,11
101021010,42,20,17,8,16,8,111,109,8,32,3,0,0,152,175,8,50,0,31,3,267,117,3,34,0,5,0,159,3,0,5,0,0,0,8,7,0,11,0,3,0,21,9,0,0,0,0,0,9,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,6,0,3,0,0,0,9,475,39,155,11,58,11,749,4,16,3,7,6,4,40,7,5,9,0,0,0,21,146,17,23,0,4,3,193,158,4,29,0,4,0,195,57,4,21,0,5,0,87,75,0,12,0,0,0,87,74,0,15,0,0,0,89,30,0,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,3,0,4,3,0,16,560,49,115,11,22,7,764,3,4,15,4,6,8,40,0,19,0,0,0,0,19,14,24,5,6
