region_id,C11_Tot_res_Bo_par_bo_os,C11_Tot_res_Fa_onl_bo_os,C11_Tot_res_Mo_onl_bo_os,C11_Tot_res_Bo_pa_bo_Aus,C11_Tot_resp_Bplace_ns,C11_Tot_resp_Tot_resp,C11_T_P_BP_B_OS,C11_T_P_Fa_only_bor_os,C11_T_P_Mo_O_B_OS,C11_T_P_BP_B_Aus,C11_T_P_Bplace_NS,C11_T_P_Tot_resp
101041025,2144,1062,711,9053,728,13698,1822,672,439,6715,667,10315
101041026,1396,782,516,6894,382,9970,1169,462,320,5090,337,7378
101041027,1739,946,620,7488,622,11415,1480,579,373,5602,560,8594
102011028,1673,953,663,5708,414,9411,1359,564,396,4107,380,6806
102011029,2145,1197,899,8731,633,13605,1764,729,551,6440,572,10056
102011030,1016,469,327,3542,532,5886,858,300,216,2612,495,4481
102011031,3404,1663,1122,10353,1088,17630,2903,989,691,7721,985,13289
102011032,4826,2316,1463,13594,1995,24194,4097,1384,899,9976,1858,18214
102011033,1679,869,594,5167,316,8625,1406,535,371,3861,265,6438
102011034,1528,958,587,5858,457,9388,1253,574,356,4371,395,6949
102011035,1585,920,603,5272,323,8703,1298,549,365,3905,275,6392
102011036,1856,1099,735,6784,388,10862,1513,652,435,4911,339,7850
102011037,1726,873,606,4559,653,8417,1419,524,359,3318,582,6202
102011038,1199,794,590,5796,310,8689,994,494,348,4306,279,6421
102011039,3382,1624,1093,9599,971,16669,2780,997,668,7071,892,12408
102011040,4514,2763,1769,18663,1939,29648,3714,1675,1099,13879,1771,22138
102011041,1904,1173,773,7647,507,12004,1544,721,475,5694,443,8877
102011042,2870,1560,1056,10946,1120,17552,2357,943,635,8183,1024,13142
102011043,2794,1453,981,8934,705,14867,2302,853,590,6652,648,11045
102021044,3458,2489,1590,19004,1222,27763,2911,1534,981,14431,1081,20938
102021045,1808,1298,882,9421,750,14159,1492,792,547,7137,668,10636
102021046,1447,892,605,8227,522,11693,1202,558,389,6206,482,8837
102021047,2649,1909,1283,13530,929,20300,2170,1168,781,10151,823,15093
102021048,3733,2308,1429,17972,1494,26936,3112,1421,874,13602,1373,20382
102021049,524,340,266,2523,258,3911,425,206,156,1915,234,2936
102021050,1616,1086,687,8919,619,12927,1367,667,426,6803,552,9815
102021051,1053,574,482,4117,237,6463,834,344,299,3033,213,4723
102021052,921,573,431,4982,219,7126,773,358,261,3783,196,5371
102021053,2437,1489,1033,11912,1422,18293,2067,936,638,8929,1310,13880
102021054,1568,999,604,7871,681,11723,1329,624,377,5914,649,8893
102021055,1242,619,465,3827,422,6575,1063,381,282,2839,389,4954
102021056,2877,1554,923,10082,1026,16462,2410,952,560,7652,961,12535
102021057,1779,975,626,6591,671,10642,1499,584,385,4968,631,8067
103011058,2993,2031,1527,22631,2246,31428,2484,1226,905,16682,2097,23394
103011059,1037,744,477,9462,639,12359,873,468,290,7148,596,9375
103011060,746,546,455,6283,567,8597,610,323,273,4742,524,6472
103011061,777,376,295,4205,377,6030,654,231,162,3148,346,4541
103021062,374,339,289,7287,502,8791,315,199,177,5748,454,6893
103021063,772,560,441,8912,838,11523,646,344,265,6856,790,8901
103021064,504,399,221,5471,319,6914,430,250,151,4171,301,5303
103021065,587,488,339,10548,650,12612,481,310,222,8065,568,9646
103021066,280,220,192,3802,213,4707,240,133,113,2858,193,3537
103021067,820,635,471,11251,985,14162,717,395,295,8623,900,10930
103021068,263,203,146,3457,279,4348,212,127,96,2672,248,3355
103021069,396,347,225,6480,290,7738,333,212,135,4940,252,5872
103031070,1499,1112,780,11059,1254,15704,1277,695,460,8500,1173,12105
103031071,1057,637,374,7461,552,10081,896,392,229,5665,501,7683
103031072,1239,809,601,10497,1003,14149,1025,484,374,7836,907,10626
103031073,473,232,189,3142,192,4228,401,141,121,2444,168,3275
103031074,1185,719,554,9474,775,12707,992,440,342,7165,727,9666
103031075,0,0,0,0,0,0,0,0,0,0,0,0
103041076,617,553,367,7142,469,9148,517,335,211,5397,431,6891
103041077,2725,1588,1045,19393,2005,26756,2298,983,628,14517,1854,20280
103041078,2219,1398,867,16384,1134,22002,1898,863,520,12309,1034,16624
103041079,1066,795,631,11204,538,14234,866,509,382,8518,470,10745
104011080,1327,1206,871,19116,1503,24023,1107,745,546,14580,1406,18384
104011081,1799,1248,939,14897,902,19785,1457,769,581,11187,805,14799
104011082,2276,1573,1061,16176,960,22046,1891,973,652,12133,891,16540
104021083,1299,773,503,5006,287,7868,1029,455,296,3586,235,5601
104021084,3103,1695,1111,15404,1305,22618,2640,1016,679,11536,1169,17040
104021085,2126,991,678,8607,1104,13506,1840,608,417,6278,1034,10177
104021086,611,372,253,3224,167,4627,506,227,161,2452,152,3498
104021087,499,283,194,3149,213,4338,400,179,126,2262,202,3169
104021088,1694,899,654,7001,548,10796,1395,527,413,5097,490,7922
104021089,2971,1973,1308,17768,1152,25172,2482,1208,822,13232,1050,18794
104021090,699,509,356,4513,203,6280,557,299,200,3396,192,4644
104021091,2405,1167,851,10051,747,15221,2074,723,553,7505,669,11524
105011092,277,193,152,4418,627,5667,238,124,86,3533,606,4587
105011093,508,261,263,4982,524,6538,417,161,145,3805,496,5024
105011094,187,111,123,4633,343,5397,148,68,72,3629,305,4222
105011095,332,257,182,5631,408,6810,277,158,116,4373,385,5309
105011096,996,386,266,6516,825,8989,877,243,169,5151,787,7227
105021097,1401,1166,610,18825,1762,23764,1222,745,384,14755,1655,18761
105021098,301,164,108,3198,278,4049,259,98,76,2565,251,3249
105031099,677,495,375,8366,606,10519,588,311,226,6361,564,8050
105031100,863,694,391,11375,786,14109,760,435,245,8688,716,10844
105031101,1470,999,682,16800,1110,21061,1235,614,422,12631,1027,15929
105031102,604,501,311,8168,561,10145,528,301,187,6346,503,7865
105031103,309,307,268,5385,403,6672,254,181,164,4093,373,5065
105031104,262,210,181,4827,335,5815,214,132,102,3696,290,4434
105031105,385,347,226,6990,450,8398,320,220,143,5430,411,6524
105031106,637,455,348,8370,1107,10917,519,278,221,6409,1050,8477
106011107,1347,738,613,9370,621,12689,1092,452,379,7098,565,9586
106011108,1776,1572,973,19449,2215,25985,1483,986,616,14867,2077,20029
106011109,922,646,438,6653,430,9089,755,396,274,5100,387,6912
106011110,646,596,397,8748,478,10865,524,364,249,6619,436,8192
106011111,1435,1298,896,16346,907,20882,1201,805,556,12692,816,16070
106011112,2170,1280,1119,16229,1028,21826,1763,771,682,12320,930,16466
106011113,486,361,274,4688,323,6132,405,215,177,3619,287,4703
106021114,611,390,280,4802,489,6572,499,237,168,3604,465,4973
106021115,3229,2248,1556,25537,1487,34057,2730,1370,927,19237,1357,25621
106021116,816,536,464,6565,262,8643,641,320,283,5008,240,6492
106021117,1958,1378,1060,18345,1079,23820,1604,862,654,14025,973,18118
106021118,995,762,559,8577,352,11245,823,454,333,6633,321,8564
106031119,1012,639,423,4670,357,7101,799,384,248,3534,319,5284
106031120,1051,690,464,5722,286,8213,882,429,296,4358,254,6219
106031121,4110,2121,1407,16404,1858,25900,3469,1292,860,12294,1748,19663
106031122,1649,1160,853,13264,1002,17928,1394,713,514,10101,915,13637
106031123,554,428,347,5250,212,6791,457,266,209,4016,196,5144
106031124,874,464,304,3951,383,5976,743,293,178,2953,356,4523
106031125,1813,1329,1032,11579,681,16434,1521,799,630,8765,632,12347
106041126,1257,781,581,11636,1310,15565,1023,492,365,8903,1253,12036
106041127,437,317,201,3988,330,5273,354,195,113,3055,306,4023
106041128,587,376,300,6035,404,7702,505,237,179,4645,391,5957
106041129,730,490,387,7850,582,10039,630,294,237,6091,551,7803
107011130,11885,3116,1823,13775,2283,32882,10872,1997,1158,10465,2069,26561
107011131,6555,2960,2078,15883,1407,28883,5603,1815,1297,12055,1269,22039
107011132,2169,1115,710,5398,248,9640,1887,668,427,4100,214,7296
107011133,3,0,0,6,25,34,6,0,0,7,29,42
107011134,5093,2023,1369,10417,784,19686,4496,1243,854,7711,701,15005
107021135,7,0,0,10,7,24,4,0,0,8,4,16
107031136,3262,1838,1323,10989,568,17980,2747,1130,797,8206,507,13387
107031137,1777,911,632,5354,362,9036,1529,560,400,4027,336,6852
107031138,1828,812,594,6110,323,9667,1550,503,355,4430,286,7124
107031139,1086,755,498,4867,236,7442,936,465,305,3608,220,5534
107031140,1301,853,598,6261,315,9328,1071,507,359,4605,292,6834
107031141,4241,1781,1138,9574,581,17315,3763,1105,681,7167,508,13224
107031142,3242,1178,832,6653,468,12373,2846,727,524,4952,410,9459
107031143,6322,2480,1845,13362,1391,25400,5544,1590,1176,10174,1277,19761
107041144,7215,2443,1726,13303,1097,25784,6461,1518,1059,9733,1000,19771
107041145,4543,1963,1478,10817,775,19576,3999,1219,901,8056,683,14858
107041146,7196,2509,1830,13363,1072,25970,6370,1542,1101,9639,979,19631
107041147,1707,1097,997,7298,491,11590,1360,655,589,5336,453,8393
107041148,2532,1637,1173,8522,572,14436,2068,967,695,6113,507,10350
107041149,12432,3265,2177,16287,2470,36631,11198,1972,1317,11633,2369,28489
107041150,4321,2635,1842,14950,1000,24748,3624,1587,1127,11088,877,18303
108011151,615,354,238,4521,353,6081,479,226,152,3516,326,4699
108011152,1921,1342,855,12477,1228,17823,1636,837,555,9577,1141,13746
108011153,959,631,438,5086,372,7486,790,382,251,3724,326,5473
108011154,833,529,350,5563,429,7704,684,357,213,4299,384,5937
108021155,1136,981,559,14000,1573,18249,951,599,343,10861,1463,14217
108021156,1159,807,539,8678,657,11840,959,499,324,6615,596,8993
108021157,485,428,294,4564,321,6092,402,258,177,3477,295,4609
108021158,1037,622,439,6415,446,8959,868,370,273,4807,417,6735
108021159,1101,641,463,6960,398,9563,896,397,291,5273,345,7202
108021160,607,474,325,5166,417,6989,533,291,195,3919,385,5323
108031161,75,45,31,369,12,532,59,27,21,273,8,388
108041162,2257,1455,1027,14723,1062,20524,1884,904,631,11213,965,15597
108041163,5037,2861,2129,24923,1624,36574,4173,1763,1275,18499,1463,27173
108041164,2575,1368,1028,13513,1316,19800,2211,842,637,10276,1178,15144
108041165,713,453,328,4728,338,6560,577,261,199,3554,312,4903
108041166,1144,841,566,9981,670,13202,943,519,346,7589,587,9984
108051167,507,356,225,4835,235,6158,431,228,136,3751,215,4761
108051168,1420,955,631,8840,538,12384,1201,577,385,6650,478,9291
108051169,2103,1429,939,19892,1633,25996,1800,887,572,15260,1511,20030
108051170,1533,976,785,10693,850,14837,1251,599,477,8116,774,11217
108051171,475,389,264,5293,332,6753,409,232,162,4124,298,5225
109011172,1818,1122,802,12839,675,17256,1544,671,495,9404,603,12717
109011173,1265,760,506,8867,716,12114,1092,465,320,6548,643,9068
109011174,1918,1025,643,10008,1127,14721,1639,626,391,7193,1080,10929
109011175,964,745,590,11160,658,14117,777,450,353,8514,595,10689
109011176,1972,1119,661,13320,936,18008,1738,697,404,10034,854,13727
109021177,288,188,120,3177,211,3984,247,115,74,2445,202,3083
109021178,649,348,263,6059,460,7779,565,223,158,4676,425,6047
109021179,474,193,159,3820,416,5062,403,134,104,2905,393,3939
109031180,584,395,276,5596,317,7168,500,247,173,4279,294,5493
109031181,725,410,325,6708,354,8522,614,259,202,5148,336,6559
109031182,644,462,285,7138,581,9110,563,289,192,5500,539,7083
109031183,534,355,322,7112,416,8739,455,232,210,5420,394,6711
109031184,528,297,262,5132,359,6578,464,183,156,3990,337,5130
109031185,952,622,410,9010,573,11567,820,396,262,6950,548,8976
110011186,3692,2059,1506,21883,1940,31080,3071,1219,883,15943,1792,22908
110011187,383,245,200,4415,287,5530,287,153,121,3326,268,4155
110011188,585,491,348,5988,332,7744,480,303,207,4515,299,5804
110011189,257,178,143,3492,159,4229,204,112,86,2618,127,3147
110021190,733,496,384,8948,720,11281,614,312,239,6730,652,8547
110021191,832,759,421,11712,737,14461,730,472,271,9106,681,11260
110021192,612,253,269,5284,283,6701,489,157,168,4113,242,5169
110021193,303,284,251,6055,277,7170,251,181,170,4665,229,5496
110021194,714,529,376,6777,517,8913,601,330,224,5079,481,6715
110031195,685,404,289,8261,1169,10808,597,264,184,6451,1119,8615
110031196,371,234,246,6007,270,7128,268,139,151,4696,247,5501
110031197,462,352,259,7364,760,9197,391,216,152,5768,714,7241
110031198,274,244,197,4951,318,5984,241,158,124,3912,294,4729
110041199,552,462,365,9312,699,11390,481,289,219,7189,667,8845
110041200,232,261,163,4893,326,5875,186,147,108,3773,303,4517
110041201,561,435,273,7709,440,9418,442,271,176,5967,409,7265
110041202,1405,1191,769,21017,1430,25812,1172,727,468,15986,1340,19693
110041203,1241,909,674,14032,1440,18296,1035,573,400,10596,1362,13966
110041204,325,293,143,5503,437,6701,292,171,94,4312,403,5272
110041205,1386,1090,778,17938,910,22102,1162,657,489,13721,800,16829
111011206,2102,1629,1155,16345,1003,22234,1786,1030,710,12402,927,16855
111011207,565,437,320,5499,366,7187,495,267,209,4258,328,5557
111011208,3559,2464,1606,22267,1200,31096,3067,1503,983,16556,1076,23185
111011209,3336,2323,1615,21665,1145,30084,2833,1413,980,16224,1030,22480
111011210,942,837,539,8228,664,11210,804,501,336,6282,600,8523
111011211,528,373,269,3171,140,4481,424,218,167,2418,140,3367
111011212,1454,1108,813,9744,781,13900,1210,660,500,7376,714,10460
111011213,1967,1279,859,11135,414,15654,1667,768,527,8295,370,11627
111011214,2220,1435,874,11676,583,16788,1874,854,537,8832,509,12606
111021215,1114,812,494,8191,601,11212,925,512,299,6199,568,8503
111021216,1408,942,587,6919,478,10334,1138,588,370,5155,407,7658
111021217,1339,991,631,11061,495,14517,1163,626,387,8584,439,11199
111021218,2931,1628,1201,11982,948,18690,2369,997,741,9036,843,13986
111021219,2037,1342,939,12158,770,17246,1699,819,566,9204,690,12978
111021220,1302,919,659,8203,328,11411,1064,572,398,6115,283,8432
111021221,520,508,332,6194,368,7922,434,323,212,4793,324,6086
111031222,2595,1720,1047,13805,613,19780,2231,1039,650,10258,540,14718
111031223,867,650,486,8064,609,10676,761,409,309,6250,550,8279
111031224,2414,1294,865,10187,919,15679,2089,795,532,7378,850,11644
111031225,2881,1764,1200,15587,1435,22867,2472,1072,723,11347,1334,16948
111031226,1771,941,714,10407,456,14289,1573,587,432,8004,397,10993
111031227,2965,1582,1090,12758,1138,19533,2546,948,645,9370,1084,14593
111031228,2209,1518,1071,12690,529,18017,1814,926,652,9196,457,13045
111031229,2396,1275,929,9047,964,14611,1987,764,553,6394,907,10605
111031230,0,0,0,11,0,11,0,3,0,9,3,15
111031231,2649,933,633,8009,930,13154,2410,552,396,5902,901,10161
111031232,734,573,413,5494,656,7870,606,353,238,4209,621,6027
111031233,3319,1790,1114,17029,1164,24416,2940,1079,677,12873,1071,18640
111031234,2170,1120,700,10534,1324,15848,1893,695,431,7765,1220,12004
111031235,1372,933,625,6752,709,10391,1098,567,378,4837,654,7534
112011236,2438,1618,1169,15533,1376,22134,2015,1004,703,11632,1269,16623
112011237,2444,1690,1183,14946,736,20999,2018,1024,706,11030,654,15432
112011238,1428,861,580,4269,311,7449,1084,511,343,3076,263,5277
112011239,1952,1127,762,6568,526,10935,1539,688,455,4724,426,7832
112011240,2677,1352,896,6991,1074,12990,2128,805,549,5000,1014,9496
112011241,561,472,339,5369,336,7077,452,302,211,4075,290,5330
112011242,1312,860,719,6875,350,10116,1066,510,433,5005,309,7323
112011243,2173,1094,718,5357,684,10026,1691,653,423,3830,625,7222
112021244,808,794,449,12249,972,15272,663,481,289,9430,886,11749
112021245,717,484,329,6825,515,8870,595,311,203,5236,473,6818
112021246,1585,1154,754,12658,593,16744,1322,702,455,9417,524,12420
112021247,1033,717,485,7121,438,9794,854,443,291,5370,407,7365
112021248,2135,1612,1138,16112,1113,22110,1720,975,671,11690,1006,16062
112021249,2525,1610,1225,13764,925,20049,2019,945,720,9973,817,14474
112031250,2237,1317,844,10005,869,15272,1819,801,528,7422,802,11372
112031251,1344,826,646,7705,609,11130,1099,521,394,5687,536,8237
112031252,1852,1072,684,8425,739,12772,1488,659,425,6255,677,9504
112031253,2252,1469,995,11149,686,16551,1832,899,620,8211,620,12182
112031254,4852,2082,1390,14910,1681,24915,4006,1274,863,11192,1573,18908
112031255,5988,2677,1989,22166,1757,34577,5045,1679,1235,16679,1556,26194
113011256,5719,1524,756,12989,1775,22763,5203,1041,501,9622,1660,18027
113011257,2112,986,597,11761,753,16209,1918,671,384,8733,681,12387
113011258,1241,676,458,9789,773,12937,1092,440,281,7235,732,9780
113011259,436,377,177,6424,577,7991,381,230,107,4834,529,6081
113021260,409,245,189,3134,327,4304,350,153,105,2423,294,3325
113021261,765,334,304,6245,433,8081,644,211,186,4795,392,6228
113021262,562,290,244,4650,278,6024,479,179,143,3588,249,4638
113031263,557,428,259,7646,522,9412,459,271,154,5914,480,7278
113031264,209,125,115,3904,244,4597,182,80,76,3052,203,3593
113031265,361,289,221,5141,1092,7104,292,173,142,4012,1063,5682
113031266,467,328,223,6825,342,8185,398,207,134,5124,310,6173
113031267,1890,1078,737,16062,823,20590,1614,672,457,11995,711,15449
113031268,536,299,242,4088,235,5400,469,175,141,2978,205,3968
113031269,2197,1472,1028,21213,1087,26997,1886,897,615,16170,961,20529
113031270,1625,930,677,12427,1009,16668,1422,566,405,9318,937,12648
113031271,1130,848,723,14876,724,18301,922,507,429,11266,654,13778
114011272,1876,903,635,6986,456,10856,1567,561,386,5206,428,8148
114011273,725,392,262,2814,270,4463,623,240,159,2091,263,3376
114011274,761,474,335,4118,302,5990,653,299,213,3149,275,4589
114011275,0,0,0,15,18,33,4,0,0,12,18,34
114011276,899,439,265,2959,393,4955,764,267,158,2166,365,3720
114011277,2685,1694,1335,13536,818,20068,2268,1047,792,10155,726,14988
114011278,2723,1828,1268,15461,2447,23727,2282,1128,761,11586,2328,18085
114011279,2362,1483,828,10477,957,16107,2025,890,519,7877,870,12181
114011280,734,386,306,3511,241,5178,608,232,195,2730,211,3976
114011281,598,371,209,2794,231,4203,521,222,117,2081,218,3159
114011282,2447,1484,1024,12370,1025,18350,2093,898,641,9281,959,13872
114011283,832,458,366,4134,258,6048,707,281,232,3095,229,4544
114021284,3079,1648,1075,9865,794,16461,2542,1020,636,7066,713,11977
114021285,1247,750,528,4644,364,7533,1036,454,309,3482,300,5581
114021286,1875,975,766,6684,540,10840,1529,587,464,4933,483,7996
114021287,1742,1045,762,7873,597,12019,1414,632,452,5797,542,8837
114021288,728,480,306,2818,194,4526,594,283,188,2035,160,3260
114021289,1458,777,569,5080,403,8287,1192,462,338,3666,365,6023
115011290,10165,2518,1721,11881,794,27079,9160,1510,1041,8695,737,21143
115011291,10033,1867,1380,9287,701,23268,9099,1157,849,6885,642,18632
115011292,13578,3142,2094,14841,1156,34811,12142,1948,1283,10771,1045,27189
115011293,14215,2223,1665,10762,1047,29912,12831,1342,1012,7851,967,24003
115011294,2158,700,502,3979,216,7555,1846,437,305,2908,193,5689
115011295,12442,2617,1790,12139,849,29837,11118,1641,1118,8933,755,23565
115011296,7065,1154,880,5868,333,15300,6398,745,546,4220,292,12201
115021297,7356,2534,1714,13721,905,26230,6370,1589,1074,10135,808,19976
115021298,1521,754,490,3739,231,6735,1274,456,302,2747,199,4978
115031299,624,346,266,1905,415,3556,499,212,156,1440,391,2698
115031300,4336,2615,1808,17702,1312,27773,3631,1605,1103,13340,1224,20903
115041301,2091,1088,735,7295,500,11709,1813,679,474,5548,451,8965
115041302,8279,2235,1358,10206,876,22954,7305,1364,862,7617,825,17973
116011303,10030,1125,878,5465,1217,18715,9205,717,535,4117,1168,15742
116011304,9174,1420,1061,7600,1131,20386,8365,903,647,5796,1040,16751
116011305,16502,2230,1361,10470,1413,31976,15106,1412,855,7761,1308,26442
116011306,13000,1417,1006,6257,1364,23044,11953,897,646,4701,1237,19434
116011307,9987,2858,1773,14703,1353,30674,8837,1790,1080,10883,1215,23805
116011308,13115,1795,1372,9592,1296,27170,12001,1131,858,7116,1185,22291
116021309,9995,1273,923,5841,535,18567,9087,791,576,4287,498,15239
116021310,13035,2249,1518,8935,1551,27288,11768,1387,932,6677,1480,22244
116021311,14164,2671,1795,12356,1104,32090,12811,1636,1052,9210,995,25704
116021312,3497,1227,826,7876,781,14207,3073,779,532,6020,710,11114
116031313,8182,1908,968,10248,1787,23093,7189,1167,619,7851,1636,18462
116031314,4922,675,514,3232,469,9812,4467,433,306,2487,426,8119
116031315,12882,1522,1092,6610,1281,23387,11721,939,682,5007,1198,19547
116031316,5864,1591,1029,9732,1870,20086,5083,989,657,7553,1732,16014
116031317,14131,1439,975,6852,1880,25277,13013,938,624,5353,1751,21679
116031318,44,6,3,66,25,144,39,3,3,42,21,108
116031319,12465,1440,1060,6960,1384,23309,11484,906,678,5258,1305,19631
117011320,7,0,3,11,0,21,4,0,3,8,0,15
117011321,3942,1078,834,4898,628,11380,3443,656,484,3595,587,8765
117011322,13755,1512,1132,5866,1828,24093,12575,958,707,4327,1718,20285
117011323,6730,951,585,3813,742,12821,6086,590,381,2753,693,10503
117011324,0,0,0,0,0,0,0,0,0,0,0,0
117011325,36,9,17,85,15,162,27,5,9,54,15,110
117021326,14679,2616,1875,9793,1889,30852,13231,1561,1110,6719,1781,24402
117021327,8292,2815,1961,10579,1686,25333,7077,1646,1145,7146,1575,18589
117021328,3643,932,637,3398,714,9324,3126,562,371,2326,680,7065
117031329,5339,1144,789,4826,1952,14050,4521,686,474,3288,1907,10876
117031330,6535,2137,1381,7990,836,18879,5436,1237,811,5426,784,13694
117031331,8039,2067,1525,8911,1952,22494,6735,1215,875,6018,1842,16685
117031332,9550,3229,2341,12876,2731,30727,7862,1898,1361,8642,2603,22366
117031333,8883,2068,1383,9213,3497,25044,7363,1241,838,6225,3412,19079
117031334,12312,1182,1066,5088,3088,22736,11133,738,626,3564,3037,19098
117031335,8747,1606,1257,7294,2632,21536,7585,951,742,5031,2552,16861
117031336,8440,1424,1117,6498,2329,19808,7249,868,663,4498,2278,15556
117031337,18289,1375,1037,7926,7786,36413,16690,847,628,5522,7712,31399
117031338,13151,1553,1004,6667,3094,25469,11739,966,628,4732,3020,21085
118011339,8837,2345,1551,7704,2551,22988,7398,1463,936,5381,2442,17620
118011340,10464,2600,1810,7684,2566,25124,8662,1567,1086,5314,2459,19088
118011341,8526,1834,1407,6658,2044,20469,7202,1112,849,4639,1954,15756
118011342,0,0,0,0,0,0,0,0,0,0,0,0
118011343,11291,3088,2122,11295,3272,31068,9358,1965,1344,7882,3133,23682
118011344,7110,1287,943,2901,688,12929,6088,832,591,2137,622,10270
118011345,6165,2035,1429,7684,1817,19130,4956,1202,838,5260,1751,14007
118011346,6059,1703,1213,5532,1005,15512,5074,1051,733,3870,942,11670
118011347,3094,1035,824,4082,657,9692,2537,648,484,2828,636,7133
118021348,11096,3053,2222,12653,2269,31293,9276,1841,1311,8903,2138,23469
118021349,17569,2334,1724,8815,2292,32734,16007,1445,1046,6203,2192,26893
118021350,9147,2180,1513,10573,2972,26385,8040,1343,926,7799,2860,20968
118021351,16959,2867,2027,11525,2820,36198,15088,1779,1244,8402,2691,29204
118021352,15239,3354,2567,13310,2603,37073,13146,2020,1519,9264,2460,28409
119011353,24719,1827,953,3006,3490,33995,23178,1383,731,2316,3423,31031
119011354,12005,1991,982,6902,1593,23473,11124,1433,714,5319,1520,20110
119011355,0,0,0,0,0,0,0,0,0,0,0,0
119011356,6939,952,479,2304,913,11587,6454,737,351,1790,885,10217
119011357,17539,2228,1164,4128,2099,27158,16401,1808,867,3222,2024,24322
119011358,7516,1603,936,8069,1028,19152,6900,1032,580,6063,970,15545
119011359,8294,2786,1859,16844,1275,31058,7482,1779,1146,12512,1150,24069
119011360,7559,1420,845,7228,1037,18089,6910,923,536,5360,994,14723
119011361,13172,1707,769,4322,1667,21637,12221,1235,546,3266,1587,18855
119021362,13513,1378,793,3733,1558,20975,12643,973,559,2835,1468,18478
119021363,22115,1133,823,3302,2257,29630,20958,773,562,2395,2178,26866
119021364,14321,2255,1403,7405,1324,26708,13287,1518,906,5468,1196,22375
119021365,20910,1110,621,1943,2787,27371,19730,822,444,1459,2684,25139
119021366,14527,1416,679,2648,1905,21175,13666,1100,517,2012,1844,19139
119021367,8326,1235,665,3839,1160,15225,7724,864,459,2877,1091,13015
119031368,16487,945,646,3135,1047,22260,15666,656,433,2368,1020,20143
119031369,12165,2185,1484,10461,1173,27468,11169,1361,915,7577,1061,22083
119031370,8558,894,640,3710,1067,14869,7909,604,418,2731,1047,12709
119031371,5259,1503,1055,6994,438,15249,4787,929,644,5012,413,11785
119031372,7006,2083,1077,10875,775,21816,6373,1363,705,8068,700,17209
119031373,6393,531,422,2505,1020,10871,5937,348,277,1863,981,9406
119031374,14451,1828,1166,7852,1073,26370,13519,1244,794,5839,1019,22415
119041375,9968,1275,789,4059,1335,17426,9178,903,517,2981,1267,14846
119041376,17549,1963,1193,6441,1862,29008,16235,1362,791,4752,1762,24902
119041377,7658,1088,737,3942,696,14121,7080,754,482,2949,656,11921
119041378,7253,604,427,2355,1121,11760,6813,393,287,1701,1080,10274
119041379,10063,1205,782,4379,863,17292,9442,810,516,3227,822,14817
119041380,8282,1240,731,4277,1204,15734,7606,835,489,3156,1132,13218
119041381,13537,1110,754,3380,1941,20722,12679,740,486,2511,1850,18266
119041382,7318,1597,989,7186,1022,18112,6674,1046,630,5361,918,14629
120011383,10356,2144,1375,9160,1120,24155,9439,1402,858,6545,1080,19324
120011384,11898,1399,987,5618,1924,21826,11061,875,615,4027,1867,18445
120011385,7639,2378,1558,9831,1238,22644,6705,1482,920,6928,1178,17213
120011386,9927,2279,1451,9265,1146,24068,8827,1460,922,6590,1072,18871
120021387,6534,2283,1494,8766,1127,20204,5251,1361,865,6057,1030,14564
120021388,10647,3932,2638,14144,1583,32944,8813,2333,1544,9783,1471,23944
