region_id,C01_CFNC_0_299,C01_CFNC_300_449,C01_CFNC_450_599,C01_CFNC_600_799,C01_CFNC_800_999,C01_CFNC_1000_1399,C01_CFNC_1400_1799,C01_CFNC_1800_2399,C01_CFNC_2400_2999,C01_CFNC_3000_3999,C01_CFNC_4000ov,C01_CFNC_NS,C01_CFNC_Tot,C01_CF_Cu15DS_0_299,C01_CF_Cu15DS_300_449,C01_CF_Cu15DS_450_599,C01_CF_Cu15DS_600_799,C01_CF_Cu15DS_800_999,C01_CF_Cu15DS_1000_1399,C01_CF_Cu15DS_1400_1799,C01_CF_Cu15DS_1800_2399,C01_CF_Cu15DS_2400_2999,C01_CF_Cu15DS_3000_3999,C01_CF_Cu15DS_4000ov,C01_CF_Cu15DS_NS,C01_CF_Cu15DS_Tot,C01_CF_Cu15NDS_0_299,C01_CF_Cu15NDS_300_449,C01_CF_Cu15NDS_450_599,C01_CF_Cu15NDS_600_799,C01_CF_Cu15NDS_800_999,C01_CF_Cu15NDS_1000_1399,C01_CF_Cu15NDS_1400_1799,C01_CF_Cu15NDS_1800_2399,C01_CF_Cu15NDS_2400_2999,C01_CF_Cu15NDS_3000_3999,C01_CF_Cu15NDS_4000ov,C01_CF_Cu15NDS_NS,C01_CF_Cu15NDS_Tot,C01_CF_NCu15DS_0_299,C01_CF_NCu15DS_300_449,C01_CF_NCu15DS_450_599,C01_CF_NCu15DS_600_799,C01_CF_NCu15DS_800_999,C01_CF_NCu15DS_1000_1399,C01_CF_NCu15DS_1400_1799,C01_CF_NCu15DS_1800_2399,C01_CF_NCu15DS_2400_2999,C01_CF_NCu15DS_3000_3999,C01_CF_NCu15DS_4000ov,C01_CF_NCu15DS_NS,C01_CF_NCu15DS_Tot,C01_CF_NDCO_0_299,C01_CF_NDCO_300_449,C01_CF_NDCO_450_599,C01_CF_NDCO_600_799,C01_CF_NDCO_800_999,C01_CF_NDCO_1000_1399,C01_CF_NDCO_1400_1799,C01_CF_NDCO_1800_2399,C01_CF_NDCO_2400_2999,C01_CF_NDCO_3000_3999,C01_CF_NDCO_4000ov,C01_CF_NDCO_NS,C01_CF_NDCO_Tot,C01_CF_T_0_299,C01_CF_T_300_449,C01_CF_T_450_599,C01_CF_T_600_799,C01_CF_T_800_999,C01_CF_T_1000_1399,C01_CF_T_1400_1799,C01_CF_T_1800_2399,C01_CF_T_2400_2999,C01_CF_T_3000_3999,C01_CF_T_4000ov,C01_CF_T_NS,C01_CF_T_T,C01_1PF_Cu15DS_0_299,C01_1PF_Cu15DS_300_449,C01_1PF_Cu15DS_450_599,C01_1PF_Cu15DS_600_799,C01_1PF_Cu15DS_800_999,C01_1PF_Cu15DS_1000_1399,C01_1PF_Cu15DS_1400_1799,C01_1PF_Cu15DS_1800_2399,C01_1PF_Cu15DS_2400_2999,C01_1PF_Cu15DS_3000_3999,C01_1PF_Cu15DS_4000ov,C01_1PF_Cu15DS_NS,C01_1PF_Cu15DS_Tot,C01_1PF_CU15_NDS_0_299,C01_1PF_CU15_NDS_300_449,C01_1PF_CU15_NDS_450_599,C01_1PF_CU15_NDS_600_799,C01_1PF_CU15_NDS_800_999,C01_1PF_CU15_NDS_1000_1399,C01_1PF_CU15_NDS_1400_1799,C01_1PF_CU15_NDS_1800_2399,C01_1PF_CU15_NDS_2400_2999,C01_1PF_CU15_NDS_3000_3999,C01_1PF_CU15_NDS_4000ov,C01_1PF_CU15_NDS_NS,C01_1PF_CU15_NDS_Tot,C01_1PF_NCu15DS_0_299,C01_1PF_NCu15DS_300_449,C01_1PF_NCu15DS_450_599,C01_1PF_NCu15DS_600_799,C01_1PF_NCu15DS_800_999,C01_1PF_NCu15DS_1000_1399,C01_1PF_NCu15DS_1400_1799,C01_1PF_NCu15DS_1800_2399,C01_1PF_NCu15DS_2400_2999,C01_1PF_NCu15DS_3000_3999,C01_1PF_NCu15DS_4000ov,C01_1PF_NCu15DS_NS,C01_1PF_NCu15DS_Tot,C01_1PF_NDCO_0_299,C01_1PF_NDCO_300_449,C01_1PF_NDCO_450_599,C01_1PF_NDCO_600_799,C01_1PF_NDCO_800_999,C01_1PF_NDCO_1000_1399,C01_1PF_NDCO_1400_1799,C01_1PF_NDCO_1800_2399,C01_1PF_NDCO_2400_2999,C01_1PF_NDCO_3000_3999,C01_1PF_NDCO_4000ov,C01_1PF_NDCO_NS,C01_1PF_NDCO_Tot,C01_1PF_T0_299,C01_1PF_T300_449,C01_1PF_T450_599,C01_1PF_T600_799,C01_1PF_T800_999,C01_1PF_T1000_1399,C01_1PF_T1400_1799,C01_1PF_T1800_2399,C01_1PF_T2400_2999,C01_1PF_T3000_3999,C01_1PF_T4000ov,C01_1PF_TNS,C01_1PF_TT,C01_T_0_299,C01_T_300_449,C01_T_450_599,C01_T_600_799,C01_T_800_999,C01_T_1000_1399,C01_T_1400_1799,C01_T_1800_2399,C01_T_2400_2999,C01_T_3000_3999,C01_T_4000ov,C01_T_NS,C01_T_T,C06_CFNC_0_299,C06_CFNC_300_449,C06_CFNC_450_599,C06_CFNC_600_799,C06_CFNC_800_999,C06_CFNC_1000_1399,C06_CFNC_1400_1799,C06_CFNC_1800_2399,C06_CFNC_2400_2999,C06_CFNC_3000_3999,C06_CFNC_4000ov,C06_CFNC_NS,C06_CFNC_T,C06_CF_Cu15DS_0_299,C06_CF_Cu15DS_300_449,C06_CF_Cu15DS_450_599,C06_CF_Cu15DS_600_799,C06_CF_Cu15DS_800_999,C06_CF_Cu15DS_1000_1399,C06_CF_Cu15DS_1400_1799,C06_CF_Cu15DS_1800_2399,C06_CF_Cu15DS_2400_2999,C06_CF_Cu15DS_3000_3999,C06_CF_Cu15DS_4000ov,C06_CF_Cu15DS_NS,C06_CF_Cu15DS_T,C06_CF_Cu15NDS_0_299,C06_CF_Cu15NDS_300_449,C06_CF_Cu15NDS_450_599,C06_CF_Cu15NDS_600_799,C06_CF_Cu15NDS_800_999,C06_CF_Cu15NDS_1000_1399,C06_CF_Cu15NDS_1400_1799,C06_CF_Cu15NDS_1800_2399,C06_CF_Cu15NDS_2400_2999,C06_CF_Cu15NDS_3000_3999,C06_CF_Cu15NDS_4000ov,C06_CF_Cu15NDS_NS,C06_CF_Cu15NDS_Tot,C06_CF_NCu15DS_0_299,C06_CF_NCu15DS_300_449,C06_CF_NCu15DS_450_599,C06_CF_NCu15DS_600_799,C06_CF_NCu15DS_800_999
101011001,21,33,41,104,71,85,22,9,0,0,0,17,403,6,20,10,29,29,21,11,0,0,0,3,8,137,21,42,86,169,154,157,46,9,4,0,7,32,727,3,6,13,24,16,22,6,0,0,0,0,6,96,7,12,11,21,14,19,6,4,0,0,0,4,98,37,80,120,243,213,219,69,13,4,0,10,50,1058,0,3,4,4,4,3,0,0,0,0,0,0,18,5,14,18,31,17,8,0,3,0,0,3,3,102,0,3,4,6,3,0,3,0,0,0,0,0,19,4,5,3,9,5,0,0,0,0,0,0,4,30,9,25,29,50,29,11,3,3,0,0,3,7,169,67,138,190,397,313,315,94,25,4,0,13,74,1630,28,22,16,57,72,135,81,56,14,5,5,47,538,6,5,13,12,27,39,37,22,5,3,0,10,179,7,24,22,65,90,195,158,100,23,12,5,25,726,0,8,10,16,16
101011002,10,13,13,30,28,34,18,5,4,0,3,14,172,3,5,6,10,9,8,6,3,0,0,0,5,55,9,26,31,58,52,66,24,8,0,3,0,14,291,0,3,9,5,7,13,6,5,0,0,3,0,51,3,7,0,6,6,12,4,3,0,3,0,0,44,15,41,46,79,74,99,40,19,0,6,3,19,441,0,0,0,0,3,0,0,0,0,0,0,3,6,0,4,5,11,3,3,3,0,0,0,3,5,37,3,3,0,3,3,0,0,0,0,0,0,0,12,0,0,4,3,0,0,0,0,0,0,0,0,7,3,7,9,17,9,3,3,0,0,0,3,8,62,28,61,68,126,111,136,61,24,4,6,9,41,675,5,22,24,34,33,70,39,35,13,19,6,41,341,0,6,5,8,11,18,15,13,3,3,3,3,88,8,20,14,41,39,99,78,65,27,6,3,24,424,0,3,6,6,6
101011003,9,7,13,22,19,26,4,3,0,0,0,6,109,0,3,7,4,10,5,3,3,3,0,0,3,41,3,11,26,59,39,44,9,9,0,0,0,6,206,0,3,0,4,7,8,3,0,0,0,0,0,25,3,3,4,7,6,7,3,0,0,0,0,0,33,6,20,37,74,62,64,18,12,3,0,0,9,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,5,0,0,0,0,0,0,3,24,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,4,0,3,0,0,0,0,0,0,10,3,5,7,8,8,3,0,0,0,0,0,3,37,18,32,57,104,89,93,22,15,3,0,0,18,451,6,3,5,17,22,52,35,21,12,9,3,17,202,0,3,0,4,13,13,14,4,0,0,0,4,55,0,3,8,17,42,67,48,37,8,9,3,16,258,0,0,0,3,0
101011004,8,18,18,31,26,48,41,18,9,3,9,6,235,3,3,3,3,6,24,9,6,3,4,0,3,67,9,11,22,36,36,97,37,29,9,4,7,18,315,3,3,0,3,9,18,10,5,0,4,0,0,55,3,3,4,10,4,11,9,5,0,0,3,3,55,18,20,29,52,55,150,65,45,12,12,10,24,492,0,3,0,0,0,0,0,0,0,0,0,0,3,0,5,3,4,3,4,3,0,0,0,0,0,22,0,0,3,0,0,3,0,0,0,0,0,0,6,3,3,0,0,0,4,3,0,0,0,0,0,13,3,11,6,4,3,11,6,0,0,0,0,0,44,29,49,53,87,84,209,112,63,21,15,19,30,771,12,5,14,19,27,55,55,66,35,33,11,51,383,0,3,7,7,3,14,17,16,12,3,8,7,97,5,8,13,20,32,79,73,81,66,30,15,26,448,4,3,0,7,3
101011005,20,21,18,46,22,23,6,5,0,0,0,9,170,0,11,15,20,7,10,5,0,0,0,0,5,73,9,35,63,91,76,63,19,5,0,0,0,18,379,3,4,3,8,7,4,3,0,0,0,0,6,38,6,7,4,9,6,3,3,3,0,0,0,4,45,18,57,85,128,96,80,30,8,0,0,0,33,535,0,0,0,3,0,0,0,0,0,0,0,0,3,3,6,7,17,3,0,0,0,0,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,0,3,0,0,0,0,0,18,6,9,13,20,6,0,3,0,0,0,0,3,60,44,87,116,194,124,103,39,13,0,0,0,45,765,14,18,10,31,37,62,19,10,3,0,5,32,241,0,6,9,16,9,28,3,8,6,0,0,4,89,5,18,23,62,65,112,78,44,11,3,3,24,448,0,5,7,4,5
101011006,15,24,10,12,4,13,4,7,0,0,3,12,104,3,10,6,6,4,5,0,3,0,0,0,3,40,6,26,23,33,24,20,3,6,3,0,0,16,160,3,3,3,3,0,4,0,0,0,0,0,0,16,0,5,3,3,3,0,3,0,0,0,0,0,17,12,44,35,45,31,29,6,9,3,0,0,19,233,0,3,3,3,0,0,0,0,0,0,0,0,9,6,5,6,3,4,0,0,0,0,0,0,3,27,3,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,3,0,0,0,0,0,0,0,0,9,12,11,9,9,4,0,0,0,0,0,0,6,51,39,79,54,66,39,42,10,16,3,0,3,37,388,11,17,19,19,27,27,8,10,3,0,4,43,188,3,0,7,9,9,9,3,3,0,0,4,5,52,3,19,22,31,35,45,25,15,0,3,3,23,224,0,3,3,4,4
101021007,0,5,8,7,4,11,0,0,0,3,0,3,41,0,3,0,3,3,3,0,0,0,0,0,0,12,3,4,4,15,8,4,3,3,0,0,0,0,44,0,3,0,0,3,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,0,3,0,9,3,10,4,21,17,7,3,3,0,0,3,0,71,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,9,3,0,0,0,0,0,0,0,0,12,3,15,21,31,21,18,3,3,0,3,3,3,124,0,4,4,12,12,11,12,3,5,0,6,8,77,0,0,0,0,0,4,0,3,3,0,0,0,10,4,5,0,7,7,17,10,8,4,0,0,5,67,0,0,0,0,0
101021008,3,4,9,33,45,53,13,6,5,3,3,9,186,3,3,7,7,12,13,6,3,0,0,0,3,57,4,13,22,67,93,108,33,21,3,3,4,16,387,3,5,3,11,11,22,6,3,0,0,0,0,64,4,4,3,8,7,14,7,0,0,3,0,0,50,14,25,35,93,123,157,52,27,3,6,4,19,558,0,0,3,0,0,3,0,0,0,0,0,0,6,3,3,4,14,8,10,3,0,0,0,0,0,45,0,3,0,8,3,3,3,0,0,0,0,0,20,3,3,5,11,6,5,3,0,0,0,0,3,39,6,9,12,33,17,21,9,0,0,0,0,3,110,23,38,56,159,185,231,74,33,8,9,7,31,854,0,6,8,19,31,61,50,55,12,8,0,9,259,3,3,0,0,7,22,12,10,3,3,3,5,71,8,3,3,17,29,98,89,86,21,9,3,23,389,6,4,0,6,6
101021009,11,16,18,19,32,28,10,3,3,3,0,6,149,4,3,3,8,8,9,0,3,0,0,0,0,38,0,12,21,36,66,64,15,4,3,0,4,7,232,3,4,0,6,4,7,3,3,0,0,0,0,30,4,3,3,8,3,12,0,0,0,0,0,5,38,11,22,27,58,81,92,18,10,3,0,4,12,338,0,0,0,3,0,0,0,0,0,0,0,0,3,5,3,7,6,10,7,0,0,0,0,0,0,38,0,3,3,3,3,0,0,0,0,0,0,0,12,4,3,3,7,6,0,0,0,0,0,0,3,26,9,9,13,19,19,7,0,0,0,0,0,3,79,31,47,58,96,132,127,28,13,6,3,4,21,566,15,13,7,13,19,49,52,44,4,7,4,16,243,0,3,0,5,3,18,6,5,0,4,3,3,50,6,4,9,12,22,58,65,57,12,5,3,17,270,0,0,0,4,3
101021010,5,7,11,16,16,20,7,4,3,3,3,3,98,0,0,3,0,3,5,3,3,0,0,0,0,17,3,4,16,10,15,18,16,8,0,0,0,0,90,0,0,0,3,0,3,3,3,0,0,0,3,15,0,5,0,0,3,0,0,0,3,0,0,0,11,3,9,19,13,21,26,22,14,3,0,0,3,133,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,0,6,0,3,0,3,0,0,0,0,21,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,9,3,6,0,12,0,6,0,3,0,0,0,6,36,11,22,30,41,37,52,29,21,6,3,3,12,267,3,6,3,7,9,28,12,21,12,7,6,14,128,0,3,3,3,3,5,9,6,0,0,0,0,32,0,5,5,3,8,20,33,29,8,8,0,6,125,0,0,3,3,0
