region_id,C06_CFNC_BF_3000_mr,C06_CFNC_BF_Ns,C06_CFNC_BF_Tot,C06_CFNC_BPT_N,C06_CFNC_BPT_1_199,C06_CFNC_BPT_200_399,C06_CFNC_BPT_400_599,C06_CFNC_BPT_600_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_Tot,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_199,C06_CFNC_1F1P_200_399,C06_CFNC_1F1P_400_599,C06_CFNC_1F1P_600_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_Tot,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_199,C06_CFNC_1E1A_200_399,C06_CFNC_1E1A_400_599,C06_CFNC_1E1A_600_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_Tot,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_199,C06_CFNC_1F1NW_200_399,C06_CFNC_1F1NW_400_599,C06_CFNC_1F1NW_600_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_i3000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_Tot,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_199,C06_CFNC_1P1NW_200_399,C06_CFNC_1P1NW_400_599,C06_CFNC_1P1NW_600_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_mr,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_199,C06_CFNC_1A1NW_200_399,C06_CFNC_1A1NW_400_599,C06_CFNC_1A1NW_600_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_mr,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_Tot,C06_CFNC_BA_N,C06_CFNC_BA_1_199,C06_CFNC_BA_200_399,C06_CFNC_BA_400_599,C06_CFNC_BA_600_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_mr,C06_CFNC_BA_Ns,C06_CFNC_BA_Tot,C06_CFNC_BNW_Ne_Nil,C06_CFNC_BNW_1_199,C06_CFNC_BNW_200_399,C06_CFNC_BNW_400_599,C06_CFNC_BNW_600_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000mr,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_199,C06_CFNC_LFns_200_399,C06_CFNC_LFns_400_599,C06_CFNC_LFns_600_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_199,C06_CFNC_T_200_399,C06_CFNC_T_400_599,C06_CFNC_T_600_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CFC_BFT_N,C06_CFC_BFT_1_199,C06_CFC_BFT_200_399,C06_CFC_BFT_400_599,C06_CFC_BFT_600_799,C06_CFC_BFT_800_999,C06_CFC_BFT_1000_1499,C06_CFC_BFT_1500_1999,C06_CFC_BFT_2000_2499,C06_CFC_BFT_2500_2999,C06_CFC_BFT_3000_mr,C06_CFC_BFT_Ns,C06_CFC_BFT_Tot,C06_CFC_BPT_N,C06_CFC_BPT_1_199,C06_CFC_BPT_200_399,C06_CFC_BPT_400_599,C06_CFC_BPT_600_799,C06_CFC_BPT_800_999,C06_CFC_BPT_1000_1499,C06_CFC_BPT_1500_1999,C06_CFC_BPT_2000_2499,C06_CFC_BPT_2500_2999,C06_CFC_BPT_3000m,C06_CFC_BPT_Ns,C06_CFC_BPT_T,C06_CFC_1F1P_N,C06_CFC_1F1P_1_199,C06_CFC_1F1P_200_399,C06_CFC_1F1P_400_599,C06_CFC_1F1P_600_799,C06_CFC_1F1P_800_999,C06_CFC_1F1P_1000_1499,C06_CFC_1F1P_1500_1999,C06_CFC_1F1P_2000_2499,C06_CFC_1F1P_2500_2999,C06_CFC_1F1P_3000m,C06_CFC_1F1P_Ns,C06_CFC_1F1P_Tot,C06_CF_1E1A_N,C06_CF_1E1A_1_199,C06_CF_1E1A_200_399,C06_CF_1E1A_400_599,C06_CF_1E1A_600_799,C06_CF_1E1A_800_999,C06_CF_1E1A_1000_1499,C06_CF_1E1A_1500_1999,C06_CF_1E1A_2000_2499,C06_CF_1E1A_2500_2999,C06_CF_1E1A_3000m,C06_CF_1E1A_Ns,C06_CF_1E1A_T,C06_CF_1F1NW_N,C06_CF_1F1NW_1_199,C06_CF_1F1NW_200_399,C06_CF_1F1NW_400_599,C06_CF_1F1NW_600_799,C06_CF_1F1NW_800_999,C06_CF_1F1NW_1000_1499,C06_CF_1F1NW_1500_1999,C06_CF_1F1NW_2000_2499,C06_CF_1F1NW_2500_2999,C06_CF_1F1NW_3000mo,C06_CF_1F1NW_Ns,C06_CF_1F1NW_T,C06_CF_1P1NW_N,C06_CF_1P1NW_1_199
101011001,29,12,391,0,0,0,4,5,8,23,3,3,3,4,0,53,0,0,0,8,20,20,130,59,23,9,14,3,286,0,0,0,0,3,0,22,15,4,8,0,4,56,3,0,4,18,41,36,59,18,9,3,3,10,204,0,8,11,43,31,19,23,3,0,3,0,0,141,0,0,0,3,3,4,7,3,0,3,0,3,26,0,0,0,3,0,0,4,5,3,3,0,0,18,14,35,23,325,155,26,82,4,6,5,0,24,699,0,0,3,11,10,4,0,3,0,0,3,115,149,17,43,44,420,276,132,483,204,112,68,53,171,2023,0,0,0,3,7,15,86,119,89,63,42,58,482,0,0,0,4,6,5,20,12,5,5,0,3,60,0,0,0,10,10,41,253,167,63,31,22,42,639,0,0,0,0,0,3,41,30,15,12,3,19,123,0,0,0,21,49,47,135,51,22,10,10,29,374,0,0
101011002,21,4,288,0,3,4,7,15,0,25,4,3,4,3,0,68,3,3,9,11,16,23,81,34,11,7,3,3,204,0,0,0,3,0,5,12,7,0,6,0,0,33,3,3,9,25,20,24,46,12,12,3,4,11,172,3,3,12,17,16,7,13,12,8,0,0,4,95,3,0,0,0,4,3,6,0,0,0,0,0,16,0,0,0,0,6,0,0,0,0,0,4,0,10,15,18,21,214,82,18,50,4,5,0,0,26,453,0,0,0,11,3,0,3,0,0,0,0,100,117,37,36,59,300,182,95,308,132,77,47,35,148,1456,4,0,5,4,16,11,59,74,60,30,24,49,336,0,0,0,6,4,6,13,3,0,3,3,5,43,4,4,3,9,20,26,132,77,29,21,13,39,377,0,0,0,3,5,3,13,9,5,3,3,9,53,0,0,8,10,43,39,74,26,10,6,0,30,246,5,0
101011003,25,3,152,0,0,0,3,0,3,10,6,3,0,0,3,28,0,0,3,3,6,6,32,21,6,0,5,0,82,0,0,0,3,0,3,8,4,0,0,0,0,18,0,0,0,5,7,3,21,4,3,3,3,3,52,0,3,3,8,9,5,3,3,0,3,0,3,40,0,0,0,0,3,0,3,0,0,0,0,3,9,0,0,0,3,0,0,3,3,0,0,0,0,9,6,15,4,93,32,3,33,0,3,0,0,11,200,3,0,0,0,5,0,0,0,0,0,0,44,52,12,18,14,118,65,26,151,74,41,20,33,70,642,0,0,0,0,3,3,22,26,22,17,17,21,131,0,0,0,3,3,3,4,3,3,3,0,3,25,0,0,0,0,7,16,80,56,27,15,11,13,225,0,0,0,0,3,0,13,0,5,0,3,5,29,0,0,0,11,9,18,45,22,3,8,3,15,134,0,0
101011004,78,11,339,3,3,0,6,8,3,22,5,3,3,7,0,63,3,0,3,3,3,10,51,23,19,13,25,5,158,0,0,0,0,0,3,3,14,3,8,7,3,41,3,3,3,13,13,10,28,14,8,17,10,5,127,0,0,4,14,9,6,25,7,6,4,5,0,80,0,3,3,3,0,0,3,0,0,0,0,0,12,3,0,0,0,0,0,3,3,0,0,4,0,13,5,6,12,63,31,22,32,5,7,3,5,6,197,4,0,0,0,0,0,0,0,0,0,0,72,76,28,18,25,116,78,63,237,113,114,71,141,102,1106,0,0,0,6,3,3,32,35,59,56,100,47,341,0,0,0,0,5,0,4,5,10,0,3,7,34,0,0,0,5,13,18,95,79,52,48,50,24,384,0,0,0,0,4,0,17,12,11,7,15,6,72,0,3,8,10,19,20,53,29,5,25,16,10,198,0,0
101011005,6,0,187,3,0,0,8,13,6,13,4,0,0,0,0,47,3,0,3,10,10,15,58,14,9,5,4,3,134,0,0,3,0,3,0,6,0,4,0,0,0,16,0,0,4,29,22,14,24,6,3,0,0,5,107,0,0,5,13,7,4,15,3,0,3,0,3,53,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,3,0,0,0,3,3,12,13,15,7,209,75,9,33,3,0,0,0,20,384,0,3,0,5,0,0,10,0,0,0,0,55,73,19,18,22,285,148,57,242,70,38,18,13,89,1019,4,0,3,6,9,4,68,61,24,14,16,25,234,0,0,0,3,4,6,11,6,0,0,0,7,37,0,0,3,4,10,26,142,81,31,10,16,29,352,0,0,0,0,3,3,11,16,3,3,0,8,47,0,0,0,21,46,43,72,14,8,7,3,22,236,0,0
101011006,11,8,183,3,3,3,5,5,3,12,0,3,0,0,3,40,0,0,3,5,12,10,47,16,9,6,0,3,111,0,0,0,0,7,6,9,0,0,0,0,0,22,3,0,10,16,20,5,21,3,0,0,0,5,83,3,0,3,23,10,3,7,0,0,0,0,0,49,3,0,0,0,0,3,0,0,0,0,0,3,9,3,0,0,0,3,0,4,3,0,0,0,4,17,6,14,5,193,45,8,18,3,0,3,6,13,314,0,3,0,4,0,0,0,3,0,0,0,56,66,33,23,27,253,114,49,188,53,26,16,17,95,894,0,0,5,4,10,3,52,35,23,10,11,43,196,0,0,0,0,7,8,12,0,0,0,0,6,33,6,4,0,5,16,21,70,32,5,8,11,30,208,0,0,0,0,4,5,6,8,3,3,0,5,34,0,0,0,16,26,21,51,14,3,0,0,20,151,3,0
101021007,4,3,67,0,0,0,0,0,3,5,3,3,3,0,3,20,0,0,0,4,0,5,23,4,0,3,5,0,44,0,3,0,3,3,0,3,0,0,0,3,0,15,0,0,5,3,5,3,6,3,0,3,3,0,31,0,3,4,6,3,0,3,0,0,0,0,0,19,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,4,49,14,6,14,3,0,0,0,3,99,0,0,0,0,0,0,0,0,0,0,0,21,21,4,12,18,76,31,20,70,24,13,12,15,30,325,0,0,0,0,3,0,12,11,5,3,6,7,47,0,0,0,5,3,4,3,0,0,0,0,3,18,0,0,3,0,3,3,31,10,9,3,0,0,62,0,0,0,0,0,0,6,0,0,3,0,0,9,0,0,0,7,6,11,13,8,0,0,0,3,48,0,0
101021008,23,0,226,0,0,3,3,3,0,3,3,0,0,0,0,15,0,0,0,0,3,13,53,20,10,5,5,4,113,0,0,3,0,0,3,4,4,4,4,0,0,22,0,0,0,8,9,12,24,12,3,4,0,3,75,0,0,0,7,3,4,8,4,0,0,0,0,26,0,0,0,3,3,0,4,0,0,0,0,0,10,0,0,0,0,0,0,3,0,5,0,0,4,12,4,8,3,109,31,12,26,8,0,0,0,6,207,0,0,0,3,3,0,0,0,0,0,0,36,42,4,8,9,133,55,48,177,109,78,46,28,53,748,0,0,0,0,3,0,45,79,72,62,58,31,350,0,0,0,0,0,7,12,5,4,4,3,5,40,0,0,0,0,9,12,83,83,44,22,20,25,298,0,0,3,0,3,0,24,16,13,6,5,6,76,0,0,0,6,14,32,73,38,13,12,5,11,204,0,0
101021009,23,4,261,0,0,0,0,4,4,8,4,3,0,0,0,23,0,0,0,0,6,12,37,22,6,3,3,4,93,0,0,0,3,3,3,6,4,3,0,0,0,22,0,0,0,11,16,14,28,7,6,0,3,4,89,0,0,5,7,6,0,7,4,3,4,0,3,39,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,4,0,0,7,4,7,8,128,49,17,23,7,5,0,0,8,256,3,0,0,4,3,0,0,3,0,0,0,53,66,7,7,13,153,87,55,201,114,82,38,29,76,862,0,0,0,0,3,3,25,49,42,29,21,17,189,0,0,0,3,3,0,5,3,3,0,3,3,23,0,0,4,0,6,7,68,52,46,17,9,11,220,0,0,0,3,3,3,11,10,10,3,3,3,49,3,0,0,7,20,28,57,22,3,5,4,10,159,0,0
101021010,24,0,145,0,0,0,0,3,3,3,0,0,0,3,3,15,0,0,0,0,3,5,19,12,8,3,3,0,53,0,0,0,0,0,0,3,3,3,3,0,3,15,0,0,0,3,3,4,16,3,3,3,0,0,35,0,0,0,0,3,0,3,0,0,3,0,0,9,0,0,0,0,3,3,3,3,0,0,0,0,12,0,0,0,0,0,0,0,3,3,0,3,0,9,0,5,4,33,12,3,13,3,3,0,0,3,79,0,0,0,3,0,0,0,0,0,0,0,23,26,0,5,4,42,27,18,95,69,44,29,33,32,398,0,0,0,0,0,0,12,18,17,15,28,14,104,0,0,0,0,0,5,3,4,0,0,0,0,12,0,0,0,0,3,0,31,19,13,12,15,8,101,0,0,0,0,0,0,7,0,0,7,4,0,18,0,0,0,0,6,7,15,15,3,8,3,4,61,3,0
