region_id,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5
101011001,473,155,26,2550,547,358,467,295,131,1798,34,14,5,3,3,59,2224,1027,967,459,160,4837,3,0,0,0,0,3,3,0,0,0,0,3,62,19,0,0,0,81,78,29,17,3,3,130,12,4,15,3,3,37,3,0,0,0,0,3,161,52,32,6,6,257,0,0,0,0,0,0,10,0,0,0,0,10,62,8,3,3,0,76,13,5,3,0,0,21,0,0,0,0,0,0,5,0,0,0,0,5,90,13,6,3,0,112,3,0,0,0,0,3,3,3,0,0,0,6,9,4,0,0,0,13,4,0,0,3,0,7,3,0,3,3,0,9,0,0,0,0,0,0,22,7,3,6,0,38,0,0,0,0,0,0,2497,1099,1008,474,166,5244,3,0,0,0,0,3,17,4,0,0,0,21,288,76,29,9,0,402,1380,617,446,142,47,2632,657,416,500,280,142,1995,36,8,3,5,0,52,2381,1121,978,436
101011002,214,90,28,1328,545,234,308,187,95,1369,18,3,3,0,3,27,1532,559,553,284,129,3057,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,5,0,0,0,0,5,3,3,3,3,0,12,0,0,0,0,0,0,11,3,3,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,10,3,6,0,0,19,4,3,3,0,0,10,1557,568,565,290,132,3112,3,4,0,0,0,7,31,7,0,0,0,38,221,48,20,7,0,296,812,232,200,75,16,1335,601,259,298,200,104,1462,10,9,5,0,4,28,1678,559,523,282
101011003,129,66,18,733,209,97,136,114,47,603,10,3,4,0,0,17,683,273,280,183,65,1484,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,15,4,4,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,20,7,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,15,3,0,0,0,0,3,3,3,0,0,0,6,0,0,0,0,0,0,15,6,3,0,0,24,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,4,0,0,4,0,0,0,0,0,0,0,3,7,3,0,13,0,0,0,0,0,0,718,289,290,186,65,1548,0,0,0,0,0,0,13,0,0,0,0,13,97,16,13,5,0,131,357,149,139,48,15,708,245,128,164,121,48,706,12,3,0,0,0,15,724,296,316,174
101011004,146,44,19,875,488,244,336,196,85,1349,12,3,0,0,4,19,1137,492,514,246,108,2497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,4,0,0,8,0,0,0,0,0,0,4,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,4,3,3,3,0,13,3,0,0,0,0,3,3,3,3,0,0,9,3,3,5,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,17,9,11,3,0,40,0,0,0,0,0,0,1158,507,529,252,108,2554,7,0,3,0,0,10,25,3,5,4,0,37,140,39,32,8,0,219,508,203,180,66,12,969,601,272,395,215,128,1611,9,3,3,3,0,18,1290,520,618,296
101011005,213,82,27,1185,342,196,233,166,115,1052,19,3,3,0,0,25,1110,502,463,254,147,2476,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,22,16,8,3,3,0,30,3,3,7,3,3,19,0,0,0,0,0,0,36,16,10,6,3,71,0,0,0,0,0,0,0,0,0,0,0,0,42,14,3,0,0,59,11,3,3,0,0,17,0,0,4,4,0,8,0,0,0,0,0,0,53,17,10,4,0,84,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,11,0,0,0,4,0,4,0,0,0,0,0,0,10,0,6,4,0,20,0,0,0,0,0,0,1209,535,489,268,150,2651,0,0,0,0,0,0,11,5,0,0,0,16,120,39,9,4,3,175,594,266,217,56,32,1165,391,207,253,178,107,1136,19,3,3,3,3,31,1135,520,482,241
101011006,140,71,26,920,292,130,161,141,66,790,11,7,5,0,0,23,989,353,327,215,92,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,9,3,0,0,0,12,0,0,0,0,0,0,998,356,327,215,92,1988,3,0,0,0,0,3,12,0,0,3,0,15,147,40,15,5,0,207,548,122,134,62,25,891,323,119,175,116,70,803,11,3,3,3,3,23,1044,284,327,189
101021007,44,14,3,295,82,31,46,33,12,204,0,3,0,0,0,3,350,107,101,50,15,623,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,9,4,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,360,114,104,53,15,646,3,0,0,0,0,3,24,0,0,0,0,24,107,25,10,0,0,142,230,79,62,23,4,398,110,51,62,35,22,280,3,3,3,0,0,9,477,158,137,58
101021008,257,78,26,1098,216,181,292,152,96,937,11,5,6,0,4,26,725,486,571,230,126,2138,0,0,0,0,0,0,4,0,0,0,0,4,62,15,3,3,0,83,59,34,9,9,0,111,3,3,8,0,0,14,0,3,0,0,0,3,128,55,20,12,0,215,0,3,0,0,0,3,8,0,0,0,0,8,24,10,0,0,0,34,5,0,4,3,0,12,0,0,0,0,3,3,0,0,0,0,0,0,37,13,4,3,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,554,595,245,129,2413,0,0,0,0,0,0,4,3,3,0,0,10,44,16,5,5,3,73,438,257,247,65,16,1023,224,203,255,150,71,903,15,4,7,4,0,30,725,483,517,224
101021009,152,53,24,784,135,116,113,70,50,484,13,5,3,0,0,21,651,354,287,128,74,1494,0,0,0,0,0,0,3,0,0,0,0,3,89,24,6,0,0,119,55,29,17,0,0,101,3,3,0,0,0,6,7,0,0,0,0,7,157,56,23,0,0,236,3,0,0,0,0,3,45,7,3,0,0,55,210,63,21,9,3,306,11,17,5,3,0,36,3,3,3,0,0,9,0,3,0,0,0,3,272,93,32,12,3,412,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,1089,503,342,140,77,2151,0,0,0,0,0,0,5,0,0,0,0,5,123,28,19,3,0,173,363,210,152,56,15,796,171,128,123,92,37,551,10,3,0,0,0,13,672,369,294,151
101021010,47,10,6,237,96,57,75,43,27,298,3,3,0,0,0,6,242,132,122,53,33,582,0,0,0,0,0,0,3,0,0,0,0,3,80,23,6,3,0,112,27,10,8,5,0,50,5,0,4,0,0,9,0,0,0,0,0,0,115,33,18,8,0,174,3,0,0,0,0,3,22,3,4,0,0,29,83,36,15,0,0,134,6,4,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,117,43,19,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,480,208,159,61,33,941,0,0,0,0,0,0,3,0,3,0,0,6,23,5,3,0,0,31,142,58,45,11,3,259,121,78,94,40,32,365,0,3,0,0,0,3,289,144,145,51
