region_id,C11_AP_45_49_NCB_2,C11_AP_45_49_NCB_3,C11_AP_45_49_NCB_4,C11_AP_45_49_NCB_5,C11_AP_45_49_NCB_6m,C11_AP_45_49_NCB_NS,C11_AP_45_49_Tot,C11_AP_50_54_NCB_0,C11_AP_50_54_NCB_1,C11_AP_50_54_NCB_2,C11_AP_50_54_NCB_3,C11_AP_50_54_NCB_4,C11_AP_50_54_NCB_5,C11_AP_50_54_NCB_6m,C11_AP_50_54_NCB_NS,C11_AP_50_54_Tot,C11_AP_55_59_NCB_0,C11_AP_55_59_NCB_1,C11_AP_55_59_NCB_2,C11_AP_55_59_NCB_3,C11_AP_55_59_NCB_4,C11_AP_55_59_NCB_5,C11_AP_55_59_NCB_6m,C11_AP_55_59_NCB_NS,C11_AP_55_59_Tot,C11_AP_60_64_NCB_0,C11_AP_60_64_NCB_1,C11_AP_60_64_NCB_2,C11_AP_60_64_NCB_3,C11_AP_60_64_NCB_4,C11_AP_60_64_NCB_5,C11_AP_60_64_NCB_6m,C11_AP_60_64_NCB_NS,C11_AP_60_64_Tot,C11_AP_65_69_NCB_0,C11_AP_65_69_NCB_1,C11_AP_65_69_NCB_2,C11_AP_65_69_NCB_3,C11_AP_65_69_NCB_4,C11_AP_65_69_NCB_5,C11_AP_65_69_NCB_6m,C11_AP_65_69_NCB_NS,C11_AP_65_69_Tot,C11_AP_70_74_NCB_0,C11_AP_70_74_NCB_1,C11_AP_70_74_NCB_2,C11_AP_70_74_NCB_3,C11_AP_70_74_NCB_4,C11_AP_70_74_NCB_5,C11_AP_70_74_NCB_6m,C11_AP_70_74_NCB_NS,C11_AP_70_74_Tot,C11_AP_75_79_NCB_0,C11_AP_75_79_NCB_1,C11_AP_75_79_NCB_2,C11_AP_75_79_NCB_3,C11_AP_75_79_NCB_4,C11_AP_75_79_NCB_5,C11_AP_75_79_NCB_6m,C11_AP_75_79_NCB_NS,C11_AP_75_79_Tot,C11_AP_80_84_NCB_0,C11_AP_80_84_NCB_1,C11_AP_80_84_NCB_2,C11_AP_80_84_NCB_3,C11_AP_80_84_NCB_4,C11_AP_80_84_NCB_5,C11_AP_80_84_NCB_6m,C11_AP_80_84_NCB_NS,C11_AP_80_84_Tot,C11_AP_85andover_N_c_b_0,C11_AP_85andover_N_c_b_1,C11_AP_85andover_N_c_b_2,C11_AP_85andover_N_c_b_3,C11_AP_85andover_N_c_b_4,C11_AP_85andover_N_c_b_5,C11_AP_85ov_N_c_b_6mor,C11_AP_85andover_N_c_b_NS,C11_AP_85_and_over_Tot,C11_AP_Tot_NCB_0,C11_AP_Tot_NCB_1,C11_AP_Tot_NCB_2,C11_AP_Tot_NCB_3,C11_AP_Tot_NCB_4,C11_AP_Tot_NCB_5,C11_AP_Tot_N_ch_b_6mor,C11_AP_Tot_NCB_NS,C11_AP_T_T
101021011,249,124,29,10,5,37,633,91,59,220,138,64,14,3,25,614,92,34,176,115,47,11,7,32,514,56,41,156,109,39,8,3,19,431,24,17,90,64,29,10,5,12,251,12,15,39,38,24,8,10,10,156,3,5,15,15,9,7,5,7,66,3,3,8,14,9,11,7,3,58,0,8,4,4,5,3,3,0,27,1558,551,1550,892,348,104,57,284,5344
101021012,248,130,28,8,4,13,573,48,51,170,79,25,9,3,15,400,32,35,128,85,20,7,3,12,322,20,22,60,51,27,10,3,7,200,12,8,40,47,9,0,3,3,122,6,6,27,31,20,7,3,8,108,3,8,14,11,11,7,3,3,60,5,5,10,11,6,0,3,0,40,3,3,11,8,4,0,3,0,32,1487,574,1424,794,231,60,36,146,4752
101031013,25,22,8,6,0,0,85,9,6,32,29,9,6,0,0,91,11,8,23,17,14,4,5,3,85,16,12,29,25,12,3,0,0,97,8,3,20,19,7,3,5,3,68,3,0,7,7,10,0,8,3,38,4,3,5,5,15,6,0,3,41,3,3,7,11,4,0,4,3,35,0,0,17,14,9,4,6,7,57,187,81,256,199,112,32,28,38,933
101031014,82,66,29,10,5,12,259,29,13,81,65,27,4,3,7,229,30,21,71,56,19,4,4,3,208,25,17,72,50,29,6,0,10,209,15,14,56,37,26,9,3,5,165,10,8,49,34,24,10,12,17,164,10,4,35,27,20,4,7,10,117,15,5,35,24,15,5,9,15,123,13,14,25,31,7,12,11,32,145,644,283,740,512,249,73,73,169,2743
101031015,54,29,12,4,7,4,129,18,18,40,39,13,5,3,10,146,28,13,40,28,13,3,0,7,132,13,10,44,21,12,8,0,4,112,11,13,43,25,6,4,5,6,113,8,3,17,16,10,3,4,3,64,4,3,10,11,10,5,0,0,43,3,0,8,4,8,0,3,0,26,4,3,3,10,3,0,0,0,23,327,133,401,254,111,37,31,64,1358
101031016,202,85,20,10,3,71,561,98,62,178,94,33,10,0,77,552,71,38,149,91,34,3,3,54,443,54,39,149,95,31,7,5,45,425,31,28,109,72,27,9,4,43,323,17,16,47,31,18,4,3,13,149,4,9,16,24,15,3,0,12,83,4,6,12,7,12,3,0,8,52,3,6,6,5,10,3,0,4,37,2350,543,1413,697,248,57,21,870,6199
101041017,83,31,26,8,7,13,226,31,12,92,75,29,4,7,9,259,21,31,107,79,23,11,3,19,294,38,28,127,82,27,8,6,22,338,31,19,105,71,27,5,5,16,279,13,15,65,57,40,20,8,11,229,14,8,38,43,17,8,8,15,151,8,7,41,29,21,6,11,19,142,8,14,37,33,19,5,9,27,152,611,309,909,635,296,93,74,224,3151
101041018,86,61,21,7,6,17,271,45,21,110,63,25,6,3,13,286,37,29,105,76,30,6,5,11,299,42,33,141,83,40,7,5,20,371,40,26,114,95,41,5,3,21,345,22,19,75,78,39,20,11,20,284,13,15,44,49,32,19,8,21,201,10,8,39,44,19,11,5,14,150,26,21,53,52,17,6,9,8,192,720,346,999,746,314,108,73,230,3536
101041019,112,75,22,8,4,9,309,37,33,115,91,45,11,3,16,351,40,30,109,74,23,13,4,24,317,18,24,103,62,33,9,5,8,262,26,13,77,51,29,5,0,9,210,15,8,46,60,27,10,8,15,189,13,8,26,31,24,11,17,13,143,10,15,18,37,24,10,7,10,131,16,9,32,22,13,13,6,34,145,744,344,933,664,294,111,68,202,3360
101041020,125,60,35,10,4,16,360,84,58,129,92,51,13,13,16,456,75,48,130,74,43,6,5,17,398,46,40,128,86,37,13,4,19,373,22,14,66,68,27,8,8,14,227,9,7,28,36,16,10,9,6,121,9,8,22,23,24,4,4,7,101,4,7,9,17,14,4,4,0,59,0,4,11,6,9,8,4,3,45,794,368,919,632,319,104,72,175,3383
101041021,37,36,10,4,0,8,123,15,10,35,28,10,0,3,6,107,14,12,45,24,11,3,0,4,113,9,11,53,41,7,0,0,6,127,8,4,37,26,10,5,0,4,94,6,3,15,30,9,7,3,9,82,9,3,16,21,14,6,3,5,77,10,5,16,4,11,9,3,0,58,3,8,10,18,10,0,6,6,61,230,116,355,273,101,38,21,71,1205
101041022,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,9,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,9,0,0,0,0,18
101041023,29,26,12,8,0,4,109,19,16,55,22,17,3,3,3,138,19,15,37,30,11,3,4,3,122,11,12,53,38,15,3,0,4,136,10,4,32,22,21,11,3,0,103,4,3,28,21,19,7,7,6,95,3,8,7,13,13,8,4,3,59,6,3,7,15,17,3,6,4,61,8,4,10,15,6,5,3,4,55,285,151,368,267,155,57,36,56,1375
101041024,45,34,12,3,3,7,134,19,16,34,33,19,6,3,6,136,19,8,62,43,19,4,0,8,163,18,8,56,33,21,5,4,7,152,4,3,31,20,14,5,6,9,92,6,8,7,15,12,9,0,3,60,7,3,4,9,3,0,6,7,39,3,3,10,10,4,0,5,3,38,0,4,6,5,3,0,0,0,18,259,127,355,257,128,35,27,76,1264
101041025,117,78,23,8,0,11,336,75,51,154,89,34,3,3,17,426,67,54,166,85,33,5,4,15,429,59,41,184,118,46,5,0,26,479,36,40,153,138,42,11,9,15,444,27,20,116,118,51,19,11,23,385,21,24,80,83,54,25,14,24,325,11,24,68,63,21,14,13,12,226,15,25,57,51,25,12,9,50,244,911,502,1395,963,381,109,63,284,4608
101041026,93,66,21,5,4,3,261,46,37,116,66,26,4,13,7,315,41,35,119,63,36,9,3,4,310,35,27,126,81,46,9,4,11,339,29,18,106,77,41,7,7,11,296,15,13,69,64,28,17,8,8,222,15,15,41,37,26,18,8,10,170,7,16,24,24,24,10,14,9,128,8,9,29,22,13,7,6,7,101,604,357,953,621,313,102,84,110,3144
101041027,80,53,13,4,8,10,241,57,43,136,78,17,12,9,12,364,62,46,182,85,38,9,5,11,438,56,47,169,96,33,9,3,12,425,38,22,142,97,44,11,9,12,375,28,20,77,80,32,14,7,12,270,33,18,74,64,34,8,12,15,258,21,25,46,50,32,13,9,21,217,15,32,60,29,21,9,11,37,214,740,407,1175,746,313,100,88,194,3763
102011028,128,74,21,8,3,14,310,19,22,115,100,14,3,3,14,290,25,23,94,70,18,3,3,11,247,14,13,72,49,12,8,3,4,175,8,11,50,41,20,3,3,9,145,5,7,35,34,14,4,3,4,106,14,3,10,22,5,3,3,3,63,4,3,17,17,3,5,3,3,55,12,0,15,8,3,4,4,3,49,672,246,848,563,153,51,31,126,2690
102011029,174,86,26,4,0,10,385,48,54,160,95,34,3,3,23,420,44,34,129,93,36,10,0,24,370,43,43,151,108,29,5,7,17,403,31,34,118,83,37,11,3,7,324,29,22,71,83,25,9,6,11,256,19,8,48,54,31,12,7,9,188,20,11,50,24,20,12,7,7,151,6,18,42,28,7,5,3,6,115,954,451,1299,846,284,82,50,187,4153
102011030,56,38,14,3,3,3,170,33,20,55,42,5,6,0,8,169,24,11,60,34,9,3,0,8,149,18,13,57,29,20,0,3,3,143,12,10,44,32,16,5,3,8,130,3,7,19,15,9,3,3,0,59,0,5,6,10,11,3,0,0,35,6,0,8,3,4,3,5,3,32,0,7,7,7,5,3,3,3,35,476,174,477,300,125,29,23,90,1694
102011031,241,109,37,5,4,12,511,46,68,196,121,46,11,4,17,509,37,42,180,98,47,7,4,7,422,46,48,197,82,44,14,0,18,449,46,40,112,117,46,8,3,19,391,39,38,110,104,41,10,8,26,376,46,53,91,96,54,23,19,42,424,31,51,99,74,40,16,11,55,377,45,70,106,67,17,15,9,200,529,1357,701,1752,1108,428,119,71,478,6014
102011032,201,131,47,8,3,54,656,106,92,236,121,56,12,9,58,690,83,66,202,114,38,13,4,44,564,66,62,192,125,36,12,6,40,539,45,46,137,81,55,18,3,58,443,34,33,106,82,47,18,13,44,377,44,26,77,80,45,14,12,36,334,33,26,76,53,42,29,27,58,344,52,45,106,64,41,20,16,79,423,2467,1031,1967,1081,489,176,112,770,8093
102011033,110,72,27,7,6,7,279,9,32,89,47,14,3,0,10,204,18,22,65,26,9,4,0,4,148,15,15,35,26,14,3,0,0,108,11,4,42,19,7,5,0,4,92,0,8,23,20,12,4,3,11,81,8,0,18,13,8,3,6,0,56,0,4,9,7,4,4,7,5,40,0,3,8,10,0,0,0,0,21,654,281,765,387,154,49,28,91,2409
102011034,104,68,24,6,3,0,244,13,18,119,86,33,3,5,5,282,21,14,100,43,13,3,3,10,207,19,18,72,45,12,0,0,8,174,20,13,75,34,12,3,3,8,168,19,15,59,42,19,10,9,11,184,28,22,58,48,24,17,6,15,218,35,20,71,53,23,14,8,27,251,42,25,62,42,22,9,7,78,287,743,296,992,591,220,81,47,199,3169
102011035,118,57,25,10,3,6,272,27,20,103,70,18,3,4,9,254,26,31,106,59,9,3,5,3,242,12,20,81,44,25,8,0,7,197,9,15,42,30,9,13,5,6,129,7,9,31,25,9,4,0,4,89,4,3,13,22,14,3,4,3,66,0,10,19,13,5,0,0,4,51,6,3,11,13,3,3,0,3,42,739,318,791,453,162,54,25,90,2632
102011036,134,86,29,4,3,9,332,24,25,121,70,44,6,4,11,305,23,22,89,59,32,9,0,8,242,24,31,78,67,19,5,3,3,230,9,17,37,37,15,3,0,3,121,9,14,32,29,12,3,4,3,106,6,0,24,21,8,8,4,3,74,0,13,12,17,3,3,3,3,54,3,6,10,4,3,3,0,3,32,879,340,880,578,224,53,31,108,3093
102011037,97,42,15,6,0,13,231,32,27,92,50,13,0,0,14,228,34,22,68,33,13,4,0,10,184,23,26,92,39,9,5,0,14,208,29,26,67,42,19,4,4,9,200,15,18,58,42,21,0,4,12,170,16,10,30,42,11,10,0,9,128,12,20,26,29,11,4,3,16,121,16,27,33,27,13,11,6,30,163,640,336,778,442,161,44,20,210,2631
102011038,110,62,15,4,3,5,249,21,34,92,53,19,4,3,4,230,19,20,80,61,21,3,3,4,211,15,20,82,52,21,0,0,11,201,11,20,72,35,15,8,0,8,169,18,9,39,36,16,9,3,5,135,15,9,42,33,22,4,8,12,145,20,11,23,32,21,7,5,11,130,11,9,22,31,8,3,3,13,100,639,288,843,541,190,50,31,124,2706
102011039,184,105,24,3,0,23,429,41,48,191,146,35,7,0,28,496,45,53,211,123,34,4,5,32,507,22,37,169,112,30,17,4,31,422,21,31,140,88,28,8,6,16,338,12,27,86,59,40,15,8,12,259,12,16,58,57,36,11,6,16,212,13,5,40,35,17,10,9,13,142,8,7,39,20,12,3,7,11,107,1377,528,1554,980,313,93,53,322,5220
102011040,234,137,55,10,8,37,712,110,124,257,162,59,23,12,32,779,119,96,283,166,66,20,8,26,784,110,90,265,226,62,17,4,34,808,84,62,277,169,64,11,9,36,712,62,38,183,143,77,23,5,47,578,57,39,133,121,61,29,27,49,516,40,38,127,104,57,25,25,84,500,48,48,115,84,51,19,21,165,551,2326,1226,2701,1703,694,222,138,686,9696
102011041,128,97,31,5,0,12,340,30,30,124,110,28,8,4,13,347,14,32,130,91,35,4,4,10,320,15,13,91,69,26,8,5,9,236,19,14,60,49,16,3,3,9,173,9,8,63,31,9,5,0,5,130,10,8,38,27,24,7,6,11,131,7,8,23,29,24,3,5,6,105,7,19,28,16,5,5,5,7,92,958,355,1076,709,238,57,38,145,3576
102011042,135,105,30,12,3,22,457,78,68,154,100,41,8,8,19,476,72,51,151,96,34,8,4,25,441,70,49,155,123,52,11,6,30,496,47,45,158,116,52,13,3,27,461,41,34,105,104,50,19,6,23,382,46,32,73,82,48,15,16,35,347,46,27,79,84,29,14,30,45,354,37,41,97,58,37,14,15,78,377,1428,742,1554,1036,440,126,110,413,5849
102011043,136,97,29,13,5,8,389,45,41,138,85,21,14,11,18,373,42,34,138,88,18,11,0,15,346,40,26,147,89,26,12,8,10,358,30,20,81,59,24,11,4,3,232,28,19,58,63,30,8,9,8,223,27,20,60,47,22,14,11,8,209,38,26,83,66,22,16,11,20,282,47,59,108,90,40,13,13,53,423,1209,590,1338,893,305,134,81,249,4799
102021044,275,157,71,18,12,20,706,68,83,312,188,72,17,14,16,770,63,83,273,170,71,20,10,17,707,57,71,253,159,48,13,9,16,626,68,53,194,127,55,21,12,18,548,43,29,144,125,56,20,27,21,465,49,29,121,111,68,30,22,38,468,50,37,124,92,64,28,26,31,452,69,73,153,98,63,30,25,83,594,2284,1025,2753,1647,708,231,186,373,9207
102021045,107,82,30,12,7,15,321,25,23,110,65,32,7,3,21,286,22,25,98,64,30,5,0,12,256,25,28,87,61,30,6,8,12,257,12,18,66,61,30,11,10,11,219,17,18,59,30,24,10,11,5,174,6,9,40,27,23,7,4,6,122,9,9,12,24,16,8,6,3,87,3,6,14,11,5,0,3,5,47,989,468,1117,764,356,102,74,217,4087
102021046,100,68,17,11,3,3,266,36,37,103,92,28,7,3,9,315,24,28,129,78,25,6,3,6,299,26,37,104,100,21,3,3,10,304,27,32,96,78,41,16,10,11,311,25,20,61,79,38,22,6,12,263,20,12,57,59,25,10,14,13,210,15,9,40,38,23,12,13,17,167,12,9,36,18,17,4,12,12,120,813,453,1069,764,300,102,74,156,3731
102021047,233,148,48,13,6,19,576,45,61,215,162,55,18,5,24,585,51,52,184,127,45,12,5,9,485,34,32,152,110,38,10,0,10,386,36,31,107,81,25,14,3,16,313,21,20,78,55,42,16,4,8,244,18,25,59,52,38,16,10,14,232,25,23,77,51,36,16,9,12,249,26,33,85,41,18,3,12,20,238,1545,705,1840,1208,462,142,71,250,6223
102021048,226,158,63,20,12,29,659,82,85,250,186,66,18,13,15,715,78,61,231,168,55,10,11,11,625,66,65,268,138,61,19,6,22,645,54,48,171,164,82,16,9,32,576,45,35,127,124,89,36,24,37,517,37,43,109,104,77,29,22,35,456,35,43,115,82,59,19,31,49,433,54,60,123,83,59,17,24,42,462,2036,1030,2361,1646,764,252,178,464,8731
102021049,45,24,11,3,3,7,121,17,16,45,38,6,3,0,10,135,11,13,35,22,14,3,3,8,109,8,11,33,35,10,3,0,11,111,6,6,24,17,9,4,3,8,77,0,0,12,15,4,0,3,8,42,0,0,9,11,8,3,0,3,34,0,0,8,5,0,0,0,0,13,0,0,5,3,4,0,0,0,12,278,106,327,225,88,26,15,91,1156
102021050,126,84,34,3,3,9,318,34,31,132,88,21,6,3,5,320,30,33,106,84,26,7,0,4,290,38,36,144,78,28,10,3,11,348,26,39,131,104,52,14,9,7,382,25,27,110,113,57,17,14,15,378,16,22,73,59,47,19,17,15,268,13,8,52,54,20,18,11,11,187,5,8,28,17,8,11,8,14,99,859,454,1291,866,364,121,83,169,4207
102021051,59,48,25,11,0,3,193,23,19,92,46,14,3,0,8,205,11,14,67,49,12,5,3,3,164,9,8,50,29,8,4,0,7,115,11,8,29,26,16,3,0,5,98,7,8,8,22,6,3,3,3,60,3,3,4,10,4,3,3,3,33,3,0,8,7,0,0,3,3,24,3,3,5,8,0,0,3,0,22,554,209,519,364,120,44,18,85,1913
102021052,75,44,15,7,3,3,178,17,17,62,51,18,5,3,7,180,15,9,61,39,11,4,3,5,147,15,14,92,55,17,5,0,7,205,16,4,81,43,25,13,0,8,190,7,13,40,41,19,7,7,3,137,10,5,23,24,12,7,3,5,89,6,8,14,8,4,4,3,0,47,4,4,12,15,8,0,0,3,46,408,231,689,436,173,60,28,68,2093
102021053,156,93,42,14,3,20,453,58,50,166,91,47,9,9,34,464,42,46,160,105,40,12,5,30,440,49,49,183,107,44,12,12,31,487,49,40,166,108,42,13,5,27,450,23,26,109,105,46,16,11,37,373,32,32,76,75,59,19,25,30,348,18,20,71,74,35,14,9,30,271,36,21,63,33,30,11,9,24,227,1455,761,1625,1034,459,150,107,462,6053
102021054,105,49,32,12,3,15,274,30,26,110,81,30,5,4,14,300,30,27,120,64,28,10,3,11,293,24,20,110,95,24,6,7,22,308,23,22,107,84,36,6,4,22,304,26,18,65,82,38,13,18,16,276,19,13,63,50,41,19,11,21,237,20,25,59,42,32,18,10,34,240,23,31,74,52,23,11,5,46,265,841,401,1111,731,330,118,75,288,3895
102021055,73,41,12,3,3,7,184,16,19,53,27,23,6,0,7,151,9,13,49,33,14,3,3,3,127,16,15,53,36,10,5,0,13,148,5,15,38,33,7,0,0,4,102,3,9,32,11,7,3,7,13,85,4,7,9,14,6,5,6,5,56,3,8,8,9,5,5,3,7,48,0,3,9,0,5,0,5,8,30,504,270,563,318,124,35,31,120,1965
102021056,157,91,35,14,6,23,396,35,29,108,66,44,15,6,11,314,28,22,112,69,29,5,3,10,278,21,25,109,95,39,13,3,11,316,29,20,87,75,30,12,4,23,280,9,17,74,56,29,15,10,25,235,18,25,37,41,22,3,8,22,176,17,23,32,16,15,12,3,14,132,7,20,39,28,20,12,10,33,169,1065,538,1431,885,372,123,81,347,4842
102021057,88,79,33,9,7,15,317,36,37,95,68,39,11,3,8,297,32,29,75,60,31,8,3,17,255,18,26,78,69,16,7,10,18,242,15,25,60,62,28,12,3,13,218,15,12,39,52,18,4,10,11,161,12,10,23,26,21,8,8,4,112,3,6,17,14,23,7,17,5,92,8,14,21,7,14,3,6,7,80,831,411,810,603,280,105,81,192,3313
103011058,255,166,62,25,13,18,701,84,65,263,185,68,28,9,32,734,67,61,227,154,59,20,9,27,624,57,54,208,128,59,18,9,27,560,39,33,143,126,64,26,9,32,472,40,33,88,87,59,24,25,26,382,38,29,87,78,54,18,31,27,362,29,32,72,63,51,25,25,30,327,50,35,62,56,48,17,19,28,315,3231,953,2238,1481,665,252,198,533,9551
103011059,93,78,31,11,5,12,303,27,19,104,93,33,13,5,10,304,23,21,105,63,32,10,3,10,267,23,19,79,64,31,4,4,18,242,11,14,55,55,21,6,7,14,183,8,9,22,30,23,13,11,7,123,13,7,29,43,22,4,8,12,138,11,7,21,12,10,5,5,13,84,10,3,22,16,13,3,3,39,109,837,374,980,713,318,90,71,226,3609
103011060,86,62,33,9,6,8,279,41,28,60,60,28,8,6,13,244,20,26,106,53,24,6,3,14,252,29,13,80,66,25,6,5,11,235,23,14,61,53,28,12,6,6,203,9,5,21,25,11,7,3,6,87,8,7,6,12,17,7,4,6,67,0,0,10,11,7,3,6,3,40,11,0,10,9,6,4,4,0,44,603,256,651,492,235,75,50,123,2485
103011061,46,26,5,8,7,0,120,17,12,51,33,18,9,6,0,146,18,8,34,50,27,3,6,4,150,16,15,49,43,28,7,5,8,171,17,12,41,30,24,3,3,9,139,12,7,19,21,8,8,4,5,84,4,4,5,12,13,7,13,4,62,0,4,10,8,11,4,4,0,41,8,3,11,7,10,3,5,7,54,344,155,424,357,184,61,59,69,1653
