region_id,C06_CF_1P1NW_200_399,C06_CF_1P1NW_400_599,C06_CF_1P1NW_600_799,C06_CF_1P1NW_800_999,C06_CF_1P1NW_1000_1499,C06_CF_1P1NW_1500_1999,C06_CF_1P1NW_2000_2499,C06_CF_1P1NW_2500_2999,C06_CF_1P1NW_3000_mr,C06_CF_1P1NW_Ns,C06_CF_1P1NW_Tot,C06_CF_1A1NW_N,C06_CF_1A1NW__1_199,C06_CF_1A1NW_200_399,C06_CF_1A1NW_400_599,C06_CF_1A1NW_600_799,C06_CF_1A1NW_800_999,C06_CF_1A1NW_1000_1499,C06_CF_1A1NW_1500_1999,C06_CF_1A1NW_2000_2499,C06_CF_1A1NW_2500_2999,C06_CF_1A1NW_3000m,C06_CF_1A1NW_Ns,C06_CF_1A1NW_Tot,C06_CF_BA_N,C06_CF_BA_1_199,C06_CF_BA_200_399,C06_CF_BA_400_599,C06_CF_BA_600_799,C06_CF_BA_800_999,C06_CF_BA_1000_1499,C06_CF_BA_1500_1999,C06_CF_BA_2000_2499,C06_CF_BA_2500_2999,C06_CF_BA_3000_more,C06_CF_BA_Ns,C06_CF_BA_Tot,C06_CF_BNW_N,C06_CF_BNW_1_199,C06_CF_BNW_200_399,C06_CF_BNW_400_599,C06_CF_BNW_600_799,C06_CF_BNW_800_999,C06_CF_BNW_1000_1499,C06_CF_BNW_1500_1999,C06_CF_BNW_2000_2499,C06_CF_BNW_2500_2999,C06_CF_BNW_3000_more,C06_CF_BNW_Ns,C06_CF_BNW_Tot,C06_CF_LFns_N,C06_CF_LFns_1_199,C06_CF_LFns_200_399,C06_CF_LFns_400_599,C06_CF_LFns_600_799,C06_CF_LFns_800_999,C06_CF_LFns_1000_1499,C06_CF_LFns_1500_1999,C06_CF_LFns_2000_2499,C06_CF_LFns_2500_2999,C06_CF_LFns_3000_more,C06_CF_LFns_Ns,C06_CF_LFns_Tot,C06_C_f_c_T_Fi_N,C06_C_f_c_T_Fi_1_199,C06_C_f_c_T_Fi_200_399,C06_C_f_c_T_Fi_400_599,C06_C_f_c_T_Fi_600_799,C06_C_f_c_T_Fi_800_999,C06_CF_c_T_Fi_1000_1499,C06_CF_c_T_Fi_1500_1999,C06_CF_c_T_Fi_2000_2499,C06_CF_c_T_Fi_2500_2999,C06_CF_c_T_Fi_3000_more,C06_C_f_with_c_TFI_Ns,C06_C_f_with_c_T_T,C06_1PF_F_N,C06_1PF_F_1_199,C06_1PF_F_200_399,C06_1PF_F_400_599,C06_1PF_F_600_799,C06_1PF_F_800_999,C06_1PF_F_1000_1499,C06_1PF_F_1500_1999,C06_1PF_F_2000_2499,C06_1PF_F_2500_2999,C06_1PF_F_3000_more,C06_1PF_F_Ns,C06_1PF_F_Tot,C06_1PF_P_N,C06_1PF_P_1_199,C06_1PF_P_200_399,C06_1PF_P_400_599,C06_1PF_P_600_799,C06_1PF_P_800_999,C06_1PF_P_1000_1499,C06_1PF_P_1500_1999,C06_1PF_P_2000_2499,C06_1PF_P_2500_2999,C06_1PF_P_3000_more,C06_1PF_P_Ns,C06_1PF_P_Tot,C06_1PF_A_N,C06_1PF_A_1_199,C06_1PF_A_200_399,C06_1PF_A_400_599,C06_1PF_A_600_799,C06_1PF_A_800_999,C06_1PF_A_1000_1499,C06_1PF_A_1500_1999,C06_1PF_A_2000_2499,C06_1PF_A_2500_2999,C06_1PF_A_3000_more,C06_1PF_A_Ns,C06_1PF_A_Tot,C06_1PF_U_N,C06_1PF_U_1_199,C06_1PF_U_200_399,C06_1PF_U_400_599,C06_1PF_U_600_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_more,C06_1PF_U_Ns,C06_1PF_U_To,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_199,C06_1PF_N_lf_Fi_200_399,C06_1PF_N_lf_Fi_400_599,C06_1PF_N_lf_Fi_600_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_more,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_the_lf_Tot,C06_1PF_LFns_N,C06_1PF_LFns_1_199,C06_1PF_LFns_200_399,C06_1PF_LFns_400_599,C06_1PF_LFns_600_799,C06_1PF_LFns_800_999,C06_1PF_lf_ns_Fi_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_lf_ns_Fi_2500_2999,C06_1PF_LFns_3000mo,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_199,C06_1PF_TFI_200_399,C06_1PF_TFI_400_599,C06_1PF_TFI_600_799,C06_1PF_TFI_800_999,C06_1PF_T_Fi_1000_1499,C06_1PF_T_Fi_1500_1999,C06_1PF_T_Fi_2000_2499,C06_1PF_T_Fi_2500_2999,C06_1PF_TFI_3000_mr,C06_One_par_f_TFI_Ns,C06_One_parent_f_T_T,C06_TFI_N,C06_TFI_1_199,C06_TFI_200_399,C06_TFI_400_599,C06_TFI_600_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_more,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_199,C11_CFNC_BF_200_399,C11_CFNC_BF_400_599,C11_CFNC_BF_600_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_mr,C11_CFNC_BF_Ns,C11_CFNC_BF_Tot,C11_CFNC_BPT_N,C11_CFNC_BPT_1_199,C11_CFNC_BPT_200_399,C11_CFNC_BPT_400_599,C11_CFNC_BPT_600_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499
101011001,5,11,19,17,21,4,3,0,0,9,89,0,0,0,0,8,5,14,12,0,0,0,4,43,0,0,0,0,0,0,9,10,3,4,0,3,29,7,4,11,47,42,22,26,12,5,0,0,27,203,0,0,0,3,0,3,3,3,0,0,0,104,116,7,4,16,99,141,158,608,420,205,125,77,298,2158,0,0,5,33,50,42,78,19,5,0,0,31,263,0,3,46,65,25,21,29,5,0,0,0,19,213,0,0,8,0,6,5,5,3,0,0,0,3,30,0,7,34,27,3,3,0,0,0,0,0,4,78,9,10,164,98,56,28,40,8,0,4,0,34,451,0,0,0,0,3,0,0,0,0,0,0,10,13,9,20,257,223,143,99,152,35,5,4,0,101,1048,33,67,317,742,560,389,1243,659,322,197,130,570,5229,0,0,0,6,9,14,75,89,115,43,68,13,432,0,0,0,8,9,21,12
101011002,6,8,3,5,9,3,3,0,3,6,51,0,0,0,4,3,6,3,3,0,3,0,3,25,0,4,0,0,0,0,0,6,0,0,0,5,15,0,3,6,22,27,15,15,5,0,0,4,9,106,0,0,3,3,0,0,3,0,0,0,0,85,94,13,11,31,69,121,111,321,206,107,66,50,240,1346,0,0,4,14,13,5,21,5,0,0,0,7,69,0,3,5,22,15,7,13,0,0,0,0,6,71,0,0,3,0,4,0,3,0,0,0,0,0,10,0,0,6,6,3,0,0,0,0,0,0,4,19,3,3,30,47,13,10,13,3,0,3,0,15,140,0,0,0,0,0,0,0,0,0,0,0,8,8,3,6,48,89,48,22,50,8,0,3,0,40,317,53,53,138,458,351,228,679,346,184,116,85,428,3119,4,5,0,11,10,14,50,55,62,25,52,4,292,0,0,4,3,14,16,16
101011003,0,6,10,5,0,4,4,0,0,3,32,0,0,0,0,0,0,11,0,0,0,0,4,15,0,0,0,0,0,0,4,0,0,0,0,3,7,0,0,0,13,9,3,8,4,0,0,0,8,45,0,0,0,0,0,0,0,0,3,0,0,24,27,0,0,0,33,44,48,187,115,67,43,34,99,670,0,0,3,9,7,12,12,5,0,0,0,7,55,0,0,15,19,11,6,9,5,0,3,0,0,68,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,4,0,0,0,0,5,14,3,0,29,28,8,7,15,0,0,0,0,10,100,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,52,59,26,25,40,10,0,3,0,26,244,15,18,66,210,135,99,378,199,108,66,67,195,1556,0,0,0,0,4,0,9,32,38,30,53,3,169,3,0,0,3,6,8,3
101011004,6,9,3,9,8,3,3,0,0,7,48,0,0,0,0,3,4,3,0,3,6,0,8,27,0,0,0,0,0,0,3,3,3,3,3,3,18,0,0,0,6,9,6,15,0,5,0,0,10,51,0,0,0,0,0,3,0,3,0,0,0,68,74,0,3,14,36,59,63,230,169,151,145,187,190,1247,0,3,0,3,0,9,26,14,3,7,3,10,78,0,0,6,10,8,4,5,0,3,0,3,0,39,0,0,0,3,0,0,0,3,0,3,0,3,12,0,0,5,0,4,0,0,0,0,0,0,3,12,0,0,23,11,4,6,9,0,0,0,0,12,65,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,34,27,16,19,40,17,6,10,6,31,209,28,24,73,179,153,145,507,299,271,226,334,323,2562,4,3,0,5,6,7,30,36,75,52,151,0,369,0,3,0,3,4,6,14
101011005,7,6,14,4,5,4,3,0,0,3,46,0,0,0,0,5,9,4,0,0,0,0,3,21,0,0,0,0,3,0,0,0,0,0,5,5,13,0,3,5,30,20,16,11,8,0,0,0,15,108,0,0,0,0,0,0,9,0,3,0,0,52,64,4,3,18,70,114,111,333,190,72,34,40,169,1158,6,3,0,15,17,10,29,5,0,0,0,14,99,0,0,23,43,13,5,12,0,0,0,0,4,100,0,0,0,6,0,0,0,0,0,0,0,4,10,0,0,19,7,4,3,0,0,0,0,0,4,37,0,3,60,64,23,16,23,7,0,0,0,13,209,0,0,0,0,0,0,0,0,0,0,0,9,9,6,6,102,135,57,34,64,12,0,0,0,48,464,29,27,142,490,319,202,639,272,110,52,53,306,2641,0,3,0,3,3,13,33,47,32,9,22,6,171,0,3,0,9,5,9,9
101011006,4,12,12,3,3,3,3,0,0,5,48,0,0,0,4,3,3,4,0,0,0,0,4,18,3,0,0,3,0,0,3,0,0,3,0,3,15,0,4,7,19,18,9,6,3,3,0,0,11,80,0,0,0,0,0,4,3,0,0,0,0,52,59,12,8,16,63,96,77,210,95,40,24,22,179,842,0,0,0,9,6,9,9,5,0,0,0,7,45,3,0,7,14,4,7,4,0,0,0,0,6,45,0,0,3,0,3,0,3,0,0,0,0,0,9,0,0,12,5,0,0,0,0,0,0,0,0,17,0,0,48,32,17,8,10,0,0,0,0,14,129,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,70,60,30,24,26,5,0,0,0,30,248,48,31,113,376,240,150,424,153,66,40,39,304,1984,4,0,3,7,7,18,44,40,23,13,18,4,181,3,3,3,3,4,11,9
101021007,3,0,3,4,0,0,0,0,0,3,13,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,10,12,21,32,65,29,14,9,6,40,238,0,3,3,5,0,0,3,0,0,0,0,5,19,0,0,4,9,3,3,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,12,12,3,3,3,3,0,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,26,6,6,6,3,0,0,0,14,86,4,15,50,114,58,58,141,56,27,21,21,84,649,3,3,3,5,6,7,12,16,14,5,19,7,100,0,4,0,3,3,3,3
101021008,3,8,3,5,9,6,0,0,3,4,41,0,0,0,3,4,0,4,3,0,3,0,3,20,0,0,0,0,0,3,3,3,3,3,0,3,18,0,0,3,21,15,5,17,12,9,3,3,7,95,0,0,0,3,3,0,0,0,0,0,0,56,62,0,0,9,41,54,64,270,245,158,115,97,151,1204,0,0,3,19,22,15,46,10,9,8,3,12,147,0,0,18,28,12,7,16,5,0,0,0,9,95,0,0,0,6,0,0,4,0,0,0,0,6,16,0,0,13,4,0,0,3,0,0,0,0,3,23,0,6,53,36,20,10,22,11,0,4,3,34,199,0,0,0,0,0,0,0,0,0,0,0,12,12,0,6,87,93,54,32,91,26,9,12,6,76,492,4,14,105,267,163,144,538,380,245,173,131,280,2444,0,0,0,0,0,3,21,57,86,34,69,0,270,0,0,0,0,5,4,7
101021009,0,3,3,6,13,3,0,0,3,4,35,0,0,0,0,0,0,6,3,0,3,0,3,15,0,0,0,3,0,3,3,0,0,0,0,0,9,0,0,0,7,8,6,13,11,5,4,3,9,66,0,0,0,0,0,0,0,0,0,0,0,45,45,3,0,4,26,46,56,201,153,109,61,46,105,810,0,0,0,18,22,21,52,31,6,6,3,24,183,0,0,16,28,14,3,5,3,0,3,0,9,81,0,0,4,0,4,0,6,0,0,0,3,3,20,0,0,9,3,0,0,3,0,0,0,0,3,18,0,4,33,28,24,14,29,6,0,0,0,13,151,0,0,0,0,0,3,0,0,0,0,0,7,10,0,4,62,77,64,41,95,40,6,9,6,59,463,10,11,79,256,197,152,497,307,197,108,81,240,2135,0,0,0,0,4,6,34,68,90,51,95,0,348,0,0,0,0,0,5,6
101021010,0,0,3,0,4,0,0,0,0,4,14,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,9,0,0,0,8,3,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,25,28,3,0,0,8,18,17,72,59,39,42,53,55,366,0,0,0,3,6,6,27,11,3,6,3,3,68,0,0,7,5,7,0,8,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,12,10,6,6,0,0,0,0,11,70,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,26,20,23,12,41,14,3,6,3,17,171,6,8,30,70,68,47,208,142,86,77,89,104,935,0,0,0,3,0,4,13,34,49,26,69,0,198,0,0,0,0,0,5,4
