region_id,C01_Se_h_NPUR_1,C01_Se_h_NPUR_2,C01_Se_h_NPUR_3,C01_Se_h_NPUR_4,C01_Se_h_NPUR_5,C01_Se_h_NPUR_6more,C01_Se_h_Tot,C01_SDRTHT1S_NPUR_1,C01_SDRTHT1S_NPUR_2,C01_SDRTHT1S_NPUR_3,C01_SDRTHT1S_NPUR_4,C01_SDRTHT1S_NPUR_5,C01_SDRTHT1S_NPUR_6mo,C01_SDRTHT1S_To,C01_SDRTHT2S_NPUR_1,C01_SDRTHT2S_NPUR_2,C01_SDRTHT2S_NPUR_3,C01_SDRTHT2S_NPUR_4,C01_SDRTHT2S_NPUR_5,C01_SDRTHT2S_NPUR_6mo,C01_SDRTHT2S_To,C01_SDRTHT_NPUR_1,C01_SDRTHT_NPUR_2,C01_SDRTHT_NPUR_3,C01_SDRTHT_NPUR_4,C01_SDRTHT_NPUR_5,C01_SDRTHT_NPUR_6mor,C01_SDRTHT_Tot,C01_FUA_1_2SB_NPUR_1,C01_FUA_1_2SB_NPUR_2,C01_FUA_1_2SB_NPUR_3,C01_FUA_1_2SB_NPUR_4,C01_FUA_1_2SB_NPUR_5,C01_FUA_1_2SB_NPUR_6mor,C01_FUA_1_2SB_Tot,C01_FUA_I_a_3SB_NPUR_1,C01_FUA_I_a_3SB_NPUR_2,C01_FUA_I_a_3SB_NPUR_3,C01_FUA_I_a_3SB_NPUR_4,C01_FUA_I_a_3SB_NPUR_5,C01_FUA_I_a_3SB_NPUR_6m,C01_FUA_In_a_3SB_To,C01_FUA_4mor_s_b_NPUR_1,C01_FUA_4mor_s_b_NPUR_2,C01_FUA_4mor_s_b_NPUR_3,C01_FUA_4mor_s_b_NPUR_4,C01_FUA_4mor_s_b_NPUR_5,C01_FUA_4m_s_b_NPUR_6mor,C01_FUA_4mor_st_bl_Tot,C01_FUA_AH_NPUR_1,C01_FUA_AH_NPUR_2,C01_FUA_AH_NPUR_3,C01_FUA_AH_NPUR_4,C01_FUA_AH_NPUR_5,C01_FUA_AH_NPUR_6mo,C01_FUA_AH_Tot,C01_FUA_To_NPUR_1,C01_FUA_To_NPUR_2,C01_FUA_To_NPUR_3,C01_FUA_To_NPUR_4,C01_FUA_To_NPUR_5,C01_FUA_To_NPUR_6mo,C01_FUA_To_To,C01_OD_CCH_NPUR_1,C01_OD_CCH_NPUR_2,C01_OD_CCH_NPUR_3,C01_OD_CCH_NPUR_4,C01_OD_CCH_NPUR_5,C01_OD_CCH_NPUR_6mo,C01_OD_CCH_Tot,C01_OD_IHTSO_NPUR_1,C01_OD_IHTSO_NPUR_2,C01_OD_IHTSO_NPUR_3,C01_OD_IHTSO_NPUR_4,C01_OD_IHTSO_NPUR_5,C01_OD_IHTSO_NPUR_6mo,C01_OD_IHTSO_Tot,C01_OD_H_f_a_s_o_NPUR_1,C01_OD_H_f_a_s_o_NPUR_2,C01_OD_H_f_a_s_o_NPUR_3,C01_OD_H_f_a_s_o_NPUR_4,C01_OD_H_f_a_s_o_NPUR_5,C01_OD_H_f_a_s_o_NPUR_6mor,C01_OD_H_f_a_s_o_TO,C01_OD_Tot_NPUR_1,C01_OD_Tot_NPUR_2,C01_OD_Tot_NPUR_3,C01_OD_Tot_NPUR_4,C01_OD_Tot_NPUR_5,C01_OD_Tot_NPUR_6mor,C01_OD_T_T,C01_DS_ns_NPUR_1,C01_DS_ns_NPUR_2,C01_DS_ns_NPUR_3,C01_DS_ns_NPUR_4,C01_DS_ns_NPUR_5,C01_DS_ns_NPUR_6more,C01_Dwg_st_NS_T,C01_Tot_NPUR_1,C01_Tot_NPUR_2,C01_Tot_NPUR_3,C01_Tot_NPUR_4,C01_Tot_NPUR_5,C01_Tot_NPUR_6more,C01_T_T,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_S_r_t_h_t_1_s_NPUR_1,C06_S_r_t_h_t_1_s_NPUR_2,C06_S_r_t_h_t_1_s_NPUR_3,C06_S_r_t_h_t_1_s_NPUR_4,C06_S_r_t_h_t_1_s_NPUR_5,C06_S_r_t_h_t_1_s_NPUR_6mo,C06_SDRTHTS_To,C06_S_r_t_h_t_2mor_s_NPUR_1,C06_S_r_t_h_t_2mor_s_NPUR_2,C06_S_r_t_h_t_2mor_s_NPUR_3,C06_S_r_t_h_t_2mor_s_NPUR_4,C06_S_r_t_h_t_2mor_s_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_Sd_r_t_h_t_To_NPUR_1,C06_Sd_r_t_h_t_To_NPUR_2,C06_Sd_r_t_h_t_To_NPUR_3,C06_Sd_r_t_h_t_To_NPUR_4,C06_Sd_r_t_h_t_To_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_Sd_r_t_h_t_To_Tot,C06_Fl_u_a_1_2SB_NPUR_1,C06_Fl_u_a_1_2SB_NPUR_2,C06_Fl_u_a_1_2SB_NPUR_3,C06_Fl_u_a_1_2SB_NPUR_4,C06_Fl_u_a_1_2SB_NPUR_5,C06_F_u_a_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_F_u_a_I_a_3SB_NPUR_1,C06_F_u_a_I_a_3SB_NPUR_2,C06_F_u_a_I_a_3SB_NPUR_3,C06_F_u_a_I_a_3SB_NPUR_4,C06_F_u_a_I_a_3SB_NPUR_5,C06_F_u_a_I_a_3SB_NPUR_6m,C06_FUA_In_a_3_st_b_To,C06_F_u_a_4mor_s_b_NPUR_1,C06_F_u_a_4mor_s_b_NPUR_2,C06_F_u_a_4mor_s_b_NPUR_3,C06_F_u_a_4mor_s_b_NPUR_4,C06_F_u_a_4mor_s_b_NPUR_5,C06_F_u_a_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4
101011001,1445,2321,1006,1075,449,172,6468,208,113,44,26,12,3,406,40,27,16,9,0,0,92,248,140,60,35,12,3,498,291,114,23,10,5,3,446,52,10,3,0,0,0,65,0,0,0,0,0,0,0,6,3,0,0,0,0,9,349,127,26,10,5,3,520,38,13,0,0,0,0,51,0,0,0,0,0,0,0,28,15,12,3,5,0,63,66,28,12,3,5,0,114,16,21,6,10,0,5,58,2124,2637,1110,1133,471,183,7658,1651,2357,1040,980,465,160,6653,203,135,48,20,7,0,413,68,46,7,13,0,5,139,271,181,55,33,7,5,552,315,104,10,3,3,0,435,56,13,0,0,0,0,69,0,0,0,0,0,0,0,7,0,0,3,0,0,10,378,117,10,6,3,0,514,39,14,5,0,0,0,58,0,0,0,0,0,0,0,19,17,4,3,3,0,46,58,31,9,3,3,0,104,5,0,0,0
101011002,762,1374,508,521,279,149,3593,3,7,0,3,0,0,13,0,3,3,0,0,0,6,3,10,3,3,0,0,19,27,6,0,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,31,9,0,3,0,0,43,11,7,3,0,0,0,21,0,5,0,0,0,0,5,5,4,4,0,0,0,13,16,16,7,0,0,0,39,9,10,3,3,3,0,28,821,1419,521,530,282,149,3722,886,1590,560,556,284,129,4005,27,12,0,5,4,0,48,0,0,0,0,0,0,0,27,12,0,5,4,0,48,5,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,8,11,6,3,0,0,0,20,3,5,4,0,0,0,12,6,0,0,0,0,0,6,20,11,7,0,0,0,38,3,5,3,3
101011003,369,619,264,260,149,63,1724,62,37,5,0,0,0,104,0,0,0,0,0,0,0,62,37,5,0,0,0,104,55,14,0,3,3,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,8,59,18,0,3,3,0,83,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,3,0,0,12,6,6,0,3,0,0,15,0,0,0,0,0,0,0,496,680,269,266,152,63,1926,447,710,279,279,183,64,1962,37,22,9,0,0,0,68,0,0,0,0,0,0,0,37,22,9,0,0,0,68,65,18,3,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,65,18,3,3,0,0,89,17,0,0,0,3,0,20,0,0,0,0,0,0,0,6,3,3,4,0,0,16,23,3,3,4,3,0,36,0,0,0,0
101011004,443,990,439,460,225,104,2661,8,6,3,0,3,0,20,0,3,0,0,0,0,3,8,9,3,0,3,0,23,7,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,10,7,3,0,0,0,20,12,5,3,0,0,0,20,3,0,0,0,0,0,3,0,4,5,3,0,0,12,15,9,8,3,0,0,35,4,5,0,3,0,0,12,480,1020,453,466,228,104,2751,491,1188,493,513,246,108,3039,3,3,3,5,0,0,14,3,0,0,0,0,0,3,6,3,3,5,0,0,17,9,3,3,3,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,3,3,0,21,12,11,0,5,3,0,31,3,3,3,5,0,0,14,6,3,3,0,0,0,12,21,17,6,10,3,0,57,0,0,0,0
101011005,709,1101,515,469,238,151,3183,87,35,5,3,0,0,130,0,3,0,0,0,0,3,87,38,5,3,0,0,133,140,47,11,3,3,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,144,47,11,3,3,0,208,19,6,0,0,0,0,25,3,0,0,0,0,3,6,10,14,3,8,3,0,38,32,20,3,8,3,3,69,3,3,0,3,0,0,9,975,1209,534,486,244,154,3602,770,1160,511,472,253,146,3312,123,38,14,10,4,4,193,0,3,0,0,0,0,3,123,41,14,10,4,4,196,127,66,19,6,3,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3,0,0,14,134,70,19,9,3,0,235,17,5,4,0,0,0,26,0,0,0,0,0,0,0,6,6,0,5,3,0,20,23,11,4,5,3,0,46,0,0,0,0
101011006,610,963,369,349,201,107,2599,15,11,3,4,0,0,33,0,3,3,0,0,0,6,15,14,6,4,0,0,39,34,5,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,0,0,0,0,39,11,6,0,0,0,0,17,5,0,0,0,3,3,11,5,10,0,0,3,0,18,21,16,0,0,6,3,46,7,6,0,3,0,3,19,687,1004,375,356,207,113,2742,741,1034,353,328,220,91,2767,35,3,0,0,0,0,38,0,0,0,0,0,0,0,35,3,0,0,0,0,38,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,13,5,0,0,0,0,18,3,0,0,0,0,0,3,7,4,0,0,0,0,11,23,9,0,0,0,0,32,3,0,0,0
101021007,218,339,100,71,55,20,803,10,4,0,0,0,0,14,3,0,0,3,0,0,6,13,4,0,3,0,0,20,10,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,14,3,3,3,0,0,0,9,4,3,0,0,0,0,7,10,5,0,0,0,0,15,17,11,3,0,0,0,31,3,0,0,0,0,0,3,261,358,103,74,55,20,871,281,361,109,101,51,15,918,5,0,4,0,3,0,12,0,3,0,0,0,0,3,5,3,4,0,3,0,15,10,6,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,3,0,0,19,11,4,5,0,0,0,20,3,0,0,0,0,0,3,0,0,0,0,0,0,0,14,4,5,0,0,0,23,0,0,0,0
101021008,368,731,487,604,247,127,2564,80,90,39,12,6,3,230,31,20,13,5,3,3,75,111,110,52,17,9,6,305,167,51,8,10,3,0,239,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,4,3,0,0,0,13,179,55,11,10,3,0,258,7,3,0,0,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,6,10,3,3,0,0,0,16,3,4,3,7,0,3,20,671,903,556,638,259,136,3163,431,758,493,573,230,125,2610,142,120,36,10,7,0,315,40,41,17,10,3,0,111,182,161,53,20,10,0,426,116,45,10,6,4,0,181,13,4,0,0,0,0,17,0,0,0,0,0,0,0,6,3,3,0,0,3,15,135,52,13,6,4,3,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101021009,466,655,374,323,168,72,2058,171,106,25,11,9,0,322,134,77,16,9,5,0,241,305,183,41,20,14,0,563,391,132,33,8,5,0,569,271,95,33,20,0,3,422,140,53,19,8,0,0,220,15,4,3,3,0,0,25,817,284,88,39,5,3,1236,3,3,0,0,0,0,6,0,0,0,0,0,0,0,5,4,0,3,4,3,19,8,7,0,3,4,3,25,16,7,3,4,0,0,30,1612,1136,506,389,191,78,3912,520,698,358,293,131,76,2076,143,114,39,15,0,0,311,92,64,20,8,0,0,184,235,178,59,23,0,0,495,433,149,44,16,5,0,647,138,63,18,7,0,0,226,236,112,35,10,5,3,401,3,3,0,0,0,0,6,810,327,97,33,10,3,1280,7,4,0,0,0,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7,11,0,0,0,0,18,0,0,0,0
101021010,85,213,122,115,65,34,634,88,41,18,5,0,0,152,70,61,20,8,0,0,159,158,102,38,13,0,0,311,227,96,17,10,0,0,350,167,57,22,4,0,0,250,18,10,5,0,0,0,33,3,3,0,0,0,0,6,415,166,44,14,0,0,639,3,3,0,0,0,0,6,3,0,0,0,0,0,3,4,7,3,3,0,0,17,10,10,3,3,0,0,26,3,3,0,0,0,0,6,671,494,207,145,65,34,1616,106,262,136,126,53,34,717,155,94,18,11,3,0,281,80,48,19,5,3,0,155,235,142,37,16,6,0,436,189,70,22,6,0,0,287,174,67,13,11,3,0,268,13,8,3,0,0,0,24,0,0,0,0,0,0,0,376,145,38,17,3,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0
