region_id,Ot_ty_Ed_Ins_Pt_st_C01_P,Ot_ty_Ed_Ins_Pt_st_C06_M,Ot_ty_Ed_Ins_Pt_st_C06_F,Ot_ty_Ed_Ins_Pt_st_C06_P,Ot_ty_Ed_Ins_Pt_st_C11_M,Ot_ty_Ed_Ins_Pt_st_C11_F,Ot_ty_Ed_Ins_Pt_st_C11_P,O_t_E_I_F_P_s_s_ns_C01_M,O_t_E_I_F_P_s_s_ns_C01_F,O_t_E_I_F_P_s_s_ns_C01_P,O_t_E_I_F_P_s_s_ns_C06_M,O_t_E_I_F_P_s_s_ns_C06_F,O_t_E_I_F_P_s_s_ns_C06_P,O_t_E_I_F_P_s_s_ns_C11_M,O_t_E_I_F_P_s_s_ns_C11_F,O_t_E_I_F_P_s_s_ns_C11_P,Oth_ty_Edu_Ins_Tot_C01_M,Oth_ty_Edu_Ins_Tot_C01_F,Oth_ty_Edu_Ins_Tot_C01_P,Oth_ty_Edu_Ins_Tot_C06_M,Oth_ty_Edu_Ins_Tot_C06_F,Oth_ty_Edu_Ins_Tot_C06_P,Oth_ty_Edu_Ins_Tot_C11_M,Oth_ty_Edu_Ins_Tot_C11_F,Oth_ty_Edu_Ins_Tot_C11_P,Type_Educ_Insti_ns_C01_M,Type_Educ_Insti_ns_C01_F,Type_Educ_Insti_ns_C01_P,Type_Educ_Insti_ns_C06_M,Type_Educ_Insti_ns_C06_F,Type_Educ_Insti_ns_C06_P,Type_Educ_Insti_ns_C11_M,Type_Educ_Insti_ns_C11_F,Type_Educ_Insti_ns_C11_P,OS_vis_C01_M,OS_vis_C01_F,OS_vis_C01_P,OS_vis_C06_M,OS_vis_C06_F,OS_vis_C06_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,Tot_C01_M,Tot_C01_F,Tot_C01_P,Tot_C06_M,Tot_C06_F,Tot_C06_P,Tot_C11_M,Tot_C11_F,Tot_C11_P
101021012,51,17,36,53,18,43,61,0,3,3,0,0,0,0,0,0,45,39,84,25,40,65,24,52,76,118,101,219,325,328,653,225,219,444,7,7,14,15,20,35,25,33,58,1477,1452,2929,2017,2061,4078,2056,2136,4192
101031013,10,3,7,10,0,11,11,0,0,0,0,0,0,0,0,0,3,10,13,3,10,13,0,11,11,34,40,74,90,71,161,67,56,123,4,3,7,0,7,7,7,5,12,306,325,631,316,342,658,301,318,619
101031014,33,4,18,22,8,11,19,0,0,0,0,0,0,0,0,0,15,30,45,7,21,28,11,15,26,188,208,396,496,353,849,380,255,635,12,23,35,14,26,40,9,9,18,1249,1308,2557,1316,1189,2505,1065,1005,2070
101031015,18,0,10,10,4,18,22,0,0,0,0,0,0,0,0,0,12,15,27,6,13,19,4,18,22,67,41,108,149,139,288,148,98,246,9,13,22,12,14,26,15,13,28,548,498,1046,533,543,1076,569,560,1129
101031016,103,33,65,98,23,45,68,0,0,0,3,0,3,0,0,0,50,73,123,41,75,116,40,59,99,1033,769,1802,1632,1149,2781,1662,1042,2704,257,234,491,239,227,466,243,200,443,3656,2908,6564,4153,3356,7509,4128,3181,7309
101041017,19,11,20,31,9,25,34,3,0,3,0,0,0,0,0,0,16,17,33,11,20,31,9,30,39,131,153,284,301,305,606,334,310,644,13,19,32,20,15,35,12,25,37,794,816,1610,963,1039,2002,951,1056,2007
101041018,38,0,21,21,10,29,39,0,0,0,0,3,3,0,0,0,21,27,48,3,27,30,15,36,51,151,148,299,221,238,459,355,344,699,7,14,21,20,14,34,24,15,39,865,988,1853,890,1039,1929,1083,1160,2243
101041019,29,10,18,28,13,14,27,0,0,0,0,0,0,0,3,3,12,25,37,14,23,37,16,17,33,133,184,317,230,248,478,250,289,539,3,9,12,6,7,13,6,8,14,1003,1143,2146,1069,1172,2241,1044,1219,2263
101041020,45,12,21,33,5,19,24,0,0,0,0,0,0,0,0,0,18,35,53,19,28,47,10,22,32,185,187,372,323,314,637,281,265,546,13,11,24,5,7,12,9,16,25,1369,1427,2796,1349,1388,2737,1203,1298,2501
101041021,13,0,3,3,3,10,13,0,0,0,0,0,0,0,3,3,6,7,13,0,3,3,6,16,22,30,36,66,106,106,212,96,104,200,4,3,7,3,3,6,8,13,21,299,322,621,374,362,736,375,409,784
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10
101041023,9,0,6,6,5,10,15,0,0,0,0,0,0,0,0,0,6,6,12,0,6,6,5,10,15,64,52,116,99,119,218,87,104,191,8,4,12,7,15,22,17,18,35,450,443,893,425,438,863,399,423,822
101041024,6,3,10,13,4,16,20,0,0,0,0,0,0,0,0,0,6,6,12,9,10,19,7,16,23,44,33,77,98,76,174,119,97,216,4,9,13,4,10,14,4,6,10,315,305,620,354,352,706,423,445,868
101041025,47,4,29,33,7,34,41,0,0,0,0,0,0,0,0,0,21,35,56,7,29,36,10,39,49,159,178,337,241,292,533,285,370,655,13,14,27,16,11,27,20,14,34,1003,1033,2036,1100,1187,2287,1123,1274,2397
101041026,20,5,21,26,10,18,28,0,0,0,0,0,0,0,0,0,11,13,24,5,24,29,14,23,37,209,237,446,235,241,476,157,174,331,8,19,27,4,11,15,9,9,18,1101,1144,2245,982,1128,2110,860,959,1819
101041027,27,6,34,40,13,27,40,0,0,0,0,0,0,0,0,0,5,29,34,9,38,47,16,30,46,193,228,421,259,292,551,301,291,592,16,20,36,11,12,23,11,14,25,1021,1131,2152,987,1116,2103,1025,972,1997
102011028,36,4,26,30,13,37,50,0,0,0,0,4,4,0,0,0,12,30,42,4,33,37,21,42,63,136,146,282,220,227,447,189,189,378,17,29,46,15,13,28,12,21,33,1224,1166,2390,1160,1175,2335,1186,1208,2394
102011029,46,13,23,36,9,28,37,0,0,0,3,0,3,0,0,0,17,38,55,16,28,44,9,31,40,207,197,404,360,371,731,294,260,554,13,15,28,20,31,51,26,25,51,1464,1394,2858,1545,1576,3121,1499,1498,2997
102011030,35,4,13,17,6,18,24,0,0,0,0,0,0,0,0,0,15,27,42,13,34,47,10,38,48,136,135,271,248,190,438,202,162,364,9,8,17,13,32,45,13,26,39,537,595,1132,630,649,1279,735,802,1537
102011031,59,18,36,54,12,39,51,0,3,3,3,0,3,3,0,3,22,51,73,26,44,70,25,50,75,167,230,397,363,538,901,363,450,813,13,23,36,25,34,59,22,29,51,1600,1801,3401,1776,2076,3852,1830,2122,3952
102011032,107,31,64,95,37,74,111,0,0,0,3,0,3,0,3,3,54,75,129,40,75,115,45,93,138,395,395,790,1028,1089,2117,854,930,1784,29,39,68,28,34,62,30,32,62,2228,2308,4536,2690,2809,5499,2584,2911,5495
102011033,61,9,22,31,9,25,34,0,0,0,0,0,0,0,0,0,32,42,74,12,22,34,18,31,49,100,79,179,194,191,385,157,160,317,8,14,22,12,8,20,3,8,11,1221,1139,2360,1214,1137,2351,1135,1153,2288
102011034,36,14,23,37,5,29,34,0,0,0,0,0,0,0,0,0,18,25,43,14,29,43,8,36,44,102,129,231,174,249,423,165,221,386,4,5,9,5,11,16,7,10,17,985,1012,1997,1024,1071,2095,925,1059,1984
102011035,46,15,30,45,6,19,25,0,0,0,0,0,0,0,0,0,12,37,49,15,39,54,6,27,33,120,134,254,202,203,405,143,150,293,15,20,35,13,23,36,6,15,21,1203,1274,2477,1154,1208,2362,976,1045,2021
102011036,50,10,21,31,13,28,41,0,0,0,0,3,3,0,0,0,19,37,56,15,24,39,13,32,45,114,117,231,162,177,339,196,193,389,10,19,29,9,20,29,14,9,23,1143,1179,2322,1153,1208,2361,1324,1291,2615
102011037,36,10,22,32,5,20,25,0,0,0,0,0,0,0,0,0,18,28,46,13,25,38,8,24,32,188,213,401,215,239,454,232,258,490,9,14,23,7,15,22,6,17,23,794,823,1617,862,892,1754,918,993,1911
102011038,36,5,14,19,12,18,30,3,0,3,0,0,0,0,0,0,16,31,47,5,21,26,12,22,34,171,132,303,266,277,543,122,166,288,8,14,22,5,12,17,9,5,14,899,935,1834,961,1040,2001,860,961,1821
102011039,79,20,44,64,18,26,44,0,0,0,0,0,0,0,3,3,38,59,97,24,51,75,29,32,61,177,172,349,508,489,997,460,429,889,30,48,78,48,60,108,38,41,79,1634,1707,3341,1937,2042,3979,1946,1952,3898
102011040,83,23,62,85,28,78,106,3,4,7,3,0,3,0,3,3,39,72,111,30,75,105,38,95,133,474,549,1023,1337,1454,2791,817,962,1779,22,33,55,34,65,99,22,32,54,2387,2616,5003,3274,3507,6781,2923,3297,6220
102011041,55,13,24,37,14,46,60,0,0,0,0,4,4,0,0,0,23,43,66,16,31,47,18,51,69,126,162,288,353,307,660,247,212,459,18,18,36,12,17,29,7,8,15,1382,1365,2747,1501,1478,2979,1387,1448,2835
102011042,57,22,27,49,28,30,58,0,0,0,0,5,5,0,0,0,28,40,68,31,39,70,41,45,86,278,299,577,715,838,1553,513,503,1016,14,26,40,10,18,28,13,26,39,1469,1545,3014,1873,2007,3880,1695,1772,3467
102011043,70,13,51,64,26,41,67,0,0,0,5,0,5,0,0,0,27,61,88,31,66,97,33,49,82,232,276,508,294,374,668,288,341,629,26,48,74,13,32,45,11,16,27,1842,1878,3720,1614,1725,3339,1561,1687,3248
102021044,67,24,60,84,31,58,89,0,0,0,0,3,3,0,3,3,26,59,85,30,69,99,38,75,113,303,400,703,734,867,1601,532,676,1208,15,20,35,6,20,26,5,12,17,2726,2924,5650,2930,3230,6160,2773,3148,5921
102021045,39,5,47,52,15,36,51,0,3,3,6,0,6,0,0,0,11,31,42,17,52,69,19,45,64,151,142,293,304,295,599,351,369,720,9,9,18,4,4,8,8,12,20,1293,1385,2678,1659,1672,3331,1741,1838,3579
102021046,51,7,27,34,10,21,31,0,0,0,0,0,0,0,3,3,28,37,65,7,31,38,10,29,39,156,180,336,349,379,728,270,270,540,6,9,15,6,0,6,7,5,12,1142,1110,2252,1204,1258,2462,1130,1212,2342
102021047,71,21,50,71,14,56,70,0,0,0,0,0,0,0,3,3,24,57,81,31,57,88,21,68,89,257,323,580,366,518,884,355,383,738,20,20,40,13,12,25,12,15,27,2237,2302,4539,2222,2452,4674,2214,2393,4607
102021048,95,16,62,78,20,48,68,0,0,0,0,0,0,0,3,3,37,89,126,21,76,97,32,65,97,338,398,736,654,819,1473,645,733,1378,20,24,44,11,18,29,10,19,29,2664,2744,5408,2628,2988,5616,2792,2992,5784
102021049,16,4,5,9,0,9,9,3,0,3,0,0,0,0,0,0,6,13,19,4,5,9,0,9,9,76,73,149,105,100,205,103,102,205,3,9,12,13,10,23,3,3,6,453,433,886,461,453,914,451,512,963
102021050,31,3,21,24,9,21,30,3,0,3,0,3,3,0,3,3,10,27,37,6,27,33,9,30,39,148,161,309,363,389,752,245,309,554,6,6,12,11,16,27,6,9,15,1227,1241,2468,1363,1439,2802,1233,1372,2605
102021051,38,3,11,14,6,13,19,0,0,0,0,0,0,3,0,3,13,35,48,3,11,14,9,18,27,63,63,126,91,100,191,111,115,226,5,12,17,4,4,8,4,4,8,774,800,1574,734,731,1465,765,841,1606
102021052,28,5,11,16,3,18,21,0,0,0,3,0,3,3,0,3,10,25,35,8,11,19,9,18,27,73,71,144,174,184,358,112,117,229,3,3,6,12,14,26,4,0,4,620,621,1241,737,759,1496,775,795,1570
102021053,52,7,33,40,22,36,58,0,0,0,0,4,4,0,0,0,17,46,63,11,50,61,27,50,77,403,472,875,649,676,1325,707,711,1418,21,27,48,13,10,23,24,24,48,1389,1538,2927,1561,1651,3212,1944,2038,3982
102021054,31,5,23,28,12,30,42,0,3,3,0,0,0,3,0,3,19,18,37,11,23,34,15,39,54,197,231,428,315,393,708,319,341,660,11,14,25,7,5,12,9,13,22,1115,1062,2177,1147,1144,2291,1100,1223,2323
102021055,33,7,21,28,9,14,23,0,0,0,0,0,0,0,0,0,10,29,39,11,26,37,14,17,31,104,99,203,173,167,340,156,135,291,3,7,10,9,6,15,8,9,17,654,667,1321,752,816,1568,786,853,1639
102021056,20,12,36,48,17,31,48,0,0,0,0,0,0,3,0,3,8,12,20,17,40,57,20,36,56,88,96,184,325,310,635,432,482,914,7,7,14,9,18,27,7,14,21,624,619,1243,1510,1569,3079,2078,2243,4321
102021057,28,8,9,17,12,21,33,0,0,0,0,0,0,0,3,3,16,24,40,8,13,21,17,37,54,145,162,307,296,314,610,325,334,659,6,9,15,5,8,13,8,7,15,1046,1078,2124,1163,1220,2383,1231,1271,2502
103011058,99,29,42,71,20,49,69,4,4,8,0,3,3,0,4,4,43,81,124,29,52,81,26,56,82,789,463,1252,1211,743,1954,1282,836,2118,49,63,112,23,63,86,28,65,93,4251,4293,8544,4535,4371,8906,4598,4392,8990
103011059,21,9,16,25,5,29,34,0,0,0,0,3,3,0,0,0,6,21,27,12,19,31,5,29,34,113,120,233,200,213,413,280,286,566,18,26,44,25,26,51,31,19,50,1202,1169,2371,1359,1328,2687,1539,1588,3127
103011060,23,3,10,13,12,11,23,0,0,0,3,0,3,0,0,0,8,23,31,9,10,19,17,18,35,323,122,445,343,146,489,348,174,522,4,21,25,9,6,15,16,17,33,1103,980,2083,1081,953,2034,1158,1015,2173
103011061,14,3,8,11,3,7,10,0,0,0,0,0,0,0,0,0,5,12,17,3,12,15,6,10,16,225,134,359,248,147,395,249,139,388,12,13,25,3,11,14,9,13,22,755,664,1419,879,657,1536,823,585,1408
103021062,25,0,7,7,4,7,11,0,0,0,0,0,0,0,0,0,12,22,34,3,11,14,4,7,11,172,164,336,258,257,515,256,233,489,5,3,8,8,9,17,13,10,23,1101,1093,2194,950,999,1949,906,936,1842
103021063,32,4,13,17,8,22,30,0,0,0,3,0,3,0,0,0,12,20,32,11,16,27,11,22,33,170,181,351,312,312,624,448,452,900,12,22,34,18,14,32,9,21,30,1348,1294,2642,1311,1307,2618,1358,1414,2772
103021064,12,0,6,6,3,9,12,0,0,0,0,0,0,0,0,0,15,11,26,10,16,26,8,9,17,89,70,159,154,129,283,142,123,265,4,5,9,12,9,21,41,22,63,614,657,1271,701,706,1407,723,724,1447
103021065,36,8,29,37,9,16,25,0,3,3,0,4,4,0,0,0,19,28,47,12,36,48,12,19,31,188,179,367,348,363,711,288,309,597,6,10,16,8,8,16,13,5,18,1544,1500,3044,1545,1564,3109,1334,1366,2700
103021066,13,3,5,8,0,5,5,0,0,0,0,0,0,0,0,0,4,9,13,3,8,11,0,5,5,39,57,96,100,90,190,110,90,200,3,4,7,4,4,8,3,6,9,464,510,974,460,503,963,436,480,916
103021067,34,8,28,36,5,15,20,0,0,0,0,0,0,0,3,3,12,29,41,11,31,42,9,18,27,183,162,345,319,329,648,455,455,910,10,6,16,9,5,14,11,6,17,1494,1503,2997,1597,1578,3175,1659,1735,3394
103021068,9,3,5,8,0,5,5,0,0,0,0,0,0,0,0,0,3,6,9,3,9,12,4,14,18,88,80,168,137,116,253,155,138,293,4,3,7,0,0,0,3,4,7,540,549,1089,506,505,1011,506,527,1033
103021069,14,0,9,9,5,12,17,0,0,0,0,0,0,0,0,0,3,14,17,0,9,9,5,19,24,138,129,267,214,195,409,150,135,285,5,4,9,8,5,13,7,5,12,858,942,1800,860,944,1804,752,841,1593
103031070,55,17,28,45,13,21,34,3,0,3,0,0,0,0,0,0,29,40,69,17,31,48,13,29,42,558,244,802,742,418,1160,769,441,1210,3,8,11,10,18,28,8,21,29,1968,1764,3732,2023,1645,3668,1939,1630,3569
103031071,35,0,17,17,4,23,27,0,0,0,0,3,3,0,0,0,15,29,44,7,23,30,7,23,30,170,161,331,302,296,598,293,270,563,6,7,13,3,3,6,13,11,24,1065,1081,2146,1101,1160,2261,1107,1139,2246
103031072,42,12,11,23,12,26,38,3,0,3,0,0,0,0,3,3,20,32,52,15,16,31,16,29,45,215,211,426,336,353,689,510,372,882,10,8,18,10,21,31,18,19,37,1415,1411,2826,1432,1407,2839,1634,1561,3195
103031073,19,0,7,7,3,9,12,0,0,0,0,0,0,0,0,0,7,12,19,0,7,7,7,12,19,91,75,166,135,107,242,112,80,192,6,6,12,6,6,12,0,6,6,466,486,952,463,451,914,421,416,837
103031074,26,11,31,42,9,17,26,0,0,0,3,0,3,3,0,3,11,28,39,14,35,49,15,24,39,273,247,520,414,347,761,449,347,796,10,10,20,8,9,17,6,10,16,1478,1525,3003,1496,1463,2959,1417,1345,2762
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,22,4,12,16,4,16,20,0,0,0,0,0,0,0,0,0,5,20,25,7,12,19,4,20,24,92,102,194,158,160,318,230,217,447,9,15,24,5,4,9,3,3,6,889,907,1796,937,967,1904,969,1079,2048
103041077,61,17,27,44,24,39,63,0,3,3,0,5,5,0,3,3,24,52,76,25,40,65,29,54,83,429,416,845,819,828,1647,1011,827,1838,19,20,39,21,9,30,33,20,53,2994,3060,6054,2943,3071,6014,3114,3056,6170
103041078,43,11,22,33,29,36,65,3,0,3,0,0,0,0,3,3,21,30,51,11,36,47,35,48,83,182,183,365,446,453,899,501,501,1002,10,24,34,12,10,22,23,19,42,2083,2205,4288,2206,2328,4534,2653,2887,5540
103041079,25,9,27,36,13,25,38,0,0,0,0,0,0,0,0,0,8,26,34,14,37,51,16,25,41,151,154,305,304,266,570,231,223,454,8,14,22,8,8,16,22,31,53,1408,1478,2886,1577,1627,3204,1540,1638,3178
104011080,79,20,49,69,26,40,66,0,0,0,0,0,0,0,3,3,37,69,106,34,58,92,31,54,85,475,244,719,874,682,1556,801,651,1452,22,24,46,22,25,47,20,9,29,2630,2472,5102,2734,2604,5338,2711,2683,5394
104011081,49,3,51,54,23,30,53,3,0,3,0,3,3,0,0,0,28,38,66,13,61,74,33,36,69,287,271,558,477,397,874,451,373,824,17,26,43,20,21,41,14,11,25,2195,2161,4356,2264,2284,4548,2042,2121,4163
104011082,49,15,39,54,26,37,63,0,0,0,0,0,0,0,0,0,23,39,62,15,42,57,26,45,71,264,296,560,482,449,931,458,526,984,35,47,82,27,28,55,29,40,69,1759,1807,3566,1871,1945,3816,1894,2148,4042
104021083,39,4,33,37,7,14,21,0,0,0,0,0,0,0,0,0,16,37,53,7,33,40,10,18,28,91,93,184,219,240,459,105,118,223,8,11,19,20,19,39,14,20,34,860,872,1732,948,1060,2008,851,930,1781
104021084,82,29,63,92,21,50,71,0,0,0,0,0,0,0,0,0,32,75,107,39,78,117,24,69,93,307,286,593,579,569,1148,605,669,1274,58,67,125,36,50,86,81,104,185,2055,2173,4228,2346,2554,4900,2414,2727,5141
104021085,47,17,54,71,18,39,57,0,0,0,0,0,0,0,0,0,32,35,67,27,62,89,28,54,82,232,261,493,417,399,816,444,470,914,64,38,102,42,67,109,37,51,88,1179,1271,2450,1335,1419,2754,1455,1634,3089
104021086,19,4,3,7,3,6,9,0,0,0,0,0,0,0,0,0,3,19,22,4,8,12,6,14,20,68,62,130,127,108,235,103,83,186,0,4,4,4,9,13,5,5,10,553,581,1134,623,629,1252,539,582,1121
104021087,24,4,16,20,3,10,13,3,0,3,0,3,3,0,0,0,7,23,30,4,19,23,6,13,19,82,65,147,107,86,193,108,97,205,6,3,9,5,13,18,9,9,18,454,469,923,482,465,947,432,446,878
104021088,46,7,25,32,8,15,23,0,3,3,0,0,0,0,0,0,21,28,49,10,28,38,13,20,33,114,105,219,227,250,477,237,196,433,25,46,71,44,52,96,32,42,74,1127,1164,2291,1172,1271,2443,1192,1267,2459
104021089,76,14,55,69,23,63,86,0,0,0,3,0,3,0,3,3,35,65,100,20,65,85,30,88,118,210,259,469,537,575,1112,486,518,1004,42,65,107,42,34,76,28,43,71,2607,2784,5391,2865,3075,5940,2711,2972,5683
104021090,13,5,8,13,0,13,13,0,0,0,0,0,0,0,0,0,4,9,13,5,11,16,0,13,13,83,89,172,130,150,280,122,121,243,6,9,15,3,5,8,7,8,15,644,657,1301,534,609,1143,575,629,1204
104021091,43,10,24,34,11,35,46,0,0,0,0,3,3,0,3,3,12,37,49,13,32,45,19,43,62,162,174,336,323,341,664,353,324,677,20,20,40,16,13,29,30,42,72,1460,1519,2979,1543,1562,3105,1575,1661,3236
105011092,20,3,5,8,0,6,6,0,0,0,0,0,0,0,0,0,14,20,34,6,5,11,8,6,14,241,160,401,320,243,563,314,276,590,4,7,11,16,14,30,17,13,30,839,768,1607,809,744,1553,707,722,1429
105011093,17,4,9,13,5,11,16,0,0,0,0,0,0,0,0,0,6,14,20,7,13,20,5,11,16,129,106,235,345,228,573,294,227,521,11,5,16,3,3,6,15,10,25,751,786,1537,857,740,1597,785,714,1499
105011094,9,0,3,3,10,4,14,0,0,0,0,0,0,0,0,0,3,6,9,3,3,6,10,4,14,100,98,198,148,147,295,191,171,362,16,16,32,5,5,10,7,5,12,633,704,1337,585,672,1257,563,625,1188
105011095,9,4,6,10,4,9,13,0,0,0,0,0,0,0,0,0,3,6,9,4,6,10,4,9,13,108,82,190,165,156,321,250,218,468,5,0,5,3,7,10,12,10,22,720,743,1463,690,700,1390,755,796,1551
105011096,17,0,17,17,6,11,17,0,0,0,3,0,3,0,0,0,9,18,27,8,21,29,9,14,23,445,299,744,506,339,845,458,347,805,15,16,31,16,21,37,31,12,43,1236,1149,2385,1139,1001,2140,1047,974,2021
105021097,105,14,48,62,22,46,68,3,0,3,0,0,0,0,3,3,56,75,131,21,62,83,29,67,96,520,544,1064,894,924,1818,926,938,1864,49,40,89,21,23,44,29,19,48,2927,2910,5837,2793,2915,5708,2665,2835,5500
105021098,10,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,11,12,23,6,10,16,3,5,8,254,141,395,176,116,292,176,84,260,9,6,15,16,19,35,27,23,50,552,413,965,404,386,790,433,382,815
105031099,21,7,19,26,11,15,26,0,0,0,0,0,0,0,0,0,7,17,24,10,23,33,15,21,36,246,266,512,303,279,582,346,282,628,15,27,42,7,9,16,16,14,30,1336,1428,2764,1215,1235,2450,1229,1166,2395
105031100,46,11,14,25,17,30,47,0,0,0,0,0,0,3,3,6,16,30,46,11,19,30,23,39,62,227,246,473,429,442,871,379,383,762,9,15,24,12,7,19,21,19,40,1775,1893,3668,1786,1878,3664,1644,1786,3430
105031101,74,20,34,54,11,34,45,0,0,0,0,3,3,5,3,8,34,51,85,26,41,67,20,44,64,292,323,615,720,649,1369,570,505,1075,23,18,41,17,18,35,15,27,42,2080,2160,4240,2371,2462,4833,2288,2475,4763
105031102,24,10,15,25,7,23,30,3,0,3,0,0,0,0,0,0,20,27,47,16,23,39,14,27,41,200,198,398,371,467,838,274,271,545,4,11,15,11,5,16,11,4,15,1083,1176,2259,1230,1305,2535,1261,1196,2457
105031103,18,4,12,16,8,17,25,0,0,0,3,0,3,0,0,0,4,14,18,7,15,22,12,20,32,67,72,139,205,183,388,191,171,362,3,13,16,0,12,12,3,3,6,640,704,1344,810,807,1617,778,802,1580
105031104,11,3,4,7,3,8,11,0,0,0,0,0,0,0,0,0,5,6,11,3,8,11,6,8,14,102,112,214,154,189,343,165,188,353,3,0,3,0,0,0,4,0,4,627,737,1364,624,730,1354,574,673,1247
105031105,18,5,11,16,10,14,24,0,0,0,0,3,3,0,0,0,8,19,27,5,14,19,10,19,29,135,130,265,226,231,457,194,234,428,8,3,11,9,5,14,7,6,13,974,969,1943,934,980,1914,914,973,1887
