region_id,C01_CF_1F1NW_800_999,C01_CF_1F1NW_1000_1499,C01_CF_1F1NW_1500_1999,C01_CF_1F1NW_2000_2499,C01_CF_1F1NW_2500_2999,C01_CF_1F1NW_3000mo,C01_CF_1F1NW_Ns,C01_CF_1F1NW_Tot,C01_CF_1P1NW_N,C01_CF_1P1NW_1_199,C01_CF_1P1NW_200_399,C01_CF_1P1NW_400_599,C01_CF_1P1NW_600_799,C01_CF_1P1NW_800_999,C01_CF_1P1NW_1000_1499,C01_CF_1P1NW_1500_1999,C01_CF_1P1NW_2000_2499,C01_CF_1P1NW_2500_2999,C01_CF_1P1NW_3000_mr,C01_CF_1P1NW_Ns,C01_CF_1P1NW_T,C01_CF_1A1NW_N,C01_CF_1A1NW__1_199,C01_CF_1A1NW_200_399,C01_CF_1A1NW_400_599,C01_CF_1A1NW_600_799,C01_CF_1A1NW_800_999,C01_CF_1A1NW_1000_1499,C01_CF_1A1NW_1500_1999,C01_CF_1A1NW_2000_2499,C01_CF_1A1NW_2500_2999,C01_CF_1A1NW_3000m,C01_CF_1A1NW_Ns,C01_CF_1A1NW_T,C01_CF_BA_N,C01_CF_BA_1_199,C01_CF_BA_200_399,C01_CF_BA_400_599,C01_CF_BA_600_799,C01_CF_BA_800_999,C01_CF_BA_1000_1499,C01_CF_BA_1500_1999,C01_CF_BA_2000_2499,C01_CF_BA_2500_2999,C01_CF_BA_3000_more,C01_CF_BA_Ns,C01_fc_BA_Tot,C01_CF_BNW_N,C01_CF_BNW_1_199,C01_CF_BNW_200_399,C01_CF_BNW_400_599,C01_CF_BNW_600_799,C01_CF_BNW_800_999,C01_CF_BNW_1000_1499,C01_CF_BNW_1500_1999,C01_CF_BNW_2000_2499,C01_CF_BNW_2500_2999,C01_CF_BNW_3000_more,C01_CF_BNW_Ns,C01_CF_BNW_Tot,C01_CF_LFns_N,C01_CF_LFns_1_199,C01_CF_LFns_200_399,C01_CF_LFns_400_599,C01_CF_LFns_600_799,C01_CF_LFns_800_999,C01_CF_LFns_1000_1499,C01_CF_LFns_1500_1999,C01_CF_LFns_2000_2499,C01_CF_LFns_2500_2999,C01_CF_LFns_3000_more,C01_CF_LFns_Ns,C01_CF_LFns_Tot,C01_CF_Tot_N,C01_CF_Tot_1_199,C01_CF_Tot_200_399,C01_CF_Tot_400_599,C01_CF_Tot_600_799,C01_CF_Tot_800_999,C01_CF_Tot_1000_1499,C01_CF_Tot_1500_1999,C01_CF_Tot_2000_2499,C01_CF_Tot_2500_2999,C01_CF_Tot_3000_more,C01_CF_TFI_Ns,C01_CF_T_T,C01_1PF_F_N,C01_1PF_F_1_199,C01_1PF_F_200_399,C01_1PF_F_400_599,C01_1PF_F_600_799,C01_1PF_F_800_999,C01_1PF_F_1000_1499,C01_1PF_F_1500_1999,C01_1PF_F_2000_2499,C01_1PF_F_2500_2999,C01_1PF_F_3000_more,C01_1PF_F_Ns,C01_1PF_F_T,C01_1PF_P_N,C01_1PF_P_1_199,C01_1PF_P_200_399,C01_1PF_P_400_599,C01_1PF_P_600_799,C01_1PF_P_800_999,C01_1PF_P_1000_1499,C01_1PF_P_1500_1999,C01_1PF_P_2000_2499,C01_1PF_P_2500_2999,C01_1PF_P_3000_more,C01_1PF_P_Ns,C01_1PF_P_T,C01_1PF_A_N,C01_1PF_A_1_199,C01_1PF_A_200_399,C01_1PF_A_400_599,C01_1PF_A_600_799,C01_1PF_A_800_999,C01_1PF_A_1000_1499,C01_1PF_A_1500_1999,C01_1PF_A_2000_2499,C01_1PF_A_2500_2999,C01_1PF_A_3000_more,C01_1PF_A_Ns,C01_1PF_A_T,C01_1PF_U_N,C01_1PF_U_1_199,C01_1PF_U_200_399,C01_1PF_U_400_599,C01_1PF_U_600_799,C01_1PF_U_800_999,C01_1PF_U_1000_1499,C01_1PF_U_1500_1999,C01_1PF_U_2000_2499,C01_1PF_U_2500_2999,C01_1PF_U_3000_more,C01_1PF_U_Ns,C01_1PF_U_T,C01_1PF_N_lf_Fi_N,C01_1PF_N_lf_Fi_1_199,C01_1PF_N_lf_Fi_200_399,C01_1PF_N_lf_Fi_400_599,C01_1PF_N_lf_Fi_600_799,C01_1PF_N_lf_Fi_800_999,C01_1PF_N_lf_Fi_1000_1499,C01_1PF_N_lf_Fi_1500_1999,C01_1PF_N_lf_Fi_2000_2499,C01_1PF_N_lf_Fi_2500_2999,C01_1PF_N_lf_Fi_3000_more,C01_1PF_N_lf_Fi_Ns,C01_1PF_N_the_lf_Tot,C01_1PF_LFns_N,C01_1PF_LFns_1_199,C01_1PF_LFns_200_399,C01_1PF_LFns_400_599,C01_1PF_LFns_600_799,C01_1PF_LFns_800_999,C01_1PF_LFns_1000_1499,C01_1PF_LFns_1500_1999,C01_1PF_LFns_2000_2499,C01_1PF_LFns_2500_2999,C01_1PF_LFns_3000mo,C01_1PF_LFns_Ns,C01_1PF_LF_NS_T,C01_1PF_TFI_N,C01_1PF_TFI_1_199,C01_1PF_TFI_200_399,C01_1PF_TFI_400_599,C01_1PF_TFI_600_799,C01_1PF_TFI_800_999,C01_1PF_T_Fi_1000_1499,C01_1PF_T_Fi_1500_1999,C01_1PF_T_Fi_2000_2499,C01_1PF_T_Fi_2500_2999,C01_1PF_TFI_3000_mr,C01_One_par_f_TFI_Ns,C01_One_parent_f_T_T,C01_TFI_N,C01_TFI_1_199,C01_TFI_200_399,C01_TFI_400_599,C01_TFI_600_799,C01_TFI_800_999,C01_TFI_1000_1499,C01_TFI_1500_1999,C01_TFI_2000_2499,C01_TFI_2500_2999,C01_TFI_3000_more,C01_TFI_Ns,C01_T_T,C06_CFNC_BF_N,C06_CFNC_BF_1_199,C06_CFNC_BF_200_399,C06_CFNC_BF_400_599,C06_CFNC_BF_600_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999
101011001,87,113,37,11,3,3,46,429,0,0,8,22,25,14,19,5,3,0,0,6,102,0,0,0,6,12,5,13,3,0,0,0,3,42,0,0,0,0,3,5,3,8,0,3,0,6,28,0,0,30,55,41,23,26,4,0,3,0,24,206,0,0,0,3,0,3,0,0,0,0,0,102,108,3,0,42,151,258,301,643,357,151,39,16,313,2274,0,0,10,43,45,38,43,13,0,0,0,15,207,0,5,54,64,15,21,10,0,0,0,0,16,185,0,0,8,4,5,3,6,0,0,0,0,0,26,0,6,45,23,3,0,3,0,0,0,0,4,84,3,24,182,143,51,38,26,6,0,0,0,55,528,0,3,0,3,0,0,3,0,0,0,0,5,14,3,38,299,280,119,100,91,19,0,0,0,95,1044,18,46,740,722,644,597,1062,542,218,59,29,605,5282,0,0,3,5,8,15,133,91,64,31
101011002,51,76,17,5,0,0,18,276,0,0,0,15,11,6,4,0,3,0,0,7,46,0,0,0,4,7,5,8,0,3,0,0,3,30,0,0,0,3,0,3,5,3,3,3,0,7,27,3,0,10,29,19,10,22,3,0,0,0,20,116,0,0,0,0,3,0,0,0,0,0,0,75,78,10,3,30,128,173,165,308,135,71,30,13,233,1299,0,0,4,13,12,10,8,5,0,0,0,9,61,0,3,15,25,10,6,6,0,0,0,0,3,68,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,10,0,0,0,0,0,0,0,0,0,10,3,5,46,40,17,6,10,0,0,0,0,19,146,0,0,0,0,0,0,0,0,3,0,0,5,8,3,8,78,78,39,22,24,5,3,0,0,39,299,32,34,369,399,373,298,495,237,119,46,25,411,2838,10,6,4,12,20,15,72,59,38,27
101011003,25,30,14,3,0,0,4,108,0,0,0,5,7,5,7,3,0,0,0,3,30,0,0,0,0,3,0,3,0,3,0,0,0,9,0,0,0,0,0,0,3,4,0,0,0,3,10,0,3,9,14,3,6,6,0,0,0,0,8,49,0,0,0,0,0,0,0,0,0,0,0,33,33,0,3,18,38,69,87,182,88,38,10,6,89,628,0,0,3,8,9,8,8,3,3,0,0,8,50,0,0,15,11,3,6,3,0,0,0,0,4,42,0,0,0,0,3,0,3,0,0,0,0,3,9,0,0,7,0,0,0,0,0,0,0,0,3,10,3,7,35,21,14,3,6,0,3,0,0,6,98,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,60,40,29,17,20,3,6,0,0,27,212,14,13,168,167,175,161,293,134,65,19,11,171,1391,3,0,4,0,3,3,38,33,26,14
101011004,35,45,33,8,4,3,23,215,0,0,3,11,12,7,9,3,0,0,0,4,49,0,0,0,0,4,5,0,0,3,0,0,0,12,0,0,0,0,0,0,3,3,3,0,0,4,13,0,3,9,10,9,6,4,4,0,0,0,5,50,0,0,0,0,0,0,0,0,0,0,0,67,67,3,6,22,71,106,95,214,183,117,63,43,185,1108,0,0,3,7,9,8,10,10,3,3,0,6,59,0,3,8,13,8,3,4,3,3,0,0,4,49,0,0,3,0,3,0,0,0,0,0,0,0,6,0,3,6,3,0,3,3,0,0,0,0,0,18,3,4,26,20,6,0,5,0,0,3,0,6,73,0,0,0,0,0,0,0,0,0,0,0,3,3,3,10,46,43,26,14,22,13,6,6,0,19,208,15,26,161,211,246,200,406,312,212,109,62,279,2239,7,3,0,14,14,9,70,42,68,23
101011005,57,45,12,6,0,0,22,238,0,3,5,16,28,7,5,0,0,0,0,7,71,0,0,3,3,9,4,4,0,0,0,0,5,28,0,0,0,0,3,3,3,3,0,0,0,3,15,0,0,22,32,26,14,8,3,0,0,0,12,117,0,0,0,3,0,0,0,0,0,0,0,61,64,0,6,33,106,201,171,276,107,49,16,13,164,1142,0,0,0,6,15,13,11,3,0,0,0,9,57,0,3,21,29,8,0,3,0,0,0,0,5,69,0,0,3,0,3,3,0,0,0,0,0,0,9,0,6,20,11,0,0,0,0,0,0,0,3,40,5,11,84,55,20,13,7,0,0,0,0,20,215,0,0,0,0,0,0,0,0,0,0,0,6,6,5,20,128,101,46,29,21,3,0,0,0,43,396,8,33,396,389,370,296,419,156,76,19,16,320,2498,0,0,0,8,18,6,80,40,19,10
101011006,39,35,8,4,3,0,21,208,0,0,4,15,12,5,6,3,0,0,0,6,51,0,0,0,6,3,0,4,0,0,0,0,6,19,0,0,0,0,0,0,3,3,3,0,0,3,12,3,3,13,29,20,12,6,3,0,0,0,15,104,0,0,0,0,0,0,0,0,0,0,0,34,34,6,6,29,111,168,132,164,83,40,10,15,151,915,3,0,3,17,16,10,4,0,3,0,0,7,63,0,3,6,12,6,0,3,0,0,0,0,4,34,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,7,3,0,3,0,0,0,0,0,0,16,0,12,56,23,12,5,4,0,0,0,0,11,123,0,0,0,0,0,0,0,0,0,0,0,3,3,6,15,72,58,34,18,11,0,3,0,0,25,242,16,37,301,311,302,218,286,143,64,13,25,273,1989,12,3,3,7,12,11,70,25,14,7
101021007,3,7,3,3,0,0,5,36,0,0,4,4,3,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,3,4,3,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,14,14,3,0,12,25,29,23,34,17,13,0,3,51,210,0,3,0,3,8,0,0,0,0,0,0,4,18,0,0,7,6,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,7,14,7,0,0,3,0,0,0,0,8,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,19,8,0,3,0,0,0,0,12,73,9,22,99,86,92,47,75,31,21,0,9,93,584,4,0,5,8,6,0,13,11,10,3
101021008,47,72,32,10,3,0,34,247,0,0,5,15,13,9,6,6,0,0,0,7,61,0,0,0,3,8,0,3,4,0,0,0,4,22,0,0,0,0,0,0,4,5,0,0,0,6,15,3,0,14,28,20,14,20,4,0,0,0,17,120,0,0,0,0,3,0,0,3,0,0,0,56,62,9,0,25,70,123,148,334,236,91,38,17,199,1290,0,0,3,18,22,24,26,12,5,0,0,11,121,0,3,19,29,9,5,4,0,0,0,0,7,76,0,0,0,3,0,4,3,0,0,0,0,4,14,3,4,9,10,0,0,0,0,0,0,0,0,26,0,10,91,49,16,12,7,5,0,3,0,24,217,0,0,0,0,0,0,0,0,0,0,0,7,7,3,17,122,109,47,45,40,17,5,3,0,53,461,12,23,267,269,254,266,522,325,132,55,17,310,2452,0,0,0,0,0,4,52,58,56,33
101021009,50,52,24,3,3,3,11,193,0,0,3,7,9,7,6,4,0,0,0,5,41,0,0,0,4,3,6,0,0,0,0,0,5,18,0,0,0,3,0,3,3,0,0,0,0,3,12,0,3,10,27,8,19,20,10,5,3,0,11,116,0,0,0,0,0,0,0,0,0,0,0,46,46,0,3,13,67,84,124,223,171,63,25,19,120,912,0,0,5,13,25,20,21,4,3,0,0,5,96,3,0,17,31,8,7,4,0,0,0,0,3,73,0,0,0,3,5,3,4,3,0,0,0,0,18,0,0,15,3,0,0,0,0,0,0,0,0,18,3,6,58,36,24,17,19,5,0,0,0,25,193,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,95,86,62,47,48,12,3,0,0,36,401,6,12,279,260,261,242,424,256,101,33,19,215,2108,0,0,0,0,0,5,86,63,53,27
101021010,18,22,6,3,3,0,9,77,0,0,0,5,3,0,0,3,0,0,0,0,11,0,0,0,3,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,3,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,16,16,3,0,7,18,29,43,79,53,38,20,11,47,348,0,0,0,9,14,6,12,3,0,0,0,4,48,0,0,4,5,3,0,3,0,0,0,0,3,18,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,8,3,0,0,0,0,0,0,0,0,11,0,3,31,14,5,4,5,3,0,0,0,7,72,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,43,31,22,13,20,6,0,0,0,17,155,3,3,95,78,85,95,177,118,63,29,24,90,860,0,0,0,3,0,0,35,42,24,17
