region_id,Med_age_persns_C2001,Med_age_persns_C2006,Med_age_persns_C2011,Med_mortg_rep_mon_C2001,Med_mortg_rep_mon_C2006,Med_mortg_rep_mon_C2011,Med_person_inc_we_C2001,Med_person_inc_we_C2006,Med_person_inc_we_C2011,Med_rent_weekly_C2001,Med_rent_weekly_C2006,Med_rent_weekly_C2011,Med_Famly_inc_we_C2001,Med_Famly_inc_we_C2006,Med_Famly_inc_we_C2011,Avg_num_p_per_brm_C2001,Avg_num_p_per_brm_C2006,Avg_num_p_per_brm_C2011,Med_tot_hh_inc_wee_C2001,Med_tot_hh_inc_wee_C2006,Med_tot_hh_inc_wee_C2011,Average_hh_size_C2001,Average_hh_size_C2006,Average_hh_size_C2011
102011043,38,39,41,1000,1450,1753,359,413,492,170,210,275,917,1132,1308,1.1,1.1,1.1,763,908,1008,2.7,2.5,2.5
102021044,39,41,41,995,1473,1766,295,375,471,165,200,270,771,1022,1209,1.1,1.1,1.1,620,780,951,2.5,2.5,2.5
102021045,31,31,32,900,1408,1636,318,395,472,170,213,280,738,938,1137,1.1,1.1,1.1,668,849,1023,2.8,2.9,2.9
102021046,40,42,43,867,1300,1700,279,346,410,150,185,245,663,859,986,1.1,1.1,1.1,527,651,786,2.4,2.3,2.3
102021047,35,37,38,1000,1493,1842,358,438,528,185,230,300,910,1157,1388,1.1,1.1,1.1,805,1028,1190,2.8,2.8,2.8
102021048,38,40,41,867,1300,1600,290,357,422,160,190,250,711,905,1059,1.1,1.1,1.1,573,689,831,2.5,2.4,2.4
102021049,36,38,42,1083,1800,2392,437,499,604,130,190,235,1128,1266,1803,1.1,1.1,1.1,1027,1189,1608,3.0,3.0,2.9
102021050,36,41,44,867,1300,1600,296,347,413,150,195,260,712,838,951,1.1,1.1,1.1,591,675,764,2.6,2.4,2.3
102021051,32,34,37,1092,1600,1967,447,513,581,180,210,265,1061,1320,1593,1.1,1.1,1.1,952,1174,1366,2.9,2.8,2.8
102021052,38,40,40,893,1300,1647,285,374,453,155,195,260,666,913,1105,1.1,1.1,1.1,580,749,937,2.5,2.5,2.5
102021053,43,44,42,1005,1434,1800,285,365,458,150,190,260,650,865,962,1.1,1.1,1.1,499,623,763,2.1,2.1,2.2
102021054,45,46,47,932,1500,1651,277,349,428,150,180,240,662,830,1007,1.1,1.1,1.1,506,620,740,2.2,2.2,2.2
102021055,30,34,35,1264,1636,1842,421,466,553,200,228,303,965,1161,1366,1.1,1.1,1.1,900,1068,1208,2.8,2.8,2.8
102021056,36,35,36,1294,1887,2167,347,446,540,180,280,370,909,1195,1494,1.1,1.1,1.1,812,1121,1391,2.8,3.0,3.0
102021057,35,36,38,910,1387,1603,295,355,432,135,175,228,750,938,1073,1.1,1.1,1.1,620,708,847,2.6,2.5,2.5
103011058,31,32,33,867,1213,1600,330,391,514,140,175,220,949,1158,1403,1.1,1.1,1.1,731,898,1067,2.5,2.4,2.4
103011059,33,33,35,919,1400,1733,377,457,574,120,180,230,979,1231,1503,1.1,1.1,1.1,853,1103,1303,2.9,2.8,2.8
103011060,38,40,42,867,1300,1588,369,447,550,80,110,145,923,1181,1445,1.1,1.1,1.1,787,1018,1196,2.8,2.7,2.6
103011061,35,37,40,867,1127,1517,350,437,518,100,150,170,834,1107,1211,1.1,1.1,1.1,732,893,959,2.7,2.5,2.4
103021062,37,40,41,633,737,823,319,360,447,70,85,110,731,871,977,1.1,1.1,1.1,628,703,840,2.6,2.5,2.4
103021063,37,40,43,650,975,1148,316,368,417,100,135,160,729,920,1004,1.1,1.1,1.1,592,698,771,2.5,2.4,2.3
103021064,40,43,47,700,867,1083,292,342,408,80,105,135,694,837,992,1.1,1.1,1.1,585,677,822,2.5,2.5,2.4
103021065,38,40,42,668,867,1127,303,364,459,90,115,150,722,891,1016,1.1,1.1,1.1,582,692,825,2.5,2.4,2.4
103021066,41,44,47,550,790,867,281,329,381,65,80,110,668,781,869,1.1,1.1,1.1,524,598,721,2.5,2.3,2.3
103021067,35,37,38,737,1000,1387,307,376,501,100,130,160,784,1015,1194,1.1,1.1,1.1,636,741,951,2.5,2.5,2.5
103021068,38,42,45,500,780,910,283,318,385,67,80,100,670,790,934,1.1,1.1,1.1,570,637,757,2.7,2.5,2.4
103021069,39,41,41,563,819,1080,315,380,470,70,105,133,733,958,1069,1.1,1.1,1.1,611,732,884,2.6,2.5,2.4
103031070,37,40,41,758,1083,1346,292,352,439,110,140,175,800,980,1123,1.1,1.1,1.1,610,705,831,2.5,2.3,2.3
103031071,37,41,42,780,1170,1528,305,365,480,100,122,160,862,1092,1296,1.1,1.1,1.1,700,851,992,2.7,2.6,2.5
103031072,35,37,38,850,1179,1733,346,405,528,134,170,240,818,1038,1379,1.1,1.1,1.1,653,784,1067,2.5,2.4,2.5
103031073,42,44,46,650,910,1083,259,312,370,83,110,150,642,761,925,1.1,1.1,1.1,517,610,703,2.4,2.3,2.2
103031074,39,43,44,715,997,1304,284,334,407,95,120,150,703,845,1063,1.1,1.1,1.1,590,690,875,2.6,2.5,2.5
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,37,39,40,715,1083,1430,330,392,539,110,140,165,859,1078,1378,1.1,1.1,1.1,702,858,1087,2.6,2.6,2.5
103041077,35,37,38,815,1100,1477,349,416,542,135,160,210,875,1076,1286,1.1,1.1,1.1,687,799,992,2.4,2.3,2.3
103041078,31,33,32,895,1350,1800,398,488,651,150,185,270,1002,1234,1687,1.1,1.1,1.1,875,1089,1441,2.8,2.7,2.7
103041079,38,39,40,867,1251,1517,372,465,579,90,120,150,917,1165,1451,1.1,1.1,1.1,786,1029,1217,2.8,2.7,2.7
104011080,38,41,41,689,950,1300,286,359,429,120,150,205,684,857,981,1.1,1.1,1.1,551,660,789,2.4,2.4,2.4
104011081,39,42,45,650,867,1300,255,316,380,100,130,180,607,792,927,1.2,1.1,1.1,536,691,798,2.7,2.6,2.5
104011082,47,50,52,737,1083,1441,265,328,393,133,170,240,587,744,873,1.1,1.1,1.1,507,633,742,2.3,2.3,2.2
104021083,38,41,42,697,1083,1300,275,357,436,150,190,255,604,838,968,1.1,1.1,1.1,536,687,851,2.6,2.5,2.5
104021084,39,41,42,800,1200,1610,296,365,470,135,180,250,690,885,1078,1.1,1.1,1.1,566,694,862,2.4,2.4,2.3
104021085,41,43,43,800,1138,1600,293,354,472,130,180,250,677,875,1084,1.1,1.1,1.1,532,649,841,2.2,2.2,2.2
104021086,36,38,41,780,1127,1517,290,366,472,130,160,250,675,946,1181,1.2,1.1,1.1,610,790,1025,2.9,2.8,2.7
104021087,40,43,47,600,750,1018,258,305,378,80,120,150,596,732,857,1.2,1.1,1.1,495,579,688,2.5,2.3,2.2
104021088,39,41,42,867,1322,1733,371,463,562,170,240,330,820,1121,1354,1.1,1.1,1.1,751,1027,1223,2.7,2.7,2.7
104021089,37,40,42,864,1192,1600,291,370,464,140,185,250,685,934,1096,1.1,1.1,1.1,586,742,894,2.6,2.6,2.5
104021090,44,49,50,800,1083,1359,261,323,406,129,170,230,592,754,928,1.1,1.1,1.1,497,592,767,2.4,2.2,2.3
104021091,42,44,45,693,953,1500,258,327,430,130,180,260,586,775,961,1.1,1.1,1.1,516,647,840,2.6,2.5,2.5
105011092,31,34,38,560,649,888,348,379,515,70,90,90,764,917,1089,1.2,1.2,1.2,681,790,947,2.9,2.8,2.6
105011093,32,36,37,672,979,1300,370,466,612,80,120,143,960,1264,1581,1.1,1.1,1.1,800,1074,1239,2.6,2.5,2.4
105011094,35,39,41,595,600,780,306,373,458,70,90,120,670,877,1022,1.1,1.1,1.1,574,709,827,2.7,2.5,2.5
105011095,36,39,40,628,812,1000,342,388,501,85,100,130,752,943,1130,1.1,1.1,1.1,625,714,879,2.6,2.5,2.4
105011096,37,41,43,600,607,810,277,324,390,70,70,100,624,733,937,1.2,1.2,1.1,511,575,717,2.5,2.4,2.3
105021097,40,42,44,464,650,958,266,336,422,95,110,150,647,832,994,1.1,1.1,1.1,516,636,793,2.3,2.3,2.2
105021098,37,41,41,510,775,300,328,354,479,45,50,56,639,744,934,1.1,1.1,1.1,543,645,847,2.5,2.4,2.4
105031099,40,43,45,563,758,867,269,323,385,75,100,120,638,762,877,1.1,1.1,1.1,528,616,695,2.5,2.4,2.4
105031100,30,33,34,880,1204,1517,421,478,575,145,165,200,958,1156,1378,1.1,1.1,1.1,840,1038,1151,2.9,2.8,2.7
105031101,34,36,37,867,1127,1517,393,464,582,135,165,200,898,1123,1347,1.1,1.1,1.1,725,916,1038,2.5,2.5,2.4
105031102,32,34,35,758,1083,1322,338,419,572,105,135,185,743,994,1233,1.1,1.1,1.1,662,799,1052,2.8,2.7,2.6
105031103,38,39,42,867,1170,1538,353,463,567,92,115,175,877,1149,1385,1.1,1.1,1.1,803,1093,1207,2.9,2.9,2.7
105031104,40,42,45,607,845,953,275,355,422,75,100,120,674,862,943,1.1,1.1,1.1,553,704,782,2.6,2.5,2.4
105031105,36,38,39,650,867,1083,327,393,490,90,110,145,745,960,1082,1.1,1.1,1.1,622,734,853,2.6,2.6,2.5
105031106,39,40,41,609,900,1157,273,341,403,85,105,131,637,805,941,1.1,1.1,1.1,525,643,765,2.5,2.5,2.4
106011107,35,37,36,867,1300,1798,369,460,618,130,185,290,965,1248,1697,1.1,1.1,1.1,851,1137,1542,2.8,2.8,2.8
106011108,36,37,37,673,1200,1517,280,346,443,120,160,225,752,966,1176,1.1,1.1,1.1,588,740,933,2.6,2.6,2.5
106011109,37,39,41,772,1296,1634,309,378,488,125,150,210,783,1061,1326,1.2,1.1,1.1,683,920,1149,2.7,2.7,2.7
106011110,39,41,44,800,1224,1637,302,384,483,110,150,180,772,1065,1280,1.1,1.1,1.1,648,877,1008,2.6,2.6,2.5
106011111,35,36,37,650,1083,1471,271,348,451,115,150,220,721,951,1181,1.1,1.1,1.1,579,735,974,2.6,2.6,2.6
106011112,32,33,33,953,1400,1993,383,488,686,135,180,280,1092,1429,1975,1.1,1.1,1.1,947,1249,1706,2.8,2.8,2.7
106011113,33,36,40,953,1430,2000,413,506,598,105,140,200,1044,1383,1792,1.1,1.1,1.1,938,1244,1599,2.9,2.8,2.8
106021114,38,39,40,680,1200,1543,277,372,496,130,150,250,715,1067,1337,1.2,1.1,1.1,541,790,1041,2.4,2.5,2.4
106021115,34,35,36,867,1300,1733,335,424,557,130,175,255,898,1170,1510,1.1,1.1,1.1,728,986,1208,2.6,2.6,2.6
106021116,37,38,39,1000,1500,1970,393,485,670,155,210,310,1125,1423,1995,1.1,1.1,1.0,1004,1261,1737,2.8,2.8,2.8
106021117,34,33,34,834,1300,1744,299,409,541,130,180,270,804,1120,1509,1.1,1.1,1.1,682,984,1277,2.7,2.7,2.7
106021118,30,32,34,867,1310,1800,389,497,649,150,200,263,1050,1332,1741,1.1,1.1,1.1,972,1243,1626,3.1,3.0,3.0
106031119,36,39,40,982,1400,1900,309,384,470,170,220,295,769,1019,1195,1.1,1.1,1.1,653,830,975,2.6,2.6,2.6
106031120,42,44,44,754,1127,1500,278,348,430,145,190,250,675,798,1002,1.1,1.1,1.1,578,690,862,2.5,2.4,2.4
106031121,44,47,49,962,1300,1733,303,387,483,160,200,280,723,992,1133,1.1,1.0,1.0,598,763,899,2.3,2.3,2.3
106031122,32,34,36,800,1148,1517,303,366,487,120,150,220,755,944,1199,1.1,1.1,1.1,654,784,987,2.7,2.6,2.6
106031123,35,36,39,997,1419,1842,418,541,630,145,185,245,1104,1498,1819,1.1,1.1,1.1,1041,1443,1765,3.2,3.2,3.2
106031124,51,55,57,850,1127,1600,266,350,423,140,190,250,576,746,865,1.1,1.0,1.0,507,649,765,2.1,2.1,2.1
106031125,32,35,37,867,1343,1733,371,444,562,140,190,250,914,1129,1443,1.1,1.1,1.1,841,1040,1270,2.9,2.8,2.8
106041126,32,33,33,867,1300,1733,361,475,654,120,160,240,969,1252,1735,1.1,1.1,1.1,820,1091,1428,2.7,2.6,2.5
106041127,33,36,37,867,1200,1733,391,454,629,90,120,180,960,1179,1620,1.1,1.1,1.1,839,1020,1395,2.7,2.6,2.6
106041128,37,38,38,867,1300,1759,363,458,603,115,150,200,882,1160,1562,1.1,1.1,1.1,697,925,1142,2.4,2.4,2.5
106041129,38,40,40,715,1083,1500,325,428,535,75,100,138,772,1065,1294,1.1,1.1,1.1,667,839,1029,2.5,2.5,2.4
107011130,39,41,41,823,1300,1647,248,296,374,100,135,180,677,813,978,1.1,1.1,1.1,541,629,785,2.6,2.5,2.5
107011131,36,39,39,867,1387,1733,313,371,463,135,175,240,850,1053,1224,1.1,1.1,1.1,738,872,1003,2.7,2.6,2.6
107011132,29,32,34,1129,1625,2000,463,518,586,188,250,330,1202,1405,1706,1.1,1.0,1.1,1165,1339,1634,3.2,3.2,3.1
107011133,0,0,38,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0
107011134,33,36,38,1035,1517,1842,362,423,515,111,160,210,1084,1326,1622,1.1,1.1,1.1,964,1150,1348,3.0,2.9,2.8
107021135,0,0,31,0,0,0,0,0,333,0,0,221,0,0,900,0,0,2.0,0,0,1375,0,0,1.0
107031136,30,31,33,1083,1625,1974,391,473,554,170,225,310,1075,1308,1611,1.1,1.1,1.1,1011,1221,1493,3.2,3.1,3.0
107031137,32,34,37,900,1322,1733,310,394,461,160,200,250,862,1063,1209,1.1,1.1,1.1,758,965,1028,2.9,2.7,2.7
107031138,43,45,48,1083,1500,2100,348,438,539,171,230,300,903,1141,1358,1.1,1.1,1.1,712,909,1047,2.5,2.4,2.3
107031139,36,40,41,1000,1365,1950,384,468,601,190,240,320,1088,1333,1683,1.1,1.1,1.1,988,1183,1475,2.9,2.8,2.7
107031140,39,42,45,1083,1400,1950,366,446,552,167,220,280,974,1252,1583,1.1,1.1,1.1,821,1087,1263,2.7,2.7,2.6
107031141,33,34,36,1148,1733,2167,389,478,575,180,250,340,1017,1294,1703,1.1,1.1,1.1,921,1175,1506,2.8,2.9,2.9
107031142,34,37,40,910,1417,1800,313,390,475,155,200,260,901,1134,1367,1.1,1.1,1.1,788,985,1132,2.9,2.7,2.7
107031143,36,39,40,867,1300,1700,279,334,390,120,160,215,750,894,1023,1.1,1.1,1.1,640,717,836,2.7,2.6,2.5
107041144,38,39,39,1100,1517,2000,300,374,461,135,180,255,903,1155,1431,1.1,1.1,1.1,695,884,1029,2.5,2.5,2.5
107041145,35,37,39,1000,1517,1950,302,373,464,125,160,220,806,1042,1277,1.1,1.1,1.1,644,763,937,2.5,2.4,2.4
107041146,37,37,37,1083,1517,2011,370,423,511,150,200,260,1090,1308,1626,1.1,1.1,1.1,902,1084,1254,2.7,2.6,2.7
107041147,31,34,36,1300,1860,2448,456,543,679,220,275,350,1279,1605,2057,1.1,1.1,1.1,1158,1445,1837,3.1,3.1,3.0
107041148,37,39,40,1300,1733,2167,426,534,681,200,260,350,1182,1529,2015,1.1,1.1,1.1,988,1258,1691,2.7,2.7,2.7
107041149,34,34,33,1000,1517,1798,316,397,487,145,190,270,876,1160,1383,1.1,1.1,1.1,639,821,988,2.1,2.1,2.2
107041150,36,37,39,1127,1625,2167,348,439,553,137,185,250,1005,1273,1656,1.1,1.1,1.1,797,1041,1284,2.6,2.6,2.6
108011151,40,44,45,650,1018,1300,273,332,399,100,135,180,678,840,1017,1.1,1.1,1.1,548,695,869,2.6,2.5,2.5
108011152,48,50,53,867,1300,1517,282,350,405,150,188,235,639,793,901,1.1,1.1,1.1,540,669,739,2.3,2.2,2.2
108011153,41,44,47,657,1040,1300,268,337,392,120,175,210,584,784,877,1.1,1.1,1.1,515,676,777,2.5,2.5,2.4
108011154,56,58,59,737,1170,1352,252,311,376,130,165,200,534,693,787,1.1,1.1,1.1,438,553,630,2.0,2.0,1.9
108021155,37,38,40,641,953,1300,264,325,389,100,140,180,608,767,904,1.1,1.1,1.1,511,629,750,2.6,2.5,2.5
108021156,40,44,47,650,867,1192,253,310,381,110,145,180,589,774,912,1.2,1.1,1.1,514,637,760,2.6,2.5,2.4
108021157,43,46,48,728,1083,1170,254,300,383,120,150,200,552,702,868,1.1,1.1,1.1,478,586,710,2.4,2.4,2.3
108021158,48,51,52,797,1000,1344,254,302,375,120,147,185,535,661,818,1.1,1.1,1.1,435,531,642,2.1,2.1,2.1
108021159,39,44,47,684,823,1144,250,287,378,110,140,178,571,706,890,1.2,1.1,1.1,504,588,757,2.7,2.5,2.5
108021160,50,53,54,867,1100,1408,263,327,389,140,180,230,560,712,874,1.1,1.1,1.1,500,632,740,2.3,2.2,2.2
108031161,45,45,46,866,1701,1040,483,566,671,115,150,100,850,1022,1347,1.1,1.2,1.2,759,1020,941,2.2,2.3,2.3
108041162,47,49,50,867,1170,1517,261,327,397,140,180,250,578,762,911,1.1,1.1,1.1,505,630,761,2.4,2.3,2.3
108041163,42,44,45,950,1300,1733,318,403,506,160,200,270,744,1017,1151,1.1,1.1,1.1,614,789,930,2.4,2.4,2.3
108041164,46,48,49,867,1300,1733,276,343,416,138,180,235,608,796,948,1.1,1.1,1.1,492,623,747,2.2,2.1,2.2
108041165,40,43,46,800,1083,1500,275,360,422,100,150,185,660,930,1033,1.1,1.1,1.1,575,756,902,2.7,2.6,2.5
108041166,39,41,42,800,1200,1571,286,361,437,135,180,240,714,914,1021,1.1,1.1,1.1,594,753,864,2.6,2.6,2.6
108051167,42,47,49,780,1083,1517,280,344,427,100,123,163,690,856,973,1.1,1.1,1.1,563,690,803,2.5,2.3,2.3
108051168,42,44,47,850,1300,1517,295,380,457,140,180,250,701,932,1042,1.1,1.1,1.1,602,765,892,2.5,2.5,2.4
108051169,39,42,44,719,1018,1300,281,338,391,110,145,190,653,788,907,1.1,1.1,1.1,535,634,732,2.4,2.4,2.3
108051170,42,45,50,667,1000,1300,255,308,375,110,150,195,603,747,885,1.1,1.1,1.1,520,630,762,2.6,2.5,2.4
108051171,39,41,44,704,1000,1300,277,338,396,120,150,200,655,815,965,1.1,1.1,1.1,548,668,767,2.6,2.5,2.4
109011172,32,34,34,823,1300,1600,399,524,624,130,175,240,1019,1303,1611,1.1,1.1,1.0,842,1122,1314,2.6,2.6,2.6
109011173,34,35,36,720,1040,1300,338,426,515,100,150,200,815,1081,1247,1.1,1.1,1.1,666,849,955,2.5,2.5,2.4
109011174,37,38,41,867,1120,1517,394,471,607,105,140,190,997,1237,1493,1.1,1.1,1.1,700,908,1016,2.3,2.3,2.2
109011175,38,40,42,700,997,1300,335,421,503,80,100,150,819,1079,1259,1.1,1.1,1.1,695,886,1010,2.7,2.6,2.6
109011176,34,36,38,693,1062,1300,349,419,496,115,150,180,816,1044,1111,1.1,1.1,1.1,648,782,842,2.4,2.4,2.2
109021177,37,40,45,602,650,1083,347,395,459,90,105,129,746,984,983,1.1,1.1,1.1,620,745,814,2.5,2.5,2.4
109021178,38,40,43,650,900,1200,323,381,453,100,110,150,773,1000,1109,1.1,1.1,1.1,629,799,892,2.6,2.6,2.5
109021179,36,40,42,600,650,867,347,398,523,80,80,120,726,938,1058,1.1,1.1,1.1,629,717,846,2.6,2.5,2.4
109031180,41,44,45,700,1000,1300,334,400,488,120,140,170,788,1045,1122,1.1,1.1,1.0,633,787,866,2.4,2.4,2.2
109031181,42,45,47,650,1001,1213,328,385,454,85,132,180,746,964,1020,1.1,1.1,1.1,630,753,864,2.5,2.4,2.4
109031182,37,41,44,693,867,1083,355,407,490,100,120,150,833,1022,1165,1.1,1.1,1.0,660,760,859,2.4,2.3,2.2
109031183,38,42,46,640,910,912,338,383,433,70,60,100,747,953,987,1.1,1.1,1.1,653,746,815,2.7,2.5,2.4
109031184,40,44,47,867,1207,1517,342,419,489,148,190,230,810,1071,1096,1.1,1.1,1.0,678,846,886,2.5,2.4,2.3
109031185,41,45,47,650,867,1170,340,395,433,85,100,140,754,970,970,1.1,1.1,1.1,620,745,776,2.4,2.4,2.3
110011186,30,32,32,800,1000,1473,300,367,469,130,160,210,879,1115,1293,1.1,1.1,1.1,685,846,983,2.5,2.4,2.4
110011187,38,40,42,650,867,1170,331,396,484,65,100,130,772,1021,1100,1.1,1.1,1.1,649,797,896,2.5,2.6,2.5
110011188,38,41,42,650,867,1300,341,403,501,100,110,150,801,1045,1192,1.1,1.1,1.1,680,823,967,2.6,2.6,2.6
110011189,39,41,45,590,867,910,342,379,469,60,80,100,753,927,1067,1.1,1.1,1.1,611,713,805,2.5,2.4,2.4
110021190,40,43,46,582,780,1083,282,341,398,85,110,155,647,776,917,1.1,1.1,1.1,517,616,736,2.4,2.3,2.3
110021191,37,38,39,650,867,1263,298,373,472,100,129,180,701,903,995,1.1,1.1,1.1,578,689,806,2.5,2.4,2.4
110021192,38,39,42,644,729,900,254,296,365,50,80,100,584,693,848,1.1,1.1,1.1,497,577,728,2.6,2.6,2.6
110021193,42,43,46,563,715,1000,273,329,383,60,70,110,620,753,889,1.1,1.1,1.1,529,614,723,2.5,2.4,2.3
110021194,41,44,47,563,815,1083,266,307,379,80,110,155,601,728,865,1.1,1.1,1.1,493,576,692,2.4,2.4,2.3
110031195,32,36,37,867,1127,1324,391,456,567,120,135,160,921,1112,1281,1.1,1.1,1.1,768,923,1033,2.7,2.6,2.5
