region_id,C11_C_Sev_day_Adv_0_14,C11_C_Sev_day_Adv_15_24,C11_C_Sev_day_Adv_25_34,C11_C_Sev_day_Adv_35_44,C11_C_Sev_day_Adv_45_54,C11_C_Sev_day_Adv_55_64,C11_C_Sev_day_Adv_65_74,C11_C_Sev_day_Adv_75_84,C11_C_Sev_day_Adv_85ov,C11_C_Sev_day_Adv_Tot,C11_Chr_Unit_Ch_0_14,C11_Chr_Unit_Ch_15_24,C11_Chr_Unit_Ch_25_34,C11_Chr_Unit_Ch_35_44,C11_Chr_Unit_Ch_45_54,C11_Chr_Unit_Ch_55_64,C11_Chr_Unit_Ch_65_74,C11_Chr_Unit_Ch_75_84,C11_Chr_Unit_Ch_85ov,C11_Chr_Unit_Ch_Tot,C11_Chr_Chi_nfd_0_14,C11_Chr_Chi_nfd_15_24,C11_Chr_Chi_nfd_25_34,C11_Chr_Chi_nfd_35_44,C11_Chr_Chi_nfd_45_54,C11_Chr_Chi_nfd_55_64,C11_Chr_Chi_nfd_65_74,C11_Chr_Chi_nfd_75_84,C11_Chr_Chi_nfd_85ov,C11_Chr_Chi_nfd_Tot,C11_Chr_Oth_Chi_0_14,C11_Chr_Oth_Chi_15_24,C11_Chr_Oth_Chi_25_34,C11_Chr_Oth_Chi_35_44,C11_Chr_Oth_Chi_45_54,C11_Chr_Oth_Chi_55_64,C11_Chr_Oth_Chi_65_74,C11_Chr_Oth_Chi_75_84,C11_Chr_Oth_Chi_85ov,C11_Chr_Oth_Chi_Tot,C11_Christ_Tot_0_14,C11_Christ_Tot_15_24,C11_Christ_Tot_25_34,C11_Christ_Tot_35_44,C11_Christ_Tot_45_54,C11_Christ_Tot_55_64,C11_Christ_Tot_65_74,C11_Christ_Tot_75_84,C11_Christ_Tot_85ov,C11_Christ_T_T,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_AusAborTrad_0_14,C11_OR_AusAborTrad15_24,C11_OR_AusAborTrad25_34,C11_OR_AusAborTrad35_44,C11_OR_AusAborTrad45_54,C11_OR_AusAborTrad55_64,C11_OR_AusAborTrad65_74,C11_OR_AusAborTrad75_84,C11_OR_AusAborTrad85oe,C11_OR_AusAborTrade_Tot,C11_OR_Ot_Re_Gr_0_14,C11_OR_Ot_Re_Gr_15_24,C11_OR_Ot_Re_Gr_25_34,C11_OR_Ot_Re_Gr_35_44,C11_OR_Ot_Re_Gr_45_54,C11_OR_Ot_Re_Gr_55_64,C11_OR_Ot_Re_Gr_65_74,C11_OR_Ot_Re_Gr_75_84,C11_O_R_Ot_Re_Gr_85ov,C11_OR_Ot_Re_Gr_Tot,C11_Oth_Rel_Tot_0_14,C11_Oth_Rel_Tot_15_24,C11_Oth_Rel_Tot_25_34,C11_Oth_Rel_Tot_35_44,C11_Oth_Rel_Tot_45_54,C11_Oth_Rel_Tot_55_64,C11_Oth_Rel_Tot_65_74,C11_Oth_Rel_Tot_75_84,C11_Oth_Rel_Tot_85ov,C11_Other_Rel_T_T,C11_No_religion_0_14,C11_No_religion_15_24,C11_No_religion_25_34,C11_No_religion_35_44,C11_No_religion_45_54,C11_No_religion_55_64,C11_No_religion_65_74,C11_No_religion_75_84,C11_No_religion_85ov,C11_No_religion_Tot,C11_Oth_rel_affi_0_14,C11_Oth_rel_aff_15_24,C11_Oth_rel_aff_25_34,C11_Oth_rel_aff_35_44,C11_Oth_rel_aff_45_54,C11_Oth_rel_aff_55_64,C11_Oth_rel_aff_65_74,C11_Oth_rel_aff_75_84,C11_Oth_rel_affil_85ov,C11_Oth_rel_affil_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_T,C11_OS_vis_0_14,C11_OS_vis_15_24,C11_OS_vis_25_34,C11_OS_vis_35_44,C11_OS_vis_45_54,C11_OS_vis_55_64,C11_OS_vis_65_74,C11_OS_vis_75_84,C11_OS_vis_85ov,C11_OS_vis_Tot,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T
101021011,10,3,0,7,3,0,3,0,0,26,105,46,27,83,107,83,43,11,3,508,87,38,34,46,38,40,20,3,0,306,3,0,4,0,3,5,6,0,0,21,2089,1051,727,1419,1601,1275,606,173,43,8984,6,0,4,3,3,0,0,0,0,16,5,5,0,0,0,0,0,0,0,10,3,0,0,0,7,5,0,0,0,15,0,3,0,0,0,0,0,0,0,3,9,4,8,8,22,16,3,0,0,70,9,7,8,8,22,16,3,0,0,73,974,453,320,563,604,500,177,49,5,3645,22,26,11,15,12,6,3,3,0,98,400,169,80,183,242,193,83,26,4,1380,17,11,5,3,5,0,8,3,0,52,3533,1735,1171,2215,2519,2017,885,261,52,14388
101021012,6,0,4,0,6,4,0,0,0,20,86,71,40,85,94,52,26,12,3,469,48,20,21,31,24,16,5,0,3,168,0,0,3,0,4,6,0,0,0,13,2235,1199,947,1704,1466,813,358,156,41,8919,23,3,26,17,9,5,3,0,0,86,17,17,14,13,11,5,3,0,0,80,5,0,0,0,5,0,3,0,0,13,3,3,0,3,0,0,0,0,0,9,9,3,16,13,9,3,0,0,3,56,12,6,16,16,9,3,0,0,3,65,682,365,372,456,328,167,42,7,6,2425,18,20,17,20,11,7,0,0,0,93,150,94,79,96,125,59,19,14,3,639,6,6,12,5,6,10,10,4,0,59,3161,1722,1506,2351,1985,1083,441,185,53,12487
101031013,0,0,0,0,0,0,0,3,0,3,4,4,3,11,11,9,7,0,4,53,5,3,3,4,4,3,3,0,0,25,0,0,3,0,0,0,0,0,0,3,286,139,150,200,293,316,214,119,71,1788,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,0,0,0,13,3,0,3,0,3,4,0,0,0,13,119,60,54,33,57,43,13,14,5,398,0,0,0,7,5,0,0,0,0,12,36,14,6,25,9,23,12,8,11,144,0,0,3,0,3,6,0,0,0,12,447,213,222,268,373,395,239,141,87,2385
101031014,0,0,0,0,0,0,3,0,0,3,19,20,12,19,38,41,28,20,8,205,53,13,18,16,19,5,4,6,0,134,0,0,0,0,5,0,0,0,0,5,821,474,417,569,716,632,503,363,180,4675,3,3,3,4,4,3,0,0,0,20,0,0,3,3,4,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,4,0,0,0,19,0,6,6,3,0,4,0,0,0,19,288,190,165,153,167,133,69,24,9,1198,9,9,12,10,8,4,3,3,0,58,230,76,83,122,73,41,36,35,34,730,0,3,8,3,4,0,3,0,0,21,1364,771,700,882,987,834,614,425,223,6800
101031015,0,0,0,0,0,0,0,0,0,0,15,8,11,11,26,30,14,7,4,126,21,10,10,4,16,8,9,0,0,78,0,0,0,3,0,0,3,0,0,6,457,222,146,336,421,362,312,124,31,2411,0,0,3,0,0,0,0,0,0,3,7,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,0,0,0,23,0,0,0,4,8,11,0,0,0,23,213,113,50,105,106,87,54,20,6,754,4,4,3,7,7,7,0,0,0,32,64,33,17,46,52,35,35,15,0,297,0,10,12,3,0,0,0,0,0,25,748,382,234,508,597,505,404,159,37,3574
101031016,11,8,3,6,9,7,4,0,0,48,112,82,70,91,127,111,54,22,5,674,57,62,29,40,29,33,13,3,0,266,0,3,0,3,3,3,0,0,0,12,1695,1483,974,1257,1441,1252,676,237,46,9061,0,3,7,3,0,3,0,0,0,16,7,13,0,3,3,3,5,0,0,34,15,3,8,13,3,17,10,10,7,86,0,0,0,0,0,0,0,0,0,0,4,20,12,10,11,7,4,0,0,68,4,20,12,10,11,7,4,0,0,68,771,1130,643,610,537,448,245,49,10,4443,23,107,71,29,29,13,5,0,0,277,611,743,351,467,414,307,171,46,9,3119,32,168,170,50,14,3,7,0,0,444,3178,3702,2281,2462,2474,2069,1127,342,72,17707
101041017,4,0,0,0,0,4,0,3,0,11,39,23,21,33,48,51,54,39,21,329,28,19,14,17,12,16,10,3,4,123,0,0,0,0,0,0,0,0,0,0,780,424,376,535,647,885,788,469,182,5086,0,0,0,0,3,0,0,0,0,3,0,3,3,3,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,4,0,3,3,10,0,0,0,24,4,4,3,3,3,10,0,0,0,27,385,166,193,167,156,200,125,63,21,1476,7,14,14,4,8,9,0,0,3,59,164,77,74,89,89,118,80,49,29,769,4,8,3,11,8,3,0,0,0,37,1358,701,675,826,924,1232,997,585,235,7533
101041018,0,0,3,3,0,0,0,3,0,9,25,25,18,22,53,65,73,50,36,367,44,12,16,14,27,15,27,6,0,161,0,0,0,0,0,4,0,0,0,4,819,443,352,552,702,911,947,543,249,5518,0,0,3,0,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,3,4,6,9,8,7,3,6,0,0,43,7,6,9,8,7,3,6,0,0,46,397,188,151,184,177,221,150,86,23,1577,4,6,13,9,8,6,6,3,0,55,177,91,67,86,108,114,120,72,25,860,10,7,3,3,3,3,5,3,0,37,1414,751,603,857,1024,1267,1241,710,297,8164
101041019,4,0,3,3,3,3,3,0,0,19,28,35,13,33,62,70,56,43,23,363,27,17,4,16,23,21,12,5,5,130,0,0,0,0,0,0,3,0,0,3,779,512,415,563,831,791,609,417,156,5073,0,3,3,3,5,0,0,3,0,17,3,3,3,0,3,0,3,0,0,15,0,0,0,5,0,0,0,0,0,5,3,3,0,0,0,4,0,0,0,10,3,0,3,3,4,9,3,0,0,25,6,3,3,3,4,13,3,0,0,35,572,296,235,249,283,227,102,34,13,2011,8,9,13,17,7,4,0,0,0,58,130,75,64,72,93,88,74,44,40,680,0,4,0,0,3,0,4,0,0,11,1507,910,745,924,1251,1143,798,501,209,7988
101041020,23,8,6,10,10,15,4,5,0,81,38,27,3,35,57,65,52,19,3,299,56,24,3,29,35,35,22,11,0,215,4,0,3,0,6,0,0,0,0,13,762,418,224,565,864,879,526,262,61,4561,3,0,0,0,7,3,0,0,0,13,0,0,0,4,3,0,0,0,0,7,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,8,3,13,4,17,14,6,3,0,68,11,3,13,4,17,14,6,3,0,71,647,291,199,319,507,514,187,40,11,2715,26,21,8,17,28,16,5,0,0,121,192,79,55,81,139,162,59,42,7,816,0,6,7,4,3,6,3,0,0,29,1662,834,515,1011,1599,1637,789,350,79,8476
101041021,3,0,0,0,0,0,3,0,0,6,10,9,4,9,17,17,28,16,9,119,5,10,0,0,10,4,11,4,4,48,0,0,0,0,0,0,0,0,0,0,229,115,84,157,280,313,274,187,82,1721,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,4,0,0,3,0,13,0,0,3,6,4,0,0,3,0,16,174,93,65,92,117,117,57,43,8,766,9,8,0,4,4,3,0,0,0,28,66,27,11,37,38,31,24,22,5,261,6,4,5,0,4,0,0,0,0,19,484,250,171,299,455,469,355,255,98,2836
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,6,14,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,4,3,0,3,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,3,9,14,6,0,0,50
101041023,0,0,0,0,0,0,3,0,0,3,15,13,5,10,15,33,17,11,0,119,15,0,6,5,5,0,0,0,0,31,0,0,0,0,0,3,3,3,0,9,307,217,143,234,332,373,304,196,69,2175,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,6,183,84,96,73,94,102,44,26,9,711,7,4,4,4,4,0,0,0,0,23,60,22,24,21,46,36,33,8,9,259,4,3,8,7,3,4,3,0,0,32,564,340,275,345,485,518,387,230,87,3231
101041024,0,0,0,0,3,0,0,0,0,3,13,8,6,10,29,29,28,4,0,127,10,7,3,3,5,9,4,3,0,44,3,3,0,0,0,3,3,3,0,15,280,160,101,225,327,385,258,118,30,1884,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,6,0,0,0,19,4,3,0,3,3,6,0,0,0,19,201,87,71,108,139,163,45,21,5,840,5,3,4,9,10,10,3,0,0,44,72,24,24,28,65,56,43,13,0,325,0,4,4,0,0,0,0,0,0,8,565,288,208,379,549,626,349,152,35,3151
101041025,0,0,3,3,0,0,0,0,0,6,54,29,23,31,74,110,146,108,35,610,36,19,19,25,24,35,30,15,6,209,0,0,0,0,0,0,5,0,0,5,783,503,355,648,924,1163,1287,822,284,6769,4,0,0,0,0,0,0,0,0,4,0,3,0,3,3,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,8,4,12,3,3,0,37,3,0,4,8,4,12,3,3,0,37,519,278,219,286,358,370,224,129,65,2448,6,7,19,10,8,14,4,4,0,72,158,83,80,93,96,145,102,89,42,888,4,4,5,0,0,5,3,5,5,31,1499,898,692,1063,1410,1724,1626,1052,396,10360
101041026,5,0,0,5,0,3,4,3,0,20,23,17,4,25,40,58,57,22,12,258,29,14,7,12,24,25,16,6,4,137,0,3,0,0,0,0,3,0,0,6,681,359,277,497,754,900,814,480,141,4903,0,0,0,3,3,3,3,0,0,12,0,3,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,0,0,0,0,13,0,3,6,3,4,3,3,0,0,22,4,6,6,6,7,3,3,0,0,35,446,212,144,214,276,277,175,79,19,1842,9,0,5,13,6,9,6,0,0,48,90,65,27,49,80,75,42,35,7,470,0,10,0,3,0,0,4,0,0,17,1239,664,464,801,1140,1274,1051,594,167,7394
