region_id,C01_Ne_Nil_in_1PF_1C,C01_Ne_Nil_in_1PF_2C,C01_Ne_Nil_in_1PF_3C,C01_Ne_Ni_in_1PF_4mo_ch,C01_Ne_Ni_in_T,C01_1_199_1PF_1C,C01_1_199_1PF_2C,C01_1_199_1PF_3C,C01_1_199_1PF_4mo_ch,C01_1_199_T,C01_200_399_1PF_1C,C01_200_399_1PF_2C,C01_200_399_1PF_3C,C01_200_399_1PF_4mo_ch,C01_200_399_T,C01_400_599_1PF_1C,C01_400_599_1PF_2C,C01_400_599_1PF_3C,C01_400_599_1PF_4mo_ch,C01_400_599_T,C01_600_799_1PF_1C,C01_600_799_1PF_2C,C01_600_799_1PF_3C,C01_600_799_1PF_4mo_ch,C01_600_799_T,C01_800_999_1PF_1C,C01_800_999_1PF_2C,C01_800_999_1PF_3C,C01_800_999_1PF_4mo_ch,C01_800_999_T,C01_1000_1499_1PF_1C,C01_1000_1499_1PF_2C,C01_1000_1499_1PF_3C,C01_1000_1499_1_p_fa_4mo_c,C01_1000_1499_T,C01_1500_1999_1PF_1C,C01_1500_1999_1PF_2C,C01_1500_1999_1PF_3C,C01_1500_1999_1_p_fa_4mo_c,C01_1500_1999_T,C01_2000_2499_1PF_1C,C01_2000_2499_1PF_2C,C01_2000_2499_1PF_3C,C01_2000_2499_1_pa_f_4mo_c,C01_2000_2499_T,C01_2500_2999_1PF_1C,C01_2500_2999_1PF_2C,C01_2500_2999_1PF_3C,C01_2500_2999_1_p_fa_4mo_c,C01_2500_2999_T,C01_3000m_1PF_1C,C01_3000m_1PF_2C,C01_3000m_1PF_3C,C01_3000m_1PF_4mo_ch,C01_3000m_T,C01_PI_S_1PF_1C,C01_PI_S_1PF_2C,C01_PI_S_1PF_3C,C01_PI_S_1_pa_fa_4mo_c,C01_PI_S_1_pa_fa_w_To,C01_All_in_ns_1PF_1C,C01_All_in_ns_1PF_2C,C01_All_in_ns_1PF_3C,C01_All_in_ns_1_pa_fa_4mo_c,C01_All_in_ns_1_pa_fa_w_To,C01_Tot_1PF_1C,C01_Tot_1PF_2C,C01_Tot_1PF_3C,C01_Tot_1PF_4mo_ch,C01_Tot_T,C06_Ne_Nil_in_1PF_1C,C06_Ne_Nil_in_1PF_2C,C06_Ne_Nil_in_1PF_3C,C06_Ne_Ni_in_1PF_4mo_ch,C06_Ne_Ni_in_T,C06_1_199_1PF_1C,C06_1_199_1PF_2C,C06_1_199_1PF_3C,C06_1_199_1PF_4mo_ch,C06_1_199_T,C06_200_399_1PF_1C,C06_200_399_1PF_2C,C06_200_399_1PF_3C,C06_200_399_1PF_4mo_ch,C06_200_399_T,C06_400_599_1PF_1C,C06_400_599_1PF_2C,C06_400_599_1PF_3C,C06_400_599_1PF_4mC,C06_400_599_T,C06_600_799_1PF_1C,C06_600_799_1PF_2C,C06_600_799_1PF_3C,C06_600_799_1PF_4mC,C06_600_799_T,C06_800_999_1PF_1C,C06_800_999_1PF_2C,C06_800_999_1PF_3C,C06_800_999_1PF_4mC,C06_800_999_T,C06_1000_1499_1PF_1C,C06_1000_1499_1PF_2C,C06_1000_1499_1PF_3C,C06_1000_1499_1PF_4mC,C06_1000_1499_T,C06_1500_1999_1PF_1C,C06_1500_1999_1PF_2C,C06_1500_1999_1PF_3C,C06_1500_1999_1PF_4mC,C06_1500_1999_T,C06_2000_2499_1PF_1C,C06_2000_2499_1PF_2C,C06_2000_2499_1PF_3C,C06_2000_2499_1PF_4mC,C06_2000_2499_T,C06_2500_2999_1PF_1C,C06_2500_2999_1PF_2C,C06_2500_2999_1PF_3C,C06_2500_2999_1PF_4mC,C06_2500_2999_T,C06_3000m_1PF_1C,C06_3000m_1PF_2C,C06_3000m_1PF_3C,C06_3000m_1PF_4mo_ch,C06_3000m_T,C06_PI_S_1PF_1C,C06_PI_S_1PF_2C,C06_PI_S_1PF_3C,C06_PI_S_1_pa_fa_4mo_c,C06_PI_S_1_pa_fa_w_To,C06_All_in_ns_1PF_1C,C06_All_in_ns_1PF_2C,C06_All_in_ns_1PF_3C,C06_All_in_ns_1_pa_fa_4mo_c,C06_All_in_ns_1_pa_fa_w_To,C06_Tot_1PF_1C,C06_Tot_1PF_2C,C06_Tot_1PF_3C,C06_Tot_1PF_4mo_ch,C06_Tot_T,C11_Ne_Nil_in_1PF_1C,C11_Ne_Nil_in_1PF_2C,C11_Ne_Nil_in_1PF_3C,C11_Ne_Ni_in_1PF_4mo_ch,C11_Ne_Ni_in_T,C11_1_199_1PF_1C,C11_1_199_1PF_2C,C11_1_199_1PF_3C,C11_1_199_1PF_4mo_ch,C11_1_199_T,C11_200_399_1PF_1C,C11_200_399_1PF_2C,C11_200_399_1PF_3C,C11_200_399_1PF_4mo_ch,C11_200_399_T,C11_400_599_1PF_1C,C11_400_599_1PF_2C,C11_400_599_1PF_3C,C11_400_599_1PF_4mC,C11_400_599_T,C11_600_799_1PF_1C,C11_600_799_1PF_2C,C11_600_799_1PF_3C,C11_600_799_1PF_4mC,C11_600_799_T,C11_800_999_1PF_1C,C11_800_999_1PF_2C,C11_800_999_1PF_3C,C11_800_999_1PF_4mC,C11_800_999_T,C11_1000_1499_1PF_1C,C11_1000_1499_1PF_2C,C11_1000_1499_1PF_3C,C11_1000_1499_1PF_4mC,C11_1000_1499_T,C11_1500_1999_1PF_1C,C11_1500_1999_1PF_2C,C11_1500_1999_1PF_3C,C11_1500_1999_1PF_4mC,C11_1500_1999_T,C11_2000_2499_1PF_1C,C11_2000_2499_1PF_2C,C11_2000_2499_1PF_3C,C11_2000_2499_1PF_4mC,C11_2000_2499_T,C11_2500_2999_1PF_1C,C11_2500_2999_1PF_2C,C11_2500_2999_1PF_3C,C11_2500_2999_1PF_4mC,C11_2500_2999_T,C11_3000m_1PF_1C,C11_3000m_1PF_2C,C11_3000m_1PF_3C,C11_3000m_1PF_4mo_ch,C11_3000m_T,C11_PI_S_1PF_1C,C11_PI_S_1PF_2C,C11_PI_S_1PF_3C,C11_PI_S_1_pa_fa_4m_c,C11_PI_S_1_pa_fa_w_To
101011001,3,0,0,0,3,30,7,3,0,40,181,78,35,6,300,140,82,39,19,280,65,36,14,6,121,60,27,7,7,101,54,22,8,4,88,11,9,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,14,9,3,63,20,6,4,0,30,601,281,122,45,1049,3,3,3,0,9,16,3,0,0,19,148,67,31,9,255,119,70,34,3,226,86,40,14,3,143,60,22,7,6,95,98,41,10,4,153,24,11,0,3,38,3,5,0,0,8,3,0,0,0,3,0,0,0,0,0,26,23,15,5,69,18,8,3,0,29,604,293,117,33,1047,6,3,3,0,12,7,8,3,0,18,73,46,19,0,138,103,65,36,0,204,127,40,26,9,202,74,29,8,8,119,120,66,11,5,202,54,13,4,3,74,11,5,3,4,23,3,8,0,0,11,7,0,0,0,7,56,30,16,3,105
101011002,0,3,0,0,3,8,0,0,0,8,41,29,8,0,78,45,20,7,6,78,23,8,5,4,40,16,7,0,0,23,17,7,3,0,27,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,3,3,29,9,0,0,0,9,178,81,26,16,301,0,0,0,0,0,3,0,0,0,3,30,11,3,3,47,49,27,12,3,91,29,11,6,3,49,17,5,3,0,25,32,10,3,3,48,3,5,3,0,11,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,12,12,3,3,30,4,5,0,0,9,185,86,33,15,319,0,0,0,0,0,4,4,0,0,8,19,8,3,0,30,33,24,7,4,68,39,13,6,6,64,21,11,4,0,36,43,14,8,0,65,16,8,4,0,28,3,3,0,0,6,5,3,0,0,8,0,3,0,0,3,22,14,7,0,43
101011003,0,3,3,0,6,0,5,0,0,5,31,21,6,0,58,21,8,10,3,42,16,11,3,0,30,9,4,4,0,17,15,0,0,0,15,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,5,3,0,15,4,3,3,0,10,106,63,32,3,204,0,3,0,0,3,0,0,0,0,0,33,12,3,5,53,22,26,6,0,54,17,7,3,0,27,12,7,0,7,26,24,8,5,0,37,3,6,0,0,9,0,3,0,0,3,3,3,3,0,9,0,0,0,0,0,10,0,3,7,20,7,0,0,0,7,131,75,23,19,248,0,4,0,0,4,3,0,3,0,6,13,0,3,0,16,15,3,3,4,25,17,12,5,0,34,21,8,4,3,36,31,15,3,0,49,11,12,0,0,23,8,3,0,0,11,0,3,3,0,6,3,0,0,0,3,9,9,3,3,24
101011004,3,0,0,0,3,4,3,0,0,7,27,15,3,0,45,20,12,8,3,43,14,7,3,0,24,9,3,3,3,18,14,5,3,0,22,8,4,0,0,12,4,3,0,0,7,3,0,0,0,3,0,0,0,0,0,3,10,0,0,13,4,0,0,0,4,113,62,20,6,201,0,0,0,0,0,0,3,0,0,3,22,11,0,0,33,12,10,6,0,28,6,5,0,4,15,11,6,0,0,17,24,16,4,3,47,7,9,0,0,16,6,0,0,0,6,4,5,0,0,9,3,0,3,0,6,9,8,3,0,20,6,3,0,0,9,110,76,16,7,209,4,5,0,0,9,5,3,0,0,8,17,4,3,0,24,9,10,8,0,27,11,5,5,0,21,20,9,0,0,29,28,12,4,0,44,10,8,0,3,21,14,3,0,0,17,11,7,0,0,18,3,0,0,0,3,18,3,3,3,27
101011005,4,0,0,0,4,11,4,5,0,20,73,41,11,3,128,45,28,15,13,101,33,9,3,0,45,19,7,0,0,26,9,8,3,0,20,3,0,0,0,3,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,9,8,4,3,24,13,5,3,0,21,222,110,47,19,398,3,0,3,3,9,4,3,0,0,7,59,36,3,4,102,65,44,21,6,136,37,11,3,4,55,21,7,4,0,32,38,15,5,6,64,5,0,3,4,12,0,4,0,0,4,0,0,0,0,0,3,0,0,0,3,12,11,3,0,26,9,7,0,0,16,256,138,45,27,466,4,0,0,0,4,4,0,0,0,4,32,26,11,3,72,40,41,11,5,97,58,20,18,5,101,38,14,9,3,64,38,7,10,0,55,19,8,3,3,33,0,4,0,0,4,3,0,0,0,3,0,0,0,0,0,18,3,7,7,35
101011006,0,3,0,0,3,11,3,3,0,17,45,14,12,0,71,30,14,5,8,57,25,8,0,0,33,14,4,0,0,18,9,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,3,19,7,0,0,0,7,154,49,20,14,237,0,0,0,0,0,0,0,0,0,0,41,23,8,0,72,29,19,10,5,63,22,5,0,3,30,13,8,3,0,24,10,12,0,3,25,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,5,21,3,5,0,0,8,133,77,21,16,247,0,0,0,0,0,3,0,0,0,3,18,4,6,3,31,37,19,14,4,74,39,9,6,3,57,10,10,0,3,23,25,16,0,5,46,11,3,0,0,14,0,0,0,0,0,5,0,0,0,5,0,0,0,3,3,13,10,3,0,26
101021007,0,0,0,0,0,7,3,0,0,10,16,3,3,0,22,9,4,4,0,17,7,0,3,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,9,0,0,0,0,0,48,13,10,0,71,0,0,0,0,0,0,0,0,0,0,8,9,4,0,21,14,5,7,0,26,6,0,0,0,6,4,0,3,3,10,4,0,0,0,4,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,9,0,3,0,0,3,45,20,17,3,85,0,0,0,0,0,0,0,0,0,0,11,4,8,0,23,11,11,0,0,22,12,5,0,0,17,0,4,0,0,4,13,0,0,0,13,0,0,0,0,0,5,0,0,3,8,4,5,0,0,9,3,0,0,0,3,12,3,6,0,21
101021008,0,0,0,0,0,13,4,0,0,17,66,40,13,5,124,45,26,26,10,107,20,22,5,3,50,26,15,3,0,44,24,15,3,0,42,10,5,3,3,21,0,3,0,0,3,0,0,3,0,3,0,0,0,0,0,18,10,4,3,35,12,5,3,3,23,234,145,63,27,469,0,0,0,0,0,4,3,0,0,7,52,22,11,3,88,39,30,19,3,91,23,20,7,4,54,19,13,4,0,36,51,28,8,3,90,10,9,3,3,25,4,0,4,0,8,3,3,3,0,9,3,3,0,0,6,18,17,9,9,53,16,0,5,0,21,242,148,73,25,488,5,0,0,0,5,3,3,3,0,9,21,16,10,5,52,29,24,7,6,66,32,7,3,6,48,19,18,5,4,46,56,24,6,3,89,29,15,4,0,48,19,7,3,0,29,6,11,3,0,20,3,10,0,0,13,21,16,8,0,45
101021009,3,0,0,0,3,7,0,0,0,7,63,29,4,0,96,50,24,7,4,85,41,16,5,3,65,28,14,4,3,49,29,17,0,0,46,5,5,3,0,13,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,9,4,0,24,8,3,0,0,11,248,117,27,10,402,0,0,0,0,0,3,0,0,0,3,46,12,4,0,62,51,20,4,0,75,47,12,3,4,66,31,8,0,0,39,64,23,7,0,94,25,13,3,0,41,5,4,0,0,9,3,3,3,0,9,3,0,3,0,6,27,9,7,0,43,7,3,5,0,15,312,107,39,4,462,5,0,0,0,5,4,0,0,0,4,15,7,3,3,28,24,10,0,0,34,45,8,0,3,56,31,8,8,0,47,80,25,4,0,109,44,20,6,0,70,27,3,3,0,33,16,11,0,0,27,6,3,0,3,12,18,13,6,3,40
101021010,0,0,0,0,0,4,3,0,0,7,28,10,5,3,46,12,10,7,0,29,10,12,3,0,25,12,3,0,0,15,15,3,0,0,18,4,3,0,0,7,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,0,3,11,3,5,0,0,8,96,52,15,6,169,0,3,0,0,3,0,0,0,0,0,21,4,3,0,28,8,4,3,0,15,18,0,3,3,24,10,3,0,0,13,28,11,3,0,42,9,4,3,0,16,0,3,0,0,3,0,3,3,0,6,0,0,3,0,3,4,3,3,0,10,3,3,3,0,9,101,41,27,3,172,0,0,0,0,0,0,0,3,0,3,6,3,0,0,9,16,8,3,0,27,13,7,3,0,23,10,3,3,3,19,21,7,3,0,31,16,6,0,0,22,4,3,3,0,10,0,3,0,0,3,7,3,0,0,10,6,5,3,0,14
