region_id,C11_75_79_N_mar_M,C11_75_79_N_mar_F,C11_75_79_T_M,C11_75_79_T_F,C11_75_79_T_P,C11_80_84_Mar_RegM_M,C11_80_84_Mar_RegM_F,C11_80_84_Mar_DFM_M,C11_80_84_Mar_DFM_F,C11_80_84_N_mar_M,C11_80_84_N_mar_F,C11_80_84_T_M,C11_80_84_T_F,C11_80_84_T_P,C11_85o_Mar_RegM_M,C11_85o_Mar_RegM_F,C11_85o_Mar_DFM_M,C11_85o_Mar_DFM_F,C11_85o_N_mar_M,C11_85o_N_mar_F,C11_85o_T_M,C11_85o_T_F,C11_85o_T_P,C11_T_Marr_reg_marr_M,C11_T_Marr_reg_marr_F,C11_T_Mar_de_fa_mar_M,C11_T_Mar_de_fa_mar_F,C11_Tot_N_mar_M,C11_Tot_N_mar_F,C11_Tot_T_M,C11_Tot_T_F,C11_Tot_T_P
102021055,12,26,53,56,109,20,20,0,0,13,25,33,45,78,18,3,0,0,3,16,21,19,40,916,922,149,151,568,772,1633,1845,3478
102021056,19,55,112,131,243,69,30,3,0,11,48,83,78,161,22,12,0,0,17,41,39,53,92,2378,2424,326,348,1204,1533,3908,4305,8213
102021057,39,68,94,104,198,49,30,0,0,17,59,66,89,155,20,10,0,0,24,65,44,75,119,1195,1209,298,301,1374,1612,2867,3122,5989
103011058,65,166,222,321,543,119,70,3,0,62,201,184,271,455,57,25,0,0,40,187,97,212,309,3348,3397,840,855,3183,3818,7371,8070,15441
103011059,25,60,95,121,216,56,28,0,0,6,37,62,65,127,17,9,0,0,7,47,24,56,80,1730,1762,357,371,1034,1167,3121,3300,6421
103011060,15,20,57,56,113,19,13,3,0,17,25,39,38,77,11,5,3,0,9,28,23,33,56,1281,1317,216,227,788,737,2285,2281,4566
103011061,13,32,55,54,109,29,14,0,0,16,28,45,42,87,7,3,0,0,12,27,19,30,49,825,834,164,167,592,530,1581,1531,3112
103021062,42,47,126,104,230,47,40,0,3,30,41,77,84,161,30,15,0,0,24,56,54,71,125,1260,1255,256,268,942,900,2458,2423,4881
103021063,35,88,135,179,314,76,46,0,0,47,106,123,152,275,41,27,0,0,22,98,63,125,188,1547,1563,295,310,1220,1398,3062,3271,6333
103021064,40,31,100,74,174,32,17,0,0,19,35,51,52,103,11,9,0,0,16,45,27,54,81,1053,1068,176,179,759,696,1988,1943,3931
103021065,41,99,157,190,347,64,41,0,0,35,94,99,135,234,27,12,0,0,28,80,55,92,147,1772,1791,297,306,1291,1392,3360,3489,6849
103021066,27,30,71,67,138,38,20,3,0,23,39,64,59,123,20,12,0,0,9,37,29,49,78,739,746,114,109,504,475,1357,1330,2687
103021067,49,98,145,177,322,76,51,0,0,35,94,111,145,256,47,27,0,0,17,101,64,128,192,1755,1802,386,395,1354,1659,3495,3856,7351
103021068,21,19,54,49,103,26,12,0,0,29,27,55,39,94,10,5,0,0,8,19,18,24,42,643,646,79,84,491,432,1213,1162,2375
103021069,20,46,94,104,198,54,26,0,0,20,60,74,86,160,23,14,0,0,18,50,41,64,105,1140,1155,186,196,728,695,2054,2046,4100
103031070,57,108,187,189,376,79,55,0,0,36,104,115,159,274,35,13,3,0,17,128,55,141,196,1968,1984,411,414,1842,2101,4221,4499,8720
103031071,39,57,103,93,196,34,28,3,0,33,47,70,75,145,10,3,0,0,10,33,20,36,56,1453,1474,300,301,1103,1004,2856,2779,5635
103031072,40,76,141,154,295,60,45,0,0,32,89,92,134,226,27,12,0,0,20,89,47,101,148,1703,1745,436,445,1278,1532,3417,3722,7139
103031073,14,30,59,62,121,21,12,0,0,13,29,34,41,75,10,6,0,0,11,27,21,33,54,591,599,131,136,475,496,1197,1231,2428
103031074,42,68,131,145,276,62,28,0,0,24,50,86,78,164,19,7,0,0,35,39,54,46,100,1934,1959,342,351,1335,1089,3611,3399,7010
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,33,48,105,99,204,51,25,0,3,25,55,76,83,159,15,4,0,0,9,36,24,40,64,1295,1314,199,213,896,938,2390,2465,4855
103041077,73,188,255,339,594,106,70,3,0,50,197,159,267,426,62,33,3,0,62,219,127,252,379,2874,2943,663,679,2835,3542,6372,7164,13536
103041078,29,88,142,175,317,58,33,0,0,21,90,79,123,202,31,20,0,3,17,64,48,87,135,2936,3001,590,621,1869,2303,5395,5925,11320
103041079,44,73,157,146,303,60,39,4,0,26,53,90,92,182,24,13,0,0,17,45,41,58,99,2332,2369,339,343,1225,1210,3896,3922,7818
104011080,89,199,274,354,628,159,104,4,0,64,191,227,295,522,68,29,0,4,56,203,124,236,360,2925,2941,593,631,2506,3312,6024,6884,12908
104011081,56,78,202,165,367,63,30,3,0,32,74,98,104,202,34,12,0,0,34,69,68,81,149,2836,2892,580,598,2127,1872,5543,5362,10905
104011082,93,155,381,371,752,169,99,0,3,84,169,253,271,524,86,39,4,0,45,157,135,196,331,3079,3102,552,578,1991,2383,5622,6063,11685
104021083,18,36,65,70,135,21,17,3,0,11,28,35,45,80,18,10,0,0,10,45,28,55,83,848,874,277,310,740,929,1865,2113,3978
104021084,51,149,219,277,496,119,62,3,3,54,139,176,204,380,63,35,0,0,53,143,116,178,294,2655,2682,600,609,2335,2979,5590,6270,11860
104021085,35,103,153,199,352,77,47,3,0,25,87,105,134,239,32,12,0,0,35,117,67,129,196,1435,1444,333,337,1440,1825,3208,3606,6814
104021086,8,10,43,23,66,10,9,0,0,4,8,14,17,31,8,6,0,0,5,4,13,10,23,688,721,151,153,469,416,1308,1290,2598
104021087,16,20,49,50,99,19,0,3,0,8,30,30,30,60,19,9,0,0,8,21,27,30,57,551,544,133,142,444,499,1128,1185,2313
104021088,13,32,69,74,143,51,27,0,0,9,25,60,52,112,18,9,0,0,8,36,26,45,71,1540,1585,283,286,843,970,2666,2841,5507
104021089,51,145,270,310,580,142,82,4,0,59,142,205,224,429,82,40,4,0,67,170,153,210,363,3411,3493,627,662,2464,3189,6502,7344,13846
104021090,36,46,118,110,228,49,27,0,3,24,58,73,88,161,30,12,0,3,20,36,50,51,101,859,871,185,194,652,758,1696,1823,3519
104021091,49,68,192,191,383,93,59,3,0,39,74,135,133,268,48,23,0,3,38,92,86,118,204,2150,2188,413,434,1495,1660,4058,4282,8340
105011092,21,21,45,37,82,14,8,0,0,9,29,23,37,60,6,0,0,0,3,15,9,15,24,464,459,222,223,590,635,1276,1317,2593
105011093,9,25,37,48,85,18,7,0,0,8,25,26,32,58,0,0,0,0,8,23,8,23,31,693,706,250,250,667,536,1610,1492,3102
105011094,15,22,68,59,127,24,15,0,0,18,34,42,49,91,7,6,0,0,9,30,16,36,52,663,662,181,179,642,622,1486,1463,2949
105011095,27,43,78,82,160,24,17,0,0,18,36,42,53,95,4,0,0,0,15,29,19,29,48,871,882,173,178,723,682,1767,1742,3509
105011096,46,34,82,47,129,23,16,0,0,42,33,65,49,114,9,5,0,3,16,18,25,26,51,822,819,337,333,1310,943,2469,2095,4564
105021097,83,211,284,363,647,146,88,4,0,79,210,229,298,527,58,28,0,0,55,156,113,184,297,2881,2945,692,726,2683,3135,6256,6806,13062
105021098,14,12,24,17,41,3,4,0,0,6,14,9,18,27,4,3,0,0,3,7,7,10,17,371,367,122,130,473,347,966,844,1810
105031099,59,73,147,155,302,67,46,0,0,28,69,95,115,210,33,15,4,0,17,78,54,93,147,1437,1450,267,280,1071,1125,2775,2855,5630
105031100,24,56,73,95,168,33,18,3,0,17,58,53,76,129,13,5,0,0,13,54,26,59,85,1640,1714,391,423,1360,1777,3391,3914,7305
105031101,48,150,185,257,442,99,66,3,0,60,137,162,203,365,64,29,0,0,41,155,105,184,289,2449,2545,571,595,1938,2781,4958,5921,10879
105031102,19,53,67,88,155,35,20,3,0,11,22,49,42,91,12,5,0,0,12,23,24,28,52,1132,1176,323,354,928,1121,2383,2651,5034
105031103,16,15,62,50,112,35,16,0,0,11,17,46,33,79,9,10,0,0,9,8,18,18,36,1099,1151,125,137,573,515,1797,1803,3600
105031104,16,36,63,70,133,37,20,0,0,21,37,58,57,115,14,6,0,0,10,37,24,43,67,818,846,120,132,532,629,1470,1607,3077
105031105,33,64,89,95,184,35,24,0,0,16,42,51,66,117,16,8,0,0,9,36,25,44,69,1130,1149,206,206,867,933,2203,2288,4491
105031106,43,80,132,144,276,62,35,0,0,34,62,96,97,193,16,7,0,0,27,55,43,62,105,1285,1338,301,311,1143,1259,2729,2908,5637
106011107,17,26,67,57,124,25,16,0,0,15,26,40,42,82,9,3,0,0,12,43,21,46,67,1746,1787,390,398,1102,1059,3238,3244,6482
106011108,59,177,240,297,537,96,63,4,4,56,167,156,234,390,44,19,3,0,42,136,89,155,244,3107,3147,746,748,2759,3343,6612,7238,13850
106011109,23,36,68,67,135,31,8,3,0,13,31,47,39,86,13,5,0,0,15,21,28,26,54,1367,1392,229,256,872,944,2468,2592,5060
106011110,34,42,122,96,218,36,21,3,0,28,60,67,81,148,23,12,0,0,23,67,46,79,125,1675,1707,276,287,1100,1073,3051,3067,6118
106011111,48,121,159,206,365,65,49,0,4,47,127,112,180,292,32,11,0,0,31,113,63,124,187,2673,2707,688,705,2355,2675,5716,6087,11803
106011112,30,71,132,143,275,53,41,0,4,19,97,72,142,214,24,10,0,0,21,71,45,81,126,2758,2823,642,664,2195,2064,5595,5551,11146
106011113,10,11,37,34,71,20,20,0,0,7,10,27,30,57,10,0,0,0,5,11,15,11,26,1007,1023,175,181,599,426,1781,1630,3411
106021114,17,32,51,66,117,28,10,0,0,23,42,51,52,103,13,7,0,0,11,46,24,53,77,728,751,194,207,774,753,1696,1711,3407
106021115,66,192,296,380,676,119,65,4,3,47,223,170,291,461,77,40,0,0,53,198,130,238,368,4727,4822,887,921,3318,4176,8932,9919,18851
106021116,13,30,67,68,135,49,27,3,0,11,36,63,63,126,17,10,4,0,7,53,28,63,91,1425,1454,191,196,657,813,2273,2463,4736
106021117,27,99,157,193,350,79,54,3,4,22,111,104,169,273,38,26,5,0,28,97,71,123,194,3233,3313,691,715,2303,2727,6227,6755,12982
106021118,7,25,52,57,109,20,11,0,0,5,25,25,36,61,7,4,0,0,6,18,13,22,35,1785,1843,314,324,1019,1011,3118,3178,6296
106031119,22,40,86,79,165,30,15,0,3,12,30,42,48,90,14,8,0,0,9,21,23,29,52,1001,1036,190,194,692,780,1883,2010,3893
106031120,24,61,97,106,203,36,23,3,0,33,54,72,77,149,14,5,4,0,16,59,34,64,98,1175,1206,260,263,850,957,2285,2426,4711
106031121,82,214,403,474,877,218,154,8,0,61,221,287,375,662,132,55,0,4,73,241,205,300,505,3769,3807,576,583,2284,3043,6629,7433,14062
106031122,34,99,143,200,343,79,40,3,0,27,95,109,135,244,33,19,0,0,36,78,69,97,166,2130,2169,538,545,2088,2374,4756,5088,9844
106031123,6,16,37,37,74,21,10,0,0,4,9,25,19,44,12,3,0,0,8,14,20,17,37,1190,1210,136,137,533,590,1859,1937,3796
106031124,26,43,154,140,294,79,38,3,3,18,34,100,75,175,25,15,3,0,16,43,44,58,102,1026,1032,147,154,501,554,1674,1740,3414
106031125,38,54,130,114,244,47,26,4,0,23,40,74,66,140,17,12,0,0,15,46,32,58,90,2435,2507,462,477,1439,1452,4336,4436,8772
106041126,25,67,83,121,204,36,24,0,0,23,59,59,83,142,16,7,3,0,12,48,31,55,86,1837,1853,508,522,1648,1545,3993,3920,7913
106041127,20,25,42,39,81,11,7,0,0,10,19,21,26,47,8,4,0,0,3,14,11,18,29,693,707,153,158,487,442,1333,1307,2640
106041128,11,52,68,97,165,37,16,3,0,21,47,61,63,124,20,11,3,0,11,57,34,68,102,1022,1044,240,238,728,863,1990,2145,4135
106041129,24,51,102,94,196,38,31,0,0,26,51,64,82,146,22,7,0,0,19,47,41,54,95,1455,1472,324,331,1046,934,2825,2737,5562
107011130,146,300,573,610,1183,256,163,3,0,134,285,393,448,841,109,49,4,0,81,219,194,268,462,4566,4612,756,763,4649,4820,9971,10195,20166
107011131,64,190,325,386,711,154,85,3,3,67,161,224,249,473,59,31,4,0,41,154,104,185,289,4291,4341,640,672,3028,3538,7959,8551,16510
107011132,4,26,55,62,117,14,4,3,3,12,15,29,22,51,7,3,0,0,10,21,17,24,41,1557,1585,187,193,771,912,2515,2690,5205
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
107011134,24,100,146,188,334,70,61,3,0,33,98,106,159,265,43,14,5,0,40,78,88,92,180,3080,3124,375,370,2024,2252,5479,5746,11225
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3
107031136,23,50,100,104,204,59,27,0,0,21,74,80,101,181,18,16,0,3,18,40,36,59,95,2665,2728,419,448,1566,1748,4650,4924,9574
107031137,10,48,52,83,135,45,30,0,0,14,33,59,63,122,24,16,0,0,10,44,34,60,94,1235,1252,228,235,957,1154,2420,2641,5061
107031138,25,71,130,156,286,85,50,4,3,30,90,119,143,262,44,29,0,0,45,97,89,126,215,1512,1540,210,220,895,1116,2617,2876,5493
107031139,15,34,75,90,165,47,22,0,0,12,46,59,68,127,20,11,0,0,12,45,32,56,88,1265,1294,135,145,687,756,2087,2195,4282
107031140,24,61,111,117,228,49,30,0,0,9,58,58,88,146,24,15,0,0,23,76,47,91,138,1465,1502,165,172,795,952,2425,2626,5051
107031141,29,80,128,143,271,66,41,0,0,24,67,90,108,198,19,8,0,0,10,42,29,50,79,2845,2887,333,341,1458,1707,4636,4935,9571
107031142,26,72,120,147,267,55,35,4,3,25,73,84,111,195,26,12,0,0,17,65,43,77,120,1887,1914,270,277,1358,1591,3515,3782,7297
107031143,67,208,305,371,676,122,68,0,0,79,189,201,257,458,57,26,0,0,41,137,98,163,261,3383,3420,655,678,3175,3725,7213,7823,15036
107041144,77,192,319,397,716,192,112,0,0,67,207,259,319,578,106,52,0,0,83,235,189,287,476,3708,3755,530,529,3068,3392,7306,7676,14982
107041145,48,136,208,279,487,104,67,3,0,46,169,153,236,389,73,31,0,0,42,147,115,178,293,2509,2546,476,490,2464,3000,5449,6036,11485
107041146,52,156,299,329,628,159,117,0,0,50,136,209,253,462,83,28,0,0,46,166,129,194,323,3944,4006,414,428,2949,3108,7307,7542,14849
107041147,13,38,44,54,98,25,16,0,0,9,30,34,46,80,14,14,0,0,9,33,23,47,70,1647,1667,259,259,998,1037,2904,2963,5867
107041148,24,66,88,123,211,46,34,3,0,18,80,67,114,181,33,18,0,0,19,76,52,94,146,1964,1995,395,436,1331,1489,3690,3920,7610
107041149,106,187,338,346,684,152,88,0,0,72,221,224,309,533,104,56,0,0,72,236,176,292,468,3922,3960,1055,1078,5799,5566,10776,10604,21380
107041150,47,152,197,278,475,123,93,0,0,30,163,153,256,409,67,24,0,3,54,155,121,182,303,3492,3566,533,562,2429,3043,6454,7171,13625
108011151,25,33,79,64,143,28,17,0,4,18,25,46,46,92,20,7,0,0,12,19,32,26,58,877,893,178,185,655,655,1710,1733,3443
108011152,99,154,355,399,754,210,142,7,0,97,182,314,324,638,110,65,0,3,70,196,180,264,444,2634,2679,414,420,1717,2279,4765,5378,10143
108011153,28,27,80,71,151,37,28,0,0,23,24,60,52,112,19,4,0,0,8,20,27,24,51,1037,1065,196,205,759,714,1992,1984,3976
108011154,59,97,201,222,423,107,65,3,3,59,115,169,183,352,45,28,0,0,46,122,91,150,241,1071,1088,181,186,865,1126,2117,2400,4517
108021155,57,120,190,199,389,66,52,0,0,55,104,121,156,277,46,18,0,0,26,117,72,135,207,1995,2037,433,452,1980,2506,4408,4995,9403
108021156,31,51,118,92,210,58,40,0,0,36,64,94,104,198,31,18,0,0,29,49,60,67,127,1604,1607,359,375,1412,1206,3375,3188,6563
108021157,28,48,90,87,177,47,32,0,3,25,54,72,89,161,34,18,0,0,13,67,47,85,132,801,810,131,143,613,792,1545,1745,3290
108021158,51,98,161,182,343,77,67,3,3,37,103,117,173,290,71,33,0,0,55,100,126,133,259,1088,1091,224,236,1059,1314,2371,2641,5012
108021159,34,49,105,114,219,34,26,4,0,19,50,57,76,133,27,8,4,0,18,37,49,45,94,1344,1357,327,349,1038,1026,2709,2732,5441
108021160,35,60,131,115,246,44,34,0,0,36,49,80,83,163,32,16,0,0,32,63,64,79,143,974,982,171,180,645,747,1790,1909,3699
108031161,4,0,7,3,10,5,3,0,0,0,0,5,3,8,0,0,0,0,0,3,0,3,3,60,63,12,14,36,36,108,113,221
108041162,92,181,409,427,836,212,133,6,3,70,179,288,315,603,108,50,0,0,80,192,188,242,430,3290,3341,499,511,1926,2293,5715,6145,11860
108041163,85,248,489,575,1064,292,188,10,3,71,272,373,463,836,156,80,0,0,96,305,252,385,637,5185,5264,893,919,3089,4342,9167,10525,19692
108041164,80,209,354,431,785,189,129,4,3,78,246,271,378,649,97,40,3,0,90,260,190,300,490,2692,2752,474,488,1932,2783,5098,6023,11121
108041165,21,12,68,39,107,22,15,0,0,15,20,37,35,72,8,3,3,0,13,22,24,25,49,1000,1015,210,201,713,612,1923,1828,3751
108041166,34,82,151,189,340,73,38,0,3,38,81,111,122,233,34,22,0,0,35,79,69,101,170,1910,1963,326,337,1186,1509,3422,3809,7231
108051167,22,56,81,115,196,61,26,0,0,14,66,75,92,167,24,11,0,0,20,40,44,51,95,996,1003,157,165,626,662,1779,1830,3609
108051168,41,68,186,174,360,94,54,0,0,34,73,128,127,255,37,13,0,0,26,63,63,76,139,1971,2002,318,319,1067,1297,3356,3618,6974
108051169,97,226,358,419,777,183,119,3,0,70,215,256,334,590,105,42,0,0,78,240,183,282,465,3293,3316,678,699,2733,3638,6704,7653,14357
108051170,53,72,208,146,354,81,42,5,3,51,75,137,120,257,39,13,0,3,29,70,68,86,154,2315,2347,418,408,1548,1484,4281,4239,8520
108051171,27,65,92,121,213,46,31,0,0,23,50,69,81,150,27,7,0,0,13,51,40,58,98,929,948,157,160,686,933,1772,2041,3813
109011172,15,67,107,143,250,65,34,0,0,20,61,85,95,180,30,14,0,0,25,66,55,80,135,2295,2353,454,476,1450,1851,4199,4680,8879
109011173,21,73,102,147,249,53,31,0,0,27,70,80,101,181,26,11,0,0,16,66,42,77,119,1464,1502,329,345,1337,1654,3130,3501,6631
109011174,33,76,114,141,255,74,48,0,0,38,88,112,136,248,35,19,0,0,24,127,59,146,205,1613,1657,369,386,1512,1909,3494,3952,7446
109011175,35,68,108,132,240,63,39,0,0,40,68,103,107,210,35,10,0,0,34,62,69,72,141,2210,2248,279,281,1335,1298,3824,3827,7651
109011176,45,131,166,219,385,81,40,0,0,42,135,123,175,298,33,23,3,0,23,109,59,132,191,2245,2275,464,476,2207,2642,4916,5393,10309
109021177,23,27,62,51,113,16,8,0,0,12,25,28,33,61,6,0,0,0,10,19,16,19,35,515,531,101,102,412,418,1028,1051,2079
