region_id,C11_M_FoodHos_PS_15_19,C11_M_FoodHos_PS_20_24,C11_M_FoodHos_PS_25_34,C11_M_FoodHos_PS_35_44,C11_M_FoodHos_PS_45_54,C11_M_FoodHos_PS_55_64,C11_M_FoodHos_PS_65_74,C11_M_FoodHos_PS_75_84,C11_M_FoodHos_PS_85o,C11_M_Foo_hos_pers_S_Tot,C11_M_MixFld_pr_15_19,C11_M_MixFld_pr_20_24,C11_M_MixFld_pr_25_34,C11_M_MixFld_pr_35_44,C11_M_MixFld_pr_45_54,C11_M_MixFld_pr_55_64,C11_M_MixFld_pr_65_74,C11_M_MixFld_pr_75_84,C11_M_MixFld_pr_85_ov,C11_M_MixFld_pr_Tot,C11_M_FldStu_ID_15_19,C11_M_FldStu_ID_20_24,C11_M_FldStu_ID_25_34,C11_M_FldStu_ID_35_44,C11_M_FldStu_ID_45_54,C11_M_FldStu_ID_55_64,C11_M_FldStu_ID_65_74,C11_M_FldStu_ID_75_84,C11_M_FldStu_ID_85o,C11_M_FldStu_ID_Tot,C11_M_FldStu_NS_15_19,C11_M_FldStu_NS_20_24,C11_M_FldStu_NS_25_34,C11_M_FldStu_NS_35_44,C11_M_FldStu_NS_45_54,C11_M_FldStu_NS_55_64,C11_M_FldStu_NS_65_74,C11_M_FldStu_NS_75_84,C11_M_FldStu_NS_85o,C11_M_FldStu_NS_T,C11_M_Tot_15_19,C11_M_Tot_20_24,C11_M_Tot_25_34,C11_M_Tot_35_44,C11_M_Tot_45_54,C11_M_Tot_55_64,C11_M_Tot_65_74,C11_M_Tot_75_84,C11_M_Tot_85o,C11_M_T_T,C01_F_NatPhy_sci_15_19,C01_F_NatPhy_sci_20_24,C01_F_NatPhy_sci_25_34,C01_F_NatPhy_sci_35_44,C01_F_NatPhy_sci_45_54,C01_F_NatPhy_sci_55_64,C01_F_NatPhy_sci_65_74,C01_F_NatPhy_sci_75_84,C01_F_NatPhy_sci_85O,C01_F_NatPhy_sci_T,C01_F_InfTec_15_19,C01_F_InfTec_20_24,C01_F_InfTec_25_34,C01_F_InfTec_35_44,C01_F_InfTec_45_54,C01_F_InfTec_55_64,C01_F_InfTec_65_74,C01_F_InfTec_75_84,C01_F_InfTec_85O,C01_F_InfTec_T,C01_F_EngRT_15_19,C01_F_EngRT_20_24,C01_F_EngRT_25_34,C01_F_EngRT_35_44,C01_F_EngRT_45_54,C01_F_EngRT_55_64,C01_F_EngRT_65_74,C01_F_EngRT_75_84,C01_F_EngRT_85_ov,C01_F_EngRT_Tot,C01_F_ArchBuild_15_19,C01_F_ArchBuild_20_24,C01_F_ArchBuild_25_34,C01_F_ArchBuild_35_44,C01_F_ArchBuild_45_54,C01_F_ArchBuild_55_64,C01_F_ArchBuild_65_74,C01_F_ArchBuild_75_84,C01_F_ArchBuild_85o,C01_F_Arch_building_Tot,C01_F_AgEnv_RS_15_19,C01_F_AgEnv_RS_20_24,C01_F_AgEnv_RS_25_34,C01_F_AgEnv_RS_35_44,C01_F_AgEnv_RS_45_54,C01_F_AgEnv_RS_55_64,C01_F_AgEnv_RS_65_74,C01_F_AgEnv_RS_75_84,C01_F_AgEnv_RS_85o,C01_F_AgEnv_RS_T,C01_F_Health_15_19,C01_F_Health_20_24,C01_F_Health_25_34,C01_F_Health_35_44,C01_F_Health_45_54,C01_F_Health_55_64,C01_F_Health_65_74,C01_F_Health_75_84,C01_F_Health_85o,C01_F_Healt_T,C01_F_Educ_15_19,C01_F_Educ_20_24,C01_F_Educ_25_34,C01_F_Educ_35_44,C01_F_Educ_45_54,C01_F_Educ_55_64,C01_F_Educ_65_74,C01_F_Educ_75_84,C01_F_Educ_85o,C01_F_Educ_T,C01_F_MngtCom_15_19,C01_F_MngtCom_20_24,C01_F_MngtCom_25_34,C01_F_MngtCom_35_44,C01_F_MngtCom_45_54,C01_F_MngtCom_55_64,C01_F_MngtCom_65_74,C01_F_MngtCom_75_84,C01_F_MngtCom_85o,C01_F_MngtCom_T,C01_F_Soc_cult_15_19,C01_F_Soc_cult_20_24,C01_F_Soc_cult_25_34,C01_F_Soc_cult_35_44,C01_F_Soc_cult_45_54,C01_F_Soc_cult_55_64,C01_F_Soc_cult_65_74,C01_F_Soc_cult_75_84,C01_F_Soc_cult_85o,C01_F_Soc_cult_T,C01_F_Creative_art_15_19,C01_F_Creative_art_20_24,C01_F_Creative_art_25_34,C01_F_Creative_art_35_44,C01_F_Creative_art_45_54,C01_F_Creative_art_55_64,C01_F_Creative_art_65_74,C01_F_Creative_art_75_84,C01_F_Create_art_850,C01_F_Creative_arts_T,C01_F_FoodHos_PS_15_19,C01_F_FoodHos_PS_20_24,C01_F_FoodHos_PS_25_34,C01_F_FoodHos_PS_35_44,C01_F_FoodHos_PS_45_54,C01_F_FoodHos_PS_55_64,C01_F_FoodHos_PS_65_74,C01_F_FoodHos_PS_75_84,C01_F_FoodHos_PS_85o,C01_F_FoodHos_PS_T,C01_F_MixFld_pr_15_19,C01_F_MixFld_pr_20_24,C01_F_MixFld_pr_25_34,C01_F_MixFld_pr_35_44,C01_F_MixFld_pr_45_54,C01_F_MixFld_pr_55_64,C01_F_MixFld_pr_65_74,C01_F_MixFld_pr_75_84,C01_F_MixFld_pr_85o,C01_F_MixFld_pr_T,C01_F_FldStu_ID_15_19,C01_F_FldStu_ID_20_24,C01_F_FldStu_ID_25_34,C01_F_FldStu_ID_35_44,C01_F_FldStu_ID_45_54,C01_F_FldStu_ID_55_64,C01_F_FldStu_ID_65_74,C01_F_FldStu_ID_75_84,C01_F_FldStu_ID_85o,C01_F_FldStu_ID_T,C01_F_FldStu_NS_15_19,C01_F_FldStu_NS_20_24,C01_F_FldStu_NS_25_34,C01_F_FldStu_NS_35_44,C01_F_FldStu_NS_45_54,C01_F_FldStu_NS_55_64,C01_F_FldStu_NS_65_74,C01_F_FldStu_NS_75_84,C01_F_FldStu_NS_85o,C01_F_FldStu_NS_T,C01_F_Tot_15_19,C01_F_Tot_20_24,C01_F_Tot_25_34,C01_F_Tot_35_44,C01_F_Tot_45_54,C01_F_Tot_55_64,C01_F_Tot_65_74,C01_F_Tot_75_84,C01_F_Tot_85o,C01_F_T_T
101011001,0,14,41,67,35,12,10,7,3,189,0,0,0,0,3,0,0,0,0,3,0,4,14,11,10,16,0,5,0,60,87,116,284,264,209,168,120,108,30,1386,123,366,922,1006,949,830,487,299,78,5060,0,6,5,12,8,3,0,3,0,37,0,10,14,11,4,3,0,0,0,42,0,4,10,11,12,5,8,4,3,57,0,0,0,0,0,0,0,0,0,0,0,3,15,8,3,6,0,0,0,35,0,39,110,169,148,83,56,17,4,626,0,12,41,77,96,53,23,10,3,315,24,89,166,139,113,45,25,23,3,627,4,49,103,68,66,14,8,3,4,319,0,8,23,18,14,14,7,3,3,90,12,36,58,42,26,13,3,3,0,193,0,0,0,3,0,0,0,0,0,3,0,3,7,3,8,4,4,0,0,29,73,46,83,112,105,110,161,128,64,882,113,305,635,673,603,353,295,194,84,3255
101011002,0,3,11,13,15,10,3,6,0,61,0,0,0,0,0,3,0,0,0,3,0,0,4,3,8,11,3,0,0,29,36,22,22,48,70,68,77,57,11,411,60,120,245,465,556,567,389,171,36,2609,0,3,4,5,10,6,3,3,0,34,3,0,9,9,5,3,0,0,0,29,0,3,3,5,7,9,7,3,0,37,0,3,3,3,3,3,0,0,0,15,3,0,20,16,8,0,0,0,0,47,3,6,27,82,76,61,20,12,0,287,0,0,25,48,67,40,9,7,0,196,7,16,69,82,68,38,19,8,0,307,3,9,30,32,28,12,4,3,3,124,0,0,8,4,11,11,3,0,0,37,3,7,18,20,14,6,4,0,0,72,0,0,0,0,0,3,0,0,0,3,0,0,3,3,4,3,0,0,0,13,38,22,80,77,85,69,86,53,16,526,60,69,299,386,386,264,155,89,19,1727
101011003,0,6,8,11,9,5,6,0,0,45,0,0,0,0,0,3,0,3,0,6,0,0,0,3,3,4,3,3,0,16,18,17,23,38,40,28,25,42,34,265,35,86,180,291,284,210,131,98,46,1361,0,0,4,3,3,0,3,3,0,16,0,3,6,3,4,0,0,0,0,16,0,0,3,3,0,3,3,0,0,12,0,0,3,3,3,0,0,0,0,9,0,4,10,4,0,0,0,0,0,18,3,4,21,32,28,22,14,4,0,128,0,4,15,23,29,20,3,4,4,102,6,14,27,47,32,13,7,3,3,152,3,5,9,26,23,4,0,3,0,73,0,0,10,4,3,3,4,0,0,24,3,8,20,6,7,3,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,4,9,24,12,17,25,26,15,145,28,46,137,178,147,85,62,43,22,748
101011004,0,5,20,18,14,10,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,7,7,3,0,34,37,9,22,39,53,33,40,16,4,253,48,71,259,593,583,461,309,86,10,2420,0,0,15,19,20,9,3,3,0,69,0,0,6,10,4,3,0,0,0,23,0,3,9,5,8,4,3,0,3,35,0,3,4,3,3,0,0,0,0,13,0,8,14,25,10,8,0,0,0,65,0,4,27,64,61,32,14,9,0,211,0,5,18,31,68,55,9,3,3,192,3,17,78,81,74,35,8,5,0,301,3,10,37,57,80,30,8,0,0,225,0,3,13,13,19,9,3,0,0,60,3,7,22,9,4,4,0,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,3,3,0,29,11,8,29,25,17,27,14,17,0,148,20,68,277,348,374,222,65,43,6,1423
101011005,4,7,20,28,23,11,10,4,0,107,0,3,0,0,0,0,0,3,0,6,0,0,5,0,5,3,3,0,0,16,42,34,49,54,59,76,58,46,20,438,64,125,298,402,351,323,222,103,31,1919,0,0,3,4,0,3,0,0,0,10,0,0,3,3,0,0,0,0,0,6,0,0,4,6,6,3,3,0,0,22,0,0,3,0,0,0,0,0,0,3,3,3,8,11,3,3,0,0,0,31,3,10,48,71,79,37,27,15,8,298,0,6,40,34,39,30,12,3,6,170,4,33,77,79,56,22,9,7,5,292,0,9,35,18,11,4,0,0,0,77,0,4,3,3,3,5,0,0,0,18,3,22,28,18,16,4,0,3,0,94,0,0,0,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,6,31,17,34,38,45,41,55,67,28,356,44,107,289,288,258,152,106,95,47,1386
101011006,3,4,6,10,12,11,9,3,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,19,9,18,30,25,42,52,35,8,238,38,62,152,244,270,274,208,83,20,1351,0,0,0,4,3,3,0,0,0,10,0,0,3,0,6,0,0,0,0,9,0,3,4,0,5,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,3,7,16,14,7,3,3,0,0,53,0,4,24,51,53,27,15,8,3,185,0,5,27,40,33,19,10,3,0,137,3,11,40,51,46,16,8,5,0,180,0,8,19,14,17,11,3,0,0,72,0,0,3,5,6,0,3,3,0,20,4,8,15,12,8,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,14,11,19,33,24,32,55,44,13,245,24,57,170,227,211,111,100,63,16,979
101021007,0,0,6,4,3,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,0,16,13,3,9,27,28,23,22,7,3,135,16,18,74,155,182,174,131,46,11,807,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,4,0,0,0,19,0,0,5,18,17,3,7,3,0,53,0,0,3,18,16,16,5,0,3,61,0,0,12,13,19,15,3,0,0,62,0,3,0,6,14,8,3,0,0,34,0,0,8,4,7,3,0,0,0,22,0,3,3,3,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,0,4,13,10,13,15,17,3,83,8,6,47,84,89,65,36,20,6,361
101021008,3,6,11,18,13,6,6,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,8,5,7,4,3,0,0,27,38,30,46,62,44,41,28,20,3,312,53,131,334,410,391,264,121,54,6,1764,0,6,7,7,5,3,3,0,0,31,0,3,8,4,3,0,0,0,0,18,0,3,9,5,8,5,3,0,0,33,0,3,3,5,0,0,0,0,0,11,0,0,4,3,0,0,0,0,0,7,0,7,25,37,39,22,7,4,0,141,0,5,18,18,29,16,6,0,0,92,14,49,112,90,51,17,8,4,0,345,3,11,49,36,28,9,0,3,0,139,0,4,14,6,0,0,0,0,0,24,3,16,32,23,13,7,0,0,0,94,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,39,20,45,57,55,34,49,29,5,333,59,130,326,291,231,113,76,40,5,1271
101021009,3,11,37,24,22,11,4,3,3,118,3,0,0,3,0,0,0,0,0,6,0,4,13,13,10,0,4,0,3,47,33,47,122,90,93,67,56,52,24,584,53,188,708,581,498,366,183,114,38,2729,0,3,16,10,4,0,0,0,0,33,0,5,9,7,7,3,0,0,0,31,0,0,15,10,5,3,4,0,0,37,0,0,5,4,0,0,0,0,0,9,0,5,8,3,0,0,0,0,0,16,0,8,25,32,35,23,18,9,3,153,3,8,19,26,25,11,9,6,5,112,15,58,98,73,50,20,8,11,5,338,4,28,68,50,37,22,3,0,3,215,0,6,19,11,4,6,4,0,0,50,7,15,32,11,9,4,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,8,24,25,43,49,42,49,66,63,35,396,53,161,361,290,218,141,112,89,51,1476
101021010,3,12,20,11,8,0,4,0,0,58,3,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,6,0,0,18,13,16,53,23,40,31,20,12,5,213,31,95,317,263,257,180,94,33,8,1278,0,3,8,7,3,3,0,0,0,24,0,3,3,3,3,3,0,0,0,15,0,3,3,4,3,3,0,0,0,16,0,3,0,0,0,0,0,0,0,3,0,0,4,6,3,0,0,0,0,13,0,4,10,19,25,13,3,0,0,74,0,0,11,15,25,8,0,3,0,62,3,33,38,34,23,18,6,8,0,163,0,16,23,22,24,11,3,0,0,99,0,0,11,4,4,3,0,3,0,25,3,7,13,5,4,3,3,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,9,12,10,18,24,25,18,14,16,0,137,18,82,148,143,142,86,29,33,0,681
