SA4_CODE_2021,C16_C_Lat_Da_Saint_0_14,C16_C_Lat_Da_Saint_15_24,C16_C_Lat_Da_Saint_25_34,C16_C_Lat_Da_Saint_35_44,C16_C_Lat_Da_Saint_45_54,C16_C_Lat_Da_Saint_55_64,C16_C_Lat_Da_Saint_65_74,C16_C_Lat_Da_Saint_75_84,C16_C_Lat_Da_Saint_85ov,C16_C_Lat_Da_Saint_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Orth_Tot,C16_C_Oth_Prot_0_14,C16_C_Oth_Prot_15_24,C16_C_Oth_Prot_25_34,C16_C_Oth_Prot_35_44,C16_C_Oth_Prot_45_54,C16_C_Oth_Prot_55_64,C16_C_Oth_Prot_65_74,C16_C_Oth_Prot_75_84,C16_C_Oth_Prot_85ov,C16_C_Oth_Prot_Tot,C16_C_Pentec_0_14,C16_C_Pentec_15_24,C16_C_Pentec_25_34,C16_C_Pentec_35_44,C16_C_Pentec_45_54,C16_C_Pentec_55_64,C16_C_Pentec_65_74,C16_C_Pentec_75_84,C16_C_Pentec_85ov,C16_C_Pentec_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_C_Unit_Chur_0_14,C16_C_Unit_Chur_15_24,C16_C_Unit_Chur_25_34,C16_C_Unit_Chur_35_44,C16_C_Unit_Chur_45_54,C16_C_Unit_Chur_55_64,C16_C_Unit_Chur_65_74,C16_C_Unit_Chur_75_84,C16_C_Unit_Chur_85ov,C16_C_Unit_Chur_Tot,C16_Chr_Ch_nfd_0_14,C16_Chr_Ch_nfd_15_24,C16_Chr_Ch_nfd_25_34,C16_Chr_Ch_nfd_35_44,C16_Chr_Ch_nfd_45_54,C16_Chr_Ch_nfd_55_64,C16_Chr_Ch_nfd_65_74,C16_Chr_Ch_nfd_75_84,C16_Chr_Ch_nfd_85ov,C16_Chr_Ch_nfd_Tot,C16_Chr_Oth_Ch_0_14,C16_Chr_Oth_Ch_15_24,C16_Chr_Oth_Ch_25_34,C16_Chr_Oth_Ch_35_44,C16_Chr_Oth_Ch_45_54,C16_Chr_Oth_Ch_55_64,C16_Chr_Oth_Ch_65_74,C16_Chr_Oth_Ch_75_84,C16_Chr_Oth_Ch_85ov,C16_Chr_Oth_Ch_Tot,C16_Chr_Tot_0_14,C16_Chr_Tot_15_24,C16_Chr_Tot_25_34,C16_Chr_Tot_35_44,C16_Chr_Tot_45_54,C16_Chr_Tot_55_64,C16_Chr_Tot_65_74,C16_Chr_Tot_75_84,C16_Chr_Tot_85ov,C16_Chr_Tot_Tot,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85ov,C16_OR_AusAborTrade_Tot,C16_OR_Sikh_0_14,C16_OR_Sikh_15_24,C16_OR_Sikh_25_34,C16_OR_Sikh_35_44,C16_OR_Sikh_45_54,C16_OR_Sikh_55_64,C16_OR_Sikh_65_74,C16_OR_Sikh_75_84,C16_OR_Sikh_85ov,C16_OR_Sikh_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_OR_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_OthRel_Tot_0_14,C16_OthRel_Tot_15_24,C16_OthRel_Tot_25_34,C16_OthRel_Tot_35_44,C16_OthRel_Tot_45_54,C16_OthRel_Tot_55_64,C16_OthRel_Tot_65_74,C16_OthRel_Tot_75_84,C16_OthRel_Tot_85ov,C16_OthRel_Tot_Tot,C16_SBOSB_N_RA_0_14,C16_SBOSB_N_RA_15_24,C16_SBOSB_N_RA_25_34,C16_SBOSB_N_RA_35_44,C16_SBOSB_N_RA_45_54,C16_SBOSB_N_RA_55_64,C16_SBOSB_N_RA_65_74,C16_SBOSB_N_RA_75_84,C16_SBOSB_N_RA_85ov,C16_SBOSB_N_RA_Tot
111,169,90,83,90,82,65,59,37,14,699,102,48,55,81,100,98,126,88,53,748,32,17,29,22,8,9,10,4,0,143,186,207,190,173,200,243,212,154,92,1647,967,611,637,562,564,517,273,90,44,4272,756,623,669,882,1477,1878,1880,1189,560,9914,233,153,145,139,232,263,216,133,63,1576,709,540,439,432,432,406,425,360,223,3971,1861,1676,1320,1642,2569,3208,3108,2052,1029,18481,1896,1251,1225,1155,1177,1079,694,308,108,8887,116,67,71,86,74,86,67,33,13,615,32618,23281,20784,24672,29548,30121,26550,16020,7259,210845,392,197,409,362,162,115,57,27,8,1729,728,349,651,366,140,82,45,10,0,2383,24,20,23,28,27,23,26,10,3,183,25,14,17,14,16,3,0,0,0,100,51,43,108,42,17,10,17,5,0,295,72,128,156,178,168,103,65,25,5,894,151,188,286,233,195,118,84,35,6,1298,25218,18615,20104,14975,12423,10681,6196,2617,1016,111848
112,69,31,32,18,40,27,27,7,6,258,66,34,35,63,87,103,115,89,24,621,10,0,10,11,3,3,3,0,0,33,59,29,40,38,72,135,109,73,51,611,601,353,330,281,343,395,252,82,25,2657,882,492,405,792,1414,1898,1887,1387,709,9856,50,56,28,57,74,90,95,68,35,545,217,132,131,125,184,191,179,137,79,1382,848,695,509,777,1373,1805,1761,1277,688,9724,1053,541,557,629,679,818,635,254,92,5252,126,48,48,76,54,68,56,23,8,504,18161,11367,9131,12699,17866,21129,19263,12328,5969,127918,174,99,160,157,127,147,59,16,0,948,80,27,59,73,31,38,13,7,0,332,97,36,31,81,70,68,51,10,19,470,29,13,12,22,25,11,7,0,0,113,64,47,96,44,35,43,30,7,6,371,135,119,142,233,252,227,116,35,12,1270,224,183,254,296,316,279,153,39,14,1757,17659,9697,9653,10687,10249,10561,6320,2264,901,78001
113,64,34,32,32,27,20,10,5,3,217,275,170,135,171,212,241,161,108,53,1516,67,23,27,38,21,16,5,0,0,200,130,56,73,63,61,52,61,20,12,527,321,209,196,146,190,175,91,26,9,1372,590,444,437,666,1025,1280,1143,802,371,6752,54,30,36,35,65,69,51,16,10,360,115,93,67,72,59,64,25,42,8,546,1034,675,742,853,1120,1308,1137,742,344,7948,602,349,315,288,305,333,198,98,34,2524,5,7,7,8,9,9,12,8,4,58,19744,12314,10795,11941,14413,14830,11938,7484,3235,106685,250,78,324,251,93,48,16,3,0,1069,328,138,315,217,129,37,12,3,0,1185,9,8,9,4,6,4,0,0,0,38,12,0,9,0,3,4,0,0,0,33,246,85,257,160,98,86,28,12,4,978,22,29,57,50,45,29,15,6,0,256,279,118,332,218,146,124,40,21,8,1277,7684,5229,5005,3451,3050,2614,1465,588,213,29298
114,33,27,29,19,16,37,28,12,7,207,25,10,21,25,65,86,88,81,33,442,7,3,5,0,9,7,0,0,0,33,20,28,17,28,64,66,79,41,35,385,257,160,133,129,146,197,143,38,6,1205,307,239,234,321,597,967,1161,766,315,4906,40,27,23,37,45,52,70,43,13,347,23,12,12,15,21,39,30,24,11,190,585,440,331,421,621,938,1148,691,286,5459,725,382,382,359,456,484,362,175,42,3353,13,18,4,20,31,26,18,24,9,164,12657,7624,6197,8206,11441,13998,15396,9016,3421,87961,96,40,203,91,36,43,15,5,0,531,74,26,50,56,27,19,18,0,3,264,20,9,13,19,23,37,57,18,7,202,5,7,5,8,9,6,3,0,0,42,25,0,32,20,3,4,5,0,0,87,37,55,50,68,99,77,32,24,3,456,68,64,84,94,112,89,44,24,3,582,9477,5476,5059,4882,5055,5484,4293,1782,605,42108
115,190,94,65,94,80,58,40,28,3,647,59,51,22,60,100,87,111,70,32,607,239,158,149,172,141,138,67,43,13,1115,186,162,89,159,235,208,118,70,27,1244,1030,1138,666,650,773,527,248,76,26,5134,803,582,365,724,1049,1018,851,424,214,6034,39,22,19,26,42,45,38,29,0,262,223,145,73,154,174,121,122,57,22,1083,1074,861,543,762,1003,1142,1046,553,259,7243,946,714,579,727,793,649,384,144,53,5005,38,35,13,24,39,37,25,12,7,237,27736,18879,11745,18129,21201,17873,14296,6773,2846,139483,2164,991,935,1958,1364,830,400,167,49,8860,1226,663,623,796,634,398,230,77,24,4675,44,23,26,33,48,51,28,10,11,282,8,0,3,5,4,0,0,0,0,13,354,216,248,276,236,173,80,69,11,1665,185,131,165,164,209,195,88,27,12,1186,544,347,420,449,448,370,168,96,20,2860,11659,7325,6885,7719,6847,5593,3127,987,377,50508
116,751,422,319,324,245,179,84,21,3,2351,37,35,32,59,61,67,68,70,35,459,753,531,535,498,419,454,301,129,36,3662,587,546,452,380,505,372,189,86,23,3146,1832,1425,1138,1065,1108,685,246,81,23,7608,993,607,601,794,936,884,721,369,115,6015,62,48,34,69,71,83,82,43,12,508,445,242,244,245,242,175,134,67,39,1835,1235,910,725,782,847,873,574,263,88,6298,2784,1740,1723,1505,1342,1002,453,153,58,10763,72,52,71,45,58,47,25,4,4,377,39483,25732,23892,26732,26256,22648,15792,7457,2864,190855,7807,2777,6435,6754,2900,1741,811,278,55,29560,7074,3298,4000,3740,2271,1433,698,200,43,22758,34,5,16,29,24,12,25,3,0,147,12,3,4,4,0,0,0,0,0,28,2823,1551,3353,1951,816,574,252,119,18,11458,208,162,292,239,204,161,77,37,7,1387,3041,1718,3645,2197,1029,728,333,152,21,12868,13251,8715,9496,7512,5787,4050,1989,721,210,51724
117,54,61,78,48,38,21,13,5,0,323,28,37,96,108,83,80,73,40,15,550,51,43,107,82,59,52,65,41,18,522,66,167,307,151,105,90,59,33,18,987,283,555,689,388,189,122,62,18,0,2315,244,398,740,584,480,475,356,179,74,3528,6,9,21,21,20,23,24,14,3,134,16,34,73,35,29,32,21,3,0,252,305,367,643,482,471,426,272,138,49,3153,478,914,1589,798,514,413,275,133,30,5151,9,12,32,25,31,26,26,7,0,174,11963,11972,23730,16947,13884,11193,8971,5612,2244,106506,436,715,2067,749,298,175,128,42,5,4606,1162,1252,2052,1164,645,454,267,94,21,7117,366,232,552,440,295,350,325,229,89,2871,17,9,13,25,7,8,7,0,0,84,18,44,132,40,13,21,8,0,3,275,59,125,307,213,163,125,56,22,13,1076,101,182,453,273,182,152,67,19,11,1436,11890,25247,42491,21440,13458,8750,4468,1604,505,129855
118,14,20,35,26,25,9,9,4,0,140,73,57,79,97,79,58,85,52,24,604,69,18,53,76,52,36,45,33,5,396,52,104,165,129,74,78,50,36,18,712,240,187,345,245,169,78,59,19,3,1359,314,346,518,515,594,549,543,325,162,3862,5,4,5,4,10,15,9,7,6,64,3,13,23,26,20,15,14,7,3,131,259,250,344,375,359,304,294,150,86,2430,393,452,680,545,369,334,232,99,43,3148,15,3,20,14,14,28,10,5,3,115,18052,11658,19089,17045,15123,11698,10240,6860,3505,113260,242,332,585,332,165,127,87,56,10,1937,411,751,735,389,205,166,94,31,9,2798,4448,2214,2132,2803,2746,2834,2695,1447,998,22322,12,9,3,4,9,6,0,0,0,45,32,40,51,36,21,14,8,3,0,209,44,68,154,129,108,62,42,18,3,628,83,117,217,167,133,81,51,22,5,883,12909,15024,21722,14537,9709,6422,3949,1583,662,86509
119,239,191,153,113,122,90,50,19,11,982,25,32,42,71,75,92,131,114,75,661,1182,691,937,780,649,663,458,239,66,5661,381,301,354,341,364,320,207,134,95,2499,910,626,683,707,624,427,239,96,19,4330,935,712,814,914,1142,1318,1033,695,504,8062,95,70,82,73,98,116,116,106,73,832,132,103,113,96,124,77,57,42,15,750,957,825,759,737,997,1134,951,677,496,7536,2576,1657,2201,2096,1802,1551,960,562,222,13623,91,61,75,81,67,92,54,32,21,584,47264,31923,32058,36628,38620,33580,28615,20166,10047,278894,2657,3052,7794,2649,909,766,409,152,47,18429,26196,12970,17132,12245,7340,4521,2227,753,207,83591,62,34,63,72,67,87,82,40,22,531,10,9,3,3,8,0,0,0,0,46,283,177,494,210,120,85,32,22,8,1429,221,183,341,272,253,210,120,40,15,1664,517,377,844,484,378,298,159,63,23,3142,17821,17627,22783,14325,13857,12540,5902,2833,1206,108894
120,46,29,37,34,19,28,11,8,5,209,51,13,46,73,83,84,58,52,24,494,218,108,200,184,126,122,105,53,17,1115,94,77,182,132,122,108,67,37,32,858,291,209,388,296,201,181,94,45,13,1712,952,679,876,1045,1007,912,671,375,197,6709,19,21,15,19,26,60,29,13,0,214,42,31,64,36,60,42,24,14,12,313,553,483,623,633,684,658,527,265,151,4587,714,585,992,688,632,448,309,156,82,4595,33,13,32,37,23,22,23,8,8,193,22662,13596,17536,19961,20069,15685,13035,9105,4661,136313,2409,2328,6255,2492,912,723,417,205,95,15835,1073,666,1324,826,491,302,181,74,34,4972,127,56,82,131,97,94,97,39,23,743,0,0,3,5,8,0,0,0,0,25,88,85,230,99,40,34,15,6,0,593,91,117,229,206,139,123,68,23,9,999,177,199,462,306,186,154,86,27,7,1617,14811,14993,22226,14748,11644,9286,4627,1627,585,94536
121,63,43,50,38,46,31,17,10,3,302,144,77,94,151,224,127,178,167,69,1230,254,129,164,220,206,193,157,158,61,1546,213,131,219,281,258,184,165,101,51,1602,612,394,527,534,450,348,163,52,11,3093,1294,766,868,1370,1519,1383,1260,908,531,9901,38,15,14,36,34,26,31,21,9,216,159,128,163,175,158,133,97,65,48,1130,1882,1289,931,1404,1877,1740,1719,1194,788,12815,1274,890,1119,1205,1114,908,590,335,117,7553,45,25,27,54,42,43,51,43,24,357,37052,21258,19728,27341,29888,23221,19997,12868,6933,198286,2312,905,3162,2495,900,547,302,126,40,10791,854,369,957,855,388,289,183,65,24,3990,975,603,382,647,701,895,688,330,207,5428,0,0,6,0,0,0,6,0,0,12,203,123,274,185,122,83,41,35,8,1067,206,162,261,311,263,235,131,73,33,1679,411,288,537,499,382,320,174,102,40,2754,26264,17636,23945,22866,18366,13863,8777,3593,1519,136815
122,73,53,69,38,30,35,9,0,0,304,110,46,66,116,163,95,107,114,55,877,176,105,117,127,148,135,143,87,41,1094,105,76,109,145,187,123,96,76,57,976,553,445,399,355,423,314,172,45,11,2715,478,325,278,540,899,994,967,659,405,5539,33,12,5,33,22,26,32,38,16,225,36,11,15,36,28,19,29,15,6,198,910,645,488,690,987,1030,998,697,413,6859,936,611,590,703,732,585,352,199,74,4775,19,18,21,22,27,18,17,12,7,148,25939,13487,12073,18304,20826,16631,14795,9510,5001,136570,278,209,589,270,143,89,45,18,10,1654,202,126,251,183,155,108,50,9,4,1093,113,54,88,124,121,114,111,53,29,817,0,9,0,0,0,0,0,0,0,10,88,67,207,70,32,33,16,8,0,524,92,89,125,164,124,104,53,19,8,777,178,164,335,232,161,144,65,25,7,1310,19113,10359,12883,15046,12328,8441,5169,2190,1017,86545
123,545,381,265,243,206,122,75,16,0,1857,61,46,48,68,99,130,123,83,55,706,250,184,166,157,138,121,56,24,4,1093,236,179,163,141,212,215,147,64,30,1389,965,588,485,558,528,315,178,56,11,3685,475,390,376,545,797,1048,862,396,150,5043,53,41,59,41,66,96,77,32,7,476,265,152,157,136,113,91,59,29,7,1019,993,704,642,651,745,940,703,303,127,5812,1767,1063,984,922,906,644,329,104,30,6751,72,50,40,57,56,54,40,16,7,389,32825,21067,19602,21891,22594,21451,15065,6512,2364,163369,1812,836,1532,1591,917,524,227,83,23,7542,4490,1886,2334,2328,1394,767,325,93,14,13638,12,17,12,16,25,26,19,5,5,129,14,15,10,8,8,4,0,0,0,49,295,140,325,201,100,63,32,15,0,1177,158,140,179,161,138,101,32,25,6,939,468,296,509,371,246,169,62,39,7,2165,13298,8596,9226,6710,5393,4197,2119,716,237,50493
124,329,159,191,147,113,113,57,25,6,1139,68,47,72,61,126,152,138,115,55,834,201,166,135,150,111,138,63,37,3,1009,176,160,127,154,216,220,169,87,37,1353,1022,663,629,579,532,498,229,60,19,4236,756,480,568,786,1109,1423,1241,622,242,7230,85,76,54,76,100,117,101,48,14,675,144,94,75,104,97,76,66,29,15,703,1107,860,688,753,955,1127,973,516,235,7220,1760,1095,1075,979,970,945,510,183,56,7568,48,44,40,42,39,55,38,20,3,339,35992,23100,21801,24258,26015,25670,18876,8993,3597,188299,818,357,918,706,405,302,166,66,15,3758,1309,636,830,741,422,307,184,48,7,4495,41,9,27,39,33,35,54,18,8,268,19,8,7,7,10,10,0,0,0,64,426,174,468,268,90,85,35,20,3,1563,106,118,176,203,189,143,99,30,4,1078,555,295,650,483,291,237,135,46,7,2701,18550,12418,13383,11033,9371,7689,4357,1462,467,78724
125,279,188,168,162,103,91,64,18,12,1090,23,21,38,37,60,61,88,96,52,478,397,225,429,294,242,232,160,89,11,2070,339,256,309,322,319,274,153,61,49,2080,961,647,808,759,625,455,190,95,13,4552,1467,1097,1241,1342,1402,1235,922,572,332,9608,64,29,48,65,53,67,71,60,34,478,158,132,131,143,126,91,65,44,10,902,1220,897,923,965,1041,1070,991,611,409,8129,1977,1300,1954,1493,1287,959,501,245,90,9811,105,52,42,75,61,49,45,22,6,460,33376,21447,25209,25717,24748,22107,18219,11409,5640,187873,10406,4502,15511,9111,2888,1914,905,377,90,45692,19329,10589,13982,9610,5746,3227,1574,556,134,64755,22,10,38,29,34,27,33,18,8,224,3,0,0,0,4,0,0,0,0,13,871,755,2112,660,150,145,83,22,5,4787,478,273,591,501,351,271,139,85,17,2714,1354,1024,2707,1163,501,415,217,105,26,7508,14227,11869,17921,11401,10171,8563,4075,1915,660,80807
126,32,34,36,21,31,18,5,6,5,182,56,23,21,46,67,67,63,63,28,436,341,207,220,263,241,237,214,128,43,1898,146,124,146,133,153,167,82,42,38,1041,400,292,404,307,275,176,83,27,7,1972,1089,751,782,1020,917,865,645,433,298,6806,23,13,13,22,22,20,16,14,7,140,58,28,55,57,38,40,36,12,14,346,549,434,412,509,646,637,554,432,283,4463,622,523,732,621,559,502,356,178,77,4164,9,12,10,15,18,19,18,8,12,119,16042,10870,10035,12108,13056,11229,8766,6051,3522,91685,1339,765,2194,1327,715,490,239,108,34,7214,798,511,935,589,284,192,104,45,15,3468,80,32,41,69,54,77,79,97,215,738,0,4,0,0,0,0,0,0,0,4,125,86,227,102,79,42,23,4,4,695,64,83,114,127,95,98,42,24,15,663,186,173,342,237,174,144,63,36,13,1367,9581,9953,11408,8186,6609,5733,3114,1352,571,56506
127,559,404,243,215,245,113,47,28,11,1861,34,26,27,40,57,78,105,82,36,472,785,478,502,502,438,376,212,106,35,3436,321,247,244,221,223,220,118,73,38,1696,1162,804,659,686,617,469,231,79,14,4734,416,257,344,358,499,578,461,255,107,3275,61,39,42,28,47,52,45,20,11,333,228,185,172,130,155,137,94,36,13,1151,573,415,409,379,434,435,305,139,62,3150,3093,2094,2219,1985,1733,1512,864,393,100,13998,89,67,46,54,52,53,37,34,11,450,42878,29646,27832,28645,29962,26166,18737,10896,3817,218576,2516,1464,2029,2313,1693,1256,436,171,40,11919,11007,5393,5583,5082,3281,1937,936,259,51,33530,6,5,13,10,7,4,11,0,0,59,0,0,4,6,6,4,0,0,0,17,249,118,350,189,84,65,40,8,0,1110,1805,1118,1217,885,824,643,385,181,56,7110,2057,1236,1576,1076,911,714,426,193,58,8240,11250,9206,9373,6415,5521,4536,2158,899,343,49704
128,58,32,42,31,28,26,38,13,5,274,42,31,54,62,103,79,77,86,27,562,201,90,124,129,94,92,72,41,8,851,82,49,69,82,122,167,141,79,72,855,404,242,308,267,250,244,120,54,14,1912,385,320,302,496,804,930,865,557,356,5023,90,71,37,50,88,61,70,50,24,548,21,15,13,20,26,14,14,13,4,137,856,857,516,648,974,1195,925,583,381,6936,896,543,544,654,568,544,349,108,60,4258,33,10,16,33,21,36,28,15,9,195,26371,16448,14184,18638,20636,19168,15203,8846,4770,144274,205,122,261,219,162,125,78,33,8,1208,366,220,232,252,193,146,90,31,11,1527,31,20,24,41,46,35,47,11,7,284,4,6,4,5,3,0,0,0,0,14,37,26,68,26,17,15,7,3,0,204,25,43,64,69,57,64,19,10,0,351,64,70,137,99,78,82,27,13,3,573,11808,7055,8986,8305,6711,5469,3059,1257,609,53264
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,7,0,20,0,0,3,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,19,7,12,21,32,41,80,34,5,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,6,10,15,15,11,0,0,92
199,0,58,8,3,0,3,5,0,0,79,3,0,0,0,7,12,4,0,0,32,0,0,14,0,0,5,0,0,0,22,8,7,8,5,9,9,0,3,0,47,4,12,19,6,7,13,12,0,0,76,9,23,14,25,35,58,56,17,3,241,0,0,4,0,0,8,3,4,0,24,8,5,3,6,12,4,5,0,0,42,33,23,30,39,36,51,64,11,0,289,16,48,60,45,41,38,27,8,0,278,3,0,6,0,0,0,4,0,0,9,290,504,701,587,628,769,646,163,39,4328,8,24,59,16,4,0,0,0,0,124,31,34,71,52,15,8,3,0,0,225,0,0,4,4,5,5,0,0,0,22,5,3,0,0,5,3,0,0,0,20,0,4,9,0,0,0,0,0,0,13,3,8,11,10,9,10,3,0,0,58,9,17,20,13,15,16,3,6,0,94,276,767,921,465,423,402,234,40,7,3537
