SA4_CODE_2021,C21_20_24_Div_M,C21_20_24_Div_F,C21_20_24_Div_P,C21_20_24_Wid_M,C21_20_24_Wid_F,C21_20_24_Wid_P,C21_20_24_Nvr_marrd_M,C21_20_24_Nvr_marrd_F,C21_20_24_Nvr_marrd_P,C21_20_24_Tot_M,C21_20_24_Tot_F,C21_20_24_Tot_P,C21_25_29_Married_M,C21_25_29_Married_F,C21_25_29_Married_P,C21_25_29_Sep_M,C21_25_29_Sep_F,C21_25_29_Sep_P,C21_25_29_Div_M,C21_25_29_Div_F,C21_25_29_Div_P,C21_25_29_Wid_M,C21_25_29_Wid_F,C21_25_29_Wid_P,C21_25_29_Nvr_marrd_M,C21_25_29_Nvr_marrd_F,C21_25_29_Nvr_marrd_P,C21_25_29_Tot_M,C21_25_29_Tot_F,C21_25_29_Tot_P,C21_30_34_Married_M,C21_30_34_Married_F,C21_30_34_Married_P,C21_30_34_Sep_M,C21_30_34_Sep_F,C21_30_34_Sep_P,C21_30_34_Div_M,C21_30_34_Div_F,C21_30_34_Div_P,C21_30_34_Wid_M,C21_30_34_Wid_F,C21_30_34_Wid_P,C21_30_34_Nvr_marrd_M,C21_30_34_Nvr_marrd_F,C21_30_34_Nvr_marrd_P,C21_30_34_Tot_M,C21_30_34_Tot_F,C21_30_34_Tot_P,C21_35_39_Married_M,C21_35_39_Married_F,C21_35_39_Married_P,C21_35_39_Sep_M,C21_35_39_Sep_F,C21_35_39_Sep_P,C21_35_39_Div_M,C21_35_39_Div_F,C21_35_39_Div_P,C21_35_39_Wid_M,C21_35_39_Wid_F,C21_35_39_Wid_P,C21_35_39_Nvr_marrd_M,C21_35_39_Nvr_marrd_F,C21_35_39_Nvr_marrd_P,C21_35_39_Tot_M,C21_35_39_Tot_F,C21_35_39_Tot_P,C21_40_44_Married_M,C21_40_44_Married_F,C21_40_44_Married_P,C21_40_44_Sep_M,C21_40_44_Sep_F,C21_40_44_Sep_P,C21_40_44_Div_M,C21_40_44_Div_F,C21_40_44_Div_P,C21_40_44_Wid_M,C21_40_44_Wid_F,C21_40_44_Wid_P,C21_40_44_Nvr_marrd_M,C21_40_44_Nvr_marrd_F,C21_40_44_Nvr_marrd_P,C21_40_44_Tot_M,C21_40_44_Tot_F,C21_40_44_Tot_P,C21_45_49_Married_M,C21_45_49_Married_F,C21_45_49_Married_P,C21_45_49_Sep_M,C21_45_49_Sep_F,C21_45_49_Sep_P,C21_45_49_Div_M,C21_45_49_Div_F,C21_45_49_Div_P,C21_45_49_Wid_M,C21_45_49_Wid_F,C21_45_49_Wid_P,C21_45_49_Nvr_marrd_M,C21_45_49_Nvr_marrd_F,C21_45_49_Nvr_marrd_P,C21_45_49_Tot_M,C21_45_49_Tot_F,C21_45_49_Tot_P,C21_50_54_Married_M,C21_50_54_Married_F,C21_50_54_Married_P,C21_50_54_Sep_M,C21_50_54_Sep_F,C21_50_54_Sep_P,C21_50_54_Div_M,C21_50_54_Div_F,C21_50_54_Div_P,C21_50_54_Wid_M,C21_50_54_Wid_F,C21_50_54_Wid_P,C21_50_54_Nvr_marrd_M,C21_50_54_Nvr_marrd_F,C21_50_54_Nvr_marrd_P,C21_50_54_Tot_M,C21_50_54_Tot_F,C21_50_54_Tot_P,C21_55_59_Married_M,C21_55_59_Married_F,C21_55_59_Married_P,C21_55_59_Sep_M,C21_55_59_Sep_F,C21_55_59_Sep_P,C21_55_59_Div_M,C21_55_59_Div_F,C21_55_59_Div_P,C21_55_59_Wid_M,C21_55_59_Wid_F,C21_55_59_Wid_P,C21_55_59_Nvr_marrd_M,C21_55_59_Nvr_marrd_F,C21_55_59_Nvr_marrd_P,C21_55_59_Tot_M,C21_55_59_Tot_F,C21_55_59_Tot_P,C21_60_64_Married_M,C21_60_64_Married_F,C21_60_64_Married_P,C21_60_64_Sep_M,C21_60_64_Sep_F,C21_60_64_Sep_P,C21_60_64_Div_M,C21_60_64_Div_F,C21_60_64_Div_P,C21_60_64_Wid_M,C21_60_64_Wid_F,C21_60_64_Wid_P,C21_60_64_Nvr_marrd_M,C21_60_64_Nvr_marrd_F,C21_60_64_Nvr_marrd_P,C21_60_64_Tot_M,C21_60_64_Tot_F,C21_60_64_Tot_P,C21_65_69_Married_M,C21_65_69_Married_F,C21_65_69_Married_P,C21_65_69_Sep_M,C21_65_69_Sep_F,C21_65_69_Sep_P,C21_65_69_Div_M,C21_65_69_Div_F,C21_65_69_Div_P,C21_65_69_Wid_M,C21_65_69_Wid_F,C21_65_69_Wid_P,C21_65_69_Nvr_marrd_M,C21_65_69_Nvr_marrd_F,C21_65_69_Nvr_marrd_P,C21_65_69_Tot_M,C21_65_69_Tot_F,C21_65_69_Tot_P,C21_70_74_Married_M,C21_70_74_Married_F,C21_70_74_Married_P,C21_70_74_Sep_M,C21_70_74_Sep_F,C21_70_74_Sep_P,C21_70_74_Div_M,C21_70_74_Div_F,C21_70_74_Div_P,C21_70_74_Wid_M,C21_70_74_Wid_F,C21_70_74_Wid_P,C21_70_74_Nvr_marrd_M,C21_70_74_Nvr_marrd_F,C21_70_74_Nvr_marrd_P,C21_70_74_Tot_M,C21_70_74_Tot_F,C21_70_74_Tot_P,C21_75_79_Married_M,C21_75_79_Married_F,C21_75_79_Married_P,C21_75_79_Sep_M,C21_75_79_Sep_F,C21_75_79_Sep_P,C21_75_79_Div_M,C21_75_79_Div_F
111,3,11,15,14,7,13,13165,12608,25773,13392,13019,26409,1697,2647,4343,91,179,266,57,123,186,6,8,9,11194,10054,21255,13050,13017,26063,4863,6130,10990,269,395,662,266,436,703,7,29,40,7343,6198,13538,12743,13188,25934,6824,7327,14160,395,609,1003,601,826,1428,30,48,76,4627,4045,8674,12481,12855,25336,6513,6727,13234,525,691,1211,872,1275,2149,35,98,131,3367,3106,6473,11310,11892,23198,6708,7010,13720,655,806,1462,1258,1808,3069,56,161,215,3128,2662,5795,11804,12447,24253,6649,6826,13480,664,695,1357,1635,2215,3854,98,258,356,2735,2160,4894,11784,12154,23933,6560,6875,13432,567,669,1236,1732,2492,4219,176,463,636,2437,1725,4161,11470,12221,23689,7019,7034,14051,493,571,1063,1917,2711,4632,267,820,1087,1710,1210,2916,11403,12339,23745,6792,6585,13383,418,416,831,1756,2391,4145,361,1174,1533,1138,755,1897,10462,11322,21783,6517,5835,12350,317,303,620,1417,1981,3399,545,1903,2441,588,489,1075,9383,10504,19889,4968,4031,8999,203,175,383,861,1270
112,5,3,6,7,0,11,5594,5394,10993,5689,5582,11273,768,1150,1918,39,90,134,32,56,86,0,7,6,4959,4920,9879,5796,6230,12025,2000,2724,4725,116,210,329,137,215,356,4,11,15,4147,4168,8312,6401,7340,13736,3238,3904,7145,201,336,536,280,490,771,7,28,36,3382,3098,6479,7116,7855,14970,3679,4032,7711,262,435,699,486,749,1230,27,64,93,2619,2680,5293,7073,7957,15028,4072,4295,8365,402,555,960,803,1183,1982,23,121,140,2624,2535,5157,7925,8686,16607,3955,4322,8278,412,530,944,1125,1638,2766,62,204,263,2359,1973,4326,7906,8662,16572,4387,4670,9063,437,494,930,1439,2031,3469,101,358,464,2167,1813,3980,8535,9370,17906,5053,5202,10261,486,563,1047,1822,2388,4209,202,563,763,1842,1477,3321,9400,10195,19593,5219,5138,10355,437,399,835,1825,2317,4145,302,935,1238,1295,925,2220,9077,9716,18786,5119,4326,9441,379,294,669,1557,1894,3447,430,1269,1691,743,456,1199,8217,8232,16454,3617,2917,6534,177,127,304,893,1001
113,5,4,5,4,5,8,4938,4643,9577,5102,4933,10028,1054,1434,2485,52,89,140,18,47,63,3,7,13,4184,3610,7791,5313,5179,10493,2386,2651,5039,113,180,294,108,154,261,3,15,20,2641,2211,4848,5257,5213,10470,2882,3053,5935,181,244,431,180,264,443,9,25,33,1650,1494,3143,4905,5082,9985,2742,2767,5507,200,293,494,279,338,612,17,50,63,1312,1085,2400,4548,4527,9072,2849,2858,5708,248,317,560,431,596,1028,30,88,113,1203,935,2136,4757,4789,9551,2918,3020,5943,298,285,578,572,745,1318,45,145,186,1010,765,1774,4839,4959,9801,3128,3150,6283,256,295,551,654,765,1414,68,220,290,897,594,1494,5006,5023,10033,3267,3271,6540,279,270,551,742,928,1669,109,348,456,705,468,1177,5105,5287,10392,3045,2776,5825,216,199,409,693,740,1432,161,509,666,471,279,749,4584,4502,9088,2693,2407,5105,172,112,288,503,561,1062,245,788,1039,277,177,453,3890,4052,7947,1922,1585,3505,106,58,163,307,301
114,6,0,6,0,0,6,3516,3159,6675,3604,3294,6898,700,997,1696,38,73,116,21,47,67,0,5,5,3076,2559,5638,3839,3681,7515,1664,2045,3714,96,159,255,78,122,202,4,18,23,2199,1842,4042,4043,4191,8234,2228,2405,4630,155,184,338,157,266,420,8,21,28,1538,1344,2882,4089,4218,8302,2308,2422,4735,180,237,420,294,427,722,9,25,31,1200,1042,2241,3986,4158,8146,2534,2600,5130,252,323,575,488,705,1196,23,62,82,1204,951,2156,4497,4636,9136,2625,2945,5567,239,291,533,677,917,1588,35,130,164,1123,903,2027,4703,5176,9877,3025,3240,6261,261,316,580,820,1150,1973,66,209,276,1036,780,1813,5208,5701,10908,3699,3946,7647,240,280,519,975,1238,2211,152,348,494,825,664,1488,5890,6484,12372,3925,4072,7996,252,234,483,971,1171,2146,209,613,815,562,462,1025,5910,6551,12462,4198,3815,8013,225,164,386,879,1073,1955,339,985,1321,365,336,701,6010,6373,12386,3138,2483,5624,165,98,268,546,637
115,0,3,5,0,0,0,8178,7206,15389,8268,7423,15695,1018,1576,2596,27,51,81,20,55,71,3,0,6,5165,4179,9340,6231,5867,12093,3463,4939,8403,73,144,215,107,181,284,0,14,16,2762,2103,4864,6407,7375,13785,6885,8218,15104,152,223,375,266,386,650,8,17,27,1606,1285,2894,8917,10125,19041,8123,8398,16515,236,345,587,382,647,1030,21,42,57,1066,913,1985,9827,10349,20176,7866,7905,15775,308,379,687,523,841,1367,34,73,105,918,803,1721,9651,10003,19654,6944,7190,14135,284,357,646,697,1061,1755,47,117,167,776,630,1410,8747,9365,18107,6586,6378,12968,222,251,470,669,956,1623,66,231,296,525,476,999,8073,8291,16362,5853,5717,11566,170,220,391,639,937,1576,102,368,468,429,352,781,7184,7593,14780,5222,4866,10088,160,180,343,477,812,1283,131,624,749,259,209,467,6250,6684,12931,4517,3901,8418,148,113,263,430,707,1136,218,955,1181,164,187,351,5479,5867,11343,3219,2377,5599,73,78,150,233,458
116,7,26,33,4,6,10,13562,11566,25128,14003,12680,26679,3234,5196,8430,130,240,373,98,176,271,4,11,17,10780,8388,19171,14254,14015,28266,8281,11321,19599,316,457,770,357,435,790,20,35,49,6015,4725,10744,14985,16969,31950,13483,14291,27779,426,663,1083,556,735,1292,17,61,75,3695,3088,6781,18172,18838,37018,12265,11065,23330,543,688,1234,693,1099,1790,29,100,134,2660,2173,4835,16190,15120,31312,9385,8413,17802,593,739,1334,878,1338,2212,50,166,217,2169,1876,4042,13076,12538,25613,7557,7190,14747,543,684,1227,1032,1611,2643,107,326,430,1799,1491,3289,11042,11295,22336,6963,6431,13392,503,575,1076,1074,1544,2620,124,566,693,1400,1088,2483,10060,10197,20257,6006,5519,11530,453,528,981,975,1503,2475,189,902,1097,999,761,1760,8626,9217,17836,5076,4593,9665,367,391,762,862,1200,2057,257,1250,1510,489,408,892,7054,7841,14897,4239,3419,7655,250,248,498,622,986,1602,420,1673,2092,262,243,507,5792,6563,12352,2631,1692,4324,142,120,261,333,566
117,10,26,30,15,8,16,14889,15608,30497,15119,16034,31157,2033,2905,4933,94,155,249,132,200,332,12,13,28,21830,21054,42884,24105,24324,48428,5891,6707,12592,231,351,581,532,743,1267,10,13,30,17963,14954,32917,24632,22757,47387,6933,6838,13766,367,418,776,884,1064,1946,17,30,52,10234,7867,18101,18434,16208,34644,5528,4968,10495,420,459,871,993,1050,2041,21,43,64,6338,4705,11042,13292,11224,24520,4467,4176,8644,399,422,818,1040,1231,2273,39,94,135,4859,3435,8302,10807,9362,20166,3789,3598,7387,446,406,858,1243,1428,2674,51,153,208,4217,2596,6815,9755,8189,17937,3472,3166,6639,384,378,762,1309,1480,2793,82,245,327,3306,1988,5300,8560,7261,15817,3046,2776,5820,304,301,611,1193,1519,2716,111,414,529,2405,1401,3804,7062,6415,13477,2499,2398,4895,258,276,531,986,1323,2312,135,601,740,1529,993,2526,5407,5595,10999,2306,1861,4171,251,181,432,829,1043,1872,224,814,1036,1098,610,1710,4706,4521,9222,1622,1247,2872,124,101,219,521,679
118,6,0,7,0,0,4,7636,8242,15881,7711,8369,16077,630,1035,1661,23,41,68,41,54,93,5,4,10,10629,12015,22649,11320,13153,24477,2920,3823,6743,96,163,266,174,304,480,5,9,15,9190,9167,18359,12388,13472,25855,4805,5396,10204,195,257,447,399,604,1006,0,23,23,5025,4741,9771,10432,11019,21455,5083,5522,10609,227,325,554,601,704,1299,25,26,50,3138,2882,6017,9069,9454,18530,5262,5232,10487,276,408,691,732,1015,1748,26,57,83,2294,2315,4606,8597,9022,17624,4779,4825,9605,294,392,687,834,1301,2133,38,104,142,1979,1862,3840,7933,8474,16404,4292,3988,8278,268,290,553,944,1247,2191,55,213,265,1575,1495,3069,7133,7224,14358,3669,3635,7308,198,243,443,835,1221,2056,90,342,430,1210,1087,2294,6002,6526,12529,3138,2998,6138,200,215,405,759,1126,1880,122,482,602,877,807,1687,5092,5622,10715,3161,2838,5999,167,159,322,672,1141,1807,188,863,1050,692,671,1362,4879,5668,10540,2435,1963,4401,111,108,220,440,783
119,34,117,150,8,9,17,21262,17494,38756,22407,20323,42735,5651,8945,14597,255,502,757,303,479,777,13,21,24,18691,13483,32176,24916,23416,48332,12105,13928,26030,486,785,1265,714,1042,1751,14,40,59,10826,8217,19044,24141,24007,48148,14844,15066,29906,682,1014,1695,1077,1567,2642,20,65,85,6153,4812,10971,22774,22524,45297,13217,13066,26285,805,1079,1887,1212,1945,3160,32,137,174,4163,3463,7629,19440,19690,39125,12358,12306,24659,839,1138,1979,1646,2587,4238,73,283,359,3468,3058,6525,18390,19367,37760,11654,11792,23443,863,1165,2024,2057,3188,5240,115,418,534,2904,2420,5326,17589,18984,36572,11808,11067,22880,890,1000,1888,2304,3348,5649,180,739,916,2554,1983,4548,17742,18138,35884,10645,9999,20647,820,893,1712,2245,3190,5431,220,1279,1499,1957,1613,3565,15888,16972,32856,8966,8296,17262,646,623,1278,1726,2475,4210,357,1747,2107,1305,1121,2427,13013,14270,27278,7872,6617,14490,514,425,941,1437,1762,3201,579,2457,3034,888,713,1603,11295,11969,23268,5952,4367,10320,333,213,549,764,1108
120,23,42,71,5,0,5,11103,9858,20966,11632,10827,22463,2268,3269,5539,85,138,224,123,159,283,3,12,14,11703,10512,22219,14187,14085,28276,5901,7047,12946,178,256,441,335,449,784,13,10,29,7844,6845,14683,14272,14604,28880,7577,7660,15235,256,360,616,539,771,1307,14,27,45,4377,3872,8250,12762,12686,25450,6626,6625,13250,301,396,699,629,907,1530,19,48,65,2689,2795,5486,10263,10767,21032,6173,6359,12529,376,524,906,826,1261,2085,31,101,126,2264,2478,4747,9674,10722,20393,5580,5877,11451,381,479,858,936,1518,2453,40,120,158,1955,2068,4027,8890,10060,18947,5441,5330,10772,336,472,808,1114,1722,2837,70,258,329,1635,1682,3314,8595,9463,18061,4775,4540,9321,273,311,590,983,1534,2521,120,416,538,1240,1339,2582,7397,8150,15544,4006,3895,7900,212,261,476,878,1312,2192,149,734,884,918,994,1915,6160,7195,13362,3623,3225,6850,164,179,338,776,1109,1889,247,1081,1330,577,662,1244,5384,6261,11644,2583,2039,4624,113,103,215,430,637
121,4,9,9,3,3,11,11205,10599,21805,11377,10928,22306,1410,2312,3718,50,79,123,38,85,128,7,0,3,10095,9812,19902,11590,12293,23884,5861,7665,13528,130,228,357,223,474,699,3,18,20,7093,6759,13855,13314,15144,28460,10627,12136,22765,253,435,690,492,885,1379,9,37,52,4378,4279,8655,15764,17776,33541,11465,12278,23742,399,569,970,766,1247,2012,24,75,99,2945,3155,6098,15601,17322,32925,11145,11540,22683,506,640,1140,981,1640,2621,37,121,162,2255,2562,4816,14923,16501,31422,10127,10455,20582,445,652,1097,1211,2018,3232,54,211,269,1935,2072,4003,13773,15411,29178,9056,8984,18040,454,481,933,1316,2086,3404,87,317,406,1528,1497,3024,12434,13364,25799,7952,7706,15659,346,376,724,1221,2051,3269,132,545,678,1167,1208,2380,10822,11891,22710,6934,6813,13743,244,269,512,970,1763,2730,200,899,1095,818,965,1777,9163,10707,19867,6499,5996,12493,200,234,430,897,1662,2559,337,1448,1784,585,683,1270,8519,10019,18539,5085,4083,9162,143,126,268,585,1131
122,6,8,14,5,7,5,7075,6359,13434,7175,6568,13740,651,1142,1795,15,38,57,19,40,58,7,0,7,5855,5508,11363,6548,6729,13280,2616,3610,6228,58,121,174,127,202,327,7,12,20,4680,4180,8854,7483,8120,15599,4750,5732,10483,164,215,381,283,422,708,6,29,36,2815,2661,5477,8021,9060,17078,6156,6527,12679,218,315,536,498,674,1175,9,27,39,2077,1922,3996,8954,9462,18426,7065,7250,14312,344,425,765,766,1119,1880,33,86,116,1767,1674,3444,9969,10551,20517,6482,6727,13209,393,445,835,986,1456,2447,44,133,175,1500,1320,2818,9403,10080,19492,6016,5732,11745,296,367,662,1110,1490,2602,72,242,313,1177,1013,2188,8672,8835,17513,5122,4878,10003,245,239,487,1001,1422,2419,122,355,474,876,709,1588,7372,7603,14968,4299,4127,8427,181,179,360,783,1257,2039,145,542,690,557,466,1028,5966,6570,12539,4007,3574,7577,144,158,303,707,1132,1839,244,925,1165,442,351,789,5548,6131,11674,3273,2790,6056,110,92,205,495,859
123,4,8,20,0,0,3,9306,8486,17789,9528,9020,18548,1942,3411,5347,82,217,305,63,121,188,5,4,13,7291,6307,13597,9384,10062,19446,5189,6843,12031,264,430,692,224,372,597,9,14,19,4541,3880,8419,10225,11535,21760,7342,8096,15441,390,585,971,396,625,1026,10,42,54,2989,2661,5645,11129,12007,23133,6844,6540,13384,454,622,1081,555,899,1456,22,77,98,2194,1947,4144,10074,10089,20159,6329,6091,12414,498,656,1155,832,1226,2055,41,129,165,1906,1706,3610,9605,9798,19409,5686,5420,11107,460,580,1039,954,1372,2325,63,233,297,1361,1161,2524,8521,8759,17284,5374,5313,10684,425,567,989,993,1536,2526,110,391,504,1087,907,1995,7987,8713,16700,5191,5012,10199,378,431,812,1019,1459,2480,173,624,799,688,569,1252,7455,8086,15545,4572,4051,8621,327,352,679,818,1261,2082,234,901,1133,378,367,747,6332,6926,13255,3897,3186,7085,252,225,475,611,1009,1615,380,1197,1574,245,218,464,5372,5834,11206,2396,1756,4150,127,90,218,359,563
124,12,15,26,4,3,13,10308,9438,19747,10590,9985,20581,2147,3228,5376,93,205,295,59,144,198,5,10,18,8616,7687,16305,10927,11272,22192,5092,6372,11462,291,440,728,275,443,714,7,37,44,5676,4989,10662,11337,12277,23607,6819,7361,14184,431,608,1040,510,787,1296,11,41,52,3816,3467,7282,11589,12259,23849,6616,6654,13277,505,662,1171,722,1074,1798,25,71,100,2964,2599,5563,10844,11059,21896,6397,6411,12810,552,676,1229,1072,1530,2599,49,150,201,2595,2217,4809,10669,10976,21646,6013,6111,12115,553,693,1245,1255,1867,3120,66,253,322,2138,1719,3851,10023,10632,20661,5864,5770,11637,482,534,1018,1352,2017,3372,127,415,544,1680,1317,2999,9504,10057,19564,5835,5873,11710,464,520,986,1397,1976,3376,199,744,944,1206,975,2182,9103,10094,19198,5266,4882,10148,355,403,759,1156,1765,2918,306,989,1294,763,625,1391,7848,8669,16513,4804,4016,8819,278,265,550,970,1519,2490,415,1385,1798,491,399,887,6955,7588,14546,3026,2242,5272,156,127,283,552,873
125,37,88,124,7,7,15,18211,14071,32283,19333,16711,36044,5873,8931,14808,244,440,682,218,405,623,11,15,28,17535,11384,28920,23891,21179,45070,13063,15257,28315,445,630,1070,601,895,1497,20,29,48,10024,6331,16356,24150,23142,47294,16572,15634,32208,632,843,1482,1062,1275,2332,32,67,103,5231,3759,8988,23530,21583,45111,13384,11340,24730,666,903,1566,1077,1494,2570,40,139,180,3273,2407,5681,18441,16281,34730,10115,9346,19457,660,793,1456,1192,1886,3077,53,193,243,2623,2052,4678,14650,14268,28914,9002,8436,17443,623,738,1354,1429,2198,3630,84,382,464,2176,1643,3817,13310,13395,26709,8489,7936,16424,593,670,1258,1639,2365,3998,111,643,757,1783,1382,3159,12613,12998,25605,7621,6959,14588,539,586,1126,1622,2134,3753,187,984,1166,1321,1041,2358,11289,11701,22991,6378,5697,12075,449,461,910,1190,1624,2817,285,1357,1638,902,715,1623,9207,9849,19060,5328,4423,9753,336,268,603,922,1124,2047,359,1665,2025,551,475,1027,7495,7957,15455,3951,2777,6734,207,139,344,470,627
126,6,5,16,0,3,3,6493,6103,12598,6629,6330,12954,1140,1869,3007,32,55,87,29,74,98,7,5,10,6127,5646,11770,7335,7640,14979,4153,5159,9314,82,138,225,174,259,430,0,11,16,4015,3386,7403,8426,8959,17385,5889,6238,12124,154,239,391,324,488,806,7,23,31,2054,1888,3943,8421,8875,17292,5349,5408,10759,200,267,470,382,567,950,9,24,30,1266,1212,2477,7214,7477,14690,4700,4601,9304,192,288,481,402,683,1082,17,49,57,1007,994,2001,6321,6607,12926,4091,4315,8410,191,225,414,513,843,1352,37,97,130,879,803,1680,5705,6288,11992,4182,4189,8372,187,217,408,579,913,1492,37,180,214,787,658,1443,5770,6161,11931,3743,3837,7576,150,192,345,492,840,1340,76,325,400,593,550,1143,5056,5743,10803,3346,3276,6621,139,125,266,434,788,1224,83,502,583,404,410,811,4393,5106,9502,2950,2445,5391,89,109,198,348,581,931,155,687,841,285,303,584,3825,4114,7943,1929,1510,3443,71,43,113,228,365
127,25,68,92,12,10,17,16080,14298,30378,16709,15974,32683,3434,6079,9516,213,400,616,194,440,632,6,16,22,12939,9947,22889,16783,16888,33673,8041,10803,18845,449,823,1269,541,887,1424,19,52,73,7333,5387,12719,16386,17944,34332,10736,11984,22717,616,968,1586,936,1398,2332,26,105,131,4437,3299,7732,16748,17755,34505,10066,10552,20619,739,979,1719,1101,1729,2830,37,184,219,3091,2487,5574,15034,15929,30961,9867,10051,19917,733,1043,1776,1469,2156,3623,49,269,324,2551,2090,4643,14667,15617,30284,9752,9381,19132,728,913,1642,1653,2405,4052,114,455,564,2055,1781,3835,14290,14940,29229,9902,8766,18665,792,872,1661,1773,2343,4114,184,783,966,1771,1414,3179,14411,14171,28581,8917,8057,16972,676,723,1401,1656,2235,3888,234,1271,1506,1256,1117,2367,12739,13403,26140,7317,6282,13604,545,538,1084,1129,1611,2740,325,1745,2063,632,715,1341,9943,10895,20836,5884,4591,10471,403,316,722,830,1048,1874,451,2092,2540,408,399,810,7970,8444,16414,3944,2604,6541,206,141,353,461,521
128,5,9,11,0,6,6,6545,6139,12687,6626,6287,12920,774,1251,2020,25,45,70,28,40,67,4,7,10,5492,4925,10411,6322,6264,12586,2912,3839,6747,89,131,219,139,203,341,7,4,13,3422,3018,6444,6562,7197,13762,4729,5410,10134,141,231,370,279,406,684,6,22,33,2084,1890,3975,7241,7959,15200,5215,5517,10732,248,315,561,425,619,1038,13,43,62,1495,1406,2902,7397,7896,15294,5539,5730,11266,329,394,721,661,1009,1674,26,61,90,1418,1285,2705,7973,8479,16453,5099,5264,10373,308,356,665,829,1230,2066,45,113,158,1153,956,2103,7435,7927,15359,4906,4888,9799,264,316,581,861,1259,2121,82,233,314,992,762,1753,7103,7459,14561,4840,4760,9599,201,242,447,842,1280,2120,115,382,494,729,522,1248,6730,7180,13908,4382,4144,8523,192,217,407,640,1034,1674,152,519,673,425,367,794,5799,6279,12078,3958,3507,7462,155,160,312,531,914,1453,237,880,1116,256,207,464,5128,5671,10801,2979,2389,5371,97,76,175,326,694
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,400,406,801,411,418,829,39,43,76,10,14,26,0,12,13,0,3,3,532,462,998,586,533,1118,91,102,189,38,35,73,14,21,36,0,0,0,432,344,777,574,495,1068,120,97,213,73,37,106,31,30,64,3,0,3,336,230,563,562,392,954,88,75,164,68,42,109,58,53,110,0,6,5,331,178,510,542,357,902,86,77,162,80,38,120,95,75,168,4,8,12,281,144,420,540,332,877,99,88,192,63,35,101,82,95,177,7,17,17,218,96,314,473,333,801,121,136,255,67,29,98,123,107,237,4,8,11,168,71,242,480,359,844,149,130,280,48,34,86,140,111,245,18,21,38,111,44,156,470,339,808,157,113,263,49,15,69,110,71,180,19,20,39,68,21,85,403,236,637,89,73,162,37,19,53,81,41,120,16,27,39,26,10,37,250,163,415,57,31,86,10,4,10,34,21
