SA4_CODE_2021,C21_75_99_CF_CU15_NDS,C21_75_99_CF_NCU15_DS,C21_75_99_CF_NDCO,C21_75_99_Tot,C21_100_149_CF_NC,C21_100_149_CF_Cu15DS_,C21_100_149_CF_CU15_NDS,C21_100_149_CF_NCU15_DS,C21_100_149_CF_NDCO,C21_100_149_Tot,C21_150_199_CF_NC,C21_150_199_CF_Cu15DS_,C21_150_199_CF_CU15_NDS,C21_150_199_CF_NCU15_DS,C21_150_199_CF_NDCO,C21_150_199_Tot,C21_200_224_CF_NC,C21_200_224_CF_Cu15DS_,C21_200_224_CF_CU15_NDS,C21_200_224_CF_NCU15_DS,C21_200_224_CF_NDCO,C21_200_224_Tot,C21_225_274_CF_NC,C21_225_274_CF_Cu15DS_,C21_225_274_CF_CU15_NDS,C21_225_274_CF_NCU15_DS,C21_225_274_CF_NDCO,C21_225_274_Tot,C21_275_349_CF_NC,C21_275_349_CF_Cu15DS_,C21_275_349_CF_CU15_NDS,C21_275_349_CF_NCU15_DS,C21_275_349_CF_NDCO,C21_275_349_Tot,C21_350_449_CF_NC,C21_350_449_CF_Cu15DS_,C21_350_449_CF_CU15_NDS,C21_350_449_CF_NCU15_DS,C21_350_449_CF_NDCO,C21_350_449_Tot,C21_450_549_CF_NC,C21_450_549_CF_Cu15DS_,C21_450_549_CF_CU15_NDS,C21_450_549_CF_NCU15_DS,C21_450_549_CF_NDCO,C21_450_549_Tot,C21_550_649_CF_NC,C21_550_649_CF_Cu15DS_,C21_550_649_CF_CU15_NDS,C21_550_649_CF_NCU15_DS,C21_550_649_CF_NDCO,C21_550_649_Tot,C21_650_749_CF_NC,C21_650_749_CF_Cu15DS_,C21_650_749_CF_CU15_NDS,C21_650_749_CF_NCU15_DS,C21_650_749_CF_NDCO,C21_650_749_Tot,C21_750_849_CF_NC,C21_750_849_CF_Cu15DS_,C21_750_849_CF_CU15_NDS,C21_750_849_CF_NCU15_DS,C21_750_849_CF_NDCO,C21_750_849_Tot,C21_850_949_CF_NC,C21_850_949_CF_Cu15DS_,C21_850_949_CF_CU15_NDS,C21_850_949_CF_NCU15_DS,C21_850_949_CF_NDCO,C21_850_949_Tot,C21_950over_CF_NC,C21_950over_CF_Cu15DS_,C21_950over_CF_CU15_NDS,C21_950over_CF_NCU15_DS,C21_950over_CF_NDCO,C21_950over_Tot,C21_Rns_CF_NC,C21_Rns_CF_Cu15DS_,C21_Rns_CF_CU15_NDS,C21_Rns_CF_NCU15_DS,C21_Rns_CF_NDCO,C21_Rns_Tot,C21_Tot_CF_NC,C21_Tot_CF_Cu15DS_,C21_Tot_CF_CU15_NDS,C21_Tot_CF_NCU15_DS,C21_Tot_CF_NDCO,C21_Tot_Tot
111,4,0,3,30,108,5,20,0,3,141,386,5,54,6,22,470,177,9,61,10,12,262,344,33,127,9,43,550,944,40,492,53,132,1653,2851,209,1880,163,293,5389,2035,256,1602,149,243,4288,765,119,674,86,101,1752,262,64,249,42,38,655,88,25,104,11,8,232,38,9,53,5,4,112,43,17,53,6,5,119,189,22,107,15,21,354,8251,801,5484,551,940,16035
112,0,0,0,22,76,9,23,3,12,126,170,10,36,5,13,232,119,9,54,7,14,207,269,13,140,9,29,461,567,49,342,31,85,1071,1116,84,898,50,128,2276,824,115,796,75,107,1919,491,78,617,67,93,1352,303,71,355,42,53,820,124,30,173,17,16,358,70,16,96,3,12,199,89,20,141,11,9,271,131,13,79,8,13,251,4395,510,3765,328,597,9587
113,3,0,0,26,112,7,70,8,9,203,291,20,153,15,40,519,268,23,196,7,17,523,532,57,514,26,62,1193,752,96,772,53,87,1762,663,128,734,44,94,1663,152,39,221,14,22,451,32,0,39,3,0,77,4,0,0,0,0,10,0,0,0,0,0,6,3,0,0,0,4,8,9,0,5,0,3,20,130,15,122,15,24,300,3010,396,2854,202,372,6841
114,0,0,0,3,48,6,15,0,4,69,60,0,18,0,0,85,86,6,45,3,14,158,258,22,182,14,19,492,461,32,298,24,56,868,844,89,794,62,93,1883,533,94,571,44,74,1319,216,34,204,28,39,527,76,12,109,10,9,225,26,10,41,5,3,89,14,0,19,8,0,45,28,10,28,0,4,70,105,9,66,6,19,206,2770,328,2401,219,343,6067
115,4,0,0,3,27,4,10,0,0,34,32,0,10,3,3,46,29,4,12,5,6,50,61,8,44,7,4,125,118,6,43,8,9,186,440,13,218,27,31,731,687,86,845,82,69,1767,733,232,1442,187,161,2750,407,255,995,219,184,2064,167,149,458,131,101,1003,88,86,233,74,51,520,83,75,192,80,38,467,95,27,117,24,23,276,2960,943,4613,841,680,10043
116,0,4,0,38,101,5,33,0,7,149,375,14,88,8,46,533,150,12,70,19,13,261,275,57,162,20,43,560,812,105,705,61,181,1872,2739,471,3577,349,474,7606,1700,487,2773,322,410,5683,981,419,1814,268,340,3816,274,184,606,125,140,1316,47,37,89,18,29,227,15,6,20,3,10,50,12,11,35,0,3,64,221,34,219,38,64,573,7755,1848,10189,1241,1771,22800
117,0,0,0,49,92,0,24,7,7,130,338,3,33,3,20,405,143,0,25,12,13,200,289,7,57,11,19,384,605,8,87,15,40,758,2039,41,515,51,57,2700,5165,44,738,54,49,6046,5937,51,1275,78,89,7434,4775,67,1317,89,74,6326,2450,49,845,70,49,3475,1011,25,480,43,40,1609,1607,102,896,153,91,2855,481,9,128,13,37,669,25010,416,6447,603,580,33055
118,6,0,0,27,43,5,26,5,0,76,144,7,14,3,4,172,67,7,8,3,3,90,113,7,31,9,11,165,253,9,71,3,16,350,779,12,209,21,18,1039,2072,30,551,47,39,2743,2817,46,877,82,75,3896,2298,46,907,66,69,3380,1394,63,796,60,41,2357,788,46,600,52,35,1521,1389,339,2028,355,138,4256,256,24,179,21,17,497,12453,639,6301,728,474,20595
119,8,0,5,66,165,3,56,11,22,251,600,19,93,29,47,790,284,24,116,29,40,487,603,32,239,48,103,1026,1396,113,1145,88,144,2884,4243,339,4062,327,391,9360,4611,620,4221,469,572,10492,2164,580,2753,413,513,6423,881,394,1429,278,309,3294,332,158,572,124,138,1328,109,55,235,63,65,523,128,60,183,54,61,488,509,88,405,82,115,1193,16106,2483,15540,2024,2526,38684
120,0,0,3,25,67,0,18,4,3,89,117,0,21,0,9,147,95,0,22,3,0,126,257,4,49,6,7,330,485,7,130,20,19,662,2290,58,920,74,67,3412,3812,98,1753,158,130,5956,2775,105,1469,158,137,4643,1641,87,1145,140,104,3111,729,96,805,99,82,1810,359,61,507,55,46,1027,439,147,875,147,81,1682,293,16,174,23,40,541,13391,681,7893,880,738,23586
121,3,0,3,10,37,0,17,0,0,50,67,0,6,0,4,80,61,0,19,0,7,94,163,3,60,3,15,237,258,7,90,6,14,379,1813,22,599,45,42,2520,3561,86,1999,120,96,5867,3038,150,2098,202,147,5636,1748,168,1565,213,126,3822,1076,127,1243,167,88,2700,577,133,933,139,78,1859,945,592,2368,581,225,4706,327,26,223,42,38,658,13694,1324,11238,1521,884,28655
122,0,0,0,4,29,0,6,0,0,40,34,0,13,0,0,49,43,0,13,4,3,57,87,0,18,3,9,109,114,9,45,6,4,173,398,15,144,12,13,577,1249,28,444,52,46,1819,1628,32,796,61,61,2584,1103,54,771,56,75,2055,645,67,671,69,72,1529,312,76,591,67,63,1127,752,369,1565,348,224,3261,162,22,129,18,28,352,6570,669,5212,707,593,13754
123,5,0,5,22,69,3,31,3,5,107,256,9,75,18,27,386,79,16,54,5,23,180,184,34,104,20,54,399,472,51,369,30,84,1001,1621,251,2001,156,345,4379,1059,349,1770,198,318,3687,372,196,763,126,158,1620,78,32,149,23,41,325,34,17,44,14,11,114,11,3,9,6,3,32,9,5,22,0,3,39,136,28,148,18,46,373,4403,997,5548,604,1141,12692
124,3,0,0,17,33,4,22,3,3,63,137,4,43,0,9,202,93,0,46,4,15,151,279,25,180,16,25,514,673,42,414,44,55,1224,2427,252,2235,180,315,5410,1445,292,1877,181,270,4063,432,189,797,108,160,1679,97,62,199,24,58,441,36,15,62,14,12,149,18,0,27,10,3,52,20,8,24,11,8,61,157,20,153,26,36,393,5865,898,6081,622,974,14435
125,5,0,0,67,188,8,30,11,14,250,581,16,77,31,39,746,243,30,86,26,35,420,553,43,287,45,71,995,1433,78,886,66,106,2579,4824,359,5117,323,351,10973,4708,694,6170,595,609,12780,1795,543,2541,369,381,5620,538,277,947,195,181,2143,200,86,362,82,85,818,68,30,126,26,36,279,90,21,98,21,22,253,474,57,453,59,103,1157,15784,2253,17206,1848,2037,39125
126,0,0,0,6,39,0,5,0,4,46,57,0,6,5,0,67,69,0,21,3,7,100,177,0,48,8,14,253,448,14,151,14,20,647,1861,43,855,57,54,2869,2210,118,1476,129,78,4021,1260,138,1568,166,120,3259,444,137,790,117,86,1576,183,60,430,71,46,798,84,53,236,47,35,455,113,86,314,83,44,651,162,11,135,18,12,347,7118,674,6042,727,535,15104
127,6,0,6,48,97,4,34,11,17,158,450,22,99,34,40,646,195,34,106,27,28,391,606,67,444,79,114,1305,1153,149,1003,133,213,2662,2321,452,2800,397,705,6676,1831,988,3548,683,1060,8111,824,684,1838,448,591,4377,212,215,468,141,207,1239,61,56,112,23,45,301,17,11,34,10,16,76,28,20,32,9,14,103,334,70,287,62,117,876,8182,2780,10827,2050,3172,27010
128,0,0,0,8,26,0,9,0,0,36,68,0,8,0,3,87,41,0,14,4,3,55,86,0,62,7,6,166,113,7,49,7,10,185,657,20,293,25,29,1026,1159,47,627,47,60,1946,826,81,730,81,102,1817,425,94,560,78,86,1249,214,68,395,65,67,813,97,50,243,44,31,468,120,79,306,66,47,616,93,15,60,11,20,199,3942,468,3358,435,474,8679
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
