SA4_CODE_2021,C16_SH_3b_NPGH_4,C16_SH_3b_NPGH_5,C16_SH_3b_NPGH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPGH_2,C16_SH_4mb_NPGH_3,C16_SH_4mb_NPGH_4,C16_SH_4mb_NPGH_5,C16_SH_4mb_NPGH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPGH_2,C16_SH_NB_NS_NPGH_3,C16_SH_NB_NS_NPGH_4,C16_SH_NB_NS_NPGH_5,C16_SH_NB_NS_NPGH_6_mor,C16_SH_NB_NS_Tot,C16_SH_Tot_NPGH_2,C16_SH_Tot_NPGH_3,C16_SH_Tot_NPGH_4,C16_SH_Tot_NPGH_5,C16_SH_Tot_NPGH_6_mor,C16_SH_Tot_Tot,C16_SDRTHT_0b_s_a_b_NPGH_2,C16_SDRTHT_0b_s_a_b_NPGH_3,C16_SDRTHT_0b_s_a_b_NPGH_4,C16_SDRTHT_0b_s_a_b_NPGH_5,C16_SDRTHT_0b_s_a_b_NPGH_6mor,C16_SDRTHT_0b_s_a_b_Tot,C16_SDRTHT_1b_NPGH_2,C16_SDRTHT_1b_NPGH_3,C16_SDRTHT_1b_NPGH_4,C16_SDRTHT_1b_NPGH_5,C16_SDRTHT_1b_NPGH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPGH_2,C16_SDRTHT_2b_NPGH_3,C16_SDRTHT_2b_NPGH_4,C16_SDRTHT_2b_NPGH_5,C16_SDRTHT_2b_NPGH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPGH_2,C16_SDRTHT_3b_NPGH_3,C16_SDRTHT_3b_NPGH_4,C16_SDRTHT_3b_NPGH_5,C16_SDRTHT_3b_NPGH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPGH_2,C16_SDRTHT_4mb_NPGH_3,C16_SDRTHT_4mb_NPGH_4,C16_SDRTHT_4mb_NPGH_5,C16_SDRTHT_4mb_NPGH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPGH_2,C16_SDRTHT_NB_NS_NPGH_3,C16_SDRTHT_NB_NS_NPGH_4,C16_SDRTHT_NB_NS_NPGH_5,C16_SDRTHT_NB_NS_NPGH_6_mor,C16_SDRTHT_NB_NS_Tot,C16_SDRTHT_Tot_NPGH_2,C16_SDRTHT_Tot_NPGH_3,C16_SDRTHT_Tot_NPGH_4,C16_SDRTHT_Tot_NPGH_5,C16_SDRTHT_Tot_NPGH_6_mor,C16_SDRTHT_Tot_Tot,C16_F_a_0b_s_a_b_NPGH_2,C16_F_a_0b_s_a_b_NPGH_3,C16_F_a_0b_s_a_b_NPGH_4,C16_F_a_0b_s_a_b_NPGH_5,C16_F_a_0b_s_a_b_NPGH_6_mor,C16_F_a_0b_s_a_b_Tot,C16_F_a_1b_NPGH_2,C16_F_a_1b_NPGH_3,C16_F_a_1b_NPGH_4,C16_F_a_1b_NPGH_5,C16_F_a_1b_NPGH_6_mor,C16_F_a_1b_Tot,C16_F_a_2b_NPGH_2,C16_F_a_2b_NPGH_3,C16_F_a_2b_NPGH_4,C16_F_a_2b_NPGH_5,C16_F_a_2b_NPGH_6_mor,C16_F_a_2b_Tot,C16_F_a_3b_NPGH_2,C16_F_a_3b_NPGH_3,C16_F_a_3b_NPGH_4,C16_F_a_3b_NPGH_5,C16_F_a_3b_NPGH_6_mor,C16_F_a_3b_Tot,C16_F_a_4mb_NPGH_2,C16_F_a_4mb_NPGH_3,C16_F_a_4mb_NPGH_4,C16_F_a_4mb_NPGH_5,C16_F_a_4mb_NPGH_6_mor,C16_F_a_4mb_Tot,C16_F_a_NB_NS_NPGH_2,C16_F_a_NB_NS_NPGH_3,C16_F_a_NB_NS_NPGH_4,C16_F_a_NB_NS_NPGH_5,C16_F_a_NB_NS_NPGH_6_mor,C16_F_a_NB_NS_Tot,C16_F_a_Tot_NPGH_2,C16_F_a_Tot_NPGH_3,C16_F_a_Tot_NPGH_4,C16_F_a_Tot_NPGH_5,C16_F_a_Tot_NPGH_6_mor,C16_F_a_Tot_Tot,C16_OD_0b_s_a_b_NPGH_2,C16_OD_0b_s_a_b_NPGH_3,C16_OD_0b_s_a_b_NPGH_4,C16_OD_0b_s_a_b_NPGH_5,C16_OD_0b_s_a_b_NPGH_6_mor,C16_OD_0b_s_a_b_Tot,C16_OD_1b_NPGH_2,C16_OD_1b_NPGH_3,C16_OD_1b_NPGH_4,C16_OD_1b_NPGH_5,C16_OD_1b_NPGH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPGH_2,C16_OD_2b_NPGH_3,C16_OD_2b_NPGH_4,C16_OD_2b_NPGH_5,C16_OD_2b_NPGH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPGH_2,C16_OD_3b_NPGH_3,C16_OD_3b_NPGH_4,C16_OD_3b_NPGH_5,C16_OD_3b_NPGH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPGH_2,C16_OD_4mb_NPGH_3,C16_OD_4mb_NPGH_4,C16_OD_4mb_NPGH_5,C16_OD_4mb_NPGH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPGH_2,C16_OD_NB_NS_NPGH_3,C16_OD_NB_NS_NPGH_4,C16_OD_NB_NS_NPGH_5,C16_OD_NB_NS_NPGH_6_mor,C16_OD_NB_NS_Tot,C16_OD_Tot_NPGH_2,C16_OD_Tot_NPGH_3,C16_OD_Tot_NPGH_4,C16_OD_Tot_NPGH_5,C16_OD_Tot_NPGH_6_mor,C16_OD_Tot_Tot,C16_DS_NS_NPGH_2,C16_DS_NS_NPGH_3,C16_DS_NS_NPGH_4,C16_DS_NS_NPGH_5,C16_DS_NS_NPGH_6_mor,C16_DS_NS_Tot,C16_Tot_NPGH_2,C16_Tot_NPGH_3,C16_Tot_NPGH_4,C16_Tot_NPGH_5,C16_Tot_NPGH_6_mor,C16_Tot_Tot,C21_SH_0b_s_a_b_NPGH_2,C21_SH_0b_s_a_b_NPGH_3,C21_SH_0b_s_a_b_NPGH_4,C21_SH_0b_s_a_b_NPGH_5,C21_SH_0b_s_a_b_NPGH_6_mor,C21_SH_0b_s_a_b_Tot,C21_SH_1b_NPGH_2,C21_SH_1b_NPGH_3,C21_SH_1b_NPGH_4,C21_SH_1b_NPGH_5,C21_SH_1b_NPGH_6_mor,C21_SH_1b_Tot,C21_SH_2b_NPGH_2,C21_SH_2b_NPGH_3,C21_SH_2b_NPGH_4,C21_SH_2b_NPGH_5,C21_SH_2b_NPGH_6_mor,C21_SH_2b_Tot,C21_SH_3b_NPGH_2,C21_SH_3b_NPGH_3,C21_SH_3b_NPGH_4,C21_SH_3b_NPGH_5,C21_SH_3b_NPGH_6_mor,C21_SH_3b_Tot,C21_SH_4mb_NPGH_2,C21_SH_4mb_NPGH_3,C21_SH_4mb_NPGH_4,C21_SH_4mb_NPGH_5,C21_SH_4mb_NPGH_6_mor,C21_SH_4mb_Tot,C21_SH_NB_NS_NPGH_2,C21_SH_NB_NS_NPGH_3,C21_SH_NB_NS_NPGH_4,C21_SH_NB_NS_NPGH_5,C21_SH_NB_NS_NPGH_6_mor,C21_SH_NB_NS_Tot,C21_SH_Tot_NPGH_2,C21_SH_Tot_NPGH_3,C21_SH_Tot_NPGH_4,C21_SH_Tot_NPGH_5
111,68,8,0,1930,456,227,244,92,83,1098,98,32,12,4,6,155,2655,802,325,110,89,3981,0,0,0,0,0,0,24,0,0,0,0,25,432,26,0,0,0,461,264,214,32,5,0,510,15,20,27,10,3,83,20,6,0,0,0,30,755,271,59,16,5,1107,3,0,0,0,0,3,51,3,0,0,0,53,440,27,5,0,0,473,84,88,13,0,0,184,11,8,4,4,3,28,19,3,0,0,0,25,615,130,22,8,3,769,0,0,0,0,0,0,3,0,0,0,0,3,20,0,0,0,0,27,4,0,0,0,0,5,0,4,0,0,0,4,4,0,0,0,0,7,34,3,3,0,0,44,25,9,7,0,6,42,4081,1223,413,129,106,5949,7,0,0,0,0,7,38,0,3,0,0,42,691,47,7,0,0,741,1453,608,74,11,0,2144,559,303,320,129,63,1386,52,18,0,0,0,80,2798,980,413,143
112,29,13,0,1331,489,138,96,43,14,776,90,20,7,0,0,120,2162,394,129,58,15,2763,3,0,0,0,0,3,6,0,0,0,0,12,225,7,0,0,0,238,262,64,12,4,0,341,18,10,6,0,0,33,13,3,0,0,0,16,533,84,24,5,0,641,0,0,0,0,0,0,16,0,0,0,0,20,237,12,0,0,0,251,83,25,3,0,0,110,3,0,0,0,0,5,18,6,3,0,0,27,355,41,9,4,0,409,3,0,0,0,0,3,7,0,0,0,0,7,50,0,0,0,0,51,3,0,0,0,0,7,4,0,0,0,0,7,4,0,0,0,0,5,70,8,5,0,0,77,27,3,0,0,0,28,3152,529,164,62,15,3928,19,5,0,0,0,24,59,16,3,0,0,76,465,30,5,0,0,496,1054,265,44,11,5,1382,580,215,140,70,25,1027,60,12,6,0,3,82,2241,546,194,79
113,13,4,0,725,208,90,67,19,14,405,42,9,0,0,3,56,1035,227,84,26,23,1401,0,0,0,0,0,0,4,0,0,0,0,6,50,0,0,0,0,50,30,8,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,9,86,13,3,3,0,104,0,0,0,0,0,0,6,0,0,0,0,12,120,13,8,0,0,151,27,7,0,0,0,32,3,0,0,0,0,6,12,0,0,0,0,10,163,30,12,0,0,208,6,0,0,0,0,6,0,3,0,0,0,5,5,0,0,0,0,9,6,3,0,0,0,8,5,0,0,0,0,8,0,0,0,0,0,6,23,7,3,0,0,41,14,0,0,0,0,16,1317,282,98,32,28,1763,5,0,0,0,0,4,8,0,0,0,0,11,159,7,0,0,0,170,566,130,25,4,5,733,254,96,72,35,20,471,32,9,0,0,5,45,1017,244,104,44
114,8,0,0,587,246,50,31,4,4,336,26,6,0,0,0,33,1019,101,35,6,8,1169,0,0,0,0,0,0,3,0,0,0,0,3,63,0,0,0,0,61,42,7,0,0,0,49,4,0,0,0,0,4,5,0,0,0,0,5,116,7,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,27,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,23,0,0,0,0,20,8,0,0,0,0,14,1204,107,37,7,8,1366,13,0,0,0,0,15,13,0,0,0,0,20,195,8,4,3,0,212,540,59,10,0,0,607,332,72,44,17,10,478,17,0,0,0,0,23,1114,146,55,22
115,6,0,6,239,221,74,38,11,16,359,22,9,6,3,0,35,506,126,47,21,21,719,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,52,31,3,4,8,101,18,7,6,8,11,49,3,0,0,0,0,5,93,39,11,13,13,171,0,0,0,0,0,0,0,0,0,0,0,0,49,5,0,0,4,63,28,13,5,3,0,50,0,0,0,6,0,9,0,0,0,0,0,5,75,13,3,5,11,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,12,0,0,0,0,13,0,0,0,0,0,3,695,182,64,42,42,1028,0,0,0,0,0,0,10,0,0,0,0,11,79,4,0,0,0,79,180,40,8,7,0,230,267,92,48,27,13,448,13,3,4,0,0,21,544,146,60,37
116,44,10,10,960,283,87,60,50,47,533,62,20,10,0,4,99,1301,253,128,66,57,1810,0,0,0,0,0,0,9,0,0,0,0,9,68,4,0,0,0,71,138,33,7,5,0,188,29,22,13,8,5,76,12,7,0,0,0,18,253,63,23,6,5,362,5,0,0,0,0,5,11,0,0,0,0,11,112,14,8,0,0,136,11,9,0,0,0,25,0,0,0,0,0,0,19,3,3,0,0,25,153,29,14,3,0,192,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,12,17,3,0,0,0,26,1732,355,167,79,70,2398,8,0,0,0,0,3,21,8,0,0,0,28,268,38,3,0,0,307,792,196,65,16,3,1072,424,193,126,64,44,850,45,13,9,3,0,64,1551,438,208,87
117,47,4,0,422,54,71,91,50,37,304,31,15,6,6,3,59,411,275,152,58,42,943,12,0,0,3,0,12,64,12,5,4,3,87,909,115,33,8,4,1065,549,1006,203,31,14,1808,152,204,492,185,94,1122,85,61,30,13,16,209,1779,1398,761,244,121,4302,147,14,13,5,0,178,1262,113,44,17,10,1439,5105,1310,776,210,127,7528,431,880,289,127,141,1870,46,44,105,64,75,338,233,87,61,25,25,430,7221,2456,1286,445,381,11790,0,0,0,0,0,0,19,0,0,0,0,23,63,14,4,0,0,83,26,45,10,3,3,81,0,7,11,8,0,28,13,3,0,3,0,19,117,74,25,13,3,231,58,24,17,10,7,112,9587,4222,2243,773,554,17381,0,0,0,0,0,0,5,4,0,0,0,7,106,8,0,0,0,112,190,218,39,0,0,453,66,89,165,60,32,412,11,0,4,3,4,24,378,326,211,66
118,24,12,3,248,133,77,108,78,69,462,16,12,8,6,6,53,348,177,132,97,85,832,3,3,0,0,0,10,8,4,0,0,0,10,238,30,6,0,0,276,256,290,57,8,4,615,54,56,136,40,22,305,36,16,10,8,3,75,593,402,209,52,29,1281,41,5,0,0,0,50,343,19,0,4,0,371,4073,665,257,48,11,5056,455,1057,253,81,31,1879,28,41,103,58,26,250,181,48,35,16,8,283,5119,1834,658,205,72,7882,0,0,0,0,0,0,9,0,0,0,0,16,45,16,0,0,0,59,16,20,4,0,0,38,0,3,8,4,0,23,0,0,0,0,0,5,69,38,14,4,3,129,22,9,0,0,0,36,6146,2465,1011,356,192,10166,0,0,0,0,0,4,7,3,0,0,3,10,59,6,0,0,0,66,124,78,8,0,0,211,103,84,106,51,39,376,6,0,0,3,0,14,294,168,120,54
119,57,32,27,957,281,138,140,104,76,744,64,25,13,19,16,136,1359,418,219,167,132,2290,0,0,0,0,0,0,28,0,0,0,0,28,201,20,7,0,0,225,226,67,28,3,4,332,68,25,32,18,19,167,28,9,0,5,3,47,555,119,69,30,29,799,12,4,4,0,0,22,146,19,4,7,0,170,2096,555,249,64,33,3004,283,336,187,66,50,917,17,22,31,19,11,100,119,44,24,19,6,213,2681,985,506,165,98,4431,0,0,0,0,0,0,5,0,0,0,0,5,29,3,5,0,0,37,11,13,3,0,0,32,0,0,3,0,0,8,4,0,0,0,0,10,53,23,10,3,4,90,21,6,11,0,0,45,4667,1550,803,364,267,7651,5,0,0,0,0,8,26,12,3,0,0,39,346,27,6,4,0,384,662,226,69,25,24,1011,354,171,193,97,103,920,42,16,15,12,15,100,1436,458,285,140
120,32,9,8,530,105,84,130,86,83,490,47,21,11,9,14,91,597,336,182,97,107,1322,4,0,0,0,0,6,22,4,0,0,0,22,323,29,8,5,0,360,235,230,45,9,0,514,48,50,76,28,12,217,35,9,4,0,0,52,667,315,135,37,12,1170,24,10,0,5,0,45,248,27,4,0,0,280,2437,629,245,68,36,3420,303,456,179,53,32,1022,23,23,37,25,15,118,119,40,24,11,7,201,3143,1180,498,168,97,5081,0,0,0,0,0,0,6,0,0,0,0,4,60,7,3,0,0,75,14,31,7,3,0,58,0,9,4,5,0,13,4,3,0,0,0,10,85,49,19,6,5,168,56,14,4,3,0,76,4547,1899,832,311,221,7816,3,0,0,0,0,6,12,0,5,3,0,21,154,12,0,0,0,166,274,179,17,10,8,485,155,106,158,85,62,564,13,7,3,3,11,35,610,306,179,99
121,13,3,0,365,233,92,90,55,30,496,35,7,0,0,4,56,685,200,113,62,39,1096,0,0,0,0,0,0,9,5,0,0,0,10,121,20,0,0,0,143,118,116,14,5,0,250,24,14,26,6,9,74,14,4,0,0,0,17,289,153,43,14,9,498,30,6,0,0,0,40,287,21,5,0,0,314,2272,239,56,11,3,2581,334,407,57,14,9,816,11,21,13,6,0,53,72,27,6,0,0,106,3008,716,140,34,11,3906,0,0,0,0,0,0,4,0,0,0,0,4,8,4,0,0,0,13,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,13,10,0,0,0,23,14,0,3,0,0,23,4006,1081,298,108,50,5541,3,3,0,0,0,12,15,0,0,0,0,16,97,3,0,0,0,107,247,79,12,3,0,335,259,97,90,47,24,513,5,9,0,4,0,19,623,189,104,54
122,15,3,0,350,204,88,48,30,10,374,35,18,6,4,3,56,614,204,71,33,12,935,0,0,0,0,0,0,11,0,0,0,0,11,51,8,0,0,0,60,58,40,0,0,0,98,10,15,14,3,0,40,12,0,0,0,0,12,140,57,16,3,3,222,4,0,0,0,0,4,92,6,0,0,0,104,1144,131,26,6,0,1313,119,165,24,0,0,313,9,9,8,0,0,23,51,18,5,0,0,71,1428,328,67,17,0,1834,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,0,0,11,0,5,0,0,0,11,0,0,0,0,0,9,0,0,0,0,0,0,19,3,3,4,0,30,17,3,0,0,0,25,2211,598,149,55,21,3043,3,0,0,0,0,3,26,9,0,0,0,36,123,10,0,0,0,135,203,84,12,4,0,304,184,90,90,47,19,423,12,7,0,0,0,24,552,196,109,50
123,14,9,0,686,296,74,44,16,12,433,34,12,3,0,0,51,1002,175,56,26,12,1271,0,0,0,0,0,0,5,0,0,0,0,5,106,0,0,0,0,112,85,13,4,3,0,104,16,7,3,0,0,20,15,0,0,0,0,15,226,21,8,0,0,260,3,0,0,0,0,3,6,0,0,0,0,6,74,0,0,0,0,77,13,5,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,97,8,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,14,5,0,0,0,0,8,1342,207,65,27,11,1649,4,0,0,0,0,4,10,0,0,0,0,12,115,8,0,0,0,125,657,67,13,0,0,735,428,107,58,23,17,630,21,9,0,0,0,33,1236,183,68,30
124,26,5,3,1165,376,112,48,16,12,553,57,13,9,3,0,77,1752,251,82,22,13,2124,0,0,0,0,0,0,7,0,0,0,0,9,111,5,0,0,0,124,198,43,0,0,0,241,24,4,7,5,0,37,8,0,0,0,0,8,350,47,5,5,0,418,3,0,0,0,0,3,7,3,0,0,0,12,194,16,0,0,0,210,25,7,3,0,0,34,0,0,0,0,0,4,11,0,0,0,0,13,245,29,5,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,14,19,0,0,0,0,23,2375,334,94,30,16,2852,6,0,0,0,0,11,16,4,0,0,0,20,283,20,0,0,0,303,971,104,13,3,3,1095,457,113,74,24,14,677,41,11,0,0,0,58,1788,242,93,26
125,90,52,83,946,222,121,141,80,123,688,94,31,21,23,31,200,1159,393,269,170,255,2244,4,0,0,0,0,4,28,0,0,0,0,30,178,12,10,5,4,207,221,102,45,25,20,409,53,50,38,18,19,177,18,15,4,4,3,43,507,174,100,47,47,875,14,5,3,0,0,23,131,17,9,4,0,161,1368,387,226,108,67,2158,210,218,93,47,77,644,12,9,12,12,4,45,103,42,26,19,15,203,1837,673,360,195,168,3233,0,0,0,0,0,0,0,0,0,0,0,4,17,4,5,0,0,23,3,4,3,5,9,18,3,0,0,0,3,8,4,0,0,0,0,4,22,11,8,6,7,54,27,12,3,4,3,45,3556,1262,740,419,480,6451,11,5,0,0,0,14,38,7,0,3,4,54,274,50,24,3,0,352,569,250,94,41,25,987,319,175,185,138,126,948,42,23,9,3,10,92,1249,517,321,196
126,26,3,4,329,145,107,122,88,78,538,22,18,5,5,6,56,489,215,156,96,95,1050,0,0,0,0,0,0,7,0,0,3,0,10,119,16,0,0,0,141,90,61,17,4,0,172,11,12,25,7,14,72,8,6,0,0,5,13,231,95,38,22,14,404,10,0,0,0,0,14,128,10,0,0,0,141,830,155,47,7,0,1043,73,174,47,18,7,324,4,3,13,5,0,26,29,8,4,5,0,46,1081,362,108,36,9,1595,0,0,0,0,0,0,3,0,0,0,0,3,3,4,0,0,0,5,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,15,11,10,3,0,0,21,1821,684,311,154,120,3087,3,0,0,0,0,7,10,0,3,0,0,10,91,4,0,3,4,100,199,72,5,0,0,277,160,91,96,59,46,456,6,6,7,6,0,26,475,175,112,67
127,17,7,6,635,275,92,46,23,16,450,58,14,5,5,4,78,989,216,69,40,30,1335,0,0,0,0,0,0,11,0,0,0,0,11,74,5,0,0,0,76,109,31,10,5,0,153,15,0,4,0,0,23,14,0,0,0,0,22,221,37,16,10,3,286,3,0,0,0,0,4,27,6,0,0,0,36,375,50,16,0,0,433,49,15,10,0,3,88,3,0,3,0,0,7,25,12,0,0,0,39,485,81,29,5,5,610,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,7,3,0,0,0,6,3,0,0,0,0,6,4,0,0,0,0,4,21,3,0,0,0,27,15,5,0,0,0,18,1730,339,116,54,38,2274,4,0,0,0,0,3,32,8,0,0,0,39,165,14,0,0,0,178,552,101,29,5,0,683,445,135,86,45,28,741,35,6,7,3,0,49,1232,263,118,49
128,6,0,0,278,137,41,26,8,3,224,27,6,5,0,0,33,451,100,44,8,5,614,0,0,0,0,0,0,3,0,0,0,0,3,51,0,0,0,0,54,104,19,3,0,0,125,14,0,0,0,0,16,11,0,0,0,0,14,185,24,4,0,0,220,0,0,0,0,0,0,35,0,0,0,0,37,663,32,6,0,0,698,58,34,5,0,0,97,0,0,0,0,0,3,23,4,0,0,0,33,782,74,10,0,0,869,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,26,9,0,0,0,28,11,0,0,0,0,14,1448,211,59,8,9,1734,5,0,0,0,0,5,13,0,0,0,0,13,52,5,0,0,0,59,205,40,8,0,0,246,159,51,32,25,3,267,11,0,0,0,0,6,433,95,38,25
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
