SA4_CODE_2021,C11_M_NatPhy_sci_15_19,C11_M_NatPhy_sci_20_24,C11_M_NatPhy_sci_25_34,C11_M_NatPhy_sci_35_44,C11_M_NatPhy_sci_45_54,C11_M_NatPhy_sci_55_64,C11_M_NatPhy_sci_65_74,C11_M_NatPhy_sci_75_84,C11_M_NatPhy_sci_85over,C11_M_NatPhy_sci_Tot,C11_M_InfTec_15_19,C11_M_InfTec_20_24,C11_M_InfTec_25_34,C11_M_InfTec_35_44,C11_M_InfTec_45_54,C11_M_InfTec_55_64,C11_M_InfTec_65_74,C11_M_InfTec_75_84,C11_M_InfTec_85over,C11_M_InfTec_Tot,C11_M_EngRT_15_19,C11_M_EngRT_20_24,C11_M_EngRT_25_34,C11_M_EngRT_35_44,C11_M_EngRT_45_54,C11_M_EngRT_55_64,C11_M_EngRT_65_74,C11_M_EngRT_75_84,C11_M_EngRT_85over,C11_M_EngRT_Tot,C11_M_ArchBuild_15_19,C11_M_ArchBuild_20_24,C11_M_ArchBuild_25_34,C11_M_ArchBuild_35_44,C11_M_ArchBuild_45_54,C11_M_ArchBuild_55_64,C11_M_ArchBuild_65_74,C11_M_ArchBuild_75_84,C11_M_ArchBuild_85over,C11_M_ArchBuild_Tot,C11_M_AgEnv_RS_15_19,C11_M_AgEnv_RS_20_24,C11_M_AgEnv_RS_25_34,C11_M_AgEnv_RS_35_44,C11_M_AgEnv_RS_45_54,C11_M_AgEnv_RS_55_64,C11_M_AgEnv_RS_65_74,C11_M_AgEnv_RS_75_84,C11_M_AgEnv_RS_85over,C11_M_AgEnv_RS_Tot,C11_M_Health_15_19,C11_M_Health_20_24,C11_M_Health_25_34,C11_M_Health_35_44,C11_M_Health_45_54,C11_M_Health_55_64,C11_M_Health_65_74,C11_M_Health_75_84,C11_M_Health_85over,C11_M_Health_Tot,C11_M_Educ_15_19,C11_M_Educ_20_24,C11_M_Educ_25_34,C11_M_Educ_35_44,C11_M_Educ_45_54,C11_M_Educ_55_64,C11_M_Educ_65_74,C11_M_Educ_75_84,C11_M_Educ_85over,C11_M_Educ_Tot,C11_M_MngtCom_15_19,C11_M_MngtCom_20_24,C11_M_MngtCom_25_34,C11_M_MngtCom_35_44,C11_M_MngtCom_45_54,C11_M_MngtCom_55_64,C11_M_MngtCom_65_74,C11_M_MngtCom_75_84,C11_M_MngtCom_85over,C11_M_MngtCom_Tot,C11_M_Soc_cult_15_19,C11_M_Soc_cult_20_24,C11_M_Soc_cult_25_34,C11_M_Soc_cult_35_44,C11_M_Soc_cult_45_54,C11_M_Soc_cult_55_64,C11_M_Soc_cult_65_74,C11_M_Soc_cult_75_84,C11_M_Soc_cult_85over,C11_M_Soc_cult_Tot,C11_M_Creative_art_15_19,C11_M_Creative_art_20_24,C11_M_Creative_art_25_34,C11_M_Creative_art_35_44,C11_M_Creative_art_45_54,C11_M_Creative_art_55_64,C11_M_Creative_art_65_74,C11_M_Creative_art_75_84,C11_M_Creative_art_85over,C11_M_Creative_art_Tot,C11_M_FoodHos_PS_15_19,C11_M_FoodHos_PS_20_24,C11_M_FoodHos_PS_25_34,C11_M_FoodHos_PS_35_44,C11_M_FoodHos_PS_45_54,C11_M_FoodHos_PS_55_64,C11_M_FoodHos_PS_65_74,C11_M_FoodHos_PS_75_84,C11_M_FoodHos_PS_85over,C11_M_FoodHos_PS_Tot,C11_M_MixFld_pr_15_19,C11_M_MixFld_pr_20_24,C11_M_MixFld_pr_25_34,C11_M_MixFld_pr_35_44,C11_M_MixFld_pr_45_54,C11_M_MixFld_pr_55_64,C11_M_MixFld_pr_65_74,C11_M_MixFld_pr_75_84,C11_M_MixFld_pr_85over,C11_M_MixFld_pr_Tot,C11_M_FldStu_ID_15_19,C11_M_FldStu_ID_20_24,C11_M_FldStu_ID_25_34,C11_M_FldStu_ID_35_44,C11_M_FldStu_ID_45_54,C11_M_FldStu_ID_55_64,C11_M_FldStu_ID_65_74,C11_M_FldStu_ID_75_84,C11_M_FldStu_ID_85over,C11_M_FldStu_ID_Tot,C11_M_FldStu_NS_15_19,C11_M_FldStu_NS_20_24,C11_M_FldStu_NS_25_34,C11_M_FldStu_NS_35_44,C11_M_FldStu_NS_45_54,C11_M_FldStu_NS_55_64,C11_M_FldStu_NS_65_74,C11_M_FldStu_NS_75_84,C11_M_FldStu_NS_85over,C11_M_FldStu_NS_Tot,C11_M_Tot_15_19,C11_M_Tot_20_24,C11_M_Tot_25_34,C11_M_Tot_35_44,C11_M_Tot_45_54,C11_M_Tot_55_64,C11_M_Tot_65_74,C11_M_Tot_75_84,C11_M_Tot_85over,C11_M_Tot_Tot,C16_M_NatPhy_sci_15_19,C16_M_NatPhy_sci_20_24,C16_M_NatPhy_sci_25_34,C16_M_NatPhy_sci_35_44,C16_M_NatPhy_sci_45_54,C16_M_NatPhy_sci_55_64,C16_M_NatPhy_sci_65_74,C16_M_NatPhy_sci_75_84,C16_M_NatPhy_sci_85over,C16_M_NatPhy_sci_Tot,C16_M_InfTec_15_19,C16_M_InfTec_20_24,C16_M_InfTec_25_34,C16_M_InfTec_35_44,C16_M_InfTec_45_54,C16_M_InfTec_55_64,C16_M_InfTec_65_74,C16_M_InfTec_75_84,C16_M_InfTec_85over,C16_M_InfTec_Tot,C16_M_EngRT_15_19,C16_M_EngRT_20_24,C16_M_EngRT_25_34,C16_M_EngRT_35_44,C16_M_EngRT_45_54,C16_M_EngRT_55_64,C16_M_EngRT_65_74,C16_M_EngRT_75_84,C16_M_EngRT_85over,C16_M_EngRT_Tot,C16_M_ArchBuild_15_19,C16_M_ArchBuild_20_24,C16_M_ArchBuild_25_34,C16_M_ArchBuild_35_44,C16_M_ArchBuild_45_54,C16_M_ArchBuild_55_64,C16_M_ArchBuild_65_74,C16_M_ArchBuild_75_84,C16_M_ArchBuild_85over,C16_M_ArchBuild_Tot,C16_M_AgEnv_RS_15_19,C16_M_AgEnv_RS_20_24,C16_M_AgEnv_RS_25_34,C16_M_AgEnv_RS_35_44,C16_M_AgEnv_RS_45_54,C16_M_AgEnv_RS_55_64,C16_M_AgEnv_RS_65_74,C16_M_AgEnv_RS_75_84,C16_M_AgEnv_RS_85over,C16_M_AgEnv_RS_Tot
111,0,119,361,349,329,357,233,86,26,1862,66,260,787,485,292,143,30,0,0,2070,149,1643,4659,5284,6123,5545,3609,1920,571,29500,98,705,1769,1842,1817,1451,1000,572,174,9423,14,86,389,422,318,211,124,53,8,1630,11,178,779,964,840,713,312,178,52,4030,6,84,459,616,784,1003,528,260,46,3783,71,554,1816,1943,1830,1446,774,278,64,8782,45,284,860,1011,885,821,418,201,52,4583,38,231,519,276,229,159,82,23,3,1564,55,286,657,565,395,302,212,98,20,2586,4,24,7,9,7,6,0,9,3,71,9,51,113,149,173,134,72,38,18,750,1003,808,1392,1541,1758,1528,1475,1509,698,11705,1574,5308,14581,15453,15771,13830,8878,5215,1732,82342,5,159,465,401,341,379,325,136,37,2243,25,267,706,615,386,228,88,7,3,2322,115,1425,5119,4936,5857,5701,4581,2265,773,30787,109,672,2140,1927,1951,1678,1199,661,212,10538,21,129,386,492,395,265,177,66,19,1951
112,3,23,100,207,215,282,133,63,19,1053,35,115,194,214,175,141,29,5,0,912,75,487,1353,1910,2834,2771,1958,1060,344,12780,64,361,950,1418,1643,1403,766,416,103,7127,34,126,430,554,524,405,173,80,24,2345,6,56,284,579,652,539,230,108,36,2486,0,50,225,423,605,927,430,186,40,2883,49,213,718,889,972,983,514,261,75,4670,38,112,360,601,673,775,335,129,18,3032,30,110,281,338,323,305,110,44,12,1554,48,182,551,547,500,337,200,87,23,2472,3,7,8,6,10,9,5,8,3,56,5,16,58,86,137,120,53,42,26,554,736,490,805,1036,1311,1224,1109,1180,536,8422,1128,2361,6320,8804,10578,10205,6041,3663,1258,50346,0,27,126,191,243,267,239,82,30,1202,23,78,191,247,213,185,72,14,0,1026,71,511,1614,1923,2510,2988,2636,1335,441,14023,46,283,1129,1379,1517,1579,1108,532,155,7723,30,135,431,542,561,522,297,110,34,2645
113,4,27,106,122,104,95,45,19,6,527,23,51,181,95,71,51,6,0,0,477,133,700,1611,1715,1910,1442,796,300,80,8689,65,343,603,559,714,558,257,154,31,3281,43,139,410,584,566,479,268,107,29,2622,4,65,161,210,206,177,76,39,10,948,0,41,177,257,292,332,113,63,19,1295,39,184,564,615,570,462,192,57,17,2703,6,60,258,361,260,210,111,41,10,1322,11,63,112,67,75,56,26,11,0,418,30,117,263,259,221,132,83,25,8,1134,5,9,6,8,3,6,0,0,0,32,0,20,74,76,89,60,25,16,0,369,587,528,959,988,996,827,768,634,216,6511,942,2352,5480,5906,6090,4878,2775,1478,425,30313,0,28,137,160,99,101,74,23,7,629,26,65,204,140,71,65,15,4,0,592,92,738,1809,1728,1866,1692,1131,467,120,9651,69,377,778,586,592,612,397,184,46,3642,39,150,422,541,587,521,355,155,42,2810
114,0,24,42,82,114,157,136,63,19,637,12,43,106,82,80,62,22,4,3,404,76,432,1104,1576,2236,2108,1914,979,259,10689,41,228,586,774,914,821,616,314,70,4354,22,79,201,285,275,190,133,59,13,1257,6,25,103,251,288,258,175,126,24,1253,0,20,89,196,308,462,251,119,20,1464,21,120,288,502,569,712,578,220,57,3071,13,68,173,323,403,419,317,136,35,1885,4,41,83,124,120,107,92,34,11,619,28,108,232,274,234,195,156,48,13,1278,0,0,3,5,3,3,4,0,0,28,5,17,45,64,100,75,45,26,3,377,502,377,634,742,884,786,884,864,325,6002,734,1585,3693,5282,6518,6344,5318,2996,846,33315,0,18,67,89,106,180,209,74,19,763,13,49,124,107,84,72,51,15,0,516,39,438,1325,1439,1954,2423,2337,1314,368,11642,60,246,745,785,930,931,777,421,93,4988,18,81,234,284,300,245,183,79,18,1430
115,0,86,168,341,446,423,230,70,11,1775,24,235,799,956,714,280,53,5,0,3073,63,569,1620,3219,3964,3152,1817,651,189,15236,55,467,824,1375,1191,806,512,169,36,5439,20,98,264,292,254,173,75,34,10,1233,7,97,269,454,487,388,233,102,29,2065,0,51,207,314,388,502,276,104,37,1879,48,672,1697,2639,2920,2334,949,276,70,11607,38,277,521,706,693,608,279,116,38,3289,28,252,313,224,197,118,61,31,3,1233,24,133,201,290,237,152,96,28,11,1178,3,5,4,6,5,7,3,3,0,38,9,37,72,94,127,107,52,18,12,522,557,329,521,755,823,725,595,413,217,4939,880,3320,7487,11673,12458,9766,5238,2009,668,53502,5,106,223,297,456,449,318,128,30,2010,25,208,813,1620,906,446,134,18,4,4173,54,582,1784,2956,3789,3347,2408,975,299,16185,91,468,1068,1287,1402,900,549,304,67,6144,14,92,193,299,259,212,132,54,17,1283
116,3,90,279,349,359,250,91,19,9,1460,69,395,2056,1437,469,156,21,0,0,4605,97,895,3322,4559,4573,3208,1435,561,96,18747,82,375,1187,1214,881,693,374,167,23,4996,25,77,266,283,235,110,60,8,0,1060,21,180,465,463,387,238,80,19,8,1866,0,57,314,373,371,342,144,54,11,1669,100,837,2960,2753,1971,1235,407,103,17,10377,60,343,863,818,629,422,197,50,12,3402,28,229,448,247,123,121,53,14,7,1269,49,306,657,441,329,201,102,35,6,2123,15,13,16,17,17,9,7,3,5,99,3,60,193,244,212,117,64,20,3,916,1216,946,1879,1813,1632,1332,993,659,191,10656,1769,4800,14914,15013,12191,8427,4027,1711,378,63236,0,131,331,462,408,346,156,46,10,1888,67,491,2121,2746,771,281,65,10,0,6543,99,856,3398,4617,4629,3774,2071,804,173,20429,114,540,1279,1289,1097,742,491,232,64,5856,14,78,231,277,261,206,71,27,9,1190
117,4,298,1091,806,462,337,155,53,3,3215,13,406,3065,1402,480,162,31,3,0,5564,36,678,3254,2292,1864,1332,819,388,84,10755,25,256,1269,1092,761,515,272,129,23,4354,3,47,242,259,164,89,34,11,0,857,7,165,1050,872,555,370,166,69,29,3284,0,60,435,503,515,437,166,61,11,2185,59,1581,7467,4239,2052,1101,416,119,25,17054,20,626,3338,2526,1595,1239,440,144,31,9955,38,735,2897,1633,840,334,104,36,5,6622,25,413,1292,834,467,201,93,27,11,3373,32,46,35,13,14,12,6,5,0,159,3,101,375,313,217,105,56,23,6,1205,810,2262,5199,3028,2201,1711,1271,822,264,17561,1079,7676,31007,19803,12194,7949,4033,1908,490,86145,25,431,1383,805,554,373,215,92,16,3897,30,511,2949,1971,697,253,65,13,0,6485,37,1099,4680,2423,1946,1514,1059,472,133,13363,18,282,1886,1204,924,612,351,174,42,5498,7,48,282,246,181,126,44,32,0,963
118,7,199,706,629,428,336,220,74,34,2634,6,197,1271,838,452,180,30,0,0,2978,31,700,2701,1921,1879,1652,1117,665,271,10945,22,319,1364,1115,833,644,396,176,70,4939,4,46,278,215,160,71,54,32,3,868,8,113,801,813,728,645,440,286,111,3930,4,35,310,281,325,367,167,92,38,1611,42,961,5269,4348,2645,1579,714,287,103,15950,27,429,2168,2175,1575,1313,674,282,83,8718,30,326,1501,995,576,247,111,49,15,3844,14,154,544,492,278,188,102,56,24,1849,20,29,13,3,8,8,10,0,4,104,4,60,225,226,186,88,63,39,23,904,779,1371,3519,2473,1820,1442,1180,834,438,13859,1000,4942,20665,16538,11875,8760,5272,2874,1212,73130,21,267,790,603,477,341,304,119,45,2973,10,225,1017,1067,550,247,70,6,0,3204,29,922,3174,1960,1739,1600,1371,773,311,11877,16,307,1804,1224,993,661,491,238,88,5817,3,43,257,233,192,98,55,40,21,943
119,11,181,601,705,762,423,225,94,27,3025,51,631,4031,2158,954,264,40,4,3,8131,131,1213,4766,6125,6561,4735,3078,1871,632,29123,105,705,2025,2261,1746,1236,858,520,178,9630,10,87,280,263,275,147,73,34,15,1191,32,290,1012,931,831,455,279,148,31,4018,13,132,457,563,735,702,341,152,42,3137,162,2158,7290,4950,3362,2124,869,400,153,21467,64,601,1745,1689,1388,1042,394,170,54,7156,45,372,886,600,433,235,120,52,8,2759,51,601,1579,929,648,383,250,117,33,4593,26,42,26,30,32,41,19,16,5,236,10,85,304,328,295,186,86,62,27,1391,1872,1755,3630,3117,3191,2638,2147,1823,874,21050,2581,8873,28630,24660,21222,14611,8791,5465,2076,116903,13,289,787,720,841,596,340,123,41,3746,64,799,3950,3340,1406,488,114,11,0,10183,111,1454,5505,5528,6187,5450,3666,2082,777,30758,127,817,2403,2487,2088,1373,930,589,189,11007,10,95,282,317,297,223,102,58,17,1392
120,5,144,642,674,552,389,191,63,13,2678,21,304,2434,1380,638,192,26,3,0,5003,28,459,2462,2604,2756,2005,1205,645,195,12378,15,256,973,1212,993,691,431,209,39,4816,0,45,217,190,166,111,35,14,10,787,6,168,832,809,687,537,312,156,47,3552,4,59,324,369,460,551,237,92,30,2132,51,1322,5278,4034,2584,1577,528,167,70,15626,27,377,1664,1876,1367,1186,443,156,35,7128,29,364,1201,876,565,302,84,29,8,3456,21,376,940,502,332,158,100,38,14,2477,4,30,18,7,12,9,3,3,4,99,4,52,202,216,171,123,50,26,9,858,702,990,2297,1704,1515,1107,993,886,408,10605,922,4957,19475,16461,12791,8948,4636,2509,892,71585,4,230,655,595,634,427,282,108,35,2959,20,412,2703,2010,882,346,65,8,3,6454,33,701,3225,2569,2608,2337,1533,762,302,14080,21,276,1129,1211,1187,762,553,308,72,5512,0,44,173,210,197,136,60,21,11,863
121,4,208,781,1009,1047,958,717,276,107,5106,21,267,2716,2422,1398,495,86,14,3,7421,35,508,2805,3661,4041,3254,2520,1401,537,18769,21,266,882,1207,1172,1006,658,340,100,5649,4,83,341,351,296,204,135,83,27,1526,13,159,822,1090,1103,892,682,469,166,5384,5,57,400,447,564,586,367,216,55,2700,46,1431,6281,7303,6404,4400,2351,959,338,29518,40,542,2236,2850,2727,2301,1312,562,187,12757,48,464,1326,862,630,422,192,96,26,4054,23,203,627,516,350,186,93,46,12,2056,14,4,13,17,11,10,9,3,3,85,11,68,223,278,246,179,107,45,38,1190,885,774,1957,1718,1520,1245,966,774,446,10290,1173,5040,21400,23723,21508,16135,10188,5291,2039,106505,5,267,799,1027,1153,912,834,422,142,5564,13,306,2379,3506,1769,824,217,30,9,9057,40,509,3209,3848,3915,3365,2833,1631,653,20004,24,241,1146,1170,1240,1036,703,419,138,6116,6,73,284,373,329,215,171,84,37,1573
122,4,75,278,558,496,389,266,100,37,2201,23,161,815,923,652,229,51,7,0,2863,36,417,1905,2877,3178,2413,1969,1079,354,14236,28,341,1400,1718,1379,991,637,365,115,6986,4,86,359,407,301,122,95,59,18,1454,14,68,387,468,407,333,244,166,63,2155,0,27,312,392,422,506,254,119,30,2061,41,594,2537,3844,3073,2173,1281,511,169,14218,31,292,960,1502,1135,890,495,192,63,5554,26,282,769,629,406,272,137,63,26,2607,21,178,482,459,319,165,134,44,12,1812,4,0,6,11,9,4,3,3,0,46,11,28,105,185,140,131,60,32,20,715,551,461,1103,1111,1088,866,720,643,537,7072,783,3019,11408,15093,13013,9485,6355,3384,1448,63990,0,94,315,546,565,449,370,149,46,2552,25,127,615,1119,764,360,119,16,0,3148,28,422,1839,2553,3139,2628,2171,1303,485,14564,37,383,1530,1755,1674,1089,760,454,143,7818,5,85,301,451,369,210,104,79,25,1618
123,0,74,145,182,214,184,72,23,3,892,47,216,767,469,232,99,11,3,0,1853,129,980,2729,3586,4008,3320,1536,524,123,16933,92,551,1261,1256,954,790,380,140,29,5456,21,114,296,243,223,150,54,21,0,1126,10,94,250,341,287,230,99,38,8,1358,0,49,267,360,380,444,181,59,10,1754,74,437,1402,1518,1342,1006,337,86,20,6218,48,255,713,660,476,364,142,36,12,2707,31,183,269,148,114,103,40,6,0,905,40,162,399,387,288,202,85,31,4,1606,12,6,7,11,14,7,6,0,0,62,15,36,104,154,148,109,41,19,9,632,1013,615,1073,1200,1243,1114,770,534,195,7764,1535,3764,9677,10510,9929,8127,3764,1516,423,49249,0,99,224,220,232,218,117,41,14,1164,46,252,881,904,322,175,45,9,0,2628,106,916,3173,3535,3870,3745,2269,874,186,18688,132,650,1473,1461,1079,889,550,225,53,6516,22,111,328,302,252,191,77,27,6,1315
124,3,78,205,285,316,281,150,46,9,1377,70,264,732,499,284,171,43,6,0,2067,143,1257,3398,4113,4616,3810,1974,720,195,20228,94,653,1561,1538,1294,1025,555,233,75,7022,28,180,403,421,316,218,104,37,14,1715,10,132,361,438,467,403,162,93,23,2092,4,80,351,483,640,831,303,109,14,2817,85,549,1547,1699,1763,1489,603,183,52,7962,64,299,886,870,793,709,326,150,27,4125,31,226,390,349,297,231,76,34,6,1656,66,258,521,419,307,267,130,43,18,2034,12,7,9,10,10,11,7,0,0,61,8,43,147,192,182,162,63,39,10,850,949,946,1397,1473,1548,1408,1041,749,284,9790,1571,4962,11907,12796,12828,11021,5536,2423,735,63791,6,111,257,291,287,340,261,72,21,1628,42,279,793,777,377,218,84,14,3,2599,99,1100,3688,3832,4302,3971,2731,1096,268,21082,146,774,1844,1641,1496,1129,752,323,79,8183,27,148,465,426,372,280,120,56,17,1905
125,9,193,633,653,607,406,220,81,14,2822,47,513,4179,2082,771,226,33,4,0,7866,99,970,4396,4696,4811,3582,2264,1149,321,22285,76,501,1590,1543,1184,848,542,278,83,6642,10,65,256,241,231,119,58,49,3,1036,14,275,1066,787,520,374,217,86,21,3356,7,92,409,436,535,524,273,129,29,2428,97,1787,6524,3899,2464,1705,748,307,59,17584,53,433,1393,1205,1048,769,346,134,40,5412,34,315,680,402,271,173,72,29,3,1992,42,627,1246,598,346,237,130,49,20,3300,19,23,34,22,28,27,20,0,0,178,4,72,286,282,194,143,46,32,6,1065,1486,1917,4190,2887,2485,1811,1378,1205,468,17824,2000,7790,26887,19737,15480,10941,6351,3535,1070,93782,9,219,774,722,648,500,317,116,24,3334,46,653,4479,3980,1137,452,98,8,0,10854,67,1107,5434,5163,4496,3991,2627,1414,471,24771,103,596,1925,1838,1472,946,613,337,102,7932,10,75,244,269,237,183,83,45,24,1161
126,0,104,396,434,512,408,245,111,29,2233,12,156,1466,1042,655,235,37,4,0,3611,25,284,1534,1943,2338,1807,1105,741,244,10023,8,157,433,609,573,415,275,177,62,2710,0,30,118,134,149,96,50,26,11,620,6,90,370,396,418,347,225,137,43,2036,0,41,150,184,295,343,193,113,32,1360,63,1046,2610,2363,1974,1436,578,299,99,10463,19,272,698,823,803,685,334,162,37,3832,18,205,413,294,201,133,55,32,10,1355,16,113,302,236,171,106,54,29,0,1034,13,27,3,4,13,6,6,4,0,75,5,46,93,91,102,75,27,22,12,471,381,456,700,544,588,521,422,431,290,4328,567,3030,9283,9111,8788,6611,3597,2287,874,44149,3,182,482,415,479,449,352,128,58,2544,14,193,1511,1793,866,400,108,12,8,4892,18,340,1896,2029,2142,1978,1375,801,327,10905,7,170,504,609,652,451,304,198,68,2958,3,37,113,118,154,129,61,32,7,646
127,12,144,245,334,298,200,74,19,0,1326,68,499,1654,852,390,113,20,0,0,3602,156,1082,3342,4443,4830,3395,1632,648,117,19635,83,539,1349,1433,1213,813,489,205,42,6171,13,49,161,141,160,122,36,18,4,710,16,215,498,494,337,259,77,43,7,1931,9,78,291,361,392,349,204,55,6,1744,141,979,2663,2094,1548,944,306,96,21,8796,66,404,785,674,560,405,169,53,12,3116,28,225,450,226,157,94,55,9,5,1243,33,252,506,515,375,234,109,28,11,2059,18,18,26,22,30,19,3,3,0,139,16,41,167,215,200,125,54,23,8,853,1627,1159,2220,2259,2477,1931,1507,1031,273,14486,2278,5682,14356,14057,12973,9007,4732,2231,511,65827,6,188,343,324,359,285,158,45,5,1722,55,502,1682,1418,627,212,38,4,0,4550,110,1117,3651,4227,5002,4031,2367,983,229,21723,151,743,1776,1676,1569,1010,671,312,80,7997,8,63,168,185,194,155,73,37,3,886
128,0,94,214,304,295,319,197,78,20,1523,23,164,623,472,323,151,22,3,0,1789,62,894,2395,3513,3971,3323,2235,1195,344,17933,55,550,1389,1545,1282,874,536,317,86,6637,7,64,252,239,216,109,51,27,7,970,6,111,330,380,405,272,167,118,28,1813,0,54,291,341,480,568,253,97,20,2105,57,526,1663,2189,2165,1840,764,320,82,9607,50,318,761,816,634,557,222,112,28,3509,24,219,382,253,151,141,79,24,16,1290,33,156,396,337,263,180,129,49,10,1547,0,6,8,8,3,0,4,0,0,41,8,21,84,119,122,107,34,14,6,521,490,378,843,882,854,794,599,644,328,5822,825,3546,9633,11409,11165,9253,5287,3008,980,55108,0,84,224,302,311,339,253,87,32,1631,12,162,620,689,390,232,66,15,0,2180,45,712,2354,2983,3721,3403,2622,1431,575,17842,65,525,1558,1687,1441,1005,612,368,119,7389,3,77,245,266,217,174,70,35,6,1094
197,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,8,9,11,9,6,0,38,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,3,15,3,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
199,0,11,34,11,11,9,8,5,0,85,0,13,58,18,10,10,3,0,0,110,0,56,178,110,135,138,106,13,0,739,5,19,77,71,54,40,44,6,0,312,4,14,19,21,15,10,10,0,0,85,0,9,32,26,16,16,9,0,0,109,0,4,21,8,22,23,14,0,0,102,4,39,103,87,48,38,24,3,0,349,7,23,55,32,27,21,15,0,0,184,0,17,44,24,16,10,10,0,0,115,6,17,42,28,18,10,8,0,0,129,0,0,0,0,0,3,0,0,0,3,0,0,13,15,8,6,7,0,0,49,73,141,392,458,470,303,159,44,26,2063,102,361,1067,917,851,634,396,78,28,4434,0,12,28,8,8,17,3,3,0,78,5,18,43,34,15,8,0,0,0,116,8,54,179,106,119,144,116,16,0,733,6,25,64,61,48,58,47,5,0,317,3,11,26,14,8,15,4,0,0,79
