SA4_CODE_2021,C11_CFNC_BF_Neg_ni_inc,C11_CFNC_BF_1_149,C11_CFNC_BF_150_399,C11_CFNC_BF_400_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_1249,C11_CFNC_BF_1250_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000more,C11_CFNC_BF_Ns,C11_CFNC_BF_Tot,C11_CFNC_BPT_Neg_ni_inc,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_399,C11_CFNC_BPT_400_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_1249,C11_CFNC_BPT_1250_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000more,C11_CFNC_BPT_Ns,C11_CFNC_BPT_Tot,C11_CFNC_1F1P_Neg_ni_inc,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_399,C11_CFNC_1F1P_400_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_1249,C11_CFNC_1F1P_1250_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000more,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_Tot,C11_CFNC_1E1A_Neg_ni_inc,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_399,C11_CFNC_1E1A_400_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_1249,C11_CFNC_1E1A_1250_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000more,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_Tot,C11_CFNC_1F1NW_Neg_ni_inc,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_399,C11_CFNC_1F1NW_400_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_1249,C11_CFNC_1F1NW_1250_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000more,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_Tot,C11_CFNC_1P1NW_Neg_ni_inc,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_399,C11_CFNC_1P1NW_400_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_1249,C11_CFNC_1P1NW_1250_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000more,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_Tot,C11_CFNC_1A1NW_Neg_ni_inc,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_399,C11_CFNC_1A1NW_400_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_1249,C11_CFNC_1A1NW_1250_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000more,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_Tot,C11_CFNC_BA_Neg_ni_inc,C11_CFNC_BA_1_149,C11_CFNC_BA_150_399,C11_CFNC_BA_400_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_1249,C11_CFNC_BA_1250_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000more,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Neg_ni_inc,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_399,C11_CFNC_BNW_400_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_1249,C11_CFNC_BNW_1250_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000more,C11_CFNC_BNW_Ns,C11_CFNC_BNW_Tot,C11_CFNC_LFns_Neg_ni_inc,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_399,C11_CFNC_LFns_400_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_1249,C11_CFNC_LFns_1250_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000more,C11_CFNC_LFns_Ns,C11_CFNC_LFns_Tot,C11_CFNC_Tot_Neg_ni_inc,C11_CFNC_Tot_1_149,C11_CFNC_Tot_150_399,C11_CFNC_Tot_400_649,C11_CFNC_Tot_650_799,C11_CFNC_Tot_800_1249,C11_CFNC_Tot_1250_1999,C11_CFNC_Tot_2000_2499,C11_CFNC_Tot_2500_2999,C11_CFNC_Tot_3000_3999,C11_CFNC_Tot_4000more,C11_CFNC_Tot_Ns,C11_CFNC_Tot_Tot,C11_CF_BFT_Neg_ni_inc,C11_CF_BFT_1_149,C11_CF_BFT_150_399,C11_CF_BFT_400_649,C11_CF_BFT_650_799,C11_CF_BFT_800_1249,C11_CF_BFT_1250_1999,C11_CF_BFT_2000_2499,C11_CF_BFT_2500_2999,C11_CF_BFT_3000_3999,C11_CF_BFT_4000more,C11_CF_BFT_Ns,C11_CF_BFT_Tot,C11_CF_BPT_Neg_ni_inc,C11_CF_BPT_1_149,C11_CF_BPT_150_399,C11_CF_BPT_400_649,C11_CF_BPT_650_799,C11_CF_BPT_800_1249,C11_CF_BPT_1250_1999,C11_CF_BPT_2000_2499,C11_CF_BPT_2500_2999,C11_CF_BPT_3000_3999,C11_CF_BPT_4000more,C11_CF_BPT_Ns,C11_CF_BPT_Tot,C11_CF_1F1P_Neg_ni_inc,C11_CF_1F1P_1_149,C11_CF_1F1P_150_399,C11_CF_1F1P_400_649,C11_CF_1F1P_650_799,C11_CF_1F1P_800_1249,C11_CF_1F1P_1250_1999,C11_CF_1F1P_2000_2499,C11_CF_1F1P_2500_2999,C11_CF_1F1P_3000_3999,C11_CF_1F1P_4000more,C11_CF_1F1P_Ns,C11_CF_1F1P_Tot,C11_CF_1E1A_Neg_ni_inc,C11_CF_1E1A_1_149,C11_CF_1E1A_150_399,C11_CF_1E1A_400_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_1249,C11_CF_1E1A_1250_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000more,C11_CF_1E1A_Ns,C11_CF_1E1A_Tot,C11_CF_1F1NW_Neg_ni_inc,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_399,C11_CF_1F1NW_400_649,C11_CF_1F1NW_650_799
111,20,4,16,13,34,312,1812,1933,935,1402,517,88,7088,8,0,29,96,88,358,305,113,43,77,37,23,1167,15,6,11,38,91,797,1650,798,361,511,93,59,4424,0,0,6,14,20,97,219,149,77,117,38,31,774,12,0,22,108,259,856,1026,196,495,123,38,105,3249,6,7,135,457,356,613,332,100,64,47,23,49,2186,9,0,11,50,36,109,111,25,66,11,0,23,458,0,0,4,10,6,28,70,51,25,36,16,12,266,212,18,683,5716,2481,3373,1138,208,84,72,65,506,14560,7,0,15,108,38,45,18,4,5,0,9,1990,2233,287,38,936,6609,3415,6586,6691,3581,2153,2395,838,2888,36407,14,3,7,11,27,186,1147,1376,1063,1637,927,700,7101,3,0,10,35,45,247,367,220,91,111,54,118,1294,12,11,24,42,82,932,3565,2542,1657,2256,592,917,12617,4,0,0,15,19,163,511,437,253,380,135,170,2089,9,12,28,75,196
112,25,0,41,73,103,485,1238,809,252,384,133,69,3604,16,0,52,117,135,445,348,92,27,42,23,27,1318,9,0,23,114,123,850,1168,442,160,204,47,49,3191,0,0,4,28,34,124,177,103,33,44,9,31,589,11,7,29,152,288,633,554,104,140,50,17,68,2047,8,9,107,445,405,542,274,65,37,18,11,54,1971,3,6,16,56,44,93,49,22,22,4,8,7,329,3,0,3,12,12,34,65,26,17,21,3,32,224,178,24,532,4400,1867,2470,898,155,80,58,43,397,11106,7,0,14,114,42,63,23,0,0,7,4,1538,1800,265,42,819,5510,3051,5731,4785,1819,762,837,294,2267,26180,16,13,18,39,45,280,1043,759,434,531,209,431,3819,3,0,14,64,72,392,452,150,58,60,29,124,1412,10,7,32,72,134,1023,2332,1051,493,515,130,483,6282,3,3,6,9,33,172,346,172,93,98,30,94,1054,16,0,26,113,258
113,54,3,44,57,89,418,1323,800,309,328,125,56,3596,13,0,27,68,70,185,142,35,16,21,10,16,600,22,4,27,63,119,576,829,314,122,160,40,43,2315,0,0,5,17,13,99,134,56,30,34,15,22,423,16,3,25,111,236,423,366,69,108,31,20,62,1474,3,11,66,224,159,189,112,30,17,16,3,31,864,4,0,15,30,22,47,40,8,8,4,0,19,205,6,0,9,14,7,35,39,16,11,15,0,19,174,92,19,311,2201,781,983,306,55,31,26,19,213,5044,6,0,14,66,19,36,11,4,0,0,0,948,1100,223,40,544,2845,1517,2986,3294,1395,645,633,236,1428,15786,28,3,16,31,43,218,951,787,450,558,234,468,3788,0,0,12,20,20,113,134,51,31,29,6,44,468,14,8,35,69,105,749,1861,1008,441,477,101,462,5331,0,5,11,8,19,82,280,154,89,72,22,81,822,17,12,35,90,223
114,13,0,24,27,37,222,695,469,177,269,110,40,2095,0,0,23,69,84,264,179,61,26,32,17,12,765,5,0,15,46,59,464,614,279,128,149,37,49,1835,0,0,3,24,11,72,91,65,27,33,9,8,335,3,6,16,77,165,347,333,61,132,46,7,49,1249,3,3,47,271,203,332,187,46,45,31,13,32,1214,0,0,9,31,20,49,41,14,15,6,3,16,200,0,0,3,5,9,24,30,14,11,12,6,19,134,115,25,418,3193,1359,1993,791,157,66,64,58,323,8570,4,0,11,65,33,29,16,3,3,0,4,1083,1260,163,37,565,3798,1970,3802,2982,1176,625,640,268,1636,17652,6,3,8,22,27,161,572,429,306,416,190,295,2439,4,3,6,21,27,161,205,75,22,37,20,68,651,3,3,12,35,74,558,1354,726,375,410,87,354,3988,0,0,3,8,15,86,182,102,58,62,13,62,597,3,0,17,47,139
115,13,0,11,10,27,157,697,906,559,1041,624,55,4102,0,0,15,47,54,188,179,92,35,85,31,17,741,7,0,9,35,51,302,669,413,258,413,91,42,2288,0,0,5,18,9,38,77,60,44,73,32,18,376,8,0,18,51,105,369,500,136,516,132,40,61,1942,11,8,64,163,167,324,246,89,54,41,22,36,1223,0,0,4,8,17,50,50,9,19,6,7,9,187,3,0,3,9,3,9,25,26,12,29,23,12,156,298,22,340,1384,758,1412,706,174,92,85,41,174,5495,11,0,20,35,13,16,8,0,5,0,0,868,969,354,36,489,1755,1200,2868,3167,1912,1594,1911,908,1293,17474,25,6,21,17,26,177,793,1115,1065,2402,2365,811,8823,4,0,15,21,25,147,273,118,112,148,81,111,1051,14,10,26,42,63,580,2015,1732,1544,2739,1051,762,10581,7,3,0,3,11,71,221,203,222,333,207,142,1425,31,6,39,80,160
116,17,5,4,16,31,281,1731,1762,819,958,286,89,5999,0,0,15,38,73,188,144,43,18,18,3,12,550,3,3,3,25,57,493,894,400,144,173,32,32,2256,4,0,4,5,14,67,133,101,40,42,22,18,466,17,4,26,159,350,936,778,109,211,43,9,102,2743,10,14,127,223,178,251,111,26,18,8,4,22,986,3,0,10,33,36,74,47,4,13,5,3,44,268,0,0,3,0,4,14,38,30,16,11,4,22,150,398,33,533,2808,799,921,219,32,16,11,13,218,5988,11,0,22,88,31,37,19,3,0,0,6,997,1218,478,55,751,3405,1570,3265,4097,2516,1299,1275,374,1556,20635,39,11,21,16,36,269,2101,2608,1762,2313,1098,775,11050,6,3,13,38,53,235,321,146,59,66,34,80,1059,20,19,30,53,87,957,3095,2025,1060,1287,307,521,9461,9,4,5,12,21,180,479,417,256,292,110,152,1935,27,32,67,299,571
117,27,4,14,21,26,278,1556,2509,1553,3702,2976,109,12764,16,0,29,115,146,383,276,99,58,92,54,9,1280,11,0,8,39,53,510,1092,696,368,764,278,30,3849,3,0,4,20,8,79,142,109,73,146,103,31,728,10,3,22,118,273,656,834,205,649,272,178,45,3268,13,25,131,222,150,240,163,58,59,54,35,32,1181,5,0,9,17,14,45,36,12,28,21,10,14,203,4,0,4,6,5,30,40,57,26,80,62,12,313,406,40,338,1653,431,546,293,93,63,54,57,148,4120,11,0,10,39,17,17,10,4,5,0,0,2090,2201,503,76,565,2246,1123,2786,4449,3846,2872,5179,3741,2526,29901,11,0,7,0,18,110,505,566,432,959,1026,262,3903,0,0,13,34,18,115,136,83,54,84,55,48,646,5,4,8,19,34,323,811,720,615,1176,422,225,4368,5,0,3,0,9,50,151,153,119,283,188,54,1027,7,4,35,120,197
118,28,3,4,15,16,154,917,1556,1032,2398,2219,91,8437,0,0,23,50,57,277,228,152,74,117,96,11,1093,6,0,7,18,27,319,724,517,339,651,306,45,2972,6,0,0,8,15,56,117,99,60,141,88,24,624,10,3,20,51,141,424,557,173,495,278,181,71,2388,17,25,70,160,150,264,238,96,98,122,75,36,1345,11,4,5,17,14,33,44,8,19,21,18,16,207,3,0,0,0,5,11,23,36,23,59,55,25,250,293,24,313,1200,539,940,659,252,175,202,229,231,5057,10,3,11,38,19,10,24,7,10,8,5,1682,1824,372,63,456,1564,978,2499,3535,2902,2325,3989,3272,2236,24197,12,4,16,11,16,96,417,589,488,1204,1932,418,5204,0,0,7,19,21,114,182,143,98,151,120,89,947,7,3,14,16,33,290,959,885,994,2170,1279,583,7241,3,0,5,4,0,33,149,165,172,364,361,87,1340,22,0,31,57,123
119,35,0,23,21,60,570,2425,2371,1047,1537,785,107,8974,15,0,48,167,239,502,299,103,40,52,27,24,1509,21,0,16,78,131,980,1469,615,278,381,80,59,4110,8,4,9,16,26,139,221,150,66,96,37,33,816,29,16,70,329,762,1591,1210,217,386,132,29,178,4944,22,33,314,630,410,556,303,65,50,37,18,78,2510,11,4,46,68,63,137,92,10,19,13,3,44,502,8,0,7,15,13,50,90,34,26,40,21,42,348,1098,112,1433,6663,2089,2457,913,181,83,66,68,575,15742,29,3,33,170,44,85,25,5,6,3,0,2261,2668,1262,174,2001,8163,3835,7057,7038,3762,2001,2353,1072,3399,42112,38,19,22,36,73,637,2513,2523,1619,2660,1889,1093,13117,13,9,40,127,135,610,596,241,128,183,86,219,2373,37,20,39,117,221,1565,3848,2574,1606,2448,845,928,14244,9,8,21,34,57,259,597,435,316,449,203,234,2624,65,48,216,833,1264
120,22,0,4,15,27,218,1222,1639,1032,2318,1984,78,8561,15,0,28,105,141,342,251,112,56,72,50,15,1178,14,0,7,18,61,446,860,525,303,592,230,38,3091,5,0,4,14,15,87,126,107,70,108,98,27,653,23,5,25,105,313,655,758,165,504,230,112,73,2964,3,20,158,227,152,277,232,71,67,61,24,35,1329,6,0,11,18,21,44,53,25,23,19,10,20,233,0,0,0,3,12,19,37,27,32,50,42,26,244,493,42,527,2193,647,935,519,152,76,81,59,207,5929,12,0,10,40,22,22,21,5,5,0,0,1544,1680,592,66,785,2746,1410,3033,4073,2835,2160,3521,2607,2052,25877,24,5,8,17,15,178,765,837,712,1574,2200,528,6871,11,0,10,39,56,191,252,154,68,153,103,82,1131,12,9,21,36,49,511,1389,1172,1135,2364,1218,498,8403,4,0,3,16,23,82,213,212,194,430,380,121,1674,30,14,55,152,308
121,14,0,17,20,27,189,1117,1881,1280,3305,3225,89,11160,6,0,34,91,87,396,355,180,138,234,159,23,1700,13,5,10,26,43,435,1022,706,557,1091,485,61,4459,3,0,9,11,19,75,132,105,83,181,140,32,791,21,0,28,59,159,625,984,303,1209,533,256,82,4271,14,24,99,251,179,500,522,216,258,244,152,56,2518,11,0,6,17,23,54,69,20,52,35,27,24,333,4,0,0,8,0,26,41,45,33,80,70,35,339,455,41,471,1546,964,2230,1794,676,395,575,435,332,9901,8,0,13,31,16,24,18,5,10,10,10,2324,2466,545,77,686,2053,1521,4561,6055,4137,4002,6288,4957,3050,37937,33,3,18,22,18,178,687,932,896,2435,4240,880,10351,9,3,13,37,37,194,291,182,163,265,261,172,1626,26,13,22,41,58,484,1668,1500,2199,4818,2602,1054,14477,8,0,4,14,19,62,219,249,302,605,574,161,2220,34,16,36,109,203
122,14,0,13,12,4,161,1063,1458,735,1666,1272,100,6493,6,0,13,51,78,310,296,143,61,89,53,27,1127,14,0,6,15,51,368,887,535,300,593,155,38,2969,3,0,5,4,15,44,116,94,68,105,40,31,520,12,3,14,44,111,371,504,148,494,193,88,52,2034,5,9,80,205,184,441,346,113,109,83,37,34,1643,0,3,9,9,12,41,56,24,20,15,15,20,232,0,0,0,0,5,21,36,35,21,42,34,22,223,179,30,296,1480,874,1810,1145,336,209,191,175,293,7017,9,0,8,36,18,25,12,11,4,5,0,1395,1519,251,39,442,1863,1345,3586,4463,2893,2019,2976,1870,2005,23764,12,3,8,10,17,131,593,749,678,1505,1824,597,6131,7,3,12,20,26,165,313,178,131,181,111,160,1319,23,6,22,33,68,516,1924,1616,1774,3206,1312,841,11333,0,0,5,0,13,57,217,225,191,393,307,126,1543,22,13,27,50,130
123,17,5,5,11,29,203,1411,1491,650,759,232,93,4912,5,0,10,45,35,160,144,60,18,26,11,11,517,12,0,10,27,52,450,898,449,168,219,39,46,2376,0,0,3,11,16,63,161,91,45,54,14,30,497,13,10,30,101,264,757,747,108,246,51,21,100,2450,7,3,61,225,183,270,143,24,26,9,4,27,975,4,4,12,17,23,62,52,10,16,3,0,22,224,5,0,3,3,8,15,55,25,7,13,7,15,160,174,20,366,2278,826,1026,312,57,23,12,20,193,5314,10,0,9,40,21,33,15,3,4,0,0,917,1059,238,46,508,2760,1467,3039,3949,2320,1205,1149,347,1460,18487,22,9,10,10,27,233,1383,1713,1212,1606,859,767,7851,0,0,3,29,31,152,225,144,64,63,24,79,811,21,14,17,39,74,756,2625,1831,975,1243,379,599,8568,3,5,4,5,20,117,394,332,189,232,84,119,1502,17,17,37,159,363
124,16,0,13,18,30,316,1815,1923,780,992,344,115,6367,0,0,17,69,70,297,243,81,40,39,15,14,894,6,5,7,48,68,612,1253,662,278,357,61,60,3425,4,0,3,11,18,102,205,148,56,67,30,31,677,7,0,10,109,265,896,966,149,323,79,15,110,2925,5,7,78,293,236,408,229,42,40,25,9,44,1414,4,4,8,44,31,83,72,13,19,5,0,18,304,0,0,4,9,9,29,53,40,12,19,11,25,214,176,31,422,2690,1138,1663,543,92,40,55,25,279,7149,7,0,20,71,20,37,14,3,3,0,0,1217,1398,234,46,585,3352,1887,4440,5399,3167,1604,1639,511,1892,24759,21,10,15,16,29,237,1390,1810,1305,1891,1022,845,8582,0,0,9,37,47,214,317,190,96,71,28,82,1085,4,15,19,51,89,951,3258,2342,1346,1636,460,845,11007,5,0,3,19,20,149,512,433,259,274,106,171,1957,22,17,44,104,316
125,23,0,11,22,45,399,2022,2052,1053,1579,544,84,7847,19,0,36,133,154,415,210,92,26,39,8,21,1149,10,0,4,47,98,682,1144,550,208,293,72,55,3161,4,0,9,19,25,100,168,131,47,75,32,27,630,23,7,65,249,580,1308,1193,152,402,123,23,120,4250,23,26,235,435,324,440,232,53,38,16,10,41,1868,8,6,19,52,39,93,99,17,12,5,3,37,385,4,0,0,15,7,43,53,42,17,23,13,26,242,773,70,940,3923,1316,1693,626,104,45,37,28,333,9882,21,0,27,94,32,53,17,6,0,0,0,1630,1883,901,111,1348,4987,2615,5224,5763,3188,1863,2193,728,2377,31297,30,13,25,20,49,402,1856,2053,1330,2056,1387,715,9923,14,3,31,105,133,367,393,164,90,97,44,136,1589,30,12,29,74,128,1004,2642,1760,1124,1558,496,588,9446,7,4,10,32,35,190,385,358,228,321,167,145,1883,52,30,159,564,1040
126,14,0,3,7,17,113,634,879,467,996,681,34,3835,5,0,18,43,42,157,130,45,24,56,30,8,570,3,0,6,13,33,230,458,289,178,300,102,18,1630,0,0,0,10,12,36,59,52,29,39,31,6,272,10,0,6,50,134,398,467,106,333,143,50,41,1739,3,18,65,155,140,227,150,67,54,47,20,18,965,3,0,4,19,15,31,39,9,8,5,4,3,144,0,0,3,0,0,3,22,16,10,16,19,14,100,371,26,342,1277,605,1003,541,152,76,76,49,158,4672,7,0,8,25,11,20,14,7,0,0,0,756,851,412,49,455,1607,998,2223,2505,1619,1180,1674,978,1064,14772,17,0,5,9,8,127,537,630,562,1278,1538,421,5126,0,3,4,23,41,141,182,100,64,120,63,76,813,5,6,17,25,48,343,953,831,905,1806,794,448,6171,0,0,0,10,11,49,117,125,126,213,191,52,882,14,9,30,104,184
127,34,0,13,19,36,393,1528,1357,528,615,195,86,4804,6,0,20,46,53,171,130,43,17,21,4,9,521,7,0,11,38,68,494,708,332,91,139,19,47,1952,0,0,6,6,13,90,159,82,37,42,5,43,493,30,12,28,201,455,993,701,95,143,34,4,126,2817,11,18,119,303,188,248,115,13,10,5,3,45,1083,8,3,15,52,39,72,43,10,6,4,0,33,290,5,0,3,6,8,25,44,33,21,11,3,30,182,475,65,881,4489,987,1122,306,65,24,21,20,338,8790,19,0,26,117,33,45,20,4,0,0,8,1144,1411,591,100,1129,5278,1878,3652,3752,2029,884,900,262,1899,22351,54,20,23,36,69,460,2244,2259,1349,1822,943,862,10138,12,4,21,96,108,311,373,163,77,75,35,127,1386,32,10,30,74,148,1048,2821,1697,932,1039,350,648,8833,16,5,8,23,34,185,431,332,204,252,88,170,1747,50,36,104,453,980
128,15,0,3,11,18,158,862,1287,772,1287,608,61,5083,4,0,19,28,72,195,199,101,45,57,33,17,766,3,0,3,29,37,338,729,522,286,425,103,47,2532,0,0,4,5,10,47,105,91,47,86,35,16,447,8,0,6,55,127,367,538,111,397,105,37,60,1809,3,4,65,172,173,356,261,64,47,43,20,29,1250,0,0,0,13,24,49,42,11,25,9,4,15,194,0,0,0,4,0,16,32,37,23,29,13,13,166,169,15,317,1817,1113,1892,813,176,105,72,68,241,6804,4,0,4,36,14,15,18,0,5,3,0,1032,1136,206,27,421,2179,1600,3438,3595,2399,1746,2116,924,1537,20190,11,5,13,15,15,101,626,867,821,1681,1476,606,6229,0,0,6,15,25,127,242,166,85,151,72,111,995,17,7,26,25,54,486,2126,2004,1594,2623,923,883,10766,7,4,0,10,12,73,256,255,239,445,172,160,1629,7,4,16,58,118
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
