SA4_CODE_2021,C16_F_a_4_8_FH_One_PFam,C16_F_a_4_8_FH_oth_fa,C16_F_a_4_8_FH_Tot,C16_F_a_4_8_LP_H,C16_F_a_4_8_GH,C16_F_a_4_8_OH,C16_F_a_4_8_Tot,C16_F_a_9m_FH_CF_no_ch,C16_F_a_9m_FH_CF_w_ch,C16_F_a_9m_FH_One_PFam,C16_F_a_9m_FH_oth_fa,C16_F_a_9m_FH_Tot,C16_F_a_9m_LP_H,C16_F_a_9m_GH,C16_F_a_9m_OH,C16_F_a_9m_Tot,C16_F_a_a_h_FH_CF_no_ch,C16_F_a_a_h_FH_CF_w_ch,C16_F_a_a_h_FH_One_PFam,C16_F_a_a_h_FH_oth_fa,C16_F_a_a_h_FH_Tot,C16_F_a_a_h_LP_H,C16_F_a_a_h_GH,C16_F_a_a_h_OH,C16_F_a_a_h_Tot,C16_F_a_Tot_FH_CF_no_ch,C16_F_a_Tot_FH_CF_w_ch,C16_F_a_Tot_FH_One_PFam,C16_F_a_Tot_FH_oth_fa,C16_F_a_Tot_FH_Tot,C16_F_a_Tot_LP_H,C16_F_a_Tot_GH,C16_F_a_Tot_OH,C16_F_a_Tot_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_Tot_FH_CF_no_ch,C16_OD_Tot_FH_CF_w_ch,C16_OD_Tot_FH_One_PFam,C16_OD_Tot_FH_oth_fa,C16_OD_Tot_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_Tot_Tot,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_Tot,C16_Tot_FH_CF_no_ch,C16_Tot_FH_CF_w_ch,C16_Tot_FH_One_PFam,C16_Tot_FH_oth_fa,C16_Tot_FH_Tot,C16_Tot_LP_H,C16_Tot_GH,C16_Tot_OH,C16_Tot_Tot,C21_S_h_FH_CF_no_ch,C21_S_h_FH_CF_w_ch,C21_S_h_FH_One_PFam,C21_S_h_FH_oth_fa,C21_S_h_FH_Tot,C21_S_h_LP_H,C21_S_h_GH,C21_S_h_OH,C21_S_h_Tot,C21_SDRTHT1S_FH_CF_no_ch,C21_SDRTHT1S_FH_CF_w_ch,C21_SDRTHT1S_FH_One_PFam,C21_SDRTHT1S_FH_oth_fa,C21_SDRTHT1S_FH_Tot,C21_SDRTHT1S_LP_H,C21_SDRTHT1S_GH,C21_SDRTHT1S_OH,C21_SDRTHT1S_Tot,C21_SDRTHT2S_FH_CF_no_ch,C21_SDRTHT2S_FH_CF_w_ch,C21_SDRTHT2S_FH_One_PFam,C21_SDRTHT2S_FH_oth_fa,C21_SDRTHT2S_FH_Tot,C21_SDRTHT2S_LP_H,C21_SDRTHT2S_GH,C21_SDRTHT2S_OH,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_FH_CF_no_ch,C21_SDRTHT_Tot_FH_CF_w_ch,C21_SDRTHT_Tot_FH_One_PFam,C21_SDRTHT_Tot_FH_oth_fa,C21_SDRTHT_Tot_FH_Tot,C21_SDRTHT_Tot_LP_H,C21_SDRTHT_Tot_GH,C21_SDRTHT_Tot_OH,C21_SDRTHT_Tot_Tot,C21_F_a_1_2_FH_CF_no_ch,C21_F_a_1_2_FH_CF_w_ch,C21_F_a_1_2_FH_One_PFam,C21_F_a_1_2_FH_oth_fa,C21_F_a_1_2_FH_Tot,C21_F_a_1_2_LP_H,C21_F_a_1_2_GH,C21_F_a_1_2_OH,C21_F_a_1_2_Tot,C21_F_a_3_FH_CF_no_ch,C21_F_a_3_FH_CF_w_ch,C21_F_a_3_FH_One_PFam,C21_F_a_3_FH_oth_fa,C21_F_a_3_FH_Tot,C21_F_a_3_LP_H,C21_F_a_3_GH,C21_F_a_3_OH,C21_F_a_3_Tot,C21_F_a_4_8_FH_CF_no_ch,C21_F_a_4_8_FH_CF_w_ch,C21_F_a_4_8_FH_One_PFam,C21_F_a_4_8_FH_oth_fa,C21_F_a_4_8_FH_Tot,C21_F_a_4_8_LP_H,C21_F_a_4_8_GH,C21_F_a_4_8_OH,C21_F_a_4_8_Tot,C21_F_a_9m_FH_CF_no_ch,C21_F_a_9m_FH_CF_w_ch,C21_F_a_9m_FH_One_PFam,C21_F_a_9m_FH_oth_fa,C21_F_a_9m_FH_Tot,C21_F_a_9m_LP_H,C21_F_a_9m_GH,C21_F_a_9m_OH,C21_F_a_9m_Tot,C21_F_a_a_h_FH_CF_no_ch,C21_F_a_a_h_FH_CF_w_ch,C21_F_a_a_h_FH_One_PFam,C21_F_a_a_h_FH_oth_fa,C21_F_a_a_h_FH_Tot,C21_F_a_a_h_LP_H,C21_F_a_a_h_GH,C21_F_a_a_h_OH,C21_F_a_a_h_Tot,C21_F_a_Tot_FH_CF_no_ch,C21_F_a_Tot_FH_CF_w_ch,C21_F_a_Tot_FH_One_PFam,C21_F_a_Tot_FH_oth_fa,C21_F_a_Tot_FH_Tot,C21_F_a_Tot_LP_H,C21_F_a_Tot_GH,C21_F_a_Tot_OH,C21_F_a_Tot_Tot,C21_OD_C_c_hb_FH_CF_no_ch,C21_OD_C_c_hb_FH_CF_w_ch,C21_OD_C_c_hb_FH_One_PFam,C21_OD_C_c_hb_FH_oth_fa,C21_OD_C_c_hb_FH_Tot,C21_OD_C_c_hb_LP_H,C21_OD_C_c_hb_GH,C21_OD_C_c_hb_OH,C21_OD_C_c_hb_Tot,C21_OD_Ih_t_s_FH_CF_no_ch,C21_OD_Ih_t_s_FH_CF_w_ch,C21_OD_Ih_t_s_FH_One_PFam,C21_OD_Ih_t_s_FH_oth_fa,C21_OD_Ih_t_s_FH_Tot,C21_OD_Ih_t_s_LP_H,C21_OD_Ih_t_s_GH,C21_OD_Ih_t_s_OH,C21_OD_Ih_t_s_Tot,C21_OD_H_f_so_FH_CF_no_ch,C21_OD_H_f_so_FH_CF_w_ch,C21_OD_H_f_so_FH_One_PFam,C21_OD_H_f_so_FH_oth_fa
111,115,12,1048,1045,170,312,2564,..,..,..,..,..,..,..,..,..,45,15,15,5,76,114,12,10,209,2142,596,821,110,3674,5999,769,914,11351,103,20,35,0,157,365,20,157,699,12,4,6,0,21,12,0,138,175,49,39,38,5,130,112,26,38,303,165,61,79,4,309,494,44,335,1176,94,62,33,3,187,208,42,30,470,36407,39447,16489,1494,93842,35716,5949,4841,140341,33489,39363,14638,1282,88778,24079,4397,3342,120592,2202,739,1095,115,4147,5229,417,473,10267,2207,1228,1153,141,4726,3271,887,466,9352,4411,1966,2250,251,8880,8495,1310,937,19619,970,299,440,60,1769,3538,333,499,6149,626,164,167,25,981,1424,209,305,2925,838,166,153,25,1179,1261,170,189,2802,514,111,76,16,714,815,110,96,1738,117,65,54,6,247,201,43,44,525,3066,807,891,134,4888,7249,867,1133,14136,79,10,23,0,115,213,13,123,459,3,0,0,0,5,0,0,21,35,52,31,31,8
112,55,7,437,346,26,178,984,..,..,..,..,..,..,..,..,..,10,3,4,0,13,23,3,12,48,1473,513,909,77,2973,3783,409,1005,8169,561,84,121,12,779,1486,62,1631,3950,11,11,15,0,39,73,9,501,618,107,71,36,4,219,94,13,45,370,670,171,167,23,1035,1651,77,2175,4941,191,113,57,5,364,310,28,236,942,26133,22369,11430,861,60790,26234,3928,9444,100398,22879,21400,9099,694,54066,16432,3093,5076,78666,2068,961,1112,93,4238,4234,375,572,9419,1445,911,931,63,3342,2210,391,492,6433,3515,1871,2045,148,7578,6450,764,1062,15851,703,283,510,47,1548,2478,232,486,4741,495,172,210,14,885,916,105,197,2107,279,43,40,4,364,303,27,76,771,223,40,28,3,295,229,22,127,676,90,49,35,0,178,154,16,39,379,1781,584,827,68,3267,4081,407,920,8680,388,51,85,12,544,1127,52,1043,2761,9,3,3,0,18,35,4,260,309,58,21,21,0
113,0,0,13,19,0,8,41,..,..,..,..,..,..,..,..,..,4,7,0,0,12,5,0,0,20,610,386,287,50,1329,2291,208,504,4335,50,7,13,7,80,119,12,250,463,3,11,7,0,13,14,4,44,77,61,74,27,0,162,79,21,44,304,121,91,45,5,260,212,41,333,845,82,92,19,3,198,94,16,39,347,15838,16103,6173,586,38701,15049,1763,4205,59714,15711,16154,6156,525,38551,12517,1433,3304,55803,412,172,162,17,768,1369,77,273,2488,66,31,28,3,130,196,22,38,383,482,202,190,20,898,1567,100,313,2875,563,400,272,47,1284,2167,186,407,4042,26,7,0,0,40,118,9,18,184,11,0,0,0,12,30,0,6,53,0,0,0,0,3,0,0,0,3,10,9,0,0,20,21,0,0,47,611,421,276,53,1356,2341,197,432,4327,27,17,5,0,44,91,11,255,398,0,4,0,0,10,12,4,30,52,60,35,11,0
114,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,..,0,0,3,0,3,14,0,0,22,221,84,121,10,440,804,35,146,1426,285,46,42,3,384,622,19,268,1289,6,8,0,0,13,14,0,35,68,22,13,11,0,47,28,0,14,91,317,70,56,6,447,667,20,312,1452,111,81,25,3,223,170,14,40,444,18695,13772,6094,424,38987,15537,1366,3791,59681,19542,14696,6088,469,40788,13285,1348,3506,58933,947,211,290,31,1476,1972,120,236,3805,306,86,129,17,533,611,36,114,1299,1249,296,419,46,2013,2584,157,352,5101,177,103,81,6,374,678,47,116,1208,13,3,0,0,18,27,5,5,59,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,0,52,23,19,0,98,68,9,12,187,251,135,100,7,495,779,54,135,1469,257,24,26,8,318,536,16,198,1066,3,0,3,0,6,10,4,75,85,28,21,7,4
115,104,18,725,353,71,78,1231,..,..,..,..,..,..,..,..,..,13,3,4,0,21,14,0,0,35,917,665,313,43,1938,1391,118,201,3650,35,21,7,3,71,125,10,92,296,3,10,3,0,16,12,0,15,42,14,22,3,0,36,9,4,0,55,57,56,13,7,131,147,13,106,390,62,96,23,0,183,94,3,37,318,16840,36518,6011,522,59888,8901,1028,2306,72115,17101,38044,5858,410,61408,6806,798,1412,70417,377,206,73,4,660,622,12,38,1341,1104,2669,665,43,4476,1109,94,113,5789,1486,2873,734,44,5139,1736,106,155,7131,268,192,100,10,566,741,27,61,1398,315,325,137,20,797,349,28,40,1217,879,614,239,34,1766,852,94,110,2832,330,242,93,20,684,280,56,67,1087,66,96,22,0,181,86,6,24,300,1848,1462,593,82,3993,2315,216,307,6828,30,7,10,3,51,86,6,98,238,0,0,3,0,9,3,0,4,12,6,15,4,0
116,331,60,2221,660,121,168,3180,..,..,..,..,..,..,..,..,..,14,7,5,0,24,22,3,0,52,1153,1654,575,99,3480,1755,192,473,5903,47,16,28,4,85,138,4,48,271,9,15,10,0,37,33,3,21,83,27,63,24,3,126,31,10,32,197,83,93,67,4,247,192,12,99,554,55,122,44,6,221,106,26,13,363,19267,48370,14935,1464,84031,15483,2398,4632,106551,19262,49252,13379,1372,83253,13218,2329,4448,103249,810,1457,557,64,2883,1309,126,317,4629,1560,4902,1632,133,8229,1846,310,677,11058,2369,6362,2188,195,11109,3152,436,987,15690,130,138,80,7,355,749,36,168,1313,75,118,60,12,273,285,26,66,642,1510,1855,621,133,4116,1777,377,475,6740,68,66,21,13,158,43,22,22,244,170,211,76,14,475,193,45,53,763,1945,2397,856,177,5369,3041,505,781,9702,0,0,0,0,0,4,0,0,5,3,4,0,0,6,3,0,4,20,17,38,10,0
117,2195,1261,28081,22825,9085,8785,68780,..,..,..,..,..,..,..,..,..,64,25,24,0,113,83,34,44,280,24773,8458,3817,1635,38682,32429,11790,11813,94714,4,0,0,0,3,4,0,11,17,4,6,0,0,12,37,5,610,658,216,134,64,26,435,325,229,220,1206,228,136,63,26,451,363,231,836,1883,154,105,31,15,304,408,112,162,986,35042,20394,7747,2411,65587,41702,17381,15529,140207,3477,5656,1702,247,11076,2360,1010,425,14875,3030,2520,849,158,6554,2593,1015,356,10516,4732,4026,1513,233,10504,4553,2781,851,18681,7761,6548,2362,392,17060,7139,3795,1201,29201,1651,913,501,112,3177,3605,710,514,8008,3707,1629,1018,185,6545,7202,1284,1065,16094,11912,4084,1530,496,18028,15875,3562,2446,39907,13111,3857,1489,780,19240,15828,4971,3247,43288,80,41,24,4,148,130,33,28,343,30462,10532,4565,1575,47130,42642,10562,7306,107640,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,67,70,267,130,80,32
118,1071,386,9340,7461,2545,2763,22106,..,..,..,..,..,..,..,..,..,47,34,5,0,91,52,16,18,181,15492,8317,3896,972,28679,20151,7882,7074,63775,5,0,0,0,3,4,0,4,15,0,0,0,0,0,0,0,20,20,233,158,88,13,490,334,130,102,1052,234,153,88,13,492,339,129,126,1088,94,113,23,4,230,177,36,43,483,24920,27136,7825,1595,61475,27175,10166,9443,108267,5551,11488,2131,251,19423,3103,687,640,23847,1311,2511,595,55,4476,1459,312,207,6460,3145,5059,1298,125,9629,2447,702,444,13225,4456,7574,1895,178,14105,3906,1018,653,19683,2743,1948,952,146,5784,4120,1205,672,11780,7558,3654,1973,354,13532,10131,3103,1592,28356,4554,2042,877,167,7643,6183,1335,893,16052,1878,795,380,74,3132,2564,529,452,6677,59,68,24,3,153,75,20,16,266,16787,8506,4203,743,30241,23063,6194,3630,63130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,294,142,71,13
119,2314,571,15994,5688,2429,1717,25825,..,..,..,..,..,..,..,..,..,57,62,30,4,157,88,12,26,281,13830,15913,6599,1244,37579,15806,4431,4365,62179,12,6,7,3,23,54,3,23,111,0,0,0,0,0,0,0,19,19,192,295,147,16,653,267,83,135,1146,207,301,153,23,686,323,90,178,1277,137,179,78,9,407,237,45,58,740,40146,73210,23072,3302,139732,37020,7651,9537,193946,22227,46918,13454,1471,84063,15170,2463,3861,105560,2007,2748,1202,119,6073,3148,271,489,9983,3713,8307,2887,219,15125,3613,424,808,19967,5718,11055,4086,341,21201,6759,695,1292,29950,2506,3372,1527,324,7732,5536,1045,1367,15684,3862,4822,2582,423,11689,6060,1072,1273,20088,6084,5640,2449,505,14679,6863,1618,1703,24864,3799,2452,777,290,7314,2748,1277,721,12057,297,423,166,23,905,360,69,85,1422,16545,16704,7508,1569,42324,21557,5086,5143,74115,7,0,3,4,14,50,3,12,81,0,0,0,0,0,0,0,5,5,200,221,115,39
120,1407,431,12315,5051,2530,1993,21884,..,..,..,..,..,..,..,..,..,60,37,14,3,121,85,30,52,285,13305,9497,3788,957,27551,14581,5081,4453,51664,3,3,0,0,8,4,0,3,15,0,0,0,0,0,0,0,41,41,304,203,100,25,638,301,167,143,1245,307,211,100,25,647,304,168,183,1301,149,134,47,13,345,341,76,36,802,26782,34145,9662,1812,72398,24741,7816,7062,112012,9681,17960,4082,490,32215,6167,1280,917,40580,2077,2716,758,87,5639,1879,360,211,8085,2862,3736,1113,114,7826,2133,481,360,10799,4941,6456,1871,201,13469,4011,839,564,18881,2810,1953,1077,188,6030,5188,876,725,12815,3989,2672,1209,377,8246,5821,1315,633,16021,6088,3870,1351,384,11689,6163,1762,1108,20723,3427,1894,723,226,6264,2607,1179,503,10549,67,63,24,6,170,99,18,26,309,16373,10452,4384,1176,32390,19880,5149,2994,60419,0,0,0,0,0,3,0,7,15,0,0,0,0,0,0,0,4,4,270,169,94,20
121,2291,505,19276,11085,1858,2905,35117,..,..,..,..,..,..,..,..,..,35,28,11,0,77,57,7,17,157,18170,12460,4651,964,36243,22236,3906,5177,67562,10,4,0,0,9,9,0,17,35,0,0,0,0,0,0,0,19,22,68,51,27,3,145,89,23,37,296,72,49,28,3,159,95,23,71,355,95,82,26,7,209,194,23,33,450,38557,55099,11719,1713,107094,34080,5541,7867,154585,18323,38691,6322,527,63862,8768,992,1247,74871,877,1241,340,27,2488,932,86,93,3595,2376,2958,834,70,6242,2050,227,259,8767,3253,4197,1175,95,8725,2982,319,351,12368,2668,1797,799,116,5380,3998,491,399,10265,5522,3601,1745,282,11145,8613,1112,723,21603,6948,5649,2153,286,15043,8612,992,1062,25701,5278,3635,1216,227,10352,6570,834,835,18591,105,107,44,0,257,133,18,24,439,20520,14788,5956,911,42181,27930,3445,3044,76599,9,0,0,0,14,10,0,6,33,0,0,0,0,0,0,0,5,3,119,78,42,7
122,611,97,5013,3079,542,634,9273,..,..,..,..,..,..,..,..,..,19,22,7,3,50,42,4,8,114,8614,5165,2296,304,16383,10279,1834,2134,30632,30,13,10,0,57,105,3,179,344,0,5,0,0,5,28,0,49,88,78,57,38,7,173,59,23,33,287,111,70,53,3,237,188,30,263,716,91,91,37,3,210,143,25,20,400,23009,34442,7563,756,65762,19132,3043,4454,92389,13552,27824,4843,365,46587,6526,927,1295,55334,496,482,131,14,1128,924,46,108,2206,1732,1745,613,36,4126,1929,146,211,6413,2223,2234,749,55,5252,2854,189,320,8623,1816,1258,514,50,3638,2783,339,307,7069,4152,2545,1258,131,8089,4740,930,512,14271,2787,1415,735,78,5024,3081,443,345,8888,657,279,120,13,1068,734,101,80,1984,153,154,51,3,367,133,18,50,563,9570,5645,2685,280,18181,11466,1828,1296,32767,13,8,3,0,31,43,0,40,109,0,0,0,0,0,3,0,3,14,80,54,33,9
123,79,10,483,278,51,63,872,..,..,..,..,..,..,..,..,..,7,4,4,0,17,10,0,0,32,636,329,280,25,1271,1120,107,259,2750,18,6,7,0,37,100,0,54,191,0,6,5,0,13,7,0,8,35,18,33,14,0,70,24,10,25,125,43,47,29,0,120,130,14,88,355,139,42,16,0,202,74,8,27,302,18821,35112,12242,914,67079,13987,1649,3748,86467,18812,36857,11297,862,67829,11439,1535,2926,83719,931,1025,784,75,2812,2145,124,287,5366,958,1421,1134,76,3590,1872,144,489,6094,1885,2452,1920,146,6403,4016,263,773,11458,213,155,139,15,521,752,28,104,1405,124,42,38,8,217,271,16,27,530,422,263,186,23,897,623,76,97,1697,50,29,8,5,98,78,3,3,191,106,146,54,3,318,191,11,29,547,921,644,423,59,2053,1919,137,260,4369,21,0,0,0,27,88,0,32,144,0,0,0,0,3,8,0,4,10,8,10,3,0
124,135,13,345,299,45,109,799,..,..,..,..,..,..,..,..,..,5,11,7,0,26,32,4,10,70,764,467,646,75,1959,2585,276,668,5484,30,9,7,7,53,104,3,105,264,9,8,4,0,25,16,0,50,97,18,21,19,0,55,48,3,19,126,64,36,27,9,133,163,14,170,482,90,106,42,7,246,153,23,22,439,25220,38089,14338,1132,78775,22545,2852,5294,109466,25017,37273,12747,913,75954,17981,2164,3590,99689,891,757,811,55,2508,2456,168,350,5485,1309,1817,1390,105,4619,2376,264,532,7797,2196,2577,2199,159,7128,4834,433,884,13282,335,168,237,42,777,1757,92,248,2881,304,171,207,36,722,1025,83,193,2018,514,262,300,55,1120,1104,137,314,2675,229,79,75,21,413,361,63,51,884,114,96,57,0,270,168,17,29,485,1485,776,870,156,3297,4414,392,831,8930,21,0,9,0,31,91,4,10,132,0,5,0,0,5,3,0,0,15,19,17,24,3
125,1562,400,13175,4237,1481,1910,20800,..,..,..,..,..,..,..,..,..,35,56,25,0,123,62,11,18,213,10626,13908,4182,949,29663,11932,3233,3951,48781,0,10,3,0,19,4,0,7,35,4,5,6,0,18,3,0,56,80,88,247,66,21,428,122,52,65,670,100,266,79,21,456,131,54,135,779,112,182,43,12,351,247,45,63,706,29623,58750,16025,2530,106933,27480,6451,7941,148811,15642,35528,9678,1102,61943,11029,2442,3823,79240,905,1690,633,64,3286,2113,192,428,6021,3248,7835,2243,223,13544,3058,707,863,18175,4151,9525,2876,282,16836,5171,898,1289,24193,1868,2120,805,253,5051,4155,724,745,10670,3010,3929,1568,356,8871,4630,1324,1106,15928,5593,6386,1805,459,14243,5446,1512,1483,22686,4659,4152,936,314,10061,3900,1439,946,16341,222,437,128,18,808,272,96,61,1235,15357,17021,5241,1402,39032,18400,5091,4342,66866,0,3,5,0,6,4,0,11,14,0,0,0,0,8,0,0,13,24,65,133,48,7
126,566,190,5383,2257,771,476,8886,..,..,..,..,..,..,..,..,..,13,9,0,0,21,20,4,9,56,5289,4087,1456,428,11267,6262,1595,1080,20201,6,4,0,0,4,7,0,46,59,0,0,0,0,0,0,0,6,3,26,27,11,3,67,40,15,11,135,32,32,9,3,74,51,15,63,203,53,88,21,0,156,94,21,19,286,15247,24580,5517,984,46324,13363,3087,2460,65230,8637,17414,3180,351,29583,4516,881,730,35704,780,1125,354,20,2283,998,58,133,3481,1485,2308,644,92,4526,1520,194,177,6413,2265,3431,1001,117,6810,2525,250,310,9893,407,228,132,25,792,1112,62,129,2097,1819,1624,714,171,4323,3618,507,319,8769,3239,2841,862,181,7127,3348,650,507,11627,2568,1484,457,152,4650,2268,486,392,7798,55,57,31,6,145,91,17,12,266,8088,6231,2195,532,17042,10435,1722,1361,30558,0,0,0,0,5,9,0,7,11,0,0,0,0,0,0,0,0,0,34,25,9,7
127,749,108,3220,1002,180,614,5018,..,..,..,..,..,..,..,..,..,27,49,27,4,110,56,9,13,192,2464,4045,2505,341,9353,4640,610,1851,16456,9,3,3,4,18,68,0,28,118,4,16,7,0,33,15,3,12,66,62,155,69,12,297,92,21,64,480,78,175,78,18,352,175,27,105,657,92,150,65,11,318,206,18,64,607,20826,54955,19049,1956,96786,17828,2274,6582,123469,19958,53333,16216,1487,90988,12468,1697,4314,109467,546,850,494,35,1925,978,66,269,3246,1837,4779,2575,214,9409,2489,265,627,12793,2389,5632,3073,247,11337,3473,332,896,16033,551,677,596,76,1895,1758,104,391,4144,1072,1469,1021,168,3727,2470,310,603,7108,720,1061,695,103,2581,1054,116,350,4098,861,1008,489,74,2435,1272,169,468,4349,237,489,214,37,975,307,51,104,1448,3443,4698,3023,455,11621,6861,747,1919,21142,19,9,4,3,34,113,6,38,185,4,0,0,0,7,0,0,6,16,17,19,13,4
128,403,61,2527,1791,213,349,4877,..,..,..,..,..,..,..,..,..,3,3,3,0,14,8,4,0,19,4501,2463,1794,208,8966,6879,869,1229,17943,31,14,16,0,66,99,8,35,209,0,0,0,0,0,5,0,12,17,46,37,19,0,107,68,18,28,217,79,51,34,0,176,171,28,76,443,50,45,16,0,114,65,14,15,207,19467,30596,7641,718,58411,16019,1734,2800,78969,13624,25344,4532,352,43851,6036,599,838,51324,607,603,295,22,1531,1079,42,103,2759,2303,2756,1198,60,6315,2428,170,298,9210,2910,3358,1492,88,7845,3507,209,405,11967,798,437,333,25,1596,1918,136,205,3864,2238,1285,1051,97,4674,3604,456,338,9064,2067,899,543,69,3579,2479,273,309,6636,569,222,173,18,985,715,64,79,1845,45,50,17,4,108,52,5,19,190,5718,2895,2123,207,10943,8769,938,950,21605,14,7,3,4,31,69,3,30,134,0,0,0,0,0,0,0,0,0,43,31,27,3
197,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
