region_id,C01_SH_0b_NPFH_2,C01_SH_0b_NPFH_3,C01_SH_0b_NPFH_4,C01_SH_0b_NPFH_5,C01_SH_0b_NPFH_6_mor,C01_SH_0bTotal,C01_SH_1b_NPFH_2,C01_SH_1b_NPFH_3,C01_SH_1b_NPFH_4,C01_SH_1b_NPFH_5,C01_SH_1b_NPFH_6_mor,C01_SH_1b_Tot,C01_SH_2b_NPFH_2,C01_SH_2b_NPFH_3,C01_SH_2b_NPFH_4,C01_SH_2b_NPFH_5,C01_SH_2b_NPFH_6_mor,C01_SH_2b_Tot,C01_SH_3b_NPFH_2,C01_SH_3b_NPFH_3,C01_SH_3b_NPFH_4,C01_SH_3b_NPFH_5,C01_SH_3b_NPFH_6_mor,C01_SH_3b_Tot,C01_SH_4mb_NPFH_2,C01_SH_4mb_NPFH_3,C01_SH_4mb_NPFH_4,C01_SH_4mb_NPFH_5,C01_SH_4mb_NPFH_6_mor,C01_SH_4mb_Tot,C01_SH_NB_NS_NPFH_2,C01_SH_NB_NS_NPFH_3,C01_SH_NB_NS_NPFH_4,C01_SH_NB_NS_NPFH_5,C01_SH_NB_NS_NPFH_6_mor,C01_SH_NB_NS_T,C01_SH_Tot_NPFH_2,C01_SH_Tot_NPFH_3,C01_SH_Tot_NPFH_4,C01_SH_Tot_NPFH_5,C01_SH_Tot_NPFH_6_mor,C01_SH_T_T,C01_SDRTHT_0b_NPFH_2,C01_SDRTHT_0b_NPFH_3,C01_SDRTHT_0b_NPFH_4,C01_SDRTHT_0b_NPFH_5,C01_SDRTHT_0b_NPFH_6_mor,C01_SDRTHT_0bTotal,C01_SDRTHT_1b_NPFH_2,C01_SDRTHT_1b_NPFH_3,C01_SDRTHT_1b_NPFH_4,C01_SDRTHT_1b_NPFH_5,C01_SDRTHT_1b_NPFH_6_mor,C01_SDRTHT_1b_Tot,C01_SDRTHT_2b_NPFH_2,C01_SDRTHT_2b_NPFH_3,C01_SDRTHT_2b_NPFH_4,C01_SDRTHT_2b_NPFH_5,C01_SDRTHT_2b_NPFH_6_mor,C01_SDRTHT_2b_Tot,C01_SDRTHT_3b_NPFH_2,C01_SDRTHT_3b_NPFH_3,C01_SDRTHT_3b_NPFH_4,C01_SDRTHT_3b_NPFH_5,C01_SDRTHT_3b_NPFH_6_mor,C01_SDRTHT_3b_Tot,C01_SDRTHT_4mb_NPFH_2,C01_SDRTHT_4mb_NPFH_3,C01_SDRTHT_4mb_NPFH_4,C01_SDRTHT_4mb_NPFH_5,C01_SDRTHT_4mb_NPFH_6_mor,C01_SDRTHT_4mb_Tot,C01_SDRTHT_NB_NS_NPFH_2,C01_SDRTHT_NB_NS_NPFH_3,C01_SDRTHT_NB_NS_NPFH_4,C01_SDRTHT_NB_NS_NPFH_5,C01_SDRTHT_NB_NS_NPFH_6_mor,C01_SDRTHT_NB_NS_T,C01_SDRTHT_Tot_NPFH_2,C01_SDRTHT_Tot_NPFH_3,C01_SDRTHT_Tot_NPFH_4,C01_SDRTHT_Tot_NPFH_5,C01_SDRTHT_Tot_NPFH_6_mor,C01_SDRTHT_T_T,C01_FUA_0b_NPFH_2,C01_FUA_0b_NPFH_3,C01_FUA_0b_NPFH_4,C01_FUA_0b_NPFH_5,C01_FUA_0b_NPFH_6_mor,C01_FUA_0bTotal,C01_FUA_1b_NPFH_2,C01_FUA_1b_NPFH_3,C01_FUA_1b_NPFH_4,C01_FUA_1b_NPFH_5,C01_FUA_1b_NPFH_6_mor,C01_FUA_1b_Tot,C01_FUA_2b_NPFH_2,C01_FUA_2b_NPFH_3,C01_FUA_2b_NPFH_4,C01_FUA_2b_NPFH_5,C01_FUA_2b_NPFH_6_mor,C01_FUA_2b_Tot,C01_FUA_3b_NPFH_2,C01_FUA_3b_NPFH_3,C01_FUA_3b_NPFH_4,C01_FUA_3b_NPFH_5,C01_FUA_3b_NPFH_6_mor,C01_FUA_3b_Tot,C01_FUA_4mb_NPFH_2,C01_FUA_4mb_NPFH_3,C01_FUA_4mb_NPFH_4,C01_FUA_4mb_NPFH_5,C01_FUA_4mb_NPFH_6_mor,C01_FUA_4mb_Tot,C01_FUA_NB_NS_NPFH_2,C01_FUA_NB_NS_NPFH_3,C01_FUA_NB_NS_NPFH_4,C01_FUA_NB_NS_NPFH_5,C01_FUA_NB_NS_NPFH_6_mor,C01_FUA_NB_NS_T,C01_FUA_Tot_NPFH_2,C01_FUA_Tot_NPFH_3,C01_FUA_Tot_NPFH_4,C01_FUA_Tot_NPFH_5,C01_FUA_Tot_NPFH_6_mor,C01_FUA_T_T,C01_OD_0b_NPFH_2,C01_OD_0b_NPFH_3,C01_OD_0b_NPFH_4,C01_OD_0b_NPFH_5,C01_OD_0b_NPFH_6_mor,C01_OD_0bTotal,C01_OD_1b_NPFH_2,C01_OD_1b_NPFH_3,C01_OD_1b_NPFH_4,C01_OD_1b_NPFH_5,C01_OD_1b_NPFH_6_mor,C01_OD_1b_Tot,C01_OD_2b_NPFH_2,C01_OD_2b_NPFH_3,C01_OD_2b_NPFH_4,C01_OD_2b_NPFH_5,C01_OD_2b_NPFH_6_mor,C01_OD_2b_Tot,C01_OD_3b_NPFH_2,C01_OD_3b_NPFH_3,C01_OD_3b_NPFH_4,C01_OD_3b_NPFH_5,C01_OD_3b_NPFH_6_mor,C01_OD_3b_Tot,C01_OD_4mb_NPFH_2,C01_OD_4mb_NPFH_3,C01_OD_4mb_NPFH_4,C01_OD_4mb_NPFH_5,C01_OD_4mb_NPFH_6_mor,C01_OD_4mb_Tot,C01_OD_NB_NS_NPFH_2,C01_OD_NB_NS_NPFH_3,C01_OD_NB_NS_NPFH_4,C01_OD_NB_NS_NPFH_5,C01_OD_NB_NS_NPFH_6_mor,C01_OD_NB_NS_T,C01_OD_Tot_NPFH_2,C01_OD_Tot_NPFH_3,C01_OD_Tot_NPFH_4,C01_OD_Tot_NPFH_5,C01_OD_Tot_NPFH_6_mor,C01_OD_T_T,C01_DS_NS_NPFH_2,C01_DS_NS_NPFH_3,C01_DS_NS_NPFH_4,C01_DS_NS_NPFH_5,C01_DS_NS_NPFH_6_mor,C01_DS_NS_T,C01_Tot_NPFH_2,C01_Tot_NPFH_3,C01_Tot_NPFH_4,C01_Tot_NPFH_5,C01_Tot_NPFH_6_mor,C01_T_T,C06_SH_0b_NPFH_2,C06_SH_0b_NPFH_3,C06_SH_0b_NPFH_4,C06_SH_0b_NPFH_5,C06_SH_0b_NPFH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPFH_2,C06_SH_1b_NPFH_3,C06_SH_1b_NPFH_4,C06_SH_1b_NPFH_5,C06_SH_1b_NPFH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPFH_2,C06_SH_2b_NPFH_3,C06_SH_2b_NPFH_4,C06_SH_2b_NPFH_5,C06_SH_2b_NPFH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPFH_2,C06_SH_3b_NPFH_3
101,53,13,10,5,3,84,368,49,32,11,8,468,3198,825,459,91,32,4605,11170,4745,4467,1531,512,22425,5468,3020,4071,2684,1418,16661,144,35,27,15,11,232,20401,8687,9066,4337,1984,44475,3,0,0,0,0,3,29,3,3,0,0,35,694,144,38,16,3,895,499,225,124,58,6,912,86,43,40,27,12,208,9,0,0,0,0,9,1320,415,205,101,21,2062,16,0,0,0,0,16,162,17,6,0,0,185,729,210,76,16,4,1035,184,81,52,21,5,343,33,12,5,11,4,65,8,3,3,0,0,14,1132,323,142,48,13,1658,37,8,5,0,0,50,117,14,5,3,3,142,178,48,25,9,3,263,82,39,37,17,6,181,44,23,15,17,7,106,11,0,0,3,0,14,469,132,87,49,19,756,109,38,50,19,10,226,23431,9595,9550,4554,2047,49177,52,12,7,3,3,77,380,61,34,15,5,495,3206,806,394,72,24,4502,11947,4776
102,33,15,6,0,0,54,426,54,31,12,6,529,4944,1405,691,163,42,7245,15345,7907,7687,2409,748,34096,6703,4659,7070,4671,2191,25294,193,62,67,29,13,364,27644,14102,15552,7284,3000,67582,10,0,0,0,0,10,82,4,0,0,0,86,1635,225,44,12,0,1916,1853,735,409,142,34,3173,88,58,62,50,28,286,40,5,3,0,0,48,3708,1027,518,204,62,5519,10,0,0,0,0,10,174,8,3,0,0,185,1202,168,39,7,4,1420,353,149,77,24,6,609,28,16,11,14,3,72,23,0,0,0,0,23,1790,341,130,45,13,2319,20,7,3,0,0,30,129,9,3,3,0,144,483,56,14,5,3,561,106,35,19,8,3,171,6,8,5,5,3,27,8,4,3,0,0,15,752,119,47,21,9,948,380,68,68,25,13,554,34274,15657,16315,7579,3097,76922,17,6,5,0,0,28,347,50,25,12,7,441,4616,1181,469,111,26,6403,15208,7584
103,32,3,5,3,5,48,225,41,14,10,6,296,3141,850,421,103,38,4553,11393,5320,4999,1989,713,24414,5085,3043,4076,3005,1654,16863,157,45,45,24,16,287,20033,9302,9560,5134,2432,46461,0,0,0,0,0,0,23,0,3,0,0,26,334,75,25,3,3,440,210,140,77,28,18,473,20,16,20,10,9,75,4,0,0,0,0,4,591,231,125,41,30,1018,11,0,0,0,0,11,67,4,0,0,0,71,471,94,28,10,3,606,78,46,30,7,8,169,13,3,4,5,3,28,10,3,0,0,0,13,650,150,62,22,14,898,16,4,0,3,0,23,45,11,4,0,0,60,85,22,11,6,0,124,67,29,28,15,7,146,23,13,20,13,8,77,10,3,0,0,0,13,246,82,63,37,15,443,96,49,45,31,9,230,21616,9814,9855,5265,2500,49050,25,4,3,3,3,38,269,41,22,5,3,340,3022,717,306,90,31,4166,11887,4921
104,31,11,8,3,0,53,250,44,24,14,3,335,1988,542,324,85,18,2957,7573,3274,3092,1106,395,15440,2871,1694,2205,1598,879,9247,83,18,22,9,7,139,12796,5583,5675,2815,1302,28171,0,0,0,0,0,0,27,6,0,0,0,33,628,144,33,6,3,814,444,213,117,33,10,817,38,17,21,19,3,98,9,4,3,0,0,16,1146,384,174,58,16,1778,4,5,0,0,0,9,69,8,3,0,0,80,608,143,41,11,3,806,189,84,47,18,3,341,28,17,11,7,4,67,10,4,0,0,0,14,908,261,102,36,10,1317,32,6,6,3,0,47,138,12,12,3,0,165,257,42,27,7,3,336,100,35,35,12,8,190,26,12,8,8,3,57,19,0,3,0,0,22,572,107,91,33,14,817,90,20,9,12,7,138,15512,6355,6051,2954,1349,32221,24,8,9,3,3,47,236,45,25,11,4,321,2095,480,260,58,27,2920,7988,3274
105,24,5,4,6,0,39,243,33,23,7,5,311,2217,580,293,96,34,3220,6809,3303,3146,1257,552,15067,3100,1795,2341,1744,1107,10087,98,41,42,20,16,217,12491,5757,5849,3130,1714,28941,0,0,0,0,0,0,9,0,0,0,0,9,204,41,11,0,0,256,79,27,23,7,3,139,18,7,4,5,0,34,0,0,0,0,3,3,310,75,38,12,6,441,6,0,0,0,0,6,56,8,3,0,0,67,324,65,24,8,3,424,43,10,10,4,0,67,5,4,3,3,0,15,8,0,4,0,0,12,442,87,44,15,3,591,16,4,3,3,0,26,76,9,0,3,0,88,74,32,23,5,0,134,74,16,17,14,6,127,29,24,12,11,7,83,11,5,0,0,3,19,280,90,55,36,16,477,73,18,19,12,9,131,13596,6027,6005,3205,1748,30581,21,10,0,4,0,35,187,24,8,10,9,238,1993,501,202,76,27,2799,6810,2940
106,35,10,15,6,3,69,240,41,25,15,3,324,3587,989,469,131,41,5217,12681,6752,6588,2206,706,28933,4765,3294,4966,3400,1570,17995,165,55,48,21,10,299,21473,11141,12111,5779,2333,52837,3,0,0,0,0,3,37,4,0,0,0,41,537,114,30,3,0,684,518,250,133,34,12,947,50,22,29,14,13,128,10,4,3,0,0,17,1155,394,195,51,25,1820,6,0,0,0,0,6,66,13,0,0,0,79,411,95,25,3,3,537,130,68,35,7,0,240,18,8,7,5,4,42,11,0,0,0,0,11,642,184,67,15,7,915,21,9,5,4,3,42,96,12,9,3,3,123,127,39,17,3,3,189,74,23,22,14,6,139,20,12,13,8,0,53,8,3,3,3,0,17,346,98,69,35,15,563,206,63,47,20,9,345,23822,11880,12489,5900,2389,56480,16,9,13,0,3,41,244,40,26,9,6,325,3410,818,395,93,31,4747,13508,6332
107,17,6,3,5,3,34,160,29,23,8,3,223,3275,993,503,100,29,4900,13711,7969,8057,2515,767,33019,4327,3652,5816,4214,1982,19991,192,61,56,30,25,364,21682,12710,14458,6872,2809,58531,6,0,0,0,0,6,70,5,3,0,0,78,1372,330,98,17,0,1817,1074,603,439,136,40,2292,52,38,46,30,41,207,20,5,5,5,0,35,2594,981,591,188,81,4435,16,0,0,0,0,16,318,25,12,3,3,361,2317,645,233,41,10,3246,533,249,175,61,15,1033,41,20,29,13,11,114,29,8,3,0,0,40,3254,947,452,118,39,4810,10,4,0,0,3,17,99,5,3,3,0,110,218,37,15,7,3,280,54,36,28,17,7,142,20,10,12,6,3,51,11,0,0,0,0,11,412,92,58,33,16,611,146,56,72,29,5,308,28088,14786,15631,7240,2950,68695,19,4,0,0,0,23,146,29,15,9,0,199,2890,807,413,78,17,4205,13821,7276
108,44,12,11,4,3,74,322,41,31,9,6,409,3460,903,448,135,48,4994,13291,4862,4554,1707,611,25025,4812,2449,3245,2194,1241,13941,128,42,32,15,12,229,22057,8309,8321,4064,1921,44672,6,0,3,0,0,9,59,0,0,3,0,62,1196,178,42,9,3,1428,716,188,111,37,8,1060,33,14,14,15,7,83,13,0,3,0,0,16,2023,380,173,64,18,2658,9,3,0,0,0,12,180,10,0,0,0,190,949,209,52,11,6,1227,232,118,57,25,6,438,23,16,17,5,3,64,13,3,0,0,0,16,1406,359,126,41,15,1947,49,6,7,0,0,62,218,21,5,3,0,247,343,69,21,9,0,442,107,36,35,20,5,203,35,14,11,9,6,75,24,3,3,0,0,30,776,149,82,41,11,1059,156,48,21,19,9,253,26418,9245,8723,4229,1974,50589,45,9,9,5,4,72,283,39,21,9,3,355,3387,789,331,96,47,4650,13859,4943
109,16,0,3,3,0,22,95,15,5,4,3,122,1619,392,178,50,12,2251,6946,3134,2933,1127,395,14535,2635,1615,2123,1600,809,8782,115,24,27,13,5,184,11426,5180,5269,2797,1224,25896,0,0,0,0,0,0,14,0,0,0,0,14,327,64,16,3,0,410,97,35,19,6,0,157,16,3,7,4,7,37,4,0,0,0,0,4,458,102,42,13,7,622,5,0,0,0,0,5,61,0,0,0,0,61,640,138,26,5,3,812,118,57,25,12,7,219,14,5,3,5,4,31,13,0,0,0,0,13,851,200,54,22,14,1141,12,5,0,0,0,17,56,0,0,0,0,56,83,20,5,3,0,111,50,23,20,9,3,105,13,7,14,8,4,46,15,0,3,3,3,24,229,55,42,23,10,359,72,24,26,10,7,139,13036,5561,5433,2865,1262,28157,8,3,0,0,4,15,91,14,9,4,3,121,1612,318,124,44,9,2107,7441,3083
110,31,12,7,3,3,56,265,31,22,8,5,331,2882,811,441,115,42,4291,10718,5068,4612,1810,585,22793,4972,2774,3556,2561,1332,15195,151,48,33,18,21,271,19019,8744,8671,4515,1988,42937,0,0,3,0,0,3,17,4,3,0,0,24,254,59,16,6,3,338,79,35,24,9,0,147,29,7,10,11,7,64,8,3,0,0,0,11,387,108,56,26,10,587,5,0,0,0,0,5,96,13,3,0,0,112,579,200,57,12,4,852,77,43,26,9,0,155,11,8,8,4,4,35,10,0,3,0,0,13,778,264,97,25,8,1172,27,8,4,3,0,42,70,9,4,0,0,83,73,24,15,6,3,121,68,31,30,6,5,140,37,14,22,10,4,87,12,3,3,3,0,21,287,89,78,28,12,494,95,42,34,20,8,199,20566,9247,8936,4614,2026,45389,38,8,7,4,0,57,268,31,20,11,5,335,2703,687,351,85,29,3855,10830,4654
