region_id,C01_F_CL_T_15_19,C01_F_CL_T_20_24,C01_F_CL_T_25_34,C01_F_CL_T_35_44,C01_F_CL_T_45_54,C01_F_CL_T_55_64,C01_F_CL_T_65_74,C01_F_CL_T_75_84,C01_F_CL_T_85_ov,C01_F_CL_T_Tot,C01_F_LE_ID_15_19,C01_F_LE_ID_20_24,C01_F_LE_ID_25_34,C01_F_LE_ID_35_44,C01_F_LE_ID_45_54,C01_F_LE_ID_55_64,C01_F_LE_ID_65_74,C01_F_LE_ID_75_84,C01_F_LE_ID_85o,C01_F_LE_ID_Tot,C01_F_LE_NS_15_19,C01_F_LE_NS_20_24,C01_F_LE_NS_25_34,C01_F_LE_NS_35_44,C01_F_LE_NS_45_54,C01_F_LE_NS_55_64,C01_F_LE_NS_65_74,C01_F_LE_NS_75_84,C01_F_LE_NS_85_ov,C01_F_LE_NS_T,C01_F_Tot_15_19_yrs,C01_F_Tot_20_24_yrs,C01_F_Tot_25_34_yrs,C01_F_Tot_35_44_yrs,C01_F_Tot_45_54_yrs,C01_F_Tot_55_64_yrs,C01_F_Tot_65_74_yrs,C01_F_Tot_75_84_yrs,C01_F_Tot_85o,C01_F_T_T,C06_F_Post_Deg_15_19_yrs,C06_F_Post_Deg_20_24_yrs,C06_F_Post_Deg_25_34_yrs,C06_F_Post_Deg_35_44_yrs,C06_F_Post_Deg_45_54_yrs,C06_F_Post_Deg_55_64_yrs,C06_F_Post_Deg_65_74_yrs,C06_F_Post_Deg_75_84_yrs,C06_F_Post_Deg_85o,C06_F_Post_Deg_Tot,C06_F_GrDip_GrCe_15_19,C06_F_GrDip_GrCe_20_24,C06_F_GrDip_GrCe_25_34,C06_F_GrDip_GrCe_35_44,C06_F_GrDip_GrCe_45_54,C06_F_GrDip_GrCe_55_64,C06_F_GrDip_GrCe_65_74,C06_F_GrDip_GrCe_75_84,C06_F_GrDip_GrCe_85ov,C06_F_GrDip_GrCe_Tot,C06_F_BD_15_19,C06_F_BD_20_24,C06_F_BD_25_34,C06_F_BD_35_44,C06_F_BD_45_54,C06_F_BD_55_64,C06_F_BD_65_74,C06_F_BD_75_84,C06_F_BD_85o,C06_F_BD_Tot,C06_F_AdD_DL_15_19,C06_F_AdD_DL_20_24,C06_F_AdD_DL_25_34,C06_F_AdD_DL_35_44,C06_F_AdD_DL_45_54,C06_F_AdD_DL_55_64,C06_F_AdD_DL_65_74,C06_F_AdD_DL_75_84,C06_F_AdD_DL_85o,C06_F_AdD_DL_Tot,C06_F_CL_CL_nfd_15_19,C06_F_CL_CL_nfd_20_24,C06_F_CL_CL_nfd_25_34,C06_F_CL_CL_nfd_35_44,C06_F_CL_CL_nfd_45_54,C06_F_CL_CL_nfd_55_64,C06_F_CL_CL_nfd_65_74,C06_F_CL_CL_nfd_75_84,C06_F_CL_CL_nfd_85_ov,C06_F_CL_CL_nfd_Tot,C06_F_CL_C_III_IV_15_19,C06_F_CL_C_III_IV_20_24,C06_F_CL_C_III_IV_25_34,C06_F_CL_C_III_IV_35_44,C06_F_CL_C_III_IV_45_54,C06_F_CL_C_III_IV_55_64,C06_F_CL_C_III_IV_65_74,C06_F_CL_C_III_IV_75_84,C06_F_CL_C_III_IV_85_ov,C06_F_CL_C_III_IV_Tot,C06_F_CL_C_I_II_15_19,C06_F_CL_C_I_II_20_24,C06_F_CL_C_I_II_25_34,C06_F_CL_C_I_II_35_44,C06_F_CL_C_I_II_45_54,C06_F_CL_C_I_II_55_64,C06_F_CL_C_I_II_65_74,C06_F_CL_C_I_II_75_84,C06_F_CL_C_I_II_85_ov,C06_F_CL_C_I_II_Tot,C06_F_CL_T_15_19,C06_F_CL_T_20_24,C06_F_CL_T_25_34,C06_F_CL_T_35_44,C06_F_CL_T_45_54,C06_F_CL_T_55_64,C06_F_CL_T_65_74,C06_F_CL_T_75_84,C06_F_CL_T_85_ov,C06_F_CL_T_Tot,C06_F_LE_ID_15_19,C06_F_LE_ID_20_24,C06_F_LE_ID_25_34,C06_F_LE_ID_35_44,C06_F_LE_ID_45_54,C06_F_LE_ID_55_64,C06_F_LE_ID_65_74,C06_F_LE_ID_75_84,C06_F_LE_ID_85o,C06_F_LE_ID_Tot,C06_F_LE_NS_15_19,C06_F_LE_NS_20_24,C06_F_LE_NS_25_34,C06_F_LE_NS_35_44,C06_F_LE_NS_45_54,C06_F_LE_NS_55_64,C06_F_LE_NS_65_74,C06_F_LE_NS_75_84,C06_F_LE_NS_85_ov,C06_F_LE_NS_T,C06_F_Tot_15_19_yrs,C06_F_Tot_20_24_yrs,C06_F_Tot_25_34_yrs,C06_F_Tot_35_44_yrs,C06_F_Tot_45_54_yrs,C06_F_Tot_55_64_yrs,C06_F_Tot_65_74_yrs,C06_F_Tot_75_84_yrs,C06_F_Tot_85o,C06_F_T_T,C11_F_Post_Deg_15_19_yrs,C11_F_Post_Deg_20_24_yrs,C11_F_Post_Deg_25_34_yrs,C11_F_Post_Deg_35_44_yrs,C11_F_Post_Deg_45_54_yrs,C11_F_Post_Deg_55_64_yrs,C11_F_Post_Deg_65_74_yrs,C11_F_Post_Deg_75_84_yrs,C11_F_Post_Deg_85o,C11_F_Post_Deg_Tot,C11_F_GrDip_GrCe_15_19,C11_F_GrDip_GrCe_20_24,C11_F_GrDip_GrCe_25_34,C11_F_GrDip_GrCe_35_44,C11_F_GrDip_GrCe_45_54,C11_F_GrDip_GrCe_55_64,C11_F_GrDip_GrCe_65_74,C11_F_GrDip_GrCe_75_84,C11_F_GrDip_GrCe_85ov,C11_F_GrDip_GrCe_Tot,C11_F_BD_15_19,C11_F_BD_20_24,C11_F_BD_25_34,C11_F_BD_35_44,C11_F_BD_45_54,C11_F_BD_55_64,C11_F_BD_65_74,C11_F_BD_75_84,C11_F_BD_85o,C11_F_BD_Tot,C11_F_AdD_DL_15_19,C11_F_AdD_DL_20_24,C11_F_AdD_DL_25_34,C11_F_AdD_DL_35_44,C11_F_AdD_DL_45_54,C11_F_AdD_DL_55_64,C11_F_AdD_DL_65_74,C11_F_AdD_DL_75_84,C11_F_AdD_DL_85o,C11_F_AdD_DL_Tot,C11_F_CL_CL_nfd_15_19,C11_F_CL_CL_nfd_20_24,C11_F_CL_CL_nfd_25_34,C11_F_CL_CL_nfd_35_44,C11_F_CL_CL_nfd_45_54,C11_F_CL_CL_nfd_55_64,C11_F_CL_CL_nfd_65_74,C11_F_CL_CL_nfd_75_84,C11_F_CL_CL_nfd_85_ov,C11_F_CL_CL_nfd_Tot
101,278,963,2000,2078,1564,807,416,196,39,8341,26,84,219,400,333,223,133,65,17,1500,675,429,990,1426,1290,1279,1519,1261,432,9301,1010,2217,6077,7524,6502,4234,2870,1796,568,32798,0,5,202,430,408,266,76,11,3,1401,0,15,241,389,542,314,95,20,6,1622,6,514,2015,2110,2003,1210,535,220,46,8659,41,334,1072,1486,1660,1292,597,246,66,6794,31,123,370,517,518,328,146,69,18,2120,193,881,1548,1689,1404,709,286,134,36,6880,112,232,322,373,267,153,50,18,5,1532,336,1236,2240,2579,2189,1190,482,221,59,10532,30,66,195,395,456,389,211,101,36,1879,812,423,941,1314,1446,1341,1427,1421,529,9654,1225,2593,6906,8703,8704,6002,3423,2240,745,40541,0,13,330,580,562,497,167,29,8,2186,0,20,285,435,542,511,193,34,8,2028,3,434,2200,2619,2256,1778,863,275,75,10503,25,364,1097,1753,1764,1636,877,305,97,7918,34,113,244,439,502,485,245,81,35,2178
102,489,1318,2881,3188,2287,1134,749,411,80,12537,26,103,320,595,445,253,230,131,43,2146,863,595,1348,1956,1746,1638,2604,3076,1054,14880,1431,3048,8562,10212,8042,4692,4652,4062,1265,45966,0,12,196,373,354,200,66,30,3,1234,3,19,220,345,456,230,93,26,6,1398,4,653,2612,2255,2135,1109,529,278,52,9627,106,563,1792,2338,2148,1391,722,421,105,9586,65,199,577,810,731,523,270,154,36,3365,313,1439,2518,2417,1975,986,410,291,81,10430,161,305,474,489,386,175,55,33,5,2083,539,1943,3569,3716,3092,1684,735,478,122,15878,50,110,277,528,551,434,316,200,51,2517,1188,619,1297,1935,2037,2129,2667,3564,1721,17157,1890,3919,9963,11490,10773,7177,5128,4997,2060,57397,4,18,331,544,484,406,143,50,4,1984,0,20,263,390,506,388,141,50,4,1762,7,657,3193,3159,2464,1767,799,383,87,12516,61,670,1815,2848,2508,1920,1077,517,108,11524,83,200,414,690,798,713,398,148,70,3514
103,314,874,1970,1833,1382,638,279,139,30,7459,16,76,223,416,380,218,109,63,15,1516,590,334,839,1129,1071,998,1217,1177,524,7879,936,1896,5593,6176,5383,3176,2221,1596,647,27624,0,6,117,183,246,147,39,5,0,743,0,19,140,226,344,172,58,24,0,983,0,441,1855,1489,1403,852,319,170,42,6571,30,253,794,1169,1291,948,435,195,51,5166,33,98,326,476,422,309,106,48,19,1837,217,909,1618,1521,1149,645,176,84,36,6355,148,298,387,364,265,126,37,10,0,1635,398,1305,2331,2361,1836,1080,319,142,55,9827,34,70,175,359,410,299,165,83,24,1619,687,348,708,1011,1049,1226,1341,1348,585,8303,1149,2442,6120,6798,6579,4724,2676,1967,757,33212,0,17,171,303,250,243,79,12,7,1082,0,17,161,239,337,299,100,37,3,1193,7,486,2118,1927,1468,1193,527,232,57,8015,34,283,889,1304,1369,1184,637,283,71,6054,41,120,222,418,455,373,192,63,26,1910
104,188,471,1031,1408,1077,510,278,138,32,5133,9,31,115,282,261,134,102,51,11,996,378,173,470,698,709,730,1000,957,384,5499,594,936,2826,4285,3885,2322,1853,1323,462,18486,0,0,70,114,142,115,31,4,0,476,0,4,69,172,254,147,48,9,3,706,3,189,870,989,1169,590,263,108,26,4207,16,169,471,876,1094,773,376,161,34,3970,21,80,206,290,350,252,90,32,11,1332,108,448,900,1157,1093,509,174,107,22,4518,112,163,200,238,236,84,32,14,3,1082,241,691,1306,1685,1679,845,296,153,36,6932,16,41,102,218,311,239,139,81,18,1165,418,167,446,705,749,855,1006,1217,555,6118,694,1261,3334,4759,5398,3564,2159,1733,672,23574,0,6,85,179,194,183,90,19,3,759,0,5,88,191,223,252,75,16,4,854,0,234,1100,1291,1255,1072,424,185,43,5604,26,167,577,929,1117,1006,560,186,46,4614,38,93,162,226,357,370,169,56,25,1496
105,156,496,1106,1173,758,347,141,54,13,4244,18,45,145,249,205,121,67,39,10,899,392,268,634,784,749,710,900,739,336,5512,576,1261,3550,3760,2986,1880,1394,941,389,16737,0,3,70,89,98,62,13,3,0,338,0,11,107,120,212,75,22,11,0,558,0,323,1103,821,731,411,178,63,19,3649,13,115,432,620,580,418,234,87,25,2524,16,57,162,208,192,146,72,26,3,882,110,463,919,934,742,358,89,39,7,3661,72,141,226,193,170,84,14,4,3,907,198,661,1307,1335,1104,588,175,69,13,5450,17,33,89,194,257,162,97,38,14,901,494,294,611,770,891,833,899,865,361,6018,722,1440,3719,3949,3873,2549,1618,1136,432,19438,0,8,128,123,133,96,27,11,0,526,0,12,94,149,175,147,48,8,0,633,3,341,1356,1051,784,596,268,89,26,4514,3,132,460,648,737,548,289,110,30,2957,18,70,108,195,235,200,81,30,14,951
106,366,1066,2353,2213,1461,692,344,137,32,8664,30,88,252,401,334,200,107,60,20,1492,685,422,1038,1314,1217,1092,1450,1367,539,9124,1119,2168,6064,6712,5550,3145,2449,1757,638,29602,0,0,112,153,223,137,39,7,3,674,0,9,137,232,342,138,38,12,3,911,5,462,1711,1401,1412,788,337,137,34,6287,52,413,1170,1419,1489,1020,432,179,47,6221,44,132,437,582,507,365,126,61,21,2275,296,1096,2255,2093,1520,676,226,112,30,8304,196,322,482,439,321,143,43,12,3,1961,536,1550,3174,3114,2348,1184,395,185,54,12540,22,80,205,340,423,291,163,91,16,1631,887,390,899,1349,1308,1451,1464,1596,735,10079,1502,2904,7408,8008,7545,5009,2868,2207,892,38343,0,8,213,292,279,242,83,17,3,1137,0,10,167,298,333,244,67,15,5,1139,3,513,2298,2025,1507,1250,562,189,47,8394,50,425,1363,1790,1699,1320,663,242,63,7615,62,131,330,494,543,468,264,82,36,2410
107,448,1458,2915,2829,1814,893,478,225,53,11113,29,104,294,507,333,209,123,81,12,1692,826,486,1327,1643,1436,1386,1817,1731,613,11265,1358,3553,9352,9721,7405,3951,3076,2308,755,41479,0,56,515,602,626,331,67,23,6,2226,0,40,300,385,533,231,69,14,4,1576,14,1099,3149,2344,2064,931,351,190,46,10188,61,678,1753,1928,1998,1092,480,203,68,8261,68,180,541,802,691,452,208,92,27,3061,339,1371,2228,2115,1557,654,249,183,51,8747,143,304,523,457,374,137,45,24,3,2010,550,1855,3292,3374,2622,1243,502,299,81,13818,36,109,246,454,492,314,237,123,25,2036,999,686,1171,1640,1620,1563,1893,2048,837,12457,1660,4523,10426,10727,9955,5705,3599,2900,1067,50562,0,75,856,875,780,580,167,34,5,3372,4,60,428,436,520,446,99,25,3,2021,9,1224,3682,3240,2352,1516,632,242,75,12972,72,778,1758,2383,2199,1622,747,286,82,9927,47,178,352,654,740,529,291,135,37,2963
108,238,619,1451,1991,1475,889,581,273,37,7554,19,49,149,394,356,241,190,96,31,1525,527,243,691,1026,1062,1191,1746,1884,728,9098,812,1237,3856,5838,5326,3814,3381,2555,867,27686,0,3,65,142,158,122,44,8,0,542,0,11,102,171,336,193,77,20,5,915,0,182,1061,1153,1410,918,450,183,43,5400,34,215,745,1211,1443,1129,695,319,57,5848,46,81,268,448,489,395,190,114,28,2059,197,673,1302,1703,1671,816,346,213,50,6971,138,229,303,375,338,167,49,20,3,1622,381,983,1873,2526,2498,1378,585,347,81,10652,17,66,163,320,460,380,244,147,29,1826,657,283,614,1022,1260,1437,1900,2269,999,10441,1089,1743,4623,6545,7565,5557,3995,3293,1214,35624,0,4,111,184,229,234,77,16,3,858,0,4,98,258,309,314,117,27,3,1130,0,255,1190,1616,1438,1370,727,310,69,6975,32,218,791,1321,1716,1501,1043,406,88,7116,41,110,224,358,574,525,337,127,37,2333
109,144,528,1056,1062,707,329,172,77,7,4082,14,45,110,193,163,90,68,39,11,733,335,214,482,661,646,624,894,834,346,5036,503,1179,3140,3603,2988,1764,1469,1085,405,16136,0,0,65,89,115,57,12,8,0,346,0,13,114,165,224,118,25,6,4,669,3,302,1193,891,834,429,183,71,25,3931,9,199,468,627,774,504,247,98,28,2954,19,54,172,206,201,96,55,22,9,834,109,536,908,942,763,381,137,66,16,3858,73,178,210,178,141,55,7,5,0,847,201,768,1290,1326,1105,532,199,93,25,5539,17,38,82,188,194,157,80,59,16,831,419,179,388,583,688,685,886,989,398,5215,649,1499,3600,3869,3934,2482,1632,1324,496,19485,0,5,142,147,149,87,30,7,0,567,0,10,132,212,219,174,42,5,4,798,0,285,1305,1117,901,641,299,105,31,4684,21,179,595,713,811,649,340,138,30,3476,17,67,107,193,206,153,84,31,11,869
110,304,766,1507,1710,1232,585,237,90,26,6457,22,69,216,379,342,210,101,52,16,1407,484,289,760,1019,944,947,1187,1119,436,7185,834,1793,4888,5844,4968,3060,2070,1495,554,25506,0,5,131,216,252,174,51,11,5,845,0,13,162,245,320,163,40,19,4,966,3,412,1578,1341,1331,820,306,175,41,6007,11,196,749,1079,1150,800,403,189,63,4640,34,92,240,384,345,271,101,52,14,1533,191,709,1299,1375,1172,542,164,61,21,5534,175,281,360,318,264,124,37,8,3,1570,400,1082,1899,2077,1781,937,302,121,38,8637,31,49,145,321,378,299,182,69,23,1497,593,294,683,1033,1040,1211,1246,1355,613,8068,1038,2051,5347,6312,6252,4404,2530,1939,787,30660,0,19,206,294,304,246,104,19,0,1192,0,21,192,296,295,285,85,19,5,1198,3,429,1769,1669,1358,1089,511,185,75,7088,21,247,749,1158,1351,955,563,234,54,5332,54,104,197,317,386,354,150,51,21,1634
