region_id,C11_M_FoodHos_PS_15_19,C11_M_FoodHos_PS_20_24,C11_M_FoodHos_PS_25_34,C11_M_FoodHos_PS_35_44,C11_M_FoodHos_PS_45_54,C11_M_FoodHos_PS_55_64,C11_M_FoodHos_PS_65_74,C11_M_FoodHos_PS_75_84,C11_M_FoodHos_PS_85o,C11_M_Foo_hos_pers_S_Tot,C11_M_MixFld_pr_15_19,C11_M_MixFld_pr_20_24,C11_M_MixFld_pr_25_34,C11_M_MixFld_pr_35_44,C11_M_MixFld_pr_45_54,C11_M_MixFld_pr_55_64,C11_M_MixFld_pr_65_74,C11_M_MixFld_pr_75_84,C11_M_MixFld_pr_85_ov,C11_M_MixFld_pr_Tot,C11_M_FldStu_ID_15_19,C11_M_FldStu_ID_20_24,C11_M_FldStu_ID_25_34,C11_M_FldStu_ID_35_44,C11_M_FldStu_ID_45_54,C11_M_FldStu_ID_55_64,C11_M_FldStu_ID_65_74,C11_M_FldStu_ID_75_84,C11_M_FldStu_ID_85o,C11_M_FldStu_ID_Tot,C11_M_FldStu_NS_15_19,C11_M_FldStu_NS_20_24,C11_M_FldStu_NS_25_34,C11_M_FldStu_NS_35_44,C11_M_FldStu_NS_45_54,C11_M_FldStu_NS_55_64,C11_M_FldStu_NS_65_74,C11_M_FldStu_NS_75_84,C11_M_FldStu_NS_85o,C11_M_FldStu_NS_T,C11_M_Tot_15_19,C11_M_Tot_20_24,C11_M_Tot_25_34,C11_M_Tot_35_44,C11_M_Tot_45_54,C11_M_Tot_55_64,C11_M_Tot_65_74,C11_M_Tot_75_84,C11_M_Tot_85o,C11_M_T_T,C01_F_NatPhy_sci_15_19,C01_F_NatPhy_sci_20_24,C01_F_NatPhy_sci_25_34,C01_F_NatPhy_sci_35_44,C01_F_NatPhy_sci_45_54,C01_F_NatPhy_sci_55_64,C01_F_NatPhy_sci_65_74,C01_F_NatPhy_sci_75_84,C01_F_NatPhy_sci_85O,C01_F_NatPhy_sci_T,C01_F_InfTec_15_19,C01_F_InfTec_20_24,C01_F_InfTec_25_34,C01_F_InfTec_35_44,C01_F_InfTec_45_54,C01_F_InfTec_55_64,C01_F_InfTec_65_74,C01_F_InfTec_75_84,C01_F_InfTec_85O,C01_F_InfTec_T,C01_F_EngRT_15_19,C01_F_EngRT_20_24,C01_F_EngRT_25_34,C01_F_EngRT_35_44,C01_F_EngRT_45_54,C01_F_EngRT_55_64,C01_F_EngRT_65_74,C01_F_EngRT_75_84,C01_F_EngRT_85_ov,C01_F_EngRT_Tot,C01_F_ArchBuild_15_19,C01_F_ArchBuild_20_24,C01_F_ArchBuild_25_34,C01_F_ArchBuild_35_44,C01_F_ArchBuild_45_54,C01_F_ArchBuild_55_64,C01_F_ArchBuild_65_74,C01_F_ArchBuild_75_84,C01_F_ArchBuild_85o,C01_F_Arch_building_Tot,C01_F_AgEnv_RS_15_19,C01_F_AgEnv_RS_20_24,C01_F_AgEnv_RS_25_34,C01_F_AgEnv_RS_35_44,C01_F_AgEnv_RS_45_54,C01_F_AgEnv_RS_55_64,C01_F_AgEnv_RS_65_74,C01_F_AgEnv_RS_75_84,C01_F_AgEnv_RS_85o,C01_F_AgEnv_RS_T,C01_F_Health_15_19,C01_F_Health_20_24,C01_F_Health_25_34,C01_F_Health_35_44,C01_F_Health_45_54,C01_F_Health_55_64,C01_F_Health_65_74,C01_F_Health_75_84,C01_F_Health_85o,C01_F_Healt_T,C01_F_Educ_15_19,C01_F_Educ_20_24,C01_F_Educ_25_34,C01_F_Educ_35_44,C01_F_Educ_45_54,C01_F_Educ_55_64,C01_F_Educ_65_74,C01_F_Educ_75_84,C01_F_Educ_85o,C01_F_Educ_T,C01_F_MngtCom_15_19,C01_F_MngtCom_20_24,C01_F_MngtCom_25_34,C01_F_MngtCom_35_44,C01_F_MngtCom_45_54,C01_F_MngtCom_55_64,C01_F_MngtCom_65_74,C01_F_MngtCom_75_84,C01_F_MngtCom_85o,C01_F_MngtCom_T,C01_F_Soc_cult_15_19,C01_F_Soc_cult_20_24,C01_F_Soc_cult_25_34,C01_F_Soc_cult_35_44,C01_F_Soc_cult_45_54,C01_F_Soc_cult_55_64,C01_F_Soc_cult_65_74,C01_F_Soc_cult_75_84,C01_F_Soc_cult_85o,C01_F_Soc_cult_T,C01_F_Creative_art_15_19,C01_F_Creative_art_20_24,C01_F_Creative_art_25_34,C01_F_Creative_art_35_44,C01_F_Creative_art_45_54,C01_F_Creative_art_55_64,C01_F_Creative_art_65_74,C01_F_Creative_art_75_84,C01_F_Create_art_850,C01_F_Creative_arts_T,C01_F_FoodHos_PS_15_19,C01_F_FoodHos_PS_20_24,C01_F_FoodHos_PS_25_34,C01_F_FoodHos_PS_35_44,C01_F_FoodHos_PS_45_54,C01_F_FoodHos_PS_55_64,C01_F_FoodHos_PS_65_74,C01_F_FoodHos_PS_75_84,C01_F_FoodHos_PS_85o,C01_F_FoodHos_PS_T,C01_F_MixFld_pr_15_19,C01_F_MixFld_pr_20_24,C01_F_MixFld_pr_25_34,C01_F_MixFld_pr_35_44,C01_F_MixFld_pr_45_54,C01_F_MixFld_pr_55_64,C01_F_MixFld_pr_65_74,C01_F_MixFld_pr_75_84,C01_F_MixFld_pr_85o,C01_F_MixFld_pr_T,C01_F_FldStu_ID_15_19,C01_F_FldStu_ID_20_24,C01_F_FldStu_ID_25_34,C01_F_FldStu_ID_35_44,C01_F_FldStu_ID_45_54,C01_F_FldStu_ID_55_64,C01_F_FldStu_ID_65_74,C01_F_FldStu_ID_75_84,C01_F_FldStu_ID_85o,C01_F_FldStu_ID_T,C01_F_FldStu_NS_15_19,C01_F_FldStu_NS_20_24,C01_F_FldStu_NS_25_34,C01_F_FldStu_NS_35_44,C01_F_FldStu_NS_45_54,C01_F_FldStu_NS_55_64,C01_F_FldStu_NS_65_74,C01_F_FldStu_NS_75_84,C01_F_FldStu_NS_85o,C01_F_FldStu_NS_T,C01_F_Tot_15_19,C01_F_Tot_20_24,C01_F_Tot_25_34,C01_F_Tot_35_44,C01_F_Tot_45_54,C01_F_Tot_55_64,C01_F_Tot_65_74,C01_F_Tot_75_84,C01_F_Tot_85o,C01_F_T_T
111,59,281,651,557,395,298,207,94,18,2560,5,23,10,6,7,7,3,8,3,72,7,50,108,149,169,134,74,39,15,745,1005,792,1331,1454,1698,1435,1410,1505,691,11321,1578,5250,14369,15163,15536,13433,8550,5114,1730,80723,0,110,352,332,260,91,26,14,3,1188,10,53,197,152,93,48,6,0,0,559,7,55,270,291,186,134,197,112,21,1273,0,40,93,80,41,12,3,7,0,276,6,56,139,83,42,24,5,0,0,355,47,390,1921,2550,1953,985,594,281,74,8795,5,228,1120,1586,1918,876,454,189,77,6453,322,1348,2746,2539,2041,988,527,322,76,10909,63,583,1326,1206,1060,511,195,87,16,5047,34,287,451,341,255,166,89,41,12,1676,148,479,976,669,472,215,134,64,14,3171,7,7,9,12,13,8,6,3,0,65,9,32,74,93,78,41,23,11,5,366,857,512,1033,1323,1188,1255,2068,2527,1101,11864,1515,4180,10707,11257,9600,5354,4327,3658,1399,51997
112,44,184,552,540,493,335,200,95,22,2465,5,7,4,6,7,13,3,5,4,54,5,19,59,91,136,119,56,46,28,559,728,463,805,1056,1281,1241,1159,1227,530,8490,1120,2331,6397,8770,10443,10220,6299,3870,1273,50723,0,26,98,145,125,47,27,11,3,482,4,15,61,104,105,19,5,0,0,313,6,21,89,135,108,99,119,78,24,679,3,6,33,69,28,10,3,3,0,155,11,62,158,168,71,29,12,4,3,518,27,142,868,1769,1614,821,468,244,63,6016,6,75,570,1130,1408,641,332,131,49,4342,150,521,1278,1674,1343,721,450,216,30,6383,47,227,667,911,835,326,134,43,11,3201,16,129,348,400,287,123,83,47,20,1453,99,248,576,534,364,167,144,46,12,2190,0,3,6,7,5,5,3,3,0,32,3,19,56,69,74,35,24,13,3,296,649,304,716,923,883,890,1552,1758,643,8318,1021,1798,5524,8038,7250,3933,3356,2597,861,34378
113,25,122,265,250,215,137,80,28,10,1132,7,5,3,5,3,5,0,0,0,28,0,22,72,83,90,55,25,16,0,363,595,522,972,971,960,821,752,624,214,6431,967,2405,5570,5900,6059,4852,2688,1449,413,30303,3,43,112,88,65,19,3,5,0,338,8,37,53,91,52,20,4,0,0,265,7,26,76,99,60,40,37,11,8,364,0,3,20,24,7,4,3,0,3,64,14,67,177,133,39,16,8,3,0,457,15,149,681,960,818,483,244,130,26,3506,3,121,632,718,720,327,152,70,22,2765,155,549,1225,1207,887,330,174,72,20,4619,52,193,422,360,292,136,53,16,3,1527,9,60,127,113,59,39,33,14,6,460,74,195,417,291,184,74,30,15,3,1283,3,4,3,8,0,3,0,3,0,24,3,16,32,37,36,11,9,4,0,148,440,229,484,632,606,529,792,785,342,4839,786,1692,4461,4761,3825,2031,1542,1128,433,20659
114,29,101,227,277,229,186,144,49,10,1252,3,4,3,4,3,8,4,0,3,32,6,14,40,61,89,72,39,27,6,354,500,365,609,733,807,724,819,836,321,5714,727,1539,3634,5180,6313,6016,5042,2869,842,32162,0,15,60,95,59,38,25,10,3,305,9,11,43,74,60,31,5,0,0,233,4,22,75,77,59,82,111,45,10,485,0,3,29,32,23,9,5,3,0,104,12,29,65,80,45,20,9,4,5,269,12,93,428,887,777,501,362,117,25,3202,6,50,311,646,733,421,227,71,27,2492,80,294,807,1038,881,603,417,183,38,4341,27,129,413,519,415,257,116,41,9,1926,10,33,150,179,140,112,69,31,9,733,65,167,386,340,185,140,81,37,8,1409,0,0,5,6,3,5,0,0,0,19,0,5,17,39,44,31,16,9,5,166,395,169,428,549,524,646,950,916,304,4881,620,1020,3217,4561,3948,2896,2393,1467,443,20565
115,19,133,202,288,236,150,99,29,7,1163,3,5,4,5,9,5,3,3,4,41,5,34,69,92,121,106,52,20,9,508,543,301,495,698,723,649,555,393,215,4572,860,3232,7420,11471,12087,9454,5094,1960,662,52240,3,91,280,409,295,95,32,9,3,1217,8,75,192,274,143,24,5,0,0,721,0,32,171,298,179,114,72,34,25,925,0,20,58,70,45,12,6,3,0,214,7,47,127,112,53,28,6,0,0,380,15,229,922,1475,1383,660,222,128,59,5093,3,186,882,1377,1586,649,185,76,41,4985,162,879,2438,2581,2313,931,290,171,47,9812,29,348,751,955,814,295,87,46,8,3333,26,211,361,301,211,102,47,22,8,1289,70,247,538,464,367,167,59,21,19,1952,0,3,3,3,8,0,0,3,0,20,3,24,73,96,98,38,12,11,4,359,640,308,587,754,797,558,540,661,513,5358,966,2700,7383,9169,8292,3673,1563,1185,727,35658
116,52,305,666,433,323,199,98,34,5,2115,12,12,18,13,14,11,13,3,4,100,9,53,189,232,211,122,64,17,0,897,1208,936,1829,1749,1602,1309,987,660,189,10469,1750,4765,14785,14848,12067,8357,3990,1710,376,62648,4,113,372,341,188,35,15,4,0,1072,28,146,383,192,75,18,3,0,3,848,10,67,324,428,258,150,105,50,13,1405,0,28,62,43,24,4,3,0,0,164,7,42,86,65,24,4,5,0,0,233,28,269,1154,1222,994,324,149,57,19,4216,5,266,910,815,769,319,138,58,19,3299,204,1231,3179,2557,1658,500,153,56,19,9557,64,364,1066,853,532,181,65,18,4,3147,17,177,331,200,87,37,15,7,3,874,111,355,722,414,269,116,38,21,4,2050,3,6,11,6,10,3,3,0,0,42,3,36,144,112,64,33,19,6,0,417,1136,631,1390,1700,1426,1087,1196,759,248,9573,1620,3731,10134,8948,6378,2811,1907,1036,332,36897
117,30,430,1294,848,482,211,95,27,11,3428,31,45,37,14,12,12,4,5,0,160,8,100,381,317,229,119,58,25,9,1246,873,2440,5667,3659,2906,2235,1481,896,281,20438,1150,7995,31841,21181,13730,9088,4454,2033,520,91992,14,267,741,341,174,72,29,13,0,1651,31,219,490,229,74,18,3,4,3,1071,7,100,428,272,151,123,96,45,22,1244,0,76,372,156,58,21,5,7,0,695,0,40,143,63,31,14,7,3,0,301,5,297,1516,1040,698,369,188,116,34,4263,8,128,993,818,801,411,172,70,37,3438,193,1847,4631,2146,1127,468,167,108,31,10718,37,943,3319,1819,1207,549,181,66,19,8140,40,736,2159,1030,404,134,73,37,17,4630,61,370,821,381,225,105,45,16,5,2029,3,3,5,9,6,0,0,0,0,26,13,98,318,202,118,48,27,13,3,840,1306,1276,2789,2637,2256,1876,1775,1359,540,15814,1718,6400,18725,11143,7330,4208,2768,1857,711,54860
118,13,149,527,488,275,186,98,54,24,1814,24,29,14,6,8,9,10,3,3,106,6,59,219,217,181,93,57,35,21,888,766,1366,3433,2380,1774,1437,1162,823,436,13577,989,4897,20299,16317,11750,8703,5218,2851,1192,72216,16,259,709,426,297,140,59,44,11,1961,18,168,418,283,120,29,8,0,0,1044,8,153,398,284,193,184,142,149,40,1551,0,71,409,199,121,45,14,6,3,868,3,43,132,64,30,16,6,7,0,301,16,352,2013,1663,1296,780,447,271,96,6934,5,174,1153,1221,1443,704,336,182,90,5308,120,1599,5218,2834,1856,911,459,347,88,13432,29,876,3343,2151,1638,737,311,156,39,9280,39,526,2008,1049,511,244,128,98,29,4632,65,315,835,475,372,193,93,75,22,2445,4,5,3,3,6,5,6,3,0,35,3,100,355,229,192,86,48,27,7,1047,1043,900,1897,1800,1727,1374,1553,1707,776,12777,1369,5541,18891,12681,9802,5448,3610,3072,1201,61615
119,51,599,1575,928,646,384,249,114,31,4577,27,47,24,30,35,38,19,12,3,235,9,85,302,322,305,189,89,63,26,1390,1868,1740,3574,3068,3160,2635,2115,1835,877,20872,2574,8833,28475,24510,21135,14580,8672,5441,2066,116286,8,239,866,720,311,117,39,21,3,2324,40,306,880,512,159,46,10,5,0,1958,11,125,649,819,446,333,339,229,76,3027,0,54,182,146,35,22,8,5,0,452,4,42,130,99,57,28,6,3,0,369,23,496,1880,1919,1450,745,465,255,64,7297,13,416,1871,1817,1728,796,403,192,52,7288,373,2592,6895,5140,2951,1282,767,510,125,20635,89,950,2410,1932,1114,460,189,70,13,7227,35,382,848,511,262,128,103,64,26,2359,172,604,1419,828,588,269,173,81,18,4152,3,5,11,11,11,6,3,0,0,50,12,95,297,219,144,66,50,29,12,924,1866,1297,3001,3475,2650,2254,2960,3577,1489,22569,2649,7603,21339,18148,11906,6552,5515,5041,1878,80631
120,25,362,926,505,327,156,102,39,18,2460,4,32,18,11,14,7,0,6,4,96,8,54,195,211,165,123,50,30,9,845,697,980,2235,1626,1461,1068,995,885,408,10355,920,4928,19243,16196,12630,8854,4614,2512,892,70789,5,162,683,542,331,104,45,19,3,1894,16,141,525,338,98,23,8,0,0,1149,0,100,426,392,198,146,131,91,23,1507,0,47,252,176,68,23,3,0,0,569,0,48,129,80,63,17,7,0,0,344,12,326,1672,1821,1325,616,295,176,58,6301,9,204,1236,1420,1554,651,291,128,68,5561,120,1340,4770,3248,1839,630,363,251,85,12646,30,616,2755,2166,1593,595,205,81,20,8061,30,442,1432,939,410,149,75,50,12,3539,38,275,718,476,316,134,57,38,17,2069,0,0,3,9,5,4,0,0,3,24,4,67,261,187,131,56,33,18,4,761,868,644,1404,1554,1308,1016,1255,1485,795,10329,1132,4412,16266,13348,9239,4164,2768,2337,1088,54754
121,25,203,628,517,344,185,94,47,16,2059,16,5,8,15,11,11,10,4,4,84,7,69,226,274,241,181,104,49,35,1186,910,754,1872,1593,1400,1145,924,769,466,9833,1195,4988,21202,23344,21129,15789,9933,5260,2073,104913,6,263,881,984,715,354,165,104,21,3493,15,158,754,672,335,83,17,5,0,2039,0,104,493,479,257,165,153,136,65,1852,0,58,331,310,210,90,41,19,4,1063,3,75,192,144,125,62,28,14,5,648,21,502,2364,3087,2814,1847,1133,611,243,12622,6,259,1621,2246,2988,1708,800,370,177,10175,162,2017,6881,5668,4329,2205,1092,864,305,23523,35,951,3591,3305,2981,1477,732,336,81,13489,48,744,1694,1171,788,406,244,163,71,5329,59,327,794,547,477,225,113,78,43,2663,0,6,8,4,7,6,3,3,3,40,12,109,344,322,281,169,87,64,30,1418,1161,646,1409,1589,1548,1184,1429,2102,1365,12433,1528,6219,21357,20528,17855,9981,6037,4869,2413,90787
122,19,168,475,455,317,165,133,44,12,1788,3,4,6,17,6,3,4,3,0,46,10,35,106,183,134,120,62,31,19,700,532,432,1047,1011,992,775,657,621,528,6595,763,2955,11195,14789,12673,9152,6057,3272,1419,62275,3,110,386,398,271,132,41,27,3,1371,8,62,248,269,158,33,11,0,0,789,4,49,238,251,179,125,115,101,38,1100,0,30,172,144,77,33,14,10,3,483,0,47,130,97,46,29,10,0,3,362,17,260,1251,1786,1323,879,527,298,100,6441,5,158,1047,1349,1498,857,411,177,71,5573,129,1058,3792,3275,2359,1424,732,481,103,13353,41,433,1592,1409,981,535,246,115,36,5388,27,328,916,702,394,205,121,69,32,2794,53,322,808,615,424,274,107,70,16,2689,0,3,3,7,8,5,3,3,3,35,3,29,147,147,107,54,42,25,11,565,724,471,1005,1152,1010,867,1098,1660,863,8850,1014,3360,11735,11601,8835,5452,3478,3036,1282,49793
123,38,158,406,388,279,206,90,28,3,1596,12,6,7,8,16,4,7,0,0,60,14,34,110,151,148,108,40,23,5,633,1009,604,1041,1177,1194,1080,755,520,192,7572,1525,3711,9591,10421,9754,7980,3689,1489,423,48583,3,70,193,191,151,28,8,0,0,644,17,80,167,171,85,26,3,3,0,552,3,34,172,209,159,74,56,32,7,746,0,15,42,44,23,9,3,3,3,142,6,40,69,74,21,14,3,3,0,230,24,255,858,1129,910,358,117,64,17,3732,8,213,867,915,945,302,120,39,16,3425,219,970,2120,2080,1566,467,157,74,15,7668,74,407,829,660,501,175,43,18,4,2711,24,112,208,177,100,52,20,6,3,702,90,325,656,374,309,119,46,14,3,1936,3,4,5,0,7,3,0,0,0,22,0,21,66,67,47,22,7,4,3,237,906,503,1118,1358,1130,802,817,769,315,7718,1377,3049,7370,7449,5954,2451,1400,1029,386,30465
124,70,258,519,418,310,266,127,38,23,2029,11,10,5,14,7,10,6,0,0,63,10,43,148,189,185,162,56,41,10,844,933,928,1358,1443,1503,1386,1023,744,286,9604,1571,4902,11827,12687,12653,10853,5442,2398,730,63063,3,86,294,306,196,74,24,12,5,1000,15,68,205,217,111,38,3,0,0,657,5,48,230,287,219,136,103,84,18,1130,0,16,68,61,38,14,8,0,0,205,14,65,152,107,57,22,11,3,3,434,36,351,1344,1823,1513,671,346,192,46,6322,5,315,1203,1613,1603,613,248,86,37,5723,296,1192,2720,2454,2008,777,340,215,46,10048,81,456,1180,1122,997,425,142,60,7,4470,27,245,514,354,274,155,73,49,11,1702,137,460,883,612,385,148,69,30,7,2731,3,5,9,12,12,3,3,3,0,50,6,31,114,90,71,41,16,10,6,385,1026,593,1300,1448,1303,997,1154,1112,444,9377,1654,3931,10216,10506,8787,4114,2540,1856,630,44234
125,40,622,1243,597,349,236,131,53,17,3288,18,27,33,27,28,24,21,0,4,182,8,71,283,286,197,137,45,34,6,1067,1494,1910,4197,2959,2594,1851,1371,1201,457,18034,2010,7775,26844,19836,15693,11040,6279,3514,1057,94048,9,186,750,618,317,101,49,16,3,2049,36,215,687,389,119,30,8,3,3,1490,10,92,555,594,282,210,183,129,26,2081,4,39,124,88,41,11,4,0,3,314,8,38,113,82,29,18,8,3,3,302,25,432,1639,1691,1336,610,307,151,63,6254,8,350,1371,1255,1228,694,287,114,53,5360,292,1975,4633,3394,2136,991,453,216,48,14138,49,652,1725,1323,875,349,135,42,14,5164,29,288,627,381,229,111,63,32,5,1765,130,433,854,466,344,180,78,42,8,2535,3,0,7,15,12,0,3,0,0,40,9,64,204,151,89,50,20,13,6,606,1296,997,2223,2392,1845,1506,1872,2102,938,15171,1908,5761,15512,12839,8882,4861,3470,2863,1173,57269
126,19,112,306,236,169,102,53,28,3,1028,9,25,6,4,10,9,4,4,0,71,5,39,96,89,105,75,29,21,15,474,376,451,685,547,604,501,408,422,286,4280,561,3008,9321,9076,8748,6552,3525,2217,859,43867,5,147,457,508,299,141,56,25,7,1645,15,84,326,332,88,26,11,0,3,885,3,57,259,305,168,87,99,67,48,1093,0,21,78,86,48,15,5,0,0,253,3,38,83,74,55,12,15,3,3,286,10,208,962,1263,1062,603,319,190,80,4697,3,171,776,991,1173,649,331,191,114,4399,115,927,2559,2345,1555,785,443,336,88,9153,20,415,1212,1071,900,416,191,77,19,4321,10,231,538,371,214,86,70,45,24,1589,45,155,391,281,211,98,54,38,11,1284,4,0,4,6,3,0,0,0,0,17,10,38,128,99,89,36,26,7,3,436,472,249,538,696,609,509,637,983,543,5236,715,2741,8311,8428,6474,3463,2257,1962,943,35294
127,29,248,505,510,379,235,107,29,11,2053,17,19,22,26,29,22,5,0,3,143,20,39,166,212,198,121,56,23,9,844,1625,1143,2184,2221,2439,1911,1498,1034,271,14326,2274,5652,14229,13981,12910,8955,4688,2225,504,65418,9,130,433,313,143,28,11,4,0,1071,29,209,411,191,74,21,4,0,0,939,10,76,426,508,296,170,104,45,15,1650,5,19,70,58,28,8,0,3,0,191,3,33,61,60,27,11,0,0,0,195,28,298,1145,988,737,289,125,47,14,3671,12,259,1011,912,786,287,96,40,16,3419,374,1849,4033,2855,1578,447,157,68,8,11369,75,535,1158,766,544,163,45,21,3,3310,20,234,371,173,137,49,22,13,5,1024,125,442,1059,655,401,154,52,30,3,2921,0,4,0,9,8,3,0,3,3,30,6,31,114,104,55,43,9,7,3,372,1315,937,2023,2182,1828,1369,1406,1006,371,12437,2011,5056,12315,9774,6642,3042,2031,1287,441,42599
128,34,152,385,333,260,172,121,43,12,1512,4,3,6,8,4,5,5,3,3,41,9,22,79,116,123,101,29,17,9,505,466,350,780,814,736,729,572,620,323,5390,800,3472,9453,11176,10834,8974,5077,2946,972,53704,3,110,283,286,218,66,26,7,3,1002,10,71,201,200,141,46,8,3,0,680,3,58,238,238,185,142,149,98,32,1143,0,27,77,59,38,15,5,7,0,228,7,30,96,52,26,10,0,3,0,224,17,310,1135,1460,1047,503,271,127,32,4902,5,255,1096,1523,1607,572,225,84,43,5410,207,1172,3188,2825,2168,1087,649,276,55,11627,50,450,1158,823,673,294,97,38,5,3588,21,190,401,261,177,131,87,28,9,1305,91,330,734,486,386,192,104,40,12,2375,3,3,5,5,5,3,0,3,0,27,5,38,87,81,69,41,20,9,3,353,649,302,664,849,822,662,930,1169,483,6530,1071,3346,9363,9148,7562,3764,2571,1892,677,39394
197,0,0,3,0,8,4,6,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,8,0,8,12,20,29,40,44,29,7,189,0,22,43,79,111,147,149,80,12,643,0,3,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,7,7,3,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,3,0,3,0,0,3,0,0,9,0,7,10,0,3,3,3,3,0,29,0,3,4,0,4,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,4,6,5,3,5,5,5,10,6,49,7,37,41,15,15,8,11,13,6,153
