region_id,C01_N_in_CF_1C,C01_N_in_CF_2C,C01_N_in_CF_3C,C01_N_in_Cou_fa_4mor_c,C01_N_in_CF_T,C01_1_199_CF_1C,C01_1_199_CF_2C,C01_1_199_CF_3C,C01_1_199_CF_4mC,C01_1_199_CF_T,C01_200_399_CF_1C,C01_200_399_CF_2C,C01_200_399_CF_3C,C01_200_399_CF_4mC,C01_200_399_CF_T,C01_400_599_CF_1C,C01_400_599_CF_2C,C01_400_599_CF_3C,C01_400_599_CF_4mC,C01_400_599_CF_T,C01_600_799_CF_1C,C01_600_799_CF_2C,C01_600_799_CF_3C,C01_600_799_CF_4mC,C01_600_799_CF_T,C01_800_999_CF_1C,C01_800_999_CF_2C,C01_800_999_CF_3C,C01_800_999_CF_4mC,C01_800_999_CF_T,C01_1000_1499_CF_1C,C01_1000_1499_CF_2C,C01_1000_1499_CF_3C,C01_1000_1499_CF_4mC,C01_1000_1499_CF_T,C01_1500_1999_CF_1C,C01_1500_1999_CF_2C,C01_1500_1999_CF_3C,C01_1500_1999_CF_4mC,C01_1500_1999_CF_T,C01_2000_2499_CF_1C,C01_2000_2499_CF_2C,C01_2000_2499_CF_3C,C01_2000_2499_CF_4mC,C01_2000_2499_CF_T,C01_2500_2999_CF_1C,C01_2500_2999_CF_2C,C01_2500_2999_CF_3C,C01_2500_2999_CF_4mC,C01_2500_2999_CF_T,C01_3000m_CF_1C,C01_3000m_CF_2C,C01_3000m_CF_3C,C01_3000m_Cou_fa_4mo_ch,C01_3000m_CF_T,C01_Par_inc_st_CF_1C,C01_Par_inc_st_CF_2C,C01_Par_inc_st_CF_3C,C01_Par_inc_st_CF_4mC,C01_Par_inc_st_CF_T,C01_All_inc_ns_CF_1Ch,C01_All_inc_ns_CF_2C,C01_All_inc_ns_CF_3C,C01_All_inc_ns_CF_4mC,C01_All_inc_ns_CF_T,C01_Tot_CF_1C,C01_Tot_CF_2C,C01_Tot_CF_3C,C01_Tot_CF_4mC,C01_Tot_CF_T,C06_N_in_CF_1C,C06_N_in_CF_2C,C06_N_in_CF_3C,C06_N_in_Cou_fa_4mo_c,C06_N_in_CF_T,C06_1_199_CF_1C,C06_1_199_CF_2C,C06_1_199_CF_3C,C06_1_199_CF_4mC,C06_1_199_CF_T,C06_200_399_CF_1C,C06_200_399_CF_2C,C06_200_399_CF_3C,C06_200_399_CF_4mC,C06_200_399_CF_T,C06_400_599_CF_1C,C06_400_599_CF_2C,C06_400_599_CF_3C,C06_400_599_CF_4mC,C06_400_599_CF_T,C06_600_799_CF_1C,C06_600_799_CF_2C,C06_600_799_CF_3C,C06_600_799_CF_4mC,C06_600_799_CF_T,C06_800_999_CF_1C,C06_800_999_CF_2C,C06_800_999_CF_3C,C06_800_999_CF_4mC,C06_800_999_CF_T,C06_1000_1499_CF_1C,C06_1000_1499_CF_2C,C06_1000_1499_CF_3C,C06_1000_1499_CF_4mC,C06_1000_1499_CF_T,C06_1500_1999_CF_1C,C06_1500_1999_CF_2C,C06_1500_1999_CF_3C,C06_1500_1999_CF_4mC,C06_1500_1999_CF_T,C06_2000_2499_CF_1C,C06_2000_2499_CF_2C,C06_2000_2499_CF_3C,C06_2000_2499_CF_4mC,C06_2000_2499_CF_T,C06_2500_2999_CF_1C,C06_2500_2999_CF_2C,C06_2500_2999_CF_3C,C06_2500_2999_CF_4mC,C06_2500_2999_CF_T,C06_3000m_CF_1C,C06_3000m_CF_2C,C06_3000m_CF_3C,C06_3000m_CF_4mC,C06_3000m_CF_T,C06_Par_inc_st_CF_1C,C06_Par_inc_st_CF_2C,C06_Par_inc_st_CF_3C,C06_Par_inc_st_CF_4mC,C06_Par_inc_st_CF_T,C06_All_inc_ns_CF_1Ch,C06_All_inc_ns_CF_2C,C06_All_inc_ns_CF_3C,C06_All_inc_ns_CF_4mC,C06_All_inc_ns_CF_T,C06_Tot_CF_1C,C06_Tot_CF_2C,C06_Tot_CF_3C,C06_Tot_CF_4mC,C06_Tot_CF_T,C11_N_in_CF_1C,C11_N_in_CF_2C,C11_N_in_CF_3C,C11_N_in_Cou_fa_4mo_c,C11_N_in_CF_T,C11_1_199_CF_1C,C11_1_199_CF_2C,C11_1_199_CF_3C,C11_1_199_CF_4mC,C11_1_199_CF_T,C11_200_399_CF_1C,C11_200_399_CF_2C,C11_200_399_CF_3C,C11_200_399_CF_4mC,C11_200_399_CF_T,C11_400_599_CF_1C,C11_400_599_CF_2C,C11_400_599_CF_3C,C11_400_599_CF_4mC,C11_400_599_CF_T,C11_600_799_CF_1C,C11_600_799_CF_2C,C11_600_799_CF_3C,C11_600_799_CF_4mC,C11_600_799_CF_T,C11_800_999_CF_1C,C11_800_999_CF_2C,C11_800_999_CF_3C,C11_800_999_CF_4mC,C11_800_999_CF_T,C11_1000_1499_CF_1C,C11_1000_1499_CF_2C,C11_1000_1499_CF_3C,C11_1000_1499_CF_4mC,C11_1000_1499_CF_T,C11_1500_1999_CF_1C,C11_1500_1999_CF_2C,C11_1500_1999_CF_3C,C11_1500_1999_CF_4mC,C11_1500_1999_CF_T,C11_2000_2499_CF_1C,C11_2000_2499_CF_2C,C11_2000_2499_CF_3C,C11_2000_2499_CF_4mC,C11_2000_2499_CF_T,C11_2500_2999_CF_1C,C11_2500_2999_CF_2C,C11_2500_2999_CF_3C,C11_2500_2999_CF_4mC,C11_2500_2999_CF_T,C11_3000m_CF_1C,C11_3000m_CF_2C,C11_3000m_CF_3C,C11_3000m_CF_4mC,C11_3000m_CF_T,C11_Par_inc_st_CF_1C,C11_Par_inc_st_CF_2C,C11_Par_inc_st_CF_3C,C11_Par_inc_st_CF_4mC,C11_Par_inc_st_CF_T
101,20,24,12,5,61,44,32,7,4,87,302,268,105,43,718,709,696,355,122,1882,942,1000,525,252,2719,843,1084,489,210,2626,1629,2049,918,364,4960,902,1226,497,167,2792,440,587,246,84,1357,167,214,94,27,502,99,132,62,31,324,944,1104,662,287,2997,108,101,48,17,274,7149,8517,4020,1613,21299,37,37,20,0,94,38,44,12,5,99,131,103,43,22,299,421,434,176,92,1123,680,588,246,110,1624,605,628,282,102,1617,1805,2148,1022,370,5345,1196,1370,608,189,3363,701,863,331,106,2001,467,672,256,96,1491,512,666,297,81,1556,1040,1177,610,337,3164,106,104,50,32,292,7739,8834,3953,1542,22068,30,34,8,7,79,51,42,14,4,111,60,55,21,9,145,220,154,67,38,479,421,319,160,67,967,477,472,239,95,1283,1462,1408,651,278,3799,1183,1355,601,215,3354,1008,1248,488,179,2923,664,904,368,117,2053,1251,1648,642,188,3729,1069,1182,600,251,3102
102,17,20,6,6,49,38,37,22,6,103,332,265,89,41,727,861,826,362,135,2184,1274,1332,611,238,3455,1430,1946,825,274,4475,2866,3809,1682,574,8931,1699,2335,988,277,5299,752,1124,524,152,2552,255,360,172,42,829,111,192,97,38,438,1258,1631,926,383,4198,176,209,87,34,506,11069,14086,6391,2200,33746,27,32,15,0,74,50,38,21,7,116,140,100,51,16,307,562,448,181,76,1267,855,656,320,117,1948,904,931,430,127,2392,2792,3765,1617,538,8712,1995,2568,1003,315,5881,1132,1473,564,146,3315,723,1126,506,139,2494,606,830,423,111,1970,1382,1807,1022,401,4612,178,203,72,33,486,11346,13977,6225,2026,33574,54,37,13,5,109,55,46,22,3,126,90,65,28,12,195,275,176,86,36,573,645,456,192,70,1363,632,701,270,117,1720,2365,2515,1146,406,6432,2045,2653,1060,370,6128,1716,2136,799,253,4904,1103,1728,698,208,3737,1469,2129,813,236,4647,1395,1871,864,397,4527
103,25,20,13,4,62,30,23,14,3,70,284,256,113,67,720,765,714,412,175,2066,961,980,617,308,2866,906,1209,591,267,2973,1774,2231,1130,442,5577,984,1235,599,201,3019,442,550,315,96,1403,135,145,64,40,384,75,90,57,29,251,905,1102,690,342,3039,116,117,66,37,336,7402,8672,4681,2011,22766,33,29,18,8,88,47,41,19,7,114,99,107,56,28,290,505,405,192,117,1219,695,525,284,143,1647,603,625,312,126,1666,1730,2155,1109,460,5454,1168,1417,708,227,3520,607,785,362,117,1871,366,573,245,77,1261,336,364,205,73,978,921,1010,635,363,2929,130,117,63,44,354,7240,8153,4208,1790,21391,31,32,19,10,92,34,42,21,14,111,71,42,31,13,157,175,169,88,49,481,420,310,169,76,975,433,440,237,119,1229,1426,1344,731,318,3819,1168,1326,701,296,3491,889,1074,490,194,2647,596,904,440,147,2087,885,1145,565,187,2782,940,1032,658,279,2909
104,16,12,3,3,34,17,15,11,0,43,279,265,118,42,704,693,693,340,113,1839,663,812,408,213,2096,574,740,350,125,1789,909,1178,526,201,2814,399,504,219,77,1199,154,217,82,25,478,29,56,20,8,113,19,24,14,7,64,534,629,394,170,1727,63,72,29,16,180,4349,5217,2514,1000,13080,14,10,7,3,34,29,23,11,6,69,86,87,29,11,213,374,403,143,83,1003,520,479,215,91,1305,477,517,243,91,1328,1180,1471,670,248,3569,617,720,318,106,1761,272,346,129,39,786,152,162,88,29,431,117,122,55,20,314,612,700,386,175,1873,44,63,32,19,158,4494,5103,2326,921,12844,31,20,8,0,59,29,17,15,5,66,49,41,13,7,110,188,141,57,40,426,431,319,138,65,953,420,411,183,83,1097,1062,1100,476,207,2845,755,903,397,143,2198,505,607,263,70,1445,241,391,138,43,813,302,383,164,50,899,647,685,298,140,1770
105,31,19,15,6,71,30,26,12,4,72,235,221,116,69,641,489,472,302,130,1393,577,670,404,211,1862,526,649,327,147,1649,943,1202,563,253,2961,518,584,278,95,1475,199,284,108,41,632,60,58,36,11,165,47,48,23,10,128,615,805,471,285,2176,95,121,67,45,328,4365,5159,2722,1307,13553,31,16,19,8,74,32,32,15,7,86,76,65,39,34,214,312,257,120,85,774,399,306,158,83,946,333,316,184,94,927,952,1176,589,260,2977,573,670,338,120,1701,343,408,170,49,970,174,252,111,45,582,159,145,98,30,432,629,721,457,260,2067,85,75,50,45,255,4098,4439,2348,1120,12005,36,21,4,4,65,31,27,14,12,84,38,41,19,14,112,119,108,54,42,323,255,218,108,60,641,277,246,143,74,740,761,712,391,194,2058,584,637,334,141,1696,431,540,272,95,1338,299,370,180,52,901,404,449,235,58,1146,656,706,411,202,1975
106,19,12,9,8,48,42,26,12,0,80,350,340,129,51,870,834,738,356,157,2085,1069,1080,507,254,2910,1119,1453,628,220,3420,2045,2852,1308,412,6617,1188,1826,758,231,4003,652,878,418,103,2051,204,265,129,30,628,86,105,69,24,284,1060,1309,757,307,3433,154,182,72,27,435,8822,11066,5152,1824,26864,36,24,9,3,72,47,33,17,11,108,109,92,36,22,259,425,393,178,84,1080,738,574,231,115,1658,709,760,304,114,1887,2248,2863,1313,491,6915,1567,2120,815,258,4760,923,1157,492,129,2701,639,1021,435,136,2231,511,725,373,87,1696,1153,1524,755,355,3787,137,156,65,44,402,9242,11442,5023,1849,27556,29,37,9,3,78,48,37,18,6,109,53,40,21,5,119,185,151,59,31,426,438,336,136,62,972,511,454,213,117,1295,1741,1714,840,338,4633,1591,1953,827,320,4691,1394,1572,596,208,3770,1131,1745,766,252,3894,1553,2084,823,227,4687,1150,1394,706,307,3557
107,19,16,8,4,47,30,34,11,6,81,335,282,126,45,788,907,753,333,137,2130,1154,1155,546,203,3058,1315,1567,675,205,3762,2919,3841,1608,510,8878,1823,2540,1027,295,5685,883,1323,553,159,2918,270,437,206,72,985,117,231,126,47,521,1259,1656,914,350,4179,192,199,97,49,537,11223,14034,6230,2082,33569,50,33,8,6,97,44,33,12,3,92,148,108,46,22,324,498,419,178,72,1167,770,618,260,102,1750,754,790,336,89,1969,2532,3250,1270,417,7469,1925,2793,1052,303,6073,1292,1608,597,133,3630,883,1340,523,142,2888,709,1160,496,138,2503,1297,1773,876,365,4311,153,178,73,32,436,11055,14103,5727,1824,32709,49,48,16,4,117,58,51,19,3,131,81,63,28,8,180,229,193,78,30,530,572,348,162,75,1157,595,567,245,105,1512,1985,2010,806,281,5082,1829,2489,936,279,5533,1662,2200,749,229,4840,1193,1816,767,216,3992,1813,2761,974,268,5816,1302,1686,798,311,4097
108,22,20,4,6,52,33,34,8,5,80,434,409,136,69,1048,907,991,494,161,2553,1020,1192,604,281,3097,835,1052,522,202,2611,1339,1605,731,259,3934,560,710,303,101,1674,234,292,143,51,720,50,72,41,7,170,49,44,23,10,126,797,878,508,270,2453,100,97,57,32,286,6380,7396,3574,1454,18804,25,14,15,5,59,36,30,14,8,88,144,120,52,25,341,605,538,228,100,1471,889,683,300,122,1994,696,684,335,138,1853,1712,2179,949,355,5195,893,1034,434,110,2471,413,502,195,67,1177,225,260,104,27,616,162,209,88,25,484,819,979,490,258,2546,100,106,41,26,273,6719,7338,3245,1266,18568,20,34,9,10,73,46,48,23,4,121,82,49,18,9,158,278,204,85,37,604,610,436,202,96,1344,609,591,262,115,1577,1612,1544,729,329,4214,994,1165,512,213,2884,666,808,346,119,1939,369,508,223,52,1152,429,594,226,54,1303,886,960,491,207,2544
109,18,18,7,3,46,15,11,11,0,37,149,132,49,31,361,403,371,197,108,1079,515,622,330,147,1614,559,699,364,148,1770,1017,1209,667,216,3109,548,649,321,119,1637,173,250,149,40,612,73,56,30,10,169,42,55,38,18,153,558,636,366,196,1756,91,86,48,17,242,4161,4794,2577,1053,12585,17,18,12,9,56,25,25,14,4,68,50,63,29,15,157,243,196,106,48,593,333,300,143,55,831,357,352,179,69,957,1018,1401,720,250,3389,756,742,399,147,2044,366,392,186,51,995,170,255,129,41,595,152,189,99,45,485,534,598,345,193,1670,79,71,36,17,203,4100,4602,2397,944,12043,21,27,6,3,57,15,23,13,13,64,37,36,14,16,103,107,82,46,22,257,217,203,112,38,570,285,301,116,57,759,831,859,427,185,2302,644,809,389,162,2004,544,640,261,93,1538,289,376,171,53,889,352,444,215,67,1078,528,603,334,146,1611
110,44,30,29,11,114,48,35,18,10,111,344,287,134,48,813,801,766,419,170,2156,987,1075,584,249,2895,873,1100,541,193,2707,1490,1839,918,303,4550,701,888,383,124,2096,310,410,184,48,952,94,95,39,21,249,67,72,51,24,214,913,1090,651,314,2968,125,113,71,43,352,6797,7800,4022,1558,20177,36,45,16,16,113,46,37,21,6,110,140,107,65,26,338,496,387,189,97,1169,698,568,290,108,1664,571,604,316,116,1607,1705,2051,1028,397,5181,935,1092,493,158,2678,470,543,247,75,1335,257,343,164,49,813,221,263,134,47,665,931,1036,647,286,2900,117,117,55,30,319,6623,7193,3665,1411,18892,47,27,20,3,97,53,36,21,9,119,74,60,30,16,180,195,165,80,39,479,468,335,189,89,1081,506,470,245,115,1336,1412,1387,695,310,3804,1031,1174,562,176,2943,738,936,351,126,2151,385,535,273,108,1301,520,678,326,99,1623,884,1011,546,228,2669
