region_id,C01_N_inc_R0_74,C01_N_inc_R75_99,C01_Ne_Ni_inc_R100_149,C01_Ne_Ni_inc_R150_199,C01_Ne_Ni_inc_R200_224,C01_Ne_Ni_inc_R225_274,C01_Ne_Ni_inc_R275_349,C01_Ne_Ni_inc_R350_449,C01_Ne_Ni_inc_R450_549,C01_Ne_Ni_inc_R550_649,C01_Ne_Ni_inc_R650m,C01_Ne_Nil_inc_R_NS,C01_N_inc_Re_Tot,C01_1_199_R0_74,C01_1_199_R75_99,C01_1_199_R100_149,C01_1_199_R150_199,C01_1_199_R200_224,C01_1_199_R225_274,C01_1_199_R275_349,C01_1_199_R350_449,C01_1_199_R450_549,C01_1_199_R550_649,C01_1_199_R650m,C01_1_199_R_NS,C01_1_199_R_Tot,C01_200_299_R0_74,C01_200_299_R75_99,C01_200_299_R100_149,C01_200_299_R150_199,C01_200_299_R200_224,C01_200_299_R225_274,C01_200_299_R275_349,C01_200_299_R350_449,C01_200_299_R450_549,C01_200_299_R550_649,C01_200_299_R650m,C01_200_299_R_NS,C01_200_299_R_Tot,C01_300_399_R0_74,C01_300_399_R75_99,C01_300_399_R100_149,C01_300_399_R150_199,C01_300_399_R200_224,C01_300_399_R225_274,C01_300_399_R275_349,C01_300_399_R350_449,C01_300_399_R450_549,C01_300_399_R550_649,C01_300_399_R650m,C01_300_399_R_NS,C01_300_399_R_Tot,C01_400_599_R0_74,C01_400_599_R75_99,C01_400_599_R100_149,C01_400_599_R150_199,C01_400_599_R200_224,C01_400_599_R225_274,C01_400_599_R275_349,C01_400_599_R350_449,C01_400_599_R450_549,C01_400_599_R550_649,C01_400_599_R650m,C01_400_599_R_NS,C01_400_599_R_Tot,C01_600_799_R0_74,C01_600_799_R75_99,C01_600_799_R100_149,C01_600_799_R150_199,C01_600_799_R200_224,C01_600_799_R225_274,C01_600_799_R275_349,C01_600_799_R350_449,C01_600_799_R450_549,C01_600_799_R550_649,C01_600_799_R650m,C01_600_799_R_NS,C01_600_799_R_Tot,C01_800_999_R0_74,C01_800_999_R75_99,C01_800_999_R100_149,C01_800_999_R150_199,C01_800_999_R200_224,C01_800_999_R225_274,C01_800_999_R275_349,C01_800_999_R350_449,C01_800_999_R450_549,C01_800_999_R550_649,C01_800_999_R650m,C01_800_999_R_NS,C01_800_999_R_Tot,C01_1000_1249_R0_74,C01_1000_1249_R75_99,C01_1000_1249_R_100_149,C01_1000_1249_R_150_199,C01_1000_1249_R_200_224,C01_1000_1249_R_225_274,C01_1000_1249_R_275_349,C01_1000_1249_R_350_449,C01_1000_1249_R_450_549,C01_1000_1249_R_550_649,C01_1000_1249_R650m,C01_1000_1249_R_NS,C01_1000_1249_R_Tot,C01_1250_1499_R0_74,C01_1250_1499_R75_99,C01_1250_1499_R_100_149,C01_1250_1499_R_150_199,C01_1250_1499_R_200_224,C01_1250_1499_R_225_274,C01_1250_1499_R_275_349,C01_1250_1499_R_350_449,C01_1250_1499_R_450_549,C01_1250_1499_R_550_649,C01_1250_1499_R650m,C01_1250_1499_R_NS,C01_1250_1499_R_Tot,C01_1500_1999_R0_74,C01_1500_1999_R75_99,C01_1500_1999_R_100_149,C01_1500_1999_R_150_199,C01_1500_1999_R_200_224,C01_1500_1999_R_225_274,C01_1500_1999_R_275_349,C01_1500_1999_R_350_449,C01_1500_1999_R_450_549,C01_1500_1999_R_550_649,C01_1500_1999_R650m,C01_1500_1999_R_NS,C01_1500_1999_R_Tot,C01_2000_2499_R0_74,C01_2000_2499_R75_99,C01_2000_2499_R100_149,C01_2000_2499_R150_199,C01_2000_2499_R200_224,C01_2000_2499_R225_274,C01_2000_2499_R275_349,C01_2000_2499_R350_449,C01_2000_2499_R450_549,C01_2000_2499_R550_649,C01_2000_2499_R650m,C01_2000_2499_R_NS,C01_2000_2499_R_Tot,C01_2500_2999_R0_74,C01_2500_2999_R75_99,C01_2500_2999_R_100_149,C01_2500_2999_R_150_199,C01_2500_2999_R_200_224,C01_2500_2999_R_225_274,C01_2500_2999_R_275_349,C01_2500_2999_R_350_449,C01_2500_2999_R_450_549,C01_2500_2999_R_550_649,C01_2500_2999_Re_650mo,C01_2500_2999_R_NS,C01_2500_2999_Re_Tot,C01_3000m_R0_74,C01_3000m_R75_99,C01_3000m_R100_149,C01_3000m_R150_199,C01_3000m_R200_224,C01_3000m_R225_274,C01_3000m_R275_349,C01_3000m_R350_449,C01_3000m_R450_549,C01_3000m_R550_649,C01_3000m_R650m,C01_3000m_R_NS,C01_3000m_R_Tot,C01_PI_S_R0_74,C01_PI_S_R75_99,C01_PI_S_R100_149,C01_PI_S_R150_199,C01_PI_S_R200_224,C01_PI_S_R225_274,C01_PI_S_R275_349,C01_PI_S_R350_449,C01_PI_S_R450_549,C01_PI_S_R550_649,C01_PI_S_Re_650mo,C01_PI_S_R_NS,C01_PI_S_Re_Tot,C01_AI_NS_R0_74,C01_AI_NS_R75_99,C01_AI_NS_R100_149,C01_AI_NS_R150_199,C01_AI_NS_R200_224,C01_AI_NS_R225_274,C01_AI_NS_R275_349,C01_AI_NS_R350_449,C01_AI_NS_R450_549,C01_AI_NS_R550_649,C01_AI_NS_R650m,C01_AI_NS_R_NS,C01_AI_NS_R_Tot,C01_Tot_R0_74,C01_Tot_R75_99,C01_Tot_R100_149,C01_Tot_R150_199,C01_Tot_R200_224
101,39,19,28,15,3,0,4,3,3,0,3,9,126,592,226,306,45,9,7,0,6,3,3,15,65,1277,850,442,677,112,17,4,5,0,3,3,9,82,2204,580,371,857,302,27,23,9,8,0,4,20,73,2274,666,581,1379,666,71,56,27,11,6,12,34,103,3612,416,272,975,577,85,48,35,17,8,4,23,65,2525,278,151,608,463,74,44,36,21,6,3,11,34,1729,212,105,512,428,78,58,27,18,14,9,25,38,1524,111,33,221,220,50,33,13,20,12,5,28,18,764,140,40,222,253,80,72,53,28,21,12,51,24,996,47,13,59,101,30,26,23,11,9,10,37,9,375,12,3,10,23,7,8,11,7,4,4,35,3,127,5,3,7,9,4,6,3,6,3,0,70,12,128,212,80,287,226,44,31,18,18,6,7,24,58,1011,190,104,165,52,12,8,3,6,4,3,13,125,685,4350,2443,6313,3492,591
102,21,9,21,34,10,10,5,3,0,3,3,13,132,723,109,283,235,58,32,10,4,3,3,10,95,1565,919,253,811,555,87,56,9,6,3,3,20,124,2846,538,266,599,1241,243,125,33,7,4,0,18,90,3164,441,333,926,2045,657,313,65,20,5,3,33,140,4981,209,106,471,1608,621,353,88,24,0,3,24,89,3596,140,34,251,1121,535,340,80,22,4,0,12,37,2576,106,24,169,867,515,400,107,23,3,0,14,27,2255,52,12,51,405,226,229,66,20,3,0,3,12,1079,69,4,65,345,290,335,149,55,13,4,12,33,1374,21,4,12,62,84,130,58,27,0,0,0,6,404,11,3,0,15,18,28,32,7,0,0,3,0,117,3,0,3,12,7,12,8,9,3,3,0,0,60,125,60,135,455,267,222,101,33,11,3,12,75,1499,261,79,193,218,63,39,20,7,8,3,16,193,1100,3639,1296,3990,9218,3681
103,47,15,27,21,4,3,0,0,0,3,6,8,134,878,197,302,73,9,5,3,0,4,3,14,88,1576,1129,385,551,115,10,3,0,0,4,4,23,102,2326,727,379,800,269,29,6,7,4,0,3,12,75,2311,725,491,1240,605,58,15,8,3,0,0,37,107,3289,453,242,870,632,50,45,13,9,3,3,19,55,2394,296,123,543,519,75,34,11,6,3,3,5,32,1650,245,96,456,497,83,42,14,4,3,0,9,35,1484,106,27,167,230,68,27,8,3,0,3,3,13,655,162,43,183,256,87,48,33,12,3,0,11,30,868,50,3,40,76,39,22,9,5,0,0,3,9,256,22,0,11,21,10,13,6,0,0,0,3,3,89,4,4,7,15,3,3,0,4,3,0,3,6,52,226,97,288,273,66,32,18,3,3,0,9,51,1066,271,101,166,61,9,3,0,5,3,5,18,128,770,5341,2203,5651,3663,600
104,17,3,32,13,6,3,3,0,0,0,0,8,85,470,146,274,77,7,6,3,4,0,0,4,52,1043,577,285,700,159,16,5,3,0,0,3,19,58,1825,372,249,859,484,32,16,9,6,3,0,11,65,2106,318,262,1071,886,93,37,23,11,7,3,15,61,2787,179,105,618,641,82,36,19,12,5,0,12,34,1743,98,47,295,406,68,37,11,8,3,4,5,18,1000,73,37,200,322,59,34,21,8,6,0,5,18,783,33,6,75,144,38,24,14,7,0,0,3,4,348,40,6,58,116,46,39,26,15,5,3,5,14,373,18,0,14,22,16,10,8,6,3,3,3,3,106,5,0,3,9,3,6,4,0,0,0,3,0,33,3,3,5,3,3,0,3,3,0,0,0,3,26,76,58,212,247,43,37,11,0,0,3,8,26,721,119,58,162,62,8,8,3,6,4,0,7,81,518,2398,1265,4578,3591,520
105,24,12,12,5,0,0,0,0,0,0,3,7,63,593,172,155,23,5,3,0,4,3,0,11,73,1042,736,247,314,36,3,3,0,3,0,0,16,63,1421,580,273,447,140,7,4,8,0,0,3,13,57,1532,712,386,717,265,27,9,5,8,4,5,20,81,2239,515,236,523,273,20,12,5,10,0,0,8,58,1660,291,123,332,228,27,12,3,3,0,0,11,46,1076,327,108,333,249,21,10,14,4,3,0,8,25,1102,141,40,141,103,16,12,0,0,0,0,6,8,467,207,54,175,137,39,14,4,5,0,0,3,24,662,78,13,66,39,11,7,3,3,0,0,3,6,229,19,3,9,12,3,9,3,0,0,0,3,3,64,8,4,8,6,0,3,0,0,0,0,0,4,33,273,115,266,133,25,17,3,3,3,3,12,44,897,200,100,109,30,3,3,5,3,4,5,10,118,590,4704,1886,3607,1679,207
106,19,4,29,19,5,3,0,3,0,0,3,11,96,686,215,288,112,9,10,0,4,3,0,7,70,1404,827,322,730,199,15,16,0,8,0,6,15,83,2221,629,373,931,524,46,25,8,4,3,3,16,68,2630,548,417,1420,955,110,44,18,6,3,3,18,94,3636,342,187,940,791,87,42,9,5,3,0,13,58,2477,229,87,669,599,108,54,9,7,0,6,9,30,1807,187,62,553,576,102,54,14,12,3,3,11,40,1617,93,17,216,229,60,38,12,5,0,0,6,12,688,119,37,299,326,98,67,39,14,7,3,4,24,1037,34,5,53,97,20,26,16,3,0,0,3,7,264,14,0,17,26,13,12,0,0,0,0,0,5,87,5,3,7,15,6,7,4,3,0,0,3,3,56,160,61,362,321,68,33,13,3,0,0,4,58,1083,238,88,203,102,9,4,0,3,0,3,16,149,815,4130,1878,6717,4891,756
107,32,24,89,72,19,27,10,8,3,0,4,24,312,1286,214,366,159,37,26,5,6,10,3,13,166,2291,1386,395,740,277,48,38,12,6,0,4,22,126,3054,925,528,831,700,128,69,10,4,3,3,12,123,3336,517,587,1262,1292,307,191,46,10,4,3,20,125,4364,280,197,858,1122,279,199,61,13,0,3,9,74,3095,120,89,458,929,289,213,56,11,3,3,17,37,2225,128,46,336,882,331,252,76,29,4,3,5,37,2129,30,15,99,382,169,150,66,13,3,0,3,17,947,78,13,139,363,221,289,104,38,12,4,10,20,1291,23,0,22,97,74,105,60,12,3,3,3,9,411,5,0,5,26,19,30,20,8,3,3,3,0,122,8,3,4,9,6,15,13,12,3,0,5,3,81,167,116,228,439,152,135,62,24,4,0,11,80,1418,392,125,234,156,44,44,16,13,5,4,15,227,1275,5377,2352,5671,6905,2123
108,29,6,30,18,10,4,0,0,0,0,5,9,111,634,232,387,95,17,4,4,3,3,3,15,103,1500,890,441,975,215,25,22,7,4,3,4,26,100,2712,597,354,1170,638,63,33,11,7,3,5,23,88,2992,488,394,1534,1068,144,91,32,21,5,5,24,116,3922,259,136,854,744,140,78,26,8,5,4,15,57,2326,126,70,411,486,102,86,28,14,5,0,6,41,1375,104,34,272,356,115,62,23,13,5,0,6,28,1018,45,14,78,150,56,38,11,5,3,0,5,10,415,62,8,95,141,65,45,20,7,3,0,7,20,473,18,4,19,45,15,22,19,6,0,0,0,3,151,7,0,0,7,8,4,3,3,0,3,0,0,35,3,3,7,6,6,0,5,0,0,0,3,3,36,143,81,311,289,59,49,16,5,3,0,13,50,1019,223,93,225,85,14,8,7,4,3,3,18,128,811,3628,1870,6368,4343,839
109,21,15,18,9,0,0,0,0,0,0,3,8,74,391,216,140,38,3,3,3,3,0,0,6,49,852,592,371,343,52,6,5,3,3,0,0,16,45,1436,392,274,500,131,10,3,3,0,3,3,8,55,1382,466,409,818,252,21,5,5,3,4,5,19,70,2077,312,236,640,267,30,11,0,3,5,3,5,38,1550,181,112,396,224,24,16,4,3,0,0,4,26,990,182,97,304,204,31,9,11,4,0,3,5,21,871,79,31,148,105,21,12,6,0,0,0,4,5,411,87,24,117,126,40,16,12,5,5,0,6,11,449,29,6,21,25,12,6,3,3,0,0,3,3,111,9,0,5,10,3,4,0,0,0,0,0,3,34,5,3,6,6,0,3,0,0,0,0,0,3,26,149,63,203,118,18,11,4,0,0,0,3,33,602,172,77,115,30,11,3,0,0,0,0,7,101,516,3067,1934,3774,1597,230
110,41,15,30,9,3,0,0,0,0,0,0,9,107,766,241,284,47,6,7,3,4,3,0,16,73,1450,942,466,567,98,12,4,3,6,3,3,22,92,2218,740,417,875,271,17,10,3,3,0,3,13,93,2445,950,574,1399,537,48,14,8,6,0,3,23,105,3667,656,295,996,570,49,16,9,6,4,4,25,72,2702,473,159,602,416,56,30,3,4,0,0,11,47,1801,351,100,454,394,68,37,8,0,3,0,10,32,1457,167,27,186,192,36,17,12,3,0,0,4,16,660,158,33,177,216,62,39,11,6,0,3,6,18,729,52,8,36,68,19,20,11,5,3,0,3,7,232,16,3,13,17,6,10,4,0,0,0,0,0,69,11,3,10,4,0,7,3,0,0,0,3,4,45,320,102,321,216,56,25,8,0,0,0,12,69,1129,276,111,181,49,12,3,0,0,0,3,10,120,765,5919,2554,6131,3104,450
