region_id,C01_0_14_SEO,C01_0_14_SOL_SE_Vw_w,C01_0_14_SOL_SE_Nw_Na,C01_0_14_SOL_SE_P_E_n,C01_0_14_SOL_SE_T,C01_0_14_LPE_NS,C01_0_14_T,C01_15_24_SEO,C01_15_24_SOL_SE_Vw_w,C01_15_24_SOL_SE_Nw_N,C01_15_24_SOL_SE_P_E_n,C01_15_24_S_ot_l_SE_T,C01_15_24_LPE_NS,C01_15_24_T,C01_25_34_SEO,C01_25_34_SOL_SE_Vw_w,C01_25_34_SOL_SE_Na,C01_25_34_SOL_SE_P_E_n,C01_25_34_SOL_SE_To,C01_25_34_LPE_NS,C01_25_34_T,C01_35_44_SEO,C01_35_44_SOL_SE_Vw_w,C01_35_44_SOL_SE_Na,C01_35_44_SOL_SE_P_E_n,C01_35_44_SOL_SE_To,C01_35_44_LPE_NS,C01_35_44_T,C01_45_54_SEO,C01_45_54_SOL_SE_Vw_w,C01_45_54_SOL_SE_Na,C01_45_54_SOL_SE_P_E_n,C01_45_54_SOL_SE_To,C01_45_54_LPE_NS,C01_45_54_T,C01_55_64_SEO,C01_55_64_SOL_SE_Vw_w,C01_55_64_SOL_SE_Na,C01_55_64_SOL_SE_P_E_n,C01_55_64_SOL_SE_To,C01_55_64_LPE_NS,C01_55_64_T,C01_65_74_SEO,C01_65_74_SOL_SE_Vw_w,C01_65_74_SOL_SE_Na,C01_65_74_SOL_SE_P_E_n,C01_65_74_SOL_SE_To,C01_65_74_LPE_NS,C01_65_74_T,C01_75_84_SEO,C01_75_84_SOL_SE_Vw_w,C01_75_84_SOL_SE_Na,C01_75_84_SOL_SE_P_E_n,C01_75_84_SOL_SE_To,C01_75_84_LPE_NS,C01_75_84_T,C01_85ov_SEO,C01_85o_SOL_SE_Vw_w,C01_85o_SOL_SE_Na,C01_85o_SOL_SE_P_E_n,C01_85o_SOL_SE_To,C01_85o_LPE_NS,C01_85o_T,C01_T_SEO,C01_To_SOL_SE_Vw_w,C01_To_SOL_SE_Nw_Na,C01_To_SOL_SE_P_E_n,C01_T_SOL_SE_T,C01_T_LPE_NS,C01_T_T,C06_0_14_SEO,C06_0_14_SOL_SE_Vw_w,C06_0_14_SOL_SE_Nw_Na,C06_0_14_SOL_SE_P_E_n,C06_0_14_SOL_SE_T,C06_0_14_LPE_NS,C06_0_14_T,C06_15_24_SEO,C06_15_24_SOL_SE_Vw_w,C06_15_24_SOL_SE_Nw_N,C06_15_24_SOL_SE_P_E_n,C06_15_24_S_ot_l_SE_T,C06_15_24_LPE_NS,C06_15_24_T,C06_25_34_SEO,C06_25_34_SOL_SE_Vw_w,C06_25_34_SOL_SE_Na,C06_25_34_SOL_SE_P_E_n,C06_25_34_SOL_SE_To,C06_25_34_LPE_NS,C06_25_34_T,C06_35_44_SEO,C06_35_44_SOL_SE_Vw_w,C06_35_44_SOL_SE_Na,C06_35_44_SOL_SE_P_E_n,C06_35_44_SOL_SE_To,C06_35_44_LPE_NS,C06_35_44_T,C06_45_54_SEO,C06_45_54_SOL_SE_Vw_w,C06_45_54_SOL_SE_Na,C06_45_54_SOL_SE_P_E_n,C06_45_54_SOL_SE_To,C06_45_54_LPE_NS,C06_45_54_T,C06_55_64_SEO,C06_55_64_SOL_SE_Vw_w,C06_55_64_SOL_SE_Na,C06_55_64_SOL_SE_P_E_n,C06_55_64_SOL_SE_To,C06_55_64_LPE_NS,C06_55_64_T,C06_65_74_SEO,C06_65_74_SOL_SE_Vw_w,C06_65_74_SOL_SE_Na,C06_65_74_SOL_SE_P_E_n,C06_65_74_SOL_SE_To,C06_65_74_LPE_NS,C06_65_74_T,C06_75_84_SEO,C06_75_84_SOL_SE_Vw_w,C06_75_84_SOL_SE_Na,C06_75_84_SOL_SE_P_E_n,C06_75_84_SOL_SE_To,C06_75_84_LPE_NS,C06_75_84_T,C06_85ov_SEO,C06_85o_SOL_SE_Vw_w,C06_85o_SOL_SE_Na,C06_85o_SOL_SE_P_E_n,C06_85o_SOL_SE_To,C06_85o_LPE_NS,C06_85o_T,C06_T_SEO,C06_To_SOL_SE_Vw_w,C06_To_SOL_SE_Nw_Na,C06_To_SOL_SE_P_E_n,C06_T_SOL_SE_T,C06_T_LPE_NS,C06_T_T,C11_0_14_SEO,C11_0_14_SOL_SE_Vw_w,C11_0_14_SOL_SE_Nw_Na,C11_0_14_SOL_SE_P_E_n,C11_0_14_SOL_SE_T,C11_0_14_LPE_NS,C11_0_14_T,C11_15_24_SEO,C11_15_24_SOL_SE_Vw_w,C11_15_24_SOL_SE_Nw_N,C11_15_24_SOL_SE_P_E_n,C11_15_24_S_ot_l_SE_T,C11_15_24_LPE_NS,C11_15_24_T,C11_25_34_SEO,C11_25_34_SOL_SE_Vw_w,C11_25_34_SOL_SE_Na,C11_25_34_SOL_SE_P_E_n,C11_25_34_SOL_SE_To,C11_25_34_LPE_NS,C11_25_34_T,C11_35_44_SEO,C11_35_44_SOL_SE_Vw_w,C11_35_44_SOL_SE_Na,C11_35_44_SOL_SE_P_E_n,C11_35_44_SOL_SE_To,C11_35_44_LPE_NS,C11_35_44_T,C11_45_54_SEO,C11_45_54_SOL_SE_Vw_w,C11_45_54_SOL_SE_Na,C11_45_54_SOL_SE_P_E_n,C11_45_54_SOL_SE_To,C11_45_54_LPE_NS,C11_45_54_T,C11_55_64_SEO,C11_55_64_SOL_SE_Vw_w,C11_55_64_SOL_SE_Na,C11_55_64_SOL_SE_P_E_n,C11_55_64_SOL_SE_To,C11_55_64_LPE_NS,C11_55_64_T,C11_65_74_SEO,C11_65_74_SOL_SE_Vw_w,C11_65_74_SOL_SE_Na,C11_65_74_SOL_SE_P_E_n,C11_65_74_SOL_SE_To,C11_65_74_LPE_NS,C11_65_74_T,C11_75_84_SEO,C11_75_84_SOL_SE_Vw_w,C11_75_84_SOL_SE_Na,C11_75_84_SOL_SE_P_E_n,C11_75_84_SOL_SE_To,C11_75_84_LPE_NS,C11_75_84_T,C11_85o_SEO,C11_85o_SOL_SE_Vw_w,C11_85o_SOL_SE_Na,C11_85o_SOL_SE_P_E_n
111,57943,1754,330,172,2256,3175,63374,40117,2067,126,33,2226,1275,43618,38499,2051,202,35,2288,1164,41951,42152,2192,403,54,2649,1268,46069,39254,2060,330,74,2464,1114,42832,28156,1508,368,37,1913,907,30976,22885,1257,446,34,1737,1008,25630,16014,1017,340,28,1385,1103,18502,4911,135,124,7,266,408,5585,289931,14041,2669,474,17184,11422,318537,56692,1588,492,195,2275,2073,61040,41052,2007,140,32,2179,1816,45047,35924,2071,140,23,2234,1452,39610,40457,2189,189,19,2397,1509,44363,41596,2021,243,17,2281,1553,45430,33976,1741,252,26,2019,1240,37235,22821,1265,400,29,1694,1043,25558,17681,1087,369,32,1488,1204,20373,5915,220,142,26,388,602,6905,296114,14189,2367,399,16955,12492,325561,56408,2162,743,102,3007,1859,61274,41852,2400,234,30,2664,1586,46102,36965,3199,228,29,3456,1422,41843,40084,2714,209,20,2943,1302,44329,42247,2272,241,37,2550,1433,46230,37983,1882,278,23,2183,1161,41327,26316,1332,347,20,1699,962,28977,17534,978,398,24,1400,976,19910,7383,454,217,15
112,40614,808,155,74,1037,2280,43931,22407,559,44,10,613,908,23928,20154,730,47,20,797,911,21862,29045,1088,64,22,1174,934,31153,28653,961,55,10,1026,871,30550,20188,675,47,11,733,719,21640,18764,689,92,7,788,820,20372,12506,403,73,6,482,780,13768,3313,146,55,7,208,271,3792,195644,6059,632,167,6858,8494,210996,39710,921,212,124,1257,1778,42745,23672,630,63,21,714,1117,25503,19422,871,60,9,940,931,21293,27001,1144,81,16,1241,1210,29452,31634,1056,76,12,1144,1454,34232,25849,791,48,13,852,1118,27819,19281,641,76,3,720,916,20917,14306,492,92,9,593,978,15877,4412,153,35,5,193,386,4991,205287,6699,743,212,7654,9888,222829,39462,1189,314,58,1561,1606,42629,22825,865,75,18,958,1055,24838,18944,1160,71,21,1252,891,21087,25947,1447,115,19,1581,1115,28643,31493,1276,89,11,1376,1259,34128,30730,1018,61,13,1092,1223,33045,21311,661,53,6,720,898,22929,14486,487,96,20,603,885,15974,5756,198,46,3
113,31577,999,221,99,1319,1612,34508,19149,863,62,19,944,755,20848,17286,1043,129,17,1189,842,19317,19463,1166,151,30,1347,728,21538,17286,874,136,19,1029,677,18992,12054,747,196,18,961,485,13500,8918,635,264,12,911,469,10298,5585,340,199,12,551,329,6465,1770,66,82,0,148,109,2027,133088,6733,1440,226,8399,6006,147493,30321,938,259,112,1309,1108,32738,19136,901,87,12,1000,826,20962,15489,894,119,8,1021,942,17452,17871,1146,158,18,1322,821,20014,18210,964,140,14,1118,711,20039,14310,762,125,19,906,535,15751,9672,648,221,17,886,447,11005,6387,407,234,12,653,392,7432,2175,76,73,0,149,151,2475,133571,6736,1416,212,8364,5933,147868,29073,1233,352,46,1631,1160,31864,18895,1068,80,20,1168,981,21044,14544,1386,272,29,1687,969,17200,16416,1305,182,22,1509,889,18814,18102,1175,120,13,1308,808,20218,15970,811,142,14,967,640,17577,10706,641,151,13,805,494,12005,6706,460,222,3,685,389,7780,2604,167,110,4
114,25493,470,93,36,599,1511,27603,11939,444,91,3,538,596,13073,11556,363,25,12,400,589,12545,16394,589,62,9,660,581,17635,15172,585,51,13,649,523,16344,13380,661,86,5,752,463,14595,11602,613,91,9,713,462,12777,6671,277,53,3,333,369,7373,1817,51,24,0,75,103,1995,114024,4053,576,90,4719,5197,123940,24070,443,129,70,642,1168,25880,12783,388,86,3,477,529,13789,10326,385,25,3,413,470,11209,15183,594,55,4,653,617,16453,16539,625,65,3,693,661,17893,16199,686,62,3,751,592,17542,12500,719,100,13,832,541,13873,8091,377,52,10,439,539,9069,2285,76,29,0,105,218,2608,117976,4293,603,109,5005,5335,128316,23181,498,126,26,650,1044,24875,13490,376,20,9,405,751,14646,9899,444,25,5,474,667,11040,14063,659,54,9,722,768,15553,17253,703,63,11,777,798,18828,17698,738,59,8,805,692,19195,14932,766,86,13,865,634,16431,8916,468,77,6,551,595,10062,3160,139,22,5
115,33504,4688,662,205,5555,1911,40970,21262,4129,104,47,4280,822,26364,17474,3434,136,35,3605,773,21852,21385,5799,447,52,6298,701,28384,22167,5391,574,40,6005,638,28810,13808,2492,447,34,2973,463,17244,6148,1115,453,17,1585,377,8110,3971,446,280,15,741,377,5089,1509,92,103,5,200,284,1993,141228,27586,3206,450,31242,6346,178816,35529,5736,860,251,6847,1403,43779,23095,5118,135,63,5316,809,29220,16632,4250,137,34,4421,652,21705,22058,6966,543,47,7556,786,30400,21963,7030,741,66,7837,767,30567,17868,4132,582,34,4748,561,23177,7664,1663,589,17,2269,324,10257,4780,783,408,9,1200,259,6239,2068,162,139,5,306,120,2494,151657,35840,4134,526,40500,5681,197838,35452,6452,1306,130,7888,1085,44425,22756,5745,135,50,5930,667,29353,14505,5261,179,28,5468,534,20507,21768,7962,529,51,8542,733,31043,21783,8475,815,63,9353,696,31832,18696,5748,804,39,6591,617,25904,11136,2514,732,24,3270,380,14786,5113,1000,529,15,1544,219,6876,2592,269,201,17
116,45045,12381,2366,621,15368,4478,64891,25705,10578,302,140,11020,1648,38373,28577,10466,754,170,11390,1585,41552,24198,12551,1448,147,14146,1476,39820,20598,9820,1606,141,11567,1208,33373,12704,4496,1497,69,6062,827,19593,7398,2388,1468,63,3919,746,12063,3448,1191,866,29,2086,460,5994,858,223,272,5,500,129,1487,168531,64094,10579,1385,76058,12557,257146,45828,13580,3048,781,17409,3986,67223,25619,11813,443,161,12417,1765,39801,25753,13140,780,158,14078,1928,41759,24010,14317,1307,149,15773,1808,41591,19754,12167,1759,125,14051,1399,35204,15489,6739,1660,95,8494,1001,24984,7951,2878,1546,38,4462,625,13038,4254,1503,1089,43,2635,474,7363,1032,390,368,15,773,153,1958,169690,76527,12000,1565,90092,13139,272921,47758,16548,3998,557,21103,3039,71900,26806,13432,390,172,13994,1656,42456,24954,18904,962,199,20065,1771,46790,24581,17786,1277,159,19222,1475,45278,20895,14748,1886,131,16765,1267,38927,16869,9694,2102,97,11893,958,29720,9562,4111,1788,46,5945,591,16098,4753,1802,1334,38,3174,401,8328,1443,566,593,26
117,12230,6042,1518,429,7989,6565,26784,18026,12039,888,135,13062,4244,35332,34583,13304,1537,184,15025,4943,54551,22920,8520,1940,142,10602,4754,38276,16022,5939,2273,97,8309,4052,28383,9401,3881,2637,87,6605,2797,18803,5941,2350,2655,89,5094,2428,13463,4056,885,1325,46,2256,1333,7645,1552,184,376,14,574,378,2504,124731,53144,15149,1223,69516,31494,225741,13752,5117,1429,341,6887,4271,24910,18472,12377,1047,154,13578,8345,40395,35576,16345,1473,189,18007,13098,66681,26045,8974,1304,97,10375,7958,44378,17709,5944,1935,55,7934,5484,31127,12113,4372,2185,82,6639,3983,22735,5834,2582,2770,65,5417,2178,13429,3926,1242,1746,55,3043,1309,8278,1524,233,419,38,690,430,2644,134951,57186,14308,1076,72570,47056,254577,17293,5383,1910,196,7489,2604,27386,19636,13487,1310,140,14937,5040,39613,40925,23440,1950,233,25623,8839,75387,30560,11646,1155,116,12917,5269,48746,21133,6932,1695,62,8689,3996,33818,15279,4997,2132,73,7202,2975,25456,7684,3030,2453,65,5548,1580,14812,3698,1515,2246,50,3811,874,8383,1460,376,622,9
118,22714,4563,882,277,5722,4555,32991,20909,9251,575,99,9925,2782,33616,35156,9156,551,111,9818,3054,48028,24969,7082,593,90,7765,2832,35566,20061,6158,803,98,7059,2495,29615,13562,4202,940,62,5204,1656,20422,9612,3014,1168,48,4230,1423,15265,8101,2110,809,48,2967,954,12022,3029,612,317,17,946,327,4302,158113,46148,6638,850,53636,20078,231827,24357,4259,974,276,5509,3478,33344,19206,8191,363,78,8632,3767,31605,31238,9044,340,104,9488,6211,46937,25517,6982,424,70,7476,4299,37292,19280,5563,672,47,6282,3074,28636,15965,4676,776,46,5498,2549,24012,9127,3104,1100,43,4247,1522,14896,7819,2169,958,30,3157,1385,12361,3109,756,400,19,1175,565,4849,155618,44744,6007,713,51464,26850,233932,28453,4922,1348,179,6449,2880,37782,19743,9244,562,90,9896,2996,32635,32455,11507,419,75,12001,5280,49736,27837,8042,396,68,8506,3549,39892,20827,6265,590,60,6915,2482,30224,16763,5069,783,49,5901,1899,24563,10859,3436,952,55,4443,1347,16649,6815,2179,1054,40,3273,907,10995,3609,987,461,27
119,39136,36170,9025,2015,47210,8616,94962,26180,32228,1698,409,34335,2779,63294,28359,35635,4477,459,40571,2949,71879,28968,31479,8446,493,40418,3067,72453,27852,20931,8340,344,29615,2466,59933,21011,13027,7600,279,20906,1758,43675,18760,7382,7222,200,14804,1824,35388,17803,2788,3201,73,6062,1696,25561,5554,547,955,35,1537,604,7695,213623,180187,50964,4307,235458,25759,474840,40188,38294,9262,1879,49435,7425,97048,25555,34109,1575,347,36031,3585,65171,24609,38754,3639,371,42764,4208,71581,26241,34963,7037,331,42331,3722,72294,26369,24501,9536,263,34300,3220,63889,22779,15861,7736,213,23810,2310,48899,15028,9200,8332,135,17667,1722,34417,16245,3943,4789,93,8825,1646,26716,6650,744,1261,30,2035,677,9362,203664,200369,53167,3662,257198,28515,489377,43527,40865,10463,1321,52649,6211,102387,26011,36736,1922,366,39024,3273,68308,23198,48540,3739,359,52638,4167,80003,25303,39007,5942,348,45297,3302,73902,25793,30298,10035,332,40665,2990,69448,23055,19197,9606,228,29031,2335,54421,15609,11099,8171,166,19436,1500,36545,12509,5428,6709,136,12273,1332,26114,7439,1178,1890,42
120,21765,9182,2045,488,11715,3432,36912,15928,10966,740,136,11842,1537,29307,26391,13659,1230,207,15096,1643,43130,22366,12279,2329,166,14774,1651,38791,18575,8799,2363,138,11300,1362,31237,10670,5982,2657,108,8747,889,20306,7186,4085,3413,114,7612,895,15693,6449,1655,1782,62,3499,665,10613,2836,333,594,21,948,267,4051,132166,66940,17153,1440,85533,12341,230040,24082,9020,2143,493,11656,2849,38587,15559,11732,769,134,12635,2301,30495,23828,15256,1086,173,16515,3244,43587,23193,12956,1895,152,15003,2587,40783,18825,9315,2474,108,11897,2025,32747,13730,6623,2324,90,9037,1470,24237,6619,4605,3346,86,8037,930,15586,5609,2310,2609,53,4972,811,11392,2819,510,759,13,1282,351,4452,134264,72327,17405,1302,91034,16568,241866,27776,9325,2738,280,12343,2359,42478,16277,12569,853,128,13550,1870,31697,22963,20743,1301,189,22233,3081,48277,24527,14112,1607,135,15854,2223,42604,19865,11223,2582,108,13913,1659,35437,16044,7594,2495,86,10175,1199,27418,8300,5038,2739,76,7853,816,16969,4977,2944,3170,99,6213,634,11824,2848,840,1084,71
121,46832,7009,1701,417,9127,3790,59749,34257,8423,432,75,8930,1852,45039,40593,9216,723,89,10028,1901,52522,39282,9831,1366,95,11292,1853,52427,38074,7796,1464,77,9337,1544,48955,26381,4179,980,59,5218,1122,32721,17213,2404,1081,39,3524,1044,21781,14120,1356,675,34,2065,878,17063,5744,439,238,17,694,459,6897,262496,50653,8660,902,60215,14443,337154,48712,8005,2159,484,10648,2532,61892,32085,9050,478,68,9596,2228,43909,35207,11739,800,88,12627,3544,51378,38975,11335,1376,97,12808,2573,54356,36677,8855,1673,67,10595,2082,49354,31219,5508,1154,50,6712,1787,39718,17288,2913,1202,39,4154,1116,22558,14237,1740,866,29,2635,1057,17929,6382,565,339,15,919,787,8088,260782,59710,10047,937,70694,17706,349182,52474,10229,3120,291,13640,2440,68554,31165,9852,507,64,10423,1816,43404,32516,16485,893,125,17503,2953,52972,39572,14645,1475,87,16207,2405,58184,38006,11269,1751,82,13102,1844,52952,31481,7179,1664,50,8893,1528,41902,21274,3628,1403,38,5069,1065,27408,13196,2004,1147,32,3183,824,17203,7347,810,438,29
122,33355,3039,641,251,3931,2769,40055,21172,3193,159,48,3400,1299,25871,27775,3894,255,52,4201,1356,33332,28474,4201,459,46,4706,1378,34558,24706,3301,490,33,3824,1046,29576,18538,2161,431,34,2626,810,21974,12242,1337,535,26,1898,770,14910,9900,771,350,13,1134,926,11960,3379,205,157,4,366,552,4297,179541,22102,3477,507,26086,10906,216533,36524,3306,678,235,4219,1879,42622,20323,3039,177,40,3256,1310,24889,24409,3970,249,50,4269,1927,30605,29238,4583,363,52,4998,1627,35863,24788,3433,494,37,3964,1242,29994,20635,2435,389,25,2849,1010,24494,12489,1590,524,15,2129,675,15293,10148,926,461,18,1405,731,12284,4332,365,197,4,566,416,5314,182886,23647,3532,476,27655,10817,221358,40480,4065,861,145,5071,1456,47007,20827,3020,153,40,3213,846,24886,22278,5294,229,40,5563,1341,29182,30964,5367,312,49,5728,1298,37990,27416,4278,513,37,4828,1021,33265,21511,2882,461,25,3368,840,25719,15258,1873,411,22,2306,602,18166,9486,1074,441,22,1537,489,11512,4902,668,204,19
123,46051,5763,1070,349,7182,3524,56757,27256,4841,134,77,5052,1251,33559,25779,4521,379,71,4971,1136,31886,26938,5276,731,77,6084,1170,34192,24331,4164,736,86,4986,1008,30325,12444,2001,665,35,2701,669,15814,6340,953,474,31,1458,572,8370,3668,438,246,10,694,540,4902,947,93,100,3,196,244,1387,173754,28050,4535,739,33324,10114,217192,43718,6119,1154,327,7600,2807,54125,27676,4989,124,71,5184,1487,34347,23663,5028,304,49,5381,1220,30264,24790,5957,612,56,6625,1236,32651,24686,4886,840,49,5775,1233,31694,17292,2964,638,25,3627,850,21769,7475,1293,583,20,1896,470,9841,4307,579,320,13,912,486,5705,1300,138,93,6,237,293,1830,174907,31953,4668,616,37237,10082,222226,43043,6451,1417,211,8079,2322,53444,27572,5449,148,56,5653,1381,34606,23717,6425,298,48,6771,1132,31620,24605,6953,541,71,7565,1121,33291,24401,6048,793,63,6904,1089,32394,21071,3990,818,50,4858,855,26784,10416,1846,654,22,2522,501,13439,4862,751,429,13,1193,437,6492,1808,206,150,13
124,58402,3700,633,323,4656,3819,66877,36106,3627,114,59,3800,1731,41637,35780,3912,202,51,4165,1677,41622,37352,4556,338,65,4959,1440,43751,33348,4211,438,67,4716,1181,39245,18178,2476,478,31,2985,825,21988,10488,1373,429,13,1815,766,13069,6890,760,284,16,1060,529,8479,1959,148,92,3,243,191,2393,238503,24763,3008,628,28399,12159,279061,55215,3570,748,333,4651,2636,62502,35556,3402,124,30,3556,1854,40966,32323,3854,184,54,4092,1647,38062,34132,4180,306,50,4536,1645,40313,33975,4208,373,38,4619,1455,40049,24300,3092,440,26,3558,1077,28935,11765,1612,481,17,2110,642,14517,7511,889,323,13,1225,530,9266,2464,253,121,5,379,286,3129,237241,25060,3100,566,28726,11772,277739,53634,3859,925,146,4930,2564,61128,34870,3371,139,43,3553,1733,40156,31435,4494,239,50,4783,1596,37814,33490,4730,314,55,5099,1565,40154,33711,4533,361,45,4939,1580,40230,29311,3706,460,44,4210,1239,34760,15475,2076,481,28,2585,797,18857,7723,1027,396,21,1444,534,9701,3214,350,125,9
125,31109,24215,6431,1338,31984,5878,68971,22835,21020,1229,276,22525,2585,47945,25145,22182,3332,306,25820,3346,54311,22588,20662,6105,289,27056,2774,52418,22012,13389,4897,193,18479,1952,42443,17087,6912,4065,134,11111,1350,29548,12571,3858,3750,94,7702,1272,21545,9584,1979,1805,46,3830,979,14393,3037,328,498,20,846,394,4277,165968,114545,32112,2696,149353,20530,335851,30357,26672,7733,1398,35803,5443,71603,20894,25382,1572,312,27266,3732,51892,21993,27872,3283,322,31477,4843,58313,20704,23253,5652,254,29159,3622,53485,19688,16331,6226,207,22764,2629,45081,18058,9179,4583,139,13901,1747,33706,11369,4693,4299,69,9061,1124,21554,9503,2344,2502,49,4895,940,15338,3471,514,657,28,1199,411,5081,156037,136240,36507,2778,175525,24491,356053,32871,30258,9514,1076,40848,4729,78448,20446,28387,1876,300,30563,3277,54286,20914,41939,3764,374,46077,4868,71859,20009,27687,5408,272,33367,3294,56670,18919,20428,7648,219,28295,2697,49911,17886,12308,6305,165,18778,1726,38390,12275,5992,4544,131,10667,1036,23978,8334,2632,3336,95,6063,934,15331,3902,834,933,29
126,18264,5727,1237,314,7278,1432,26974,14025,6374,387,75,6836,616,21477,14365,6348,523,56,6927,572,21864,14653,7369,1091,76,8536,635,23824,13765,5363,1108,55,6526,473,20764,9555,2633,932,47,3612,334,13501,7680,1567,1131,26,2724,355,10759,6446,702,629,25,1356,340,8142,2335,284,222,8,514,162,3011,101088,36367,7260,682,44309,4919,150316,17935,5946,1321,283,7550,1320,26805,12651,8126,561,83,8770,1200,22621,11444,7332,478,72,7882,1203,20529,13538,7624,1020,92,8736,1124,23398,13116,6378,1361,67,7806,978,21900,10669,3650,1061,56,4767,671,16107,6766,1912,1306,45,3263,406,10435,6440,934,885,48,1867,468,8775,2704,222,249,59,530,241,3475,95263,42124,8242,805,51171,7611,154045,18203,6479,1920,161,8560,832,27595,12221,9421,735,72,10228,872,23321,10501,11070,610,76,11756,905,23162,12817,8571,976,40,9587,675,23079,12807,7781,1625,45,9451,656,22914,11176,4931,1477,46,6454,504,18134,7270,2403,1312,34,3749,325,11344,5572,1202,1194,23,2419,327,8318,3066,405,378,25
127,34125,28327,8235,1585,38147,5961,78233,19601,25892,1502,352,27746,1588,48935,20136,24108,5597,412,30117,1653,51906,19001,22477,9226,412,32115,1548,52664,15344,16320,8413,316,25049,1293,41686,10319,8428,5898,200,14526,900,25745,6864,4278,5223,132,9633,835,17332,3509,1735,2699,66,4500,544,8553,925,259,910,24,1193,123,2241,129824,131824,47703,3499,183026,14445,327295,33624,29167,8020,1511,38698,5526,77848,20207,25836,1347,334,27517,2377,50101,16683,23973,4134,292,28399,2386,47468,17407,23465,7714,327,31506,2521,51434,15270,18670,9582,271,28523,2046,45839,11507,11405,6651,184,18240,1444,31191,6876,5410,5536,112,11058,960,18894,4072,2224,3770,81,6075,680,10827,1105,391,1122,22,1535,172,2812,126751,140541,47876,3134,191551,18112,336414,34039,31053,8133,1030,40216,4371,78626,21535,27738,1552,262,29552,2048,53135,16147,27494,3883,280,31657,2245,50049,16193,25783,7062,315,33160,1996,51349,16016,22464,9956,263,32683,1965,50664,12053,14921,8928,212,24061,1538,37652,7457,7005,5965,151,13121,1005,21583,4331,2928,4485,90,7503,676,12510,1286,664,1519,50
128,35948,2725,444,211,3380,1907,41235,24307,2543,62,35,2640,777,27724,25399,3153,113,57,3323,723,29445,26355,3636,257,47,3940,738,31033,24878,2998,328,39,3365,660,28903,16140,1731,332,30,2093,466,18699,11285,1084,384,17,1485,475,13245,7608,474,197,3,674,462,8744,2239,113,81,4,198,160,2597,174159,18457,2198,443,21098,6368,201625,34940,2607,451,235,3293,1273,39506,24074,2285,56,20,2361,1007,27442,22635,2744,87,29,2860,1070,26565,24651,3789,212,30,4031,987,29669,24732,3227,325,21,3573,878,29183,19480,2146,337,25,2508,683,22671,10749,1281,413,13,1707,511,12967,8868,630,271,11,912,619,10399,2824,156,96,0,252,287,3363,172953,18865,2248,384,21497,7315,201765,35681,2915,584,91,3590,967,40238,23461,2322,71,21,2414,625,26500,21179,3283,104,24,3411,950,25540,24902,4065,199,30,4294,765,29961,24645,3820,319,35,4174,704,29523,21242,2714,389,17,3120,630,24992,13270,1565,398,12,1975,447,15692,8868,869,355,10,1234,452,10554,3898,257,123,5
197,76,12,0,0,12,38,126,341,25,4,3,32,27,400,299,28,4,0,32,21,352,171,15,3,0,18,22,211,77,6,0,3,9,27,113,84,7,0,0,7,21,112,39,0,3,0,3,24,66,18,0,0,0,0,20,38,5,0,0,0,0,35,40,1110,93,14,6,113,235,1458,0,5,0,0,5,0,5,57,10,0,0,10,3,70,44,7,0,0,7,12,63,58,10,0,0,10,9,77,64,5,0,0,5,17,86,56,4,0,0,4,11,71,7,0,0,0,0,0,7,0,0,3,0,3,0,3,0,0,0,0,0,0,0,286,41,3,0,44,52,382,110,6,0,0,6,23,139,64,15,0,0,15,19,98,64,18,9,0,27,17,108,139,12,0,0,12,40,191,223,20,0,3,23,56,302,352,36,8,0,44,74,470,390,28,7,0,35,73,498,202,10,3,0,13,40,255,35,0,0,0
