region_id,C11_75_79_Sep_M,C11_75_79_Sep_F,C11_75_79_Div_M,C11_75_79_Div_F,C11_75_79_Wid_M,C11_75_79_Wid_F,C11_75_79_Nvr_marrd_M,C11_75_79_Nvr_marrd_F,C11_75_79_T_M,C11_75_79_T_F,C11_75_79_T_P,C11_80_84_Married_M,C11_80_84_Married_F,C11_80_84_Sep_M,C11_80_84_Sep_F,C11_80_84_Div_M,C11_80_84_Div_F,C11_80_84_Wid_M,C11_80_84_Wid_F,C11_80_84_Nvr_marrd_M,C11_80_84_Nvr_marrd_F,C11_80_84_T_M,C11_80_84_T_F,C11_80_84_T_P,C11_85o_Married_M,C11_85o_Married_F,C11_85o_Seprtd_M,C11_85o_Seprtd_F,C11_85o_Divorce_M,C11_85o_Divorce_F,C11_85o_Wid_M,C11_85o_Wid_F,C11_85o_Nvr_mard_M,C11_85o_Nvr_mard_F,C11_85o_T_M,C11_85o_T_F,C11_85o_T_P,C11_OS_visitrs_Marr_M,C11_OS_visitrs_Marr_F,C11_OS_visitr_Separ_M,C11_OS_visitr_Separ_F,C11_OS_visit_Divorc_M,C11_OS_visit_Divorc_F,C11_OS_visito_Widow_M,C11_OS_visito_Widow_F,C11_OS_vis_Nvr_marr_M,C11_OS_vis_Nvr_marr_F,C11_OS_vis_T_M,C11_OS_vis_T_F,C11_OS_vis_T_P,C11_T_Married_M,C11_T_Married_F,C11_Tot_Sep_M,C11_Tot_Sep_F,C11_Tot_Div_M,C11_Tot_Div_F,C11_Tot_Wid_M,C11_Tot_Wid_F,C11_Tot_nver_marrie_M,C11_Tot_nver_marrie_F,C11_Tot_T_M,C11_Tot_T_F,C11_Tot_T_P
111,113,84,405,539,595,2350,247,191,4785,5873,10658,2496,1863,67,39,254,338,815,3083,150,148,3782,5471,9253,1664,893,42,30,108,181,1119,4405,87,170,3020,5679,8699,223,220,5,10,23,35,3,33,430,407,684,705,1389,64366,65127,3909,4732,11100,14984,4056,15071,51464,44000,134895,143914,278809
112,107,96,380,431,447,1712,229,146,4048,4710,8758,2188,1430,67,32,229,302,567,2154,144,104,3195,4022,7217,1310,711,24,18,112,191,876,3068,96,135,2418,4123,6541,267,309,12,14,34,50,21,38,517,630,851,1041,1892,43033,43881,3029,3639,9293,12306,3017,10626,32047,28206,90419,98658,189077
113,51,37,131,136,261,962,128,67,2023,2297,4320,958,583,25,15,62,84,342,1218,115,59,1502,1959,3461,551,273,11,7,28,60,381,1652,47,80,1018,2072,3090,87,60,6,0,6,11,3,20,207,134,309,225,534,29471,28898,1851,1964,4146,4563,1672,6126,21621,17951,58761,59502,118263
114,65,57,228,265,312,1048,118,83,2743,2971,5714,1369,918,49,22,124,130,365,1207,77,84,1984,2361,4345,781,410,10,12,63,97,505,1715,36,97,1395,2331,3726,72,91,3,5,16,16,3,18,119,116,213,246,459,28177,28486,1755,2059,4771,6272,2009,6399,16233,13779,52945,56995,109940
115,34,26,109,151,159,769,64,53,1807,2006,3813,961,574,21,16,61,100,234,983,42,69,1319,1742,3061,565,297,10,12,37,84,406,1675,27,81,1045,2149,3194,303,373,17,13,17,36,18,78,163,253,518,753,1271,48749,49959,1418,1856,3604,5732,1383,5670,24729,21663,79883,84880,164763
116,80,59,142,249,334,1413,89,57,2140,2735,4875,893,537,41,29,75,157,367,1239,61,55,1437,2017,3454,435,220,18,18,32,62,322,1584,44,61,851,1945,2796,469,671,8,18,17,44,25,223,188,221,707,1177,1884,59962,60210,3312,4571,6406,9606,2087,8777,41637,35708,113404,118872,232276
117,83,60,275,335,232,926,463,194,2384,2471,4855,885,460,62,31,137,216,281,1032,251,173,1616,1912,3528,458,189,20,22,65,106,299,1400,144,174,986,1891,2877,3231,2685,85,70,283,346,70,208,4149,4088,7818,7397,15215,43787,40960,3245,3234,9368,10972,1709,6432,79470,65127,137579,126725,264304
118,69,62,258,339,196,1219,301,267,2597,3154,5751,1396,896,45,48,146,252,340,1619,223,283,2150,3098,5248,1035,470,34,18,95,206,596,2737,173,307,1933,3738,5671,478,570,21,21,51,110,15,78,1557,1707,2122,2486,4608,42225,42527,2133,2589,6509,9650,1816,8393,50778,48347,103461,111506,214967
119,176,116,430,562,685,3014,346,278,6593,7669,14262,3605,2198,108,56,233,332,904,3872,277,267,5127,6725,11852,2264,1162,39,32,126,279,1378,5655,175,281,3982,7409,11391,951,1265,17,22,49,123,32,272,500,571,1549,2253,3802,111563,112131,5488,7257,12523,18749,4754,20357,71967,59150,206295,217644,423939
120,74,65,203,292,312,1404,286,244,2962,3488,6450,1565,850,53,32,126,226,369,1691,211,247,2324,3046,5370,930,457,20,21,78,152,551,2578,115,284,1694,3492,5186,547,721,13,12,34,68,13,119,521,622,1128,1542,2670,52017,52726,2245,2917,6712,9950,1977,9020,43326,41191,106277,115804,222081
121,78,73,251,515,337,1634,218,355,4113,5026,9139,2392,1680,57,35,176,329,545,2352,178,325,3348,4721,8069,1835,994,33,30,87,316,961,4408,132,461,3048,6209,9257,1019,1167,31,26,78,120,28,185,890,1033,2046,2531,4577,81507,83745,2598,3391,7868,13451,2836,12497,50332,49629,145141,162713,307854
122,72,61,192,387,251,1156,103,120,2682,3345,6027,1591,1116,51,27,142,309,376,1639,94,141,2254,3232,5486,1145,600,28,14,96,192,798,3082,77,178,2144,4066,6210,339,389,20,23,44,76,13,43,469,527,885,1058,1943,49264,50087,2031,2384,5979,9356,2144,8513,31484,27632,90902,97972,188874
123,59,42,136,185,224,938,52,60,1699,2015,3714,700,465,34,21,75,107,244,1048,38,48,1091,1689,2780,432,239,10,8,48,54,284,1352,38,36,812,1689,2501,139,170,7,3,14,17,10,58,94,123,264,371,635,45358,45861,2707,3755,5701,8665,1718,6524,32376,29087,87860,93892,181752
124,72,72,237,392,306,1305,148,108,2488,3055,5543,1059,663,56,26,125,203,379,1468,89,90,1708,2450,4158,630,350,15,12,63,153,490,2148,46,113,1244,2776,4020,158,193,10,13,12,33,7,54,237,255,424,548,972,54385,54910,3585,4525,8207,12400,2366,8845,41098,36349,109641,117029,226670
125,91,70,314,352,469,1918,230,161,3969,4460,8429,1924,1180,62,44,154,223,592,2393,156,170,2888,4010,6898,1090,581,28,25,80,178,781,3409,86,153,2065,4346,6411,1074,1375,16,19,43,83,33,302,460,398,1626,2177,3803,85592,84445,4148,5198,9283,12950,3116,13432,57782,44695,159921,160720,320641
126,42,43,107,205,197,825,102,138,1971,2389,4360,1185,771,19,19,63,145,266,1259,84,145,1617,2339,3956,756,381,10,11,44,94,491,2061,53,223,1354,2770,4124,493,600,13,8,15,57,11,95,520,667,1052,1427,2479,35669,36149,1134,1485,3048,5088,1393,6197,24207,22505,65451,71424,136875
127,102,83,243,290,385,1878,132,79,3319,3965,7284,1553,764,57,50,115,157,460,1920,69,76,2254,2967,5221,756,348,25,18,39,69,494,1941,40,63,1354,2439,3793,295,384,7,13,23,43,15,140,177,199,517,779,1296,72242,72654,4390,5965,8450,12157,2533,12008,50123,41513,137738,144297,282035
128,53,40,168,264,261,1134,90,70,2428,3046,5474,1512,1049,38,25,88,194,370,1662,74,70,2082,3000,5082,891,457,18,12,59,138,541,2352,39,96,1548,3055,4603,144,169,0,15,21,32,7,38,144,159,316,413,729,44729,45453,1815,2398,4845,7648,1915,7695,27493,24101,80797,87295,168092
197,0,0,0,4,11,29,0,0,64,78,142,46,24,0,0,3,4,3,29,4,0,56,57,113,11,3,0,0,3,3,3,15,0,0,17,21,38,21,24,3,0,0,3,5,7,44,56,73,90,163,649,646,28,25,94,108,40,138,188,206,999,1123,2122
