region_id,C06_80_84_T_M,C06_80_84_T_F,C06_80_84_T_P,C06_85o_Married_M,C06_85o_Married_F,C06_85o_Seprtd_M,C06_85o_Seprtd_F,C06_85o_Divorce_M,C06_85o_Divorce_F,C06_85o_Wid_M,C06_85o_Wid_F,C06_85o_Nvr_mard_M,C06_85o_Nvr_mard_F,C06_85o_T_M,C06_85o_T_F,C06_85o_T_P,C06_OS_visitrs_Marr_M,C06_OS_visitrs_Marr_F,C06_OS_visitr_Separ_M,C06_OS_visitr_Separ_F,C06_OS_visit_Divorc_M,C06_OS_visit_Divorc_F,C06_OS_visito_Widow_M,C06_OS_visito_Widow_F,C06_OS_vis_Nvr_marr_M,C06_OS_vis_Nvr_marr_F,C06_OS_vis_T_M,C06_OS_vis_T_F,C06_OS_vis_T_P,C06_T_Married_M,C06_T_Married_F,C06_Tot_Sep_M,C06_Tot_Sep_F,C06_Tot_Div_M,C06_Tot_Div_F,C06_Tot_Wid_M,C06_Tot_Wid_F,C06_Tot_nver_marrie_M,C06_Tot_nver_marrie_F,C06_Tot_T_M,C06_Tot_T_F,C06_Tot_T_P,C11_15_19_Married_M,C11_15_19_Married_F,C11_15_19_Sep_M,C11_15_19_Sep_F,C11_15_19_Div_M,C11_15_19_Div_F,C11_15_19_Wid_M,C11_15_19_Wid_F,C11_15_19_Nvr_marrd_M,C11_15_19_Nvr_marrd_F,C11_15_19_T_M,C11_15_19_T_F,C11_15_19_T_P,C11_20_24_Married_M,C11_20_24_Married_F,C11_20_24_Sep_M,C11_20_24_Sep_F,C11_20_24_Div_M,C11_20_24_Div_F,C11_20_24_Wid_M,C11_20_24_Wid_F,C11_20_24_Nvr_marrd_M,C11_20_24_Nvr_marrd_F,C11_20_24_T_M,C11_20_24_T_F,C11_20_24_T_P,C11_25_29_Married_M,C11_25_29_Married_F,C11_25_29_Sep_M,C11_25_29_Sep_F,C11_25_29_Div_M,C11_25_29_Div_F,C11_25_29_Wid_M,C11_25_29_Wid_F,C11_25_29_Nvr_marrd_M,C11_25_29_Nvr_marrd_F,C11_25_29_T_M,C11_25_29_T_F,C11_25_29_T_P,C11_30_34_Married_M,C11_30_34_Married_F,C11_30_34_Sep_M,C11_30_34_Sep_F,C11_30_34_Div_M,C11_30_34_Div_F,C11_30_34_Wid_M,C11_30_34_Wid_F,C11_30_34_Nvr_marrd_M,C11_30_34_Nvr_marrd_F,C11_30_34_T_M,C11_30_34_T_F,C11_30_34_T_P,C11_35_39_Married_M,C11_35_39_Married_F,C11_35_39_Sep_M,C11_35_39_Sep_F,C11_35_39_Div_M,C11_35_39_Div_F,C11_35_39_Wid_M,C11_35_39_Wid_F,C11_35_39_Nvr_marrd_M,C11_35_39_Nvr_marrd_F,C11_35_39_T_M,C11_35_39_T_F,C11_35_39_T_P,C11_40_44_Married_M,C11_40_44_Married_F,C11_40_44_Sep_M,C11_40_44_Sep_F,C11_40_44_Div_M,C11_40_44_Div_F,C11_40_44_Wid_M,C11_40_44_Wid_F,C11_40_44_Nvr_marrd_M,C11_40_44_Nvr_marrd_F,C11_40_44_T_M,C11_40_44_T_F,C11_40_44_T_P,C11_45_49_Married_M,C11_45_49_Married_F,C11_45_49_Sep_M,C11_45_49_Sep_F,C11_45_49_Div_M,C11_45_49_Div_F,C11_45_49_Wid_M,C11_45_49_Wid_F,C11_45_49_Nvr_marrd_M,C11_45_49_Nvr_marrd_F,C11_45_49_T_M,C11_45_49_T_F,C11_45_49_T_P,C11_50_54_Married_M,C11_50_54_Married_F,C11_50_54_Sep_M,C11_50_54_Sep_F,C11_50_54_Div_M,C11_50_54_Div_F,C11_50_54_Wid_M,C11_50_54_Wid_F,C11_50_54_Nvr_marrd_M,C11_50_54_Nvr_marrd_F,C11_50_54_T_M,C11_50_54_T_F,C11_50_54_T_P,C11_55_59_Married_M,C11_55_59_Married_F,C11_55_59_Sep_M,C11_55_59_Sep_F,C11_55_59_Div_M,C11_55_59_Div_F,C11_55_59_Wid_M,C11_55_59_Wid_F,C11_55_59_Nvr_marrd_M,C11_55_59_Nvr_marrd_F,C11_55_59_T_M,C11_55_59_T_F,C11_55_59_T_P,C11_60_64_Married_M,C11_60_64_Married_F,C11_60_64_Sep_M,C11_60_64_Sep_F,C11_60_64_Div_M,C11_60_64_Div_F,C11_60_64_Wid_M,C11_60_64_Wid_F,C11_60_64_Nvr_marrd_M,C11_60_64_Nvr_marrd_F,C11_60_64_T_M,C11_60_64_T_F,C11_60_64_T_P,C11_65_69_Married_M,C11_65_69_Married_F,C11_65_69_Sep_M,C11_65_69_Sep_F,C11_65_69_Div_M,C11_65_69_Div_F,C11_65_69_Wid_M,C11_65_69_Wid_F,C11_65_69_Nvr_marrd_M,C11_65_69_Nvr_marrd_F,C11_65_69_T_M,C11_65_69_T_F,C11_65_69_T_P,C11_70_74_Married_M,C11_70_74_Married_F,C11_70_74_Sep_M,C11_70_74_Sep_F,C11_70_74_Div_M,C11_70_74_Div_F,C11_70_74_Wid_M,C11_70_74_Wid_F,C11_70_74_Nvr_marrd_M,C11_70_74_Nvr_marrd_F,C11_70_74_T_M,C11_70_74_T_F,C11_70_74_T_P,C11_75_79_Married_M,C11_75_79_Married_F
101,1861,2577,4438,584,266,17,9,50,69,438,1681,62,116,1151,2141,3292,181,165,3,8,29,25,9,35,248,243,470,476,946,44344,43083,2799,2700,6888,7585,2278,8277,28349,22313,84658,83958,168616,18,17,10,6,10,0,6,5,7754,6887,7798,6915,14713,172,406,6,47,15,7,6,6,5363,4637,5562,5103,10665,1213,1751,61,135,45,91,3,9,4038,3238,5360,5224,10584,2426,3090,143,196,148,231,11,22,2560,2136,5288,5675,10963,3850,4186,230,314,381,560,18,38,2282,1743,6761,6841,13602,4415,4863,344,440,691,927,21,70,2055,1539,7526,7839,15365,4867,4869,373,460,939,1176,49,135,1826,1213,8054,7853,15907,5093,5150,435,441,1233,1325,86,210,1466,994,8313,8120,16433,5077,5106,392,342,1231,1281,125,376,950,594,7775,7699,15474,5422,5000,359,277,1245,1199,219,544,609,364,7854,7384,15238,4378,3866,234,162,795,759,265,853,392,214,6064,5854,11918,3372,2611,167,102,486,479,336,1086,266,121,4627,4399,9026,2273,1632
102,3738,5335,9073,1274,700,32,15,90,177,987,3504,98,167,2481,4563,7044,144,198,4,8,22,36,16,44,123,184,309,470,779,57274,58077,3862,5011,9536,13734,3920,14744,35841,31093,110433,122659,233092,12,15,8,3,6,3,3,11,10816,10003,10845,10035,20880,296,611,15,43,13,15,3,5,8240,7662,8567,8336,16903,1859,2807,127,205,69,143,6,9,5594,4939,7655,8103,15758,3686,4585,235,377,216,426,12,28,3580,3083,7729,8499,16228,5257,5841,401,610,522,974,16,58,3024,2605,9220,10088,19308,5758,6410,532,777,954,1521,31,122,2443,2065,9718,10895,20613,6031,6337,567,779,1383,2013,68,186,2044,1603,10093,10918,21011,6206,6495,620,760,1556,2325,108,357,1605,1167,10095,11104,21199,5918,5918,500,580,1589,2131,138,478,1034,753,9179,9860,19039,5891,5779,443,458,1438,2092,236,783,707,514,8715,9626,18341,5102,4785,350,308,1155,1556,341,1299,495,343,7443,8291,15734,4343,3775,199,181,796,1035,450,1708,330,222,6118,6921,13039,3407,2658
103,1633,2480,4113,488,291,10,10,31,42,403,1843,79,132,1011,2318,3329,63,50,6,3,6,13,8,15,94,112,177,193,370,37868,37325,2358,2529,5591,6165,2136,8428,25347,20395,73300,74842,148142,17,14,7,4,3,6,4,9,6849,6591,6880,6624,13504,256,431,16,54,15,19,4,6,5789,5086,6080,5596,11676,1380,1897,62,138,51,74,4,6,3894,3071,5391,5186,10577,2485,2901,145,211,154,209,7,24,2412,1879,5203,5224,10427,3400,3686,235,325,334,467,11,41,1943,1530,5923,6049,11972,3759,3954,303,377,578,790,22,91,1701,1257,6363,6469,12832,3977,4187,385,413,786,903,53,131,1509,976,6710,6610,13320,4278,4266,334,354,969,1040,80,209,1177,691,6838,6560,13398,4214,4122,297,274,961,961,120,324,821,442,6413,6123,12536,4311,3979,267,257,975,964,188,519,589,275,6330,5994,12324,3475,2990,228,180,690,664,252,810,410,211,5055,4855,9910,2674,2193,139,96,459,439,294,1057,311,161,3877,3946,7823,1974,1523
104,1446,1980,3426,512,249,18,9,34,49,356,1361,34,58,954,1726,2680,103,120,4,7,13,20,0,19,123,129,243,295,538,25938,25917,1830,2165,4717,5792,1681,5910,15407,12922,49573,52706,102279,5,16,7,5,0,5,3,5,4419,4175,4434,4206,8640,143,277,12,35,8,8,0,7,2818,2669,2981,2996,5977,644,994,44,73,32,50,9,8,1992,1776,2721,2901,5622,1175,1519,80,132,85,159,4,14,1409,1320,2753,3144,5897,1869,2095,161,225,208,364,8,26,1288,1093,3534,3803,7337,2106,2424,194,311,366,632,15,56,1117,995,3798,4418,8216,2429,2668,216,336,605,881,29,104,997,815,4276,4804,9080,2726,3078,305,336,826,1079,43,144,911,653,4811,5290,10101,3078,3084,258,252,925,998,78,225,652,386,4991,4945,9936,3297,3232,277,209,869,876,137,400,388,221,4968,4938,9906,2949,2716,143,122,565,601,164,538,247,128,4068,4105,8173,2323,1934,109,85,408,394,198,750,150,80,3188,3243,6431,1746,1293
105,912,1363,2275,238,151,13,8,27,27,234,1033,43,49,555,1268,1823,39,34,3,0,8,13,5,15,77,85,132,147,279,21875,21596,1691,1656,3765,3604,1430,5170,15906,13268,44667,45294,89961,10,11,3,3,8,8,3,3,3804,3447,3828,3472,7300,144,272,14,33,10,5,3,0,3039,2914,3210,3224,6434,737,1009,34,71,30,55,4,3,2368,2182,3173,3320,6493,1257,1523,71,127,70,131,5,10,1485,1369,2888,3160,6048,1728,1852,129,176,199,258,10,25,1276,1128,3342,3439,6781,1984,2063,162,209,306,410,19,49,1178,993,3649,3724,7373,2153,2283,205,208,440,556,32,72,1127,785,3957,3904,7861,2570,2501,227,251,572,667,50,124,867,600,4286,4143,8429,2444,2406,234,192,599,589,76,221,605,327,3958,3735,7693,2464,2317,217,150,632,537,122,314,433,211,3868,3529,7397,2101,1821,145,102,457,404,185,510,280,135,3168,2972,6140,1618,1346,104,67,308,213,217,699,211,90,2458,2415,4873,1128,843
106,1874,2695,4569,543,289,22,9,41,58,404,1837,53,103,1063,2296,3359,126,121,5,6,16,27,6,14,125,127,278,295,573,46005,46074,2720,3013,6738,8109,2278,8743,28773,22939,86514,88878,175392,21,7,10,4,4,0,7,4,8471,8021,8513,8036,16549,350,676,35,55,5,18,5,6,7000,6033,7395,6788,14183,1945,2681,104,201,82,126,3,19,5006,3996,7140,7023,14163,3575,4067,217,270,242,309,8,22,3220,2453,7262,7121,14383,4480,5013,350,443,487,712,14,44,2517,1928,7848,8140,15988,4940,5253,443,537,784,1119,35,82,1998,1466,8200,8457,16657,5159,5260,456,519,1049,1332,52,156,1591,1052,8307,8319,16626,5344,5428,446,438,1210,1505,97,269,1146,694,8243,8334,16577,5209,5161,333,309,1173,1365,134,403,734,415,7583,7653,15236,5272,4978,293,242,1045,1209,219,633,513,277,7342,7339,14681,4349,3808,202,152,815,745,267,881,303,172,5936,5758,11694,3188,2637,121,108,471,476,324,1091,228,123,4332,4435,8767,2265,1708
107,2485,3556,6041,718,366,20,10,45,78,543,2241,75,101,1401,2796,4197,187,168,3,3,24,20,12,36,345,439,571,666,1237,52956,53474,2681,3510,7160,9685,2858,11034,36258,29494,101913,107197,209110,17,27,0,8,10,9,7,3,9800,9187,9834,9234,19068,244,671,24,43,13,17,5,10,9543,8575,9829,9316,19145,2011,3005,69,152,63,117,3,9,6312,4976,8458,8259,16717,4016,4705,192,302,237,378,10,20,3484,2705,7939,8110,16049,5389,5869,311,479,467,775,12,37,2705,2213,8884,9373,18257,5405,5896,358,559,810,1163,23,88,2237,1639,8833,9345,18178,5864,6148,433,570,1139,1523,63,170,1956,1306,9455,9717,19172,5874,6042,430,532,1290,1733,97,273,1422,974,9113,9554,18667,5444,5598,376,359,1197,1519,122,421,835,554,7974,8451,16425,5437,4998,310,269,991,1291,193,668,548,286,7479,7512,14991,4345,4044,206,168,721,949,283,971,356,192,5911,6324,12235,3624,3217,135,101,460,602,386,1443,250,131,4855,5494,10349,2897,2229
108,2913,3664,6577,909,497,23,23,68,85,630,2433,66,101,1696,3139,4835,112,139,7,3,16,22,12,26,87,156,234,346,580,41599,41604,2791,3190,7278,8408,2990,10444,21389,17700,76047,81346,157393,12,25,6,6,13,9,0,7,6172,5805,6203,5852,12055,150,339,12,37,16,6,7,3,3766,3432,3951,3817,7768,843,1251,73,143,35,84,4,12,2586,2379,3541,3869,7410,1685,2077,126,242,109,168,5,10,1933,1728,3858,4225,8083,2539,3016,231,366,280,545,12,41,1810,1499,4872,5467,10339,2969,3444,301,427,552,881,33,88,1673,1376,5528,6216,11744,3464,3884,378,504,874,1289,49,121,1596,1187,6361,6985,13346,4059,4521,458,508,1218,1540,82,265,1231,887,7048,7721,14769,4342,4626,430,416,1357,1471,113,381,926,577,7168,7471,14639,5306,5261,360,310,1343,1386,194,594,516,386,7719,7937,15656,5064,4769,273,202,1072,1061,320,1043,414,233,7143,7308,14451,4208,3606,206,132,758,626,379,1371,242,159,5793,5894,11687,3151,2447
109,1171,1541,2712,326,196,9,9,16,28,235,1107,26,59,612,1399,2011,68,61,0,3,9,10,3,15,63,66,143,155,298,22968,22611,1447,1518,3414,3664,1343,4865,14224,11563,43396,44221,87617,5,6,3,0,0,0,3,4,3880,3626,3891,3636,7527,102,246,15,17,3,10,4,5,2843,2740,2967,3018,5985,714,1062,39,70,26,51,4,4,2050,1743,2833,2930,5763,1344,1599,71,110,90,108,3,8,1305,1053,2813,2878,5691,1887,1984,102,187,167,277,8,18,1042,824,3206,3290,6496,2019,2230,170,219,332,430,18,31,909,721,3448,3631,7079,2201,2358,197,240,405,607,15,64,772,526,3590,3795,7385,2582,2649,193,239,594,665,30,119,638,364,4037,4036,8073,2442,2517,191,183,620,626,76,185,457,222,3786,3733,7519,2666,2476,169,150,545,524,124,276,302,152,3806,3578,7384,2124,1905,130,84,413,351,137,455,185,77,2989,2872,5861,1730,1493,102,61,283,227,169,646,161,75,2445,2502,4947,1241,957
110,1472,2183,3655,506,233,18,3,22,44,348,1728,66,94,960,2102,3062,86,78,5,3,10,16,0,12,118,148,219,257,476,34473,34326,2211,2397,5063,5539,1968,7800,22881,19361,66596,69423,136019,14,18,0,5,7,6,4,3,6109,6056,6134,6088,12222,230,486,20,38,8,5,6,6,4954,4618,5218,5153,10371,1158,1559,71,143,55,92,5,18,3291,2855,4580,4667,9247,2066,2439,143,203,123,190,5,16,2128,1920,4465,4768,9233,2838,3171,196,298,258,409,15,32,1704,1439,5011,5349,10360,3253,3420,252,332,454,630,25,70,1517,1246,5501,5698,11199,3485,3690,303,356,687,862,31,109,1316,931,5822,5948,11770,3804,4080,337,392,841,1032,70,184,1104,684,6156,6372,12528,3827,3690,298,277,902,884,107,288,747,452,5881,5591,11472,3938,3700,238,221,815,774,156,531,539,263,5686,5489,11175,3312,2956,175,136,575,555,252,743,339,170,4653,4560,9213,2558,2199,111,80,372,351,318,1039,261,141,3620,3810,7430,1836,1251
