region_id,Ag_forest_fish_C01_M,Ag_forest_fish_C01_F,Ag_forest_fish_C01_P,Ag_forest_fish_C06_M,Ag_forest_fish_C06_F,Ag_forest_fish_C06_P,Ag_forest_fish_C11_M,Ag_forest_fish_C11_F,Ag_forest_fish_C11_P,Mining_C01_M,Mining_C01_F,Mining_C01_P,Mining_C06_M,Mining_C06_F,Mining_C06_P,Mining_C11_M,Mining_C11_F,Mining_C11_P,Manuf_C01_M,Manuf_C01_F,Manuf_C01_P,Manuf_C06_M,Manuf_C06_F,Manuf_C06_P,Manuf_C11_M,Manuf_C11_F,Manuf_C11_P,Ele_gas_wat_was_ser_01_Cen_M,Ele_gas_wat_was_ser_01_Cen_F,Ele_gas_wat_was_ser_01_Cen_P,Ele_gas_wat_was_ser_06_Cen_M,Ele_gas_wat_was_ser_06_Cen_F,Ele_gas_wat_was_ser_06_Cen_P,Ele_gas_wat_was_ser_11_Cen_M,Ele_gas_wat_was_ser_11_Cen_F,Ele_gas_wat_was_ser_11_Cen_P,Constr_C01_M,Constr_C01_F,Constr_C01_P,Constr_C06_M,Constr_C06_F,Constr_C06_P,Constr_C11_M,Constr_C11_F,Constr_C11_P,Whlesale_tde_C01_M,Whlesale_tde_C01_F,Whlesale_tde_C01_P,Whlesale_tde_C06_M,Whlesale_tde_C06_F,Whlesale_tde_C06_P,Whlesale_tde_C11_M,Whlesale_tde_C11_F,Whlesale_tde_C11_P,Retail_tde_C01_M,Retail_tde_C01_F,Retail_tde_C01_P,Retail_tde_C06_M,Retail_tde_C06_F,Retail_tde_C06_P,Retail_tde_C11_M,Retail_tde_C11_F,Retail_tde_C11_P,Accom_food_S_C01_M,Accom_food_S_C01_F,Accom_food_S_C01_P,Accom_food_S_C06_M,Accom_food_S_C06_F,Accom_food_S_C06_P,Accom_food_S_C11_M,Accom_food_S_C11_F,Accom_food_S_C11_P,Tpt_post_ware_C01_M,Tpt_post_ware_C01_F,Tpt_post_ware_C01_P,Tpt_post_ware_C06_M,Tpt_post_ware_C06_F,Tpt_post_ware_C06_P,Tpt_post_ware_C11_M,Tpt_post_ware_C11_F,Tpt_post_ware_C11_P,Inf_Medi_Tele_C01_M,Inf_Medi_Tele_C01_F,Inf_Medi_Tele_C01_P,Inf_Medi_Tele_C06_M,Inf_Medi_Tele_C06_F,Inf_Medi_Tele_C06_P,Inf_Medi_Tele_C11_M,Inf_Medi_Tele_C11_F,Inf_Medi_Tele_C11_P,Finan_Insu_S_C01_M,Finan_Insu_S_C01_F,Finan_Insu_S_C01_P,Finan_Insu_S_C06_M,Finan_Insu_S_C06_F,Finan_Insu_S_C06_P,Finan_Insu_S_C11_M,Finan_Insu_S_C11_F,Finan_Insu_S_C11_P,Rent_hir_re_est_S_01_Cen_M,Rent_hir_re_est_S_01_Cen_F,Rent_hir_re_est_S_01_Cen_P,Rent_hir_re_est_S_06_Cen_M,Rent_hir_re_est_S_06_Cen_F,Rent_hir_re_est_S_06_Cen_P,Rent_hir_re_est_S_11_Cen_M,Rent_hir_re_est_S_11_Cen_F,Rent_hir_re_est_S_11_Cen_P,Prof_scie_tech_S_01_Cens_M,Prof_scie_tech_S_01_Cens_F,Prof_scie_tech_S_01_Cens_P,Prof_scie_tech_S_06_Cens_M,Prof_scie_tech_S_06_Cens_F,Prof_scie_tech_S_06_Cens_P,Prof_scie_tech_S_11_Cens_M,Prof_scie_tech_S_11_Cens_F,Prof_scie_tech_S_11_Cens_P,Admin_supp_S_C01_M,Admin_supp_S_C01_F,Admin_supp_S_C01_P,Admin_supp_S_C06_M,Admin_supp_S_C06_F,Admin_supp_S_C06_P,Admin_supp_S_C11_M,Admin_supp_S_C11_F,Admin_supp_S_C11_P,Pub_admin_safet_C01_M,Pub_admin_safet_C01_F,Pub_admin_safet_C01_P,Pub_admin_safet_C06_M,Pub_admin_safet_C06_F,Pub_admin_safet_C06_P,Pub_admin_safet_C11_M,Pub_admin_safet_C11_F,Pub_admin_safet_C11_P,Educ_trn_C01_M,Educ_trn_C01_F,Educ_trn_C01_P,Educ_trn_C06_M,Educ_trn_C06_F,Educ_trn_C06_P,Educ_trn_C11_M,Educ_trn_C11_F,Educ_trn_C11_P,Hea_car_soc_assist_01_Cens_M,Hea_car_soc_assist_01_Cens_F,Hea_car_soc_assist_01_Cens_P,Hea_car_soc_assist_06_Cens_M,Hea_car_soc_assist_06_Cens_F,Hea_car_soc_assist_06_Cens_P,Hea_car_soc_assist_11_Cens_M,Hea_car_soc_assist_11_Cens_F,Hea_car_soc_assist_11_Cens_P,Arts_rec_S_C01_M,Arts_rec_S_C01_F,Arts_rec_S_C01_P,Arts_rec_S_C06_M,Arts_rec_S_C06_F,Arts_rec_S_C06_P,Arts_rec_S_C11_M,Arts_rec_S_C11_F,Arts_rec_S_C11_P,Oth_services_C01_M,Oth_services_C01_F,Oth_services_C01_P,Oth_services_C06_M,Oth_services_C06_F,Oth_services_C06_P,Oth_services_C11_M,Oth_services_C11_F,Oth_services_C11_P,Inad_descr_Ns_C01_M,Inad_descr_Ns_C01_F,Inad_descr_Ns_C01_P,Inad_descr_Ns_C06_M,Inad_descr_Ns_C06_F,Inad_descr_Ns_C06_P,Inad_descr_Ns_C11_M,Inad_descr_Ns_C11_F,Inad_descr_Ns_C11_P,Tot_C01_M,Tot_C01_F,Tot_C01_P,Tot_C06_M,Tot_C06_F,Tot_C06_P,Tot_C11_M,Tot_C11_F,Tot_C11_P
111,542,225,767,451,234,685,306,161,467,1826,95,1921,1883,115,1998,2951,267,3218,11654,3042,14696,12099,2676,14775,12365,2900,15265,1500,417,1917,1681,514,2195,2062,683,2745,7880,1146,9026,9580,1561,11141,10704,1489,12193,3966,1667,5633,3369,1455,4824,3298,1371,4669,6624,9428,16052,6858,10139,16997,6664,10528,17192,3600,5377,8977,3691,5674,9365,4401,6326,10727,4555,1027,5582,4785,1090,5875,5210,1266,6476,1158,860,2018,1077,770,1847,917,751,1668,1323,2511,3834,1668,3086,4754,1762,3330,5092,1137,1082,2219,1114,1128,2242,1087,1136,2223,3664,2867,6531,4615,3567,8182,5501,4232,9733,1840,2135,3975,1832,1957,3789,2162,2440,4602,4166,2785,6951,5061,3462,8523,5493,4026,9519,3804,7294,11098,3871,8259,12130,4372,9369,13741,3591,12346,15937,4345,15082,19427,5143,18187,23330,732,593,1325,823,808,1631,964,942,1906,3598,2280,5878,3156,2477,5633,3568,2598,6166,1418,1213,2631,1857,1210,3067,1769,1208,2977,68578,58390,126968,73816,65264,139080,80699,73210,153909
112,3939,1627,5566,3416,1467,4883,2939,1190,4129,95,13,108,164,25,189,346,46,392,4441,1942,6383,4902,1706,6608,4662,1784,6446,446,53,499,595,89,684,690,109,799,4763,573,5336,7147,857,8004,7273,875,8148,2166,983,3149,1964,973,2937,1843,919,2762,4364,5439,9803,5115,6841,11956,4903,6917,11820,2991,3805,6796,3244,4373,7617,3579,4819,8398,2145,551,2696,2423,672,3095,2492,737,3229,684,557,1241,699,597,1296,629,562,1191,582,953,1535,683,1116,1799,670,1069,1739,717,723,1440,792,889,1681,739,871,1610,1523,1526,3049,1895,1962,3857,2078,2255,4333,1144,1123,2267,1195,1157,2352,1553,1376,2929,2152,1215,3367,2629,1679,4308,2760,1880,4640,2393,4271,6664,2509,4988,7497,2755,5847,8602,2029,6764,8793,2640,8750,11390,3089,10838,13927,623,426,1049,717,545,1262,756,654,1410,1823,1174,2997,1917,1396,3313,1894,1445,3339,931,863,1794,1223,869,2092,1176,828,2004,39951,34581,74532,45869,40951,86820,46826,45021,91847
113,8128,3012,11140,6611,2354,8965,5844,1963,7807,68,8,76,88,12,100,157,13,170,5226,1678,6904,5737,1862,7599,5627,1812,7439,781,108,889,811,135,946,917,174,1091,3048,382,3430,3631,451,4082,4094,485,4579,2576,1057,3633,1847,703,2550,1780,635,2415,2954,4286,7240,3074,4740,7814,2910,4601,7511,1310,2591,3901,1409,2674,4083,1475,2846,4321,2382,702,3084,2423,679,3102,2549,647,3196,384,310,694,359,271,630,269,232,501,405,708,1113,412,792,1204,414,801,1215,325,335,660,313,399,712,310,377,687,1027,1097,2124,1011,1192,2203,987,1270,2257,631,773,1404,646,945,1591,649,873,1522,3200,1246,4446,3589,1668,5257,3741,1926,5667,1667,3406,5073,1736,3899,5635,1847,4189,6036,807,4390,5197,1025,5425,6450,1183,6369,7552,259,152,411,270,210,480,263,210,473,1464,1004,2468,1408,987,2395,1458,1038,2496,827,745,1572,896,645,1541,909,654,1563,37469,27990,65459,37296,30043,67339,37383,31115,68498
114,1160,517,1677,955,438,1393,904,398,1302,143,20,163,232,29,261,267,32,299,3547,1036,4583,3577,968,4545,3567,978,4545,346,56,402,394,75,469,484,71,555,3589,556,4145,4058,624,4682,4123,539,4662,1049,491,1540,853,447,1300,880,454,1334,2596,3283,5879,2705,3844,6549,2637,3869,6506,1514,2381,3895,1643,2449,4092,1901,2761,4662,1376,375,1751,1543,415,1958,1610,434,2044,426,342,768,326,273,599,298,267,565,336,542,878,351,586,937,360,581,941,374,462,836,416,564,980,424,559,983,1110,956,2066,1178,1124,2302,1330,1332,2662,684,666,1350,738,659,1397,892,784,1676,2144,878,3022,2398,1204,3602,2733,1397,4130,1201,2421,3622,1280,2805,4085,1292,3063,4355,890,3616,4506,1091,4481,5572,1382,5624,7006,317,255,572,376,315,691,422,399,821,1104,757,1861,1083,908,1991,1032,898,1930,557,503,1060,652,459,1111,631,455,1086,24463,20113,44576,25849,22667,48516,27169,24895,52064
115,1171,784,1955,884,595,1479,794,532,1326,97,14,111,131,38,169,151,34,185,6639,3052,9691,6668,2994,9662,6166,2859,9025,618,171,789,679,198,877,807,236,1043,6328,1500,7828,7433,1711,9144,8044,1775,9819,4456,2529,6985,4560,2712,7272,4543,2685,7228,4759,5691,10450,5281,6422,11703,5254,6425,11679,1990,2448,4438,2173,2635,4808,2196,2720,4916,2444,717,3161,2862,826,3688,2948,818,3766,1886,1202,3088,1548,893,2441,1657,958,2615,2700,2445,5145,3154,2687,5841,3313,2928,6241,1149,1001,2150,1060,1018,2078,1017,933,1950,4896,3707,8603,5359,4218,9577,5793,4494,10287,1249,1343,2592,1385,1398,2783,1448,1476,2924,2164,1404,3568,2713,1938,4651,2876,2181,5057,2097,5400,7497,2356,6496,8852,2615,7140,9755,1717,6250,7967,2157,7811,9968,2467,8712,11179,576,462,1038,642,632,1274,707,716,1423,2528,1734,4262,2347,1928,4275,2389,1881,4270,883,919,1802,1428,1050,2478,1377,1097,2474,50347,42773,93120,54820,48200,103020,56562,50600,107162
116,447,392,839,339,343,682,349,296,645,57,12,69,80,33,113,108,19,127,12845,5349,18194,12378,5108,17486,12020,4977,16997,860,281,1141,921,304,1225,1221,395,1616,7020,955,7975,7477,1139,8616,8042,1283,9325,5367,2896,8263,5060,2917,7977,5435,3030,8465,5165,6635,11800,5691,7237,12928,6443,8057,14500,2509,3170,5679,2704,3297,6001,3247,3839,7086,5770,1644,7414,6885,1898,8783,7919,2121,10040,1829,993,2822,1459,837,2296,1681,927,2608,2201,3908,6109,2483,3981,6464,3249,4600,7849,732,694,1426,770,726,1496,785,766,1551,2670,2585,5255,3163,2603,5766,4185,3154,7339,1834,1938,3772,1979,2019,3998,2208,2249,4457,3381,2335,5716,3994,3061,7055,4787,3583,8370,1486,3615,5101,1800,4570,6370,2200,5415,7615,1825,7485,9310,2350,9210,11560,3205,12041,15246,560,540,1100,593,508,1101,765,630,1395,3279,1720,4999,3021,1689,4710,3221,1814,5035,1640,1259,2899,2466,1487,3953,2437,1575,4012,61477,48406,109883,65613,52967,118580,73507,60771,134278
117,222,151,373,192,128,320,141,92,233,74,27,101,105,49,154,241,105,346,5380,2611,7991,4659,2343,7002,4398,2352,6750,485,186,671,485,194,679,630,237,867,3347,440,3787,3776,758,4534,4575,919,5494,3081,1824,4905,3323,2237,5560,3614,2512,6126,4631,4867,9498,5133,5446,10579,5521,6297,11818,5986,4663,10649,6156,5039,11195,7494,5886,13380,4196,1575,5771,4326,1812,6138,4493,1847,6340,4052,3255,7307,3762,3055,6817,4715,3695,8410,4141,3664,7805,5638,4572,10210,7598,5683,13281,1050,860,1910,1179,989,2168,1499,1163,2662,8189,6223,14412,8885,7023,15908,12492,9432,21924,2540,2675,5215,2628,2672,5300,3204,3202,6406,3362,2374,5736,5494,3595,9089,5459,4108,9567,3217,4543,7760,3858,5466,9324,4971,6960,11931,2816,5899,8715,3454,7156,10610,4170,9232,13402,1802,1306,3108,1857,1366,3223,2369,1915,4284,2208,1680,3888,2209,1863,4072,2296,2269,4565,1323,997,2320,1972,1366,3338,1969,1453,3422,62102,49820,111922,69091,57129,126220,81849,69359,151208
118,181,123,304,163,106,269,134,86,220,48,32,80,111,55,166,177,79,256,4311,2305,6616,3529,1782,5311,3216,1750,4966,470,151,621,417,155,572,497,177,674,4652,637,5289,4800,877,5677,5693,1016,6709,3167,2086,5253,2954,2153,5107,2961,2226,5187,4583,5781,10364,4193,5560,9753,4001,5509,9510,4703,4142,8845,4258,3761,8019,4234,3707,7941,3712,1760,5472,3098,1499,4597,3130,1530,4660,3465,3216,6681,2721,2655,5376,3008,2965,5973,4841,4226,9067,5777,4507,10284,6711,4798,11509,1777,1461,3238,1552,1398,2950,1677,1422,3099,8541,7339,15880,8410,7204,15614,10118,8547,18665,2245,2992,5237,1990,2564,4554,2200,2583,4783,3281,2205,5486,3824,2643,6467,3607,2790,6397,3307,6060,9367,3176,6433,9609,3759,7261,11020,3320,8257,11577,3560,9045,12605,3795,10106,13901,1425,1321,2746,1488,1278,2766,1712,1480,3192,1937,1808,3745,1742,1877,3619,1711,2033,3744,1283,1212,2495,1712,1404,3116,1665,1451,3116,61249,57114,118363,59475,56956,116431,64006,61516,125522
119,281,97,378,178,94,272,164,74,238,49,21,70,84,47,131,104,61,165,17783,8651,26434,14655,7020,21675,13207,6369,19576,1337,320,1657,1269,314,1583,1353,340,1693,11728,1515,13243,13075,1817,14892,13963,1831,15794,7245,4221,11466,7161,4330,11491,7212,4388,11600,9598,10841,20439,10595,12155,22750,11064,12334,23398,7188,6328,13516,7853,6422,14275,9591,7316,16907,11655,3894,15549,12428,4054,16482,13695,4430,18125,3577,2222,5799,3004,1923,4927,3088,1899,4987,4467,7001,11468,5249,7084,12333,5947,7318,13265,1700,1464,3164,1760,1516,3276,1855,1668,3523,6612,6073,12685,6969,6357,13326,8581,7091,15672,3453,3860,7313,3476,3665,7141,4216,4135,8351,5490,3664,9154,6171,4249,10420,6641,4890,11531,3419,7497,10916,3644,8511,12155,4278,9848,14126,3485,11582,15067,4453,14038,18491,5322,17463,22785,1236,897,2133,1377,1063,2440,1688,1238,2926,5752,3122,8874,5130,3226,8356,5296,3657,8953,3570,2690,6260,4295,2702,6997,4243,2774,7017,109625,85960,195585,112826,90587,203413,121508,99124,220632
120,178,91,269,151,53,204,119,56,175,34,22,56,73,48,121,107,70,177,6169,3206,9375,5157,2726,7883,4846,2723,7569,533,184,717,580,226,806,627,262,889,5603,822,6425,5727,1067,6794,6100,1137,7237,3658,2183,5841,3846,2511,6357,3985,2694,6679,4835,5533,10368,5358,6050,11408,5452,6141,11593,4244,3406,7650,4295,3486,7781,5090,3875,8965,3574,1381,4955,3582,1362,4944,3702,1404,5106,3120,2767,5887,2687,2434,5121,3058,2522,5580,3705,4430,8135,4678,4893,9571,5620,5339,10959,1231,1053,2284,1296,1147,2443,1455,1272,2727,7128,6299,13427,7451,6569,14020,8929,7572,16501,2138,2552,4690,2196,2420,4616,2524,2554,5078,2859,2627,5486,3381,3157,6538,3738,3587,7325,2913,6192,9105,3245,7158,10403,3733,8142,11875,3211,8571,11782,3670,9352,13022,4216,11043,15259,1089,1028,2117,1161,1041,2202,1418,1267,2685,2523,1738,4261,2180,1919,4099,2236,2117,4353,1390,1263,2653,1831,1310,3141,1842,1392,3234,60135,55348,115483,62545,58929,121474,68797,65169,133966
121,398,285,683,343,237,580,286,188,474,193,64,257,276,76,352,383,127,510,6930,3550,10480,6139,3292,9431,5767,3200,8967,754,268,1022,778,296,1074,794,318,1112,5545,1112,6657,6177,1527,7704,6477,1629,8106,5629,3373,9002,5956,3997,9953,6001,4061,10062,7123,7958,15081,7266,8260,15526,6665,7858,14523,4633,4353,8986,4701,4225,8926,4940,4442,9382,3302,1435,4737,3353,1371,4724,3401,1334,4735,6183,4864,11047,4734,3595,8329,5035,3818,8853,9990,7222,17212,11207,7850,19057,12227,8321,20548,2379,1947,4326,2219,1962,4181,2324,2021,4345,18593,13061,31654,17463,12428,29891,19669,13787,33456,3299,4145,7444,3040,3571,6611,3196,3344,6540,3502,2574,6076,4028,3147,7175,4216,3528,7744,4064,9272,13336,4266,10059,14325,4932,11062,15994,4250,12237,16487,5101,14154,19255,5715,16059,21774,1269,1199,2468,1320,1289,2609,1535,1434,2969,2938,2473,5411,2583,2620,5203,2557,2754,5311,1486,1679,3165,2459,1937,4396,2173,1942,4115,92460,83071,175531,93409,85893,179302,98293,91227,189520
122,272,174,446,211,101,312,170,103,273,71,24,95,99,35,134,157,34,191,6440,3354,9794,5505,2683,8188,5091,2461,7552,642,165,807,591,162,753,640,163,803,7485,1147,8632,8007,1356,9363,8500,1384,9884,4283,2866,7149,4177,3190,7367,4282,3344,7626,5705,6799,12504,5488,6677,12165,5103,6530,11633,3088,3152,6240,3217,3205,6422,3338,3321,6659,2986,1069,4055,2576,977,3553,2521,927,3448,3003,2231,5234,2499,1799,4298,2644,1858,4502,3869,3186,7055,4317,3309,7626,4829,3483,8312,1313,1278,2591,1317,1278,2595,1417,1307,2724,7742,6168,13910,7541,5990,13531,8874,6798,15672,2188,2556,4744,2004,2269,4273,2255,2328,4583,2539,1582,4121,2843,1928,4771,2906,2046,4952,2218,5037,7255,2362,5943,8305,2695,6673,9368,1912,7446,9358,2176,8529,10705,2390,9781,12171,940,753,1693,931,835,1766,1127,1040,2167,2676,2098,4774,2214,2140,4354,2347,2313,4660,1137,1109,2246,1619,1327,2946,1458,1338,2796,60509,52194,112703,59694,53733,113427,62744,57232,119976
123,662,421,1083,482,272,754,453,283,736,383,27,410,552,45,597,640,42,682,11248,4154,15402,10822,3906,14728,10417,3808,14225,731,206,937,891,220,1111,1110,264,1374,6560,1027,7587,7149,1124,8273,7913,1200,9113,3814,1727,5541,3387,1757,5144,3610,1835,5445,4567,6282,10849,4850,6997,11847,4909,6799,11708,2046,3025,5071,2163,3226,5389,2374,3585,5959,5291,1404,6695,6306,1707,8013,6671,1811,8482,1172,706,1878,981,594,1575,943,601,1544,1589,2802,4391,1595,2565,4160,1771,2585,4356,846,896,1742,816,893,1709,775,907,1682,2041,2412,4453,2291,2491,4782,2445,2627,5072,1373,1473,2846,1351,1672,3023,1614,1892,3506,3263,2108,5371,3608,2634,6242,4027,2982,7009,1915,4628,6543,2088,5435,7523,2281,6205,8486,1377,6403,7780,1684,7656,9340,1872,9649,11521,532,489,1021,608,539,1147,710,661,1371,2684,1410,4094,2468,1542,4010,2604,1633,4237,1391,1076,2467,1641,1020,2661,1643,1115,2758,53485,42676,96161,55733,46295,102028,58782,50484,109266
124,840,595,1435,616,482,1098,560,434,994,253,35,288,310,45,355,318,36,354,12419,4440,16859,11375,3984,15359,10752,3648,14400,1195,417,1612,1357,450,1807,1568,477,2045,9423,1459,10882,10021,1556,11577,10576,1592,12168,5097,2463,7560,4310,2149,6459,4293,2311,6604,6221,8300,14521,6384,8937,15321,6078,8755,14833,3210,4637,7847,3077,4789,7866,3263,4747,8010,5673,1463,7136,6561,1638,8199,6901,1759,8660,1858,1100,2958,1468,852,2320,1388,783,2171,2201,3483,5684,2075,3143,5218,2054,3128,5182,1105,1146,2251,1000,1134,2134,939,1104,2043,3221,3209,6430,3232,3032,6264,3195,3246,6441,1852,2088,3940,1805,1889,3694,2041,2063,4104,5846,3491,9337,6253,4376,10629,6461,4937,11398,3218,6795,10013,3375,7684,11059,3555,8563,12118,2460,9494,11954,2775,10879,13654,3002,12601,15603,939,957,1896,886,881,1767,1092,1016,2108,3558,2113,5671,3184,2156,5340,3321,2283,5604,1428,1188,2616,1950,1298,3248,1992,1342,3334,72017,58873,130890,72014,61354,133368,73349,64825,138174
125,288,149,437,189,103,292,170,110,280,56,17,73,85,50,135,172,50,222,13779,6038,19817,12497,5331,17828,11948,5372,17320,889,261,1150,944,309,1253,1139,383,1522,8708,1183,9891,9572,1428,11000,10602,1581,12183,6244,3464,9708,6164,3512,9676,6577,3713,10290,6811,7506,14317,7756,8151,15907,8754,8684,17438,4266,4044,8310,4935,4208,9143,5973,4875,10848,5988,1711,7699,6590,1765,8355,7596,1855,9451,2691,1633,4324,2264,1352,3616,2696,1504,4200,3385,4810,8195,3937,5083,9020,5021,5622,10643,1073,961,2034,1189,1038,2227,1204,1070,2274,5213,4255,9468,5656,4323,9979,7589,5123,12712,2510,2500,5010,2647,2414,5061,3302,2797,6099,3860,2642,6502,4446,3368,7814,5064,3902,8966,2624,5439,8063,2832,6149,8981,3428,7053,10481,2939,9432,12371,3732,11174,14906,4699,14159,18858,780,594,1374,903,707,1610,1144,836,1980,4107,2256,6363,3584,2196,5780,3813,2373,6186,2303,1750,4053,3113,1818,4931,3341,2122,5463,78514,60645,139159,83035,64479,147514,94232,73184,167416
126,147,102,249,91,77,168,73,43,116,44,16,60,58,26,84,82,40,122,4168,2153,6321,3478,1914,5392,3331,1867,5198,432,147,579,443,148,591,450,134,584,3240,543,3783,3312,731,4043,3555,766,4321,2800,1773,4573,2813,1930,4743,2914,1972,4886,3414,3982,7396,3401,3915,7316,3273,3784,7057,2036,1903,3939,2192,1981,4173,2374,2036,4410,1903,614,2517,1807,616,2423,1854,634,2488,2118,1443,3561,1580,1079,2659,1925,1264,3189,2568,2485,5053,2867,2457,5324,3321,2680,6001,777,640,1417,745,655,1400,791,658,1449,5191,3841,9032,5097,3849,8946,5944,4304,10248,1251,1410,2661,1284,1235,2519,1366,1270,2636,1944,1248,3192,2084,1452,3536,2083,1581,3664,2127,4347,6474,2206,4605,6811,2509,5049,7558,1920,5672,7592,2215,6275,8490,2452,6997,9449,512,442,954,523,424,947,633,505,1138,1800,1280,3080,1524,1185,2709,1499,1291,2790,715,714,1429,998,814,1812,1019,757,1776,39107,34755,73862,38718,35368,74086,41448,37632,79080
127,753,468,1221,677,407,1084,642,468,1110,42,18,60,82,32,114,79,32,111,18560,7985,26545,16272,7076,23348,15370,6759,22129,651,207,858,732,228,960,893,319,1212,9508,1462,10970,10296,1484,11780,10814,1437,12251,5192,2816,8008,4898,2852,7750,5000,2799,7799,5844,7175,13019,6653,8091,14744,6960,8577,15537,3065,3655,6720,3208,3614,6822,3714,4321,8035,6263,1881,8144,7232,2075,9307,8152,2146,10298,1704,974,2678,1458,839,2297,1449,826,2275,1922,3764,5686,2183,3636,5819,2600,3896,6496,979,924,1903,928,839,1767,947,833,1780,2775,2788,5563,3017,2850,5867,3424,2992,6416,2038,2278,4316,2121,2352,4473,2246,2515,4761,3920,2267,6187,4255,2682,6937,4766,3051,7817,1489,3724,5213,1568,4324,5892,1954,5298,7252,1689,6932,8621,2138,8407,10545,2612,10598,13210,678,534,1212,691,605,1296,840,703,1543,3871,1826,5697,3397,2029,5426,3627,2353,5980,2867,2022,4889,3326,1978,5304,3258,2138,5396,73810,53700,127510,75132,56400,131532,79347,62061,141408
128,136,81,217,116,53,169,84,55,139,56,8,64,83,18,101,152,28,180,8605,3465,12070,7092,2727,9819,6237,2413,8650,857,217,1074,909,215,1124,1042,219,1261,6972,1037,8009,7526,1212,8738,8264,1245,9509,3620,1986,5606,3305,2105,5410,3137,2002,5139,4799,6489,11288,4772,6641,11413,4664,6310,10974,2541,3015,5556,2691,3085,5776,2639,3065,5704,5906,2277,8183,5602,2159,7761,5468,2207,7675,1631,885,2516,1306,791,2097,1262,799,2061,2809,3445,6254,2924,3309,6233,2967,3315,6282,1167,1177,2344,1121,1114,2235,1047,1107,2154,4335,4105,8440,4311,4083,8394,4711,4530,9241,1529,1914,3443,1359,1722,3081,1480,1814,3294,3629,2199,5828,4027,2712,6739,4362,3030,7392,2399,5716,8115,2316,6363,8679,2527,7116,9643,1747,7104,8851,1900,8067,9967,2080,9219,11299,633,593,1226,789,717,1506,922,796,1718,2596,1831,4427,2416,1836,4252,2257,1959,4216,1012,986,1998,1302,928,2230,1234,999,2233,56979,48530,105509,55867,49857,105724,56536,52228,108764
197,0,3,3,0,0,0,9,6,15,3,0,3,0,0,0,15,3,18,15,0,15,22,0,22,36,10,46,3,0,3,0,0,0,6,3,9,0,0,0,6,0,6,39,8,47,4,0,4,0,0,0,11,8,19,4,3,7,6,11,17,25,46,71,3,6,9,3,5,8,11,19,30,194,8,202,164,8,172,118,15,133,0,3,3,0,0,0,7,0,7,3,0,3,0,0,0,3,6,9,0,0,0,0,0,0,3,8,11,0,3,3,5,0,5,18,19,37,0,0,0,0,4,4,9,8,17,548,121,669,3,0,3,24,33,57,3,3,6,0,3,3,10,39,49,3,4,7,3,0,3,16,83,99,0,3,3,0,4,4,5,7,12,0,3,3,4,0,4,10,10,20,4,0,4,8,0,8,13,6,19,787,160,947,224,35,259,388,337,725
