region_id,C06_C_Jeh_Wit_0_14,C06_C_Jeh_Wit_15_24,C06_C_Jeh_Wit_25_34,C06_C_Jeh_Wit_35_44,C06_C_Jeh_Wit_45_54,C06_C_Jeh_Wit_55_64,C06_C_Jeh_Wit_65_74,C06_C_Jeh_Wit_75_84,C06_C_Jeh_Wit_85ov,C06_C_Jeh_Wit_Tot,C06_C_Lat_Da_Saint_0_14,C06_C_Lat_Da_Saint_15_24,C06_C_Lat_Da_Saint_25_34,C06_C_Lat_Da_Saint_35_44,C06_C_Lat_Da_Saint_45_54,C06_C_Lat_Da_Saint_55_64,C06_C_Lat_Da_Saint_65_74,C06_C_Lat_Da_Saint_75_84,C06_C_Lat_Da_Saint_85ov,C06_C_Lat_Da_Saint_Tot,C06_C_Luthe_0_14,C06_C_Luthe_15_24,C06_C_Luthe_25_34,C06_C_Luthe_35_44,C06_C_Luthe_45_54,C06_C_Luthe_55_64,C06_C_Luthe_65_74,C06_C_Luthe_75_84,C06_C_Luthe_85ov,C06_C_Luthe_Tot,C06_C_Ori_Orth_0_14,C06_C_Ori_Orth_15_24,C06_C_Ori_Orth_25_34,C06_C_Ori_Orth_35_44,C06_C_Ori_Orth_45_54,C06_C_Ori_Orth_55_64,C06_C_Ori_Orth_65_74,C06_C_Ori_Orth_75_84,C06_C_Ori_Orth_85ov,C06_C_Ori_Orth_To,C06_C_Oth_Prot_0_14,C06_C_Oth_Prot_15_24,C06_C_Oth_Prot_25_34,C06_C_Oth_Prot_35_44,C06_C_Oth_Prot_45_54,C06_C_Oth_Prot_55_64,C06_C_Oth_Prot_65_74,C06_C_Oth_Prot_75_84,C06_C_Oth_Prot_85ov,C06_C_Oth_Prot_Tot,C06_C_Pentec_0_14,C06_C_Pentec_15_24,C06_C_Pentec_25_34,C06_C_Pentec_35_44,C06_C_Pentec_45_54,C06_C_Pentec_55_64,C06_C_Pentec_65_74,C06_C_Pentec_75_84,C06_C_Pentec_85ov,C06_C_Pentec_Tot,C06_C_Pres_Ref_0_14,C06_C_Pres_Ref_15_24,C06_C_Pres_Ref_25_34,C06_C_Pres_Ref_35_44,C06_C_Pres_Ref_45_54,C06_C_Pres_Ref_55_64,C06_C_Pres_Ref_65_74,C06_C_Pres_Ref_75_84,C06_C_Pres_Ref_85ov,C06_C_Pres_Ref_Tot,C06_C_Sal_Army_0_14,C06_C_Sal_Army_15_24,C06_C_Sal_Army_25_34,C06_C_Sal_Army_35_44,C06_C_Sal_Army_45_54,C06_C_Sal_Army_55_64,C06_C_Sal_Army_65_74,C06_C_Sal_Army_75_84,C06_C_Sal_Army_85ov,C06_C_Sal_Army_Tot,C06_C_Sev_day_Adv_0_14,C06_C_Sev_day_Adv_15_24,C06_C_Sev_day_Adv_25_34,C06_C_Sev_day_Adv_35_44,C06_C_Sev_day_Adv_45_54,C06_C_Sev_day_Adv_55_64,C06_C_Sev_day_Adv_65_74,C06_C_Sev_day_Adv_75_84,C06_C_Sev_day_Adv_85oe,C06_C_Sev_day_Adv_Tot,C06_C_Unit_Chur_0_14,C06_C_Unit_Chur_15_24,C06_C_Unit_Chur_25_34,C06_C_Unit_Chur_35_44,C06_C_Unit_Chur_45_54,C06_C_Unit_Chur_55_64,C06_C_Unit_Chur_65_74,C06_C_Unit_Chur_75_84,C06_C_Unit_Chur_85ov,C06_C_Unit_Chur_Tot,C06_C_Christi_nfd_0_14,C06_C_Christi_nfd_15_24,C06_C_Christi_nfd_25_34,C06_C_Christi_nfd_35_44,C06_C_Christi_nfd_45_54,C06_C_Christi_nfd_55_64,C06_C_Christi_nfd_65_74,C06_C_Christi_nfd_75_84,C06_C_Christi_nfd_85ov,C06_C_Christi_nfd_Tot,C06_C_Oth_Chris_0_14,C06_C_Oth_Chris_15_24,C06_C_Oth_Chris_25_34,C06_C_Oth_Chris_35_44,C06_C_Oth_Chris_45_54,C06_C_Oth_Chris_55_64,C06_C_Oth_Chris_65_74,C06_C_Oth_Chris_75_84,C06_C_Oth_Chris_85ov,C06_C_Oth_Chris_Tot,C06_Christia_Tot_0_14,C06_Christia_Tot_15_24,C06_Christia_Tot_25_34,C06_Christia_Tot_35_44,C06_Christia_Tot_45_54,C06_Christia_Tot_55_64,C06_Christia_Tot_65_74,C06_Christia_Tot_75_84,C06_Christia_Tot_85ov,C06_Christ_T_T,C06_Hinduism_0_14,C06_Hinduism_15_24,C06_Hinduism_25_34,C06_Hinduism_35_44,C06_Hinduism_45_54,C06_Hinduism_55_64,C06_Hinduism_65_74,C06_Hinduism_75_84,C06_Hinduism_85ov,C06_Hinduism_Tot,C06_Islam_0_14,C06_Islam_15_24,C06_Islam_25_34,C06_Islam_35_44,C06_Islam_45_54,C06_Islam_55_64,C06_Islam_65_74,C06_Islam_75_84,C06_Islam_85ov,C06_Islam_Tot,C06_Judaism_0_14,C06_Judaism_15_24,C06_Judaism_25_34,C06_Judaism_35_44,C06_Judaism_45_54,C06_Judaism_55_64,C06_Judaism_65_74,C06_Judaism_75_84,C06_Judaism_85ov,C06_Judaism_Tot,C06_OR_AusAborTrad_0_14,C06_OR_AusAborTrad15_24,C06_OR_AusAborTrad25_34,C06_OR_AusAborTrad35_44,C06_OR_AusAborTrad45_54,C06_OR_AusAborTrad55_64,C06_OR_AusAborTrad65_74,C06_OR_AusAborTrad75_84,C06_OR_AusAborTrad85oe,C06_OR_AusAborTrade_Tot,C06_OR_Ot_Re_Gr_0_14,C06_OR_Ot_Re_Gr_15_24,C06_OR_Ot_Re_Gr_25_34,C06_OR_Ot_Re_Gr_35_44,C06_OR_Ot_Re_Gr_45_54,C06_OR_Ot_Re_Gr_55_64,C06_OR_Ot_Re_Gr_65_74,C06_OR_Ot_Re_Gr_75_84,C06_OR_Ot_Re_Gr_85ov,C06_OR_Ot_Re_Gr_Tot,C06_OthRel_T_0_14,C06_OthRel_T_15_24,C06_OthRel_T_25_34,C06_OthRel_T_35_44,C06_OthRel_T_45_54,C06_OthRel_T_55_64,C06_OthRel_T_65_74,C06_OthRel_T_75_84,C06_OthRel_T_85ov,C06_OthRel_T_T,C06_NoRel_0_14,C06_NoRel_15_24,C06_NoRel_25_34,C06_NoRel_35_44,C06_NoRel_45_54,C06_NoRel_55_64,C06_NoRel_65_74,C06_NoRel_75_84,C06_NoRel_85ov,C06_NoRel_Tot
101,134,83,86,125,132,120,69,40,12,801,52,34,26,38,39,26,6,8,0,229,183,114,136,217,262,282,266,181,23,1664,10,8,11,11,11,3,3,0,0,57,37,27,29,44,30,52,16,14,8,257,306,191,146,159,192,131,77,20,0,1222,535,457,471,927,1299,1380,1041,710,256,7076,124,74,57,84,108,88,71,27,10,643,118,77,61,57,81,52,34,22,6,508,1688,1065,839,1441,1709,1670,1232,876,302,10822,662,421,269,353,455,304,126,54,22,2666,25,20,14,31,34,36,21,14,6,201,28002,16617,14601,21150,22303,20251,14152,9187,2773,149036,59,28,54,50,45,26,4,0,0,266,197,92,117,114,51,29,14,4,3,621,37,12,21,32,41,29,30,5,6,213,12,3,6,7,4,4,0,0,0,36,112,99,120,141,155,71,37,0,3,738,124,102,126,148,159,75,37,0,3,774,8597,4968,4435,4957,5073,3654,1565,710,168,34127
102,231,171,154,191,180,151,99,58,29,1264,200,123,109,80,95,82,52,29,3,773,125,85,84,161,162,188,216,170,32,1223,4,11,4,7,12,6,13,0,0,57,372,153,166,212,156,124,88,47,16,1334,780,555,387,446,557,303,121,51,13,3213,832,603,738,1360,1673,1662,1504,1402,492,10266,168,132,76,118,140,146,105,104,38,1027,288,165,172,170,210,135,91,71,20,1322,2271,1711,1066,1695,1934,1887,1520,1510,540,14134,1262,748,578,644,644,351,201,144,51,4623,89,49,54,63,65,53,37,22,12,444,40015,24342,21217,29268,29842,25645,20745,17101,5553,213728,107,59,101,107,75,43,31,8,3,534,224,119,114,132,93,50,27,5,3,767,51,15,23,38,41,59,43,20,24,314,10,7,0,3,5,3,0,0,0,28,112,135,169,184,179,67,29,16,10,901,122,142,169,187,184,70,29,16,10,929,12842,6547,6223,6121,5343,3377,1847,1335,366,44001
103,105,77,77,80,80,80,47,33,13,592,37,37,24,25,30,30,15,8,3,209,135,99,96,149,125,138,126,83,30,981,12,3,5,11,6,0,0,0,0,37,122,62,51,73,80,54,38,13,6,499,474,255,157,237,249,159,80,41,4,1656,1017,760,841,1242,1646,1580,1090,936,301,9413,162,144,96,118,141,147,84,34,23,949,98,41,37,49,44,60,45,17,11,402,2337,1765,1207,1744,2131,2059,1406,1056,382,14087,723,385,307,325,358,280,136,64,23,2601,23,17,12,15,28,32,10,7,0,144,30707,18657,15494,20201,21051,19142,13289,8736,2920,150197,38,15,26,33,30,15,5,0,0,162,64,51,58,39,36,22,4,4,3,281,104,11,9,7,7,14,3,5,5,165,8,0,6,8,10,0,0,0,0,32,66,80,101,85,76,47,21,4,3,483,74,80,107,93,86,47,21,4,3,515,5840,3308,2773,2564,2447,1757,763,352,90,19894
104,156,96,82,89,113,95,68,23,13,735,50,26,25,26,24,25,20,7,7,210,47,33,34,57,104,117,107,54,11,564,5,0,0,6,0,0,0,0,0,11,37,23,22,42,44,35,32,22,5,262,449,312,185,229,327,185,93,48,14,1842,766,458,417,894,1115,1199,1071,737,260,6917,108,63,50,72,82,100,67,35,10,587,88,37,41,59,53,56,51,51,13,449,859,597,431,769,1055,1228,984,700,269,6892,577,322,204,280,351,223,122,63,18,2160,33,16,20,13,26,31,20,16,3,178,15285,8759,6970,11369,13447,12828,10295,6778,2207,87938,20,10,18,21,16,19,6,0,0,110,65,21,32,43,25,10,4,0,0,200,17,7,8,17,13,14,4,14,3,97,13,10,5,3,9,3,0,0,0,43,224,150,157,187,227,103,52,29,8,1137,237,160,162,190,236,106,52,29,8,1180,6340,3284,2616,2972,3451,2338,1158,591,145,22895
105,67,36,33,46,45,57,30,23,10,347,44,21,20,24,19,20,14,3,3,168,143,71,98,103,132,129,100,46,11,833,9,0,7,8,0,0,0,0,0,24,58,20,31,26,14,17,3,7,0,176,290,172,91,153,195,98,49,16,6,1070,596,392,510,718,970,896,629,466,121,5298,118,73,58,86,108,78,82,33,12,648,65,31,47,44,45,47,41,33,12,365,1483,880,800,1157,1483,1414,1092,792,271,9372,412,186,191,204,185,151,81,34,7,1451,4,10,9,6,15,17,15,6,3,85,18613,9758,9221,11961,13021,11359,8369,5105,1487,88894,30,13,24,33,24,7,3,3,3,140,91,22,36,47,21,16,11,0,3,247,3,3,3,4,3,7,3,0,0,26,14,13,10,13,0,0,0,0,0,50,22,31,41,32,45,28,7,3,0,209,36,44,51,45,45,28,7,3,0,259,4327,2001,2020,1836,1590,1123,527,284,74,13782
106,151,105,90,89,107,103,66,33,11,755,139,65,54,63,67,36,23,10,7,464,102,74,98,116,128,130,108,76,16,848,4,3,6,4,5,3,7,4,0,36,90,45,49,66,79,61,46,24,11,471,467,272,203,286,255,163,71,34,11,1762,885,658,913,1345,1591,1583,1125,795,255,9150,276,165,134,159,180,157,86,72,12,1241,111,53,72,71,94,91,62,39,15,608,2663,1816,1516,2177,2507,2364,1550,1202,395,16190,847,429,360,490,417,267,125,52,19,3006,34,20,20,14,28,34,34,10,4,198,34715,20519,19267,24195,24618,21495,14183,9468,2901,171361,48,18,44,48,27,14,10,3,0,212,86,54,45,64,35,24,11,9,0,328,16,3,8,13,19,13,4,3,0,79,4,5,4,3,4,3,0,0,0,23,73,72,90,93,99,48,21,6,3,505,77,77,94,96,103,51,21,6,3,528,9408,4524,4280,4037,3397,2262,1000,503,128,29539
107,219,137,175,159,172,149,101,74,24,1210,84,52,51,48,35,38,22,11,5,346,247,145,169,278,359,298,325,318,70,2209,24,15,24,17,17,8,3,0,0,108,78,56,69,70,55,64,51,23,21,487,525,415,295,323,304,192,114,31,5,2204,885,725,696,1160,1569,1400,1127,953,319,8834,223,194,126,127,153,152,128,110,41,1254,75,38,26,50,41,27,20,20,10,307,2764,1941,1115,1693,1941,1689,1351,998,376,13868,925,737,533,524,493,243,133,57,19,3664,41,30,30,42,43,41,20,8,0,255,35382,24002,21570,26824,26964,22016,17254,12457,3556,190025,89,105,126,96,92,62,34,10,0,614,822,643,603,505,296,281,98,30,4,3282,15,178,18,10,23,13,10,5,0,272,12,6,5,6,5,3,0,0,0,37,126,159,147,170,126,62,33,25,4,852,138,165,152,176,131,65,33,25,4,889,10351,6915,6136,5386,4660,2802,1272,766,220,38508
108,274,162,143,168,204,142,95,77,25,1290,58,29,22,46,56,46,41,39,6,343,72,34,39,78,92,140,169,98,20,742,11,3,4,9,7,4,0,0,0,38,83,41,37,54,50,46,28,42,13,394,407,254,130,237,299,205,134,55,12,1733,671,431,477,1014,1497,1770,1556,1271,389,9076,260,147,100,151,229,213,209,141,47,1497,321,171,121,185,199,137,140,121,29,1424,2023,1293,857,1538,1993,2377,2059,1650,515,14305,821,403,293,427,490,286,205,112,25,3062,9,5,3,19,29,34,16,20,4,139,23630,13031,10622,17464,20512,21906,18711,13263,3955,143094,20,12,37,20,32,8,11,3,0,143,45,26,25,36,31,14,6,0,0,183,10,10,7,11,27,33,12,4,5,119,17,3,7,8,5,3,0,0,0,43,57,43,69,116,108,60,23,13,3,492,74,46,76,124,113,63,23,13,3,535,7973,3871,3068,3450,4000,2982,1745,1032,255,28376
109,40,35,37,25,43,40,16,20,6,262,34,18,11,20,23,19,16,3,0,144,654,362,282,400,426,394,283,241,95,3137,0,0,7,0,0,4,0,0,0,11,23,15,12,23,25,7,7,7,0,119,253,177,112,137,141,94,43,13,6,976,656,412,493,772,1146,1090,883,703,259,6414,70,45,34,46,61,46,48,23,13,386,58,43,42,39,60,53,23,29,9,356,1433,1005,729,1177,1583,1357,992,801,259,9336,304,202,135,174,191,116,73,31,8,1234,13,7,4,5,17,12,7,0,0,65,15128,9120,7970,10749,12325,10653,7699,5495,1752,80891,16,26,41,26,14,8,3,0,0,134,37,27,44,29,12,7,3,0,0,159,0,7,5,3,4,12,4,3,0,38,9,0,7,4,0,5,0,0,0,25,22,50,47,37,33,20,8,0,0,217,31,50,54,41,33,25,8,0,0,242,4936,2780,2539,2368,2144,1410,653,347,92,17269
110,179,102,95,140,107,72,72,47,14,828,37,32,28,26,29,19,13,5,3,192,128,80,85,122,115,94,83,52,18,777,3,4,0,0,4,0,0,0,0,11,23,18,16,23,40,23,15,18,4,180,388,275,177,217,238,158,85,26,9,1573,1096,767,847,1399,1812,1709,1327,984,328,10269,331,171,170,168,177,171,81,45,14,1328,107,70,78,93,69,87,74,42,18,638,1591,1119,791,1257,1478,1439,1090,693,266,9724,653,355,252,303,340,258,138,60,25,2384,22,9,8,13,26,35,22,5,3,143,27558,16779,13968,18440,19500,17595,12619,7877,2651,136987,50,17,47,37,24,3,0,0,3,181,56,33,49,43,31,21,5,0,3,241,5,7,6,8,18,9,4,5,0,62,0,8,0,6,6,4,0,0,0,24,68,92,70,79,82,48,14,5,0,458,68,100,70,85,88,52,14,5,0,482,5477,3346,2430,2215,2329,1584,686,367,108,18542
