region_id,C06_F_65_69_Tot_LF,C06_F_65_69_Notin_LF,C06_F_65_69_LF_NS,C06_F_65_69_Tot,C06_F_70_74_Em_FT,C06_F_70_74_Em_PT,C06_F_70_74_Em_AFW,C06_F_70_74_Em_Hrs_NS,C06_F_70_74_Em_Tot,C06_F_70_74_Unem_Look_FT,C06_F_70_74_Unem_Look_PT,C06_F_70_74_Unem_Tot,C06_F_70_74_Tot_LF,C06_F_70_74_Notin_LF,C06_F_70_74_LF_NS,C06_F_70_74_Tot,C06_F_75ov_Em_FT,C06_F_75ov_Em_PT,C06_F_75ov_Emp_A_fr_wo,C06_F_75ov_Em_Hou_wor_ns,C06_F_75over_Em_Tot,C06_F_75ov_Unem_Lo_ft_wor,C06_F_75ov_Unem_Lo_pt_wor,C06_F_75over_Unem_Tot,C06_F_75ov_Tot_LF,C06_F_75over_N_lab_forc,C06_F_75ov_LF_NS,C06_F_75andOver_Tot,C06_F_Tot_Em_FT,C06_F_Tot_Em_PT,C06_F_Tot_Em_AFW,C06_F_Tot_Em_Hrs_NS,C06_F_Tot_Em_Tot,C06_F_Tot_Unem_Look_FT,C06_F_Tot_Unem_Look_PT,C06_F_Tot_Unem_Tot,C06_F_T_T_labo_for,C06_F_Tot_Notin_LF,C06_F_Tot_LF_NS,C06_F_T_T,C11_F_15_19_Em_FT,C11_F_15_19_Em_PT,C11_F_15_19_Em_AFW,C11_F_15_19_Em_Hrs_NS,C11_F_15_19_Em_Tot,C11_F_15_19_Unem_Look_FT,C11_F_15_19_Unem_Look_PT,C11_F_15_19_Unem_Tot,C11_F_15_19_Tot_LF,C11_F_15_19_Notin_LF,C11_F_15_19_LF_NS,C11_F_15_19_Tot,C11_F_20_24_Em_FT,C11_F_20_24_Em_PT,C11_F_20_24_Em_AFW,C11_F_20_24_Em_Hrs_NS,C11_F_20_24_Em_Tot,C11_F_20_24_Unem_Look_FT,C11_F_20_24_Unem_Look_PT,C11_F_20_24_Unem_Tot,C11_F_20_24_Tot_LF,C11_F_20_24_Notin_LF,C11_F_20_24_LF_NS,C11_F_20_24_Tot,C11_F_25_29_Em_FT,C11_F_25_29_Em_PT,C11_F_25_29_Em_AFW,C11_F_25_29_Em_Hrs_NS,C11_F_25_29_Em_Tot,C11_F_25_29_Unem_Look_FT,C11_F_25_29_Unem_Look_PT,C11_F_25_29_Unem_Tot,C11_F_25_29_Tot_LF,C11_F_25_29_Notin_LF,C11_F_25_29_LF_NS,C11_F_25_29_Tot,C11_F_30_34_Em_FT,C11_F_30_34_Em_PT,C11_F_30_34_Em_AFW,C11_F_30_34_Em_Hrs_NS,C11_F_30_34_Em_Tot,C11_F_30_34_Unem_Look_FT,C11_F_30_34_Unem_Look_PT,C11_F_30_34_Unem_Tot,C11_F_30_34_Tot_LF,C11_F_30_34_Notin_LF,C11_F_30_34_LF_NS,C11_F_30_34_Tot,C11_F_35_39_Em_FT,C11_F_35_39_Em_PT,C11_F_35_39_Em_AFW,C11_F_35_39_Em_Hrs_NS,C11_F_35_39_Em_Tot,C11_F_35_39_Unem_Look_FT,C11_F_35_39_Unem_Look_PT,C11_F_35_39_Unem_Tot,C11_F_35_39_Tot_LF,C11_F_35_39_Notin_LF,C11_F_35_39_LF_NS,C11_F_35_39_Tot,C11_F_40_44_Em_FT,C11_F_40_44_Em_PT,C11_F_40_44_Em_AFW,C11_F_40_44_Em_Hrs_NS,C11_F_40_44_Em_Tot,C11_F_40_44_Unem_Look_FT,C11_F_40_44_Unem_Look_PT,C11_F_40_44_Unem_Tot,C11_F_40_44_Tot_LF,C11_F_40_44_Notin_LF,C11_F_40_44_LF_NS,C11_F_40_44_Tot,C11_F_45_49_Em_FT,C11_F_45_49_Em_PT,C11_F_45_49_Em_AFW,C11_F_45_49_Em_Hrs_NS,C11_F_45_49_Em_Tot,C11_F_45_49_Unem_Look_FT,C11_F_45_49_Unem_Look_PT,C11_F_45_49_Unem_Tot,C11_F_45_49_Tot_LF,C11_F_45_49_Notin_LF,C11_F_45_49_LF_NS,C11_F_45_49_Tot,C11_F_50_54_Em_FT,C11_F_50_54_Em_PT,C11_F_50_54_Em_AFW,C11_F_50_54_Em_Hrs_NS,C11_F_50_54_Em_Tot,C11_F_50_54_Unem_Look_FT,C11_F_50_54_Unem_Look_PT,C11_F_50_54_Unem_Tot,C11_F_50_54_Tot_LF,C11_F_50_54_Notin_LF,C11_F_50_54_LF_NS,C11_F_50_54_Tot,C11_F_55_59_Em_FT,C11_F_55_59_Em_PT,C11_F_55_59_Em_AFW,C11_F_55_59_Em_Hrs_NS,C11_F_55_59_Em_Tot,C11_F_55_59_Unem_Look_FT,C11_F_55_59_Unem_Look_PT,C11_F_55_59_Unem_Tot,C11_F_55_59_Tot_LF,C11_F_55_59_Notin_LF,C11_F_55_59_LF_NS,C11_F_55_59_Tot,C11_F_60_64_Em_FT,C11_F_60_64_Em_PT,C11_F_60_64_Em_AFW,C11_F_60_64_Em_Hrs_NS,C11_F_60_64_Em_Tot,C11_F_60_64_Unem_Look_FT,C11_F_60_64_Unem_Look_PT,C11_F_60_64_Unem_Tot,C11_F_60_64_Tot_LF,C11_F_60_64_Notin_LF,C11_F_60_64_LF_NS,C11_F_60_64_Tot,C11_F_65_69_Em_FT,C11_F_65_69_Em_PT,C11_F_65_69_Em_AFW,C11_F_65_69_Em_Hrs_NS,C11_F_65_69_Em_Tot,C11_F_65_69_Unem_Look_FT,C11_F_65_69_Unem_Look_PT,C11_F_65_69_Unem_Tot,C11_F_65_69_Tot_LF,C11_F_65_69_Notin_LF,C11_F_65_69_LF_NS,C11_F_65_69_Tot,C11_F_70_74_Em_FT,C11_F_70_74_Em_PT,C11_F_70_74_Em_AFW,C11_F_70_74_Em_Hrs_NS,C11_F_70_74_Em_Tot,C11_F_70_74_Unem_Look_FT,C11_F_70_74_Unem_Look_PT,C11_F_70_74_Unem_Tot,C11_F_70_74_Tot_LF,C11_F_70_74_Notin_LF,C11_F_70_74_LF_NS,C11_F_70_74_Tot,C11_F_75ov_Em_FT,C11_F_75ov_Em_PT,C11_F_75ov_Emp_Aw_fr_w,C11_F_75ov_Emp_Hou_w_ns,C11_F_75over_Em_Tot,C11_F_75ov_Unem_Lo_ft_wor,C11_F_75ov_Unem_Lo_pt_wor,C11_F_75ov_Unemp_Tot,C11_F_75ov_Tot_lab_for,C11_F_75ov_N_lab_forc,C11_F_75ov_LF_NS,C11_F_75ov_yr_Tot,C11_F_Tot_Em_FT,C11_F_Tot_Em_PT,C11_F_Tot_Em_AFW,C11_F_Tot_Em_Hrs_NS
101,662,3833,252,4747,98,130,21,15,264,0,0,0,264,3244,289,3797,47,81,12,28,168,0,3,3,171,6992,883,8046,20588,19633,2020,945,43186,1068,1057,2125,45311,33506,4663,83480,698,2360,170,111,3339,129,253,382,3721,2812,380,6913,2077,1298,154,77,3606,151,76,227,3833,983,293,5109,2169,1157,251,50,3627,85,67,152,3779,1164,277,5220,1836,1667,339,60,3902,69,93,162,4064,1294,318,5676,2245,2247,290,94,4876,86,124,210,5086,1409,346,6841,2987,2667,229,103,5986,100,119,219,6205,1266,368,7839,3336,2505,242,67,6150,98,82,180,6330,1196,327,7853,3217,2462,260,86,6025,116,74,190,6215,1570,337,8122,2370,2030,283,56,4739,67,86,153,4892,2473,333,7698,1141,1562,167,59,2929,46,63,109,3038,4036,308,7382,338,572,58,32,1000,7,12,19,1019,4539,294,5852,92,199,31,9,331,0,7,7,338,3771,292,4401,66,111,25,23,225,0,6,6,231,7718,1009,8958,22572,20837,2499,827
102,559,5946,486,6991,29,117,15,13,174,0,7,7,181,5705,586,6472,29,70,16,25,140,3,3,6,146,13876,2425,16447,24233,27737,2446,1395,55811,2081,2147,4228,60039,54201,7948,122188,845,3372,224,166,4607,374,569,943,5550,4098,387,10035,2760,2499,237,178,5674,408,243,651,6325,1677,336,8338,2957,1850,390,93,5290,228,185,413,5703,2077,319,8099,2291,2586,482,86,5445,175,190,365,5810,2360,328,8498,2614,3510,366,84,6574,189,268,457,7031,2673,387,10091,3296,3934,266,125,7621,220,241,461,8082,2370,441,10893,3756,3779,285,162,7982,220,201,421,8403,2121,393,10917,3869,3487,315,115,7786,190,173,363,8149,2519,440,11108,2702,2782,274,87,5845,118,107,225,6070,3443,348,9861,1216,1849,193,57,3315,57,107,164,3479,5737,410,9626,289,692,55,28,1064,3,19,22,1086,6784,422,8292,47,172,19,12,250,0,8,8,258,6205,459,6922,14,73,18,21,126,5,6,11,137,14874,2141,17152,26656,30585,3124,1214
103,680,3200,235,4115,118,144,18,24,304,3,0,3,307,3002,248,3557,96,101,21,35,253,0,5,5,258,6880,785,7923,16609,17415,1606,949,36579,1247,1231,2478,39057,32253,3343,74653,539,2002,142,90,2773,159,266,425,3198,3154,277,6629,1756,1426,167,78,3427,197,157,354,3781,1558,255,5594,1803,1203,224,58,3288,117,111,228,3516,1445,229,5190,1340,1590,274,58,3262,118,97,215,3477,1527,222,5226,1763,2058,195,72,4088,123,109,232,4320,1424,303,6047,2203,2322,124,74,4723,98,113,211,4934,1290,247,6471,2533,2121,152,77,4883,104,100,204,5087,1286,236,6609,2590,1955,183,72,4800,77,58,135,4935,1393,229,6557,1900,1679,167,55,3801,47,57,104,3905,1970,244,6119,992,1264,122,58,2436,28,31,59,2495,3212,286,5993,360,549,57,29,995,3,13,16,1011,3589,253,4853,120,238,24,17,399,0,3,3,402,3250,298,3950,85,128,23,34,270,0,0,0,270,7495,811,8576,17984,18535,1854,772
104,287,2960,164,3411,25,55,13,10,103,4,3,7,110,2606,211,2927,20,38,10,16,84,3,0,3,87,5329,748,6164,8973,11874,1040,553,22440,1146,1053,2199,24639,25347,2429,52415,265,1415,109,64,1853,118,254,372,2225,1826,152,4203,728,827,81,48,1684,158,102,260,1944,928,124,2996,767,743,124,29,1663,82,76,158,1821,967,114,2902,731,964,137,35,1867,98,99,197,2064,968,111,3143,934,1329,116,42,2421,100,107,207,2628,1046,130,3804,1334,1570,115,47,3066,117,111,228,3294,981,146,4421,1538,1724,113,49,3424,114,102,216,3640,1007,159,4806,1739,1728,152,52,3671,106,62,168,3839,1306,143,5288,1192,1391,150,44,2777,70,69,139,2916,1885,150,4951,549,898,112,30,1589,28,54,82,1671,3095,170,4936,122,282,41,6,451,3,14,17,468,3475,165,4108,36,75,16,11,138,0,4,4,142,2907,190,3239,14,45,10,15,84,0,0,0,84,5883,656,6623,9949,12991,1276,472
105,420,2022,167,2609,85,91,11,8,195,0,3,3,198,1810,227,2235,68,51,6,14,139,4,3,7,146,3801,595,4542,10659,9393,964,615,21631,801,651,1452,23083,19125,2942,45150,326,1008,40,57,1431,127,116,243,1674,1586,210,3470,1106,660,100,53,1919,126,92,218,2137,913,169,3219,1167,720,138,31,2056,86,63,149,2205,954,166,3325,941,884,151,31,2007,84,48,132,2139,871,153,3163,1078,1043,102,36,2259,79,62,141,2400,861,170,3431,1402,1073,89,53,2617,75,67,142,2759,761,204,3724,1611,1070,99,56,2836,71,54,125,2961,745,199,3905,1638,1104,124,54,2920,56,44,100,3020,920,200,4140,1218,844,133,37,2232,30,30,60,2292,1251,187,3730,648,671,90,41,1450,23,33,56,1506,1854,170,3530,237,317,44,30,628,3,7,10,638,2116,219,2973,102,142,12,14,270,0,0,0,270,1952,192,2414,54,73,18,14,159,3,0,3,162,4220,558,4940,11528,9609,1140,507
106,404,3841,280,4525,38,104,18,5,165,0,0,0,165,3458,307,3930,38,56,12,24,130,5,0,5,135,7281,1052,8468,17649,21257,1768,997,41671,1663,1514,3177,44848,39359,4377,88584,801,2824,195,123,3943,268,347,615,4558,3170,312,8040,2426,1859,205,119,4609,264,145,409,5018,1499,264,6781,2435,1665,322,88,4510,179,133,312,4822,1943,258,7023,1742,2215,368,54,4379,115,179,294,4673,2194,260,7127,2060,2919,277,81,5337,141,189,330,5667,2181,289,8137,2680,3016,230,117,6043,143,159,302,6345,1770,344,8459,2914,2820,182,80,5996,155,104,259,6255,1772,290,8317,2765,2545,241,93,5644,107,102,209,5853,2164,321,8338,1803,2031,196,76,4106,54,81,135,4241,3097,313,7651,808,1319,135,44,2306,28,47,75,2381,4655,299,7335,215,437,48,17,717,3,4,7,724,4737,297,5758,54,138,9,11,212,0,0,0,212,3969,254,4435,35,66,13,16,130,0,3,3,133,8149,955,9237,20738,23854,2421,919
107,382,4944,356,5682,26,79,12,8,125,0,0,0,125,4470,410,5005,38,45,14,18,115,0,0,0,115,9474,1372,10961,21534,24811,2258,1162,49765,1894,1989,3883,53648,47211,5665,106524,630,2920,203,147,3900,264,644,908,4808,4132,292,9232,2593,2841,286,167,5887,367,346,713,6600,2329,381,9310,3132,1860,419,84,5495,235,186,421,5916,2035,306,8257,2251,2520,498,70,5339,157,182,339,5678,2172,261,8111,2393,3493,378,82,6346,164,218,382,6728,2367,280,9375,2747,3545,217,93,6602,147,204,351,6953,2121,270,9344,3272,3377,236,114,6999,178,137,315,7314,2109,294,9717,3293,2946,267,105,6611,115,108,223,6834,2446,276,9556,2137,2202,235,63,4637,67,88,155,4792,3384,278,8454,883,1244,123,42,2292,30,55,85,2377,4865,267,7509,175,420,41,17,653,0,11,11,664,5373,283,6320,21,123,23,9,176,0,0,0,176,5026,295,5497,20,54,15,15,104,4,3,7,111,11043,1120,12274,23547,27545,2941,1008
108,473,5206,283,5962,42,99,13,18,172,0,3,3,175,4719,380,5274,30,65,15,22,132,0,5,5,137,10035,1409,11581,12903,16560,1516,745,31724,1770,1411,3181,34905,41918,4178,81001,360,1887,143,89,2479,174,252,426,2905,2719,222,5846,965,997,93,51,2106,215,116,331,2437,1217,168,3822,1012,997,159,40,2208,129,94,223,2431,1285,151,3867,992,1298,185,34,2509,115,118,233,2742,1354,130,4226,1340,1892,158,66,3456,121,143,264,3720,1534,211,5465,1884,2196,128,65,4273,151,143,294,4567,1443,210,6220,2280,2392,189,85,4946,166,133,299,5245,1508,228,6981,2459,2426,250,65,5200,144,113,257,5457,2005,265,7727,1668,1999,223,51,3941,95,99,194,4135,3071,264,7470,833,1295,179,42,2349,49,74,123,2472,5172,292,7936,232,480,65,26,803,3,13,16,819,6184,302,7305,59,156,21,12,248,0,5,5,253,5321,325,5899,15,71,22,30,138,0,3,3,141,11203,1375,12719,14099,18086,1815,656
109,394,1987,151,2532,61,71,12,12,156,0,0,0,156,1757,191,2104,34,39,14,16,103,0,0,0,103,4203,626,4932,10240,10857,952,577,22626,680,624,1304,23930,17918,2221,44069,297,1208,83,77,1665,97,156,253,1918,1577,143,3638,970,849,98,45,1962,100,86,186,2148,730,142,3020,1130,689,135,24,1978,65,61,126,2104,705,121,2930,793,919,132,32,1876,60,57,117,1993,778,108,2879,948,1223,113,49,2333,51,65,116,2449,717,120,3286,1255,1296,94,56,2701,63,53,116,2817,677,143,3637,1499,1290,89,46,2924,57,51,108,3032,613,153,3798,1530,1329,121,55,3035,60,46,106,3141,753,135,4029,1092,1114,110,40,2356,35,44,79,2435,1154,146,3735,570,799,88,31,1488,9,27,36,1524,1902,151,3577,171,318,35,16,540,0,3,3,543,2180,149,2872,78,119,10,7,214,0,3,3,217,2129,152,2498,32,47,16,23,118,0,3,3,121,4527,596,5244,10365,11200,1124,501
110,672,3136,251,4059,114,127,21,18,280,0,4,4,284,2685,257,3226,96,92,24,33,245,3,5,8,253,5986,967,7206,15584,15210,1357,881,33032,1254,1263,2517,35549,30068,3546,69163,488,1735,148,95,2466,173,284,457,2923,2868,299,6090,1507,1167,137,52,2863,188,176,364,3227,1670,256,5153,1565,1036,202,54,2857,135,82,217,3074,1383,206,4663,1338,1397,183,40,2958,105,113,218,3176,1356,232,4764,1561,1793,133,60,3547,128,104,232,3779,1308,265,5352,2023,1856,115,67,4061,113,105,218,4279,1140,279,5698,2230,1927,154,83,4394,100,68,168,4562,1147,234,5943,2484,1766,191,67,4508,93,88,181,4689,1410,269,6368,1793,1450,180,60,3483,54,53,107,3590,1775,224,5589,1010,1120,138,46,2314,34,38,72,2386,2863,249,5498,346,530,55,34,965,3,6,9,974,3347,240,4561,135,214,21,15,385,3,0,3,388,3137,282,3807,82,121,26,20,249,0,0,0,249,6460,927,7636,16562,16112,1683,693
