region_id,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_c_o_c_c_g,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_over_REA,C11_650over_ST_HA,C11_650ove_Pe_no_sa_ho,C11_650ov_H_co_op_c_ch_gr,C11_650over_Oth_lan_typ,C11_650over_LLT_NS,C11_650_over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Pe_no_sa_ho,C11_R_NS_H_co_op_c_ch_gr,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_T_Pe_no_sa_ho,C11_Tot_Ho_co_op_co_ch_gr,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_T_T
111,162,20,2938,1424,972,970,133,176,23,3698,1013,368,854,51,94,12,2392,3162,552,1381,37,195,27,5354,6378,209,1981,37,182,40,8827,4337,29,989,14,62,19,5450,1261,11,292,0,25,4,1593,364,6,103,3,14,4,494,345,34,145,3,13,9,549,300,414,312,171,92,68,1357,19056,7192,8165,894,1137,628,37072
112,281,15,2054,971,400,1021,111,297,28,2828,811,93,894,28,140,13,1979,2051,135,1120,40,144,22,3512,3679,73,1629,28,179,33,5621,3327,46,1177,23,110,20,4703,920,4,323,6,18,12,1283,271,0,121,3,6,7,408,245,14,149,3,39,10,460,187,161,303,80,124,50,905,12839,2547,7972,694,1509,777,26338
113,172,36,2450,1774,495,896,53,256,26,3500,929,116,491,13,231,10,1790,1505,53,443,12,100,8,2121,1326,17,323,4,63,3,1736,613,3,125,3,20,5,769,117,0,20,0,15,0,152,10,9,9,0,10,0,38,54,7,34,0,13,5,113,123,134,204,15,168,39,683,7366,2275,3984,334,1538,638,16135
114,90,15,1229,766,376,526,96,142,18,1924,754,143,418,33,166,3,1517,1696,146,531,47,103,13,2536,1719,62,403,22,63,8,2277,876,7,157,7,28,3,1078,183,7,48,0,3,4,245,80,3,16,0,5,0,104,82,4,42,3,17,0,148,94,80,123,29,84,17,427,6541,1679,2875,451,839,352,12737
115,28,3,234,54,27,125,30,78,4,318,58,14,131,4,86,4,297,128,8,189,13,58,5,401,398,8,270,8,51,3,738,1432,15,390,8,42,3,1890,1819,5,254,0,12,11,2101,1022,3,148,4,3,0,1180,937,3,133,7,13,5,1098,121,14,146,57,66,20,424,6004,167,2217,256,524,272,9440
116,45,19,2186,195,1590,264,86,75,15,2225,326,789,314,45,95,11,1580,1377,574,579,51,96,18,2695,4892,267,1265,47,135,41,6647,5276,49,876,18,129,24,6372,1326,11,264,3,9,3,1616,554,11,68,7,10,4,654,202,37,62,7,7,5,320,227,476,227,48,57,62,1097,14453,8235,4342,495,708,384,28617
117,26,10,2049,417,809,362,156,52,14,1810,577,222,361,70,55,4,1289,1752,307,554,110,67,14,2804,4479,285,1087,174,89,20,6134,7811,194,1553,75,123,38,9794,8087,79,1421,29,78,41,9735,6785,47,1099,19,69,35,8054,8439,84,1707,28,110,46,10414,701,593,439,82,131,117,2063,39344,8651,9364,1131,896,685,60071
118,31,9,1026,185,390,173,67,40,0,855,220,92,210,18,91,6,637,666,120,336,25,97,11,1255,2070,110,701,24,83,17,3005,6269,85,1424,16,62,32,7888,7182,56,1457,11,47,30,8783,4533,17,1009,9,35,12,5615,6959,25,1947,16,68,37,9052,528,275,398,65,64,97,1427,28809,3656,8320,494,678,682,42639
119,67,27,2670,384,1314,460,231,96,27,2512,587,383,482,85,93,20,1650,2365,452,783,108,133,23,3864,8636,478,1696,76,251,73,11210,12020,301,2119,44,326,67,14877,5475,43,1011,14,119,28,6690,1654,22,307,8,28,8,2027,902,45,195,3,38,7,1190,625,669,568,108,109,127,2206,32916,9569,8766,1165,1371,924,54711
120,36,7,958,277,306,260,126,53,11,1033,336,89,257,40,89,3,814,996,90,385,54,68,5,1598,3418,109,764,49,78,19,4437,7498,71,1141,31,95,34,8870,5771,32,895,15,63,22,6798,3549,9,580,14,37,8,4197,3409,23,673,9,38,27,4179,415,192,305,48,78,63,1101,25860,2705,5879,722,723,495,36384
121,30,12,691,111,158,239,103,30,4,645,123,53,250,18,52,7,503,440,64,368,38,42,8,960,2110,66,745,19,58,9,3007,7879,40,1581,33,67,34,9634,7866,18,1372,18,57,25,9356,4405,6,794,12,40,16,5273,7381,21,1493,18,71,24,9008,549,105,378,81,96,50,1259,31009,1685,8032,672,651,628,42677
122,39,21,537,64,116,108,72,34,7,401,75,43,167,47,42,8,382,248,48,258,10,40,8,612,1070,47,567,8,59,11,1762,3610,28,1085,15,67,21,4826,3244,20,886,6,45,12,4213,2048,18,596,0,26,8,2696,3944,7,1049,9,37,15,5061,274,104,228,60,43,42,751,14646,1168,5401,553,479,472,22719
123,37,7,1617,222,1036,236,83,43,14,1634,390,388,297,31,30,6,1142,1379,606,524,55,53,11,2628,3511,337,797,26,66,15,4752,2785,59,543,7,40,17,3451,844,9,127,3,9,3,995,153,7,39,0,4,0,203,82,25,33,0,10,5,155,169,345,154,36,53,31,788,9598,5760,3099,408,414,297,19576
124,38,16,1345,528,623,460,116,99,18,1844,864,259,551,62,195,10,1941,2240,370,872,62,109,16,3669,5931,247,1332,46,92,39,7687,3979,50,648,13,64,20,4774,747,4,116,3,14,3,887,177,4,32,0,5,0,218,136,13,46,3,6,5,209,243,246,224,56,78,43,890,14991,3716,4879,625,764,480,25455
125,63,19,2608,378,1185,395,239,84,23,2304,485,332,380,81,140,17,1435,1681,433,689,105,147,27,3082,7187,494,1499,75,274,53,9582,12030,247,1850,48,259,78,14512,4069,21,651,16,79,26,4862,1024,18,158,0,20,0,1220,514,44,109,5,19,11,702,512,579,448,102,84,120,1845,28083,8881,6968,1228,1298,720,47178
126,10,4,656,67,240,140,91,40,0,578,100,54,109,26,70,6,365,446,70,200,47,49,0,812,2084,57,421,30,35,10,2637,4264,58,637,13,48,13,5033,2371,27,423,8,35,3,2867,1165,7,211,9,9,13,1414,938,8,235,15,16,6,1218,203,109,184,55,44,50,645,11733,1934,2925,511,397,283,17783
127,84,20,2336,355,1190,368,127,199,12,2251,659,425,404,67,319,18,1892,2409,441,666,94,259,29,3898,4522,611,1079,77,256,47,6592,5918,177,1147,11,259,51,7563,1790,25,256,3,64,18,2156,319,17,39,3,14,0,392,170,25,55,3,16,6,275,298,525,307,46,120,81,1377,16637,7835,4966,716,1666,610,32430
128,15,3,538,70,226,131,61,78,3,569,132,78,146,34,114,5,509,453,81,224,24,66,0,848,1748,100,521,10,52,12,2443,3853,59,665,17,55,13,4662,2003,10,324,3,20,9,2369,975,6,151,3,3,5,1143,748,10,152,3,12,3,928,133,112,128,39,46,20,478,10147,1783,2755,392,488,233,15798
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
