region_id,C11_1PF_Cu15DS_4000ov,C11_1PF_Cu15DS_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_0_299,C11_1PF_CU15_NDS_300_449,C11_1PF_CU15_NDS_450_599,C11_1PF_CU15_NDS_600_799,C11_1PF_CU15_NDS_800_999,C11_1PF_CU15_NDS_1000_1399,C11_1PF_CU15_NDS_1400_1799,C11_1PF_CU15_NDS_1800_2399,C11_1PF_CU15_NDS_2400_2999,C11_1PF_CU15_NDS_3000_3999,C11_1PF_CU15_NDS_4000ov,C11_1PF_CU15_NDS_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_0_299,C11_1PF_NCu15DS_300_449,C11_1PF_NCu15DS_450_599,C11_1PF_NCu15DS_600_799,C11_1PF_NCu15DS_800_999,C11_1PF_NCu15DS_1000_1399,C11_1PF_NCu15DS_1400_1799,C11_1PF_NCu15DS_1800_2399,C11_1PF_NCu15DS_2400_2999,C11_1PF_NCu15DS_3000_3999,C11_1PF_NCu15DS_4000ov,C11_1PF_NCu15DS_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_0_299,C11_1PF_NDCO_300_449,C11_1PF_NDCO_450_599,C11_1PF_NDCO_600_799,C11_1PF_NDCO_800_999,C11_1PF_NDCO_1000_1399,C11_1PF_NDCO_1400_1799,C11_1PF_NDCO_1800_2399,C11_1PF_NDCO_2400_2999,C11_1PF_NDCO_3000_3999,C11_1PF_NDCO_4000ov,C11_1PF_NDCO_NS,C11_1PF_NDCO_Tot,C11_1PF_T_0_299,C11_1PF_T_300_449,C11_1PF_T_450_599,C11_1PF_T_600_799,C11_1PF_T_800_999,C11_1PF_T_1000_1399,C11_1PF_T_1400_1799,C11_1PF_T_1800_2399,C11_1PF_T_2400_2999,C11_1PF_T_3000_3999,C11_1PF_T_4000ov,C11_1PF_T_NS,C11_1_PF_T_T,C11_T_0_299,C11_T_300_449,C11_T_450_599,C11_T_600_799,C11_T_800_999,C11_T_1000_1399,C11_T_1400_1799,C11_T_1800_2399,C11_T_2400_2999,C11_T_3000_3999,C11_T_4000ov,C11_T_NS,C11_T_T
111,10,17,432,69,31,39,95,143,411,412,418,120,74,42,81,1935,29,31,35,77,96,161,140,126,47,40,16,47,845,77,68,64,117,128,293,212,182,64,40,27,92,1364,183,138,154,313,410,967,846,804,257,172,95,237,4576,1333,712,685,1486,2015,5333,6210,9254,4475,3069,1642,1649,37863
112,9,24,367,58,54,43,83,147,280,216,247,98,61,48,51,1386,31,16,32,53,61,116,96,76,35,18,10,32,576,62,40,42,62,68,148,115,110,37,26,14,56,780,166,122,121,226,307,618,490,495,201,119,81,163,3109,941,592,542,1109,1391,3471,3259,4354,2232,1620,950,1094,21555
113,5,6,164,22,34,35,76,102,183,122,78,22,8,11,35,728,6,18,9,23,26,54,28,20,8,11,3,15,221,20,11,25,36,47,99,57,43,4,7,6,23,378,58,68,76,144,197,382,234,163,39,26,25,79,1491,746,376,386,823,1272,3044,2775,2547,868,599,379,813,14628
114,5,5,177,26,25,22,39,76,165,140,137,41,30,22,48,771,17,10,10,22,20,59,45,48,16,6,8,20,281,47,27,15,32,45,111,51,49,30,12,9,32,460,97,72,50,101,161,370,269,262,98,60,44,105,1689,633,319,305,594,847,2183,2296,2883,1186,920,658,703,13527
115,20,12,259,34,14,9,21,31,75,102,151,121,137,99,57,851,25,18,14,13,25,75,59,87,53,70,54,26,519,48,15,23,26,36,85,80,129,77,93,60,68,740,119,47,46,64,108,265,276,417,281,350,233,163,2369,1040,364,321,529,700,2260,2570,5050,4269,6402,4753,1598,29856
116,7,22,385,36,24,26,66,83,256,315,440,205,141,42,86,1720,18,17,16,28,33,122,107,159,64,44,19,26,653,64,34,39,72,87,241,214,289,132,86,31,105,1394,133,78,86,181,228,679,704,986,449,290,99,239,4152,946,414,425,878,1212,3875,5201,10133,6720,5545,1765,1756,38870
117,17,5,101,34,15,9,23,29,61,60,126,103,112,79,30,681,14,12,6,8,8,40,42,67,41,56,35,22,351,25,12,16,27,30,46,58,94,71,63,58,36,536,76,39,34,58,75,158,177,299,228,243,189,93,1669,541,162,168,266,359,1075,1420,3071,2818,4196,3832,769,18677
118,32,13,139,42,4,7,10,18,39,49,83,85,111,143,55,646,27,11,8,8,8,41,38,69,37,55,65,31,398,40,13,4,19,24,52,60,86,34,51,69,43,495,116,28,19,37,53,144,162,262,170,236,309,142,1678,777,183,155,240,322,982,1031,2172,1897,3165,5889,1189,18002
119,39,42,540,92,42,37,60,100,295,329,493,255,231,133,116,2183,62,44,21,56,87,204,166,220,96,104,52,77,1189,108,42,47,84,97,283,290,384,195,181,129,160,2000,282,138,116,214,321,858,866,1205,599,565,353,395,5912,1706,730,656,1125,1631,5144,5982,10376,7137,7810,4770,2787,49854
120,20,12,178,39,18,7,18,29,90,86,178,118,138,121,48,890,29,8,18,18,24,77,72,112,70,66,49,20,563,43,18,18,28,37,88,86,133,66,91,72,64,744,121,47,43,74,96,275,263,456,278,316,262,144,2375,907,296,246,405,541,1689,1872,3971,3079,4745,5449,1192,24392
121,77,25,327,47,11,6,21,32,85,100,196,124,171,225,58,1076,51,22,16,27,37,102,78,150,73,114,138,53,861,76,16,20,30,30,119,105,146,74,92,112,67,887,192,52,51,85,99,338,307,548,313,411,552,203,3151,1542,417,403,556,725,2242,2455,5393,4356,7209,11190,1946,38434
122,37,13,241,33,14,15,28,28,75,97,146,113,149,166,60,924,24,12,7,24,20,55,62,80,51,55,65,26,481,58,17,29,27,24,84,92,108,65,64,71,75,714,132,50,51,89,76,233,276,377,261,302,339,174,2360,944,289,271,472,543,1570,1864,3731,3255,5556,7371,1491,27357
123,7,19,350,41,19,16,50,68,241,307,423,177,109,50,102,1603,21,20,12,42,51,101,109,128,43,31,23,30,611,52,30,29,69,81,227,226,243,90,61,56,97,1261,125,74,62,180,220,633,717,868,350,212,136,248,3825,817,418,403,879,1191,3626,4851,8809,4773,3375,1589,1573,32304
124,9,16,418,49,27,31,60,100,317,348,524,215,109,60,121,1961,30,39,22,48,68,151,142,158,58,29,20,51,816,85,39,56,93,92,290,271,282,102,60,29,108,1507,173,113,118,213,281,845,844,1062,423,216,118,296,4702,1018,574,581,1064,1465,4354,5535,10204,5702,3393,1566,1871,37327
125,13,17,354,46,33,15,56,74,226,226,372,180,135,55,54,1472,44,21,15,30,47,132,142,170,86,83,36,35,841,71,35,31,75,83,216,241,338,164,133,57,101,1545,175,92,74,174,215,626,660,950,487,391,161,207,4212,1278,513,491,855,1221,3842,4937,8836,5968,5587,2538,1734,37800
126,16,12,112,14,3,8,17,17,63,49,83,50,80,75,26,485,27,14,11,16,15,48,55,66,34,46,40,20,392,38,13,5,17,21,58,42,71,55,50,34,27,431,86,30,24,53,56,176,164,243,149,189,165,85,1420,671,214,178,319,445,1256,1336,2627,2027,3055,3338,782,16248
127,17,42,587,76,44,33,82,124,346,408,561,258,178,90,139,2339,33,20,19,39,75,159,146,181,93,76,23,64,928,90,57,42,69,111,280,293,343,187,142,68,129,1811,221,135,105,209,349,897,948,1193,599,437,198,374,5665,1267,632,536,985,1522,4629,5466,8940,5957,4649,2176,2225,38984
128,16,8,231,28,18,15,22,31,87,115,162,135,151,68,65,897,26,15,6,25,27,77,67,99,56,48,41,22,509,46,19,26,40,43,99,113,113,95,84,45,49,772,111,56,54,96,117,290,327,415,318,311,170,144,2409,809,326,325,566,705,1988,2395,4450,3917,5595,3761,1332,26169
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
