region_id,Tot_persons_C01_M,Tot_persons_C01_F,Tot_persons_C01_P,Tot_persons_C06_M,Tot_persons_C06_F,Tot_persons_C06_P,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Age_0_4_C01_M,Age_0_4_C01_F,Age_0_4_C01_P,Age_0_4_C06_M,Age_0_4_C06_F,Age_0_4_C06_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_5_14_C01_M,Age_5_14_C01_F,Age_5_14_C01_P,Age_5_14_C06_M,Age_5_14_C06_F,Age_5_14_C06_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_15_19_C01_M,Age_15_19_C01_F,Age_15_19_C01_P,Age_15_19_C06_M,Age_15_19_C06_F,Age_15_19_C06_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_20_24_C01_M,Age_20_24_C01_F,Age_20_24_C01_P,Age_20_24_C06_M,Age_20_24_C06_F,Age_20_24_C06_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_25_34_C01_M,Age_25_34_C01_F,Age_25_34_C01_P,Age_25_34_C06_M,Age_25_34_C06_F,Age_25_34_C06_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_35_44_C01_M,Age_35_44_C01_F,Age_35_44_C01_P,Age_35_44_C06_M,Age_35_44_C06_F,Age_35_44_C06_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_45_54_C01_M,Age_45_54_C01_F,Age_45_54_C01_P,Age_45_54_C06_M,Age_45_54_C06_F,Age_45_54_C06_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_55_64_C01_M,Age_55_64_C01_F,Age_55_64_C01_P,Age_55_64_C06_M,Age_55_64_C06_F,Age_55_64_C06_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_65_74_C01_M,Age_65_74_C01_F,Age_65_74_C01_P,Age_65_74_C06_M,Age_65_74_C06_F,Age_65_74_C06_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_75_84_C01_M,Age_75_84_C01_F,Age_75_84_C01_P,Age_75_84_C06_M,Age_75_84_C06_F,Age_75_84_C06_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_grp_85ov_C01_M,Age_grp_85ov_C01_F,Age_grp_85ov_C01_P,Age_grp_85ov_C06_M,Age_grp_85ov_C06_F,Age_grp_85ov_C06_P,Age_grp_85ov_C11_M,Age_grp_85ov_C11_F,Age_grp_85ov_C11_P,OS_vis_C01_M,OS_vis_C01_F,OS_vis_C01_P,OS_vis_C06_M,OS_vis_C06_F,OS_vis_C06_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,IP_Abor_C01_M,IP_Abor_C01_F,IP_Abor_C01_P,IP_Abor_C06_M,IP_Abor_C06_F,IP_Abor_C06_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Tor_Strt_Is_2001_Ce_M,IP_Tor_Strt_Is_2001_Ce_F,IP_Tor_Strt_Is_2001_Ce_P,IP_Tor_Strt_Is_2006_Ce_M,IP_Tor_Strt_Is_2006_Ce_F,IP_Tor_Strt_Is_2006_Ce_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2001_Ce_M,IP_B_Ab_To_St_Is_2001_Ce_F,IP_B_Ab_To_St_Is_2001_Ce_P,IP_B_Ab_To_St_Is_2006_Ce_M,IP_B_Ab_To_St_Is_2006_Ce_F,IP_B_Ab_To_St_Is_2006_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_Tot_2001_Ce_M,IP_Tot_2001_Ce_F,IP_Tot_2001_Ce_P,IP_Tot_2006_Ce_M,IP_Tot_2006_Ce_F,IP_Tot_2006_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,Brthplace_Aust_2001_Ce_M,Brthplace_Aust_2001_Ce_F,Brthplace_Aust_2001_Ce_P,Brthplace_Aust_2006_Ce_M,Brthplace_Aust_2006_Ce_F,Brthplace_Aust_2006_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Elsewhere_2001_Ce_M,Brthplace_Elsewhere_2001_Ce_F,Brthplace_Elsewhere_2001_Ce_P,Brthplace_Elsewhere_2006_Ce_M,Brthplace_Elsewhere_2006_Ce_F,Brthplace_Elsewhere_2006_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,LSH_Eng_only_2001_Ce_M,LSH_Eng_only_2001_Ce_F,LSH_Eng_only_2001_Ce_P,LSH_Eng_only_2006_Ce_M,LSH_Eng_only_2006_Ce_F,LSH_Eng_only_2006_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Oth_Lan_2001_Ce_M,LSH_Oth_Lan_2001_Ce_F,LSH_Oth_Lan_2001_Ce_P,LSH_Oth_Lan_2006_Ce_M,LSH_Oth_Lan_2006_Ce_F,LSH_Oth_Lan_2006_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,Aust_citiz_C01_M,Aust_citiz_C01_F,Aust_citiz_C01_P,Aust_citiz_C06_M,Aust_citiz_C06_F,Aust_citiz_C06_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P
101,100839,99161,200000,106497,104694,211191,110284,108954,219238,6419,6090,12509,6336,5931,12267,6791,6393,13184,15748,14919,30667,15505,14807,30312,15000,14177,29177,7116,6552,13668,7566,6947,14513,7847,6977,14824,5593,4941,10534,5789,5155,10944,5667,5217,10884,12075,12020,24095,11491,11255,22746,10809,11039,21848,15055,15072,30127,14905,15341,30246,14352,14734,29086,14381,13749,28130,16000,15536,31536,16416,16025,32441,11108,10676,21784,13946,13099,27045,15668,15128,30796,8273,8153,16426,8870,8562,17432,10716,10292,21008,4234,5213,9447,4936,5918,10854,5503,6146,11649,837,1776,2613,1154,2144,3298,1514,2826,4340,577,606,1183,544,545,1089,564,570,1134,2051,1937,3988,2462,2369,4831,3069,3058,6127,68,57,125,91,88,179,71,80,151,60,53,113,45,45,90,52,49,101,2179,2047,4226,2598,2502,5100,3192,3187,6379,81809,81146,162955,85925,85153,171078,89031,88485,177516,11964,11445,23409,12509,12315,24824,13434,13546,26980,89243,88523,177766,93901,93905,187806,96710,96981,193691,5124,4898,10022,5347,5188,10535,5955,6031,11986,91179,90127,181306,94993,94662,189655,98020,98215,196235
102,138065,147443,285508,141417,152293,293710,148626,160004,308630,9804,9726,19530,9527,8952,18479,10146,9590,19736,22233,20867,43100,21457,20683,42140,20920,20174,41094,9691,9088,18779,10297,9745,20042,10879,10099,20978,7136,7097,14233,7765,7725,15490,8589,8369,16958,16480,17863,34343,15192,16427,31619,15434,16672,32106,20125,21760,41885,19091,21130,40221,18976,21037,40013,17870,18640,36510,19351,20635,39986,20236,22080,42316,13094,14065,27159,15644,16999,32643,17938,19563,37501,11778,13775,25553,11711,13514,25225,13593,15250,28843,8038,11028,19066,8899,11910,20809,8777,11413,20190,1816,3534,5350,2484,4573,7057,3138,5757,8895,379,548,927,384,578,962,358,464,822,2217,2186,4403,3011,3029,6040,4265,4364,8629,106,87,193,131,139,270,136,131,267,69,83,152,57,57,114,78,89,167,2392,2356,4748,3199,3225,6424,4479,4584,9063,111488,119648,231136,112405,121094,233499,119728,128727,248455,18382,19285,37667,18966,20053,39019,20734,22517,43251,126640,135021,261661,128135,137633,265768,134945,144934,279879,4889,5268,10157,5378,6097,11475,6642,7863,14505,124964,133373,258337,125243,134953,260196,132861,143666,276527
103,94784,94310,189094,94322,94510,188832,98858,97920,196778,7001,6532,13533,6438,5971,12409,7086,6626,13712,15296,14497,29793,14585,13699,28284,14215,13207,27422,7330,6991,14321,7175,6738,13913,6925,6680,13605,5491,4999,10490,5446,5295,10741,6123,5644,11767,11671,11617,23288,10390,10359,20749,10649,10467,21116,13675,13544,27219,12469,12920,25389,12318,12544,24862,13137,12354,25491,13240,12739,25979,13590,13204,26794,9846,9444,19290,11679,11183,22862,12770,12151,24921,6932,7173,14105,7598,7670,15268,8945,8812,17757,3537,5165,8702,4293,5614,9907,4956,5855,10811,868,1994,2862,1009,2322,3331,1278,2730,4008,212,291,503,215,239,454,304,332,636,3460,3140,6600,3955,3788,7743,5122,5007,10129,99,88,187,122,89,211,137,114,251,98,82,180,60,79,139,71,70,141,3657,3310,6967,4137,3956,8093,5330,5191,10521,83038,83094,166132,82410,82836,165246,85080,85061,170141,6414,6232,12646,6437,6324,12761,7446,7132,14578,87480,87961,175441,86888,88715,175603,89549,90397,179946,2242,2179,4421,2372,2297,4669,2990,3028,6018,87192,87769,174961,85711,87440,173151,88699,89675,178374
104,60513,62097,122610,62570,65060,127630,64877,67892,132769,3907,3659,7566,3567,3390,6957,3984,3792,7776,9683,9366,19049,9425,8967,18392,8777,8367,17144,4313,4108,8421,4472,4232,8704,4460,4235,8695,2624,2431,5055,2839,2640,5479,3016,3046,6062,5834,6367,12201,5414,5996,11410,5525,6101,11626,8688,9359,18047,7856,8759,16615,7363,8268,15631,8910,8822,17732,9480,10020,19500,9127,10134,19261,6771,6904,13675,8542,8518,17060,10006,9936,19942,5936,5865,11801,6249,6360,12609,7282,7381,14663,3181,3890,7071,3771,4448,8219,4129,4505,8634,666,1326,1992,954,1731,2685,1208,2127,3335,305,360,665,278,337,615,311,379,690,1953,1955,3908,2344,2367,4711,2783,2962,5745,58,45,103,69,56,125,89,81,170,60,67,127,54,46,100,58,58,116,2071,2067,4138,2467,2469,4936,2930,3101,6031,51831,53185,105016,52847,54898,107745,54492,56909,111401,5469,5700,11169,6037,6505,12542,6878,7487,14365,56146,57721,113867,57838,60463,118301,59299,62302,121601,1606,1735,3341,1810,2055,3865,2501,2831,5332,55937,57421,113358,56981,59668,116649,58647,61816,120463
105,60936,60160,121096,57970,57902,115872,58105,57889,115994,4714,4538,9252,4275,3983,8258,4284,4093,8377,9903,9344,19247,9027,8624,17651,8149,7659,15808,4079,3776,7855,3864,3570,7434,3847,3485,7332,3242,3135,6377,3047,3142,6189,3260,3250,6510,7662,7894,15556,6216,6614,12830,6103,6526,12629,8924,8785,17709,7668,7836,15504,7009,7170,14179,8423,7765,16188,8336,8094,16430,8267,8069,16336,6595,6106,12701,7265,6642,13907,7853,7284,15137,4838,4751,9589,4962,4855,9817,5643,5404,11047,2123,2932,5055,2755,3277,6032,2967,3512,6479,433,1134,1567,555,1266,1821,723,1437,2160,176,185,361,143,165,308,207,180,387,6839,6963,13802,7416,7740,15156,8463,8911,17374,81,84,165,103,110,213,81,101,182,161,164,325,140,111,251,100,99,199,7081,7211,14292,7659,7961,15620,8644,9111,17755,53652,53390,107042,50338,50669,101007,50606,50934,101540,3111,2929,6040,3008,2870,5878,3232,3184,6416,56128,55798,111926,53106,53609,106715,52422,53255,105677,1293,1119,2412,1242,1168,2410,1507,1504,3011,56262,55794,112056,52409,52841,105250,51900,52723,104623
106,105139,105404,210543,111976,113191,225167,121180,121879,243059,7809,7456,15265,7956,7504,15460,8838,8381,17219,17013,16298,33311,17509,16804,34313,17327,16527,33854,7841,7204,15045,8155,7568,15723,8526,8082,16608,6141,5483,11624,6622,6040,12662,7441,6820,14261,13395,13760,27155,13310,13397,26707,14468,14215,28683,15915,15901,31816,15588,16156,31744,16091,16654,32745,14673,14275,28948,15614,15692,31306,16578,16706,33284,10403,10051,20454,13227,13073,26300,14975,15046,30021,7297,7856,15153,8154,8473,16627,10284,10207,20491,3848,5260,9108,4777,6183,10960,5210,6420,11630,804,1860,2664,1064,2300,3364,1442,2821,4263,306,319,625,323,332,655,311,372,683,2351,2396,4747,3066,3163,6229,4469,4567,9036,107,91,198,129,123,252,145,130,275,74,66,140,85,83,168,93,104,197,2532,2553,5085,3280,3369,6649,4707,4801,9508,91136,91744,182880,96625,97591,194216,104281,105180,209461,7808,7932,15740,8664,8814,17478,10096,10211,20307,97548,98472,196020,104046,105813,209859,111696,113320,225016,1977,2179,4156,2461,2598,5059,3076,3350,6426,96649,97750,194399,101985,103925,205910,109740,111482,221222
107,127686,129824,257510,129002,132866,261868,135153,139272,274425,9029,8436,17465,8433,8031,16464,8928,8503,17431,19049,17999,37048,18654,17638,36292,18098,17106,35204,9701,9199,18900,9454,9038,18492,9887,9307,19194,9129,8404,17533,9443,8952,18395,10048,9544,19592,17390,17687,35077,16145,16281,32426,16570,16492,33062,19145,19710,38855,17996,18925,36921,17796,18785,36581,16772,16504,33276,17546,18312,35858,18618,19338,37956,11943,12423,24366,13833,13984,27817,15496,16049,31545,9348,10313,19661,9776,10724,20500,10796,11853,22649,5153,6904,12057,6321,8179,14500,6863,8564,15427,1027,2245,3272,1399,2802,4201,2053,3732,5785,644,771,1415,620,726,1346,740,766,1506,1840,1919,3759,2210,2285,4495,3050,3107,6157,93,89,182,89,75,164,101,97,198,72,72,144,39,40,79,45,50,95,2005,2080,4085,2338,2400,4738,3196,3254,6450,92644,94551,187195,94878,97209,192087,101318,103951,205269,27476,27881,55357,25634,27044,52678,26921,28571,55492,102453,104353,206806,104663,108008,212671,110098,113591,223689,19209,19262,38471,17906,18742,36648,19304,20261,39565,113288,115018,228306,113853,117511,231364,119255,123669,242924
108,90293,94607,184900,94555,99096,193651,97903,103319,201222,5428,5191,10619,5316,5007,10323,5758,5479,11237,13987,13387,27374,13193,12740,25933,12598,12082,24680,6028,5528,11556,6273,5812,12085,6227,5866,12093,3406,3266,6672,3797,3508,7305,3973,3855,7828,7982,8854,16836,7620,8278,15898,7438,8143,15581,11820,13320,25140,11160,12528,23688,10432,11718,22150,12544,12707,25251,13560,14287,27847,13436,14754,28190,11284,11839,23123,13492,14075,27567,14927,15455,30382,10430,10742,21172,11124,11264,22388,12964,13228,26192,6186,7363,13549,7320,8454,15774,7745,8715,16460,1198,2410,3608,1700,3143,4843,2406,4024,6430,282,374,656,289,380,669,258,304,562,3311,3422,6733,3868,4005,7873,5122,5242,10364,56,65,121,123,97,220,105,85,190,89,73,162,120,92,212,113,97,210,3456,3560,7016,4111,4194,8305,5340,5424,10764,77857,81748,159605,80257,83895,164152,83110,87639,170749,7734,8142,15876,8477,8914,17391,9244,9924,19168,85194,89153,174347,88384,92952,181336,90914,96376,187290,1541,1622,3163,1712,1891,3603,2093,2461,4554,84203,88164,172367,86212,90756,176968,89086,94761,183847
109,54016,53887,107903,55030,55246,110276,54806,55683,110489,3789,3637,7426,3508,3381,6889,3449,3393,6842,8613,7906,16519,8131,7642,15773,7346,7002,14348,3852,3652,7504,3891,3694,7585,3910,3654,7564,2965,2853,5818,2988,3080,6068,2997,3045,6042,6471,6501,12972,6024,5958,11982,5680,5847,11527,7797,7926,15723,7238,7449,14687,6673,6933,13606,7705,7243,14948,8174,7992,16166,7651,7849,15500,5698,5429,11127,6925,6461,13386,7606,7329,14935,4301,4476,8777,4574,4649,9223,5440,5383,10823,2270,3096,5366,2963,3537,6500,3143,3602,6745,555,1168,1723,613,1403,2016,911,1645,2556,135,134,269,167,174,341,170,159,329,1149,1149,2298,1348,1385,2733,1544,1606,3150,37,34,71,52,32,84,52,47,99,24,24,48,24,23,47,27,40,67,1210,1207,2417,1424,1440,2864,1623,1693,3316,46961,47063,94024,47564,48066,95630,47036,48068,95104,3896,3786,7682,3987,3966,7953,4445,4582,9027,49882,49790,99672,50908,51359,102267,49991,51203,101194,1530,1535,3065,1491,1640,3131,2044,2082,4126,50149,50101,100250,50413,51016,101429,49668,50946,100614
110,86167,87315,173482,85587,87652,173239,87318,89083,176401,6206,5784,11990,5821,5618,11439,6158,5915,12073,13825,13297,27122,13165,12615,25780,12538,11725,24263,6638,6298,12936,6375,6218,12593,6174,6164,12338,5109,5008,10117,5020,5010,10030,5326,5265,10591,10464,10503,20967,8988,9522,18510,9135,9477,18612,12170,12688,24858,11217,11784,23001,10541,11077,21618,11925,11485,23410,12127,12034,24161,12021,12331,24352,9304,9093,18397,10767,10349,21116,11581,11105,22686,6519,6726,13245,7227,7295,14522,8298,8380,16678,3187,4664,7851,3915,5105,9020,4352,5251,9603,820,1769,2589,965,2102,3067,1195,2392,3587,340,392,732,254,301,555,383,348,731,5848,5872,11720,6420,6701,13121,7406,7803,15209,128,119,247,121,150,271,148,162,310,102,124,226,108,95,203,127,115,242,6078,6115,12193,6649,6946,13595,7681,8080,15761,76668,77857,154525,75536,77402,152938,76190,78016,154206,4701,4862,9563,4765,4935,9700,5498,5545,11043,80613,81852,162465,79833,82045,161878,80177,82501,162678,1605,1658,3263,1678,1748,3426,2281,2249,4530,80375,81554,161929,78499,80883,159382,78920,81334,160254
