region_id,C11_P_35_39_Tot_LF,C11_P_35_39_Notin_LF,C11_P_35_39_LF_NS,C11_P_35_39_Tot,C11_P_40_44_Em_FT,C11_P_40_44_Em_PT,C11_P_40_44_Em_AFW,C11_P_40_44_Em_Hrs_NS,C11_P_40_44_Em_Tot,C11_P_40_44_Unem_Look_FT,C11_P_40_44_Unem_Look_PT,C11_P_40_44_Unem_Tot,C11_P_40_44_Tot_LF,C11_P_40_44_Notin_LF,C11_P_40_44_LF_NS,C11_P_40_44_Tot,C11_P_45_49_Em_FT,C11_P_45_49_Em_PT,C11_P_45_49_Em_AFW,C11_P_45_49_Em_Hrs_NS,C11_P_45_49_Em_Tot,C11_P_45_49_Unem_Look_FT,C11_P_45_49_Unem_Look_PT,C11_P_45_49_Unem_Tot,C11_P_45_49_Tot_LF,C11_P_45_49_Notin_LF,C11_P_45_49_LF_NS,C11_P_45_49_Tot,C11_P_50_54_Em_FT,C11_P_50_54_Em_PT,C11_P_50_54_Em_AFW,C11_P_50_54_Em_Hrs_NS,C11_P_50_54_Em_Tot,C11_P_50_54_Unem_Look_FT,C11_P_50_54_Unem_Look_PT,C11_P_50_54_Unem_Tot,C11_P_50_54_Tot_LF,C11_P_50_54_Notin_LF,C11_P_50_54_LF_NS,C11_P_50_54_Tot,C11_P_55_59_Em_FT,C11_P_55_59_Em_PT,C11_P_55_59_Em_AFW,C11_P_55_59_Em_Hrs_NS,C11_P_55_59_Em_Tot,C11_P_55_59_Unem_Look_FT,C11_P_55_59_Unem_Look_PT,C11_P_55_59_Unem_Tot,C11_P_55_59_Tot_LF,C11_P_55_59_Notin_LF,C11_P_55_59_LF_NS,C11_P_55_59_Tot,C11_P_60_64_Em_FT,C11_P_60_64_Em_PT,C11_P_60_64_Em_AFW,C11_P_60_64_Em_Hrs_NS,C11_P_60_64_Em_Tot,C11_P_60_64_Unem_Look_FT,C11_P_60_64_Unem_Look_PT,C11_P_60_64_Unem_Tot,C11_P_60_64_Tot_LF,C11_P_60_64_Notin_LF,C11_P_60_64_LF_NS,C11_P_60_64_Tot,C11_P_65_69_Em_FT,C11_P_65_69_Em_PT,C11_P_65_69_Em_AFW,C11_P_65_69_Em_Hrs_NS,C11_P_65_69_Em_Tot,C11_P_65_69_Unem_Look_FT,C11_P_65_69_Unem_Look_PT,C11_P_65_69_Unem_Tot,C11_P_65_69_Tot_LF,C11_P_65_69_Notin_LF,C11_P_65_69_LF_NS,C11_P_65_69_Tot,C11_P_70_74_Em_FT,C11_P_70_74_Em_PT,C11_P_70_74_Em_AFW,C11_P_70_74_Em_Hrs_NS,C11_P_70_74_Em_Tot,C11_P_70_74_Unem_Look_FT,C11_P_70_74_Unem_Look_PT,C11_P_70_74_Unem_Tot,C11_P_70_74_Tot_LF,C11_P_70_74_Notin_LF,C11_P_70_74_LF_NS,C11_P_70_74_Tot,C11_P_75over_Emp_Wor_ft,C11_P_75ov_Em_Work_pt,C11_P_75ov_Em_Aw_fr_w,C11_P_75ov_Emp_Hou_w_ns,C11_P_75andOver_Em_Tot,C11_P_75over_Unem_Lo_ft_w,C11_P_75over_Unem_Lo_pt_w,C11_P_75over_Unemp_Tot,C11_P_75over_Tot_lab_for,C11_P_75over_N_lab_forc,C11_P_75over_LF_NS,C11_P_75over_Tot,C11_P_Tot_Em_FT,C11_P_Tot_Em_PT,C11_P_Tot_Em_AFW,C11_P_Tot_Em_Hrs_NS,C11_P_Tot_Em_Tot,C11_P_Tot_Unem_Look_FT,C11_P_Tot_Unem_Look_PT,C11_P_Tot_Unem_Tot,C11_P_T_T_labo_for,C11_P_Tot_Notin_LF,C11_P_Tot_LF_NS,C11_P_T_T
114,5482,1433,350,7265,3690,2107,200,126,6123,246,117,363,6486,1425,379,8290,4234,2197,232,112,6775,252,106,358,7133,1588,415,9136,4305,2274,282,103,6964,221,111,332,7296,1983,411,9690,3161,2041,275,112,5589,167,101,268,5857,2899,350,9106,1902,1757,176,76,3911,104,100,204,4115,5526,446,10087,629,907,68,49,1653,10,34,44,1697,6929,418,9044,196,349,27,16,588,3,13,16,604,6346,436,7386,88,180,25,28,321,0,8,8,329,12008,1447,13784,29508,19136,2233,1185,52062,2334,1339,3673,55735,47794,5947,109476
115,12230,2107,382,14719,9292,3670,303,209,13474,234,174,408,13882,1998,445,16325,9898,3367,307,230,13802,278,136,414,14216,1701,394,16311,9390,3048,324,215,12977,256,116,372,13349,1794,377,15520,7079,2710,333,162,10284,211,100,311,10595,2573,370,13538,4322,2558,274,122,7276,142,114,256,7532,4470,362,12364,1460,1401,134,56,3051,29,39,68,3119,5541,291,8951,296,515,40,23,874,0,7,7,881,4688,268,5837,103,241,30,27,401,0,5,5,406,8830,831,10067,69064,32480,3540,2078,107162,2376,2234,4610,111772,46699,5020,163491
116,18384,4386,889,23659,11515,3629,404,363,15911,610,315,925,16836,3955,823,21614,11420,3151,374,337,15282,569,241,810,16092,3629,805,20526,9832,2701,362,324,13219,473,197,670,13889,3769,746,18404,7348,2227,349,213,10137,357,147,504,10641,4674,686,16001,4152,1755,242,158,6307,225,139,364,6671,6411,636,13718,1077,681,69,51,1878,23,40,63,1941,6986,575,9502,165,179,34,26,404,5,11,16,420,5700,477,6597,41,64,19,15,139,10,3,13,152,9852,1124,11128,91933,34119,4544,3682,134278,6533,3845,10378,144656,75170,10569,230395
117,21372,2740,2933,27045,12052,3136,500,226,15914,524,223,747,16661,2525,2511,21697,9757,2526,386,193,12862,423,165,588,13450,2395,2097,17942,7921,2204,312,160,10597,371,165,536,11133,2645,2098,15876,5834,2002,302,106,8244,296,156,452,8696,3291,1787,13774,3280,1728,212,90,5310,185,127,312,5622,4613,1448,11683,1123,920,95,58,2196,21,35,56,2252,5112,1075,8439,266,358,30,23,677,8,18,26,703,4796,873,6372,107,193,25,21,346,4,4,8,354,9112,1792,11258,107179,36546,5147,2335,151207,4872,4075,8947,160154,58043,30893,249090
118,17081,2711,1893,21685,9731,3428,408,196,13763,314,193,507,14270,2473,1464,18207,8596,3022,311,202,12131,322,175,497,12628,2159,1271,16058,7250,2686,325,191,10452,299,129,428,10880,2148,1138,14166,5570,2344,344,141,8399,230,134,364,8763,2625,986,12374,3727,2511,232,114,6584,123,133,256,6840,4381,969,12190,1520,1525,156,67,3268,15,44,59,3327,5119,861,9307,429,721,56,30,1236,14,22,36,1272,5295,771,7338,223,540,56,65,884,3,11,14,898,13699,2070,16667,84864,33957,4529,2173,125523,3134,3094,6228,131751,59216,19395,210362
119,27930,7579,2165,37674,17485,6818,665,751,25719,922,589,1511,27230,7089,1910,36229,17677,6694,634,731,25736,907,508,1415,27151,6784,1918,35853,16121,5663,681,569,23034,875,426,1301,24335,7436,1825,33596,11498,4539,578,456,17071,634,361,995,18066,9023,1618,28707,6719,3678,405,253,11055,403,270,673,11728,12530,1455,25713,2049,1717,206,125,4097,25,68,93,4190,14472,1234,19896,458,705,53,51,1267,10,19,29,1296,14200,1151,16647,156,309,45,55,565,5,20,25,590,33032,3883,37505,141783,64465,7666,6720,220634,9611,6795,16406,237040,157112,25986,420138
120,18252,2965,1349,22566,11070,3896,452,286,15704,409,226,635,16339,2629,1071,20039,10523,3610,356,274,14763,447,204,651,15414,2440,1004,18858,9113,2951,353,244,12661,375,170,545,13206,2492,885,16583,6829,2640,365,186,10020,311,168,479,10499,3270,717,14486,3998,2354,286,116,6754,164,142,306,7060,5157,715,12932,1348,1193,114,51,2706,16,48,64,2770,6015,582,9367,314,468,40,22,844,6,11,17,861,6167,572,7600,122,256,31,35,444,0,11,11,455,14522,2031,17008,89423,37183,4748,2612,133966,4171,3226,7397,141363,63814,14236,219413
121,23736,4089,1373,29198,16156,5786,614,290,22846,528,331,859,23705,4112,1161,28978,15742,5448,506,318,22014,592,294,886,22900,3700,1048,27648,14411,4999,516,263,20189,513,202,715,20904,3467,931,25302,10655,4393,509,210,15767,388,182,570,16337,4302,857,21496,6604,4703,434,140,11881,251,188,439,12320,7262,828,20410,2590,2893,226,68,5777,54,98,152,5929,9141,639,15709,681,1378,120,51,2230,13,36,49,2279,8822,597,11698,292,858,91,71,1312,7,18,25,1337,22958,2163,26458,125458,54704,6630,2726,189518,4620,3851,8471,197989,90716,14571,303276
122,16007,2375,748,19130,10319,4535,388,208,15450,245,224,469,15919,2293,651,18863,10120,4221,336,251,14928,314,160,474,15402,1831,617,17850,8621,3556,376,179,12732,266,133,399,13131,1744,540,15415,6474,3146,337,126,10083,181,123,304,10387,2434,506,13327,3773,2970,273,129,7145,127,134,261,7406,4539,447,12392,1382,1825,135,65,3407,25,46,71,3478,6448,389,10315,373,788,56,30,1247,4,19,23,1270,6204,382,7856,135,409,36,39,619,4,11,15,634,15633,1452,17719,75814,37926,4193,2045,119978,2300,2076,4376,124354,54483,8093,186930
123,13315,2985,676,16976,8698,3064,319,295,12376,374,210,584,12960,2696,655,16311,9085,2949,318,307,12659,356,171,527,13186,2440,696,16322,8829,2744,373,246,12192,319,121,440,12632,2810,627,16069,6751,2313,405,199,9668,266,128,394,10062,3698,524,14284,3804,1846,259,130,6039,164,116,280,6319,5611,568,12498,921,741,70,30,1762,9,25,34,1796,5837,415,8048,161,251,25,17,454,0,4,4,458,4577,358,5393,47,99,19,23,188,0,3,3,191,7670,1132,8993,73229,29399,3848,2790,109266,4561,2596,7157,116423,56094,8602,181119
124,15890,3223,783,19896,10744,4204,484,320,15752,423,265,688,16440,3007,815,20262,11038,3933,431,329,15731,379,213,592,16323,2754,868,19945,11008,3898,547,277,15730,365,167,532,16262,3198,821,20281,8533,3296,499,228,12556,317,139,456,13012,4487,732,18231,4935,2772,358,151,8216,200,164,364,8580,7204,746,16530,1260,1204,138,47,2649,29,43,72,2721,7843,566,11130,238,391,37,27,693,3,18,21,714,6515,496,7725,77,155,26,33,291,3,11,14,305,11906,1515,13726,90228,39498,5347,3101,138174,4824,3054,7878,146052,69139,10503,225694
125,21409,6645,1665,29719,12662,4470,468,454,18054,813,400,1213,19267,6126,1561,26954,12483,4253,432,454,17622,727,371,1098,18720,5737,1408,25865,11351,3742,426,393,15912,553,307,860,16772,5826,1446,24044,8401,3059,442,271,12173,458,247,705,12878,6587,1137,20602,4814,2433,334,153,7734,283,184,467,8201,8703,880,17784,1456,1174,125,81,2836,30,46,76,2912,9615,830,13357,291,420,44,33,788,0,16,16,804,9089,731,10624,81,186,47,32,346,0,21,21,367,18829,2546,21742,111256,45806,5586,4767,167415,8041,5151,13192,180607,115791,20440,316838
126,9452,1778,386,11616,6356,2371,223,140,9090,227,154,381,9471,1634,356,11461,6809,2459,185,150,9603,240,142,382,9985,1515,386,11886,6189,2216,202,129,8736,204,104,308,9044,1655,329,11028,4826,1840,209,77,6952,169,91,260,7212,2132,331,9675,2755,1654,183,70,4662,102,81,183,4845,3347,267,8459,913,896,73,30,1912,13,21,34,1946,3976,230,6152,219,433,41,22,715,3,9,12,727,4233,229,5189,79,252,18,20,369,0,8,8,377,11123,947,12447,51978,23235,2552,1313,79078,2280,2350,4630,83708,45324,5364,134396
127,17897,6304,1360,25561,11696,4244,435,555,16930,716,412,1128,18058,6410,1320,25788,12078,4065,441,616,17200,713,394,1107,18307,6368,1282,25957,10728,3509,485,507,15229,675,409,1084,16313,7072,1326,24711,7593,2580,351,378,10902,450,259,709,11611,7830,1126,20567,4173,1850,234,216,6473,296,183,479,6952,9093,1043,17088,1127,706,78,83,1994,32,29,61,2055,8992,859,11906,199,225,24,26,474,10,12,22,496,8316,863,9675,61,120,23,27,231,3,10,13,244,14162,1893,16299,94297,37217,4579,5314,141407,7727,4806,12533,153940,110370,16426,280736
128,12735,1841,446,15022,8277,3677,350,206,12510,224,136,360,12870,1664,405,14939,8494,3506,338,190,12528,257,131,388,12916,1436,383,14735,8558,3300,374,195,12427,219,91,310,12737,1659,392,14788,6713,2829,372,140,10054,173,89,262,10316,2456,356,13128,3723,2504,285,107,6619,113,97,210,6829,4684,354,11867,1141,1339,118,37,2635,19,29,48,2683,6059,378,9120,249,482,31,30,792,5,14,19,811,5513,251,6575,90,250,31,28,399,0,11,11,410,13482,1265,15157,69173,33521,4111,1958,108763,2241,1788,4029,112792,48663,5909,167364
197,44,10,18,72,21,0,57,0,78,6,0,6,84,13,20,117,38,6,54,0,98,0,0,0,98,24,25,147,33,7,69,0,109,0,0,0,109,15,32,156,22,14,85,0,121,0,0,0,121,45,34,200,24,12,67,0,103,0,0,0,103,122,43,268,10,3,28,3,44,0,0,0,44,171,37,252,3,0,6,3,12,0,0,0,12,192,38,242,0,0,3,0,3,0,0,0,3,234,53,290,225,63,424,10,722,12,9,21,743,870,345,1958
